"time","resistor.plug_p.reference.gamma","speed.phi"
0.108,63.9326671376137,-14.2163350760245
0.1085,64.1958147922601,-14.2693690870079
0.109,64.4587268274574,-14.3222852882669
0.1095,64.7214032432056,-14.3750836798012
0.11,64.9838440395049,-14.4277642616111
0.1105,65.2460492163551,-14.4803270336965
0.111,65.5080187737563,-14.5327719960574
0.1115,65.7697527117085,-14.5850991486937
0.112,66.0312510302117,-14.6373084916056
0.1125,66.2925137292659,-14.6894000247929
0.113,66.553540808871,-14.7413737482557
0.1135,66.8143322690271,-14.793229661994
0.114,67.0748881097342,-14.8449677660079
0.1145,67.3352083309923,-14.8965880602971
0.115,67.5952929328014,-14.9480905448619
0.1155,67.8551419151614,-14.9994752197022
0.116,68.1147552780725,-15.050742084818
0.1165,68.3741330215345,-15.1018911402092
0.117,68.6332751455475,-15.152922385876
0.1175,68.8921816501114,-15.2038358218182
0.118,69.1508525352264,-15.254631448036
0.1185,69.4092878008923,-15.3053092645292
0.119,69.6674874471092,-15.3558692712979
0.1195,69.9254514738771,-15.4063114683421
0.12,70.183179881196,-15.4566358556618
0.1205,70.4406726690658,-15.506842433257
0.121,70.6979298374867,-15.5569312011276
0.1215,70.9549513864585,-15.6069021592738
0.122,71.2117373159813,-15.6567553076955
0.1225,71.4682876260551,-15.7064906463926
0.123,71.7246023166798,-15.7561081753652
0.1235,71.9806813878556,-15.8056078946134
0.124,72.2365248395823,-15.854989804137
0.1245,72.49213267186,-15.9042539039361
0.125,72.7475048846887,-15.9534001940107
0.1255,73.0026414780683,-16.0024286743608
0.126,73.257542451999,-16.0513393449863
0.1265,73.5122078064806,-16.1001322058874
0.127,73.7666375415132,-16.148807257064
0.1275,74.0208316570968,-16.197364498516
0.128,74.2747901532313,-16.2458039302435
0.1285,74.5285130299169,-16.2941255522466
0.129,74.7820002871534,-16.3423293645251
0.1295,75.0352519249409,-16.3904153670791
0.13,75.2882679432794,-16.4383835599086
0.1305,75.5410483421689,-16.4862339430136
0.131,75.7935931216093,-16.5339665163941
0.1315,76.0459022816008,-16.58158128005
0.132,76.2979758221432,-16.6290782339815
0.1325,76.5498137432366,-16.6764573781884
0.133,76.801416044881,-16.7237187126709
0.1335,77.0527827270763,-16.7708622374288
0.134,77.3039137898226,-16.8178879524622
0.1345,77.5548092331199,-16.8647958577712
0.135,77.8054690569682,-16.9115859533556
0.1355,78.0558932613675,-16.9582582392154
0.136,78.3060818463178,-17.0048127153508
0.1365,78.556034811819,-17.0512493817617
0.137,78.8057521578712,-17.0975682384481
0.1375,79.0552338844744,-17.1437692854099
0.138,79.3044799916286,-17.1898525226473
0.1385,79.5534904793338,-17.2358179501601
0.139,79.8022653475899,-17.2816655679484
0.1395,80.050804596397,-17.3273953760123
0.14,80.2991082257551,-17.3730073743516
0.1405,80.5471762356642,-17.4185015629664
0.141,80.7950086261243,-17.4638779418566
0.1415,81.0426053971353,-17.5091365110224
0.142,81.2899665486974,-17.5542772704637
0.1425,81.5370920808104,-17.5993002201805
0.143,81.7839819934744,-17.6442053601727
0.1435,82.0306362866893,-17.6889926904404
0.144,82.2770549604553,-17.7336622109837
0.1445,82.5232380147722,-17.7782139218024
0.145,82.7691854496401,-17.8226478228966
0.1455,83.014897265059,-17.8669639142663
0.146,83.2603734610289,-17.9111621959115
0.1465,83.5056140375497,-17.9552426678322
0.147,83.7506189946216,-17.9992053300283
0.1475,83.9953883322444,-18.0430501825
0.148,84.2399220504182,-18.0867772252472
0.1485,84.484220149143,-18.1303864582698
0.149,84.7282826284187,-18.1738778815679
0.1495,84.9721094882455,-18.2172514951416
0.15,85.2157007286232,-18.2605072989907
0.1505,85.4590563495519,-18.3036452931153
0.151,85.7021763510315,-18.3466654775154
0.1515,85.9450607330622,-18.389567852191
0.152,86.1877094956438,-18.432352417142
0.1525,86.4301226387765,-18.4750191723686
0.153,86.6723001624601,-18.5175681178707
0.1535,86.9142420666947,-18.5599992536482
0.154,87.1559483514802,-18.6023125797012
0.1545,87.3974190168168,-18.6445080960298
0.155,87.6386540627043,-18.6865858026338
0.1555,87.8796534891428,-18.7285456995133
0.156,88.1204172961323,-18.7703877866683
0.1565,88.3609454836728,-18.8121120640988
0.157,88.6012380517642,-18.8537185318048
0.1575,88.8412950004066,-18.8952071897862
0.158,89.0811163296001,-18.9365780380432
0.1585,89.3207020393444,-18.9778310765757
0.159,89.5600521296398,-19.0189663053836
0.1595,89.7991666004862,-19.059983724467
0.16,90.0380454518835,-19.1008833338259
0.1605,90.2766886838318,-19.1416651334604
0.161,90.5150962963311,-19.1823291233703
0.1615,90.7532682893814,-19.2228753035557
0.162,90.9912046629827,-19.2633036740165
0.1625,91.2289054171349,-19.3036142347529
0.163,91.4663705518381,-19.3438069857648
0.1635,91.7036000670923,-19.3838819270521
0.164,91.9405939628975,-19.423839058615
0.1645,92.1773522392536,-19.4636783804533
0.165,92.4138748961608,-19.5033998925671
0.1655,92.6501619336189,-19.5430035949565
0.166,92.886213351628,-19.5824894876213
0.1665,93.1220291501881,-19.6218575705616
0.167,93.3576093292992,-19.6611078437773
0.1675,93.5929538889612,-19.7002403072686
0.168,93.8280628291742,-19.7392549610354
0.1685,94.0629361499382,-19.7781518050777
0.169,94.2975738512532,-19.8169308393954
0.1695,94.5319759331192,-19.8555920639886
0.17,94.7661423955361,-19.8941354788574
0.1705,95.0000732385041,-19.9325610840016
0.171,95.233768462023,-19.9708688794213
0.1715,95.4672280660929,-20.0090588651165
0.172,95.7004520507137,-20.0471310410872
0.1725,95.9334404158856,-20.0850854073334
0.173,96.1661931616084,-20.122921963855
0.1735,96.3987102878823,-20.1606407106522
0.174,96.630991794707,-20.1982416477249
0.1745,96.8630376820828,-20.235724775073
0.175,97.0948479500096,-20.2730900926966
0.1755,97.3264225984873,-20.3103376005958
0.176,97.557761627516,-20.3474672987704
0.1765,97.7888650370957,-20.3844791872205
0.177,98.0197328272264,-20.4213732659461
0.1775,98.2503649979081,-20.4581495349472
0.178,98.4807615491407,-20.4948079942237
0.1785,98.7109224809243,-20.5313486437758
0.179,98.9408477932589,-20.5677714836034
0.1795,99.1705374861445,-20.6040765137064
0.18,99.3999915595811,-20.6402637340849
0.1805,99.6292100135686,-20.676333144739
0.181,99.8581928481071,-20.7122847456685
0.1815,100.086940063197,-20.7481185368735
0.182,100.315451658837,-20.783834518354
0.1825,100.543727635029,-20.81943269011
0.183,100.771767991771,-20.8549130521415
0.1835,100.999572729064,-20.8902756044484
0.184,101.227141846909,-20.9255203470309
0.1845,101.454475345304,-20.9606472798888
0.185,101.681573224251,-20.9956564030223
0.1855,101.908435483748,-21.0305477164312
0.186,102.135062123796,-21.0653212201156
0.1865,102.361453144396,-21.0999769140756
0.187,102.587608545546,-21.134514798311
0.1875,102.813528327247,-21.1689348728219
0.188,103.039212489499,-21.2032371376082
0.1885,103.264661032303,-21.2374215926701
0.189,103.489873955657,-21.2714882380075
0.1895,103.714851259562,-21.3054370736203
0.19,103.939592944018,-21.3392680995087
0.1905,104.164099009026,-21.3729813156725
0.191,104.388369454584,-21.4065767221118
0.1915,104.612404280693,-21.4400543188267
0.192,104.836203487353,-21.473414105817
0.1925,105.059767074564,-21.5066560830828
0.193,105.283095042326,-21.539780250624
0.1935,105.506187390639,-21.5727866084408
0.194,105.729044119503,-21.6056751565331
0.1945,105.951665228918,-21.6384458949008
0.195,106.174050718884,-21.6710988235441
0.1955,106.396200589401,-21.7036339424628
0.196,106.618114840469,-21.7360512516571
0.1965,106.839793472088,-21.7683507511268
0.197,107.061236484258,-21.800532440872
0.1975,107.282443876979,-21.8325963208927
0.198,107.503415650251,-21.8645423911889
0.1985,107.724151804073,-21.8963706517606
0.199,107.944652338447,-21.9280811026077
0.1995,108.164917253372,-21.9596737437304
0.2,108.384946548848,-21.9911485751286
0.2005,108.604740224875,-22.0225055968022
0.201,108.824298281452,-22.0537448087513
0.2015,109.043620718581,-22.084866210976
0.202,109.262707536261,-22.1158698034761
0.2025,109.481558734492,-22.1467555862517
0.203,109.700174313273,-22.1775235593028
0.2035,109.918554272606,-22.2081737226294
0.204,110.13669861249,-22.2387060762314
0.2045,110.354607332924,-22.269120620109
0.205,110.57228043391,-22.2994173542621
0.2055,110.789717915446,-22.3295962786906
0.206,111.006919777534,-22.3596573933946
0.2065,111.223886020172,-22.3896006983742
0.207,111.440616643362,-22.4194261936292
0.2075,111.657111647103,-22.4491338791597
0.208,111.873371031394,-22.4787237549657
0.2085,112.089394796236,-22.5081958210472
0.209,112.30518294163,-22.5375500774042
0.2095,112.520735467574,-22.5667865240366
0.21,112.73605237407,-22.5959051609446
0.2105,112.951133661116,-22.624905988128
0.211,113.165979328714,-22.653789005587
0.2115,113.380589376862,-22.6825542133214
0.212,113.594963805561,-22.7112016113313
0.2125,113.809102614812,-22.7397311996167
0.213,114.023005804613,-22.7681429781777
0.2135,114.236673374965,-22.796436947014
0.214,114.450105325868,-22.8246131061259
0.2145,114.663301657323,-22.8526714555133
0.215,114.876262369328,-22.8806119951762
0.2155,115.088987461884,-22.9084347251145
0.216,115.301476934991,-22.9361396453284
0.2165,115.513730788649,-22.9637267558177
0.217,115.725749022858,-22.9911960565825
0.2175,115.937531637619,-23.0185475476228
0.218,116.14907863293,-23.0457812289387
0.2185,116.360390008792,-23.0728971005299
0.219,116.571465765205,-23.0998951623967
0.2195,116.782305902169,-23.126775414539
0.22,116.992910419684,-23.1535378569568
0.2205,117.20327931775,-23.18018248965
0.221,117.413412596367,-23.2067093126188
0.2215,117.623310255535,-23.233118325863
0.222,117.832972295254,-23.2594095293828
0.2225,118.042398715524,-23.285582923178
0.223,118.251589516345,-23.3116385072487
0.2235,118.460544697717,-23.3375762815949
0.224,118.669264259639,-23.3633962462166
0.2245,118.877748202113,-23.3890984011138
0.225,119.085996525138,-23.4146827462864
0.2255,119.294009228714,-23.4401492817346
0.226,119.501786312841,-23.4654980074582
0.2265,119.709327777519,-23.4907289234574
0.227,119.916633622747,-23.515842029732
0.2275,120.123703848527,-23.5408373262821
0.228,120.330538454858,-23.5657148131078
0.2285,120.537137441739,-23.5904744902089
0.229,120.743500809172,-23.6151163575855
0.2295,120.949628557156,-23.6396404152375
0.23,121.15552068569,-23.6640466631651
0.2305,121.361177194776,-23.6883351013682
0.231,121.566598084413,-23.7125057298467
0.2315,121.7717833546,-23.7365585486008
0.232,121.976733005339,-23.7604935576303
0.2325,122.181447036628,-23.7843107569354
0.233,122.385925448469,-23.8080101465159
0.2335,122.59016824086,-23.8315917263719
0.234,122.794175413803,-23.8550554965034
0.2345,122.997946967296,-23.8784014569104
0.235,123.201482901341,-23.9016296075928
0.2355,123.404783215936,-23.9247399485508
0.236,123.607847911083,-23.9477324797843
0.2365,123.81067698678,-23.9706072012932
0.237,124.013270443028,-23.9933641130777
0.2375,124.215628279828,-24.0160032151376
0.238,124.417750497178,-24.038524507473
0.2385,124.619637095079,-24.0609279900839
0.239,124.821288073532,-24.0832136629703
0.2395,125.022703432535,-24.1053815261322
0.24,125.223883172089,-24.1274315795696
0.2405,125.424827292194,-24.1493638232825
0.241,125.625535792851,-24.1711782572709
0.2415,125.826008674058,-24.1928748815347
0.242,126.026245935816,-24.2144536960741
0.2425,126.226247578125,-24.2359147008889
0.243,126.426013600985,-24.2572578959792
0.2435,126.625544004396,-24.278483281345
0.244,126.824838788359,-24.2995908569863
0.2445,127.023897952872,-24.3205806229031
0.245,127.222721497936,-24.3414525790954
0.2455,127.421309423551,-24.3622067255632
0.246,127.619661729717,-24.3828430623065
0.2465,127.817778416434,-24.4033615893252
0.247,128.015659483702,-24.4237623066195
0.2475,128.213304931521,-24.4440452141892
0.248,128.410714759891,-24.4642103120344
0.2485,128.607888968812,-24.4842576001552
0.249,128.804827558284,-24.5041870785514
0.2495,129.001530528306,-24.5239987472231
0.25,129.19799787888,-24.5436926061703
0.2505,129.394229610005,-24.5632686553929
0.251,129.590225721681,-24.5827268948911
0.2515,129.785986213908,-24.6020673246648
0.252,129.981511086686,-24.6212899447139
0.2525,130.176800340014,-24.6403947550386
0.253,130.371853973894,-24.6593817556387
0.2535,130.566671988325,-24.6782509465143
0.254,130.761254383307,-24.6970023276654
0.2545,130.955601158839,-24.715635899092
0.255,131.149712314923,-24.7341516607941
0.2555,131.343587851558,-24.7525496127717
0.256,131.537227768743,-24.7708297550248
0.2565,131.73063206648,-24.7889920875534
0.257,131.923800744767,-24.8070366103574
0.2575,132.116733803606,-24.824963323437
0.258,132.309431242996,-24.842772226792
0.2585,132.501893062936,-24.8604633204225
0.259,132.694119263428,-24.8780366043286
0.2595,132.88610984447,-24.8954920785101
0.26,133.077864806064,-24.9128297429671
0.2605,133.269384148208,-24.9300495976996
0.261,133.460667870904,-24.9471516427075
0.2615,133.65171597415,-24.964135877991
0.262,133.842528457947,-24.98100230355
0.2625,134.033105322296,-24.9977509193844
0.263,134.223446567195,-25.0143817254944
0.2635,134.413552192646,-25.0308947218798
0.264,134.603422198647,-25.0472899085407
0.2645,134.793056585199,-25.0635672854771
0.265,134.982455352302,-25.079726852689
0.2655,135.171618499957,-25.0957686101764
0.266,135.360546028162,-25.1116925579393
0.2665,135.549237936918,-25.1274986959777
0.267,135.737694226225,-25.1431870242915
0.2675,135.925914896084,-25.1587575428809
0.268,136.113899946493,-25.1742102517457
0.2685,136.301649377453,-25.1895451508861
0.269,136.489163188964,-25.2047622403019
0.2695,136.676441381026,-25.2198615199932
0.27,136.863483953639,-25.23484298996
0.2705,137.050290906803,-25.2497066502023
0.271,137.236862240519,-25.2644525007201
0.2715,137.423197954785,-25.2790805415134
0.272,137.609298049602,-25.2935907725821
0.2725,137.79516252497,-25.3079831939264
0.273,137.980791380889,-25.3222578055462
0.2735,138.166184617359,-25.3364146074414
0.274,138.35134223438,-25.3504535996121
0.2745,138.536264231951,-25.3643747820583
0.275,138.720950610074,-25.37817815478
0.2755,138.905401368748,-25.3918637177773
0.276,139.089616507973,-25.4054314710499
0.2765,139.273596027749,-25.4188814145981
0.277,139.457339928076,-25.4322135484218
0.2775,139.640848208954,-25.445427872521
0.278,139.824120870382,-25.4585243868956
0.2785,140.007157912362,-25.4715030915458
0.279,140.189959334893,-25.4843639864714
0.2795,140.372525137975,-25.4971070716725
0.28,140.554855321607,-25.5097323471491
0.2805,140.736949885791,-25.5222398129012
0.281,140.918808830526,-25.5346294689288
0.2815,141.100432155811,-25.5469013152319
0.282,141.281819861648,-25.5590553518105
0.2825,141.462971948036,-25.5710915786646
0.283,141.643888414974,-25.5830099957941
0.2835,141.824569262464,-25.5948106031992
0.284,142.005014490504,-25.6064934008797
0.2845,142.185224099096,-25.6180583888357
0.285,142.365198088239,-25.6295055670672
0.2855,142.544936457932,-25.6408349355742
0.286,142.724439208177,-25.6520464943567
0.2865,142.903706338972,-25.6631402434147
0.287,143.082737850318,-25.6741161827482
0.2875,143.261533742216,-25.6849743123572
0.288,143.440094014664,-25.6957146322416
0.2885,143.618418667664,-25.7063371424016
0.289,143.796507701214,-25.716841842837
0.2895,143.974361115315,-25.727228733548
0.29,144.151978909968,-25.7374978145344
0.2905,144.329361085171,-25.7476490857963
0.291,144.506507640925,-25.7576825473337
0.2915,144.683418577231,-25.7675981991466
0.292,144.860093894087,-25.777396041235
0.2925,145.036533591494,-25.7870760735988
0.293,145.212737669452,-25.7966382962382
0.2935,145.388706127961,-25.8060827091531
0.294,145.564438967022,-25.8154093123434
0.2945,145.739936186633,-25.8246181058092
0.295,145.915197786795,-25.8337090895506
0.2955,146.090223767508,-25.8426822635674
0.296,146.265014128772,-25.8515376278597
0.2965,146.439568870587,-25.8602751824275
0.297,146.613887992953,-25.8688949272708
0.2975,146.78797149587,-25.8773968623896
0.298,146.961819379338,-25.8857809877838
0.2985,147.135431643357,-25.8940473034536
0.299,147.308808287927,-25.9021958093988
0.2995,147.481949313048,-25.9102265056196
0.3,147.65485471872,-25.9181393921158
0.3005,147.827524504943,-25.9259344688875
0.301,147.999958671717,-25.9336117359347
0.3015,148.172157219042,-25.9411711932574
0.302,148.344120146918,-25.9486128408556
0.3025,148.515847455345,-25.9559366787293
0.303,148.687339144323,-25.9631427068785
0.3035,148.858595213851,-25.9702309253031
0.304,149.029615663931,-25.9772013340033
0.3045,149.200400494562,-25.9840539329789
0.305,149.370949705744,-25.9907887222301
0.3055,149.541263297476,-25.9974057017567
0.306,149.71134126976,-26.0039048715588
0.3065,149.881183622595,-26.0102862316364
0.307,150.050790355981,-26.0165497819895
0.3075,150.220161469917,-26.0226955226181
0.308,150.389296964405,-26.0287234535222
0.3085,150.558196839443,-26.0346335747017
0.309,150.726861095033,-26.0404258861568
0.3095,150.895289731174,-26.0461003878873
0.31,151.063482747865,-26.0516570798934
0.3105,151.231440145108,-26.0570959621749
0.311,151.399161922901,-26.0624170347319
0.3115,151.566648081246,-26.0676202975644
0.312,151.733898620141,-26.0727057506724
0.3125,151.900913539588,-26.0776733940559
0.313,152.067692839585,-26.0825232277149
0.3135,152.234236520134,-26.0872552516494
0.314,152.400544581233,-26.0918694658593
0.3145,152.566617022883,-26.0963658703448
0.315,152.732453845085,-26.1007444651057
0.3155,152.898055047837,-26.1050052501421
0.316,153.063420631141,-26.1091482254541
0.3165,153.228550594995,-26.1131733910415
0.317,153.3934449394,-26.1170807469044
0.3175,153.558103664356,-26.1208702930428
0.318,153.722526769864,-26.1245420294566
0.3185,153.886714255922,-26.128095956146
0.319,154.050666122531,-26.1315320731109
0.3195,154.214382369691,-26.1348503803512
0.32,154.377862997402,-26.1380508778671
0.3205,154.541108005665,-26.1411335656584
0.321,154.704117394478,-26.1440984437252
0.3215,154.866891163842,-26.1469455120676
0.322,155.029429313757,-26.1496747706854
0.3225,155.191731844223,-26.1522862195787
0.323,155.35379875524,-26.1547798587474
0.3235,155.515630046808,-26.1571556881917
0.324,155.677225718927,-26.1594137079115
0.3245,155.838585771597,-26.1615539179068
0.325,155.999710204818,-26.1635763181775
0.3255,156.16059901859,-26.1654809087237
0.326,156.321252212913,-26.1672676895455
0.3265,156.481669787787,-26.1689366606427
0.327,156.641851743212,-26.1704878220154
0.3275,156.801798079188,-26.1719211736636
0.328,156.961508795715,-26.1732367155873
0.3285,157.120983892793,-26.1744344477865
0.329,157.280223370421,-26.1755143702611
0.3295,157.439227228601,-26.1764764830113
0.33,157.597995467332,-26.177320786037
0.3305,157.756528086614,-26.1780472793381
0.331,157.914825086447,-26.1786559629147
0.3315,158.07288646683,-26.1791468367669
0.332,158.230712227765,-26.1795199008945
0.3325,158.388302369251,-26.1797751552976
0.333,158.545656891287,-26.1799125999762
