"time","clutch.phi_rel","clutch.w_rel","inertia.phi","inertia.w","inertia1.phi","inertia1.w","inertia2.phi","inertia2.w","inertia5.phi","inertia5.w","oneWayClutch.phi_rel","oneWayClutch.w_rel","bearingFriction.mode","bearingFriction.startBackward","bearingFriction.startForward","brake.mode","brake.startBackward","brake.startForward","clutch.mode","clutch.startBackward","clutch.startForward","oneWayClutch.startForward","oneWayClutch.stuck"
0.00132,-2.4217284438577e-08,-5.47388272890631e-05,0,0,2.4217284438577e-08,5.47388272890631e-05,2.4217284438577e-08,5.4738827289063e-05,5.65746498563301e-14,4.28910138141014e-11,2.42171712892773e-08,5.47387415070354e-05,0,0,0,2,0,0,2,0,0,0,0
0.00154,-3.83697819039172e-08,-7.45054538279578e-05,0,0,3.83697819039172e-08,7.45054538279578e-05,3.83697819039172e-08,7.45054538279578e-05,6.60106728953935e-14,4.28910138129876e-11,3.83696498825714e-08,7.45053680459302e-05,0,0,0,2,0,0,2,0,0,0,0
0.00176,-5.72044213347399e-08,-9.73129961914714e-05,0,0,5.72044213347399e-08,9.73129961914714e-05,5.72044213347399e-08,9.73129961914714e-05,7.54466959342574e-14,4.28910138123769e-11,5.7204270441348e-08,9.73129104094438e-05,0,0,0,2,0,0,2,0,0,0,0
0.00198,-8.13943136362031e-08,-0.000123161411212342,0,0,8.13943136362031e-08,0.000123161411212342,8.13943136362031e-08,0.000123161411212342,8.48827189732064e-14,4.2891013812697e-11,8.13941438707651e-08,0.000123161325430314,0,0,0,2,0,0,2,0,0,0,0
0.0022,-1.11608725534115e-07,-0.000152050649740263,0,0,1.11608725534115e-07,0.000152050649740263,1.11608725534115e-07,0.000152050649740263,9.43187420121755e-14,4.28910138139547e-11,1.11608536896631e-07,0.000152050563958236,0,0,0,2,0,0,2,0,0,0,0
0.00242,-1.48511055539459e-07,-0.000183980630987689,0,0,1.48511055539459e-07,0.000183980630987689,1.48511055539459e-07,0.000183980630987689,1.03754765050993e-13,4.28910138145286e-11,1.48510848029929e-07,0.000183980545205661,0,0,0,2,0,0,2,0,0,0,0
0.00264,-1.92771525979338e-07,-0.000218951306869665,0,0,1.92771525979338e-07,0.000218951306869665,1.92771525979338e-07,0.000218951306869665,1.13190788089688e-13,4.28910138145116e-11,1.92771299597762e-07,0.000218951221087637,0,0,0,2,0,0,2,0,0,0,0
0.00286,-2.45058401155609e-07,-0.000256962619917557,0,0,2.45058401155609e-07,0.000256962619917557,2.45058401155609e-07,0.000256962619917557,1.22626811128234e-13,4.28910138135047e-11,2.45058155901987e-07,0.000256962534135529,0,0,0,2,0,0,2,0,0,0,0
0.00308,-3.06041515237375e-07,-0.000298014495916574,0,0,3.06041515237375e-07,0.000298014495916574,3.06041515237375e-07,0.000298014495916574,1.32062834166423e-13,4.28910138113459e-11,3.06041251111706e-07,0.000298014410134547,0,0,0,2,0,0,2,0,0,0,0
0.0033,-3.76393732571242e-07,-0.000342106828328279,0,0,3.76393732571242e-07,0.000342106828328279,3.76393732571242e-07,0.000342106828328279,1.41498857203706e-13,4.28910138083309e-11,3.76393449573527e-07,0.000342106742546251,0,0,0,2,0,0,2,0,0,0,0
0.00352,-4.56782169489547e-07,-0.000389239571929709,0,0,4.56782169489547e-07,0.000389239571929709,4.56782169489547e-07,0.000389239571929709,1.50934880240185e-13,4.28910138038873e-11,4.56781867619787e-07,0.000389239486147682,0,0,0,2,0,0,2,0,0,0,0
0.00374,-5.47876160672468e-07,-0.000439412657834245,0,0,5.47876160672468e-07,0.000439412657834245,5.47876160672468e-07,0.000439412657834245,1.6037090327571e-13,4.28910137977778e-11,5.47875839930661e-07,0.000439412572052217,0,0,0,2,0,0,2,0,0,0,0
0.00396,-6.50344171682654e-07,-0.000492625983561778,0,0,6.50344171682654e-07,0.000492625983561778,6.50344171682654e-07,0.000492625983561778,1.69806926310318e-13,4.28910137907578e-11,6.50343832068801e-07,0.00049262589777975,0,0,0,2,0,0,2,0,0,0,0
0.00418,-7.6485239509624e-07,-0.000548879358775797,0,0,7.6485239509624e-07,0.000548879358775797,7.6485239509624e-07,0.000548879358775797,1.79242949344529e-13,4.28910137861792e-11,7.64852036610341e-07,0.000548879272993769,0,0,0,2,0,0,2,0,0,0,0
0.0044,-8.92071261713824e-07,-0.000608172756957375,0,0,8.92071261713824e-07,0.000608172756957375,8.92071261713824e-07,0.000608172756957375,1.88678972377961e-13,4.28910137825526e-11,8.9207088435588e-07,0.000608172671175348,0,0,0,2,0,0,2,0,0,0,0
0.00462,-1.03266955776929e-06,-0.000670506088021122,0,0,1.03266955776929e-06,0.000670506088021122,1.03266955776929e-06,0.000670506088021122,1.9811499541058e-13,4.28910137802671e-11,1.0326691615393e-06,0.000670506002239094,0,0,0,2,0,0,2,0,0,0,0
0.00484,-1.18731594593451e-06,-0.000735879231754027,0,0,1.18731594593451e-06,0.000735879231754027,1.18731594593451e-06,0.000735879231754027,2.07551018442473e-13,4.28910137792365e-11,1.18731553083247e-06,0.000735879145972,0,0,0,2,0,0,2,0,0,0,0
0.00506,-1.35667860420326e-06,-0.000804291949766026,0,0,1.35667860420326e-06,0.000804291949766026,1.35667860420326e-06,0.000804291949766026,2.16987041474191e-13,4.28910137775104e-11,1.35667817022917e-06,0.000804291863983998,0,0,0,2,0,0,2,0,0,0,0
0.00528,-1.54142653014829e-06,-0.000875744203501609,0,0,1.54142653014829e-06,0.000875744203501609,1.54142653014829e-06,0.000875744203501609,2.26423064505498e-13,4.28910137762909e-11,1.54142607730216e-06,0.000875744117719581,0,0,0,2,0,0,2,0,0,0,0
0.0055,-1.74222841111895e-06,-0.000950235878764777,0,0,1.74222841111895e-06,0.000950235878764777,1.74222841111895e-06,0.000950235878764777,2.35859087536458e-13,4.28910137755868e-11,1.74222793940077e-06,0.00095023579298275,0,0,0,2,0,0,2,0,0,0,0
0.00572,-1.95975280982937e-06,-0.00102776682414647,0,0,1.95975280982937e-06,0.00102776682414647,1.95975280982937e-06,0.00102776682414647,2.45295110567122e-13,4.2891013775336e-11,1.95975231923915e-06,0.00102776673836444,0,0,0,2,0,0,2,0,0,0,0
0.00594,-2.19466753156453e-06,-0.00110833666208761,0,0,2.19466753156453e-06,0.00110833666208761,2.19466753156453e-06,0.00110833666208761,2.54731133597486e-13,4.28910137750473e-11,2.19466702210227e-06,0.00110833657630558,0,0,0,2,0,0,2,0,0,0,0
0.00616,-2.44764156884928e-06,-0.00119194536951021,0,0,2.44764156884928e-06,0.00119194536951021,2.44764156884928e-06,0.00119194536951021,2.64167156627636e-13,4.28910137749024e-11,2.44764104051497e-06,0.00119194528372818,0,0,0,2,0,0,2,0,0,0,0
0.00638,-2.71934347442186e-06,-0.00127859279202665,0,0,2.71934347442186e-06,0.00127859279202665,2.71934347442186e-06,0.00127859279202665,2.73603179657624e-13,4.28910137748338e-11,2.7193429272155e-06,0.00127859270624462,0,0,0,2,0,0,2,0,0,0,0
0.0066,-3.01044180102051e-06,-0.00136827877524932,0,0,3.01044180102051e-06,0.00136827877524932,3.0104418010205e-06,0.00136827877524932,2.83039202687502e-13,4.28910137747739e-11,3.0104412349421e-06,0.00136827868946729,0,0,0,2,0,0,2,0,0,0,0
0.00682,-3.32160510138347e-06,-0.00146100316479059,0,0,3.32160510138348e-06,0.00146100316479059,3.32160510138347e-06,0.00146100316479059,2.92475225717322e-13,4.28910137746552e-11,3.32160451643302e-06,0.00146100307900856,0,0,0,2,0,0,2,0,0,0,0
0.00704,-3.65350192824901e-06,-0.00155676580626285,0,0,3.65350192824901e-06,0.00155676580626285,3.65350192824901e-06,0.00155676580626285,3.01911248747136e-13,4.28910137744101e-11,3.65350132442651e-06,0.00155676572048083,0,0,0,2,0,0,2,0,0,0,0
0.00726,-4.00680083435535e-06,-0.00165556654527849,0,0,4.00680083435535e-06,0.00165556654527849,4.00680083435535e-06,0.00165556654527848,3.11347271776997e-13,4.28910137739711e-11,4.00680021166081e-06,0.00165556645949646,0,0,0,2,0,0,2,0,0,0,0
0.00748,-4.3821702293001e-06,-0.00175740520755493,0,0,4.3821702293001e-06,0.00175740520755493,4.3821702293001e-06,0.00175740520755493,3.20783294806857e-13,4.28910137732432e-11,4.38216958773351e-06,0.0017574051217729,0,0,0,2,0,0,2,0,0,0,0
0.0077,-4.78027581268191e-06,-0.00186228124215034,0,0,4.78027581268191e-06,0.00186228124215034,4.78027581268191e-06,0.00186228124215034,3.3021931783477e-13,4.28910137716156e-11,4.78027515224328e-06,0.00186228115636831,0,0,0,2,0,0,2,0,0,0,0
0.00792,-5.20178792987188e-06,-0.00197019474383285,0,0,5.20178792987188e-06,0.00197019474383285,5.20178792987187e-06,0.00197019474383285,3.39655340862045e-13,4.28910137693621e-11,5.20178725056119e-06,0.00197019465805083,0,0,0,2,0,0,2,0,0,0,0
0.00814,-5.64737497947259e-06,-0.00208114553679173,0,0,5.64737497947259e-06,0.00208114553679173,5.64737497947259e-06,0.00208114553679173,3.49091363888624e-13,4.28910137663857e-11,5.64737428128986e-06,0.0020811454510097,0,0,0,2,0,0,2,0,0,0,0
0.00836,-6.11770536008664e-06,-0.00219513344521623,0,0,6.11770536008664e-06,0.00219513344521623,6.11770536008664e-06,0.00219513344521623,3.58527386914453e-13,4.28910137625896e-11,6.11770464303187e-06,0.0021951333594342,0,0,0,2,0,0,2,0,0,0,0
0.00858,-6.61344747031662e-06,-0.00231215829329562,0,0,6.61344747031662e-06,0.00231215829329562,6.61344747031662e-06,0.00231215829329562,3.67963409939475e-13,4.28910137578769e-11,6.6134467343898e-06,0.00231215820751359,0,0,0,2,0,0,2,0,0,0,0
0.0088,-7.13526970876512e-06,-0.00243221990521916,0,0,7.13526970876512e-06,0.00243221990521916,7.13526970876512e-06,0.00243221990521916,3.77399432963635e-13,4.28910137521507e-11,7.13526895396626e-06,0.00243221981943713,0,0,0,2,0,0,2,0,0,0,0
0.00902,-7.68384047403473e-06,-0.00255531810517612,0,0,7.68384047403473e-06,0.00255531810517612,7.68384047403473e-06,0.00255531810517612,3.86835455986877e-13,4.28910137453139e-11,7.68383970036382e-06,0.00255531801939409,0,0,0,2,0,0,2,0,0,0,0
0.00924,-8.25982816472805e-06,-0.00268145271735576,0,0,8.25982816472805e-06,0.00268145271735576,8.25982816472804e-06,0.00268145271735576,3.96271479009146e-13,4.28910137372697e-11,8.25982737218509e-06,0.00268145263157373,0,0,0,2,0,0,2,0,0,0,0
0.00946,-8.86389380538742e-06,-0.00281062251601635,0,0,8.86389380538742e-06,0.00281062251601635,8.86389380538742e-06,0.00281062251601635,4.05707502028085e-13,4.28910137289989e-11,8.86389299397242e-06,0.00281062243023433,0,0,0,2,0,0,2,0,0,0,0
0.00968,-9.49671015082541e-06,-0.0029428279455916,0,0,9.49671015082541e-06,0.0029428279455916,9.49671015082541e-06,0.0029428279455916,4.15143525044997e-13,4.2891013719768e-11,9.49670932053836e-06,0.00294282785980958,0,0,0,2,0,0,2,0,0,0,0
0.0099,-1.01589456106794e-05,-0.00307806883184193,0,0,1.01589456106794e-05,0.00307806883184193,1.01589456106794e-05,0.00307806883184193,4.24579548059831e-13,4.28910137094783e-11,1.01589447615203e-05,0.0030780687460599,0,0,0,2,0,0,2,0,0,0,0
0.01012,-1.08512682845426e-05,-0.00321634495638312,0,0,1.08512682845426e-05,0.00321634495638312,1.08512682845426e-05,0.00321634495638312,4.34015571072436e-13,4.28910136980767e-11,1.08512674165114e-05,0.0032163448706011,0,0,0,2,0,0,2,0,0,0,0
0.01034,-1.1574346272008e-05,-0.00335765610083099,0,0,1.1574346272008e-05,0.00335765610083099,1.1574346272008e-05,0.00335765610083099,4.43451594082665e-13,4.289101368551e-11,1.15743453851048e-05,0.00335765601504896,0,0,0,2,0,0,2,0,0,0,0
0.01056,-1.23288476726688e-05,-0.00350200204680132,0,0,1.23288476726688e-05,0.00350200204680132,1.23288476726688e-05,0.00350200204680132,4.52887617090368e-13,4.28910136717249e-11,1.23288467668936e-05,0.00350200196101929,0,0,0,2,0,0,2,0,0,0,0
0.01078,-1.31154405861181e-05,-0.00364938257590991,0,0,1.31154405861181e-05,0.00364938257590991,1.31154405861181e-05,0.00364938257590991,4.62323640095397e-13,4.28910136566682e-11,1.31154396614709e-05,0.00364938249012788,0,0,0,2,0,0,2,0,0,0,0
0.011,-1.39347931119491e-05,-0.00379979746977257,0,0,1.39347931119491e-05,0.00379979746977257,1.39347931119491e-05,0.00379979746977257,4.71759663097601e-13,4.28910136402867e-11,1.39347921684298e-05,0.00379979738399054,0,0,0,2,0,0,2,0,0,0,0
0.01122,-1.47875640611937e-05,-0.00395324547147195,0,0,1.47875640611937e-05,0.00395324547147195,1.47875640611937e-05,0.00395324547147194,4.81195686099836e-13,4.28910136279526e-11,1.47875630988023e-05,0.00395324538568992,0,0,0,2,0,0,2,0,0,0,0
0.01144,-1.56744255841409e-05,-0.00410972681552304,0,0,1.56744255841409e-05,0.00410972681552304,1.56744255841409e-05,0.00410972681552304,4.90631709100641e-13,4.28910136172467e-11,1.56744246028775e-05,0.00410972672974102,0,0,0,2,0,0,2,0,0,0,0
0.01166,-1.6596046737074e-05,-0.00426924139050703,0,0,1.6596046737074e-05,0.00426924139050703,1.6596046737074e-05,0.00426924139050703,5.0006773209956e-13,4.28910136075569e-11,1.65960457369386e-05,0.004269241304725,0,0,0,2,0,0,2,0,0,0,0
0.01188,-1.75530951894128e-05,-0.00443178892994299,0,0,1.75530951894128e-05,0.00443178892994299,1.75530951894128e-05,0.00443178892994299,5.09503755096582e-13,4.28910135990814e-11,1.75530941704053e-05,0.00443178884416096,0,0,0,2,0,0,2,0,0,0,0
0.0121,-1.8546238610577e-05,-0.00459736916735001,0,0,1.8546238610577e-05,0.00459736916735001,1.8546238610577e-05,0.00459736916735001,5.18939778091696e-13,4.28910135920181e-11,1.85462375726975e-05,0.00459736908156798,0,0,0,2,0,0,2,0,0,0,0
0.01232,-1.95761446699865e-05,-0.00476598183624716,0,0,1.95761446699865e-05,0.00476598183624716,1.95761446699865e-05,0.00476598183624716,5.28375801084895e-13,4.28910135865651e-11,1.95761436132349e-05,0.00476598175046513,0,0,0,2,0,0,2,0,0,0,0
0.01254,-2.0643481037061e-05,-0.00493762667015354,0,0,2.0643481037061e-05,0.00493762667015354,2.0643481037061e-05,0.00493762667015354,5.37811824076166e-13,4.28910135829204e-11,2.06434799614373e-05,0.00493762658437151,0,0,0,2,0,0,2,0,0,0,0
0.01276,-2.17489153812203e-05,-0.00511230340258822,0,0,2.17489153812202e-05,0.00511230340258822,2.17489153812202e-05,0.00511230340258822,5.47247847065501e-13,4.28910135812822e-11,2.17489142867246e-05,0.00511230331680619,0,0,0,2,0,0,2,0,0,0,0
0.01298,-2.28931056828505e-05,-0.00529001087649479,0,0,2.28931056828505e-05,0.00529001087649479,2.28931056828505e-05,0.00529001087649479,5.56683870052176e-13,4.28910135753454e-11,2.28931045694828e-05,0.00529001079071276,0,0,0,2,0,0,2,0,0,0,0
0.0132,-2.40767219248281e-05,-0.00547074903803558,0,0,2.40767219248281e-05,0.00547074903803558,2.4076721924828e-05,0.00547074903803558,5.66119893036351e-13,4.2891013566861e-11,2.40767207925883e-05,0.00547074895225355,0,0,0,2,0,0,2,0,0,0,0
0.01342,-2.53004340273846e-05,-0.00565451782761492,0,0,2.53004340273846e-05,0.00565451782761492,2.53004340273846e-05,0.00565451782761492,5.75555916018182e-13,4.28910135575375e-11,2.53004328762727e-05,0.00565451774183289,0,0,0,2,0,0,2,0,0,0,0
0.01364,-2.65649091395798e-05,-0.00584131693092256,0,0,2.65649091395798e-05,0.00584131693092256,2.65649091395798e-05,0.00584131693092256,5.84991938997621e-13,4.28910135472238e-11,2.6564907969596e-05,0.00584131684514053,0,0,0,2,0,0,2,0,0,0,0
0.01386,-2.78708144104735e-05,-0.00603114603364827,0,0,2.78708144104735e-05,0.00603114603364827,2.78708144104735e-05,0.00603114603364826,5.9442796197462e-13,4.28910135357687e-11,2.78708132216176e-05,0.00603114594786624,0,0,0,2,0,0,2,0,0,0,0
0.01408,-2.92188169891254e-05,-0.00622400482148179,0,0,2.92188169891254e-05,0.00622400482148179,2.92188169891254e-05,0.00622400482148179,6.0386398494913e-13,4.28910135230209e-11,2.92188157813974e-05,0.00622400473569976,0,0,0,2,0,0,2,0,0,0,0
0.0143,-3.06095840245951e-05,-0.0064198929801129,0,0,3.0609584024595e-05,0.0064198929801129,3.0609584024595e-05,0.0064198929801129,6.13300007921103e-13,4.28910135088294e-11,3.0609582797995e-05,0.00641989289433087,0,0,0,2,0,0,2,0,0,0,0
0.01452,-3.20437826659423e-05,-0.00661881019523135,0,0,3.20437826659423e-05,0.00661881019523135,3.20437826659423e-05,0.00661881019523134,6.22736030890491e-13,4.28910134930428e-11,3.20437814204702e-05,0.00661881010944932,0,0,0,2,0,0,2,0,0,0,0
0.01474,-3.35220736733173e-05,-0.00682075564802015,0,0,3.35220736733173e-05,0.00682075564802015,3.35220736733173e-05,0.00682075564802015,6.32172053859095e-13,4.28910134802648e-11,3.35220724089732e-05,0.00682075556223812,0,0,0,2,0,0,2,0,0,0,0
0.01496,-3.50451232819804e-05,-0.00702572895200999,0,0,3.50451232819804e-05,0.00702572895200999,3.50451232819804e-05,0.00702572895200999,6.41608076827132e-13,4.28910134710243e-11,3.50451219987643e-05,0.00702572886622796,0,0,0,2,0,0,2,0,0,0,0
0.01518,-3.66136006364393e-05,-0.00723372995046318,0,0,3.66136006364393e-05,0.00723372995046318,3.66136006364393e-05,0.00723372995046318,6.51044099793976e-13,4.28910134636851e-11,3.66135993343511e-05,0.00723372986468116,0,0,0,2,0,0,2,0,0,0,0
0.0154,-3.82281719556237e-05,-0.00744475825562084,0,0,3.82281719556237e-05,0.00744475825562084,3.82281719556237e-05,0.00744475825562084,6.60480122759847e-13,4.28910134587882e-11,3.82281706346635e-05,0.00744475816983882,0,0,0,2,0,0,2,0,0,0,0
0.01562,-3.98895033934043e-05,-0.00765881347458661,0,0,3.98895033934043e-05,0.00765881347458661,3.98895033934043e-05,0.00765881347458661,6.69916145724985e-13,4.2891013456923e-11,3.9889502053572e-05,0.00765881338880458,0,0,0,2,0,0,2,0,0,0,0
0.01584,-4.15982610385924e-05,-0.00787589520932664,0,0,4.15982610385924e-05,0.00787589520932664,4.15982610385924e-05,0.00787589520932664,6.7935216868965e-13,4.28910134587274e-11,4.15982596798881e-05,0.00787589512354461,0,0,0,2,0,0,2,0,0,0,0
0.01594214021463,-4.24078989737141e-05,-0.00797770918644821,0,0,4.24078989737141e-05,0.0079777091864482,4.24078989737141e-05,0.0079777091864482,6.83733066011676e-13,4.28910134610022e-11,4.2407897606248e-05,0.00797770910066618,0,0,0,2,0,0,2,0,0,0,0
0.01594214021463,-4.24078989737141e-05,-0.00797770918644821,0,0,4.24078989737141e-05,0.0079777091864482,4.24078989737141e-05,0.0079777091864482,6.83733066011676e-13,4.28910134610022e-11,4.2407897606248e-05,0.00797770910066618,0,0,1,2,0,0,2,0,0,0,0
0.0159439275238652,-4.24221592066641e-05,-0.00797949659568342,7.71241512907733e-17,1.00000000000129e-10,4.24221592066641e-05,0.00797949659568341,4.24221592066641e-05,0.00797949659568341,6.83809725516142e-13,4.28910134608644e-11,4.24221578390447e-05,0.00797949650990139,0,0,1,2,0,0,2,0,0,0,0
0.0159439275238652,-4.24221592066641e-05,-0.00797949659568342,7.71241512907733e-17,1.00000000000129e-10,4.24221592066641e-05,0.00797949659568341,4.24221592066641e-05,0.00797949659568341,6.83809725516142e-13,4.28910134608644e-11,4.24221578390447e-05,0.00797949650990139,1,0,0,2,0,0,2,0,0,0,0
0.01606,-4.33551172188287e-05,-0.00809600316754035,2.16800184173738e-11,4.34195722111125e-07,4.33551172188287e-05,0.00809600316754035,4.33551172188287e-05,0.00809600316754035,6.88788191652334e-13,4.28910134589374e-11,4.33551158412523e-05,0.00809600308175832,1,0,0,2,0,0,2,0,0,0,0
0.01628,-4.51608092455386e-05,-0.00831913679021125,4.88531836572813e-10,3.56781839301747e-06,4.51608092455386e-05,0.00831913679021125,4.51608092455386e-05,0.00831913679021125,6.98224214611821e-13,4.28910134477237e-11,4.51608078490902e-05,0.00831913670442922,1,0,0,2,0,0,2,0,0,0,0
0.0165,-4.70159713554732e-05,-0.00854529554666705,2.02546768406194e-09,9.72657484882275e-06,4.70159713554732e-05,0.00854529554666705,4.70159713554732e-05,0.00854529554666705,7.07660237569423e-13,4.28910134380676e-11,4.70159699401528e-05,0.00854529546088502,1,0,0,2,0,0,2,0,0,0,0
0.01672,-4.8921245218299e-05,-0.00877447901947123,5.27415663258992e-09,1.89100476529992e-05,4.8921245218299e-05,0.00877447901947123,4.8921245218299e-05,0.00877447901947123,7.17096260525136e-13,4.28910134305889e-11,4.89212437841065e-05,0.0087744789336892,1,0,0,2,0,0,2,0,0,0,0
0.01694,-5.08772350200876e-05,-0.00900668681037406,1.08387846122883e-08,3.11178385558263e-05,5.08772350200876e-05,0.00900668681037405,5.08772350200876e-05,0.00900668681037405,7.26532283476981e-13,4.28910134053381e-11,5.0877233567023e-05,0.00900668672459203,1,0,0,2,0,0,2,0,0,0,0
0.01716,-5.28845892450059e-05,-0.00924191848621807,1.93678357643229e-08,4.63495143998401e-05,5.28845892450059e-05,0.00924191848621807,5.28845892450059e-05,0.00924191848621807,7.35968306426433e-13,4.28910134080401e-11,5.28845877730693e-05,0.00924191840043604,1,0,0,2,0,0,2,0,0,0,0
0.01738,-5.49439806005827e-05,-0.00948017359256271,3.15340175829335e-08,6.46046207444829e-05,5.49439806005827e-05,0.00948017359256271,5.49439806005827e-05,0.00948017359256271,7.45404329375726e-13,4.28910134130927e-11,5.49439791097741e-05,0.00948017350678068,1,0,0,2,0,0,2,0,0,0,0
0.0176,-5.70561020656585e-05,-0.0097214516593872,4.80303088781986e-08,8.58826875689742e-05,5.70561020656585e-05,0.0097214516593872,5.70561020656585e-05,0.0097214516593872,7.54840352326274e-13,4.28910133968127e-11,5.70561005559778e-05,0.00972145157360518,1,0,0,2,0,0,2,0,0,0,0
0.01782,-5.92216305274166e-05,-0.00996575221461497,6.95335968488066e-08,0.000110183242796742,5.92216305274166e-05,0.00996575221461497,5.92216305274166e-05,0.00996575221461497,7.64276375272292e-13,4.28910133797234e-11,5.92216289988638e-05,0.00996575212883294,1,0,0,2,0,0,2,0,0,0,0
0.01804,-6.1441235229114e-05,-0.0102130747866113,9.67131247476255e-08,0.000137505814793066,6.1441235229114e-05,0.0102130747866113,6.1441235229114e-05,0.0102130747866113,7.73712398214993e-13,4.28910133604283e-11,6.14412336816892e-05,0.0102130747008293,1,0,0,2,0,0,2,0,0,0,0
0.01826,-6.37155732872374e-05,-0.0104634188954598,1.30226009076154e-07,0.00016784992364152,6.37155732872374e-05,0.0104634188954598,6.37155732872374e-05,0.0104634188954598,7.83148421156566e-13,4.28910133459779e-11,6.37155717209406e-05,0.0104634188096777,1,0,0,2,0,0,2,0,0,0,0
0.01848,-6.60453152248542e-05,-0.0107167840672937,1.7074277290405e-07,0.000201215095475432,6.60453152248542e-05,0.0107167840672937,6.60453152248542e-05,0.0107167840672937,7.92584444096958e-13,4.28910133394588e-11,6.60453136396853e-05,0.0107167839815116,1,0,0,2,0,0,2,0,0,0,0
0.0187,-6.84311290459173e-05,-0.0109731698189342,2.18931420183592e-07,0.000237600847115938,6.84311290459174e-05,0.0109731698189342,6.84311290459174e-05,0.0109731698189342,8.02020467036643e-13,4.28910133415124e-11,6.84311274418764e-05,0.0109731697331521,1,0,0,2,0,0,2,0,0,0,0
0.01892,-7.08736854120953e-05,-0.0112325756498765,2.75462612567884e-07,0.000277006678058253,7.08736854120953e-05,0.0112325756498765,7.08736854120953e-05,0.0112325756498765,8.11456489975885e-13,4.28910133447654e-11,7.08736837891823e-05,0.0112325755640945,1,0,0,2,0,0,2,0,0,0,0
0.01914,-7.33736508907102e-05,-0.0114950010863073,3.41002917386236e-07,0.000319432114489056,7.33736508907102e-05,0.0114950010863073,7.33736508907102e-05,0.0114950010863073,8.20892512915269e-13,4.28910133541913e-11,7.33736492489252e-05,0.0114950010005253,1,0,0,2,0,0,2,0,0,0,0
0.01936,-7.59316868168754e-05,-0.0117604456078315,4.16213669752889e-07,0.000364876636013255,7.59316868168754e-05,0.0117604456078315,7.59316868168754e-05,0.0117604456078315,8.30328535853794e-13,4.28910133658058e-11,7.59316851562183e-05,0.0117604455220495,1,0,0,2,0,0,2,0,0,0,0
0.01958,-7.8548445727935e-05,-0.0120289086449889,5.01747407015074e-07,0.000413339673170695,7.8548445727935e-05,0.0120289086449889,7.8548445727935e-05,0.0120289086449889,8.39764558788517e-13,4.28910133695314e-11,7.85484440484059e-05,0.0120289085592069,1,0,0,2,0,0,2,0,0,0,0
