"time","advancedFeed_x.v","advancedSolenoid.c_par1.v","advancedSolenoid.c_par2.v","advancedSolenoid.coil1.Phi","advancedSolenoid.coil2.Phi","advancedSolenoid.x","simpleFeed_x.v","simpleSolenoid.coil.Phi","simpleSolenoid.x"
0.036,-0.000475000000008283,6.00003834020155,5.99996165979845,-3.35783318603943e-05,-5.76528201308907e-05,0.00498300294261086,-0.000475000000008645,-3.63571850048964e-05,0.00498300294261086
0.038,-0.00047499999999778,6.00007280160984,5.99992719839016,-3.35836771252406e-05,-5.76576729421047e-05,0.00498205294261085,-0.000474999999997422,-3.63621051195756e-05,0.00498205294261085
0.04,-0.000475000000004347,6.00009271072309,5.99990728927691,-3.35887238745483e-05,-5.76620118066508e-05,0.00498110294261085,-0.000474999999998351,-3.63669907083203e-05,0.00498110294261085
0.042,-0.000474999999999484,6.00010421738436,5.99989578261564,-3.35935988042101e-05,-5.76660543230275e-05,0.00498015294261085,-0.00047499999999847,-3.63718596184197e-05,0.00498015294261085
0.044,-0.000475000000002932,6.00011087527456,5.99988912472545,-3.35983751456843e-05,-5.76699262555367e-05,0.00497920294261085,-0.000474999999996858,-3.63767208627998e-05,0.00497920294261085
0.046,-0.000474999999997119,6.00011473466343,5.99988526533657,-3.36030951610918e-05,-5.76737001774817e-05,0.00497825294261085,-0.000475000000003476,-3.6381578957921e-05,0.00497825294261085
0.048,-0.000475000000001381,6.0001169777455,5.9998830222545,-3.36077832258349e-05,-5.76774179433772e-05,0.00497730294261085,-0.000475000000002981,-3.63864361674051e-05,0.00497730294261086
0.05,-0.000474999999999872,6.00011828825007,5.99988171174993,-3.3612453441743e-05,-5.76811037650945e-05,0.00497635294261086,-0.000474999999996415,-3.63912936404806e-05,0.00497635294261085
0.052,-0.000475000000015708,6.00011905731873,5.99988094268127,-3.36171138784286e-05,-5.76847714963607e-05,0.00497540294261086,-0.000474999999981651,-3.63961519415829e-05,0.00497540294261085
0.054,-0.000474999999999519,6.00011951123249,5.99988048876751,-3.36217692057877e-05,-5.76884291534979e-05,0.00497445294261085,-0.00047499999999982,-3.64010113559986e-05,0.00497445294261085
0.056,-0.00047499999999203,6.00011978917283,5.99988021082717,-3.36264222974719e-05,-5.76920816686499e-05,0.00497350294261085,-0.000475000000016051,-3.64058720502569e-05,0.00497350294261086
0.058,-0.000474999999997065,6.00011997031608,5.99988002968392,-3.36310747890655e-05,-5.76957318485182e-05,0.00497255294261086,-0.000474999999997496,-3.64107341065471e-05,0.00497255294261085
0.06,-0.000475000000005496,6.00012009620746,5.99987990379254,-3.36357275393452e-05,-5.7699381166412e-05,0.00497160294261085,-0.000474999999997369,-3.64155975540151e-05,0.00497160294261085
0.062,-0.000474999999999274,6.00012018494364,5.99987981505636,-3.36403809225734e-05,-5.77030302641159e-05,0.00497065294261085,-0.000475000000001757,-3.64204623948932e-05,0.00497065294261085
0.064,-0.000474999999995608,6.00012024919166,5.99987975080834,-3.36450352010171e-05,-5.77066795911314e-05,0.00496970294261085,-0.000475000000000824,-3.64253286372887e-05,0.00496970294261085
0.066,-0.000475000000002681,6.00012029905152,5.99987970094848,-3.36496905840752e-05,-5.77103295061547e-05,0.00496875294261085,-0.000475000000000277,-3.64301962911889e-05,0.00496875294261085
0.068,-0.000475000000005378,6.0001203404034,5.9998796595966,-3.36543471940262e-05,-5.77139802183712e-05,0.00496780294261085,-0.000474999999999748,-3.6435065362611e-05,0.00496780294261085
0.07,-0.00047500000000155,6.00012037928779,5.99987962071221,-3.36590051565007e-05,-5.77176319426508e-05,0.00496685294261085,-0.000474999999999564,-3.64399358571061e-05,0.00496685294261085
0.072,-0.000475000000000669,6.00012041580249,5.99987958419751,-3.36636644742211e-05,-5.77212846830549e-05,0.00496590294261085,-0.000474999999999516,-3.64448077732485e-05,0.00496590294261085
0.074,-0.000474999999999878,6.00012045471053,5.99987954528947,-3.36683252464729e-05,-5.77249386092026e-05,0.00496495294261085,-0.000474999999999881,-3.64496811154754e-05,0.00496495294261085
0.076,-0.000474999999999694,6.00012049321304,5.99987950678696,-3.36729874160298e-05,-5.77285936223397e-05,0.00496400294261085,-0.000475000000000001,-3.64545558816181e-05,0.00496400294261085
0.078,-0.000474999999999879,6.0001205322522,5.9998794677478,-3.36776510030109e-05,-5.77322497563316e-05,0.00496305294261085,-0.000475000000000129,-3.6459432073308e-05,0.00496305294261085
0.08,-0.000474999999999912,6.00012056955572,5.99987943044428,-3.36823159591168e-05,-5.77359069277552e-05,0.00496210294261085,-0.000475000000000091,-3.64643096870788e-05,0.00496210294261085
0.082,-0.000474999999999945,6.00012060685925,5.99987939314075,-3.36869823240664e-05,-5.77395652040753e-05,0.00496115294261085,-0.000475000000000053,-3.6469188727823e-05,0.00496115294261085
0.084,-0.000474999999999977,6.00012064416277,5.99987935583723,-3.36916500985358e-05,-5.7743224585822e-05,0.00496020294261085,-0.000475000000000016,-3.64740691962066e-05,0.00496020294261085
0.086,-0.00047500000000001,6.00012068146629,5.99987931853371,-3.36963192832017e-05,-5.7746885073526e-05,0.00495925294261085,-0.000474999999999978,-3.64789510928958e-05,0.00495925294261085
0.088,-0.000475000000000012,6.00012071833014,5.99987928166985,-3.37009898641476e-05,-5.77505466427106e-05,0.00495830294261085,-0.000474999999999973,-3.64838344137827e-05,0.00495830294261085
0.09,-0.000475000000000002,6.00012075502613,5.99987924497387,-3.37056618510681e-05,-5.77542093093631e-05,0.00495735294261085,-0.00047499999999998,-3.64887191624849e-05,0.00495735294261085
0.092,-0.000474999999999993,6.00012079172212,5.99987920827788,-3.37103352502121e-05,-5.77578730835623e-05,0.00495640294261085,-0.000474999999999988,-3.64936053414926e-05,0.00495640294261085
0.094,-0.000474999999999983,6.00012082841811,5.99987917158189,-3.37150100622579e-05,-5.77615379658404e-05,0.00495545294261085,-0.000474999999999995,-3.6498492951474e-05,0.00495545294261085
0.096,-0.000474999999999973,6.0001208651141,5.9998791348859,-3.37196862878846e-05,-5.77652039567295e-05,0.00495450294261085,-0.000475000000000003,-3.65033819930976e-05,0.00495450294261085
0.098,-0.000474999999999963,6.00012090181008,5.99987909818991,-3.37243639277714e-05,-5.77688710567624e-05,0.00495355294261085,-0.000475000000000011,-3.65082724670323e-05,0.00495355294261085
0.1,-0.000474999999999954,6.00012093850607,5.99987906149393,-3.37290429825981e-05,-5.77725392664721e-05,0.00495260294261085,-0.000475000000000018,-3.65131643739476e-05,0.00495260294261085
0.102,-0.000474999999999944,6.00012097520206,5.99987902479794,-3.3733723453045e-05,-5.77762085863921e-05,0.00495165294261085,-0.000475000000000026,-3.65180577145132e-05,0.00495165294261085
0.104,-0.000474999999999936,6.00012101190995,5.99987898809005,-3.37384053380069e-05,-5.77798790139978e-05,0.00495070294261085,-0.000475000000000032,-3.65229524877145e-05,0.00495070294261085
0.106,-0.000474999999999941,6.00012104869533,5.99987895130467,-3.37430886283202e-05,-5.77835505329654e-05,0.00494975294261085,-0.000475000000000029,-3.65278486849338e-05,0.00494975294261085
0.108,-0.000474999999999946,6.00012108548071,5.99987891451929,-3.37477733362935e-05,-5.77872231637427e-05,0.00494880294261085,-0.000475000000000027,-3.65327463178121e-05,0.00494880294261085
0.11,-0.00047499999999995,6.00012112226609,5.99987887773391,-3.37524594626086e-05,-5.77908969068645e-05,0.00494785294261085,-0.000475000000000024,-3.6537645387021e-05,0.00494785294261085
0.112,-0.000474999999999955,6.00012115905147,5.99987884094853,-3.37571470079481e-05,-5.77945717628661e-05,0.00494690294261085,-0.000475000000000022,-3.65425458932325e-05,0.00494690294261085
0.114,-0.00047499999999996,6.00012119583685,5.99987880416315,-3.3761835972995e-05,-5.77982477322828e-05,0.00494595294261085,-0.000475000000000019,-3.65474478371191e-05,0.00494595294261085
0.116,-0.000474999999999965,6.00012123262223,5.99987876737777,-3.37665263584326e-05,-5.78019248156507e-05,0.00494500294261085,-0.000475000000000017,-3.65523512193535e-05,0.00494500294261085
0.118,-0.00047499999999997,6.00012126940761,5.99987873059239,-3.37712181649449e-05,-5.7805603013506e-05,0.00494405294261085,-0.000475000000000014,-3.65572560406091e-05,0.00494405294261085
0.12,-0.000474999999999975,6.00012130619299,5.99987869380701,-3.37759113932161e-05,-5.78092823263853e-05,0.00494310294261085,-0.000475000000000012,-3.65621623015596e-05,0.00494310294261085
0.122,-0.00047499999999998,6.00012134297837,5.99987865702163,-3.37806060439311e-05,-5.78129627548255e-05,0.00494215294261085,-0.00047500000000001,-3.65670700028793e-05,0.00494215294261085
0.124,-0.000474999999999984,6.00012137976374,5.99987862023625,-3.37853021177749e-05,-5.78166442993641e-05,0.00494120294261085,-0.000475000000000007,-3.65719791452427e-05,0.00494120294261085
0.126,-0.000474999999999989,6.00012141654913,5.99987858345087,-3.37899996154335e-05,-5.78203269605386e-05,0.00494025294261085,-0.000475000000000005,-3.65768897293249e-05,0.00494025294261085
0.128,-0.000474999999999994,6.0001214533345,5.99987854666549,-3.37946985375928e-05,-5.78240107388871e-05,0.00493930294261085,-0.000475000000000002,-3.65818017558015e-05,0.00493930294261085
0.13,-0.000474999999999999,6.00012149011988,5.99987850988012,-3.37993988849395e-05,-5.78276956349481e-05,0.00493835294261085,-0.000475,-3.65867152253482e-05,0.00493835294261085
0.132,-0.000475000000000004,6.00012152690526,5.99987847309474,-3.38041006581607e-05,-5.78313816492602e-05,0.00493740294261085,-0.000474999999999997,-3.65916301386416e-05,0.00493740294261085
0.134,-0.000475000000000009,6.00012156369064,5.99987843630936,-3.38088038579438e-05,-5.78350687823626e-05,0.00493645294261085,-0.000474999999999995,-3.65965464963584e-05,0.00493645294261085
0.136,-0.000475000000000013,6.00012160047602,5.99987839952398,-3.38135084849769e-05,-5.78387570347948e-05,0.00493550294261085,-0.000474999999999992,-3.66014642991758e-05,0.00493550294261085
0.138,-0.000475000000000018,6.0001216372614,5.9998783627386,-3.38182145399484e-05,-5.78424464070966e-05,0.00493455294261085,-0.00047499999999999,-3.66063835477717e-05,0.00493455294261085
0.14,-0.000475000000000018,6.00012167434047,5.99987832565953,-3.38229220100623e-05,-5.78461368767455e-05,0.00493360294261085,-0.00047499999999999,-3.66113042269528e-05,0.00493360294261085
0.142,-0.000475000000000017,6.00012171143434,5.99987828856566,-3.3827630908809e-05,-5.78498284661787e-05,0.00493265294261085,-0.00047499999999999,-3.66162263524643e-05,0.00493265294261085
0.144,-0.000475000000000016,6.00012174852821,5.99987825147179,-3.38323412375582e-05,-5.78535211771001e-05,0.00493170294261085,-0.000474999999999991,-3.66211499257854e-05,0.00493170294261085
0.146,-0.000475000000000014,6.00012178562209,5.99987821437791,-3.38370529970001e-05,-5.7857215010051e-05,0.00493075294261085,-0.000474999999999991,-3.66260749475956e-05,0.00493075294261085
0.148,-0.000475000000000013,6.00012182271596,5.99987817728404,-3.38417661878256e-05,-5.7860909965573e-05,0.00492980294261085,-0.000474999999999992,-3.66310014185748e-05,0.00492980294261085
0.15,-0.000475000000000012,6.00012185980983,5.99987814019017,-3.38464808107258e-05,-5.78646060442081e-05,0.00492885294261085,-0.000474999999999992,-3.66359293394033e-05,0.00492885294261085
0.152,-0.000475000000000011,6.0001218969037,5.9998781030963,-3.38511968663924e-05,-5.78683032464986e-05,0.00492790294261085,-0.000474999999999993,-3.6640858710762e-05,0.00492790294261085
0.154,-0.00047500000000001,6.00012193399758,5.99987806600242,-3.38559143555175e-05,-5.78720015729874e-05,0.00492695294261085,-0.000474999999999993,-3.6645789533332e-05,0.00492695294261085
0.156,-0.000475000000000009,6.00012197109145,5.99987802890855,-3.38606332787937e-05,-5.78757010242174e-05,0.00492600294261085,-0.000474999999999994,-3.66507218077951e-05,0.00492600294261085
0.158,-0.000475000000000008,6.00012200818532,5.99987799181468,-3.3865353636914e-05,-5.78794016007321e-05,0.00492505294261085,-0.000474999999999994,-3.66556555348334e-05,0.00492505294261085
0.16,-0.000475000000000007,6.0001220452792,5.9998779547208,-3.38700754305719e-05,-5.78831033030754e-05,0.00492410294261085,-0.000474999999999994,-3.66605907151293e-05,0.00492410294261085
0.162,-0.000475000000000006,6.00012208237307,5.99987791762693,-3.38747986604615e-05,-5.78868061317914e-05,0.00492315294261085,-0.000474999999999995,-3.66655273493661e-05,0.00492315294261085
0.164,-0.000475000000000005,6.00012211946694,5.99987788053306,-3.38795233272771e-05,-5.78905100874246e-05,0.00492220294261085,-0.000474999999999995,-3.6670465438227e-05,0.00492220294261085
0.166,-0.000475000000000004,6.00012215656082,5.99987784343918,-3.38842494317136e-05,-5.789421517052e-05,0.00492125294261085,-0.000474999999999996,-3.66754049823961e-05,0.00492125294261085
0.168,-0.000475000000000003,6.00012219365469,5.99987780634531,-3.38889769744665e-05,-5.78979213816229e-05,0.00492030294261085,-0.000474999999999996,-3.66803459825576e-05,0.00492030294261085
0.17,-0.000475000000000002,6.00012223074856,5.99987776925144,-3.38937059562316e-05,-5.79016287212788e-05,0.00491935294261085,-0.000474999999999997,-3.66852884393963e-05,0.00491935294261085
0.172,-0.000475000000000001,6.00012226784244,5.99987773215756,-3.3898436377705e-05,-5.79053371900337e-05,0.00491840294261085,-0.000474999999999997,-3.66902323535976e-05,0.00491840294261085
0.174,-0.000475000000000001,6.00012230528332,5.99987769471668,-3.39031682225625e-05,-5.79090467593608e-05,0.00491745294261085,-0.000474999999999998,-3.66951777056011e-05,0.00491745294261085
0.176,-0.000475000000000001,6.00012234282735,5.99987765717265,-3.39079015034574e-05,-5.79127574502335e-05,0.00491650294261085,-0.000474999999999998,-3.67001245103144e-05,0.00491650294261085
0.178,-0.000475000000000001,6.00012238037139,5.99987761962861,-3.39126362261462e-05,-5.79164692718406e-05,0.00491555294261085,-0.000474999999999999,-3.67050727744415e-05,0.00491555294261085
0.18,-0.000475000000000001,6.00012241791542,5.99987758208457,-3.39173723913271e-05,-5.79201822247296e-05,0.00491460294261085,-0.000474999999999999,-3.67100224986695e-05,0.00491460294261085
0.182,-0.000475000000000002,6.00012245545946,5.99987754454054,-3.39221099996988e-05,-5.79238963094483e-05,0.00491365294261085,-0.000475,-3.67149736836859e-05,0.00491365294261085
0.184,-0.000475000000000002,6.0001224930035,5.9998775069965,-3.39268490519604e-05,-5.79276115265449e-05,0.00491270294261085,-0.000475,-3.67199263301785e-05,0.00491270294261085
0.186,-0.000475000000000002,6.00012253054753,5.99987746945247,-3.39315895488114e-05,-5.79313278765679e-05,0.00491175294261085,-0.000475,-3.67248804388358e-05,0.00491175294261085
0.188,-0.000475000000000002,6.00012256809157,5.99987743190843,-3.39363314909519e-05,-5.79350453600664e-05,0.00491080294261085,-0.000475000000000001,-3.67298360103465e-05,0.00491080294261085
0.19,-0.000475000000000002,6.0001226056356,5.9998773943644,-3.39410748790823e-05,-5.79387639775895e-05,0.00490985294261085,-0.000475000000000001,-3.67347930454001e-05,0.00490985294261085
0.192,-0.000475000000000002,6.00012264317964,5.99987735682036,-3.39458197139036e-05,-5.7942483729687e-05,0.00490890294261085,-0.000475000000000002,-3.67397515446861e-05,0.00490890294261085
0.194,-0.000475000000000002,6.00012268072367,5.99987731927633,-3.39505659961174e-05,-5.79462046169089e-05,0.00490795294261085,-0.000475000000000002,-3.67447115088948e-05,0.00490795294261085
0.196,-0.000475000000000002,6.00012271826771,5.99987728173229,-3.39553137264254e-05,-5.79499266398056e-05,0.00490700294261085,-0.000475000000000003,-3.67496729387168e-05,0.00490700294261085
0.198,-0.000475000000000002,6.00012275581174,5.99987724418826,-3.39600629055302e-05,-5.79536497989278e-05,0.00490605294261085,-0.000475000000000003,-3.67546358348432e-05,0.00490605294261085
0.2,-0.000475000000000002,6.00012279335578,5.99987720664422,-3.39648135341344e-05,-5.79573740948268e-05,0.00490510294261085,-0.000475000000000004,-3.67596001979656e-05,0.00490510294261085
0.202,-0.000475000000000003,6.00012283089981,5.99987716910019,-3.39695656129415e-05,-5.79610995280539e-05,0.00490415294261085,-0.000475000000000004,-3.67645660287758e-05,0.00490415294261085
0.204,-0.000475000000000003,6.00012286844385,5.99987713155615,-3.39743191426553e-05,-5.79648260991611e-05,0.00490320294261085,-0.000475000000000005,-3.67695333279665e-05,0.00490320294261085
0.206,-0.000475000000000003,6.00012290598788,5.99987709401212,-3.39790741239801e-05,-5.79685538087007e-05,0.00490225294261085,-0.000475000000000005,-3.67745020962304e-05,0.00490225294261085
0.208,-0.000475000000000003,6.00012294353192,5.99987705646808,-3.39838305576205e-05,-5.79722826572252e-05,0.00490130294261085,-0.000475000000000006,-3.6779472334261e-05,0.00490130294261085
0.21,-0.000475000000000003,6.00012298107595,5.99987701892405,-3.39885884442818e-05,-5.79760126452877e-05,0.00490035294261085,-0.000475000000000006,-3.67844440427519e-05,0.00490035294261085
0.212,-0.000475000000000003,6.00012301861999,5.99987698138001,-3.39933477846698e-05,-5.79797437734415e-05,0.00489940294261085,-0.000475000000000007,-3.67894172223976e-05,0.00489940294261085
0.214,-0.000475000000000003,6.00012305616402,5.99987694383598,-3.39981085794905e-05,-5.79834760422404e-05,0.00489845294261085,-0.000475000000000007,-3.67943918738926e-05,0.00489845294261085
0.216,-0.000475000000000003,6.00012309370806,5.99987690629194,-3.40028708294506e-05,-5.79872094522385e-05,0.00489750294261085,-0.000475000000000008,-3.67993679979323e-05,0.00489750294261085
0.218,-0.000475000000000003,6.00012313125209,5.99987686874791,-3.40076345352572e-05,-5.79909440039901e-05,0.00489655294261085,-0.000475000000000008,-3.68043455952121e-05,0.00489655294261085
0.22,-0.000475000000000004,6.00012316879613,5.99987683120387,-3.40123996976179e-05,-5.79946796980503e-05,0.00489560294261085,-0.000475000000000009,-3.68093246664282e-05,0.00489560294261085
0.222,-0.000475000000000004,6.00012320634016,5.99987679365984,-3.40171663172409e-05,-5.79984165349742e-05,0.00489465294261085,-0.000475000000000009,-3.68143052122771e-05,0.00489465294261085
0.224,-0.000475000000000004,6.0001232438842,5.9998767561158,-3.40219343948345e-05,-5.80021545153174e-05,0.00489370294261085,-0.000475000000000009,-3.68192872334559e-05,0.00489370294261085
0.226,-0.000475000000000004,6.00012328142823,5.99987671857177,-3.40267039311079e-05,-5.8005893639636e-05,0.00489275294261085,-0.00047500000000001,-3.68242707306619e-05,0.00489275294261085
0.228,-0.000475000000000004,6.00012331897227,5.99987668102773,-3.40314749267705e-05,-5.80096339084861e-05,0.00489180294261085,-0.00047500000000001,-3.68292557045931e-05,0.00489180294261085
0.23,-0.000475000000000004,6.0001233565163,5.9998766434837,-3.40362473825324e-05,-5.80133753224247e-05,0.00489085294261085,-0.000475000000000011,-3.68342421559479e-05,0.00489085294261085
0.232,-0.000475000000000004,6.00012339406034,5.99987660593966,-3.40410212991039e-05,-5.80171178820086e-05,0.00488990294261085,-0.000475000000000011,-3.6839230085425e-05,0.00488990294261085
0.234,-0.000475000000000004,6.00012343160437,5.99987656839563,-3.40457966771961e-05,-5.80208615877956e-05,0.00488895294261085,-0.000475000000000012,-3.68442194937238e-05,0.00488895294261085
0.236,-0.000475000000000004,6.00012346914841,5.99987653085159,-3.40505735175202e-05,-5.80246064403433e-05,0.00488800294261085,-0.000475000000000012,-3.6849210381544e-05,0.00488800294261085
0.238,-0.000475000000000005,6.00012350669244,5.99987649330756,-3.40553518207883e-05,-5.802835244021e-05,0.00488705294261085,-0.000475000000000013,-3.68542027495858e-05,0.00488705294261085
0.24,-0.000475000000000005,6.00012354423648,5.99987645576352,-3.40601315877126e-05,-5.80320995879542e-05,0.00488610294261085,-0.000475000000000013,-3.68591965985499e-05,0.00488610294261085
0.242,-0.000475000000000005,6.00012358204605,5.99987641795395,-3.40649128070283e-05,-5.80358478637289e-05,0.00488515294261085,-0.000475000000000013,-3.68641919148128e-05,0.00488515294261085
0.244,-0.000475000000000004,6.00012362023996,5.99987637976004,-3.40696954740834e-05,-5.80395972589578e-05,0.00488420294261085,-0.000475000000000012,-3.68691886926598e-05,0.00488420294261085
0.246,-0.000475000000000004,6.00012365843388,5.99987634156612,-3.40744796069266e-05,-5.80433478037358e-05,0.00488325294261085,-0.000475000000000011,-3.68741869535244e-05,0.00488325294261085
0.248,-0.000475000000000004,6.0001236966278,5.9998763033722,-3.4079265206272e-05,-5.80470994986232e-05,0.00488230294261085,-0.00047500000000001,-3.6879186698109e-05,0.00488230294261085
0.25,-0.000475000000000004,6.00012373482171,5.99987626517829,-3.40840522728346e-05,-5.80508523441803e-05,0.00488135294261085,-0.000475000000000009,-3.68841879271165e-05,0.00488135294261085
0.252,-0.000475000000000003,6.00012377301563,5.99987622698437,-3.40888408073294e-05,-5.80546063409681e-05,0.00488040294261085,-0.000475000000000008,-3.68891906412505e-05,0.00488040294261085
0.254,-0.000475000000000003,6.00012381120954,5.99987618879045,-3.40936308104723e-05,-5.80583614895477e-05,0.00487945294261085,-0.000475000000000007,-3.68941948412148e-05,0.00487945294261085
0.256,-0.000475000000000003,6.00012384940346,5.99987615059654,-3.40984222829795e-05,-5.80621177904807e-05,0.00487850294261085,-0.000475000000000006,-3.68992005277138e-05,0.00487850294261085
0.258,-0.000475000000000003,6.00012388759738,5.99987611240262,-3.41032152255676e-05,-5.80658752443293e-05,0.00487755294261085,-0.000475000000000005,-3.69042077014523e-05,0.00487755294261085
0.26,-0.000475000000000002,6.00012392579129,5.99987607420871,-3.41080096389539e-05,-5.80696338516556e-05,0.00487660294261085,-0.000475000000000004,-3.69092163631355e-05,0.00487660294261085
0.262,-0.000475000000000002,6.00012396398521,5.99987603601479,-3.4112805523856e-05,-5.80733936130226e-05,0.00487565294261085,-0.000475000000000003,-3.69142265134692e-05,0.00487565294261085
0.264,-0.000475000000000002,6.00012400217913,5.99987599782087,-3.4117602880992e-05,-5.80771545289932e-05,0.00487470294261085,-0.000475000000000002,-3.69192381531597e-05,0.00487470294261085
0.266,-0.000475000000000002,6.00012404037304,5.99987595962696,-3.41224017110807e-05,-5.80809166001311e-05,0.00487375294261085,-0.000475000000000001,-3.69242512829135e-05,0.00487375294261085
0.268,-0.000475000000000001,6.00012407856696,5.99987592143304,-3.41272020148411e-05,-5.8084679827e-05,0.00487280294261085,-0.000475,-3.6929265903438e-05,0.00487280294261085
0.27,-0.000475000000000001,6.00012411676088,5.99987588323912,-3.41320037929928e-05,-5.80884442101644e-05,0.00487185294261085,-0.000474999999999999,-3.69342820154405e-05,0.00487185294261085
0.272,-0.000475000000000001,6.00012415495479,5.99987584504521,-3.41368070462559e-05,-5.80922097501886e-05,0.00487090294261085,-0.000474999999999998,-3.69392996196293e-05,0.00487090294261085
0.274,-0.000475000000000001,6.00012419314871,5.99987580685129,-3.4141611775351e-05,-5.80959764476381e-05,0.00486995294261085,-0.000474999999999997,-3.69443187167128e-05,0.00486995294261085
0.276,-0.000475,6.00012423134262,5.99987576865738,-3.41464179809992e-05,-5.8099744303078e-05,0.00486900294261085,-0.000474999999999996,-3.69493393074001e-05,0.00486900294261085
0.278,-0.000475,6.00012426953654,5.99987573046346,-3.4151225663922e-05,-5.81035133170742e-05,0.00486805294261085,-0.000474999999999995,-3.69543613924006e-05,0.00486805294261085
0.28,-0.000475,6.00012430773046,5.99987569226954,-3.41560348248415e-05,-5.81072834901928e-05,0.00486710294261085,-0.000474999999999994,-3.69593849724243e-05,0.00486710294261085
0.282,-0.000475,6.00012434592437,5.99987565407563,-3.41608454644801e-05,-5.81110548230006e-05,0.00486615294261085,-0.000474999999999993,-3.69644100481816e-05,0.00486615294261085
0.284,-0.000474999999999999,6.00012438411829,5.99987561588171,-3.4165657583561e-05,-5.81148273160642e-05,0.00486520294261085,-0.000474999999999993,-3.69694366203834e-05,0.00486520294261085
0.286,-0.000474999999999999,6.00012442231221,5.99987557768779,-3.41704711828075e-05,-5.81186009699512e-05,0.00486425294261085,-0.000474999999999991,-3.69744646897409e-05,0.00486425294261085
0.288,-0.000474999999999999,6.00012446050612,5.99987553949388,-3.41752862629438e-05,-5.81223757852291e-05,0.00486330294261085,-0.000474999999999991,-3.69794942569662e-05,0.00486330294261085
0.29,-0.000474999999999999,6.00012449870004,5.99987550129996,-3.41801028246942e-05,-5.81261517624661e-05,0.00486235294261085,-0.00047499999999999,-3.69845253227713e-05,0.00486235294261085
0.292,-0.000474999999999998,6.00012453689395,5.99987546310605,-3.41849208687839e-05,-5.81299289022307e-05,0.00486140294261085,-0.000474999999999989,-3.69895578878691e-05,0.00486140294261085
