"time","n_nt[1]","n_nt[2]","n_nt[3]","cp[1]","cp[2]","cp[3]","eta[1]","eta[2]","eta[3]","lambda[1]","lambda[2]","lambda[3]","rho[1]","rho[2]","rho[3]","m_flow[1]","m_flow[2]","m_flow[3]","Re_1[1]","Re_1[2]","Re_1[3]","Nu_1[1]","Nu_1[2]","Nu_1[3]","Nu_2[1]","Nu_2[2]","Nu_2[3]","Nu_3[1]","Nu_3[2]","Nu_3[3]","Re","Pr[1]","Pr[2]","Pr[3]","input_mflow_0.y","input_mflow_1.y","input_mflow_2.y"
0,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0,0,0,0,0,0,3.66,3.66,3.66,3.66,3.66,3.66,3.66,3.66,3.66,0,0.714973919813157,7.01036324143693,996.999224806202,0,0,0
0.000202,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,3.232e-06,0.00017747649122807,0.0202,22.5609112312722,22.5609112312722,22.5609112312722,4.11875211085083,4.64188701332261,8.78522515500766,4.17867945125488,4.77015209569262,9.45473948583414,4.21863255774643,4.85566546005228,9.90109964760304,22.5609112312722,0.714973919813157,7.01036324143693,996.999224806202,0.0202,0.126920309129513,0.201796117304121
0.000404,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,6.464e-06,0.00035495298245614,0.0404,45.1218224625444,45.1218224625444,45.1218224625444,4.35288737627922,5.14301686329453,11.4010081098205,4.46251528173393,5.37765821778138,12.6257821990017,4.53558586274392,5.5340543473089,13.4421341481815,45.1218224625444,0.714973919813157,7.01036324143693,996.999224806202,0.0404,0.253840413806001,0.403185017878649
0.000606,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,9.696e-06,0.000532429473684211,0.0606,67.6827336938165,67.6827336938165,67.6827336938166,4.54190216526677,5.54757340318397,13.5127005211987,4.69594202158662,5.87727157977442,15.2336494341531,4.79885211594714,6.09753451219994,16.3833714557968,67.6827336938165,0.714973919813157,7.01036324143693,996.999224806202,0.0606,0.380760109576771,0.604167523471144
0.000808,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,1.2928e-05,0.000709905964912281,0.0808,90.2436449250887,90.2436449250887,90.2436449250887,4.70651925266719,5.89991048560018,15.3518193335872,4.90167397774936,6.31760859665919,17.5321077343418,5.03237007117837,6.5973431064186,18.9922577584175,90.2436449250887,0.714973919813157,7.01036324143693,996.999224806202,0.0808,0.507679191989786,0.804744454170891
0.00101,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,1.616e-05,0.000887382456140351,0.101,112.804556156361,112.804556156361,112.804556156361,4.85508715332834,6.21789679848109,17.0116350024089,5.08899406168351,6.7185378859181,19.6248667288168,5.24599841383355,7.0545811013386,21.3789352901421,112.804556156361,0.714973919813157,7.01036324143693,996.999224806202,0.101,0.634597456593999,1.00491662841227
0.001212,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,1.9392e-05,0.00106485894736842,0.1212,135.365467387633,135.365467387633,135.365467387633,4.99200232320098,6.51094226692694,18.5412651798743,5.26283832587206,7.09062429448151,21.5670724970268,5.44500661777029,7.4805269801003,23.6022751478657,135.365467387633,0.714973919813157,7.01036324143693,996.999224806202,0.1212,0.761514698939678,1.20468486297811
0.001414,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,2.2624e-05,0.00124233543859649,0.1414,157.926378618905,157.926378618905,157.926378618905,5.11993000424939,6.78475142375664,19.9704862197843,5.42622143517996,7.44032024013755,23.392405180892,5.63262582679241,7.88209649974135,25.6983759981907,157.926378618905,0.714973919813157,7.01036324143693,996.999224806202,0.1414,0.888430714578741,1.404049973003
0.001616,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,2.5856e-05,0.00141981192982456,0.1616,180.487289850177,180.487289850177,180.487289850177,5.24063573344961,7.04310312423279,21.3190228804727,5.58115253392902,7.77192598150268,25.1233111447446,5.81101647069072,8.26391372172022,27.6913743820672,180.487289850177,0.714973919813157,7.01036324143693,996.999224806202,0.1616,1.01534529906508,1.60301277197659
0.001818,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,2.9088e-05,0.00159728842105263,0.1818,203.04820108145,203.04820108145,203.04820108145,5.35536316172966,7.28865920830433,22.6007693563629,5.72905415183224,8.08848622053731,26.7756830349535,5.98171241008476,8.62926163435883,29.5984067460544,203.04820108145,0.714973919813157,7.01036324143693,996.999224806202,0.1818,1.14225824795489,1.80157407174697
