"time","heatCapacitor1.T","heatCapacitor2.T","pipe1.T","pipe2.T","pipe3.T"
0,313.15,333.15,293.15,293.15,293.15
0.0005,313.050498010992,332.950996021983,293.249501989008,293.349003978016,293.15
0.001,312.951984086754,332.753968173508,293.348015913246,293.546031826492,293.15
0.0015,312.85444296128,332.55888592256,293.44555703872,293.74111407744,293.15
0.002,312.757873552701,332.365747105402,293.542126447299,293.934252894598,293.15
0.0025,312.662258298636,332.174516597272,293.637741701364,294.125483402728,293.15
0.003,312.567600456966,331.985200913933,293.732399543034,294.314799086067,293.15
0.0035,312.473860477454,331.797720954907,293.826139522546,294.502279045092,293.15
0.004,312.381041918406,331.612083836812,293.918958081594,294.687916163188,293.15
0.0045,312.289149243315,331.428298486629,294.010850756685,294.871701513371,293.15
0.005,312.198182452179,331.246364904358,294.101817547821,295.053635095642,293.15
0.0055,312.108101120453,331.066202240906,294.191898879547,295.233797759094,293.15
0.006,312.018913717133,330.887827434266,294.281086282867,295.412172565734,293.15
0.0065,311.930630324062,330.711260648123,294.369369675938,295.588739351877,293.15
0.007,311.843246259199,330.536492518397,294.456753740801,295.763507481603,293.15
0.0075,311.756690192223,330.363380384447,294.543309807777,295.936619615553,293.15
0.008,311.671004760362,330.192009520724,294.628995239638,296.107990479276,293.15
0.0085,311.586189963614,330.022379927228,294.713810036386,296.277620072772,293.15
0.009,311.502220986606,329.854441973211,294.797779013394,296.445558026788,293.15
0.0095,311.419061757165,329.68812351433,294.880938242835,296.611876485669,293.15
0.01,311.336741785918,329.523483571836,294.963258214082,296.776516428164,293.15
0.0105,311.255261072865,329.360522145729,295.044738927135,296.939477854271,293.15
0.011,311.174572905139,329.199145810278,295.125427094861,297.100854189722,293.15
0.0115,311.094678333563,329.039356667126,295.205321666437,297.260643332874,293.15
0.012,311.015592683593,328.881185367186,295.284407316407,297.418814632814,293.15
0.0125,310.937315454945,328.724630909891,295.362684545055,297.575369090109,293.15
0.013,310.859800580553,328.569601161105,295.440199419447,297.730398838895,293.15
0.0135,310.783061118921,328.416122237842,295.516938881079,297.883877762158,293.15
0.014,310.707089943238,328.264179886476,295.592910056762,298.035820113524,293.15
0.0145,310.631879926691,328.113759853383,295.668120073308,298.186240146617,293.15
0.015,310.55742394247,327.96484788494,295.74257605753,298.33515211506,293.15
0.0155,310.48371486376,327.817429727521,295.816285136239,298.482570272479,293.15
0.016,310.410745563752,327.671491127503,295.889254436248,298.628508872496,293.15
0.0165,310.338502456069,327.527004912139,295.961497543931,298.772995087861,293.15
0.017,310.266977633699,327.383955267399,296.033022366301,298.916044732601,293.15
0.0175,310.196166202524,327.242332405049,296.103833797476,299.057667594951,293.15
0.018,310.126060392695,327.102120785391,296.173939607304,299.197879214609,293.15
0.0185,310.056652434364,326.963304868729,296.243347565636,299.336695131271,293.15
0.019,309.987934557682,326.825869115364,296.312065442318,299.474130884636,293.15
0.0195,309.919898992799,326.689797985599,296.380101007201,299.610202014401,293.15
0.02,309.852540772244,326.555081544489,296.447459227756,299.744918455511,293.15
0.0205,309.785859627347,326.421719254693,296.514140372653,299.878280745306,293.15
0.021,309.71984217826,326.28968435652,296.58015782174,300.01031564348,293.15
0.0215,309.654481198208,326.158962396415,296.645518801792,300.141037603584,293.15
0.022,309.589769460414,326.029538920827,296.710230539586,300.270461079173,293.15
0.0225,309.525699738101,325.901399476202,296.774300261899,300.398600523797,293.15
0.023,309.462264804494,325.774529608988,296.837735195506,300.525470391012,293.15
0.0235,309.399457432816,325.648914865632,296.900542567184,300.651085134368,293.15
0.024,309.337282960815,325.524565921629,296.962717039185,300.775434078371,293.15
0.0245,309.275728157141,325.401456314281,297.024271842859,300.898543685719,293.15
0.025,309.21478525749,325.279570514979,297.08521474251,301.020429485021,293.15
0.0255,309.154447684767,325.158895369534,297.145552315233,301.141104630465,293.15
0.026,309.094708861879,325.039417723759,297.205291138121,301.260582276241,293.15
0.0265,309.035562211732,324.921124423463,297.264437788268,301.378875576537,293.15
0.027,308.97700115723,324.80400231446,297.32299884277,301.49599768554,293.15
0.0275,308.91902491138,324.68804982276,297.38097508862,301.61195017724,293.15
0.028,308.861629736556,324.573259473112,297.438370263444,301.726740526888,293.15
0.0285,308.804805315865,324.459610631731,297.495194684135,301.840389368269,293.15
0.029,308.748545621811,324.347091243622,297.551454378189,301.952908756378,293.15
0.0295,308.692844626896,324.235689253793,297.607155373104,302.064310746207,293.15
0.03,308.637696303625,324.12539260725,297.662303696375,302.17460739275,293.15
0.0305,308.5830946245,324.016189249,297.7169053755,302.283810751,293.15
0.031,308.529034442455,323.90806888491,297.770965557545,302.39193111509,293.15
0.0315,308.475515546967,323.801031093933,297.824484453033,302.498968906066,293.15
0.032,308.422528752815,323.69505750563,297.877471247185,302.60494249437,293.15
0.0325,308.370068743178,323.590137486356,297.929931256822,302.709862513644,293.15
0.033,308.318130257145,323.48626051429,297.981869742855,302.81373948571,293.15
0.0335,308.266708089719,323.383416179438,298.033291910281,302.916583820562,293.15
0.034,308.215797091813,323.281594183626,298.084202908187,303.018405816374,293.15
0.0345,308.165392170254,323.180784340507,298.134607829746,303.119215659493,293.15
0.035,308.11548860053,323.08097720106,298.18451139947,303.219022798939,293.15
0.0355,308.066081354073,322.982162708146,298.233918645927,303.317837291854,293.15
0.036,308.017165476685,322.88433095337,298.282834523315,303.41566904663,293.15
0.0365,307.968736143217,322.787472286435,298.331263856783,303.512527713565,293.15
0.037,307.92078858776,322.691577175521,298.37921141224,303.608422824479,293.15
0.0375,307.873318103643,322.596636207286,298.426681896357,303.703363792713,293.15
0.038,307.826320043435,322.502640086869,298.473679956565,303.797359913131,293.15
0.0385,307.779789286625,322.40957857325,298.520210713375,303.89042142675,293.15
0.039,307.733720584199,322.317441168397,298.566279415801,303.982558831602,293.15
0.0395,307.688109930796,322.226219861592,298.611890069204,304.073780138408,293.15
0.04,307.642952762183,322.135905524367,298.657047237817,304.164094475633,293.15
0.0405,307.598244561508,322.046489123015,298.701755438492,304.253510876984,293.15
0.041,307.553980859295,321.95796171859,298.746019140705,304.34203828141,293.15
0.0415,307.510157233451,321.870314466903,298.789842766549,304.429685533097,293.15
0.042,307.466769309262,321.783538618524,298.833230690738,304.516461381476,293.15
0.0425,307.423812759392,321.697625518784,298.876187240608,304.602374481216,293.15
0.043,307.381283303886,321.612566607773,298.918716696114,304.687433392227,293.15
0.0435,307.33917671017,321.528353420339,298.96082328983,304.771646579661,293.15
0.044,307.297488793046,321.444977586092,299.002511206954,304.855022413908,293.15
0.0445,307.256215414699,321.362430829398,299.043784585301,304.937569170602,293.15
0.045,307.215352484692,321.280704969384,299.084647515308,305.019295030616,293.15
0.0455,307.174895959969,321.199791919937,299.125104040031,305.100208080063,293.15
0.046,307.134841616603,321.119683233206,299.165158383397,305.180316766794,293.15
0.0465,307.095185531815,321.04037106363,299.204814468185,305.25962893637,293.15
0.047,307.055923892315,320.96184778463,299.244076107685,305.33815221537,293.15
0.0475,307.017052829861,320.884105659723,299.282947170139,305.415894340277,293.15
0.048,306.978568522809,320.807137045617,299.321431477191,305.492862954383,293.15
0.0485,306.940467196107,320.730934392213,299.359532803893,305.569065607787,293.15
0.049,306.902745121301,320.655490242601,299.397254878699,305.644509757399,293.15
0.0495,306.865398616531,320.580797233062,299.434601383469,305.719202766938,293.15
0.05,306.828424046534,320.506848093069,299.471575953466,305.793151906931,293.15
0.0505,306.791817822642,320.433635645284,299.508182177358,305.866364354715,293.15
0.051,306.755576402782,320.361152805563,299.544423597218,305.938847194437,293.15
0.0515,306.719696291475,320.28939258295,299.580303708525,306.010607417049,293.15
0.052,306.684174039841,320.218348079682,299.615825960159,306.081651920318,293.15
0.0525,306.649006245592,320.148012491185,299.650993754407,306.151987508815,293.15
0.053,306.614189553039,320.078379106077,299.685810446961,306.221620893922,293.15
0.0535,306.579715237108,320.009430474217,299.720284762892,306.290569525783,293.15
0.054,306.545583495124,319.941166990249,299.754416504876,306.358833009751,293.15
0.0545,306.511791385551,319.873582771102,299.788208614449,306.426417228898,293.15
0.055,306.478335559817,319.806671119633,299.821664440183,306.493328880367,293.15
0.0555,306.445212708046,319.740425416092,299.854787291954,306.559574583908,293.15
0.056,306.412419559057,319.674839118114,299.887580440943,306.625160881885,293.15
0.0565,306.379952880364,319.609905760729,299.920047119635,306.690094239271,293.15
0.057,306.347809478176,319.545618956353,299.952190521824,306.754381043647,293.15
0.0575,306.315986197396,319.481972394793,299.984013802604,306.818027605207,293.15
0.058,306.284479921623,319.418959843246,300.015520078377,306.881040156754,293.15
0.0585,306.25328757315,319.3565751463,300.04671242685,306.9434248537,293.15
0.059,306.222406112965,319.29481222593,300.077593887035,307.005187774069,293.15
0.0595,306.191832540752,319.233665081505,300.108167459248,307.066334918495,293.15
0.06,306.161563894889,319.173127789778,300.138436105111,307.126872210222,293.15
0.0605,306.131596623077,319.113193246154,300.168403376923,307.186806753846,293.15
0.061,306.101924819081,319.053849638162,300.198075180919,307.246150361838,293.15
0.0615,306.07254826074,318.99509652148,300.22745173926,307.30490347852,293.15
0.062,306.04346403298,318.93692806596,300.25653596702,307.36307193404,293.15
0.0625,306.014669254872,318.879338509744,300.285330745128,307.420661490256,293.15
0.063,305.986161079633,318.822322159266,300.313838920367,307.477677840734,293.15
0.0635,305.957936694624,318.765873389247,300.342063305376,307.534126610752,293.15
0.064,305.92999332135,318.709986642701,300.37000667865,307.590013357299,293.15
0.0645,305.902328215465,318.654656430929,300.397671784535,307.645343569071,293.15
