"time","revolute1.phi","revolute1.w","revolute2.phi","revolute2.w"
0,-0.30016105063641,-0,1.41010567384299,0
0.001,-0.300171336965925,-0.0205726167898013,1.41011190164546,0.0124554926335741
0.002,-0.300202195497504,-0.0411445019945964,1.41013058334615,0.0249080915183101
0.003,-0.300253625382942,-0.0617154079871338,1.41016171493027,0.0373557340017736
0.004,-0.300325625585735,-0.0822850961446515,1.41020529070692,0.0497964329160554
0.005,-0.300418194787498,-0.102853314436615,1.41026130280309,0.0622280900874218
0.006,-0.300531331367062,-0.123419792246593,1.4103297410537,0.0746484533916779
0.007,-0.300665033441445,-0.143984265885041,1.41041059302918,0.0870553297124563
0.008,-0.300819298790785,-0.164546471734301,1.41050384349791,0.099446528473888
0.009,-0.300994124644724,-0.185106151992543,1.41060947258039,0.111819911003538
0.01,-0.301189508625969,-0.205663045009232,1.4107274637123,0.124173304145944
0.011,-0.301405447577035,-0.226216888580843,1.41085779386268,0.136504537169706
0.012,-0.301641938659879,-0.246767421179904,1.41100044264193,0.148811441961514
0.013,-0.301898979039249,-0.267314381706436,1.41115538968184,0.16109185409776
0.014,-0.30217656154732,-0.287857510904096,1.41132257874381,0.173343669432345
0.015,-0.302474683697256,-0.308396547219069,1.41150199234549,0.185564716036469
0.016,-0.302793341582473,-0.328931229794364,1.41169360124972,0.197752842539891
0.017,-0.303132531296386,-0.349461297772991,1.41189737621934,0.20990589757237
0.018,-0.303492248932412,-0.369986490297961,1.41211328801719,0.222021729763668
0.019,-0.303872487370213,-0.390506539668762,1.41234128109032,0.234098184162275
0.02,-0.304273241295156,-0.411021182030036,1.41258131467175,0.246133107828881
0.021,-0.304694507746227,-0.431530158538337,1.41283336726714,0.258124350446952
0.022,-0.305136282218888,-0.452033207063361,1.41309740474297,0.27006975997991
0.023,-0.305598560208598,-0.472530065474804,1.41337339296573,0.281967184391181
0.024,-0.3060813279404,-0.493020459127225,1.41366122201992,0.293814528272892
0.025,-0.306584579825066,-0.513504124425983,1.41396084890512,0.305609646214328
0.026,-0.307108313028446,-0.533980801495811,1.41427225314259,0.317350375975277
0.027,-0.307652521766581,-0.554450226479178,1.41459539014009,0.329034573334542
0.028,-0.308217200255513,-0.574912135518556,1.41493021530535,0.340660094070924
0.029,-0.308802331516095,-0.595366242380185,1.41527659359038,0.352224862226377
0.03,-0.309407910869495,-0.615812285415393,1.41563448933222,0.363726726841147
0.031,-0.310033933274693,-0.636250002251586,1.41600386394146,0.375163539163939
0.032,-0.310680391552922,-0.656679126243382,1.41638466155597,0.386533163478458
0.033,-0.311347278525417,-0.677099390745397,1.41677682631362,0.39783346406841
0.034,-0.312034574728772,-0.697510495715157,1.41718020474819,0.409062389725845
0.035,-0.312742276419328,-0.717912183845985,1.41759476829022,0.420217781103713
0.036,-0.313470376207981,-0.738304187920669,1.4180204594064,0.431297503932678
0.037,-0.314218865582922,-0.75868623766981,1.41845721164328,0.442299431666694
0.038,-0.314987736032341,-0.779058062824008,1.41890495854744,0.453221437759718
0.039,-0.315776965050144,-0.799419344559649,1.41936352471998,0.464061504486224
0.04,-0.316586550089339,-0.819769833302714,1.41983289014354,0.474817458917332
0.041,-0.317416481445016,-0.840109254644249,1.4203129790764,0.485487183784636
0.042,-0.318266749267095,-0.86043733367162,1.42080371464667,0.496068562948584
0.043,-0.319137343041886,-0.880753792315012,1.42130501501309,0.506559486120931
0.044,-0.320028242473132,-0.901058305963188,1.42181672507827,0.516957929270123
0.045,-0.32093944059896,-0.921350613444411,1.42233878959847,0.527261750790166
0.046,-0.321870925173749,-0.941630428449059,1.42287111376298,0.537468855663913
0.047,-0.32282268368389,-0.961897463392521,1.42341360075425,0.547577151237187
0.048,-0.323794703347782,-0.9821514294152,1.4239661517479,0.557584547218788
0.049,-0.324786971115836,-1.00239203638251,1.42452866591275,0.567488955680486
0.05,-0.325799473670471,-1.02261899288489,1.42510104041076,0.577288291057026
0.051,-0.326832197426117,-1.04283200623777,1.42568317039708,0.586980470146125
0.052,-0.327885128529214,-1.06303078248161,1.42627494902003,0.596563412108475
0.053,-0.328958251792585,-1.08321501320565,1.42687626152325,0.606035049472535
0.054,-0.330051549877134,-1.10338436542969,1.42748698071665,0.615393336585232
0.055,-0.331165010038561,-1.12353856502594,1.42810700431712,0.624636179938097
0.056,-0.332298616949846,-1.14367730797045,1.42873621522353,0.633761512290033
0.057,-0.333452354984629,-1.16380028857667,1.4293744941544,0.642767269086654
0.058,-0.334626208217213,-1.18390719949543,1.43002171964792,0.651651388460283
