"time","controller.x","evaporator.V_l","evaporator.p"
54,-0.00252766847543728,67.016842746379,101349.308169206
55.08,-0.00268227815240479,67.0175230434168,101404.126697018
56.16,-0.00284306962488335,67.0182168001611,101460.05382005
57.24,-0.00301016395807859,67.0189240160639,101517.090619506
58.32,-0.00318368221719613,67.019644690577,101575.238176588
59.4,-0.0033637454674416,67.0203788231523,101634.497572498
60.48,-0.00355048286155925,67.021126406845,101694.878846865
61.56,-0.00374401272486004,67.021887443274,101756.380045958
62.64,-0.00394445322178013,67.0226619341855,101818.999037846
63.72,-0.00415192557684413,67.0234498789054,101882.737080208
64.8,-0.00436655101457669,67.0242512767596,101947.59543072
65.88,-0.00458845075950244,67.025066127074,102013.57534706
66.96,-0.00481774603614601,67.0258944291744,102080.678086906
68.04,-0.00505455806903205,67.0267361823867,102148.904907934
69.12,-0.00529900808268518,67.0275913860367,102218.257067822
70.2,-0.00555121730163005,67.0284600394504,102288.735824247
71.28,-0.00581130695039129,67.0293421419536,102360.342434886
72.36,-0.00607939825349354,67.0302376928722,102433.078157417
73.44,-0.00635561243546142,67.0311466915321,102506.944249518
74.52,-0.00664007072081959,67.0320691372591,102581.941968865
75.6,-0.00693288502677501,67.0330050143258,102658.093027275
76.68,-0.00723417870821903,67.0339543255038,102735.394000644
77.76,-0.00754407711832102,67.0349170767962,102813.837073374
78.84,-0.00786270129669014,67.0358932672301,102893.423909518
79.92,-0.00819017228293555,67.0368828958321,102974.156173132
81,-0.00852661111666641,67.037885961629,103056.035528272
82.08,-0.00887213883749188,67.0389024636477,103139.063638992
83.16,-0.00922687648502111,67.0399324009149,103223.242169347
84.24,-0.00959094509886328,67.0409757724574,103308.572783392
85.32,-0.00996446571862754,67.0420325773021,103395.057145183
86.4,-0.0103475593839231,67.0431028144757,103482.696918774
87.48,-0.010740347134359,67.0441864830051,103571.493768221
88.56,-0.0111429500095445,67.0452835819169,103661.449357578
89.64,-0.0115554890490887,67.0463941102382,103752.565350901
90.72,-0.0119780778488455,67.0475180501057,103844.862406369
91.8,-0.0124108381970507,67.0486554022449,103938.340277777
92.88,-0.0128538951310906,67.0498061747537,104032.990428108
93.96,-0.0133073695183362,67.0509703662678,104128.814960917
95.04,-0.0137713822261585,67.0521479754235,104225.815979755
96.12,-0.0142460541219285,67.0533390008565,104323.995588176
97.2,-0.014731506073017,67.0545434412029,104423.355889732
98.28,-0.0152278589467952,67.0557612950988,104523.898987977
99.36,-0.0157352336106338,67.0569925611801,104625.626986462
100.44,-0.016253750931904,67.0582372380828,104728.541988741
101.52,-0.0167835317779766,67.0594953244428,104832.646098366
102.6,-0.0173246970162227,67.0607668188962,104937.941418891
103.68,-0.0178773675140131,67.062051720079,105044.430053868
104.76,-0.0184416641387189,67.0633500266272,105152.114106851
105.84,-0.0190177001855661,67.0646617189972,105261.012206413
106.92,-0.0196055962226233,67.0659867951063,105371.127109288
108,-0.0202054780265457,67.0673252653771,105482.450205284
109.08,-0.0208174662750187,67.0686771279902,105594.984011914
110.16,-0.0214416816457277,67.070042381126,105708.731046688
111.24,-0.0220782448163582,67.0714210229652,105823.693827118
112.32,-0.0227272764645955,67.0728130516884,105939.874870718
113.4,-0.023388897268125,67.0742184654762,106057.276694997
114.48,-0.0240632279046323,67.0756372625091,106175.901817469
115.56,-0.0247503890518025,67.0770694409678,106295.752755645
116.64,-0.0254505013873213,67.0785149990327,106416.832027037
117.72,-0.026163685588874,67.0799739348846,106539.142149157
118.8,-0.0268900623341459,67.081446246704,106662.685639517
119.88,-0.0276297523008226,67.0829319326714,106787.465015629
120.96,-0.0283828668173145,67.0844309704947,106913.498235944
122.04,-0.0291495246617185,67.0859433541947,107040.790955271
123.12,-0.0299298537882808,67.0874690978861,107169.333673404
124.2,-0.0307239746195904,67.0890081991909,107299.129329162
125.28,-0.0315320075782361,67.0905606557309,107430.180861368
126.36,-0.0323540730868069,67.0921264651283,107562.49120884
127.44,-0.0331902915678916,67.0937056250051,107696.063310399
128.52,-0.0340407834440792,67.095298132983,107830.900104867
129.6,-0.0349056691379586,67.0969039866843,107967.004531063
130.68,-0.0357850690721186,67.0985231837308,108104.379527808
131.76,-0.0366791036691483,67.1001557217445,108243.028033923
132.84,-0.0375878933516364,67.1018015983474,108382.952988227
133.92,-0.038511558542172,67.1034608111615,108524.157329542
135,-0.0394502196633438,67.1051333578088,108666.643996688
136.08,-0.0404039896583093,67.1068192206454,108810.425686856
137.16,-0.0413729853849849,67.1085183900176,108955.509989673
138.24,-0.0423573338294221,67.1102308769438,109101.89128065
139.32,-0.0433571549298695,67.1119566780573,109249.573130522
140.4,-0.0443725686035624,67.1136957899487,109398.559137441
141.48,-0.0454036947467231,67.1154482091657,109548.852926977
142.56,-0.0464506532345611,67.117213932213,109700.458152111
143.64,-0.0475135639212728,67.1189929555524,109853.378493244
144.72,-0.0485925466400414,67.120785275603,110007.617658188
145.8,-0.0496877212030374,67.1225908887407,110163.179382175
146.88,-0.0507992074014181,67.124409791299,110320.06742785
147.96,-0.0519271250053279,67.126241979568,110478.285585273
149.04,-0.0530715937638981,67.1280874497951,110637.837671923
150.12,-0.0542327334052471,67.129946198185,110798.727532689
151.2,-0.0554106598809003,67.1318182143263,110960.9616558
152.28,-0.0566054901915503,67.1337034896378,111124.545811471
153.36,-0.057817347963209,67.1356020271278,111289.481167885
154.44,-0.059046352571114,67.1375138223588,111455.771866848
155.52,-0.0602926233578045,67.1394388708298,111623.42208572
156.6,-0.0615562796331211,67.1413771679768,111792.436037415
157.68,-0.0628374406742056,67.1433287091721,111962.817970403
158.76,-0.0641362257255015,67.1452934897249,112134.572168708
159.84,-0.0654527539987535,67.1472715048809,112307.702951912
160.92,-0.0667871446730078,67.1492627498227,112482.214675148
162,-0.0681395168946121,67.1512672196693,112658.111729107
163.08,-0.0695099897772153,67.1532849094765,112835.398540034
164.16,-0.0708986824017678,67.1553158142367,113014.079569728
165.24,-0.0723057138165215,67.157359928879,113194.159315546
166.32,-0.0737312006326185,67.1594172452966,113375.642300427
167.4,-0.0751752594112765,67.1614877552982,113558.533082796
168.48,-0.0766380121603001,67.1635714574029,113742.836279352
169.56,-0.0781195776049239,67.1656683460488,113928.556528872
170.64,-0.0796200744293121,67.1677784156002,114115.698505655
171.72,-0.0811396212765587,67.1699016603479,114304.26691952
172.8,-0.0826783367486873,67.1720380745089,114494.266515807
173.88,-0.084236339406651,67.1741876522265,114685.702075374
174.96,-0.0858137477703324,67.1763503875703,114878.578414603
176.04,-0.087410680318544,67.1785262745363,115072.900385393
177.12,-0.0890272554890276,67.1807153070468,115268.672875165
178.2,-0.0906635916784549,67.1829174789502,115465.900806859
179.28,-0.092319807242427,67.1851327840215,115664.589138938
180.36,-0.0939960204954747,67.1873612159619,115864.742865382
181.44,-0.095692347696292,67.1896027661102,116066.366628306
182.52,-0.0974089043101679,67.1918574248769,116269.464960691
183.6,-0.0991458116386782,67.1941251892753,116474.0435611
184.68,-0.100903187649862,67.1964060525046,116680.107530562
185.76,-0.102681150262737,67.1987000076818,116887.662004098
186.84,-0.104479817347299,67.2010070478408,117096.712150719
187.92,-0.106299306724522,67.2033271659328,117307.263173429
189,-0.108139736166361,67.2056603548265,117519.320309222
190.08,-0.110001223395745,67.2080066073076,117732.888829084
191.16,-0.111883886086587,67.2103659160792,117947.974037994
192.24,-0.113787841863773,67.2127382737619,118164.581274921
193.32,-0.115713208303171,67.2151236728931,118382.715912825
194.4,-0.117660102931626,67.2175221059279,118602.38335866
195.48,-0.119628643226963,67.2199335652384,118823.589053368
196.56,-0.121618944264025,67.2223580401449,119046.338649242
197.64,-0.123631119076874,67.2247955173721,119270.637982627
198.72,-0.125665289456658,67.2272459946706,119496.492260383
199.8,-0.127721572440343,67.229709463773,119723.907077862
200.88,-0.129800085005169,67.2321859163157,119952.888065214
201.96,-0.131900944068655,67.2346753438388,120183.440887386
203.04,-0.134024266488594,67.2371777377862,120415.571244125
204.12,-0.136170169063057,67.2396930895056,120649.284869974
205.2,-0.138338768530392,67.2422213902483,120884.587534275
206.28,-0.140530181569223,67.2447626311697,121121.485041167
207.36,-0.14274452479845,67.2473168033288,121359.983229586
208.44,-0.144981914777251,67.2498838976883,121600.087973269
209.52,-0.147242468005079,67.2524639051148,121841.805180748
210.6,-0.149526300921665,67.2550568163787,122085.140795354
211.68,-0.151833527350265,67.2576626189354,122330.101224106
212.76,-0.15416425727118,67.2602812953817,122576.693543456
213.84,-0.156518612992724,67.2629128438125,122824.922786625
214.92,-0.158896710403437,67.2655572542203,123074.795088522
216,-0.161298665318458,67.2682145164837,123326.316621149
217.08,-0.163724593479521,67.2708846203684,123579.493593601
218.16,-0.166174610554954,67.2735675555262,123834.332252065
219.24,-0.168648832139684,67.2762633114957,124090.838879822
220.32,-0.171147373755233,67.2789718777021,124349.019797244
221.4,-0.173670350849718,67.2816932434569,124608.881361798
222.48,-0.176217878797852,67.2844273979583,124870.429968042
223.56,-0.178790072900946,67.2871743302912,125133.672047627
224.64,-0.181387048386903,67.2899340294269,125398.614069297
225.72,-0.184008920410227,67.2927064842231,125665.26253889
226.8,-0.186655802218711,67.2954916812524,125933.624253714
227.88,-0.18932780242891,67.298289601574,126203.706680594
228.96,-0.19202504129849,67.301100240012,126475.515698
230.04,-0.194747633271939,67.3039235844775,126749.058017918
231.12,-0.197495692688392,67.3067596227297,127024.340393858
232.2,-0.200269333780578,67.3096083423757,127301.369621002
233.28,-0.203068670673768,67.3124697308687,127580.152536353
234.36,-0.205893817384714,67.3153437755066,127860.696018875
235.44,-0.208744887820605,67.3182304634313,128143.006989644
236.52,-0.211621995778003,67.3211297816272,128427.092411995
237.6,-0.214525254941796,67.3240417169197,128712.959291663
238.68,-0.217454778884139,67.3269662559742,129000.614676934
239.76,-0.220410681063402,67.3299033852949,129290.065658791
240.84,-0.223393074823116,67.3328530912234,129581.319371058
241.92,-0.226402072746529,67.3358153593784,129874.382967361
243,-0.229437784809525,67.338790173052,130169.263554852
244.08,-0.232500326500588,67.3417775202568,130465.968486562
245.16,-0.235589810508624,67.3447773865116,130764.5050625
246.24,-0.238706349388229,67.3477897571538,131064.880625736
247.32,-0.241850055558166,67.3508146173383,131367.102562536
248.4,-0.245021041299842,67.3538519520355,131671.178302482
249.48,-0.248219418755782,67.3569017460297,131977.11531861
250.56,-0.251445299928107,67.3599639839177,132284.921127537
251.64,-0.254698796677014,67.3630386501065,132594.603289587
252.72,-0.257980020719245,67.3661257288123,132906.169408924
253.8,-0.261289083626571,67.3692252040588,133219.627133681
254.88,-0.264626096824263,67.372337059675,133534.984156088
255.96,-0.267991171589575,67.375461279294,133852.248212601
257.04,-0.271384419050212,67.3785978463513,134171.427084035
258.12,-0.274805950182815,67.381746744083,134492.528595689
259.2,-0.278255875811431,67.3849079555243,134815.560617478
260.28,-0.281734306605993,67.3880814635078,135140.531064061
261.36,-0.285241353080798,67.3912672506617,135467.447894973
262.44,-0.288777125592978,67.3944652994083,135796.319114749
263.52,-0.292341734340983,67.3976755919622,136127.15277306
264.6,-0.295935289363053,67.400898110329,136459.956964838
265.68,-0.299557900535696,67.4041328363031,136794.739830407
266.76,-0.303209677572166,67.4073797514665,137131.50955561
267.84,-0.306890730020938,67.410638837187,137470.274371944
268.92,-0.310601167264183,67.4139100746164,137811.042556683
270,-0.314341098516249,67.4171934446889,138153.822433011
271.08,-0.318110632822133,67.4204889281197,138498.622370152
272.16,-0.32190987958483,67.423796506144,138845.450743547
273.24,-0.325738953450824,67.427116167362,139194.31556586
274.32,-0.329597957753997,67.4304478845447,139545.225737518
275.4,-0.333487000970525,67.4337916376873,139898.189803841
276.48,-0.337406191406329,67.4371474065671,140253.216356327
277.56,-0.341355637195714,67.4405151707415,140610.314032769
278.64,-0.345335446300008,67.4438949095474,140969.491517373
279.72,-0.349345726506199,67.4472866020991,141330.757540876
280.8,-0.353386585425576,67.4506902272872,141694.120880662
281.88,-0.357458130492367,67.4541057637769,142059.590360878
282.96,-0.361560468962376,67.4575331900071,142427.174852554
284.04,-0.365693707911623,67.4609724841882,142796.883273718
285.12,-0.369857954234983,67.4644236243015,143168.724589513
286.2,-0.374053314644823,67.4678865880971,143542.707812317
287.28,-0.378279895669644,67.4713613530928,143918.842001856
288.36,-0.382537803652715,67.4748478965726,144297.136265323
289.44,-0.386827144750715,67.4783461955853,144677.599757499
290.52,-0.391148024932371,67.4818562269431,145060.241680862
291.6,-0.395500549977097,67.48537796722,145445.071285711
292.68,-0.39988482547363,67.4889113927506,145832.09787028
293.76,-0.404300956818673,67.4924564796285,146221.330780857
294.84,-0.408749049215529,67.4960132037049,146612.779411899
295.92,-0.413229207672743,67.4995815405873,147006.45320615
297,-0.417741537002741,67.5031614656378,147402.361654761
298.08,-0.422286141820466,67.5067529539721,147800.514297401
299.16,-0.426863111016916,67.510355968159,148200.920472086
300.24,-0.43147254269621,67.5139704779748,148603.589717349
301.32,-0.436114556268625,67.5175964699828,149008.53196734
302.4,-0.440789255006351,67.5212339178706,149415.756948292
303.48,-0.44549674195159,67.5248827950515,149825.274435135
304.56,-0.450237119914661,67.5285430746627,150237.094251597
305.64,-0.455010491472087,67.5322147295639,150651.226270319
306.72,-0.459816958964702,67.5358977323347,151067.680412958
307.8,-0.46465662449574,67.5395920552732,151486.466650299
308.88,-0.469529589928938,67.543297670394,151907.595002361
309.96,-0.474435956886628,67.5470145494266,152331.075538507
311.04,-0.479375826747838,67.5507426638131,152756.918377552
312.12,-0.484349300646386,67.5544819847068,153185.133687872
313.2,-0.489356479468981,67.5582324829699,153615.731687511
314.28,-0.494397463853313,67.561994129172,154048.72264429
315.36,-0.499472354186159,67.5657668935881,154484.116875916
316.44,-0.504581250601472,67.5695507461966,154921.924750089
317.52,-0.509724252978484,67.5733456566777,155362.156684614
318.6,-0.514901460939797,67.5771515944116,155804.823147504
319.68,-0.520112973849487,67.5809685284761,156249.934657092
320.76,-0.525358890811195,67.5847964276453,156697.501782141
321.84,-0.530639310666228,67.5886352603877,157147.535141946
322.92,-0.535954331991653,67.592484994864,157600.04540645
324,-0.541304053098396,67.5963455989254,158055.043296347
325.08,-0.546688572029339,67.6002170401119,158512.539583194
326.16,-0.552107961366349,67.6040992691614,158972.545102988
327.24,-0.557562335097234,67.6079922637772,159435.070720516
328.32,-0.563051793765461,67.6118959927246,159900.127358795
329.4,-0.568576433882246,67.6158104219914,160367.725994146
330.48,-0.574136351661636,67.619735517232,160837.877654304
331.56,-0.579731643018228,67.6236712437651,161310.593418527
332.64,-0.585362403564883,67.627617566572,161785.884417702
333.72,-0.591028728610442,67.631574450294,162263.761834459
334.8,-0.596730713157438,67.6355418592304,162744.236903273
335.88,-0.602468451899816,67.6395197573369,163227.320910579
336.96,-0.608242039220645,67.6435081082229,163713.025194877
338.04,-0.614051569189835,67.6475068751495,164201.361146839
339.12,-0.619897135561851,67.6515160210276,164692.340209422
340.2,-0.625778831773428,67.6555355084158,165185.973877974
341.28,-0.631696750941289,67.6595652995179,165682.273700344
342.36,-0.637650985859855,67.6636053561811,166181.251276987
343.44,-0.643641628998967,67.6676556398943,166682.918261078
344.52,-0.649668772501597,67.6717161117849,167187.286358617
345.6,-0.655732508181562,67.6757867326178,167694.367328539
346.68,-0.661832927521242,67.6798674627927,168204.172982821
347.76,-0.667970121669298,67.683958262342,168716.715186594
348.84,-0.674144181438378,67.688059090929,169232.005858246
349.92,-0.680355197302843,67.6921699078456,169750.056969538
351,-0.686603259396474,67.69629067201,170270.880545707
352.08,-0.692888448846197,67.7004213366114,170794.488516684
353.16,-0.699210834035508,67.7045618467999,171320.892653032
354.24,-0.7055705274408,67.7087121748066,171850.105542826
355.32,-0.7119676172859,67.7128722777103,172382.139417279
356.4,-0.718402191419329,67.7170421121916,172917.006561227
357.48,-0.72487433731157,67.7212216345303,173454.719313227
358.56,-0.731384142052334,67.7254108006028,173995.290065658
359.64,-0.737931692347834,67.7296095658799,174538.73126482
360.72,-0.744517074518046,67.7338178854248,175085.055411041
361.8,-0.751140374493983,67.7380357138897,175634.27505877
362.88,-0.757801677814964,67.7422630055147,176186.402816685
363.96,-0.764501069625876,67.7464997141245,176741.451347789
365.04,-0.771238634674452,67.750745793126,177299.433369513
366.12,-0.77801445730853,67.7550011955068,177860.361653817
367.2,-0.78482862147333,67.7592658738316,178424.249027291
368.28,-0.791681210708714,67.7635397802408,178991.108371256
369.36,-0.798572308146463,67.7678228664479,179560.952621863
370.44,-0.805501996507538,67.7721150837364,180133.794770196
371.52,-0.812470358099355,67.7764163829585,180709.647862375
372.6,-0.819477474813048,67.780726714532,181288.524999649
373.68,-0.826523428120742,67.7850460284381,181870.439338509
374.76,-0.833608299072816,67.789374274219,182455.404090777
375.84,-0.840732168295179,67.7937114009757,183043.432523714
376.92,-0.847895115986531,67.7980573573653,183634.53796012
378,-0.855097221915637,67.8024120915988,184228.733778432
379.08,-0.862338537815187,67.8067755355651,184826.032096277
380.16,-0.869619148529998,67.811147639994,185426.446687181
381.24,-0.876939146239808,67.8155283596321,186029.991751349
382.32,-0.884298608314646,67.8199176405074,186636.680859704
383.4,-0.891697611652002,67.8243154281732,187246.527637932
384.48,-0.899136232673541,67.8287216677051,187859.545766557
385.56,-0.90661454732181,67.8331363036992,188475.748981015
386.64,-0.914132631056947,67.8375592802682,189095.151071726
387.72,-0.921690558853397,67.8419905410396,189717.765884174
388.8,-0.929288405196617,67.8464300291528,190343.607318976
389.88,-0.936926244079789,67.8508776872559,190972.689331959
390.96,-0.94460414900053,67.8553334575036,191605.025934234
392.04,-0.952322192957602,67.8597972815544,192240.631192269
393.12,-0.960080448447624,67.8642691005675,192879.519227964
393.536836925459,-0.963085596051936,67.8659971701004,193126.985562876
393.536836925459,-0.963085596051936,67.8659971701004,193126.985562876
394.2,-0.967879010136707,67.8687488671764,193521.705741814
395.28,-0.975717949073361,67.8732365082404,194167.206218501
396.36,-0.983597348846336,67.8777319310283,194816.039676277
397.44,-0.991517248045477,67.8822351014233,195468.214093498
398.52,-0.999477865238189,67.8867458209688,196123.775564263
399.6,-1.00747913440615,67.8912641495593,196782.710174435
400.68,-1.01552105554935,67.8957900871946,197445.017924014
401.76,-1.02360380427065,67.9003234672245,198110.7369547
402.84,-1.03172748336453,67.904864192095,198779.889593898
403.92,-1.0398919764155,67.9094123722866,199452.450555661
405,-1.04809728342355,67.9139680077993,200128.419839987
406.08,-1.05634390266211,67.9185306062617,200807.908809519
407.16,-1.0646315610646,67.923100437506,201490.856434679
408.24,-1.07296025522793,67.9276775048948,202177.261954889
409.32,-1.08133018531574,67.9322615990828,202867.171960833
410.4,-1.08974155699283,67.9368525049708,203560.634323659
411.48,-1.09819418715463,67.9414504140628,204257.606423404
412.56,-1.10668807580113,67.9460553263587,204958.088260068
413.64,-1.11522352219108,67.950666898352,205662.154295562
414.72,-1.12380049438625,67.9552851667032,206369.79658298
415.8,-1.13241902767318,67.9599100909082,207081.023902362
416.88,-1.14107917757273,67.9645416072371,207795.850068471
417.96,-1.14978099960574,67.9691796519597,208514.288896069
419.04,-1.15852454929306,67.973824161346,209236.354199919
420.12,-1.16730988215554,67.9784750716659,209962.059794786
421.2,-1.17613710918234,67.9831321960342,210691.442749604
422.28,-1.18500626953879,67.9877955070346,211424.510022363
423.36,-1.19391741396126,67.99246495156,212161.273422002
424.44,-1.20287060241205,67.997140456019,212901.748625299
425.52,-1.21186589485352,68.0018219468201,213645.951309035
426.6,-1.22090335124797,68.0065093503721,214393.897149991
427.68,-1.22998303155774,68.0112025930834,215145.601824946
428.76,-1.23910493662521,68.0159015427588,215901.086432909
429.84,-1.24826913718604,68.0206061364863,216660.365662576
430.92,-1.2574757055546,68.0253163129185,217423.45405785
432,-1.26672469761562,68.0300319944222,218190.367669492
433.08,-1.27601616925383,68.034753103364,218961.122548263
434.16,-1.28535017635394,68.0394795621103,219735.734744923
435.24,-1.2947267748007,68.0442112930279,220514.220310232
436.32,-1.30414594193465,68.0489481708824,221296.597416155
437.4,-1.31360773192259,68.0536901169993,222082.882159847
438.48,-1.32311222682117,68.0584370696064,222873.089885258
439.56,-1.33265947633014,68.063188947322,223667.236810181
440.64,-1.34224953014926,68.0679456687643,224465.339152412
441.72,-1.35188243797829,68.0727071525516,225267.413129744
442.8,-1.36155824951699,68.0774733173021,226073.474959974
443.88,-1.37127694766606,68.0822440358581,226883.543252981
444.96,-1.38103856321558,68.0870192138792,227697.63490372
446.04,-1.39084317873207,68.0917987925068,228515.764953021
447.12,-1.40069083781587,68.0965826861793,229337.949837099
448.2,-1.41058158406733,68.1013708093351,230164.205992171
449.28,-1.42051546108681,68.1061630764127,230994.549854452
450.36,-1.43049251247466,68.1109594018506,231828.997860157
451.44,-1.44051274211949,68.1157596651925,232667.568824563
452.52,-1.45057616199487,68.1205637530865,233510.281078592
453.6,-1.46068283723035,68.1253715988887,234357.149768681
454.68,-1.47083280146433,68.130183108284,235208.191927851
455.76,-1.48102608754599,68.1349981862638,236063.4246364
456.84,-1.49126272753528,68.139816737126,236922.86502191
457.92,-1.50154275270292,68.1446386644751,237786.530259242
459,-1.51186619353043,68.149463871222,238654.437570539
460.08,-1.52223307971008,68.1542922595841,239526.604225226
461.16,-1.53264344014493,68.1591237310855,240403.047540006
462.24,-1.54309730294882,68.1639581865565,241283.784878865
463.32,-1.55359469544637,68.1687955261341,242168.833653071
464.4,-1.56413564417297,68.1736356492619,243058.211321171
465.48,-1.57472017487477,68.1784784546898,243951.935388993
466.56,-1.58534829857756,68.1833238361648,244850.022829771
467.64,-1.59602001706913,68.1881716841266,245752.490312345
468.72,-1.60673537549743,68.1930219019791,246659.356390526
469.8,-1.61749439447803,68.1978743850879,247570.638677113
470.88,-1.62829709372624,68.2027290280905,248486.354827563
471.96,-1.63914349205703,68.2075857248967,249406.52253999
473.04,-1.65003360738514,68.2124443686886,250331.159555166
474.12,-1.66096745672496,68.21730485192,251260.283656522
475.2,-1.67194505619062,68.2221670663174,252193.912670145
476.28,-1.68296642099597,68.2270309028791,253132.064464781
477.36,-1.69403156545452,68.2318962518756,254074.756951833
478.44,-1.70514050297955,68.2367630028496,255022.008085364
479.52,-1.716293246084,68.2416310446159,255973.835862091
480.6,-1.72748980638053,68.2465002652617,256930.258321392
481.68,-1.73873019164101,68.2513705450044,257891.293822656
482.76,-1.75001439765424,68.2562417364181,258856.961813264
483.84,-1.7613424451381,68.2611137540788,259827.279347006
484.92,-1.77271434150613,68.26598648171,260802.264690288
486,-1.78413009324332,68.2708598022385,261781.936154841
487.08,-1.7955897059061,68.2757335977948,262766.312097723
488.16,-1.80709318412233,68.2806077497126,263755.410921313
489.24,-1.8186405315913,68.2854821385294,264749.251073318
490.32,-1.83023175108373,68.2903566439859,265747.851046768
491.4,-1.84186684444177,68.2952311450265,266751.229380019
492.48,-1.85354581257902,68.3001055197989,267759.40465675
493.56,-1.86526865548049,68.3049796456544,268772.395505966
494.64,-1.87703537220265,68.3098533991478,269790.220601998
495.72,-1.88884596087337,68.3147266560373,270812.898664499
496.8,-1.90070041813878,68.3195992909847,271840.44843071
497.88,-1.91259866051044,68.3244711349186,272872.884711686
498.96,-1.92454074302147,68.3293420935654,273910.229356051
500.04,-1.93652665780666,68.334212038262,274952.501150494
501.12,-1.94855639597206,68.3390808394945,275999.718922007
502.2,-1.96062994759504,68.3439483668979,277051.901537887
503.28,-1.9727473017242,68.3488144892568,278109.06790573
504.36,-1.98490844637947,68.3536790745046,279171.236973438
505.44,-1.99711336855203,68.3585419897241,280238.427729215
506.52,-2.00936205420435,68.3634031011473,281310.659201568
507.6,-2.02165448827017,68.3682622741554,282387.950459308
508.68,-2.03399065465454,68.3731193732786,283470.320611546
509.76,-2.04637053623375,68.3779742621965,284557.7888077
510.84,-2.05879411485541,68.3828268037378,285650.374237488
511.92,-2.07126137133838,68.3876768598804,286748.096130932
513,-2.08377220557238,68.3925242509528,287850.969190225
514.08,-2.09632663897229,68.3973688590109,288959.015164613
515.16,-2.10892465958509,68.4022105487468,290072.253994721
516.24,-2.12156624128926,68.4070491772924,291190.704910241
517.32,-2.13425135681477,68.4118846008677,292314.387174318
518.4,-2.1469799777431,68.4167166747805,293443.320083555
519.48,-2.15975207450723,68.4215452534269,294577.522968005
520.56,-2.17256761639165,68.4263701902909,295717.01519118
521.64,-2.18542657153235,68.4311913379444,296861.816150045
522.72,-2.1983289069168,68.4360085480477,298011.945275021
523.8,-2.21127458838401,68.4408216713488,299167.422029983
524.88,-2.22426358062447,68.4456305576838,300328.265912263
525.96,-2.23729584718019,68.4504350559768,301494.496452645
527.04,-2.25037135044465,68.4552350142401,302666.133215369
528.12,-2.26348998637999,68.4600302458677,303843.191851251
529.2,-2.27665172870601,68.4648206040815,305025.692815079
530.28,-2.28985656062393,68.4696059466801,306213.657237762
531.36,-2.30310443702933,68.4743861165285,307407.104641795
