"time","p","s","u"
0.018200000000000001,197270,7164.7145299328513,119656.18210777199
0.0184,197240,7164.7595134917065,119656.18210777199
0.018600000000000002,197210,7164.804503893035,119656.18210777199
0.018800000000000001,197180,7164.8495011389186,119656.18210777199
0.019,197150,7164.8945052314402,119656.18210777199
0.019200000000000002,197120,7164.9395161726834,119656.18210777199
0.019400000000000001,197090,7164.9845339647336,119656.18210777199
0.019599999999999999,197060,7165.0295586096754,119656.18210777199
0.019800000000000002,197030,7165.074590109597,119656.18210777199
0.02,197000,7165.1196284665857,119656.18210777199
0.020200000000000003,196970,7165.1646736827288,119656.18210777199
0.020400000000000001,196940,7165.2097257601172,119656.18210777199
0.0206,196910,7165.2547847008409,119656.18210777199
0.020800000000000003,196880,7165.2998505069918,119656.18210777199
0.021000000000000001,196850,7165.3449231806617,119656.18210777199
0.0212,196820,7165.3900027239451,119656.18210777199
0.021400000000000002,196790,7165.4350891389349,119656.18210777199
0.021600000000000001,196760,7165.4801824277265,119656.18210777199
0.0218,196730,7165.5252825924172,119656.18210777199
0.022000000000000002,196700,7165.5703896351042,119656.18210777199
0.022200000000000001,196670,7165.6155035578849,119656.18210777199
0.0224,196640,7165.6606243628585,119656.18210777199
0.022600000000000002,196610,7165.7057520521248,119656.18210777199
0.022800000000000001,196580,7165.7508866277867,119656.18210777199
0.023,196550,7165.7960280919442,119656.18210777199
0.023200000000000002,196520,7165.841176446701,119656.18210777199
0.023400000000000001,196490,7165.8863316941606,119656.18210777199
0.023599999999999999,196460,7165.9314938364287,119656.18210777199
0.023800000000000002,196430,7165.9766628756106,119656.18210777199
0.024,196400,7166.0218388138137,119656.18210777199
0.024200000000000003,196370,7166.0670216531453,119656.18210777199
0.024400000000000002,196340,7166.1122113957144,119656.18210777199
0.0246,196310,7166.1574080436303,119656.18210777199
0.024800000000000003,196280,7166.2026115990047,119656.18210777199
0.025000000000000001,196250,7166.2478220639487,119656.18210777199
0.0252,196220,7166.2930394405739,119656.18210777199
0.025400000000000002,196190,7166.338263730996,119656.18210777199
0.025600000000000001,196160,7166.3834949373277,119656.18210777199
0.0258,196130,7166.4287330616862,119656.18210777199
0.026000000000000002,196100,7166.4739781061862,119656.18210777199
0.026200000000000001,196070,7166.5192300729468,119656.18210777199
0.0264,196040,7166.5644889640853,119656.18210777199
0.026600000000000002,196010,7166.6097547817217,119656.18210777199
0.026800000000000001,195980,7166.6550275279769,119656.18210777199
0.027,195950,7166.7003072049711,119656.18210777199
0.027200000000000002,195920,7166.7455938148278,119656.18210777199
0.027400000000000001,195890,7166.7908873596689,119656.18210777199
0.027600000000000003,195860,7166.8361878416208,119656.18210777199
0.027800000000000002,195830,7166.8814952628072,119656.18210777199
0.028000000000000001,195800,7166.9268096253545,119656.18210777199
0.028200000000000003,195770,7166.9721309313909,119656.18210777199
0.028400000000000002,195740,7167.0174591830428,119656.18210777199
0.0286,195710,7167.062794382442,119656.18210777199
0.028800000000000003,195680,7167.1081365317159,119656.18210777199
0.029000000000000001,195650,7167.1534856329981,119656.18210777199
0.0292,195620,7167.1988416884187,119656.18210777199
0.029400000000000003,195590,7167.2442047001123,119656.18210777199
0.029600000000000001,195560,7167.2895746702116,119656.18210777199
0.0298,195530,7167.3349516008529,119656.18210777199
0.030000000000000002,195500,7167.3803354941729,119656.18210777199
0.030200000000000001,195470,7167.4257263523068,119656.18210777199
0.0304,195440,7167.471124177393,119656.18210777199
0.030600000000000002,195410,7167.5165289715715,119656.18210777199
0.030800000000000001,195380,7167.5619407369813,119656.18210777199
0.031,195350,7167.6073594757645,119656.18210777199
0.031200000000000002,195320,7167.6527851900619,119656.18210777199
0.031400000000000004,195290,7167.6982178820172,119656.18210777199
0.031600000000000003,195260,7167.743657553774,119656.18210777199
0.031800000000000002,195230,7167.789104207478,119656.18210777199
0.032000000000000001,195200,7167.8345578452736,119656.18210777199
0.032199999999999999,195170,7167.8800184693091,119656.18210777199
0.032399999999999998,195140,7167.9254860817318,119656.18210777199
0.032600000000000004,195110,7167.9709606846909,119656.18210777199
0.032800000000000003,195080,7168.0164422803364,119656.18210777199
0.033000000000000002,195050,7168.0619308708183,119656.18210777199
0.0332,195020,7168.1074264582894,119656.18210777199
0.033399999999999999,194990,7168.1529290449016,119656.18210777199
0.033600000000000005,194960,7168.1984386328104,119656.18210777199
0.033800000000000004,194930,7168.2439552241685,119656.18210777199
0.034000000000000002,194900,7168.2894788211333,119656.18210777199
0.034200000000000001,194870,7168.3350094258612,119656.18210777199
0.0344,194840,7168.3805470405105,119656.18210777199
0.034599999999999999,194810,7168.4260916672392,119656.18210777199
0.034800000000000005,194780,7168.4716433082076,119656.18210777199
0.035000000000000003,194750,7168.5172019655765,119656.18210777199
0.035200000000000002,194720,7168.562767641507,119656.18210777199
0.035400000000000001,194690,7168.6083403381635,119656.18210777199
0.0356,194660,7168.6539200577081,119656.18210777199
0.035799999999999998,194630,7168.699506802307,119656.18210777199
0.036000000000000004,194600,7168.7451005741259,119656.18210777199
0.036200000000000003,194570,7168.7907013753311,119656.18210777199
0.036400000000000002,194540,7168.8363092080899,119656.18210777199
0.036600000000000001,194510,7168.8819240745725,119656.18210777199
0.036799999999999999,194480,7168.9275459769478,119656.18210777199
0.037000000000000005,194450,7168.973174917387,119656.18210777199
0.037200000000000004,194420,7169.0188108980619,119656.18210777199
0.037400000000000003,194390,7169.0644539211444,119656.18210777199
0.037600000000000001,194360,7169.1101039888108,119656.18210777199
0.0378,194330,7169.1557611032331,119656.18210777199
0.037999999999999999,194300,7169.2014252665895,119656.18210777199
0.038200000000000005,194270,7169.2470964810555,119656.18210777199
0.038400000000000004,194240,7169.2927747488093,119656.18210777199
0.038600000000000002,194210,7169.3384600720292,119656.18210777199
0.038800000000000001,194180,7169.3841524528971,119656.18210777199
0.039,194150,7169.4298518935921,119656.18210777199
0.039199999999999999,194120,7169.475558396296,119656.18210777199
0.039400000000000004,194090,7169.5212719631936,119656.18210777199
0.039600000000000003,194060,7169.5669925964667,119656.18210777199
0.039800000000000002,194030,7169.6127202983016,119656.18210777199
0.040000000000000001,194000,7169.658455070884,119656.18210777199
0.0402,193970,7169.7041969164011,119656.18210777199
0.040400000000000005,193940,7169.7499458370403,119656.18210777199
0.040600000000000004,193910,7169.7957018349907,119656.18210777199
0.040800000000000003,193880,7169.8414649124434,119656.18210777199
0.041000000000000002,193850,7169.8872350715883,119656.18210777199
0.041200000000000001,193820,7169.9330123146174,119656.18210777199
0.041399999999999999,193790,7169.9787966437243,119656.18210777199
0.041600000000000005,193760,7170.0245880611037,119656.18210777199
0.041800000000000004,193730,7170.0703865689493,119656.18210777199
0.042000000000000003,193700,7170.1161921694584,119656.18210777199
0.042200000000000001,193670,7170.1620048648283,119656.18210777199
0.0424,193640,7170.2078246572555,119656.18210777199
0.042599999999999999,193610,7170.2536515489419,119656.18210777199
0.042800000000000005,193580,7170.2994855420857,119656.18210777199
0.043000000000000003,193550,7170.3453266388879,119656.18210777199
0.043200000000000002,193520,7170.3911748415521,119656.18210777199
0.043400000000000001,193490,7170.4370301522813,119656.18210777199
0.0436,193460,7170.48289257328,119656.18210777199
0.043799999999999999,193430,7170.5287621067528,119656.18210777199
0.044000000000000004,193400,7170.574638754907,119656.18210777199
0.044200000000000003,193370,7170.6205225199492,119656.18210777199
0.044400000000000002,193340,7170.6664134040884,119656.18210777199
0.044600000000000001,193310,7170.712311409533,119656.18210777199
0.0448,193280,7170.7582165384956,119656.18210777199
0.045000000000000005,193250,7170.8041287931856,119656.18210777199
0.045200000000000004,193220,7170.8500481758165,119656.18210777199
0.045400000000000003,193190,7170.8959746886021,119656.18210777199
0.045600000000000002,193160,7170.9419083337561,119656.18210777199
0.0458,193130,7170.9878491134959,119656.18210777199
0.045999999999999999,193100,7171.0337970300361,119656.18210777199
0.046200000000000005,193070,7171.0797520855958,119656.18210777199
0.046400000000000004,193040,7171.1257142823933,119656.18210777199
0.046600000000000003,193010,7171.1716836226487,119656.18210777199
0.046800000000000001,192980,7171.2176601085821,119656.18210777199
0.047,192950,7171.2636437424162,119656.18210777199
0.047199999999999999,192920,7171.309634526373,119656.18210777199
0.047400000000000005,192890,7171.355632462677,119656.18210777199
0.047600000000000003,192860,7171.4016375535539,119656.18210777199
0.047800000000000002,192830,7171.4476498012282,119656.18210777199
0.048000000000000001,192800,7171.4936692079282,119656.18210777199
0.0482,192770,7171.5396957758812,119656.18210777199
0.048400000000000006,192740,7171.5857295073156,119656.18210777199
0.048600000000000004,192710,7171.6317704044641,119656.18210777199
0.048800000000000003,192680,7171.6778184695549,119656.18210777199
0.049000000000000002,192650,7171.7238737048228,119656.18210777199
0.049200000000000001,192620,7171.7699361124996,119656.18210777199
0.049399999999999999,192590,7171.81600569482,119656.18210777199
0.049600000000000005,192560,7171.8620824540194,119656.18210777199
0.049800000000000004,192530,7171.9081663923344,119656.18210777199
0.050000000000000003,192500,7171.9542575120022,119656.18210777199
0.050200000000000002,192470,7172.0003558152612,119656.18210777199
0.0504,192440,7172.0464613043514,119656.18210777199
0.050599999999999999,192410,7172.0925739815139,119656.18210777199
0.050800000000000005,192380,7172.1386938489886,119656.18210777199
0.051000000000000004,192350,7172.1848209090194,119656.18210777199
0.051200000000000002,192320,7172.23095516385,119656.18210777199
0.051400000000000001,192290,7172.2770966157259,119656.18210777199
0.0516,192260,7172.3232452668917,119656.18210777199
0.051800000000000006,192230,7172.3694011195948,119656.18210777199
0.052000000000000005,192200,7172.4155641760826,119656.18210777199
0.052200000000000003,192170,7172.4617344386052,119656.18210777199
0.052400000000000002,192140,7172.5079119094125,119656.18210777199
0.052600000000000001,192110,7172.5540965907549,119656.18210777199
0.0528,192080,7172.6002884848849,119656.18210777199
0.053000000000000005,192050,7172.6464875940555,119656.18210777199
0.053200000000000004,192020,7172.6926939205223,119656.18210777199
0.053400000000000003,191990,7172.7389074665389,119656.18210777199
0.053600000000000002,191960,7172.7851282343627,119656.18210777199
0.053800000000000001,191930,7172.8313562262501,119656.18210777199
0.053999999999999999,191900,7172.8775914444614,119656.18210777199
0.054200000000000005,191870,7172.9238338912546,119656.18210777199
0.054400000000000004,191840,7172.9700835688918,119656.18210777199
0.054600000000000003,191810,7173.0163404796331,119656.18210777199
0.054800000000000001,191780,7173.0626046257421,119656.18210777199
0.055,191750,7173.1088760094826,119656.18210777199
0.055200000000000006,191720,7173.1551546331193,119656.18210777199
0.055400000000000005,191690,7173.2014404989177,119656.18210777199
0.055600000000000004,191660,7173.2477336091461,119656.18210777199
0.055800000000000002,191630,7173.2940339660718,119656.18210777199
0.056000000000000001,191600,7173.340341571964,119656.18210777199
0.0562,191570,7173.3866564290929,119656.18210777199
0.056400000000000006,191540,7173.4329785397294,119656.18210777199
0.056600000000000004,191510,7173.4793079061465,119656.18210777199
0.056800000000000003,191480,7173.5256445306177,119656.18210777199
0.057000000000000002,191450,7173.5719884154169,119656.18210777199
0.057200000000000001,191420,7173.6183395628195,119656.18210777199
0.0574,191390,7173.6646979751022,119656.18210777199
0.057600000000000005,191360,7173.711063654544,119656.18210777199
0.057800000000000004,191330,7173.7574366034214,119656.18210777199
0.058000000000000003,191300,7173.8038168240164,119656.18210777199
0.058200000000000002,191270,7173.8502043186081,119656.18210777199
0.058400000000000001,191240,7173.8965990894803,119656.18210777199
0.058600000000000006,191210,7173.943001138915,119656.18210777199
0.058800000000000005,191180,7173.9894104691957,119656.18210777199
0.059000000000000004,191150,7174.0358270826091,119656.18210777199
0.059200000000000003,191120,7174.0822509814398,119656.18210777199
0.059400000000000001,191090,7174.1286821679769,119656.18210777199
0.0596,191060,7174.1751206445078,119656.18210777199
0.059800000000000006,191030,7174.2215664133219,119656.18210777199
0.060000000000000005,191000,7174.2680194767099,119656.18210777199
0.060200000000000004,190970,7174.314479836964,119656.18210777199
0.060400000000000002,190940,7174.3609474963769,119656.18210777199
0.060600000000000001,190910,7174.4074224572414,119656.18210777199
0.0608,190880,7174.4539047218541,119656.18210777199
0.061000000000000006,190850,7174.5003942925096,119656.18210777199
0.061200000000000004,190820,7174.5468911715052,119656.18210777199
0.061400000000000003,190790,7174.5933953611393,119656.18210777199
0.061600000000000002,190760,7174.639906863712,119656.18210777199
0.061800000000000001,190730,7174.6864256815215,119656.18210777199
0.062,190700,7174.7329518168708,119656.18210777199
0.062200000000000005,190670,7174.7794852720626,119656.18210777199
0.062400000000000004,190640,7174.8260260493998,119656.18210777199
0.062600000000000003,190610,7174.8725741511871,119656.18210777199
0.062800000000000009,190580,7174.91912957973,119656.18210777199
0.063,190550,7174.9656923373368,119656.18210777199
0.063200000000000006,190520,7175.0122624263131,119656.18210777199
0.063399999999999998,190490,7175.0588398489699,119656.18210777199
0.063600000000000004,190460,7175.1054246076164,119656.18210777199
0.063800000000000009,190430,7175.1520167045646,119656.18210777199
0.064000000000000001,190400,7175.1986161421264,119656.18210777199
0.064200000000000007,190370,7175.2452229226146,119656.18210777199
0.064399999999999999,190340,7175.291837048344,119656.18210777199
0.064600000000000005,190310,7175.3384585216299,119656.18210777199
0.064799999999999996,190280,7175.3850873447909,119656.18210777199
0.065000000000000002,190250,7175.4317235201424,119656.18210777199
0.065200000000000008,190220,7175.4783670500037,119656.18210777199
0.0654,190190,7175.5250179366958,119656.18210777199
0.065600000000000006,190160,7175.5716761825397,119656.18210777199
0.065799999999999997,190130,7175.6183417898565,119656.18210777199
0.066000000000000003,190100,7175.6650147609707,119656.18210777199
0.066200000000000009,190070,7175.7116950982054,119656.18210777199
0.066400000000000001,190040,7175.7583828038869,119656.18210777199
0.066600000000000006,190010,7175.8050778803417,119656.18210777199
0.066799999999999998,189980,7175.8517803298973,119656.18210777199
0.067000000000000004,189950,7175.8984901548829,119656.18210777199
0.06720000000000001,189920,7175.9452073576276,119656.18210777199
0.067400000000000002,189890,7175.9919319404626,119656.18210777199
0.067600000000000007,189860,7176.0386639057206,119656.18210777199
0.067799999999999999,189830,7176.0854032557345,119656.18210777199
0.068000000000000005,189800,7176.1321499928381,119656.18210777199
0.068199999999999997,189770,7176.1789041193679,119656.18210777199
0.068400000000000002,189740,7176.2256656376594,119656.18210777199
0.068600000000000008,189710,7176.2724345500501,119656.18210777199
0.0688,189680,7176.3192108588792,119656.18210777199
0.069000000000000006,189650,7176.3659945664867,119656.18210777199
0.069199999999999998,189620,7176.4127856752139,119656.18210777199
0.069400000000000003,189590,7176.4595841874016,119656.18210777199
0.069600000000000009,189560,7176.5063901053936,119656.18210777199
0.069800000000000001,189530,7176.5532034315347,119656.18210777199
0.070000000000000007,189500,7176.6000241681704,119656.18210777199
0.070199999999999999,189470,7176.6468523176463,119656.18210777199
0.070400000000000004,189440,7176.6936878823099,119656.18210777199
0.07060000000000001,189410,7176.7405308645111,119656.18210777199
0.070800000000000002,189380,7176.7873812665994,119656.18210777199
0.071000000000000008,189350,7176.8342390909247,119656.18210777199
0.071199999999999999,189320,7176.8811043398409,119656.18210777199
0.071400000000000005,189290,7176.9279770156991,119656.18210777199
0.071599999999999997,189260,7176.9748571208556,119656.18210777199
0.071800000000000003,189230,7177.0217446576653,119656.18210777199
0.072000000000000008,189200,7177.0686396284837,119656.18210777199
0.0722,189170,7177.1155420356699,119656.18210777199
0.072400000000000006,189140,7177.1624518815815,119656.18210777199
0.072599999999999998,189110,7177.2093691685795,119656.18210777199
0.072800000000000004,189080,7177.256293899025,119656.18210777199
0.073000000000000009,189050,7177.3032260752789,119656.18210777199
0.073200000000000001,189020,7177.3501656997059,119656.18210777199
0.073400000000000007,188990,7177.397112774669,119656.18210777199
0.073599999999999999,188960,7177.4440673025356,119656.18210777199
0.073800000000000004,188930,7177.4910292856712,119656.18210777199
0.07400000000000001,188900,7177.5379987264432,119656.18210777199
0.074200000000000002,188870,7177.5849756272219,119656.18210777199
0.074400000000000008,188840,7177.6319599903763,119656.18210777199
0.0746,188810,7177.6789518182786,119656.18210777199
0.074800000000000005,188780,7177.7259511132997,119656.18210777199
0.074999999999999997,188750,7177.7729578778144,119656.18210777199
0.075200000000000003,188720,7177.8199721141964,119656.18210777199
0.075400000000000009,188690,7177.8669938248213,119656.18210777199
0.075600000000000001,188660,7177.9140230120674,119656.18210777199
0.075800000000000006,188630,7177.9610596783114,119656.18210777199
0.075999999999999998,188600,7178.0081038259323,119656.18210777199
0.076200000000000004,188570,7178.0551554573112,119656.18210777199
0.07640000000000001,188540,7178.1022145748293,119656.18210777199
0.076600000000000001,188510,7178.1492811808694,119656.18210777199
0.076800000000000007,188480,7178.1963552778143,119656.18210777199
0.076999999999999999,188450,7178.2434368680488,119656.18210777199
0.077200000000000005,188420,7178.2905259539602,119656.18210777199
0.07740000000000001,188390,7178.3376225379343,119656.18210777199
0.077600000000000002,188360,7178.3847266223593,119656.18210777199
0.077800000000000008,188330,7178.4318382096253,119656.18210777199
0.078,188300,7178.4789573021235,119656.18210777199
0.078200000000000006,188270,7178.526083902243,119656.18210777199
0.078399999999999997,188240,7178.5732180123796,119656.18210777199
0.078600000000000003,188210,7178.6203596349251,119656.18210777199
0.078800000000000009,188180,7178.6675087722761,119656.18210777199
0.079000000000000001,188150,7178.7146654268272,119656.18210777199
0.079200000000000007,188120,7178.7618296009769,119656.18210777199
0.079399999999999998,188090,7178.8090012971243,119656.18210777199
0.079600000000000004,188060,7178.8561805176678,119656.18210777199
0.07980000000000001,188030,7178.9033672650085,119656.18210777199
0.080000000000000002,188000,7178.9505615415483,119656.18210777199
0.080200000000000007,187970,7178.997763349691,119656.18210777199
0.080399999999999999,187940,7179.0449726918405,119656.18210777199
0.080600000000000005,187910,7179.0921895704023,119656.18210777199
0.080800000000000011,187880,7179.139413987783,119656.18210777199
0.081000000000000003,187850,7179.1866459463909,119656.18210777199
0.081200000000000008,187820,7179.2338854486334,119656.18210777199
0.0814,187790,7179.2811324969216,119656.18210777199
0.081600000000000006,187760,7179.3283870936666,119656.18210777199
0.081799999999999998,187730,7179.3756492412804,119656.18210777199
0.082000000000000003,187700,7179.4229189421767,119656.18210777199
0.082200000000000009,187670,7179.4701961987703,119656.18210777199
0.082400000000000001,187640,7179.5174810134768,119656.18210777199
0.082600000000000007,187610,7179.5647733887135,119656.18210777199
0.082799999999999999,187580,7179.6120733268981,119656.18210777199
0.083000000000000004,187550,7179.6593808304506,119656.18210777199
0.08320000000000001,187520,7179.7066959017911,119656.18210777199
0.083400000000000002,187490,7179.7540185433409,119656.18210777199
0.083600000000000008,187460,7179.8013487575236,119656.18210777199
0.083799999999999999,187430,7179.8486865467621,119656.18210777199
0.084000000000000005,187400,7179.8960319134821,119656.18210777199
0.084200000000000011,187370,7179.9433848601102,119656.18210777199
0.084400000000000003,187340,7179.9907453890728,119656.18210777199
0.084600000000000009,187310,7180.0381135027992,119656.18210777199
0.0848,187280,7180.0854892037196,119656.18210777199
0.085000000000000006,187250,7180.1328724942641,119656.18210777199
0.085199999999999998,187220,7180.1802633768657,119656.18210777199
0.085400000000000004,187190,7180.2276618539572,119656.18210777199
0.085600000000000009,187160,7180.2750679279725,119656.18210777199
0.085800000000000001,187130,7180.322481601349,119656.18210777199
0.086000000000000007,187100,7180.3699028765213,119656.18210777199
0.086199999999999999,187070,7180.417331755928,119656.18210777199
0.086400000000000005,187040,7180.4647682420091,119656.18210777199
0.08660000000000001,187010,7180.5122123372048,119656.18210777199
0.086800000000000002,186980,7180.5596640439562,119656.18210777199
0.087000000000000008,186950,7180.6071233647053,119656.18210777199
0.0872,186920,7180.6545903018969,119656.18210777199
0.087400000000000005,186890,7180.7020648579764,119656.18210777199
0.087599999999999997,186860,7180.7495470353888,119656.18210777199
0.087800000000000003,186830,7180.7970368365814,119656.18210777199
0.088000000000000009,186800,7180.8445342640043,119656.18210777199
0.088200000000000001,186770,7180.8920393201061,119656.18210777199
0.088400000000000006,186740,7180.9395520073376,119656.18210777199
0.088599999999999998,186710,7180.987072328152,119656.18210777199
0.088800000000000004,186680,7181.034600285001,119656.18210777199
0.08900000000000001,186650,7181.0821358803405,119656.18210777199
0.089200000000000002,186620,7181.1296791166251,119656.18210777199
0.089400000000000007,186590,7181.1772299963122,119656.18210777199
0.089599999999999999,186560,7181.2247885218594,119656.18210777199
0.089800000000000005,186530,7181.2723546957259,119656.18210777199
0.090000000000000011,186500,7181.3199285203727,119656.18210777199
0.090200000000000002,186470,7181.3675099982611,119656.18210777199
0.090400000000000008,186440,7181.4150991318547,119656.18210777199
0.0906,186410,7181.4626959236157,119656.18210777199
0.090800000000000006,186380,7181.5103003760096,119656.18210777199
0.090999999999999998,186350,7181.5579124915039,119656.18210777199
0.091200000000000003,186320,7181.6055322725651,119656.18210777199
0.091400000000000009,186290,7181.6531597216617,119656.18210777199
0.091600000000000001,186260,7181.7007948412656,119656.18210777199
0.091800000000000007,186230,7181.7484376338452,119656.18210777199
0.091999999999999998,186200,7181.7960881018744,119656.18210777199
0.092200000000000004,186170,7181.8437462478269,119656.18210777199
0.09240000000000001,186140,7181.8914120741765,119656.18210777199
0.092600000000000002,186110,7181.939085583399,119656.18210777199
0.092800000000000007,186080,7181.9867667779727,119656.18210777199
0.092999999999999999,186050,7182.0344556603741,119656.18210777199
0.093200000000000005,186020,7182.0821522330843,119656.18210777199
0.093400000000000011,185990,7182.1298564985827,119656.18210777199
0.093600000000000003,185960,7182.1775684593531,119656.18210777199
0.093800000000000008,185930,7182.2252881178765,119656.18210777199
0.094,185900,7182.2730154766377,119656.18210777199
0.094200000000000006,185870,7182.3207505381224,119656.18210777199
0.094399999999999998,185840,7182.368493304818,119656.18210777199
0.094600000000000004,185810,7182.4162437792111,119656.18210777199
0.094800000000000009,185780,7182.4640019637918,119656.18210777199
0.095000000000000001,185750,7182.5117678610504,119656.18210777199
0.095200000000000007,185720,7182.559541473478,119656.18210777199
0.095399999999999999,185690,7182.6073228035666,119656.18210777199
0.095600000000000004,185660,7182.6551118538118,119656.18210777199
0.09580000000000001,185630,7182.7029086267066,119656.18210777199
0.096000000000000002,185600,7182.7507131247494,119656.18210777199
0.096200000000000008,185570,7182.7985253504376,119656.18210777199
0.0964,185540,7182.8463453062686,119656.18210777199
0.096600000000000005,185510,7182.8941729947428,119656.18210777199
0.096800000000000011,185480,7182.9420084183621,119656.18210777199
0.097000000000000003,185450,7182.9898515796276,119656.18210777199
0.097200000000000009,185420,7183.037702481045,119656.18210777199
0.0974,185390,7183.0855611251172,119656.18210777199
0.097600000000000006,185360,7183.1334275143508,119656.18210777199
0.097799999999999998,185330,7183.1813016512542,119656.18210777199
0.098000000000000004,185300,7183.2291835383339,119656.18210777199
0.09820000000000001,185270,7183.277073178102,119656.18210777199
0.098400000000000001,185240,7183.3249705730668,119656.18210777199
0.098600000000000007,185210,7183.3728757257422,119656.18210777199
