"time","n_nt[1]","n_nt[2]","n_nt[3]","cp[1]","cp[2]","cp[3]","eta[1]","eta[2]","eta[3]","lambda[1]","lambda[2]","lambda[3]","rho[1]","rho[2]","rho[3]","Nu[1]","Nu[2]","Nu[3]","m_flow_1[1]","m_flow_1[2]","m_flow_1[3]","m_flow_2[1]","m_flow_2[2]","m_flow_2[3]","m_flow_3[1]","m_flow_3[2]","m_flow_3[3]","kc_1[1]","kc_1[2]","kc_1[3]","kc_2[1]","kc_2[2]","kc_2[3]","kc_3[1]","kc_3[2]","kc_3[3]","Re_1[1]","Re_1[2]","Re_1[3]","Re_2[1]","Re_2[2]","Re_2[3]","Re_3[1]","Re_3[2]","Re_3[3]","input_Nu.y"
0,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,500,500,500,0.0481472763925824,0.587516279438506,9.71153014629424,0.0403629904252572,0.544808260650269,9.36157434308608,0.0360465892799669,0.518017577663063,9.12274197896982,1284.5,29925,19350,1284.5,29925,19350,1284.5,29925,19350,336091.097995229,74685.3993766754,10846.5826510083,281753.045796075,69256.3320445591,10455.7251356099,251622.494101318,65850.6853782478,10188.9788105613,500
0.000202,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,500.1616,500.1616,500.1616,0.0481676261047234,0.587741553604133,9.71466891283752,0.0403794942000621,0.545013468490775,9.36460000391377,0.0360610561992666,0.518210583820843,9.12569044917742,1284.9151504,29934.67176,19356.25392,1284.9151504,29934.67176,19356.25392,1284.9151504,29934.67176,19356.25392,336233.148753024,74714.0363551182,10850.0882665211,281868.250065368,69282.4181804839,10459.1044259738,251723.480141575,65875.2204294123,10192.2718885129,500.1616
0.000404,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,500.3232,500.3232,500.3232,0.0481879777456431,0.587966841321814,9.7178076793808,0.0403959992795741,0.545218687006285,9.36762566474146,0.0360755241427585,0.518403599105143,9.12863891938503,1285.3303008,29944.34352,19362.50784,1285.3303008,29944.34352,19362.50784,1285.3303008,29944.34352,19362.50784,336375.212974621,74742.6750563057,10853.5938820339,281983.463442143,69308.5056734211,10462.4837163376,251824.473331185,65899.756640745,10195.5649664645,500.3232
0.000606,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,500.4848,500.4848,500.4848,0.0482083313148583,0.588192142587954,9.72094644592408,0.0404125056634278,0.545423916193757,9.37065132556914,0.0360899931101405,0.518596623513257,9.13158738959263,1285.7454512,29954.01528,19368.76176,1285.7454512,29954.01528,19368.76176,1285.7454512,29954.01528,19368.76176,336517.290656645,74771.3154797809,10857.0994975467,282098.685923849,69334.594522984,10465.8630067014,251925.473668039,65924.2940119022,10198.858044416,500.4848
0.000808,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,500.6464,500.6464,500.6464,0.0482286868118857,0.588417457398957,9.72408521246737,0.040429013351258,0.54562915605015,9.37367698639683,0.0361044631011104,0.518789657042484,9.13453585980024,1286.1606016,29963.68704,19375.01568,1286.1606016,29963.68704,19375.01568,1286.1606016,29963.68704,19375.01568,336659.381795724,74799.9576250869,10860.6051130595,282213.917507936,69360.6847287863,10469.2422970652,252026.481150029,65948.8325425403,10202.1511223676,500.6464
0.00101,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,500.808,500.808,500.808,0.0482490442362424,0.588642785751234,9.72722397901065,0.0404455223426997,0.545834406572426,9.37670264722451,0.0361189341153663,0.518982699690123,9.13748433000784,1286.575752,29973.3588,19381.2696,1286.575752,29973.3588,19381.2696,1286.575752,29973.3588,19381.2696,336801.486388487,74828.601491767,10864.1107285723,282329.158191857,69386.7762904416,10472.6215874291,252127.495775046,65973.3722323161,10205.4442003192,500.808
0.001212,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,500.9696,500.9696,500.9696,0.0482694035874457,0.588868127641193,9.73036274555394,0.0404620326373881,0.546039667757549,9.3797283080522,0.0361334061526066,0.519175751453476,9.14043280021544,1286.9909024,29983.03056,19387.52352,1286.9909024,29983.03056,19387.52352,1286.9909024,29983.03056,19387.52352,336943.604431563,74857.247079365,10867.6163440852,282444.407973067,69412.869207564,10476.0008777929,252228.517540984,65997.9130808865,10208.7372782708,500.9696
0.001414,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,501.1312,501.1312,501.1312,0.0482897648650133,0.589093483065246,9.73350151209721,0.0404785442349587,0.546244939602485,9.38275396887988,0.0361478792125297,0.519368812329844,9.14338127042304,1287.4060528,29992.70232,19393.77744,1287.4060528,29992.70232,19393.77744,1287.4060528,29992.70232,19393.77744,337085.735921588,74885.8943874247,10871.121959598,282559.666849019,69438.9634797678,10479.3801681567,252329.54644574,66022.4550879086,10212.0303562223,501.1312
0.001616,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,501.2928,501.2928,501.2928,0.0483101280684631,0.589318852019809,9.7366402786405,0.0404950571350472,0.5464502221042,9.38577962970757,0.0361623532948342,0.519561882316533,9.14632974063065,1287.8212032,30002.37408,19400.03136,1287.8212032,30002.37408,19400.03136,1287.8212032,30002.37408,19400.03136,337227.880855194,74914.5434154903,10874.6275751108,282674.93481717,69465.0591066674,10482.7594585206,252430.582487208,66046.9982530398,10215.3234341739,501.2928
0.001818,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,501.4544,501.4544,501.4544,0.0483304931973132,0.589544234501297,9.73977904518378,0.0405115713372893,0.546655515259664,9.38880529053525,0.0361768283992189,0.519754961410848,9.14927821083825,1288.2363536,30012.04584,19406.28528,1288.2363536,30012.04584,19406.28528,1288.2363536,30012.04584,19406.28528,337370.039229018,74943.1941631062,10878.1331906236,282790.211874979,69491.1560878774,10486.1387488844,252531.625663287,66071.5425759375,10218.6165121255,501.4544
0.00202,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,501.616,501.616,501.616,0.048350860251082,0.58976963050613,9.74291781172706,0.0405280868413211,0.546860819065847,9.39183095136294,0.0361913045253829,0.519948049610097,9.15222668104585,1288.651504,30021.7176,19412.5392,1288.651504,30021.7176,19412.5392,1288.651504,30021.7176,19412.5392,337512.211039699,74971.8466298173,10881.6388061364,282905.498019906,69517.2544230129,10489.5180392482,252632.675971876,66096.0880562595,10221.909590077,501.616
0.002222,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,501.7776,501.7776,501.7776,0.0483712292292883,0.589995040030727,9.74605657827034,0.0405446036467791,0.547066133519722,9.39485661219063,0.0362057816730253,0.520141146911589,9.15517515125346,1289.0666544,30031.38936,19418.79312,1289.0666544,30031.38936,19418.79312,1289.0666544,30031.38936,19418.79312,337654.396283878,75000.5008151684,10885.1444216492,283020.793249411,69543.354111689,10492.897329612,252733.733410874,66120.6346936638,10225.2026680286,501.7776
