"time","valve_linear.port_b.m_flow","valve_linear.port_b.p","valve_linear.port_b.h_outflow","valve_linear.minLimiter.y","sink1.ports[1].m_flow","sink1.ports[1].p","sink1.ports[1].h_outflow","opening.y","valve_constant.port_b.m_flow","valve_constant.port_b.p","valve_constant.port_b.h_outflow","valve_constant.minLimiter.y","valve_quadratic.port_b.m_flow","valve_quadratic.port_b.p","valve_quadratic.port_b.h_outflow","valve_quadratic.minLimiter.y","sink2.ports[1].m_flow","sink2.ports[1].p","sink2.ports[1].h_outflow","sink3.ports[1].m_flow","sink3.ports[1].p","sink3.ports[1].h_outflow","valve_equalPercentage.port_b.m_flow","valve_equalPercentage.port_b.p","valve_equalPercentage.port_b.h_outflow","valve_equalPercentage.minLimiter.y","sink4.ports[1].m_flow","sink4.ports[1].p","sink4.ports[1].h_outflow"
0.0024,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.00264,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.00288,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.00312,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.00336,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.0036,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.00384,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.00408,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.00432,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.00456,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.0048,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.00504,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.00528,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.00552,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.00576,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.006,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.00624,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.00648,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.00672,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.00696,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.0072,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.00744,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.00768,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.00792,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.00816,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.0084,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.00864,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.00888,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.00912,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.00936,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.0096,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.00984,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01008,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01032,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01056,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.0108,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01104,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01128,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01152,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01176,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.012,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01224,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01248,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01272,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01296,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.0132,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01344,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01392,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01416,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.0144,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01464,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01488,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01512,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01536,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.0156,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01584,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01608,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01632,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01656,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.0168,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01704,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01728,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01752,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01776,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.018,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01824,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01848,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01872,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01896,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.0192,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01944,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01968,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.01992,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.02016,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.0204,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.02064,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.02088,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.02112,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.02136,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.0216,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
0.02184,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368,0,-2.39789484004678,100000,84105.9189422012,0.001,-0,100000,84105.9189422012,0.001,2.39789484004678,100000,84011.8111671368,0,100000,84011.8111671368,-0,100000,84105.9189422012,0.001,0,100000,84011.8111671368
