"time","body.w_a[1]","body.w_a[2]","body.w_a[3]","freeMotionScalarInit.angle_1","freeMotionScalarInit.angle_2","freeMotionScalarInit.angle_3","freeMotionScalarInit.r_rel_a_1","freeMotionScalarInit.r_rel_a_2","freeMotionScalarInit.r_rel_a_3","freeMotionScalarInit.v_rel_a_1","freeMotionScalarInit.v_rel_a_2","freeMotionScalarInit.v_rel_a_3"
0.0044,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88470570936951e-18,-0.0980665,5.04012286562052e-19,1.67626057724312e-19,8.9114958770133e-18,8.58466739534347e-19
0.00462,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88474350904576e-18,-0.0980665,5.04205870813014e-19,1.76007360610503e-19,9.35707067086269e-18,9.01390076510941e-19
0.00484,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88478315260864e-18,-0.0980665,5.04408898198049e-19,1.8438866349669e-19,9.80264546471184e-18,9.44313413487513e-19
0.00506,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88482464005813e-18,-0.0980665,5.04621368717157e-19,1.92769966382873e-19,1.02482202585607e-17,9.87236750464061e-19
0.00528,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88486797139425e-18,-0.0980665,5.04843282370339e-19,2.01151269269051e-19,1.06937950524094e-17,1.03016008744059e-18
0.0055,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.884913146617e-18,-0.0980665,5.05074639157593e-19,2.09532572155225e-19,1.11393698462579e-17,1.07308342441709e-18
0.00572,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88496016572636e-18,-0.0980665,5.05315439078921e-19,2.17913875041394e-19,1.15849446401061e-17,1.11600676139357e-18
0.00594,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88500902872235e-18,-0.0980665,5.05565682134321e-19,2.26295177927559e-19,1.2030519433954e-17,1.15893009837003e-18
0.00616,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88505973560496e-18,-0.0980665,5.05825368323795e-19,2.34676480813719e-19,1.24760942278018e-17,1.20185343534646e-18
0.00638,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88511228637419e-18,-0.0980665,5.06094497647342e-19,2.43057783699875e-19,1.29216690216492e-17,1.24477677232287e-18
0.0066,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88516668103005e-18,-0.0980665,5.06373070104963e-19,2.51439086586026e-19,1.33672438154965e-17,1.28770010929926e-18
0.00682,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88522291957253e-18,-0.0980665,5.06661085696656e-19,2.59820389472173e-19,1.38128186093435e-17,1.33062344627563e-18
0.00704,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88528100200163e-18,-0.0980665,5.06958544422422e-19,2.68201692358316e-19,1.42583934031903e-17,1.37354678325197e-18
0.00726,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88534092831737e-18,-0.0980665,5.07265446282345e-19,2.76582995244465e-19,1.47039681970374e-17,1.41647012022835e-18
0.00748,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.8854026985198e-18,-0.0980665,5.07581791276641e-19,2.84964298130649e-19,1.51495429908864e-17,1.4593934572049e-18
0.0077,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88546631260885e-18,-0.0980665,5.07907579405053e-19,2.93345601016834e-19,1.55951177847355e-17,1.50231679418146e-18
0.00792,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88553177058454e-18,-0.0980665,5.08242810667581e-19,3.0172690390302e-19,1.60406925785846e-17,1.54524013115803e-18
0.00814,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88559907244685e-18,-0.0980665,5.08587485064225e-19,3.10108206789208e-19,1.64862673724337e-17,1.58816346813461e-18
0.00836,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.8856682181958e-18,-0.0980665,5.08941602594985e-19,3.18489509675397e-19,1.6931842166283e-17,1.63108680511119e-18
0.00858,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88573920783138e-18,-0.0980665,5.09305163259861e-19,3.26870812561586e-19,1.73774169601323e-17,1.67401014208777e-18
0.0088,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88581204135359e-18,-0.0980665,5.09678167058853e-19,3.35252115447778e-19,1.78229917539816e-17,1.71693347906436e-18
0.00902,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88588671876244e-18,-0.0980665,5.10060613991961e-19,3.4363341833397e-19,1.82685665478311e-17,1.75985681604096e-18
0.00924,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88596324005791e-18,-0.0980665,5.10452504059186e-19,3.52014721220163e-19,1.87141413416806e-17,1.80278015301757e-18
0.00946,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88604160524001e-18,-0.0980665,5.10853837260526e-19,3.60396024106358e-19,1.91597161355301e-17,1.84570348999418e-18
0.00968,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88612181430875e-18,-0.0980665,5.11264613595982e-19,3.68777326992554e-19,1.96052909293797e-17,1.88862682697079e-18
0.0099,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88620386726412e-18,-0.0980665,5.11684833065555e-19,3.77158629878751e-19,2.00508657232294e-17,1.93155016394741e-18
0.01012,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88628776410612e-18,-0.0980665,5.12114495669244e-19,3.85539932764949e-19,2.04964405170792e-17,1.97447350092404e-18
0.01034,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88637350483475e-18,-0.0980665,5.12553601407048e-19,3.93921235651149e-19,2.0942015310929e-17,2.01739683790068e-18
0.01056,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88646108945001e-18,-0.0980665,5.13002150278969e-19,4.02302538537349e-19,2.13875901047788e-17,2.06032017487732e-18
0.01078,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.8865505179519e-18,-0.0980665,5.13460142285006e-19,4.10683841423551e-19,2.18331648986288e-17,2.10324351185397e-18
0.011,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88664179034042e-18,-0.0980665,5.13927577425158e-19,4.19065144309754e-19,2.22787396924788e-17,2.14616684883062e-18
0.01122,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88673490661558e-18,-0.0980665,5.14404455699427e-19,4.27446447195958e-19,2.27243144863288e-17,2.18909018580728e-18
0.01144,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88682986677737e-18,-0.0980665,5.14890777107812e-19,4.35827750082164e-19,2.31698892801789e-17,2.23201352278394e-18
0.01166,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88692667082578e-18,-0.0980665,5.15386541650313e-19,4.4420905296837e-19,2.36154640740291e-17,2.27493685976061e-18
0.01188,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88702531876083e-18,-0.0980665,5.1589174932693e-19,4.52590355854578e-19,2.40610388678794e-17,2.31786019673729e-18
0.0121,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88712581058251e-18,-0.0980665,5.16406400137663e-19,4.60971658740787e-19,2.45066136617297e-17,2.36078353371398e-18
0.01232,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88722814629082e-18,-0.0980665,5.16930494082513e-19,4.69352961626997e-19,2.49521884555801e-17,2.40370687069066e-18
0.01254,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88733232588577e-18,-0.0980665,5.17464031161478e-19,4.77734264513209e-19,2.53977632494305e-17,2.44663020766736e-18
0.01276,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88743834936734e-18,-0.0980665,5.18007011374559e-19,4.86115567399421e-19,2.5843338043281e-17,2.48955354464406e-18
0.01298,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88754621673555e-18,-0.0980665,5.18559434721756e-19,4.94496870285635e-19,2.62889128371316e-17,2.53247688162077e-18
0.0132,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88765592799038e-18,-0.0980665,5.1912130120307e-19,5.0287817317185e-19,2.67344876309822e-17,2.57540021859748e-18
0.01342,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88776748313185e-18,-0.0980665,5.19692610818499e-19,5.11259476058066e-19,2.71800624248329e-17,2.6183235555742e-18
0.01364,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88788088215995e-18,-0.0980665,5.20273363568045e-19,5.19640778944283e-19,2.76256372186837e-17,2.66124689255093e-18
0.01386,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88799612507468e-18,-0.0980665,5.20863559451706e-19,5.28022081830502e-19,2.80712120125345e-17,2.70417022952766e-18
0.01408,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88811321187604e-18,-0.0980665,5.21463198469484e-19,5.36403384716721e-19,2.85167868063854e-17,2.7470935665044e-18
0.0143,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88823214256404e-18,-0.0980665,5.22072280621378e-19,5.44784687602942e-19,2.89623616002363e-17,2.79001690348114e-18
0.01452,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88835291713868e-18,-0.0980665,5.22690805907498e-19,5.53165990489149e-19,2.94079363940865e-17,2.83294024045781e-18
0.01474,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88847553559999e-18,-0.0980665,5.23318774327872e-19,5.61547293375337e-19,2.98535111879357e-17,2.87586357743439e-18
0.01496,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88859999794793e-18,-0.0980665,5.23956185882376e-19,5.69928596261524e-19,3.02990859817848e-17,2.91878691441096e-18
0.01518,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.8887263041825e-18,-0.0980665,5.2460304057101e-19,5.7830989914771e-19,3.07446607756339e-17,2.96171025138753e-18
0.0154,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88885445430371e-18,-0.0980665,5.25259338393775e-19,5.86691202033895e-19,3.1190235569483e-17,3.00463358836409e-18
0.01562,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88898444831155e-18,-0.0980665,5.2592507935067e-19,5.95072504920079e-19,3.1635810363332e-17,3.04755692534065e-18
0.01584,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88911628620602e-18,-0.0980665,5.26600263441695e-19,6.03453807806263e-19,3.2081385157181e-17,3.0904802623172e-18
0.01606,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88924996798713e-18,-0.0980665,5.27284890666851e-19,6.11835110692446e-19,3.25269599510299e-17,3.13340359929375e-18
0.01628,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88938549365487e-18,-0.0980665,5.27978961026137e-19,6.20216413578628e-19,3.29725347448788e-17,3.1763269362703e-18
0.0165,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88952286320925e-18,-0.0980665,5.28682474519554e-19,6.28597716464809e-19,3.34181095387276e-17,3.21925027324684e-18
0.01672,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88966207665026e-18,-0.0980665,5.29395431147101e-19,6.36979019350989e-19,3.38636843325764e-17,3.26217361022337e-18
0.01694,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88980313397791e-18,-0.0980665,5.30117830908778e-19,6.45360322237169e-19,3.43092591264251e-17,3.30509694719991e-18
0.01716,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.88994603519218e-18,-0.0980665,5.30849673804585e-19,6.53741625123347e-19,3.47548339202738e-17,3.34802028417643e-18
0.01738,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.8900907802931e-18,-0.0980665,5.31590959834523e-19,6.62122928009525e-19,3.52004087141225e-17,3.39094362115296e-18
0.0176,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89023736928065e-18,-0.0980665,5.32341688998592e-19,6.70504230895702e-19,3.56459835079711e-17,3.43386695812948e-18
0.01782,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89038580215483e-18,-0.0980665,5.3310186129679e-19,6.78885533781878e-19,3.60915583018196e-17,3.47679029510599e-18
0.01804,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89053607891564e-18,-0.0980665,5.33871476729119e-19,6.87266836668053e-19,3.65371330956681e-17,3.5197136320825e-18
0.01826,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89068819956309e-18,-0.0980665,5.34650535295578e-19,6.95648139554227e-19,3.69827078895166e-17,3.56263696905901e-18
0.01848,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89084216409718e-18,-0.0980665,5.35439036996168e-19,7.04029442440401e-19,3.7428282683365e-17,3.60556030603551e-18
0.0187,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89099797251789e-18,-0.0980665,5.36236981830888e-19,7.12410745326573e-19,3.78738574772134e-17,3.64848364301201e-18
0.01892,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89115562482525e-18,-0.0980665,5.37044369799738e-19,7.20792048212745e-19,3.83194322710618e-17,3.6914069799885e-18
0.01914,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89131512101923e-18,-0.0980665,5.37861200902719e-19,7.29173351098916e-19,3.87650070649101e-17,3.73433031696499e-18
0.01936,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89147646109985e-18,-0.0980665,5.3868747513983e-19,7.37554653985086e-19,3.92105818587583e-17,3.77725365394147e-18
0.01958,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89163964506711e-18,-0.0980665,5.39523192511071e-19,7.45935956871255e-19,3.96561566526065e-17,3.82017699091795e-18
0.0198,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89180467292099e-18,-0.0980665,5.40368353016443e-19,7.54317259757424e-19,4.01017314464547e-17,3.86310032789443e-18
0.02002,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89197154466152e-18,-0.0980665,5.41222956655945e-19,7.62698562643591e-19,4.05473062403028e-17,3.9060236648709e-18
0.02024,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89214026028867e-18,-0.0980665,5.42087003429577e-19,7.71079865529758e-19,4.09928810341508e-17,3.94894700184737e-18
0.02046,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89231081980246e-18,-0.0980665,5.4296049333734e-19,7.79461168415923e-19,4.14384558279988e-17,3.99187033882383e-18
0.02068,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89248322320289e-18,-0.0980665,5.43843426379233e-19,7.87842471302089e-19,4.18840306218468e-17,4.03479367580029e-18
0.0209,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89265747048995e-18,-0.0980665,5.44735802555257e-19,7.96223774188253e-19,4.23296054156947e-17,4.07771701277674e-18
0.02112,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89283356166364e-18,-0.0980665,5.4563762186541e-19,8.04605077074416e-19,4.27751802095426e-17,4.12064034975319e-18
0.02134,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89301149672397e-18,-0.0980665,5.46548884309694e-19,8.12986379960579e-19,4.32207550033905e-17,4.16356368672963e-18
0.02156,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89319127567093e-18,-0.0980665,5.47469589888109e-19,8.2136768284674e-19,4.36663297972383e-17,4.20648702370607e-18
0.02178,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89337289850452e-18,-0.0980665,5.48399738600654e-19,8.29748985732901e-19,4.4111904591086e-17,4.24941036068251e-18
0.022,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89355636522475e-18,-0.0980665,5.49339330447329e-19,8.38130288619061e-19,4.45574793849337e-17,4.29233369765894e-18
0.02222,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89374167583161e-18,-0.0980665,5.50288365428134e-19,8.4651159150522e-19,4.50030541787814e-17,4.33525703463537e-18
0.02244,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89392883032511e-18,-0.0980665,5.5124684354307e-19,8.54892894391378e-19,4.5448628972629e-17,4.3781803716118e-18
0.02266,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89411782870524e-18,-0.0980665,5.52214764792136e-19,8.63274197277535e-19,4.58942037664766e-17,4.42110370858821e-18
0.02288,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89430867097201e-18,-0.0980665,5.53192129175333e-19,8.71655500163692e-19,4.63397785603241e-17,4.46402704556463e-18
0.0231,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89450135712541e-18,-0.0980665,5.5417893669266e-19,8.80036803049847e-19,4.67853533541716e-17,4.50695038254104e-18
0.02332,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89469588716544e-18,-0.0980665,5.55175187344117e-19,8.88418105936002e-19,4.7230928148019e-17,4.54987371951744e-18
0.02354,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89489226109211e-18,-0.0980665,5.56180881129705e-19,8.96799408822156e-19,4.76765029418664e-17,4.59279705649385e-18
0.02376,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89509047890541e-18,-0.0980665,5.57196018049423e-19,9.05180711708309e-19,4.81220777357137e-17,4.63572039347024e-18
0.02398,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89529054060535e-18,-0.0980665,5.58220598103271e-19,9.13562014594461e-19,4.8567652529561e-17,4.67864373044664e-18
0.0242,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89549244619192e-18,-0.0980665,5.5925462129125e-19,9.21943317480613e-19,4.90132273234083e-17,4.72156706742303e-18
0.02442,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89569619566512e-18,-0.0980665,5.60298087613359e-19,9.30324620366763e-19,4.94588021172555e-17,4.76449040439941e-18
0.02464,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89590178902496e-18,-0.0980665,5.61350997069598e-19,9.38705923252913e-19,4.99043769111027e-17,4.80741374137579e-18
0.02486,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89610922627143e-18,-0.0980665,5.62413349659968e-19,9.47087226139062e-19,5.03499517049498e-17,4.85033707835216e-18
0.02508,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89631850740454e-18,-0.0980665,5.63485145384468e-19,9.5546852902521e-19,5.07955264987968e-17,4.89326041532854e-18
0.0253,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89652963242428e-18,-0.0980665,5.64566384243098e-19,9.63849831911357e-19,5.12411012926439e-17,4.9361837523049e-18
0.02552,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89674260133065e-18,-0.0980665,5.65657066235859e-19,9.72231134797503e-19,5.16866760864908e-17,4.97910708928127e-18
0.02574,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89695741412366e-18,-0.0980665,5.6675719136275e-19,9.80612437683649e-19,5.21322508803378e-17,5.02203042625762e-18
0.02596,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.8971740708033e-18,-0.0980665,5.67866759623771e-19,9.88993740569793e-19,5.25778256741847e-17,5.06495376323398e-18
0.02618,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89739257136958e-18,-0.0980665,5.68985771018923e-19,9.97375043455937e-19,5.30234004680315e-17,5.10787710021033e-18
0.0264,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89761291582249e-18,-0.0980665,5.70114225548205e-19,1.00575634634208e-18,5.34689752618783e-17,5.15080043718667e-18
0.02662,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89783510416203e-18,-0.0980665,5.71252123211618e-19,1.01413764922822e-18,5.39145500557251e-17,5.19372377416301e-18
0.02684,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89805913638821e-18,-0.0980665,5.7239946400916e-19,1.02251895211436e-18,5.43601248495718e-17,5.23664711113935e-18
0.02706,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89828501250102e-18,-0.0980665,5.73556247940834e-19,1.0309002550005e-18,5.48056996434185e-17,5.27957044811568e-18
0.02728,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89851273250047e-18,-0.0980665,5.74722475006637e-19,1.03928155788664e-18,5.52512744372651e-17,5.32249378509201e-18
0.0275,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89874229638655e-18,-0.0980665,5.75898145206571e-19,1.04766286077278e-18,5.56968492311117e-17,5.36541712206833e-18
0.02772,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89897370415927e-18,-0.0980665,5.77083258540635e-19,1.05604416365892e-18,5.61424240249582e-17,5.40834045904465e-18
0.02794,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89920695581862e-18,-0.0980665,5.7827781500883e-19,1.06442546654506e-18,5.65879988188047e-17,5.45126379602097e-18
0.02816,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.8994420513646e-18,-0.0980665,5.79481814611155e-19,1.07280676943119e-18,5.70335736126511e-17,5.49418713299728e-18
0.02838,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89967899079722e-18,-0.0980665,5.8069525734761e-19,1.08118807231733e-18,5.74791484064975e-17,5.53711046997358e-18
0.0286,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.89991777411647e-18,-0.0980665,5.81918143218195e-19,1.08956937520346e-18,5.79247232003439e-17,5.58003380694989e-18
0.02882,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.90015840132235e-18,-0.0980665,5.83150472222911e-19,1.0979506780896e-18,5.83702979941902e-17,5.62295714392618e-18
0.02904,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.90040087241489e-18,-0.0980665,5.84392244361856e-19,1.10633198097576e-18,5.88158727880381e-17,5.66588048090264e-18
0.02926,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.90064518739407e-18,-0.0980665,5.85643459634942e-19,1.11471328386193e-18,5.92614475818861e-17,5.7088038178791e-18
0.02948,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.90089134625988e-18,-0.0980665,5.86904118042161e-19,1.12309458674809e-18,5.97070223757342e-17,5.75172715485557e-18
0.0297,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.90113934901232e-18,-0.0980665,5.88174219583514e-19,1.13147588963426e-18,6.01525971695822e-17,5.79465049183203e-18
0.02992,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.9013891956514e-18,-0.0980665,5.89453764259001e-19,1.13985719252043e-18,6.05981719634303e-17,5.8375738288085e-18
0.03014,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.90164088617712e-18,-0.0980665,5.90742752068621e-19,1.14823849540659e-18,6.10437467572784e-17,5.88049716578497e-18
0.03036,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.90189442058946e-18,-0.0980665,5.92041183012374e-19,1.15661979829276e-18,6.14893215511265e-17,5.92342050276144e-18
0.03058,0,0,0,0.78539816339745,0.78539816339745,0.78539816339745,2.90214979888845e-18,-0.0980665,5.93349057090262e-19,1.16500110117893e-18,6.19348963449746e-17,5.96634383973791e-18
