"time","mass.s","mass.v","stop1.s","stop1.v","stop2.s","stop2.v","stop1.mode","stop1.startBackward","stop1.startForward","stop2.mode","stop2.startBackward","stop2.startForward","supportFriction.mode","supportFriction.startBackward","supportFriction.startForward"
0.023,0,0,0,0,-0.140065432736954,-6.90269326438138,0,0,0,-1,0,0,0,0,0
0.0235,0,0,0,0,-0.143522348294535,-6.92478821014014,0,0,0,-1,0,0,0,0,0
0.024,0,0,0,0,-0.146990108328312,-6.94600669825635,0,0,0,-1,0,0,0,0,0
0.0245,0,0,0,0,-0.15046826693504,-6.96634652781442,0,0,0,-1,0,0,0,0,0
0.025,0,0,0,0,-0.153956374992156,-6.9858056094906,0,0,0,-1,0,0,0,0,0
0.0255,0,0,0,0,-0.157453989498482,-7.00438195659312,0,0,0,-1,0,0,0,0,0
0.026,0,0,0,0,-0.160960665940162,-7.02207369238501,0,0,0,-1,0,0,0,0,0
0.0265,0,0,0,0,-0.16447595829066,-7.03887905008408,0,0,0,-1,0,0,0,0,0
0.027,0,0,0,0,-0.167999419010758,-7.05479637286289,0,0,0,-1,0,0,0,0,0
0.0275,0,0,0,0,-0.17153062478637,-7.06982413155857,0,0,0,-1,0,0,0,0,0
0.028,0,0,0,0,-0.175069136582466,-7.08396089718656,0,0,0,-1,0,0,0,0,0
0.0285,0,0,0,0,-0.178614492545771,-7.09720533605705,0,0,0,-1,0,0,0,0,0
0.029,0,0,0,0,-0.182166244475934,-7.10955623487022,0,0,0,-1,0,0,0,0,0
0.0295,0,0,0,0,-0.18572394307965,-7.12101249056982,0,0,0,-1,0,0,0,0,0
0.03,0,0,0,0,-0.189287137970665,-7.13157311034322,0,0,0,-1,0,0,0,0,0
0.0305,0,0,0,0,-0.192855377669776,-7.14123721162135,0,0,0,-1,0,0,0,0,0
0.031,0,0,0,0,-0.196428226144463,-7.15000406502098,0,0,0,-1,0,0,0,0,0
0.0315,0,0,0,0,-0.200005253492944,-7.15787307015751,0,0,0,-1,0,0,0,0,0
0.032,0,0,0,0,-0.203585990407356,-7.16484363741663,0,0,0,-1,0,0,0,0,0
0.0325,0,0,0,0,-0.207169986186371,-7.17091533857385,0,0,0,-1,0,0,0,0,0
0.033,0,0,0,0,-0.210756789442354,-7.17608785670404,0,0,0,-1,0,0,0,0,0
0.0335,0,0,0,0,-0.214345948101375,-7.18036098618149,0,0,0,-1,0,0,0,0,0
0.034,0,0,0,0,-0.217937009403197,-7.18373463267984,0,0,0,-1,0,0,0,0,0
0.0345,0,0,0,0,-0.221529528064746,-7.18620883436739,0,0,0,-1,0,0,0,0,0
0.035,0,0,0,0,-0.225123082599096,-7.18778380427705,0,0,0,-1,0,0,0,0,0
0.0355,0,0,0,0,-0.22871720046195,-7.18845973595974,0,0,0,-1,0,0,0,0,0
0.036,0,0,0,0,-0.232311430858255,-7.18823699251646,0,0,0,-1,0,0,0,0,0
0.0365,0,0,0,0,-0.23590532268389,-7.18711604932706,0,0,0,-1,0,0,0,0,0
0.037,0,0,0,0,-0.239498424525659,-7.18509749405017,0,0,0,-1,0,0,0,0,0
0.0375,0,0,0,0,-0.243090284661297,-7.1821820266232,0,0,0,-1,0,0,0,0,0
0.038,0,0,0,0,-0.24668045232685,-7.17837045863732,0,0,0,-1,0,0,0,0,0
0.0385,0,0,0,0,-0.250268510580822,-7.17366369712838,0,0,0,-1,0,0,0,0,0
0.039,0,0,0,0,-0.253853991903294,-7.16806278620451,0,0,0,-1,0,0,0,0,0
0.0395,0,0,0,0,-0.257436449353976,-7.16156887195007,0,0,0,-1,0,0,0,0,0
0.04,0,0,0,0,-0.261015436552052,-7.15418321229985,0,0,0,-1,0,0,0,0,0
0.0405,0,0,0,0,-0.264590507729142,-7.14590717701295,0,0,0,-1,0,0,0,0,0
0.041,0,0,0,0,-0.268161217782266,-7.13674224764664,0,0,0,-1,0,0,0,0,0
0.0415,0,0,0,0,-0.271727122326814,-7.12669001753026,0,0,0,-1,0,0,0,0,0
0.042,0,0,0,0,-0.275287777749508,-7.11575219173907,0,0,0,-1,0,0,0,0,0
0.0425,0,0,0,0,-0.278842741261368,-7.10393058706816,0,0,0,-1,0,0,0,0,0
0.043,0,0,0,0,-0.282391570950677,-7.09122713200629,0,0,0,-1,0,0,0,0,0
0.0435,0,0,0,0,-0.285933829760307,-7.07764379388008,0,0,0,-1,0,0,0,0,0
0.044,0,0,0,0,-0.289469078564053,-7.06318270830272,0,0,0,-1,0,0,0,0,0
0.0445,0,0,0,0,-0.29299687714522,-7.04784616196992,0,0,0,-1,0,0,0,0,0
0.045,0,0,0,0,-0.296516788391471,-7.0316365157671,0,0,0,-1,0,0,0,0,0
0.0455,0,0,0,0,-0.300028376421937,-7.01455624048408,0,0,0,-1,0,0,0,0,0
0.046,0,0,0,0,-0.303531206644746,-6.99660791670418,0,0,0,-1,0,0,0,0,0
0.0465,0,0,0,0,-0.307024845814557,-6.97779423469337,0,0,0,-1,0,0,0,0,0
0.047,0,0,0,0,-0.310508862090095,-6.95811799428936,0,0,0,-1,0,0,0,0,0
0.0475,0,0,0,0,-0.313982825091676,-6.93758210479076,0,0,0,-1,0,0,0,0,0
0.048,0,0,0,0,-0.317446305958745,-6.9161895848462,0,0,0,-1,0,0,0,0,0
0.0485,0,0,0,0,-0.320898876700384,-6.89394349780293,0,0,0,-1,0,0,0,0,0
0.049,0,0,0,0,-0.324340108481753,-6.87084678992214,0,0,0,-1,0,0,0,0,0
0.0495,0,0,0,0,-0.32776957938005,-6.8469029930187,0,0,0,-1,0,0,0,0,0
0.05,0,0,0,0,-0.331186866809465,-6.82211552761072,0,0,0,-1,0,0,0,0,0
0.0505,0,0,0,0,-0.334591549949686,-6.79648791924301,0,0,0,-1,0,0,0,0,0
0.051,0,0,0,0,-0.337983209801477,-6.77002379819751,0,0,0,-1,0,0,0,0,0
0.0515,0,0,0,0,-0.341361429242247,-6.74272689920376,0,0,0,-1,0,0,0,0,0
0.052,0,0,0,0,-0.34472579308163,-6.71460106114938,0,0,0,-1,0,0,0,0,0
0.0525,0,0,0,0,-0.348075888117055,-6.68565022679053,0,0,0,-1,0,0,0,0,0
0.053,0,0,0,0,-0.351411303189327,-6.65587844246235,0,0,0,-1,0,0,0,0,0
0.0535,0,0,0,0,-0.354731629238195,-6.62528985778946,0,0,0,-1,0,0,0,0,0
0.054,0,0,0,0,-0.358036454430071,-6.59388847884119,0,0,0,-1,0,0,0,0,0
0.0545,0,0,0,0,-0.361325375190136,-6.56167871702996,0,0,0,-1,0,0,0,0,0
0.055,0,0,0,0,-0.364597989779941,-6.52866506470998,0,0,0,-1,0,0,0,0,0
0.0555,0,0,0,0,-0.367853897512906,-6.49485205285597,0,0,0,-1,0,0,0,0,0
0.056,0,0,0,0,-0.371092700021199,-6.46024431137897,0,0,0,-1,0,0,0,0,0
0.0565,0,0,0,0,-0.374314001308785,-6.42484656871036,0,0,0,-1,0,0,0,0,0
0.057,0,0,0,0,-0.377517407804471,-6.38866365138578,0,0,0,-1,0,0,0,0,0
0.0575,0,0,0,0,-0.380702528414956,-6.35170048362911,0,0,0,-1,0,0,0,0,0
0.058,0,0,0,0,-0.383868974577874,-6.3139620869365,0,0,0,-1,0,0,0,0,0
0.0585,0,0,0,0,-0.387016360314842,-6.27545357966027,0,0,0,-1,0,0,0,0,0
0.059,0,0,0,0,-0.390144300027351,-6.23618008348136,0,0,0,-1,0,0,0,0,0
0.0595,0,0,0,0,-0.393252409172401,-6.19614674867626,0,0,0,-1,0,0,0,0,0
0.06,0,0,0,0,-0.396340312820938,-6.15535910456267,0,0,0,-1,0,0,0,0,0
0.0605,0,0,0,0,-0.399407635262616,-6.11382262807409,0,0,0,-1,0,0,0,0,0
0.0605969540580153,0,0,0,0,-0.400000000000212,-6.10568215752555,0,0,0,-1,0,0,0,0,0
0.0605969540580153,0,0,0,0,-0.4,0,0,0,0,0,0,1,0,0,0
0.0605969540595381,0,0,0,0,-0.4,1.02029546408099e-10,0,0,0,0,0,1,0,0,0
0.0605969540595381,0,0,0,0,-0.4,1.02029546408099e-10,0,0,0,1,0,0,0,0,0
0.0605986807992431,0,0,0,0,-0.3999999999,0.000115692562132442,0,0,0,1,0,0,0,0,0
0.0605986807992431,0,0,0,0,-0.3999999999,0.000115692562132442,0,0,0,1,0,0,0,0,0
0.061,0,0,0,0,-0.399994550643293,0.0270515790541283,0,0,0,1,0,0,0,0,0
0.0615,0,0,0,0,-0.399972603477767,0.0607342007439291,0,0,0,1,0,0,0,0,0
0.062,0,0,0,0,-0.399933783634787,0.0945418634278853,0,0,0,1,0,0,0,0,0
0.0625,0,0,0,0,-0.399878032614187,0.128461128169294,0,0,0,1,0,0,0,0,0
0.063,0,0,0,0,-0.399805300299809,0.162479454802705,0,0,0,1,0,0,0,0,0
0.0635,0,0,0,0,-0.399715538952476,0.196583993826822,0,0,0,1,0,0,0,0,0
0.064,0,0,0,0,-0.399608707159596,0.230762292236751,0,0,0,1,0,0,0,0,0
0.0645,0,0,0,0,-0.399484770043241,0.265002474317136,0,0,0,1,0,0,0,0,0
0.065,0,0,0,0,-0.399343699425624,0.299293238599957,0,0,0,1,0,0,0,0,0
0.0655,0,0,0,0,-0.39918547224783,0.333623672015773,0,0,0,1,0,0,0,0,0
0.066,0,0,0,0,-0.399010071215236,0.367983269266319,0,0,0,1,0,0,0,0,0
0.0665,0,0,0,0,-0.398817484081845,0.402361925498883,0,0,0,1,0,0,0,0,0
0.067,0,0,0,0,-0.398607704955869,0.436750041759408,0,0,0,1,0,0,0,0,0
0.0675,0,0,0,0,-0.398380731942722,0.471138265157018,0,0,0,1,0,0,0,0,0
0.068,0,0,0,0,-0.398136566244274,0.50551739029894,0,0,0,1,0,0,0,0,0
0.0685,0,0,0,0,-0.397875215498355,0.539878740648169,0,0,0,1,0,0,0,0,0
0.069,0,0,0,0,-0.397596690151216,0.574213782424625,0,0,0,1,0,0,0,0,0
0.0695,0,0,0,0,-0.397301006028995,0.608514373505513,0,0,0,1,0,0,0,0,0
0.07,0,0,0,0,-0.396988181667503,0.642772509300554,0,0,0,1,0,0,0,0,0
0.0705,0,0,0,0,-0.396658240772113,0.676980561557872,0,0,0,1,0,0,0,0,0
0.071,0,0,0,0,-0.396311209704437,0.711131020305304,0,0,0,1,0,0,0,0,0
0.0715,0,0,0,0,-0.395947119488953,0.745216707356404,0,0,0,1,0,0,0,0,0
0.072,0,0,0,0,-0.395566004155927,0.77923059198369,0,0,0,1,0,0,0,0,0
0.0725,0,0,0,0,-0.395167901287346,0.813165852837869,0,0,0,1,0,0,0,0,0
0.073,0,0,0,0,-0.394752851994634,0.84701587525843,0,0,0,1,0,0,0,0,0
0.0735,0,0,0,0,-0.394320900586327,0.880774212952334,0,0,0,1,0,0,0,0,0
0.074,0,0,0,0,-0.393872094513468,0.914434590120834,0,0,0,1,0,0,0,0,0
0.0745,0,0,0,0,-0.393406484263202,0.947990888973873,0,0,0,1,0,0,0,0,0
0.075,0,0,0,0,-0.392924123286181,0.981437125392586,0,0,0,1,0,0,0,0,0
0.0755,0,0,0,0,-0.392425067853858,1.01476744915898,0,0,0,1,0,0,0,0,0
0.076,0,0,0,0,-0.391909377189314,1.0479761496478,0,0,0,1,0,0,0,0,0
0.0765,0,0,0,0,-0.391377114494946,1.08105774807802,0,0,0,1,0,0,0,0,0
0.077,0,0,0,0,-0.39082834406812,1.11400673107544,0,0,0,1,0,0,0,0,0
0.0775,0,0,0,0,-0.390263133380247,1.14681773932558,0,0,0,1,0,0,0,0,0
0.078,0,0,0,0,-0.389681552432139,1.17948550649183,0,0,0,1,0,0,0,0,0
0.0785,0,0,0,0,-0.389083674895023,1.21200501767628,0,0,0,1,0,0,0,0,0
0.079,0,0,0,0,-0.388469575840012,1.24437119950351,0,0,0,1,0,0,0,0,0
0.0795,0,0,0,0,-0.387839332898611,1.2765790812573,0,0,0,1,0,0,0,0,0
0.08,0,0,0,0,-0.387193026161417,1.30862378278247,0,0,0,1,0,0,0,0,0
0.0805,0,0,0,0,-0.386530738749292,1.34050059306095,0,0,0,1,0,0,0,0,0
0.081,0,0,0,0,-0.385852556148491,1.37220488206071,0,0,0,1,0,0,0,0,0
0.0815,0,0,0,0,-0.385158565367946,1.40373198856223,0,0,0,1,0,0,0,0,0
0.082,0,0,0,0,-0.384448856003789,1.43507736561235,0,0,0,1,0,0,0,0,0
0.0825,0,0,0,0,-0.383723520010387,1.46623655514474,0,0,0,1,0,0,0,0,0
0.083,0,0,0,0,-0.382982652127915,1.49720525779259,0,0,0,1,0,0,0,0,0
0.0835,0,0,0,0,-0.382226348367686,1.52797909831915,0,0,0,1,0,0,0,0,0
0.084,0,0,0,0,-0.381454707174028,1.55855381050775,0,0,0,1,0,0,0,0,0
0.0845,0,0,0,0,-0.380667829057669,1.58892518251221,0,0,0,1,0,0,0,0,0
0.085,0,0,0,0,-0.379865817137978,1.61908915142596,0,0,0,1,0,0,0,0,0
0.0855,0,0,0,0,-0.379048775969219,1.64904160905547,0,0,0,1,0,0,0,0,0
0.086,0,0,0,0,-0.378216812246812,1.67877852409317,0,0,0,1,0,0,0,0,0
0.0865,0,0,0,0,-0.377370034644353,1.70829591800036,0,0,0,1,0,0,0,0,0
0.087,0,0,0,0,-0.376508554070551,1.73758990788434,0,0,0,1,0,0,0,0,0
0.0875,0,0,0,0,-0.37563248328877,1.7666566497248,0,0,0,1,0,0,0,0,0
0.088,0,0,0,0,-0.374741936725537,1.79549231122786,0,0,0,1,0,0,0,0,0
0.0885,0,0,0,0,-0.373837030785354,1.82409312405807,0,0,0,1,0,0,0,0,0
0.089,0,0,0,0,-0.372917883820061,1.85245538184102,0,0,0,1,0,0,0,0,0
0.0895,0,0,0,0,-0.371984616272951,1.88057546553441,0,0,0,1,0,0,0,0,0
0.09,0,0,0,0,-0.371037349962971,1.90844973446802,0,0,0,1,0,0,0,0,0
0.0905,0,0,0,0,-0.370076208648088,1.936074617205,0,0,0,1,0,0,0,0,0
0.091,0,0,0,0,-0.369101317836321,1.96344658488115,0,0,0,1,0,0,0,0,0
0.0915,0,0,0,0,-0.368112805080019,1.99056220839604,0,0,0,1,0,0,0,0,0
0.092,0,0,0,0,-0.367110799294241,2.01741803778895,0,0,0,1,0,0,0,0,0
0.0925,0,0,0,0,-0.366095431210774,2.044010688537,0,0,0,1,0,0,0,0,0
0.093,0,0,0,0,-0.365066833233209,2.07033681872157,0,0,0,1,0,0,0,0,0
0.0935,0,0,0,0,-0.364025139495037,2.09639314967762,0,0,0,1,0,0,0,0,0
0.094,0,0,0,0,-0.362970485727564,2.12217643707337,0,0,0,1,0,0,0,0,0
0.0945,0,0,0,0,-0.36190300923376,2.14768346958961,0,0,0,1,0,0,0,0,0
0.095,0,0,0,0,-0.360822848926881,2.1729110844799,0,0,0,1,0,0,0,0,0
0.0955,0,0,0,0,-0.359730145302201,2.19785616744803,0,0,0,1,0,0,0,0,0
0.096,0,0,0,0,-0.358625040425773,2.22251565634024,0,0,0,1,0,0,0,0,0
0.0965,0,0,0,0,-0.357507677836474,2.24688651413464,0,0,0,1,0,0,0,0,0
0.097,0,0,0,0,-0.356378202591997,2.27096575289489,0,0,0,1,0,0,0,0,0
0.0975,0,0,0,0,-0.355236761230065,2.29475042772968,0,0,0,1,0,0,0,0,0
0.098,0,0,0,0,-0.354083501816223,2.31823766190064,0,0,0,1,0,0,0,0,0
0.0985,0,0,0,0,-0.352918573769489,2.34142459165277,0,0,0,1,0,0,0,0,0
0.099,0,0,0,0,-0.351742127953919,2.36430840713896,0,0,0,1,0,0,0,0,0
0.0995,0,0,0,0,-0.350554316627676,2.38688634185279,0,0,0,1,0,0,0,0,0
0.1,0,0,0,0,-0.349355293421108,2.40915567254079,0,0,0,1,0,0,0,0,0
0.1005,0,0,0,0,-0.348145213314818,2.43111371911475,0,0,0,1,0,0,0,0,0
0.101,0,0,0,0,-0.346924232617739,2.45275784456394,0,0,0,1,0,0,0,0,0
0.1015,0,0,0,0,-0.345692508945207,2.47408545486735,0,0,0,1,0,0,0,0,0
0.102,0,0,0,0,-0.344450201187255,2.49509399347424,0,0,0,1,0,0,0,0,0
0.1025,0,0,0,0,-0.343197469492926,2.51578094468159,0,0,0,1,0,0,0,0,0
0.103,0,0,0,0,-0.341934475270214,2.53614384569537,0,0,0,1,0,0,0,0,0
0.1035,0,0,0,0,-0.34066138113554,2.55618027065828,0,0,0,1,0,0,0,0,0
0.104,0,0,0,0,-0.339378350901263,2.57588783580074,0,0,0,1,0,0,0,0,0
0.1045,0,0,0,0,-0.338085549553689,2.59526419932123,0,0,0,1,0,0,0,0,0
0.105,0,0,0,0,-0.33678314323109,2.6143070612666,0,0,0,1,0,0,0,0,0
0.1055,0,0,0,0,-0.335471299201719,2.63301416341246,0,0,0,1,0,0,0,0,0
0.106,0,0,0,0,-0.334150185841824,2.65138328914343,0,0,0,1,0,0,0,0,0
0.1065,0,0,0,0,-0.332819972841185,2.66941243296311,0,0,0,1,0,0,0,0,0
0.107,0,0,0,0,-0.331480830688168,2.68709943284266,0,0,0,1,0,0,0,0,0
0.1075,0,0,0,0,-0.330132930947671,2.70444219371613,0,0,0,1,0,0,0,0,0
0.108,0,0,0,0,-0.328776446252458,2.72143869729008,0,0,0,1,0,0,0,0,0
0.1085,0,0,0,0,-0.327411550239179,2.73808697061616,0,0,0,1,0,0,0,0,0
0.109,0,0,0,0,-0.32603841752672,2.75438508621958,0,0,0,1,0,0,0,0,0
0.1095,0,0,0,0,-0.324657223694553,2.77033116222746,0,0,0,1,0,0,0,0,0
0.11,0,0,0,0,-0.323268145261082,2.78592336249732,0,0,0,1,0,0,0,0,0
0.1105,0,0,0,0,-0.321871359568662,2.80115989985284,0,0,0,1,0,0,0,0,0
0.111,0,0,0,0,-0.320467044457346,2.81603904635392,0,0,0,1,0,0,0,0,0
0.1115,0,0,0,0,-0.319055379395243,2.83055909506928,0,0,0,1,0,0,0,0,0
0.112,0,0,0,0,-0.317636544364283,2.84471839658205,0,0,0,1,0,0,0,0,0
0.1125,0,0,0,0,-0.316210720167583,2.85851534816374,0,0,0,1,0,0,0,0,0
0.113,0,0,0,0,-0.314778088407285,2.8719483939196,0,0,0,1,0,0,0,0,0
0.1135,0,0,0,0,-0.31333883146239,2.88501602493407,0,0,0,1,0,0,0,0,0
0.114,0,0,0,0,-0.311893132466599,2.89771677941623,0,0,0,1,0,0,0,0,0
0.1145,0,0,0,0,-0.310441175286151,2.91004924284517,0,0,0,1,0,0,0,0,0
0.115,0,0,0,0,-0.308983144011327,2.92201205144423,0,0,0,1,0,0,0,0,0
0.1155,0,0,0,0,-0.307519223660553,2.93360388735536,0,0,0,1,0,0,0,0,0
0.116,0,0,0,0,-0.306049600368771,2.94482347734356,0,0,0,1,0,0,0,0,0
0.1165,0,0,0,0,-0.304574460594,2.9556695982214,0,0,0,1,0,0,0,0,0
0.117,0,0,0,0,-0.303093991402211,2.96614107489288,0,0,0,1,0,0,0,0,0
0.1175,0,0,0,0,-0.30160838044447,2.97623678050361,0,0,0,1,0,0,0,0,0
0.118,0,0,0,0,-0.300117815934079,2.98595563659101,0,0,0,1,0,0,0,0,0
0.1185,0,0,0,0,-0.298622486623717,2.99529661323447,0,0,0,1,0,0,0,0,0
0.119,0,0,0,0,-0.297122581782585,3.00425872920558,0,0,0,1,0,0,0,0,0
0.1195,0,0,0,0,-0.295618290142799,3.01284099990324,0,0,0,1,0,0,0,0,0
0.12,0,0,0,0,-0.294109802367934,3.02104256371193,0,0,0,1,0,0,0,0,0
0.1205,0,0,0,0,-0.292597309077119,3.0288625832155,0,0,0,1,0,0,0,0,0
0.121,0,0,0,0,-0.291081001235488,3.03630026628455,0,0,0,1,0,0,0,0,0
0.1215,0,0,0,0,-0.2895610701941,3.04335486940664,0,0,0,1,0,0,0,0,0
0.122,0,0,0,0,-0.288037707666269,3.05002569779551,0,0,0,1,0,0,0,0,0
0.1225,0,0,0,0,-0.2865111057039,3.05631210550039,0,0,0,1,0,0,0,0,0
0.123,0,0,0,0,-0.284981456673822,3.06221349551515,0,0,0,1,0,0,0,0,0
0.1235,0,0,0,0,-0.283448953234123,3.06772931988765,0,0,0,1,0,0,0,0,0
0.124,0,0,0,0,-0.281913788310486,3.07285907982892,0,0,0,1,0,0,0,0,0
0.1245,0,0,0,0,-0.280376155072518,3.07760232582241,0,0,0,1,0,0,0,0,0
0.125,0,0,0,0,-0.278836246905447,3.08195865671821,0,0,0,1,0,0,0,0,0
0.1255,0,0,0,0,-0.277294257073077,3.08592765130177,0,0,0,1,0,0,0,0,0
0.126,0,0,0,0,-0.275750379533081,3.08950905189678,0,0,0,1,0,0,0,0,0
0.1265,0,0,0,0,-0.274204808168876,3.09270260164847,0,0,0,1,0,0,0,0,0
0.127,0,0,0,0,-0.272657736986807,3.09550809293786,0,0,0,1,0,0,0,0,0
0.1275,0,0,0,0,-0.271109360092364,3.09792536746438,0,0,0,1,0,0,0,0,0
0.128,0,0,0,0,-0.269559871666394,3.09995431632855,0,0,0,1,0,0,0,0,0
0.1285,0,0,0,0,-0.268009465941313,3.10159488011454,0,0,0,1,0,0,0,0,0
0.129,0,0,0,0,-0.266458337177317,3.10284704897287,0,0,0,1,0,0,0,0,0
0.1295,0,0,0,0,-0.264906679638595,3.10371086270297,0,0,0,1,0,0,0,0,0
0.13,0,0,0,0,-0.263354687569543,3.10418641083587,0,0,0,1,0,0,0,0,0
0.1305,0,0,0,0,-0.261802555170974,3.10427383271678,0,0,0,1,0,0,0,0,0
0.131,0,0,0,0,-0.260250476415874,3.10397329952657,0,0,0,1,0,0,0,0,0
0.1315,0,0,0,0,-0.258698643835598,3.10328488041351,0,0,0,1,0,0,0,0,0
0.132,0,0,0,0,-0.257147252373939,3.10220897907513,0,0,0,1,0,0,0,0,0
0.1325,0,0,0,0,-0.255596495702464,3.10074592176525,0,0,0,1,0,0,0,0,0
0.133,0,0,0,0,-0.254046567318942,3.0988960836959,0,0,0,1,0,0,0,0,0
0.1335,0,0,0,0,-0.252497660523089,3.09665988906699,0,0,0,1,0,0,0,0,0
0.134,0,0,0,0,-0.250949968392307,3.09403781109594,0,0,0,1,0,0,0,0,0
0.1345,0,0,0,0,-0.24940368375743,3.09103037204736,0,0,0,1,0,0,0,0,0
0.135,0,0,0,0,-0.247858999178463,3.08763814326267,0,0,0,1,0,0,0,0,0
0.1355,0,0,0,0,-0.24631610692032,3.08386174518977,0,0,0,1,0,0,0,0,0
0.136,0,0,0,0,-0.244775198928573,3.07970184741271,0,0,0,1,0,0,0,0,0
0.1365,0,0,0,0,-0.24323646680519,3.07515916868132,0,0,0,1,0,0,0,0,0
0.137,0,0,0,0,-0.241700101768432,3.07023442992533,0,0,0,1,0,0,0,0,0
0.1375,0,0,0,0,-0.240166294592929,3.06492824843294,0,0,0,1,0,0,0,0,0
0.138,0,0,0,0,-0.238635235753519,3.05924163673495,0,0,0,1,0,0,0,0,0
0.1385,0,0,0,0,-0.23710711522937,3.0531754933296,0,0,0,1,0,0,0,0,0
