"time","dLATRAM.dataOut[1]","dLATRAM.dataOut[2]"
138.24,2,2
138.32,2,2
138.4,2,2
138.48,2,2
138.56,2,2
138.64,2,2
138.72,2,2
138.8,2,2
138.88,2,2
138.96,2,2
139.04,2,2
139.12,2,2
139.2,2,2
139.28,2,2
139.36,2,2
139.44,2,2
139.52,2,2
139.6,2,2
139.68,2,2
139.76,2,2
139.84,2,2
139.92,2,2
140,2,2
140,2,2
140.08,2,2
140.16,2,2
140.24,2,2
140.32,2,2
140.4,2,2
140.48,2,2
140.56,2,2
140.64,2,2
140.72,2,2
140.8,2,2
140.88,2,2
140.96,2,2
141.04,2,2
141.12,2,2
141.2,2,2
141.28,2,2
141.36,2,2
141.44,2,2
141.52,2,2
141.6,2,2
141.68,2,2
141.76,2,2
141.84,2,2
141.92,2,2
142,2,2
142.08,2,2
142.16,2,2
142.24,2,2
142.32,2,2
142.4,2,2
142.48,2,2
142.56,2,2
142.64,2,2
142.72,2,2
142.8,2,2
142.88,2,2
142.96,2,2
143.04,2,2
143.12,2,2
143.2,2,2
143.28,2,2
143.36,2,2
143.44,2,2
143.52,2,2
143.6,2,2
143.68,2,2
143.76,2,2
143.84,2,2
143.92,2,2
144,2,2
144.08,2,2
144.16,2,2
144.24,2,2
144.32,2,2
144.4,2,2
144.48,2,2
144.56,2,2
144.64,2,2
144.72,2,2
144.8,2,2
144.88,2,2
144.96,2,2
145,2,2
145,3,3
145.04,3,3
145.12,3,3
145.2,3,3
145.28,3,3
145.36,3,3
145.44,3,3
145.52,3,3
145.6,3,3
145.68,3,3
145.76,3,3
145.84,3,3
145.92,3,3
146,3,3
146.08,3,3
146.16,3,3
146.24,3,3
146.32,3,3
146.4,3,3
146.48,3,3
146.56,3,3
146.64,3,3
146.72,3,3
146.8,3,3
146.88,3,3
146.96,3,3
147.04,3,3
147.12,3,3
147.2,3,3
147.28,3,3
147.36,3,3
147.44,3,3
147.52,3,3
147.6,3,3
147.68,3,3
147.76,3,3
147.84,3,3
147.92,3,3
148,3,3
148.08,3,3
148.16,3,3
148.24,3,3
148.32,3,3
148.4,3,3
148.48,3,3
148.56,3,3
148.64,3,3
148.72,3,3
148.8,3,3
148.88,3,3
148.96,3,3
149.04,3,3
149.12,3,3
149.2,3,3
149.28,3,3
149.36,3,3
149.44,3,3
149.52,3,3
149.6,3,3
149.68,3,3
149.76,3,3
149.84,3,3
149.92,3,3
150,3,3
150,3,3
150.08,3,3
150.16,3,3
150.24,3,3
150.32,3,3
150.4,3,3
150.48,3,3
150.56,3,3
150.64,3,3
150.72,3,3
150.8,3,3
150.88,3,3
150.96,3,3
151.04,3,3
151.12,3,3
151.2,3,3
151.28,3,3
151.36,3,3
151.44,3,3
151.52,3,3
151.6,3,3
151.68,3,3
151.76,3,3
151.84,3,3
151.92,3,3
152,3,3
152.08,3,3
152.16,3,3
152.24,3,3
152.32,3,3
152.4,3,3
152.48,3,3
152.56,3,3
152.64,3,3
152.72,3,3
152.8,3,3
152.88,3,3
152.96,3,3
153.04,3,3
153.12,3,3
153.2,3,3
153.28,3,3
153.36,3,3
153.44,3,3
153.52,3,3
153.6,3,3
153.68,3,3
153.76,3,3
153.84,3,3
153.92,3,3
154,3,3
154.08,3,3
154.16,3,3
154.24,3,3
154.32,3,3
154.4,3,3
154.48,3,3
154.56,3,3
154.64,3,3
154.72,3,3
154.8,3,3
154.88,3,3
154.96,3,3
155,3,3
155,2,2
155.04,2,2
155.12,2,2
155.2,2,2
155.28,2,2
155.36,2,2
155.44,2,2
155.52,2,2
155.6,2,2
155.68,2,2
155.76,2,2
155.84,2,2
155.92,2,2
156,2,2
156.08,2,2
156.16,2,2
156.24,2,2
156.32,2,2
156.4,2,2
156.48,2,2
156.56,2,2
156.64,2,2
156.72,2,2
156.8,2,2
156.88,2,2
156.96,2,2
157.04,2,2
157.12,2,2
157.2,2,2
157.28,2,2
157.36,2,2
157.44,2,2
157.52,2,2
157.6,2,2
157.68,2,2
157.76,2,2
157.84,2,2
157.92,2,2
158,2,2
158.08,2,2
158.16,2,2
158.24,2,2
158.32,2,2
158.4,2,2
158.48,2,2
158.56,2,2
158.64,2,2
158.72,2,2
158.8,2,2
158.88,2,2
158.96,2,2
159.04,2,2
159.12,2,2
159.2,2,2
159.28,2,2
159.36,2,2
159.44,2,2
159.52,2,2
159.6,2,2
159.68,2,2
159.76,2,2
159.84,2,2
159.92,2,2
160,2,2
160,2,2
160.08,2,2
160.16,2,2
160.24,2,2
160.32,2,2
160.4,2,2
160.48,2,2
160.56,2,2
160.64,2,2
160.72,2,2
160.8,2,2
160.88,2,2
160.96,2,2
161.04,2,2
161.12,2,2
161.2,2,2
161.28,2,2
161.36,2,2
161.44,2,2
161.52,2,2
161.6,2,2
161.68,2,2
161.76,2,2
161.84,2,2
161.92,2,2
162,2,2
162.08,2,2
162.16,2,2
162.24,2,2
162.32,2,2
162.4,2,2
162.48,2,2
162.56,2,2
162.64,2,2
162.72,2,2
162.8,2,2
162.88,2,2
162.96,2,2
163.04,2,2
163.12,2,2
163.2,2,2
163.28,2,2
163.36,2,2
163.44,2,2
163.52,2,2
163.6,2,2
163.68,2,2
163.76,2,2
163.84,2,2
163.92,2,2
164,2,2
164.08,2,2
164.16,2,2
164.24,2,2
164.32,2,2
164.4,2,2
164.48,2,2
164.56,2,2
164.64,2,2
164.72,2,2
164.8,2,2
164.88,2,2
164.96,2,2
165,2,2
165,3,3
165.04,3,3
165.12,3,3
165.2,3,3
165.28,3,3
165.36,3,3
165.44,3,3
165.52,3,3
165.6,3,3
165.68,3,3
165.76,3,3
165.84,3,3
165.92,3,3
166,3,3
166.08,3,3
166.16,3,3
166.24,3,3
166.32,3,3
166.4,3,3
166.48,3,3
166.56,3,3
166.64,3,3
166.72,3,3
166.8,3,3
166.88,3,3
166.96,3,3
167.04,3,3
167.12,3,3
167.2,3,3
167.28,3,3
167.36,3,3
167.44,3,3
167.52,3,3
167.6,3,3
167.68,3,3
167.76,3,3
167.84,3,3
167.92,3,3
168,3,3
168.08,3,3
168.16,3,3
168.24,3,3
168.32,3,3
168.4,3,3
168.48,3,3
168.56,3,3
168.64,3,3
168.72,3,3
168.8,3,3
168.88,3,3
168.96,3,3
169.04,3,3
169.12,3,3
169.2,3,3
169.28,3,3
169.36,3,3
169.44,3,3
169.52,3,3
169.6,3,3
169.68,3,3
169.76,3,3
169.84,3,3
169.92,3,3
170,3,3
170,3,3
170.08,3,3
170.16,3,3
170.24,3,3
170.32,3,3
170.4,3,3
170.48,3,3
170.56,3,3
170.64,3,3
170.72,3,3
170.8,3,3
170.88,3,3
170.96,3,3
171.04,3,3
171.12,3,3
171.2,3,3
171.28,3,3
171.36,3,3
171.44,3,3
171.52,3,3
171.6,3,3
171.68,3,3
171.76,3,3
171.84,3,3
171.92,3,3
172,3,3
172.08,3,3
172.16,3,3
172.24,3,3
172.32,3,3
172.4,3,3
172.48,3,3
172.56,3,3
172.64,3,3
172.72,3,3
172.8,3,3
172.88,3,3
172.96,3,3
173.04,3,3
173.12,3,3
173.2,3,3
173.28,3,3
173.36,3,3
173.44,3,3
173.52,3,3
173.6,3,3
173.68,3,3
173.76,3,3
173.84,3,3
173.92,3,3
174,3,3
174.08,3,3
174.16,3,3
174.24,3,3
174.32,3,3
174.4,3,3
174.48,3,3
174.56,3,3
174.64,3,3
174.72,3,3
174.8,3,3
174.88,3,3
174.96,3,3
175,3,3
175,2,2
175.04,2,2
175.12,2,2
175.2,2,2
175.28,2,2
175.36,2,2
175.44,2,2
175.52,2,2
175.6,2,2
175.68,2,2
175.76,2,2
175.84,2,2
175.92,2,2
176,2,2
176.08,2,2
176.16,2,2
176.24,2,2
176.32,2,2
176.4,2,2
176.48,2,2
176.56,2,2
176.64,2,2
176.72,2,2
176.8,2,2
176.88,2,2
176.96,2,2
177.04,2,2
177.12,2,2
177.2,2,2
177.28,2,2
177.36,2,2
177.44,2,2
177.52,2,2
177.6,2,2
177.68,2,2
177.76,2,2
177.84,2,2
177.92,2,2
178,2,2
178.08,2,2
178.16,2,2
178.24,2,2
178.32,2,2
178.4,2,2
178.48,2,2
178.56,2,2
178.64,2,2
178.72,2,2
178.8,2,2
178.88,2,2
178.96,2,2
179.04,2,2
179.12,2,2
179.2,2,2
179.28,2,2
179.36,2,2
179.44,2,2
179.52,2,2
179.6,2,2
179.68,2,2
179.76,2,2
179.84,2,2
179.92,2,2
180,2,2
180,2,2
180.08,2,2
180.16,2,2
180.24,2,2
180.32,2,2
180.4,2,2
180.48,2,2
180.56,2,2
180.64,2,2
180.72,2,2
180.8,2,2
180.88,2,2
180.96,2,2
181.04,2,2
181.12,2,2
181.2,2,2
181.28,2,2
181.36,2,2
181.44,2,2
181.52,2,2
181.6,2,2
181.68,2,2
181.76,2,2
181.84,2,2
181.92,2,2
182,2,2
182.08,2,2
182.16,2,2
182.24,2,2
182.32,2,2
182.4,2,2
182.48,2,2
182.56,2,2
182.64,2,2
182.72,2,2
182.8,2,2
182.88,2,2
182.96,2,2
183.04,2,2
183.12,2,2
183.2,2,2
183.28,2,2
183.36,2,2
183.44,2,2
183.52,2,2
183.6,2,2
183.68,2,2
183.76,2,2
183.84,2,2
183.92,2,2
184,2,2
184.08,2,2
184.16,2,2
184.24,2,2
184.32,2,2
184.4,2,2
184.48,2,2
184.56,2,2
184.64,2,2
184.72,2,2
184.8,2,2
184.88,2,2
184.96,2,2
185,2,2
185,2,2
185.04,2,2
185.12,2,2
185.2,2,2
185.28,2,2
185.36,2,2
185.44,2,2
185.52,2,2
185.6,2,2
185.68,2,2
185.76,2,2
185.84,2,2
185.92,2,2
186,2,2
186.08,2,2
186.16,2,2
186.24,2,2
186.32,2,2
186.4,2,2
186.48,2,2
186.56,2,2
186.64,2,2
186.72,2,2
186.8,2,2
186.88,2,2
186.96,2,2
187.04,2,2
187.12,2,2
187.2,2,2
187.28,2,2
187.36,2,2
187.44,2,2
187.52,2,2
187.6,2,2
187.68,2,2
187.76,2,2
187.84,2,2
187.92,2,2
188,2,2
188.08,2,2
188.16,2,2
188.24,2,2
188.32,2,2
188.4,2,2
188.48,2,2
188.56,2,2
188.64,2,2
188.72,2,2
188.8,2,2
188.88,2,2
188.96,2,2
189.04,2,2
189.12,2,2
189.2,2,2
189.28,2,2
189.36,2,2
189.44,2,2
189.52,2,2
189.6,2,2
189.68,2,2
189.76,2,2
189.84,2,2
189.92,2,2
190,2,2
190,2,2
190.08,2,2
190.16,2,2
190.24,2,2
190.32,2,2
190.4,2,2
190.48,2,2
190.56,2,2
190.64,2,2
190.72,2,2
190.8,2,2
190.88,2,2
190.96,2,2
191.04,2,2
191.12,2,2
191.2,2,2
191.28,2,2
191.36,2,2
191.44,2,2
191.52,2,2
191.6,2,2
191.68,2,2
191.76,2,2
191.84,2,2
191.92,2,2
192,2,2
192.08,2,2
192.16,2,2
192.24,2,2
192.32,2,2
192.4,2,2
192.48,2,2
192.56,2,2
192.64,2,2
192.72,2,2
192.8,2,2
192.88,2,2
192.96,2,2
193.04,2,2
193.12,2,2
193.2,2,2
193.28,2,2
193.36,2,2
193.44,2,2
193.52,2,2
193.6,2,2
193.68,2,2
193.76,2,2
193.84,2,2
193.92,2,2
194,2,2
194.08,2,2
194.16,2,2
194.24,2,2
194.32,2,2
194.4,2,2
194.48,2,2
194.56,2,2
194.64,2,2
194.72,2,2
194.8,2,2
194.88,2,2
194.96,2,2
195,2,2
195,2,2
195.04,2,2
195.12,2,2
195.2,2,2
195.28,2,2
195.36,2,2
195.44,2,2
195.52,2,2
195.6,2,2
195.68,2,2
195.76,2,2
195.84,2,2
195.92,2,2
196,2,2
196.08,2,2
196.16,2,2
196.24,2,2
196.32,2,2
196.4,2,2
196.48,2,2
196.56,2,2
196.64,2,2
196.72,2,2
196.8,2,2
196.88,2,2
196.96,2,2
197.04,2,2
197.12,2,2
197.2,2,2
197.28,2,2
197.36,2,2
197.44,2,2
197.52,2,2
197.6,2,2
197.68,2,2
197.76,2,2
197.84,2,2
197.92,2,2
198,2,2
198.08,2,2
198.16,2,2
198.24,2,2
198.32,2,2
198.4,2,2
198.48,2,2
198.56,2,2
198.64,2,2
198.72,2,2
198.8,2,2
198.88,2,2
198.96,2,2
199.04,2,2
199.12,2,2
199.2,2,2
199.28,2,2
199.36,2,2
199.44,2,2
199.52,2,2
199.6,2,2
199.68,2,2
199.76,2,2
199.84,2,2
199.92,2,2
200,2,2
200,2,2
200.08,2,2
200.16,2,2
200.24,2,2
200.32,2,2
200.4,2,2
200.48,2,2
200.56,2,2
200.64,2,2
200.72,2,2
200.8,2,2
200.88,2,2
200.96,2,2
201.04,2,2
201.12,2,2
201.2,2,2
201.28,2,2
201.36,2,2
201.44,2,2
201.52,2,2
201.6,2,2
201.68,2,2
201.76,2,2
201.84,2,2
201.92,2,2
202,2,2
202.08,2,2
202.16,2,2
202.24,2,2
202.32,2,2
202.4,2,2
202.48,2,2
202.56,2,2
202.64,2,2
202.72,2,2
202.8,2,2
202.88,2,2
202.96,2,2
203.04,2,2
203.12,2,2
203.2,2,2
203.28,2,2
203.36,2,2
203.44,2,2
203.52,2,2
203.6,2,2
203.68,2,2
203.76,2,2
203.84,2,2
203.92,2,2
204,2,2
204.08,2,2
204.16,2,2
204.24,2,2
204.32,2,2
204.4,2,2
204.48,2,2
204.56,2,2
204.64,2,2
204.72,2,2
204.8,2,2
204.88,2,2
204.96,2,2
205,2,2
205,2,2
205.04,2,2
205.12,2,2
205.2,2,2
205.28,2,2
205.36,2,2
205.44,2,2
205.52,2,2
205.6,2,2
205.68,2,2
205.76,2,2
205.84,2,2
205.92,2,2
206,2,2
206.08,2,2
206.16,2,2
206.24,2,2
206.32,2,2
206.4,2,2
206.48,2,2
206.56,2,2
206.64,2,2
206.72,2,2
206.8,2,2
206.88,2,2
206.96,2,2
207.04,2,2
207.12,2,2
207.2,2,2
207.28,2,2
207.36,2,2
207.44,2,2
207.52,2,2
207.6,2,2
207.68,2,2
207.76,2,2
207.84,2,2
207.92,2,2
208,2,2
208.08,2,2
208.16,2,2
208.24,2,2
208.32,2,2
208.4,2,2
208.48,2,2
208.56,2,2
208.64,2,2
208.72,2,2
208.8,2,2
208.88,2,2
208.96,2,2
209.04,2,2
209.12,2,2
209.2,2,2
209.28,2,2
209.36,2,2
209.44,2,2
209.52,2,2
209.6,2,2
209.68,2,2
209.76,2,2
209.84,2,2
209.92,2,2
210,2,2
210,2,2
210.08,2,2
210.16,2,2
210.24,2,2
210.32,2,2
210.4,2,2
210.48,2,2
210.56,2,2
210.64,2,2
210.72,2,2
210.8,2,2
210.88,2,2
210.96,2,2
211.04,2,2
211.12,2,2
211.2,2,2
211.28,2,2
211.36,2,2
211.44,2,2
211.52,2,2
211.6,2,2
211.68,2,2
211.76,2,2
211.84,2,2
211.92,2,2
212,2,2
212.08,2,2
212.16,2,2
212.24,2,2
212.32,2,2
212.4,2,2
212.48,2,2
212.56,2,2
212.64,2,2
212.72,2,2
212.8,2,2
212.88,2,2
212.96,2,2
213.04,2,2
213.12,2,2
213.2,2,2
213.28,2,2
213.36,2,2
213.44,2,2
213.52,2,2
213.6,2,2
213.68,2,2
213.76,2,2
213.84,2,2
213.92,2,2
214,2,2
214.08,2,2
214.16,2,2
214.24,2,2
214.32,2,2
214.4,2,2
214.48,2,2
214.56,2,2
214.64,2,2
214.72,2,2
214.8,2,2
214.88,2,2
214.96,2,2
215,2,2
215,2,2
215.04,2,2
215.12,2,2
215.2,2,2
215.28,2,2
215.36,2,2
215.44,2,2
215.52,2,2
215.6,2,2
215.68,2,2
215.76,2,2
215.84,2,2
215.92,2,2
216,2,2
216.08,2,2
216.16,2,2
216.24,2,2
216.32,2,2
216.4,2,2
216.48,2,2
216.56,2,2
216.64,2,2
216.72,2,2
216.8,2,2
216.88,2,2
216.96,2,2
217.04,2,2
217.12,2,2
217.2,2,2
217.28,2,2
217.36,2,2
217.44,2,2
217.52,2,2
217.6,2,2
217.68,2,2
217.76,2,2
217.84,2,2
217.92,2,2
218,2,2
218.08,2,2
218.16,2,2
218.24,2,2
218.32,2,2
218.4,2,2
218.48,2,2
218.56,2,2
218.64,2,2
218.72,2,2
218.8,2,2
218.88,2,2
218.96,2,2
219.04,2,2
219.12,2,2
219.2,2,2
219.28,2,2
219.36,2,2
219.44,2,2
219.52,2,2
219.6,2,2
219.68,2,2
219.76,2,2
219.84,2,2
219.92,2,2
220,2,2
220,2,2
220.08,2,2
220.16,2,2
220.24,2,2
220.32,2,2
220.4,2,2
220.48,2,2
220.56,2,2
220.64,2,2
220.72,2,2
220.8,2,2
220.88,2,2
220.96,2,2
221.04,2,2
221.12,2,2
221.2,2,2
221.28,2,2
221.36,2,2
221.44,2,2
221.52,2,2
221.6,2,2
221.68,2,2
221.76,2,2
221.84,2,2
221.92,2,2
222,2,2
222.08,2,2
222.16,2,2
222.24,2,2
222.32,2,2
222.4,2,2
222.48,2,2
222.56,2,2
222.64,2,2
222.72,2,2
222.8,2,2
222.88,2,2
222.96,2,2
223.04,2,2
223.12,2,2
223.2,2,2
223.28,2,2
223.36,2,2
223.44,2,2
223.52,2,2
223.6,2,2
223.68,2,2
223.76,2,2
223.84,2,2
223.92,2,2
224,2,2
224.08,2,2
224.16,2,2
224.24,2,2
224.32,2,2
224.4,2,2
224.48,2,2
224.56,2,2
224.64,2,2
224.72,2,2
224.8,2,2
224.88,2,2
224.96,2,2
225,2,2
225,2,2
225.04,2,2
225.12,2,2
225.2,2,2
225.28,2,2
225.36,2,2
225.44,2,2
225.52,2,2
225.6,2,2
225.68,2,2
225.76,2,2
225.84,2,2
225.92,2,2
226,2,2
226.08,2,2
226.16,2,2
226.24,2,2
226.32,2,2
226.4,2,2
226.48,2,2
226.56,2,2
226.64,2,2
226.72,2,2
226.8,2,2
226.88,2,2
226.96,2,2
227.04,2,2
227.12,2,2
227.2,2,2
227.28,2,2
227.36,2,2
227.44,2,2
227.52,2,2
227.6,2,2
227.68,2,2
227.76,2,2
227.84,2,2
227.92,2,2
228,2,2
228.08,2,2
228.16,2,2
228.24,2,2
228.32,2,2
228.4,2,2
228.48,2,2
228.56,2,2
228.64,2,2
228.72,2,2
228.8,2,2
228.88,2,2
228.96,2,2
229.04,2,2
229.12,2,2
229.2,2,2
229.28,2,2
229.36,2,2
229.44,2,2
229.52,2,2
229.6,2,2
229.68,2,2
229.76,2,2
229.84,2,2
229.92,2,2
230,2,2
230,2,2
230.08,2,2
230.16,2,2
230.24,2,2
230.32,2,2
230.4,2,2
230.48,2,2
230.56,2,2
230.64,2,2
230.72,2,2
230.8,2,2
230.88,2,2
230.96,2,2
231.04,2,2
231.12,2,2
231.2,2,2
231.28,2,2
231.36,2,2
231.44,2,2
231.52,2,2
231.6,2,2
231.68,2,2
231.76,2,2
231.84,2,2
231.92,2,2
232,2,2
232.08,2,2
232.16,2,2
232.24,2,2
232.32,2,2
232.4,2,2
232.48,2,2
232.56,2,2
232.64,2,2
232.72,2,2
232.8,2,2
232.88,2,2
232.96,2,2
233.04,2,2
233.12,2,2
233.2,2,2
233.28,2,2
233.36,2,2
233.44,2,2
233.52,2,2
233.6,2,2
233.68,2,2
233.76,2,2
233.84,2,2
233.92,2,2
234,2,2
234.08,2,2
234.16,2,2
234.24,2,2
234.32,2,2
234.4,2,2
234.48,2,2
234.56,2,2
234.64,2,2
234.72,2,2
234.8,2,2
234.88,2,2
234.96,2,2
235,2,2
235,2,2
235.04,2,2
235.12,2,2
235.2,2,2
235.28,2,2
235.36,2,2
235.44,2,2
235.52,2,2
235.6,2,2
235.68,2,2
235.76,2,2
235.84,2,2
235.92,2,2
236,2,2
236.08,2,2
236.16,2,2
236.24,2,2
236.32,2,2
236.4,2,2
236.48,2,2
236.56,2,2
236.64,2,2
236.72,2,2
236.8,2,2
236.88,2,2
236.96,2,2
237.04,2,2
237.12,2,2
237.2,2,2
237.28,2,2
237.36,2,2
237.44,2,2
237.52,2,2
237.6,2,2
237.68,2,2
237.76,2,2
237.84,2,2
237.92,2,2
238,2,2
238.08,2,2
238.16,2,2
238.24,2,2
238.32,2,2
238.4,2,2
238.48,2,2
238.56,2,2
238.64,2,2
238.72,2,2
238.8,2,2
238.88,2,2
238.96,2,2
239.04,2,2
239.12,2,2
239.2,2,2
239.28,2,2
239.36,2,2
239.44,2,2
239.52,2,2
239.6,2,2
239.68,2,2
239.76,2,2
239.84,2,2
239.92,2,2
240,2,2
240,2,2
240.08,2,2
240.16,2,2
240.24,2,2
240.32,2,2
240.4,2,2
240.48,2,2
240.56,2,2
240.64,2,2
240.72,2,2
240.8,2,2
240.88,2,2
240.96,2,2
241.04,2,2
241.12,2,2
241.2,2,2
241.28,2,2
241.36,2,2
241.44,2,2
241.52,2,2
241.6,2,2
241.68,2,2
241.76,2,2
241.84,2,2
241.92,2,2
242,2,2
242.08,2,2
242.16,2,2
242.24,2,2
242.32,2,2
242.4,2,2
242.48,2,2
242.56,2,2
242.64,2,2
242.72,2,2
242.8,2,2
242.88,2,2
242.96,2,2
243.04,2,2
243.12,2,2
243.2,2,2
243.28,2,2
243.36,2,2
243.44,2,2
243.52,2,2
243.6,2,2
243.68,2,2
243.76,2,2
243.84,2,2
243.92,2,2
244,2,2
244.08,2,2
244.16,2,2
244.24,2,2
244.32,2,2
244.4,2,2
244.48,2,2
244.56,2,2
244.64,2,2
244.72,2,2
244.8,2,2
244.88,2,2
244.96,2,2
245,2,2
245,2,2
245.04,2,2
245.12,2,2
245.2,2,2
245.28,2,2
245.36,2,2
245.44,2,2
245.52,2,2
245.6,2,2
245.68,2,2
245.76,2,2
245.84,2,2
245.92,2,2
246,2,2
246.08,2,2
246.16,2,2
246.24,2,2
246.32,2,2
246.4,2,2
246.48,2,2
246.56,2,2
246.64,2,2
246.72,2,2
246.8,2,2
246.88,2,2
246.96,2,2
247.04,2,2
247.12,2,2
247.2,2,2
247.28,2,2
247.36,2,2
247.44,2,2
247.52,2,2
247.6,2,2
247.68,2,2
247.76,2,2
247.84,2,2
247.92,2,2
248,2,2
248.08,2,2
248.16,2,2
248.24,2,2
248.32,2,2
248.4,2,2
248.48,2,2
248.56,2,2
248.64,2,2
248.72,2,2
248.8,2,2
248.88,2,2
248.96,2,2
249.04,2,2
249.12,2,2
249.2,2,2
249.28,2,2
249.36,2,2
249.44,2,2
249.52,2,2
249.6,2,2
249.68,2,2
249.76,2,2
249.84,2,2
249.92,2,2
250,2,2
250,2,2
250.08,2,2
250.16,2,2
250.24,2,2
250.32,2,2
250.4,2,2
250.48,2,2
250.56,2,2
250.64,2,2
250.72,2,2
250.8,2,2
250.88,2,2
250.96,2,2
251.04,2,2
251.12,2,2
251.2,2,2
251.28,2,2
251.36,2,2
251.44,2,2
251.52,2,2
251.6,2,2
251.68,2,2
251.76,2,2
251.84,2,2
251.92,2,2
252,2,2
252.08,2,2
252.16,2,2
252.24,2,2
252.32,2,2
252.4,2,2
252.48,2,2
252.56,2,2
252.64,2,2
252.72,2,2
252.8,2,2
252.88,2,2
252.96,2,2
253.04,2,2
253.12,2,2
253.2,2,2
253.28,2,2
253.36,2,2
253.44,2,2
253.52,2,2
253.6,2,2
253.68,2,2
253.76,2,2
253.84,2,2
253.92,2,2
254,2,2
254.08,2,2
254.16,2,2
254.24,2,2
254.32,2,2
254.4,2,2
254.48,2,2
254.56,2,2
254.64,2,2
254.72,2,2
254.8,2,2
254.88,2,2
254.96,2,2
255,2,2
255,2,2
255.04,2,2
255.12,2,2
255.2,2,2
255.28,2,2
255.36,2,2
255.44,2,2
255.52,2,2
255.6,2,2
255.68,2,2
255.76,2,2
255.84,2,2
255.92,2,2
256,2,2
256.08,2,2
256.16,2,2
256.24,2,2
256.32,2,2
256.4,2,2
256.48,2,2
256.56,2,2
256.64,2,2
256.72,2,2
256.8,2,2
256.88,2,2
256.96,2,2
257.04,2,2
257.12,2,2
257.2,2,2
257.28,2,2
257.36,2,2
257.44,2,2
257.52,2,2
257.6,2,2
257.68,2,2
257.76,2,2
257.84,2,2
257.92,2,2
258,2,2
258.08,2,2
258.16,2,2
258.24,2,2
258.32,2,2
258.4,2,2
258.48,2,2
258.56,2,2
258.64,2,2
258.72,2,2
258.8,2,2
258.88,2,2
258.96,2,2
259.04,2,2
259.12,2,2
259.2,2,2
259.28,2,2
259.36,2,2
259.44,2,2
259.52,2,2
259.6,2,2
259.68,2,2
259.76,2,2
259.84,2,2
259.92,2,2
260,2,2
260,2,2
260.08,2,2
260.16,2,2
260.24,2,2
260.32,2,2
260.4,2,2
260.48,2,2
260.56,2,2
260.64,2,2
260.72,2,2
260.8,2,2
260.88,2,2
260.96,2,2
261.04,2,2
261.12,2,2
261.2,2,2
261.28,2,2
261.36,2,2
261.44,2,2
261.52,2,2
261.6,2,2
261.68,2,2
261.76,2,2
261.84,2,2
261.92,2,2
262,2,2
262.08,2,2
262.16,2,2
262.24,2,2
262.32,2,2
262.4,2,2
262.48,2,2
262.56,2,2
262.64,2,2
262.72,2,2
262.8,2,2
262.88,2,2
262.96,2,2
263.04,2,2
263.12,2,2
263.2,2,2
263.28,2,2
263.36,2,2
263.44,2,2
263.52,2,2
263.6,2,2
263.68,2,2
263.76,2,2
263.84,2,2
263.92,2,2
264,2,2
264.08,2,2
264.16,2,2
264.24,2,2
264.32,2,2
264.4,2,2
264.48,2,2
264.56,2,2
264.64,2,2
264.72,2,2
264.8,2,2
264.88,2,2
264.96,2,2
265,2,2
265,2,2
265.04,2,2
265.12,2,2
265.2,2,2
265.28,2,2
265.36,2,2
265.44,2,2
265.52,2,2
265.6,2,2
265.68,2,2
265.76,2,2
265.84,2,2
265.92,2,2
266,2,2
266.08,2,2
266.16,2,2
266.24,2,2
266.32,2,2
266.4,2,2
266.48,2,2
266.56,2,2
266.64,2,2
266.72,2,2
266.8,2,2
266.88,2,2
266.96,2,2
267.04,2,2
267.12,2,2
267.2,2,2
267.28,2,2
267.36,2,2
267.44,2,2
267.52,2,2
267.6,2,2
267.68,2,2
267.76,2,2
267.84,2,2
267.92,2,2
268,2,2
268.08,2,2
268.16,2,2
268.24,2,2
268.32,2,2
268.4,2,2
268.48,2,2
268.56,2,2
268.64,2,2
268.72,2,2
268.8,2,2
268.88,2,2
268.96,2,2
269.04,2,2
269.12,2,2
269.2,2,2
269.28,2,2
269.36,2,2
269.44,2,2
269.52,2,2
269.6,2,2
269.68,2,2
269.76,2,2
269.84,2,2
269.92,2,2
270,2,2
270,2,2
270.08,2,2
270.16,2,2
270.24,2,2
270.32,2,2
270.4,2,2
270.48,2,2
270.56,2,2
270.64,2,2
270.72,2,2
270.8,2,2
270.88,2,2
270.96,2,2
271.04,2,2
271.12,2,2
271.2,2,2
271.28,2,2
271.36,2,2
271.44,2,2
271.52,2,2
271.6,2,2
271.68,2,2
271.76,2,2
271.84,2,2
271.92,2,2
272,2,2
272.08,2,2
272.16,2,2
272.24,2,2
272.32,2,2
272.4,2,2
272.48,2,2
272.56,2,2
272.64,2,2
272.72,2,2
272.8,2,2
272.88,2,2
272.96,2,2
273.04,2,2
273.12,2,2
273.2,2,2
273.28,2,2
273.36,2,2
273.44,2,2
273.52,2,2
273.6,2,2
273.68,2,2
273.76,2,2
273.84,2,2
273.92,2,2
274,2,2
274.08,2,2
274.16,2,2
274.24,2,2
274.32,2,2
274.4,2,2
274.48,2,2
274.56,2,2
274.64,2,2
274.72,2,2
274.8,2,2
274.88,2,2
274.96,2,2
275,2,2
275,2,2
275.04,2,2
275.12,2,2
275.2,2,2
275.28,2,2
275.36,2,2
275.44,2,2
275.52,2,2
275.6,2,2
275.68,2,2
275.76,2,2
275.84,2,2
275.92,2,2
276,2,2
276.08,2,2
276.16,2,2
276.24,2,2
276.32,2,2
276.4,2,2
276.48,2,2
276.56,2,2
276.64,2,2
