"time","zeta_TOT[1]","zeta_TOT[2]","zeta_TOT[3]","rho","input_mdot[1]","input_mdot[2]","input_mdot[3]","input_dp[1]","input_dp[2]","input_dp[3]","M_FLOW[1]","M_FLOW[2]","M_FLOW[3]","DP[1]","DP[2]","DP[3]","DP_plot[1]","DP_plot[2]","DP_plot[3]","input_DP.y"
0.0338,0.01,0.1,1,1.2,1.83878440518859,0.581474684639388,0.183878440518859,228.3866,228.3866,228.3866,1.83878440518859,0.581474684639388,0.183878440518859,228.3866,228.3866,228.3866,228.3866,228.3866,228.3866,228.3866
0.0339,0.01,0.1,1,1.2,1.84150249152845,0.582334219010482,0.184150249152845,229.0623,229.0623,229.0623,1.84150249152845,0.582334219010482,0.184150249152845,229.0623,229.0623,229.0623,229.0623,229.0623,229.0623,229.0623
0.034,0.01,0.1,1,1.2,1.84421657183916,0.58319248656393,0.184421657183916,229.738,229.738,229.738,1.84421657183916,0.58319248656393,0.184421657183916,229.738,229.738,229.738,229.738,229.738,229.738,229.738
0.0341,0.01,0.1,1,1.2,1.84692666378146,0.584049492884544,0.184692666378146,230.4137,230.4137,230.4137,1.84692666378146,0.584049492884544,0.184692666378146,230.4137,230.4137,230.4137,230.4137,230.4137,230.4137,230.4137
0.0342,0.01,0.1,1,1.2,1.84963278488668,0.584905243516217,0.184963278488668,231.0894,231.0894,231.0894,1.84963278488668,0.584905243516217,0.184963278488668,231.0894,231.0894,231.0894,231.0894,231.0894,231.0894,231.0894
0.0343,0.01,0.1,1,1.2,1.85233495255809,0.58575974396235,0.185233495255809,231.7651,231.7651,231.7651,1.85233495255809,0.58575974396235,0.185233495255809,231.7651,231.7651,231.7651,231.7651,231.7651,231.7651,231.7651
0.0344,0.01,0.1,1,1.2,1.85503318407221,0.586612999686258,0.185503318407221,232.4408,232.4408,232.4408,1.85503318407221,0.586612999686258,0.185503318407221,232.4408,232.4408,232.4408,232.4408,232.4408,232.4408,232.4408
0.0345,0.01,0.1,1,1.2,1.85772749658011,0.587465016111583,0.185772749658012,233.1165,233.1165,233.1165,1.85772749658012,0.587465016111583,0.185772749658011,233.1165,233.1165,233.1165,233.1165,233.1165,233.1165,233.1165
0.0346,0.01,0.1,1,1.2,1.86041790710865,0.588315798622691,0.186041790710865,233.7922,233.7922,233.7922,1.86041790710865,0.588315798622691,0.186041790710865,233.7922,233.7922,233.7922,233.7922,233.7922,233.7922,233.7922
0.0347,0.01,0.1,1,1.2,1.86310443256176,0.589165352565073,0.186310443256176,234.4679,234.4679,234.4679,1.86310443256176,0.589165352565073,0.186310443256176,234.4679,234.4679,234.4679,234.4679,234.4679,234.4679,234.4679
0.0348,0.01,0.1,1,1.2,1.86578708972165,0.590013683245736,0.186578708972165,235.1436,235.1436,235.1436,1.86578708972165,0.590013683245736,0.186578708972165,235.1436,235.1436,235.1436,235.1436,235.1436,235.1436,235.1436
0.0349,0.01,0.1,1,1.2,1.86846589525009,0.590860795933587,0.186846589525009,235.8193,235.8193,235.8193,1.86846589525009,0.590860795933587,0.186846589525009,235.8193,235.8193,235.8193,235.8193,235.8193,235.8193,235.8193
0.035,0.01,0.1,1,1.2,1.87114086568955,0.591706695859819,0.187114086568955,236.495,236.495,236.495,1.87114086568955,0.591706695859819,0.187114086568955,236.495,236.495,236.495,236.495,236.495,236.495,236.495
0.0351,0.01,0.1,1,1.2,1.87381201746444,0.592551388218285,0.187381201746444,237.1707,237.1707,237.1707,1.87381201746444,0.592551388218285,0.187381201746444,237.1707,237.1707,237.1707,237.1707,237.1707,237.1707,237.1707
0.0352,0.01,0.1,1,1.2,1.87647936688227,0.593394878165871,0.187647936688227,237.8464,237.8464,237.8464,1.87647936688227,0.593394878165871,0.187647936688227,237.8464,237.8464,237.8464,237.8464,237.8464,237.8464,237.8464
0.0353,0.01,0.1,1,1.2,1.8791429301348,0.594237170822864,0.18791429301348,238.5221,238.5221,238.5221,1.8791429301348,0.594237170822864,0.18791429301348,238.5221,238.5221,238.5221,238.5221,238.5221,238.5221,238.5221
0.0354,0.01,0.1,1,1.2,1.88180272329921,0.595078271273312,0.188180272329921,239.1978,239.1978,239.1978,1.88180272329921,0.595078271273312,0.188180272329921,239.1978,239.1978,239.1978,239.1978,239.1978,239.1978,239.1978
0.0355,0.01,0.1,1,1.2,1.88445876233922,0.595918184565387,0.188445876233922,239.8735,239.8735,239.8735,1.88445876233922,0.595918184565387,0.188445876233922,239.8735,239.8735,239.8735,239.8735,239.8735,239.8735,239.8735
0.0356,0.01,0.1,1,1.2,1.88711106310619,0.596756915711732,0.188711106310619,240.5492,240.5492,240.5492,1.88711106310619,0.596756915711732,0.188711106310619,240.5492,240.5492,240.5492,240.5492,240.5492,240.5492,240.5492
0.0357,0.01,0.1,1,1.2,1.88975964134027,0.597594469689815,0.188975964134027,241.2249,241.2249,241.2249,1.88975964134027,0.597594469689815,0.188975964134027,241.2249,241.2249,241.2249,241.2249,241.2249,241.2249,241.2249
0.0358,0.01,0.1,1,1.2,1.89240451267144,0.598430851442273,0.189240451267144,241.9006,241.9006,241.9006,1.89240451267144,0.598430851442273,0.189240451267144,241.9006,241.9006,241.9006,241.9006,241.9006,241.9006,241.9006
0.0359,0.01,0.1,1,1.2,1.89504569262062,0.59926606587725,0.189504569262062,242.5763,242.5763,242.5763,1.89504569262062,0.59926606587725,0.189504569262062,242.5763,242.5763,242.5763,242.5763,242.5763,242.5763,242.5763
0.036,0.01,0.1,1,1.2,1.89768319660071,0.600100117868734,0.189768319660071,243.252,243.252,243.252,1.89768319660071,0.600100117868734,0.189768319660071,243.252,243.252,243.252,243.252,243.252,243.252,243.252
0.0361,0.01,0.1,1,1.2,1.90031703991766,0.600933012256891,0.190031703991766,243.9277,243.9277,243.9277,1.90031703991766,0.600933012256891,0.190031703991766,243.9277,243.9277,243.9277,243.9277,243.9277,243.9277,243.9277
0.0362,0.01,0.1,1,1.2,1.90294723777149,0.60176475384839,0.190294723777149,244.6034,244.6034,244.6034,1.90294723777149,0.60176475384839,0.190294723777149,244.6034,244.6034,244.6034,244.6034,244.6034,244.6034,244.6034
0.0363,0.01,0.1,1,1.2,1.90557380525732,0.602595347416727,0.190557380525732,245.2791,245.2791,245.2791,1.90557380525732,0.602595347416727,0.190557380525732,245.2791,245.2791,245.2791,245.2791,245.2791,245.2791,245.2791
0.0364,0.01,0.1,1,1.2,1.90819675736638,0.603424797702546,0.190819675736638,245.9548,245.9548,245.9548,1.90819675736638,0.603424797702546,0.190819675736638,245.9548,245.9548,245.9548,245.9548,245.9548,245.9548,245.9548
0.0365,0.01,0.1,1,1.2,1.91081610898702,0.604253109413953,0.191081610898702,246.6305,246.6305,246.6305,1.91081610898702,0.604253109413953,0.191081610898702,246.6305,246.6305,246.6305,246.6305,246.6305,246.6305,246.6305
0.0366,0.01,0.1,1,1.2,1.91343187490567,0.60508028722683,0.191343187490567,247.3062,247.3062,247.3062,1.91343187490567,0.60508028722683,0.191343187490567,247.3062,247.3062,247.3062,247.3062,247.3062,247.3062,247.3062
0.0367,0.01,0.1,1,1.2,1.91604406980783,0.60590633578514,0.191604406980783,247.9819,247.9819,247.9819,1.91604406980783,0.60590633578514,0.191604406980783,247.9819,247.9819,247.9819,247.9819,247.9819,247.9819,247.9819
0.0368,0.01,0.1,1,1.2,1.91865270827904,0.606731259701235,0.191865270827904,248.6576,248.6576,248.6576,1.91865270827904,0.606731259701235,0.191865270827903,248.6576,248.6576,248.6576,248.6576,248.6576,248.6576,248.6576
0.0369,0.01,0.1,1,1.2,1.9212578048058,0.607555063556152,0.19212578048058,249.3333,249.3333,249.3333,1.9212578048058,0.607555063556152,0.19212578048058,249.3333,249.3333,249.3333,249.3333,249.3333,249.3333,249.3333
0.037,0.01,0.1,1,1.2,1.92385937377656,0.608377751899913,0.192385937377656,250.009,250.009,250.009,1.92385937377656,0.608377751899913,0.192385937377656,250.009,250.009,250.009,250.009,250.009,250.009,250.009
0.0371,0.01,0.1,1,1.2,1.92645742948258,0.609199329251818,0.192645742948258,250.6847,250.6847,250.6847,1.92645742948258,0.609199329251818,0.192645742948258,250.6847,250.6847,250.6847,250.6847,250.6847,250.6847,250.6847
0.0372,0.01,0.1,1,1.2,1.92905198611893,0.610019800100732,0.192905198611893,251.3604,251.3604,251.3604,1.92905198611893,0.610019800100732,0.192905198611893,251.3604,251.3604,251.3604,251.3604,251.3604,251.3604,251.3604
0.0373,0.01,0.1,1,1.2,1.93164305778529,0.610839168905375,0.193164305778529,252.0361,252.0361,252.0361,1.93164305778529,0.610839168905375,0.193164305778529,252.0361,252.0361,252.0361,252.0361,252.0361,252.0361,252.0361
0.0374,0.01,0.1,1,1.2,1.93423065848694,0.611657440094602,0.193423065848694,252.7118,252.7118,252.7118,1.93423065848694,0.611657440094602,0.193423065848694,252.7118,252.7118,252.7118,252.7118,252.7118,252.7118,252.7118
0.0375,0.01,0.1,1,1.2,1.9368148021356,0.612474618067683,0.193681480213559,253.3875,253.3875,253.3875,1.9368148021356,0.612474618067683,0.193681480213559,253.3875,253.3875,253.3875,253.3875,253.3875,253.3875,253.3875
0.0376,0.01,0.1,1,1.2,1.93939550255028,0.613290707194579,0.193939550255028,254.0632,254.0632,254.0632,1.93939550255028,0.613290707194579,0.193939550255028,254.0632,254.0632,254.0632,254.0632,254.0632,254.0632,254.0632
0.0377,0.01,0.1,1,1.2,1.94197277345822,0.614105711816214,0.194197277345822,254.7389,254.7389,254.7389,1.94197277345822,0.614105711816214,0.194197277345822,254.7389,254.7389,254.7389,254.7389,254.7389,254.7389,254.7389
0.0378,0.01,0.1,1,1.2,1.94454662849563,0.614919636244747,0.194454662849563,255.4146,255.4146,255.4146,1.94454662849563,0.614919636244747,0.194454662849563,255.4146,255.4146,255.4146,255.4146,255.4146,255.4146,255.4146
0.0379,0.01,0.1,1,1.2,1.94711708120864,0.615732484763833,0.194711708120864,256.0903,256.0903,256.0903,1.94711708120864,0.615732484763833,0.194711708120864,256.0903,256.0903,256.0903,256.0903,256.0903,256.0903,256.0903
0.038,0.01,0.1,1,1.2,1.94968414505406,0.616544261628893,0.194968414505406,256.766,256.766,256.766,1.94968414505406,0.616544261628893,0.194968414505406,256.766,256.766,256.766,256.766,256.766,256.766,256.766
0.0381,0.01,0.1,1,1.2,1.95224783340023,0.617354971067367,0.195224783340023,257.4417,257.4417,257.4417,1.95224783340023,0.617354971067367,0.195224783340023,257.4417,257.4417,257.4417,257.4417,257.4417,257.4417,257.4417
0.0382,0.01,0.1,1,1.2,1.95480815952784,0.618164617278975,0.195480815952784,258.1174,258.1174,258.1174,1.95480815952784,0.618164617278975,0.195480815952784,258.1174,258.1174,258.1174,258.1174,258.1174,258.1174,258.1174
0.0383,0.01,0.1,1,1.2,1.9573651366307,0.618973204435971,0.19573651366307,258.7931,258.7931,258.7931,1.9573651366307,0.61897320443597,0.19573651366307,258.7931,258.7931,258.7931,258.7931,258.7931,258.7931,258.7931
0.0384,0.01,0.1,1,1.2,1.95991877781659,0.619780736683391,0.195991877781659,259.4688,259.4688,259.4688,1.95991877781659,0.619780736683391,0.195991877781659,259.4688,259.4688,259.4688,259.4688,259.4688,259.4688,259.4688
0.0385,0.01,0.1,1,1.2,1.96246909610796,0.620587218139303,0.196246909610796,260.1445,260.1445,260.1445,1.96246909610796,0.620587218139303,0.196246909610796,260.1445,260.1445,260.1445,260.1445,260.1445,260.1445,260.1445
0.0386,0.01,0.1,1,1.2,1.96501610444279,0.621392652895052,0.196501610444279,260.8202,260.8202,260.8202,1.96501610444279,0.621392652895052,0.196501610444279,260.8202,260.8202,260.8202,260.8202,260.8202,260.8202,260.8202
0.0387,0.01,0.1,1,1.2,1.9675598156753,0.622197045015503,0.19675598156753,261.4959,261.4959,261.4959,1.9675598156753,0.622197045015503,0.19675598156753,261.4959,261.4959,261.4959,261.4959,261.4959,261.4959,261.4959
0.0388,0.01,0.1,1,1.2,1.97010024257675,0.623000398539275,0.197010024257675,262.1716,262.1716,262.1716,1.97010024257675,0.623000398539275,0.197010024257675,262.1716,262.1716,262.1716,262.1716,262.1716,262.1716,262.1716
0.0389,0.01,0.1,1,1.2,1.97263739783613,0.623802717478987,0.197263739783613,262.8473,262.8473,262.8473,1.97263739783613,0.623802717478987,0.197263739783613,262.8473,262.8473,262.8473,262.8473,262.8473,262.8473,262.8473
0.039,0.01,0.1,1,1.2,1.97517129406095,0.624604005821481,0.197517129406095,263.523,263.523,263.523,1.97517129406095,0.624604005821481,0.197517129406095,263.523,263.523,263.523,263.523,263.523,263.523,263.523
0.0391,0.01,0.1,1,1.2,1.97770194377796,0.625404267528063,0.197770194377796,264.1987,264.1987,264.1987,1.97770194377796,0.625404267528063,0.197770194377796,264.1987,264.1987,264.1987,264.1987,264.1987,264.1987,264.1987
0.0392,0.01,0.1,1,1.2,1.98022935943386,0.626203506534725,0.198022935943386,264.8744,264.8744,264.8744,1.98022935943387,0.626203506534725,0.198022935943386,264.8744,264.8744,264.8744,264.8744,264.8744,264.8744,264.8744
0.0393,0.01,0.1,1,1.2,1.98275355339603,0.627001726752373,0.198275355339603,265.5501,265.5501,265.5501,1.98275355339603,0.627001726752373,0.198275355339603,265.5501,265.5501,265.5501,265.5501,265.5501,265.5501,265.5501
0.0394,0.01,0.1,1,1.2,1.9852745379532,0.627798932067052,0.19852745379532,266.2258,266.2258,266.2258,1.9852745379532,0.627798932067052,0.19852745379532,266.2258,266.2258,266.2258,266.2258,266.2258,266.2258,266.2258
0.0395,0.01,0.1,1,1.2,1.98779232531621,0.628595126340161,0.198779232531621,266.9015,266.9015,266.9015,1.98779232531621,0.628595126340161,0.198779232531621,266.9015,266.9015,266.9015,266.9015,266.9015,266.9015,266.9015
0.0396,0.01,0.1,1,1.2,1.99030692761864,0.629390313408679,0.199030692761864,267.5772,267.5772,267.5772,1.99030692761864,0.629390313408679,0.199030692761864,267.5772,267.5772,267.5772,267.5772,267.5772,267.5772,267.5772
0.0397,0.01,0.1,1,1.2,1.99281835691753,0.630184497085375,0.199281835691753,268.2529,268.2529,268.2529,1.99281835691753,0.630184497085375,0.199281835691753,268.2529,268.2529,268.2529,268.2529,268.2529,268.2529,268.2529
0.0398,0.01,0.1,1,1.2,1.99532662519403,0.630977681159025,0.199532662519403,268.9286,268.9286,268.9286,1.99532662519403,0.630977681159025,0.199532662519403,268.9286,268.9286,268.9286,268.9286,268.9286,268.9286,268.9286
0.0399,0.01,0.1,1,1.2,1.99783174435409,0.631769869394618,0.199783174435409,269.6043,269.6043,269.6043,1.99783174435409,0.631769869394618,0.199783174435409,269.6043,269.6043,269.6043,269.6043,269.6043,269.6043,269.6043
0.04,0.01,0.1,1,1.2,2.00033372622911,0.632561065533569,0.200033372622911,270.28,270.28,270.28,2.00033372622911,0.63256106553357,0.200033372622911,270.28,270.28,270.28,270.28,270.28,270.28,270.28
0.0401,0.01,0.1,1,1.2,2.00283258257658,0.633351273293926,0.200283258257658,270.9557,270.9557,270.9557,2.00283258257658,0.633351273293926,0.200283258257658,270.9557,270.9557,270.9557,270.9557,270.9557,270.9557,270.9557
0.0402,0.01,0.1,1,1.2,2.00532832508073,0.634140496370567,0.200532832508073,271.6314,271.6314,271.6314,2.00532832508073,0.634140496370567,0.200532832508073,271.6314,271.6314,271.6314,271.6314,271.6314,271.6314,271.6314
0.0403,0.01,0.1,1,1.2,2.00782096535319,0.634928738435411,0.200782096535319,272.3071,272.3071,272.3071,2.00782096535319,0.634928738435411,0.200782096535319,272.3071,272.3071,272.3071,272.3071,272.3071,272.3071,272.3071
0.0404,0.01,0.1,1,1.2,2.01031051493359,0.635716003137607,0.201031051493359,272.9828,272.9828,272.9828,2.01031051493359,0.635716003137608,0.201031051493359,272.9828,272.9828,272.9828,272.9828,272.9828,272.9828,272.9828
0.0405,0.01,0.1,1,1.2,2.01279698529019,0.636502294103742,0.201279698529019,273.6585,273.6585,273.6585,2.01279698529019,0.636502294103742,0.201279698529019,273.6585,273.6585,273.6585,273.6585,273.6585,273.6585,273.6585
0.0406,0.01,0.1,1,1.2,2.01528038782051,0.637287614938027,0.201528038782051,274.3342,274.3342,274.3342,2.01528038782051,0.637287614938027,0.201528038782051,274.3342,274.3342,274.3342,274.3342,274.3342,274.3342,274.3342
0.0407,0.01,0.1,1,1.2,2.01776073385194,0.638071969222494,0.201776073385194,275.0099,275.0099,275.0099,2.01776073385194,0.638071969222494,0.201776073385194,275.0099,275.0099,275.0099,275.0099,275.0099,275.0099,275.0099
0.0408,0.01,0.1,1,1.2,2.02023803464231,0.638855360517186,0.202023803464231,275.6856,275.6856,275.6856,2.02023803464231,0.638855360517186,0.202023803464231,275.6856,275.6856,275.6856,275.6856,275.6856,275.6856,275.6856
0.0409,0.01,0.1,1,1.2,2.02271230138054,0.639637792360345,0.202271230138054,276.3613,276.3613,276.3613,2.02271230138054,0.639637792360346,0.202271230138054,276.3613,276.3613,276.3613,276.3613,276.3613,276.3613,276.3613
0.041,0.01,0.1,1,1.2,2.02518354518717,0.6404192682686,0.202518354518717,277.037,277.037,277.037,2.02518354518717,0.6404192682686,0.202518354518717,277.037,277.037,277.037,277.037,277.037,277.037,277.037
0.0411,0.01,0.1,1,1.2,2.027651777115,0.641199791737147,0.2027651777115,277.7127,277.7127,277.7127,2.027651777115,0.641199791737148,0.2027651777115,277.7127,277.7127,277.7127,277.7127,277.7127,277.7127,277.7127
0.0412,0.01,0.1,1,1.2,2.03011700814961,0.641979366239939,0.203011700814961,278.3884,278.3884,278.3884,2.03011700814961,0.641979366239939,0.203011700814961,278.3884,278.3884,278.3884,278.3884,278.3884,278.3884,278.3884
0.0413,0.01,0.1,1,1.2,2.03257924920999,0.642757995229858,0.203257924920999,279.0641,279.0641,279.0641,2.03257924920999,0.642757995229858,0.203257924920999,279.0641,279.0641,279.0641,279.0641,279.0641,279.0641,279.0641
0.0414,0.01,0.1,1,1.2,2.03503851114906,0.643535682138899,0.203503851114906,279.7398,279.7398,279.7398,2.03503851114906,0.643535682138899,0.203503851114906,279.7398,279.7398,279.7398,279.7398,279.7398,279.7398,279.7398
0.0415,0.01,0.1,1,1.2,2.03749480475424,0.644312430378346,0.203749480475424,280.4155,280.4155,280.4155,2.03749480475424,0.644312430378346,0.203749480475424,280.4155,280.4155,280.4155,280.4155,280.4155,280.4155,280.4155
0.0416,0.01,0.1,1,1.2,2.039948140748,0.645088243338943,0.2039948140748,281.0912,281.0912,281.0912,2.039948140748,0.645088243338943,0.2039948140748,281.0912,281.0912,281.0912,281.0912,281.0912,281.0912,281.0912
0.0417,0.01,0.1,1,1.2,2.04239852978843,0.645863124391071,0.204239852978843,281.7669,281.7669,281.7669,2.04239852978843,0.645863124391071,0.204239852978843,281.7669,281.7669,281.7669,281.7669,281.7669,281.7669,281.7669
0.0418,0.01,0.1,1,1.2,2.04484598246975,0.646637076884916,0.204484598246975,282.4426,282.4426,282.4426,2.04484598246975,0.646637076884916,0.204484598246975,282.4426,282.4426,282.4426,282.4426,282.4426,282.4426,282.4426
0.0419,0.01,0.1,1,1.2,2.04729050932285,0.647410104150638,0.204729050932285,283.1183,283.1183,283.1183,2.04729050932285,0.647410104150638,0.204729050932285,283.1183,283.1183,283.1183,283.1183,283.1183,283.1183,283.1183
0.042,0.01,0.1,1,1.2,2.04973212081582,0.648182209498543,0.204973212081582,283.794,283.794,283.794,2.04973212081582,0.648182209498543,0.204973212081582,283.794,283.794,283.794,283.794,283.794,283.794,283.794
0.0421,0.01,0.1,1,1.2,2.0521708273545,0.64895339621924,0.20521708273545,284.4697,284.4697,284.4697,2.0521708273545,0.64895339621924,0.20521708273545,284.4697,284.4697,284.4697,284.4697,284.4697,284.4697,284.4697
0.0422,0.01,0.1,1,1.2,2.05460663928295,0.64972366758381,0.205460663928295,285.1454,285.1454,285.1454,2.05460663928295,0.649723667583811,0.205460663928295,285.1454,285.1454,285.1454,285.1454,285.1454,285.1454,285.1454
0.0423,0.01,0.1,1,1.2,2.057039566884,0.65049302684397,0.2057039566884,285.8211,285.8211,285.8211,2.057039566884,0.65049302684397,0.2057039566884,285.8211,285.8211,285.8211,285.8211,285.8211,285.8211,285.8211
0.0424,0.01,0.1,1,1.2,2.05946962037973,0.651261477232227,0.205946962037973,286.4968,286.4968,286.4968,2.05946962037973,0.651261477232227,0.205946962037973,286.4968,286.4968,286.4968,286.4968,286.4968,286.4968,286.4968
0.0425,0.01,0.1,1,1.2,2.061896809932,0.65202902196204,0.2061896809932,287.1725,287.1725,287.1725,2.061896809932,0.65202902196204,0.2061896809932,287.1725,287.1725,287.1725,287.1725,287.1725,287.1725,287.1725
0.0426,0.01,0.1,1,1.2,2.06432114564291,0.652795664227978,0.206432114564291,287.8482,287.8482,287.8482,2.06432114564291,0.652795664227978,0.206432114564291,287.8482,287.8482,287.8482,287.8482,287.8482,287.8482,287.8482
0.0427,0.01,0.1,1,1.2,2.06674263755534,0.653561407205872,0.206674263755534,288.5239,288.5239,288.5239,2.06674263755534,0.653561407205872,0.206674263755534,288.5239,288.5239,288.5239,288.5239,288.5239,288.5239,288.5239
0.0428,0.01,0.1,1,1.2,2.06916129565337,0.65432625405297,0.206916129565337,289.1996,289.1996,289.1996,2.06916129565337,0.65432625405297,0.206916129565337,289.1996,289.1996,289.1996,289.1996,289.1996,289.1996,289.1996
0.0429,0.01,0.1,1,1.2,2.07157712986281,0.65509020790809,0.207157712986281,289.8753,289.8753,289.8753,2.07157712986281,0.65509020790809,0.207157712986281,289.8753,289.8753,289.8753,289.8753,289.8753,289.8753,289.8753
0.043,0.01,0.1,1,1.2,2.07399015005168,0.655853271891768,0.207399015005168,290.551,290.551,290.551,2.07399015005168,0.655853271891768,0.207399015005168,290.551,290.551,290.551,290.551,290.551,290.551,290.551
0.0431,0.01,0.1,1,1.2,2.07640036603062,0.656615449106408,0.207640036603062,291.2267,291.2267,291.2267,2.07640036603062,0.656615449106408,0.207640036603062,291.2267,291.2267,291.2267,291.2267,291.2267,291.2267,291.2267
0.0432,0.01,0.1,1,1.2,2.07880778755344,0.657376742636429,0.207880778755344,291.9024,291.9024,291.9024,2.07880778755344,0.657376742636429,0.207880778755344,291.9024,291.9024,291.9024,291.9024,291.9024,291.9024,291.9024
0.0433,0.01,0.1,1,1.2,2.0812124243175,0.658137155548412,0.20812124243175,292.5781,292.5781,292.5781,2.0812124243175,0.658137155548412,0.20812124243175,292.5781,292.5781,292.5781,292.5781,292.5781,292.5781,292.5781
0.0434,0.01,0.1,1,1.2,2.08361428596424,0.65889669089124,0.208361428596424,293.2538,293.2538,293.2538,2.08361428596424,0.65889669089124,0.208361428596424,293.2538,293.2538,293.2538,293.2538,293.2538,293.2538,293.2538
0.0435,0.01,0.1,1,1.2,2.08601338207956,0.659655351696247,0.208601338207956,293.9295,293.9295,293.9295,2.08601338207956,0.659655351696247,0.208601338207956,293.9295,293.9295,293.9295,293.9295,293.9295,293.9295,293.9295
0.0436,0.01,0.1,1,1.2,2.08840972219431,0.660413140977352,0.208840972219431,294.6052,294.6052,294.6052,2.08840972219431,0.660413140977352,0.208840972219431,294.6052,294.6052,294.6052,294.6052,294.6052,294.6052,294.6052
0.0437,0.01,0.1,1,1.2,2.09080331578473,0.661170061731204,0.209080331578473,295.2809,295.2809,295.2809,2.09080331578473,0.661170061731204,0.209080331578473,295.2809,295.2809,295.2809,295.2809,295.2809,295.2809,295.2809
0.0438,0.01,0.1,1,1.2,2.09319417227288,0.661926116937318,0.209319417227288,295.9566,295.9566,295.9566,2.09319417227288,0.661926116937318,0.209319417227288,295.9566,295.9566,295.9566,295.9566,295.9566,295.9566,295.9566
0.0439,0.01,0.1,1,1.2,2.09558230102706,0.662681309558213,0.209558230102706,296.6323,296.6323,296.6323,2.09558230102706,0.662681309558214,0.209558230102706,296.6323,296.6323,296.6323,296.6323,296.6323,296.6323,296.6323
0.044,0.01,0.1,1,1.2,2.09796771136226,0.663435642539547,0.209796771136226,297.308,297.308,297.308,2.09796771136226,0.663435642539547,0.209796771136226,297.308,297.308,297.308,297.308,297.308,297.308,297.308
0.0441,0.01,0.1,1,1.2,2.10035041254057,0.664189118810248,0.210035041254057,297.9837,297.9837,297.9837,2.10035041254057,0.664189118810248,0.210035041254057,297.9837,297.9837,297.9837,297.9837,297.9837,297.9837,297.9837
0.0442,0.01,0.1,1,1.2,2.10273041377159,0.664941741282652,0.210273041377159,298.6594,298.6594,298.6594,2.10273041377159,0.664941741282653,0.210273041377159,298.6594,298.6594,298.6594,298.6594,298.6594,298.6594,298.6594
0.0443,0.01,0.1,1,1.2,2.10510772421289,0.665693512852633,0.210510772421289,299.3351,299.3351,299.3351,2.10510772421289,0.665693512852633,0.210510772421289,299.3351,299.3351,299.3351,299.3351,299.3351,299.3351,299.3351
0.0444,0.01,0.1,1,1.2,2.10748235297037,0.666444436399728,0.210748235297037,300.0108,300.0108,300.0108,2.10748235297037,0.666444436399728,0.210748235297037,300.0108,300.0108,300.0108,300.0108,300.0108,300.0108,300.0108
0.0445,0.01,0.1,1,1.2,2.10985430909867,0.667194514787272,0.210985430909867,300.6865,300.6865,300.6865,2.10985430909867,0.667194514787272,0.210985430909867,300.6865,300.6865,300.6865,300.6865,300.6865,300.6865,300.6865
0.0446,0.01,0.1,1,1.2,2.11222360160163,0.667943750862523,0.211222360160163,301.3622,301.3622,301.3622,2.11222360160163,0.667943750862523,0.211222360160163,301.3622,301.3622,301.3622,301.3622,301.3622,301.3622,301.3622
0.0447,0.01,0.1,1,1.2,2.11459023943261,0.668692147456786,0.211459023943261,302.0379,302.0379,302.0379,2.11459023943261,0.668692147456786,0.211459023943261,302.0379,302.0379,302.0379,302.0379,302.0379,302.0379,302.0379
0.0448,0.01,0.1,1,1.2,2.11695423149496,0.669439707385542,0.211695423149496,302.7136,302.7136,302.7136,2.11695423149496,0.669439707385542,0.211695423149496,302.7136,302.7136,302.7136,302.7136,302.7136,302.7136,302.7136
0.0449,0.01,0.1,1,1.2,2.11931558664233,0.670186433448569,0.211931558664233,303.3893,303.3893,303.3893,2.11931558664233,0.670186433448569,0.211931558664233,303.3893,303.3893,303.3893,303.3893,303.3893,303.3893,303.3893
0.045,0.01,0.1,1,1.2,2.12167431367914,0.670932328430063,0.212167431367914,304.065,304.065,304.065,2.12167431367914,0.670932328430063,0.212167431367914,304.065,304.065,304.065,304.065,304.065,304.065,304.065
0.0451,0.01,0.1,1,1.2,2.1240304213609,0.671677395098761,0.21240304213609,304.7407,304.7407,304.7407,2.1240304213609,0.671677395098762,0.21240304213609,304.7407,304.7407,304.7407,304.7407,304.7407,304.7407,304.7407
0.0452,0.01,0.1,1,1.2,2.12638391839463,0.672421636208064,0.212638391839463,305.4164,305.4164,305.4164,2.12638391839463,0.672421636208064,0.212638391839463,305.4164,305.4164,305.4164,305.4164,305.4164,305.4164,305.4164
0.0453,0.01,0.1,1,1.2,2.1287348134392,0.673165054496148,0.21287348134392,306.0921,306.0921,306.0921,2.1287348134392,0.673165054496149,0.21287348134392,306.0921,306.0921,306.0921,306.0921,306.0921,306.0921,306.0921
0.0454,0.01,0.1,1,1.2,2.13108311510573,0.673907652686089,0.213108311510573,306.7678,306.7678,306.7678,2.13108311510573,0.67390765268609,0.213108311510573,306.7678,306.7678,306.7678,306.7678,306.7678,306.7678,306.7678
0.0455,0.01,0.1,1,1.2,2.13342883195795,0.674649433485975,0.213342883195795,307.4435,307.4435,307.4435,2.13342883195795,0.674649433485975,0.213342883195795,307.4435,307.4435,307.4435,307.4435,307.4435,307.4435,307.4435
0.0456,0.01,0.1,1,1.2,2.13577197251256,0.675390399589023,0.213577197251256,308.1192,308.1192,308.1192,2.13577197251256,0.675390399589023,0.213577197251256,308.1192,308.1192,308.1192,308.1192,308.1192,308.1192,308.1192
