"time","converter_m.Phi.re","inductor_e.i"
25.93,1.85670289738678,-9.2835144869337
25.935,1.72692002519704,-8.63460012598498
25.94,1.59543828415739,-7.97719142078673
25.945,1.46238717353431,-7.31193586767133
25.95,1.3278980815838,-6.63949040791881
25.955,1.19210381974128,-5.96051909870622
25.96,1.05513842637116,-5.27569213185559
25.965,0.917136854129034,-4.58568427064497
25.97,0.77823543339023,-3.89117716695095
25.975,0.638571295950214,-3.19285647975087
25.98,0.498282196241115,-2.49141098120538
25.985,0.357506526157158,-1.78753263078559
25.99,0.216383293289586,-1.08191646644774
25.995,0.0750518134211093,-0.375259067105351
26,-0.0663485684576729,0.33174284228856
26.005,-0.207678230358887,1.03839115179463
26.01,-0.348797672133342,1.74398836066691
26.015,-0.489567669472996,2.44783834736517
26.02,-0.629849312279841,3.1492465613994
26.025,-0.769504146823318,3.84752073411678
26.03,-0.908394364415943,4.54197182207991
26.035,-1.04638291120648,5.23191455603258
26.04,-1.18333362880743,5.91666814403733
26.045,-1.31911134308927,6.59555671544656
26.05,-1.45358206958107,7.26791034790552
26.055,-1.58661312001936,7.93306560009698
26.06,-1.7180731806661,8.59036590333069
26.065,-1.84783252994148,9.23916264970758
26.07,-1.97576312848079,9.87881564240416
26.075,-2.10173868280351,10.5086934140178
26.08,-2.22563489985435,11.1281744992719
26.085,-2.34732953586226,11.7366476793115
26.09,-2.46670242893363,12.3335121446683
26.095,-2.58363582213322,12.9181791106663
26.1,-2.69801434984541,13.4900717492273
26.105,-2.80972505214109,14.0486252607056
26.11,-2.91865774735157,14.593288736758
26.115,-3.02470496332061,15.1235248166032
26.12,-3.12776195491122,15.6388097745563
26.125,-3.22772708711977,16.1386354355991
26.13,-3.32450173204743,16.6225086602374
26.135,-3.41799029292168,17.0899514646086
26.14,-3.5081005847708,17.5405029238542
26.145,-3.59474369938979,17.9737184969491
26.15,-3.6778340363329,18.3891701816647
26.155,-3.75728968264764,18.7864484132384
26.16,-3.83303223724494,19.1651611862249
26.165,-3.90498685708243,19.5249342854123
26.17,-3.97308262856546,19.8654131428275
26.175,-4.03725235000184,20.1862617500094
26.18,-4.09743260424288,20.4871630212146
26.185,-4.15356410415362,20.7678205207683
26.19,-4.20559144047106,21.0279572023555
26.195,-4.25346318941779,21.2673159470891
26.2,-4.29713221502172,21.4856610751088
26.205,-4.33655538943881,21.6827769471943
26.21,-4.37169374243615,21.858468712181
26.215,-4.4025127074964,22.0125635374822
26.22,-4.4289818181308,22.1449090906542
26.225,-4.45107490700671,22.2553745350338
26.23,-4.4687702836893,22.3438514184467
26.235,-4.48205041044014,22.4102520522009
26.24,-4.49090215877229,22.4545107938616
26.245,-4.49531690579584,22.4765845289794
26.25,-4.49529019540046,22.4764509770025
26.255,-4.49082205819539,22.4541102909772
26.26,-4.48191701401676,22.409585070084
26.265,-4.46858372548468,22.3429186274236
26.27,-4.45083538553708,22.2541769276856
26.275,-4.42868961556792,22.1434480778398
26.28,-4.40216811775016,22.010840588751
26.285,-4.37129713349444,21.8564856674724
26.29,-4.3361072285062,21.6805361425312
26.295,-4.29663294980205,21.4831647490104
26.3,-4.25291335723756,21.264566786188
26.305,-4.20499168152524,21.0249584076264
26.31,-4.15291502754062,20.7645751377033
26.315,-4.09673490795447,20.4836745397726
26.32,-4.03650683513584,20.1825341756794
26.325,-3.97229006996418,19.8614503498211
26.33,-3.90414810509157,19.520740525458
26.335,-3.83214824624866,19.1607412312435
26.34,-3.75636138533175,18.7818069266589
26.345,-3.67686243089465,18.3843121544735
26.35,-3.59372988429356,17.968649421468
26.355,-3.50704563995637,17.535228199782
26.36,-3.41689535696345,17.0844767848174
26.365,-3.32336803543953,16.6168401771978
26.37,-3.22655584593413,16.1327792296709
26.375,-3.12655443724354,15.6327721862179
26.38,-3.02346251848792,15.1173125924398
26.385,-2.91738171841934,14.5869085920969
26.39,-2.80841682606229,14.0420841303116
26.395,-2.69667538391405,13.4833769195704
26.4,-2.58226757667574,12.9113378833789
26.405,-2.46530640302998,12.3265320151501
26.41,-2.34590728521756,11.729536426088
26.415,-2.22418798521842,11.1209399260923
26.42,-2.10026870802727,10.5013435401365
26.425,-1.97427173248054,9.8713586624029
26.43,-1.84632135137063,9.23160675685333
26.435,-1.71654390880666,8.58271954403349
26.44,-1.58506745667081,7.92533728335424
26.445,-1.4520217135397,7.26010856769869
26.45,-1.31753804107404,6.58769020537039
26.455,-1.18174912990218,5.90874564951111
26.46,-1.04478897054647,5.22394485273253
26.465,-0.906792776273666,4.53396388136852
26.47,-0.767896701508946,3.83948350754491
26.475,-0.628237816256331,3.14118908128184
26.48,-0.487953985443224,2.43976992721631
26.485,-0.347183622141779,1.73591811070908
26.49,-0.206065655287917,1.03032827643977
26.495,-0.0647393781998483,0.323696890999427
26.5,0.0766557620411556,-0.383278810205592
26.505,0.217980215406069,-1.08990107703016
26.51,0.359094495902431,-1.79547247951197
26.515,0.499859355686545,-2.49929677843254
26.52,0.640135867803406,-3.20067933901685
26.525,0.779785590774342,-3.89892795387152
26.53,0.918670706867492,-4.59335353433727
26.535,1.05665415170266,-5.28327075851313
26.54,1.19359975438228,-5.96799877191122
26.545,1.32937233730751,-6.64686168653738
26.55,1.46383791425918,-7.31918957129573
26.555,1.59686378625907,-7.98431893129514
26.56,1.72831868681357,-8.64159343406764
26.565,1.85807280845186,-9.2903640422591
26.57,1.98599813673775,-9.92999068368857
26.575,2.11196845070342,-10.5598422535169
26.58,2.23585948507666,-11.1792974253831
26.585,2.35754879397726,-11.7877439698861
26.59,2.47691634954282,-12.3845817477139
26.595,2.59384441724059,-12.9692220862028
26.6,2.70821769005515,-13.5410884502756
26.605,2.81992305163431,-14.0996152581714
26.61,2.92885029697827,-14.6442514848912
26.615,3.03489205537813,-15.1744602768905
26.62,3.13794379576365,-15.6897189788181
26.625,3.23790354859536,-16.1895177429766
26.63,3.33467261196697,-16.6733630598346
26.635,3.42815568704016,-17.1407784352006
26.64,3.51826065991384,-17.591303299569
26.645,3.60489836125962,-18.0244918062979
26.65,3.68798310531901,-18.4399155265949
26.655,3.76743317299117,-18.8371658649557
26.66,3.84317031372129,-19.2158515686063
26.665,3.91511959564874,-19.5755979782435
26.67,3.98320967911651,-19.9160483955824
26.675,4.04737371687036,-20.2368685843516
26.68,4.10754855570933,-20.5377427785465
26.685,4.16367472591459,-20.8183736295728
26.69,4.21569640285841,-21.0784820142918
26.695,4.26356268355797,-21.3178134177896
26.7,4.30722655133407,-21.5361327566702
26.705,4.34664446356522,-21.7332223178259
26.71,4.38177745082313,-21.9088872541155
26.715,4.41259111220175,-22.0629555610086
26.72,4.43905519476486,-22.1952759738241
26.725,4.4611429569501,-22.3057147847503
26.73,4.47883294128988,-22.3941647064492
26.735,4.49210780723345,-22.4605390361671
26.74,4.50095443546421,-22.5047721773209
26.745,4.50536368509819,-22.5268184254908
26.75,4.50533153185026,-22.5266576592511
26.755,4.50085818402552,-22.5042909201274
26.76,4.49194776658533,-22.4597388329265
26.765,4.47860896054551,-22.3930448027274
26.77,4.46085521098561,-22.3042760549279
26.775,4.43870425253678,-22.1935212626837
26.78,4.41217727878927,-22.0608863939462
26.785,4.38130083165754,-21.9065041582875
26.79,4.34610552067872,-21.7305276033934
26.795,4.30662610518613,-21.5331305259305
26.8,4.26290107306664,-21.314505365333
26.805,4.21497391109807,-21.0748695554902
26.81,4.1628920676514,-20.8144603382568
26.815,4.10670672058044,-20.533533602902
26.82,4.04647314649023,-20.232365732451
26.825,3.98225105163335,-19.9112552581666
26.83,3.91410399709548,-19.5705199854772
26.835,3.84209869390804,-19.21049346954
26.84,3.76630644539931,-18.8315322269964
26.845,3.68680220256476,-18.4340110128236
26.85,3.60366448526704,-18.018322426335
26.855,3.51697486221678,-17.5848743110837
26.86,3.42681920915778,-17.1340960457887
26.865,3.33328663600745,-16.6664331800371
26.87,3.23646929236375,-16.1823464618186
26.875,3.13646251588203,-15.68231257941
26.88,3.03336525155389,-15.1668262577693
26.885,2.92727939461907,-14.6363969730952
26.89,2.81830923320745,-14.0915461660371
26.895,2.70656244164076,-13.5328122082037
26.9,2.59214944133344,-12.960747206667
26.905,2.47518321348163,-12.375916067408
26.91,2.35577878885429,-11.7788939442713
26.915,2.23405425808125,-11.1702712904061
26.92,2.11012984535211,-10.5506492267604
26.925,1.98412776414204,-9.92063882071001
26.93,1.85617217167273,-9.28086085836347
26.935,1.72638953441555,-8.63194767207758
26.94,1.59490803367582,-7.97454016837893
26.945,1.46185717958588,-7.30928589792921
26.95,1.32736832377455,-6.63684161887257
26.955,1.19157429593418,-5.95787147967074
26.96,1.0546091669759,-5.27304583487935
26.965,0.916607837298321,-4.58303918649143
26.97,0.777706655480691,-3.88853327740328
26.975,0.638042751056448,-3.19021375528207
26.98,0.497753932703634,-2.488769663518
26.985,0.35697854194657,-1.78489270973268
26.99,0.215855614269202,-1.07927807134584
26.995,0.0745244562428642,-0.372622281214151
27,-0.066875602100673,0.334378010503535
27.005,-0.208204949307527,1.0410247465378
27.01,-0.349324105934844,1.74662052967439
27.015,-0.490093832727646,2.4504691636384
27.02,-0.630375211289168,3.15187605644601
27.025,-0.770029799598103,3.85014899799068
27.03,-0.908919781950436,4.54459890975235
27.035,-1.04690809518934,5.23454047594686
27.04,-1.18385856764385,5.9192928382194
27.045,-1.31963602786515,6.59818013932593
27.05,-1.45410647880711,7.27053239403571
27.055,-1.58713721965443,7.93568609827231
27.06,-1.71859697756166,8.59298488780844
27.065,-1.84835598962965,9.24177994814843
27.07,-1.9762861635917,9.88143081795869
27.075,-2.10226129577988,10.5113064788996
27.08,-2.22615710908669,11.1307855454336
27.085,-2.34785135252223,11.7392567626113
27.09,-2.46722369699717,12.336118484986
27.095,-2.58415650234754,12.9207825117378
27.1,-2.69853444084015,13.4926722042009
27.105,-2.81024475891782,14.0512237945892
27.11,-2.9191768333268,14.5958841666342
27.115,-3.02522335500925,15.1261167750464
27.12,-3.12827981806876,15.6413990903439
27.125,-3.2282446902439,16.1412234512196
27.13,-3.32501869103587,16.6250934551795
27.135,-3.41850667632234,17.0925333816118
27.14,-3.50861648205173,17.5430824102588
27.145,-3.59525928065791,17.9762964032897
27.15,-3.67834903830886,18.3917451915445
27.155,-3.75780407581122,18.7890203790563
27.16,-3.83354608927558,19.1677304463781
27.165,-3.90550037535759,19.5275018767881
27.17,-3.97359544354458,19.8679772177231
27.175,-4.0377644281517,20.1888221407587
27.18,-4.09794414487349,20.4897207243676
27.185,-4.15407517980314,20.7703758990159
27.19,-4.20610168506708,21.0305084253356
27.195,-4.2539726837801,21.2698634189007
27.2,-4.29764110190223,21.4882055095113
27.205,-4.33706371799636,21.6853185899819
27.21,-4.37220125417135,21.8610062708569
27.215,-4.40301939823532,22.0150969911767
27.22,-4.42948792064084,22.1474396032044
27.225,-4.45158045023564,22.2579022511784
27.23,-4.46927493857416,22.346374692871
27.235,-4.48255426087516,22.4127713043759
27.24,-4.49140551121471,22.4570275560737
27.245,-4.49581956336565,22.4790978168284
27.25,-4.49579197499173,22.4789598749588
27.255,-4.49132307639613,22.4566153819808
27.26,-4.48241749758465,22.4120874879234
27.265,-4.46908347159004,22.3454173579504
27.27,-4.4513342637128,22.2566713185642
27.275,-4.42918765015728,22.1459382507865
27.28,-4.40266572750922,22.0133286375463
27.285,-4.37179393093339,21.8589696546671
27.29,-4.33660305892357,21.683015294618
27.295,-4.29712803969898,21.4856401984951
27.3,-4.25340805749783,21.2670402874893
27.305,-4.2054855102096,21.0274275510481
27.31,-4.15340818614586,20.7670409307295
27.315,-4.09722767704011,20.4861383852007
27.32,-4.03699924849275,20.1849962424639
27.325,-3.97278201319728,19.8639100659866
27.33,-3.90463965613858,19.5231982806931
27.335,-3.83263955349958,19.163197767498
27.34,-3.75685228590278,18.784261429514
27.345,-3.67735290141481,18.3867645070742
27.35,-3.59421995676857,17.971099783843
27.355,-3.50753539295159,17.5376769647581
27.36,-3.41738458652016,17.086922932601
27.365,-3.32385672706017,16.619283635301
27.37,-3.22704426317343,16.1352213158673
27.375,-3.12704229207188,15.6352114603596
27.38,-3.0239497771738,15.1197488858691
27.385,-2.91786857686045,14.5893428843024
27.39,-2.80890328994759,14.0445164497381
27.395,-2.69716128596994,13.4858064298499
27.4,-2.58275303944035,12.9137651972019
27.405,-2.46579156467019,12.3289578233511
27.41,-2.34639194965448,11.7319597482725
27.415,-2.22467222226511,11.1233611113257
27.42,-2.10075258042222,10.5037629021112
27.425,-1.97475524716926,9.87377623584644
27.43,-1.84680445094714,9.23402225473586
27.435,-1.71702660233331,8.58513301166673
27.44,-1.58554985611097,7.92774928055499
27.445,-1.45250370860032,7.26251854300177
27.45,-1.31801961279968,6.59009806399856
27.455,-1.1822303522782,5.91115176139113
27.46,-1.04526988144252,5.22634940721276
27.465,-0.907273276994917,4.53636638497474
27.47,-0.768376833427268,3.84188416713649
27.475,-0.628717682138232,3.14358841069131
27.48,-0.488433477382472,2.44216738691251
27.485,-0.347662764552235,1.73831382276133
27.49,-0.206544502940267,1.03272251470148
27.495,-0.0652179312480195,0.326089656240248
27.5,0.0761775239287139,-0.380887619643419
27.505,0.217502269901984,-1.08751134950977
27.51,0.358616813622249,-1.79308406811109
27.515,0.499381948512317,-2.49690974256143
27.52,0.639658719109688,-3.19829359554829
27.525,0.779308677271435,-3.89654338635702
27.53,0.918194025477231,-4.590970127386
27.535,1.05617769764553,-5.28088848822752
27.54,1.19312352758241,-5.96561763791188
27.545,1.32889634934603,-6.64448174673
27.55,1.46336217307796,-7.31681086538964
27.555,1.59638831640329,-7.98194158201632
27.56,1.72784347995953,-8.63921739979749
27.565,1.85759791546912,-9.28798957734547
27.57,1.98552360046375,-9.92761800231859
27.575,2.11149427771008,-10.5574713885503
27.58,2.23538558756166,-11.1769279378082
27.585,2.35707530767864,-11.785376538393
27.59,2.4764433508785,-12.3822167543923
27.595,2.59337183960493,-12.9668591980245
27.6,2.70774544155304,-13.538727207765
27.605,2.81945131271134,-14.0972565635566
27.61,2.92837909593541,-14.6418954796769
27.615,3.0344213721052,-15.1721068605259
27.62,3.13747354405903,-15.687367720295
27.625,3.23743375588628,-16.1871687794312
27.63,3.33420345070339,-16.6710172535168
27.635,3.42768718846462,-17.138435942323
27.64,3.51779257480691,-17.5889628740344
27.645,3.60443073443211,-18.0221536721604
27.65,3.68751624290439,-18.4375812145218
27.655,3.76696700732684,-18.8348350366341
27.66,3.84270460424311,-19.2135230212154
27.665,3.91465438863885,-19.5732719431941
27.67,3.98274529982176,-19.9137264991087
27.675,4.04691006155665,-20.2345503077831
27.68,4.10708546981781,-20.5354273490889
27.685,4.16321212744966,-20.8160606372482
27.69,4.21523450456368,-21.0761725228183
27.695,4.26310139658143,-21.315506982907
27.7,4.30676559536827,-21.5338279768412
27.705,4.3461838156103,-21.7309190780514
27.71,4.38131730326876,-21.9065865163437
27.715,4.41213145468763,-22.060657273438
27.72,4.438595620639,-22.1929781031949
27.725,4.46068383826704,-22.303419191335
27.73,4.47837441111666,-22.3918720555832
27.735,4.49164960596071,-22.4582480298034
27.74,4.50049647854958,-22.5024823927477
27.745,4.50490639247299,-22.5245319623648
27.75,4.50487480044562,-22.524374002228
27.755,4.50040178441433,-22.5020089220715
27.76,4.49149187941753,-22.4574593970875
27.765,4.47815375675675,-22.3907687837836
27.77,4.46040053710531,-22.3020026855264
27.775,4.43824988154589,-22.1912494077293
27.78,4.41172359374332,-22.0586179687165
27.785,4.38084773148181,-21.9042386574089
27.79,4.3456529198179,-21.7282645990893
27.795,4.30617389126551,-21.5308694563274
27.8,4.26244942466219,-21.3122471233108
27.805,4.21452283220687,-21.0726141610342
27.81,4.16244145684071,-20.8122072842034
27.815,4.10625646903769,-20.5312823451883
27.82,4.04602347921179,-20.2301173960588
27.825,3.98180201064988,-19.9090100532493
27.83,3.91365518507593,-19.5682759253795
27.835,3.84165041365027,-19.2082520682512
27.84,3.76585885420878,-18.8292942710438
27.845,3.68635505637957,-18.4317752818977
27.85,3.60321760610662,-18.0160880305329
27.855,3.51652864214389,-17.5826432107193
27.86,3.4263735561513,-17.1318677807564
27.865,3.33284134393302,-16.6642067196649
27.87,3.23602441916113,-16.1801220958055
27.875,3.13601823988025,-15.6800911994011
27.88,3.03292144689702,-15.1646072344849
27.885,2.92683590115952,-14.6341795057974
27.89,2.81786626330452,-14.0893313165224
27.895,2.70611996625603,-13.53059983128
27.9,2.59170740787908,-12.9585370393953
27.905,2.47474150743787,-12.3737075371892
27.91,2.35533755626699,-11.7766877813348
27.915,2.23361350422053,-11.1680675211025
27.92,2.10968951363359,-10.5484475681678
27.925,1.98368772780233,-9.9184386390115
27.93,1.85573259783674,-9.27866298918353
27.935,1.72595045113567,-8.62975225567821
27.94,1.59446921260225,-7.97234606301112
27.945,1.4614187273726,-7.30709363686285
27.95,1.32693034887114,-6.63465174435553
27.955,1.1911366834888,-5.95568341744385
27.96,1.05417179179662,-5.27085895898294
27.965,0.916170885132196,-4.58085442566083
27.97,0.777270090446654,-3.88635045223312
27.975,0.637606485075728,-3.18803242537849
27.98,0.497317942958058,-2.48658971479014
27.985,0.356542884738528,-1.78271442369249
27.99,0.215420211916317,-1.07710105958144
27.995,0.0740892313552984,-0.370446156776345
28,-0.0673105869097955,0.336552934549125
28.005,-0.208639730654513,1.04319865327271
28.01,-0.349758700784913,1.74879350392471
28.015,-0.490528228647047,2.45264114323538
28.02,-0.630809414565897,3.15404707282963
28.025,-0.770463808063755,3.85231904031892
28.03,-0.909353588137675,4.54676794068852
28.035,-1.04734168957383,5.2367084478693
28.04,-1.18429194066222,5.92145970331125
28.045,-1.32006919870937,6.60034599354698
28.05,-1.45453943339006,7.27269716695042
28.055,-1.58756995752548,7.93784978762757
28.06,-1.71902949988946,8.59514749944746
28.065,-1.84878835024806,9.24394175124045
28.07,-1.97671835660628,9.88359178303156
28.075,-2.10269333069782,10.5134666534893
28.08,-2.22658898779968,11.1329449389985
28.085,-2.34828311247423,11.7414155623713
28.09,-2.46765539119511,12.3382769559757
28.095,-2.58458815842533,12.9229407921268
28.1,-2.69896607796882,13.4948303898442
28.105,-2.8106763545171,14.0533817725856
28.11,-2.91960839836859,14.5980419918431
28.115,-3.02565492524079,15.1282746262041
28.12,-3.1287113628722,15.6435568143612
28.125,-3.22867610846051,16.1433805423027
28.13,-3.32545004993469,16.6272502496736
28.135,-3.41893796862804,17.0946898431403
28.14,-3.5090477035542,17.5452385177712
28.145,-3.59569044333571,17.9784522166787
28.15,-3.67878012984867,18.3939006492435
28.155,-3.75823510590945,18.7911755295474
28.16,-3.83397707581609,19.1698853790806
28.165,-3.90593141867187,19.5296570933595
28.17,-3.97402649503274,19.8701324751638
28.175,-4.03819549644373,20.1909774822187
28.18,-4.09837522943258,20.491876147163
28.185,-4.15450644007759,20.7725322003881
28.19,-4.20653303598143,21.0326651799073
28.195,-4.2544041123719,21.2720205618596
28.2,-4.29807257396073,21.4903628698038
28.205,-4.3374954653595,21.6874773267976
28.21,-4.37263312981888,21.8631656490945
28.215,-4.4034513656232,22.0172568281161
28.22,-4.42991991660131,22.1495995830066
28.225,-4.45201280179231,22.2600640089616
28.23,-4.46970744611505,22.3485372305753
28.235,-4.48298688815097,22.4149344407549
28.24,-4.49183819603909,22.4591909801955
28.245,-4.49625243276728,22.4812621638365
28.25,-4.49622497755589,22.4811248877795
28.255,-4.49175617832974,22.4587808916488
28.26,-4.48285064193373,22.4142532096688
28.265,-4.46951656338279,22.3475828169141
28.27,-4.45176742228406,22.2588371114204
28.275,-4.42962089091528,22.1481044545765
28.28,-4.40309880962634,22.0154940481318
28.285,-4.37222696866148,21.8611348433075
28.29,-4.33703616058447,21.6851808029224
28.295,-4.29756129096499,21.4878064548251
28.3,-4.25384095445187,21.2692047722595
28.305,-4.20591834365143,21.0295917182573
28.31,-4.15384096007404,20.7692048003703
28.315,-4.09766028427961,20.4883014213982
28.32,-4.03743129909699,20.1871564954851
28.325,-3.97321374807231,19.8660687403617
28.33,-3.90507114300794,19.5253557150398
28.335,-3.83307055479739,19.1653527739871
28.34,-3.75728289308348,18.7864144654175
28.345,-3.67778318568668,18.3889159284335
28.35,-3.59465004697992,17.9732502348997
28.355,-3.50796501297907,17.5398250648954
28.36,-3.41781392580326,17.0890696290164
28.365,-3.32428586962938,16.621429348147
28.37,-3.22747310014805,16.1373655007404
28.375,-3.12747088558491,15.6373544279246
28.38,-3.02437816456945,15.1218908228474
28.385,-2.91829681626743,14.5914840813373
28.39,-2.80933120578081,14.0466560289041
28.395,-2.69758895801003,13.4879447900503
28.4,-2.58318049266128,12.9159024633065
28.405,-2.46621876124835,12.3310938062418
28.41,-2.34681887061207,11.7340943530604
28.415,-2.22509887630411,11.1254943815206
28.42,-2.10117900114719,10.5058950057361
28.425,-1.97518138959767,9.87590694798846
28.43,-1.84723032094153,9.23615160470776
28.435,-1.71745221561562,8.58726107807822
28.44,-1.58597523437796,7.92987617188991
28.445,-1.4529288332978,7.2646441664891
28.45,-1.31844448958667,6.59222244793345
28.455,-1.18265498874961,5.91327494374815
28.46,-1.04569429874813,5.22847149374073
28.465,-0.907697458321005,4.53848729160512
28.47,-0.768800776740068,3.84400388370044
28.475,-0.629141394061319,3.14570697030669
28.48,-0.488856974913424,2.44428487456722
28.485,-0.348086026802764,1.74043013401392
28.49,-0.206967524061961,1.0348376203099
28.495,-0.0656407464367474,0.328203732183836
28.5,0.0757549218853354,-0.378774609426577
28.505,0.217079865791403,-1.08539932895692
28.51,0.358194586755308,-1.79097293377644
28.515,0.498959902149806,-2.49479951074893
28.52,0.639236857524525,-3.19618428762253
28.525,0.778887018030674,-3.89443509015327
28.53,0.917772565585433,-4.58886282792706
28.535,1.05575644109476,-5.27878220547371
28.54,1.19270247976156,-5.96351239880771
28.545,1.32847551701174,-6.64237758505861
28.55,1.46294154456187,-7.31470772280924
28.555,1.59596787293892,-7.9798393646945
28.56,1.7274232336171,-8.63711616808538
28.565,1.85717786422484,-9.28588932112409
28.57,1.9851036790932,-9.92551839546591
28.575,2.11107447540556,-10.5553723770277
28.58,2.23496597809822,-11.174829890491
28.585,2.35665586504411,-11.7832793252205
28.59,2.47602394609738,-12.3801197304868
28.595,2.59295253427947,-12.9647626713973
28.6,2.70732631303733,-13.5366315651866
28.605,2.81903234266769,-14.0951617133384
28.61,2.9279601836189,-14.6398009180944
28.615,3.03400253276187,-15.1700126638092
28.62,3.13705484249191,-15.6852742124594
28.625,3.23701535580044,-16.1850767790021
28.63,3.33378510595022,-16.668925529751
28.635,3.42726886040677,-17.1363443020338
28.64,3.51737448110048,-17.5868724055023
28.645,3.60401301559037,-18.0200650779518
28.65,3.68709852803907,-18.4354926401952
28.655,3.76654935247118,-18.8327467623558
28.66,3.84228721241745,-19.2114360620871
28.665,3.91423737540298,-19.5711868770148
28.67,3.98232828570386,-19.9116414285192
28.675,4.04649313663483,-20.2324656831741
28.68,4.10666875177419,-20.5333437588708
28.685,4.16279581045795,-20.8139790522897
28.69,4.21481825887605,-21.0740912943801
28.695,4.26268521290762,-21.313426064538
28.7,4.30634959847676,-21.5317479923837
28.705,4.34576810779818,-21.7288405389908
28.71,4.38090159106922,-21.904507955346
28.715,4.41171568445814,-22.0585784222906
28.72,4.43818016495516,-22.1909008247757
28.725,4.46026836801849,-22.3013418400923
28.73,4.47795873416081,-22.3897936708039
28.735,4.49123397795669,-22.4561698897833
28.74,4.50008105099728,-22.5004052549863
28.745,4.50449073112301,-22.522453655615
28.75,4.50445901557259,-22.5222950778628
28.755,4.49998609723175,-22.4999304861586
28.76,4.4910761710517,-22.4553808552584
28.765,4.47773785808737,-22.3886892904367
28.77,4.45998459362591,-22.2999229681295
28.775,4.43783408687289,-22.1891704343643
28.78,4.41130761593562,-22.056538079678
28.785,4.38043165500549,-21.9021582750273
28.79,4.34523681538172,-21.7261840769085
28.795,4.30575784710593,-21.5287892355296
28.8,4.26203327339618,-21.3101663669808
28.805,4.21410656574751,-21.0705328287374
28.81,4.16202517714744,-20.8101258857371
28.815,4.10584025125746,-20.5292012562872
28.82,4.04560712126819,-20.2280356063409
28.825,3.98138547889295,-19.9069273944647
28.83,3.91323888433209,-19.5661944216603
28.835,3.84123399319178,-19.2061699659588
28.84,3.76544220315785,-18.8272110157892
28.845,3.68593843327427,-18.4296921663712
28.85,3.60280113311972,-18.0140056655985
28.855,3.51611197056722,-17.580559852836
28.86,3.42595679010953,-17.1297839505475
28.865,3.33242470659268,-16.6621235329633
28.87,3.23560776149518,-16.1780388074758
28.875,3.13560144603794,-15.6780072301896
28.88,3.03250465751535,-15.1625232875766
28.885,2.92641927325779,-14.6320963662889
28.89,2.81744950528035,-14.0872475264017
28.895,2.70570317089394,-13.5285158544696
28.9,2.59129064963936,-12.9564532481967
28.905,2.47432481972463,-12.371624098623
28.91,2.35492083870489,-11.7746041935244
28.915,2.23319676761868,-11.1659838380933
28.92,2.10927284395658,-10.5463642197828
28.925,1.98327113766841,-9.91635568834196
28.93,1.85531599192602,-9.27657995963001
28.935,1.72553382164931,-8.62766910824645
28.94,1.59405278654127,-7.97026393270622
28.945,1.46100231916358,-7.30501159581777
28.95,1.32651391345524,-6.63256956727609
28.955,1.19072035821072,-5.95360179105349
28.96,1.0537556284655,-5.26877814232741
28.965,0.915754736633635,-4.57877368316807
28.97,0.776854005244429,-3.88427002622204
28.975,0.637190574811214,-3.18595287405596
28.98,0.496902133948255,-2.48451066974117
28.985,0.356127146463269,-1.78063573231624
28.99,0.215004603683642,-1.0750230184181
28.995,0.0736738073573722,-0.368369036786755
29,-0.0677258898675435,0.338629449337823
29.005,-0.209054862697361,1.04527431348691
29.01,-0.350173607377445,1.75086803688733
29.015,-0.490942922084652,2.45471461042337
29.02,-0.631223875127499,3.1561193756376
29.025,-0.770878018380409,3.85439009190215
29.03,-0.909767547034381,4.54883773517201
29.035,-1.04775540601225,5.23877703006133
29.04,-1.18470543857977,5.92352719289898
29.045,-1.32048246374057,6.60241231870295
29.05,-1.45495250467099,7.27476252335508
29.055,-1.58798287143717,7.93991435718595
29.06,-1.71944224542093,8.59721122710473
29.065,-1.84920091035879,9.24600455179403
29.07,-1.97713082439554,9.88565412197782
29.075,-2.10310569386528,10.5155284693265
29.08,-2.22700122656678,11.135006132834
29.085,-2.34869517873872,11.7434758936937
29.09,-2.46806738666277,12.340336933314
29.095,-2.58500009499207,12.9250004749605
29.1,-2.69937793989958,13.496889699498
29.105,-2.81108795725584,14.0554397862793
29.11,-2.92001996735457,14.600099836773
29.115,-3.02606650204681,15.1303325102342
29.12,-3.12912280947903,15.6456140473953
29.125,-3.22908725656898,16.145436282845
29.13,-3.32586122222819,16.629306111141
29.135,-3.41934909975011,17.0967454987506
29.14,-3.50945870604175,17.5472935302088
29.145,-3.59610114379259,17.980505718963
29.15,-3.67919079780907,18.3959539890455
29.155,-3.75864575734953,18.7932287867478
29.16,-3.83438763782945,19.1719381891474
29.165,-3.90634157488238,19.531707874412
29.17,-3.9744366578859,19.8721832894296
29.175,-4.03860570839095,20.1930285419549
29.18,-4.09878528000189,20.4939264000096
29.185,-4.15491608958731,20.7745804479367
29.19,-4.20694275873735,21.0347137936869
29.195,-4.25481382528505,21.2740691264254
29.2,-4.29848215851184,21.4924107925593
29.205,-4.33790467017466,21.6895233508734
29.21,-4.37304234090185,21.8652117045094
29.215,-4.40386061107101,22.0193030553551
29.22,-4.4303290639742,22.1516453198711
29.225,-4.45242147047413,22.2621073523707
29.23,-4.47011614925612,22.3505807462807
29.235,-4.4833956238274,22.4169781191371
29.24,-4.4922466894931,22.4612334474656
29.245,-4.49666073530628,22.4833036765315
29.25,-4.49663337876231,22.4831668938117
29.255,-4.4921645585184,22.4608227925921
29.26,-4.48325880967195,22.4162940483599
29.265,-4.46992488148242,22.3496244074122
