"time","freeMotionScalarInit.angle_1","freeMotionScalarInit.angle_2","freeMotionScalarInit.angle_3","freeMotionScalarInit.r_rel_a_1","freeMotionScalarInit.r_rel_a_2","freeMotionScalarInit.r_rel_a_3","freeMotionScalarInit.v_rel_a_1","freeMotionScalarInit.v_rel_a_2","freeMotionScalarInit.v_rel_a_3","freeMotionScalarInit.w_rel_b_1","freeMotionScalarInit.w_rel_b_2","freeMotionScalarInit.w_rel_b_3"
0,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.4,0,0,0,0,0,0,0
0.00022,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399999762676219,-1.66401193124808e-23,1.63890512272502e-19,-0.002157463,-1.51271994930369e-19,0,0,0
0.00044,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399999050713007,-6.65599072700925e-23,3.27781024545004e-19,-0.004314926,-3.02543989860737e-19,0,0,0
0.00066,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399997864108123,-1.49759520856638e-22,4.91671536817506e-19,-0.006472389,-4.53815984791106e-19,0,0,0
0.00088,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399996202861448,-2.66238968514823e-22,6.55562049090008e-19,-0.008629852,-6.05087979721475e-19,0,0,0
0.0011,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399994066972923,-4.15998254396493e-22,8.1945256136251e-19,-0.010787315,-7.56359974651844e-19,0,0,0
0.00132,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399991456442579,-5.99037376224025e-22,9.83343073635012e-19,-0.012944778,-9.07631969582212e-19,0,0,0
0.00154,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399988371270396,-8.15356335543221e-22,1.14723358590751e-18,-0.015102241,-1.05890396451258e-18,0,0,0
0.00176,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399984811456344,-1.06495513430539e-21,1.31112409818002e-18,-0.017259704,-1.21017595944295e-18,0,0,0
0.00198,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399980777000446,-1.34783377097696e-21,1.47501461045252e-18,-0.019417167,-1.36144795437332e-18,0,0,0
0.0022,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399976267902703,-1.66399224555793e-21,1.63890512272502e-18,-0.02157463,-1.51271994930369e-18,0,0,0
0.00242,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399971284163113,-2.01343055804829e-21,1.80279563499752e-18,-0.023732093,-1.66399194423406e-18,0,0,0
0.00264,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399965825781677,-2.39614870844804e-21,1.96668614727002e-18,-0.025889556,-1.81526393916442e-18,0,0,0
0.00286,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399959892758394,-2.8121466967572e-21,2.13057665954253e-18,-0.028047019,-1.96653593409479e-18,0,0,0
0.00308,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399953485093232,-3.26142452535967e-21,2.29446717181503e-18,-0.030204482,-2.11780792902516e-18,0,0,0
0.0033,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399946602786208,-3.74398219300076e-21,2.45835768408753e-18,-0.032361945,-2.26907992395553e-18,0,0,0
0.00352,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399939245837327,-4.25981969930908e-21,2.62224819636003e-18,-0.034519408,-2.4203519188859e-18,0,0,0
0.00374,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399931414246588,-4.80893704428464e-21,2.78613870863253e-18,-0.036676871,-2.57162391381627e-18,0,0,0
0.00396,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399923108013993,-5.39133422792743e-21,2.95002922090504e-18,-0.038834334,-2.72289590874664e-18,0,0,0
0.00418,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399914327139541,-6.00701125023744e-21,3.11391973317754e-18,-0.040991797,-2.87416790367701e-18,0,0,0
0.0044,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399905071623233,-6.65596811121469e-21,3.27781024545004e-18,-0.04314926,-3.02543989860737e-18,0,0,0
0.00462,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399895341465067,-7.33820481085917e-21,3.44170075772254e-18,-0.045306723,-3.17671189353774e-18,0,0,0
0.00484,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399885136665044,-8.05372134917088e-21,3.60559126999505e-18,-0.047464186,-3.32798388846811e-18,0,0,0
0.00506,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399874457223165,-8.80251772614982e-21,3.76948178226755e-18,-0.049621649,-3.47925588339848e-18,0,0,0
0.00528,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399863303139428,-9.58459394179599e-21,3.93337229454005e-18,-0.051779112,-3.63052787832885e-18,0,0,0
0.0055,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399851674413835,-1.03999499961094e-20,4.09726280681255e-18,-0.053936575,-3.78179987325922e-18,0,0,0
0.00572,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399839571046384,-1.124858588909e-20,4.26115331908505e-18,-0.056094038,-3.93307186818959e-18,0,0,0
0.00594,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399826993037067,-1.21305016214644e-20,4.42504383135756e-18,-0.058251501,-4.08434386311995e-18,0,0,0
0.00616,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399813940385886,-1.30456971929543e-20,4.58893434363006e-18,-0.060408964,-4.23561585805032e-18,0,0,0
0.00638,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399800413092846,-1.39941726032627e-20,4.75282485590256e-18,-0.062566427,-4.38688785298069e-18,0,0,0
0.0066,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399786411157947,-1.49759278523895e-20,4.91671536817506e-18,-0.06472389,-4.53815984791106e-18,0,0,0
0.00682,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399771934581189,-1.59909629403346e-20,5.08060588044756e-18,-0.066881353,-4.68943184284143e-18,0,0,0
0.00704,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399756983362572,-1.70392778670983e-20,5.24449639272007e-18,-0.069038816,-4.8407038377718e-18,0,0,0
0.00726,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399741557502096,-1.81208726326803e-20,5.40838690499257e-18,-0.071196279,-4.99197583270217e-18,0,0,0
0.00748,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399725656999761,-1.92357472370807e-20,5.57227741726507e-18,-0.073353742,-5.14324782763254e-18,0,0,0
0.0077,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399709281855567,-2.03839016802996e-20,5.73616792953757e-18,-0.075511205,-5.2945198225629e-18,0,0,0
0.00792,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399692432069513,-2.15653359623368e-20,5.90005844181007e-18,-0.077668668,-5.44579181749327e-18,0,0,0
0.00814,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399675107641601,-2.27800500831925e-20,6.06394895408258e-18,-0.079826131,-5.59706381242364e-18,0,0,0
0.00836,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.39965730857183,-2.40280440428667e-20,6.22783946635508e-18,-0.081983594,-5.74833580735401e-18,0,0,0
0.00858,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399639034860199,-2.53093178413592e-20,6.39172997862758e-18,-0.084141057,-5.89960780228438e-18,0,0,0
0.0088,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.39962028650671,-2.66238714786701e-20,6.55562049090008e-18,-0.08629852,-6.05087979721475e-18,0,0,0
0.00902,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399601063511361,-2.79717049547995e-20,6.71951100317259e-18,-0.088455983,-6.20215179214512e-18,0,0,0
0.00924,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399581365874154,-2.93528182697473e-20,6.88340151544509e-18,-0.090613446,-6.35342378707549e-18,0,0,0
0.00946,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399561193595087,-3.07672114235135e-20,7.04729202771759e-18,-0.092770909,-6.50469578200585e-18,0,0,0
0.00968,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399540546674161,-3.22148844160981e-20,7.21118253999009e-18,-0.094928372,-6.65596777693622e-18,0,0,0
0.0099,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399519425111377,-3.36958372475011e-20,7.37507305226259e-18,-0.097085835,-6.80723977186659e-18,0,0,0
0.01012,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399497828906733,-3.52100699177226e-20,7.5389635645351e-18,-0.099243298,-6.95851176679696e-18,0,0,0
0.01034,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.39947575806023,-3.67575824267625e-20,7.7028540768076e-18,-0.101400761,-7.10978376172733e-18,0,0,0
0.01056,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399453212571868,-3.83383747746208e-20,7.8667445890801e-18,-0.103558224,-7.2610557566577e-18,0,0,0
0.01078,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399430192441647,-3.99524469612975e-20,8.0306351013526e-18,-0.105715687,-7.41232775158807e-18,0,0,0
0.011,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399406697669567,-4.15997989867926e-20,8.1945256136251e-18,-0.10787315,-7.56359974651844e-18,0,0,0
0.01122,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399382728255628,-4.32804308511061e-20,8.35841612589761e-18,-0.110030613,-7.7148717414488e-18,0,0,0
0.01144,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.39935828419983,-4.49943425542381e-20,8.52230663817011e-18,-0.112188076,-7.86614373637917e-18,0,0,0
0.01166,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399333365502169,-4.67415340964495e-20,8.68619715044261e-18,-0.114345539,-8.01741573130954e-18,0,0,0
0.01188,0.78539816339745,0.78539816339745,0.78539816339745,0.5,0.399307972162643,-4.85220054779274e-20,8.85008766271511e-18,-0.116503002,-8.16868772623991e-18,0,0,0
