"time","cActuator.armature.stopper_xMax.v_rel","cActuator.l.i","cActuator.x","pmActuator.armature.stopper_xMax.v_rel","pmActuator.coil.Phi","pmActuator.coil.i","pmActuator.g_mLeak2.port_p.Phi","pmActuator.g_ma.port_p.Phi","pmActuator.x"
0,-0,0,-0.004,-0,-0.000166320061523375,-2.19125314142785e-21,-1.6737241982058e-20,-0.000166320061523375,-0.004
1e-05,-2.62680561349303e-06,0.00838821879853024,-0.00399999999061781,-3.73639184064633e-06,-0.000166625271173037,0.0119198997384089,-5.39565628753221e-08,-0.000166518313739551,-0.00399999998665368
2e-05,-1.04885185562758e-05,0.0167294880300973,-0.00399999992914032,-1.49133665033175e-05,-0.000166928055314796,0.0237449912294543,-1.07483967179649e-07,-0.000166714991163603,-0.00399999989922839
3e-05,-2.35558161475479e-05,0.0250240307254447,-0.00399999976334589,-3.34804183473501e-05,-0.000167228433254373,0.0354759475806982,-1.60585259802703e-07,-0.000166910107061439,-0.00399999966354484
4e-05,-4.17993576900289e-05,0.0332720700884858,-0.00399999944102831,-5.93869830193688e-05,-0.000167526424260249,0.0471134402105614,-2.13263479953957e-07,-0.000167103674676942,-0.00399999920554
5e-05,-6.51901087827086e-05,0.0414738270330016,-0.00399999891057886,-9.25829937873102e-05,-0.000167822047345951,0.0586581312416312,-2.6552162482681e-07,-0.000167295707082351,-0.00399999845210357
6e-05,-9.3699223652726e-05,0.0496295210630157,-0.00399999812075759,-0.000133018690057484,-0.000168115321370024,0.070110677041545,-3.17362665544752e-07,-0.000167486217246596,-0.00399999733071464
7e-05,-0.00012729786387706,0.0577393716537672,-0.00399999702037328,-0.000180644307449862,-0.000168406265152493,0.081471732303849,-3.68789565586903e-07,-0.000167675218115211,-0.00399999576899335
8e-05,-0.000165957356861459,0.0658035970440434,-0.0039999955585627,-0.000235410350133653,-0.000168694897374542,0.0927419465259107,-4.19805265007802e-07,-0.000167862722541363,-0.00399999369509147
9e-05,-0.000209649238335043,0.0738224139377849,-0.00399999368489893,-0.000297267648637105,-0.000168981236511112,0.103921961656234,-4.70412669664165e-07,-0.000168048743239756,-0.00399999103791199
0.0001,-0.000258345218685937,0.0817960377541022,-0.00399999134932349,-0.000366167309261449,-0.000169265300863832,0.115012413278391,-5.2061465653698e-07,-0.000168233292808995,-0.0039999877269977
0.00011,-0.000312017043628502,0.0897246836526487,-0.00399998850185294,-0.000442060495829356,-0.000169547108706221,0.126013935701176,-5.70414096915606e-07,-0.000168416383830889,-0.00399998369202313
0.00012,-0.000370636631307356,0.0976085655234313,-0.00399998509286595,-0.000524898646060233,-0.00016982667814257,0.136927157028056,-6.19813833950063e-07,-0.000168598028773779,-0.00399997886328908
0.00013,-0.000434176071212489,0.105447895994961,-0.00399998107310127,-0.000614633473544441,-0.000170104027110891,0.14775269925623,-6.68816683196924e-07,-0.000168778239994445,-0.00399997317172028
0.00014,-0.000502607501040137,0.113242887340319,-0.00399997639339826,-0.00071121677265716,-0.000170379173509168,0.15849118274154,-7.1742545274841e-07,-0.000168957029824423,-0.00399996654841514
0.00015,-0.000575903259380355,0.120993750353132,-0.00399997100501788,-0.000814600663073963,-0.000170652135039653,0.169143220729178,-7.65642918506237e-07,-0.000169134410463321,-0.00399995892520201
0.00016,-0.000654035761896217,0.128700695259391,-0.00399996485938279,-0.000924737389574821,-0.00017092292933384,0.179709423743401,-8.13471844074624e-07,-0.00016931039406438,-0.00399995023418907
0.00017,-0.000736977618390308,0.136363930855269,-0.00399995790832296,-0.00104157951694375,-0.000171191573836663,0.190190395550543,-8.60914962451147e-07,-0.000169484992654942,-0.00399994040819052
0.00018,-0.00082470154590581,0.143983665147122,-0.0039999501038933,-0.00116507978230964,-0.000171458085890526,0.200586736097042,-9.07974989340302e-07,-0.000169658218194099,-0.00399992938040961
0.00019,-0.000917180399651419,0.151560105123727,-0.00399994139843863,-0.00129519114816445,-0.000171722482705572,0.210899040473123,-9.54654618494763e-07,-0.000169830082552209,-0.00399991708455158
0.0002,-0.00101438712564263,0.159093457103222,-0.00399993174449181,-0.00143186675151554,-0.00017198478142235,0.221127901168572,-1.00095653194962e-06,-0.000170000597553287,-0.00399990345464815
0.00021,-0.00111629484378996,0.16658392612443,-0.00399992109495238,-0.00157505999301623,-0.000172244998999432,0.231273904113366,-1.04688338175463e-06,-0.000170169774898691,-0.00399988842536536
0.00022,-0.00122287679143988,0.174031716360541,-0.00399990940296528,-0.00172472447576947,-0.00017250315229191,0.241337631350668,-1.09243780279051e-06,-0.000170337626220502,-0.00399987193179465
0.00023,-0.00133410630485372,0.181437031254973,-0.00399989662188132,-0.00188081399600727,-0.000172759258076037,0.2513196620921,-1.13762241687122e-06,-0.000170504163097769,-0.0039998539093862
0.00024,-0.00144995687914284,0.188800073081927,-0.00399988270538546,-0.00204328258724515,-0.000173013332962822,0.261220569534955,-1.18243981857927e-06,-0.000170669396998271,-0.00399983429416708
0.00025,-0.00157040212578816,0.196121043257844,-0.00399986760740588,-0.00221208449030764,-0.000173265393461084,0.271040923143176,-1.22689258566461e-06,-0.000170833339320991,-0.00399981302258668
0.00026,-0.00169541576668165,0.203400142385039,-0.00399985128210113,-0.0023871741569882,-0.000173515455989616,0.2807812891175,-1.27098328112353e-06,-0.000170996001404139,-0.00399979003149565
0.00027,-0.00182497166764636,0.210637570006052,-0.00399983368393206,-0.00256850625711423,-0.000173763536818466,0.290442228278806,-1.31471444346883e-06,-0.000171157394485665,-0.00399976525826664
0.00028,-0.00195904381288529,0.217833524790837,-0.00399981476760694,-0.00275603567484623,-0.00017400965211655,0.300024297716651,-1.35808859467686e-06,-0.000171317529735302,-0.00399973864070208
0.00029,-0.002097606303892,0.224988204544564,-0.00399979448807884,-0.00294971751343427,-0.000174253817949899,0.30952805096193,-1.40110823995879e-06,-0.000171476418252873,-0.00399971011702968
0.0003,-0.0022406333766933,0.232101806081726,-0.00399977280058325,-0.00314950708591742,-0.000174496050253308,0.318954036628626,-1.44377586299895e-06,-0.000171634071049928,-0.00399967962596598
0.00031,-0.0023880993865257,0.239174525338005,-0.00399974966060469,-0.00335535992238789,-0.000174736364854782,0.328302799604463,-1.48609393010785e-06,-0.000171790499065466,-0.0039996471066596
0.00032,-0.00253997880584365,0.246206557384786,-0.00399972502387225,-0.00356723176923749,-0.000174974777483309,0.337574881177817,-1.52806489153111e-06,-0.000171945713171402,-0.00399961249868335
0.00033,-0.00269624623662565,0.253198096339375,-0.00399969884638658,-0.00378507858696922,-0.00017521130374352,0.346770818141318,-1.56969117724523e-06,-0.000172099724155508,-0.00399957574208088
0.00034,-0.00285687639843446,0.260149335452196,-0.00399967108439383,-0.00400885654891729,-0.000175445959134279,0.35589114359637,-1.61097520007818e-06,-0.000172252542733607,-0.0039995367773213
0.00035,-0.0030218441286416,0.267060467105214,-0.00399964169438628,-0.004238522038653,-0.000175678759052809,0.364936386887869,-1.6519193563988e-06,-0.000172404179552725,-0.00399949554529991
0.00036,-0.00319112438801604,0.27393168277093,-0.00399961063311419,-0.00447403165827543,-0.000175909718782876,0.373907073374974,-1.69252602422423e-06,-0.000172554645182685,-0.00399945198735975
0.00037,-0.00336469225511028,0.280763173053543,-0.00399957785757385,-0.00471534222136571,-0.00017613885350463,0.38280372468594,-1.7327975648425e-06,-0.000172703950122919,-0.00399940604527004
0.00038,-0.00354252292685849,0.287555127684543,-0.00399954332500879,-0.00496241075444562,-0.000176366178291416,0.391626858704525,-1.77273632231607e-06,-0.000172852104800092,-0.00399935766122845
0.00039,-0.00372459171791656,0.294307735527536,-0.00399950699290838,-0.00521519449671382,-0.00017659170811443,0.400376989610764,-1.8123446242739e-06,-0.000172999119571427,-0.00399930677785862
0.0004,-0.00391087407172442,0.301021184497311,-0.00399946881903171,-0.00547365090884198,-0.000176815457823541,0.409054627284094,-1.8516247787866e-06,-0.000173145004711552,-0.00399925333825163
0.00041,-0.00410134554533046,0.307695661670861,-0.00399942876137482,-0.00573773766149233,-0.000177037442168756,0.417660278133719,-1.89057907791017e-06,-0.00017328977042686,-0.00399919728590902
0.00042,-0.00429598180617166,0.314331353310931,-0.00399938677816367,-0.00600741263307548,-0.000177257675810702,0.426194445278637,-1.92920979943282e-06,-0.000173433426862896,-0.00399913856473063
