"time","SourceP1.ports[1].m_flow","SourceP1.ports[1].p","SourceP1.ports[1].h_outflow","V1.port_b.m_flow","V1.port_b.p","V1.port_b.h_outflow","V1.minLimiter.y","SinkP1.ports[1].m_flow","SinkP1.ports[1].p","SinkP1.ports[1].h_outflow","downstreamPressure.y","const.y"
0.0084,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0088,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0092,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0096,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.01,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0104,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0108,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0112,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0116,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.012,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0124,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0128,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0132,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0136,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.014,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0144,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0148,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0152,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0156,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.016,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0164,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0168,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0172,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0176,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.018,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0184,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0188,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0192,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0196,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.02,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0204,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0208,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0212,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0216,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.022,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0224,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0228,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0232,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0236,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.024,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0244,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0248,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0252,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0256,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.026,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0264,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0268,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0272,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0276,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.028,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0284,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0288,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0292,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0296,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.03,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0304,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0308,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0312,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0316,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.032,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0324,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0328,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0332,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0336,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.034,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0344,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0348,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0352,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0356,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.036,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0364,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0368,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0372,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0376,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.038,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0384,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0388,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0392,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0396,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.04,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0404,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0408,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0412,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0416,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.042,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0424,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0428,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0432,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0436,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.044,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0444,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0448,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0452,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0456,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.046,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0464,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0468,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0472,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0476,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.048,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0484,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0488,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0492,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0496,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.05,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0504,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0508,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0512,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0516,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.052,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0524,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0528,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0532,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0536,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.054,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0544,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0548,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0552,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0556,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.056,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0564,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0568,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0572,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0576,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.058,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0584,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0588,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0592,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0596,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.06,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0604,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0608,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0612,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0616,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.062,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0624,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0628,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0632,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0636,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.064,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0644,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0648,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0652,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0656,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.066,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0664,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0668,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0672,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0676,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.068,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0684,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0688,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0692,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0696,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.07,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0704,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0708,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0712,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0716,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.072,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0724,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0728,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0732,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0736,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.074,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0744,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
0.0748,-0.999439098812329,200000,105020.677377917,-0.999439098812329,100000,105020.677377917,0.5,0.999439098812329,100000,84011.8111671368,100000,0.5
