"time","tank1.level","tank1.medium.T","tank2.level","tank2.medium.T","tank3.level","tank3.medium.T"
0.8,7.95000283275677,293.149952561866,2.98103612354002,293.149993095042,3.06896104370321,293.150481212648
0.84,7.94751115020074,293.149950205404,2.98010018040539,293.149992761818,3.07238866939387,293.150504374491
0.88,7.94502024582649,293.149947850411,2.97916540515754,293.149992429732,3.07581434901597,293.15052745225
0.92,7.94253011963404,293.149945496886,2.97823179779645,293.149992098783,3.07923808256951,293.150550445926
0.96,7.94004077162338,293.14994314483,2.97729935832213,293.14999176897,3.08265987005449,293.150573355518
1,7.93755220179452,293.149940794242,2.97636808673458,293.149991440295,3.08607971147091,293.150596181028
1.04,7.93506441014744,293.149938445123,2.97543798303379,293.149991112757,3.08949760681877,293.150618922453
1.08,7.93257739668216,293.149936097473,2.97450904721978,293.149990786356,3.09291355609806,293.150641579795
1.12,7.93009116139867,293.149933751291,2.97358127929253,293.149990461092,3.0963275593088,293.150664153054
1.16,7.92760570429697,293.149931406579,2.97265467925205,293.149990136965,3.09973961645098,293.15068664223
1.2,7.92512102537706,293.149929063334,2.97172924709834,293.149989813975,3.1031497275246,293.150709047321
1.24,7.92263712463895,293.149926721558,2.9708049828314,293.149989492122,3.10655789252966,293.15073136833
1.28,7.92015400208262,293.149924381251,2.96988188645122,293.149989171406,3.10996411146615,293.150753605255
1.32,7.91767165261516,293.149922042388,2.96895997075502,293.14998885174,3.11336837662982,293.150775772517
1.36,7.91519006294243,293.149919704906,2.96803926914741,293.149988532896,3.11677066791016,293.15079790776
1.4,7.91270924882069,293.149917368879,2.96711974203711,293.149988215145,3.1201710091422,293.150819966369
1.44,7.91022921024992,293.149915034309,2.96620138942411,293.149987898485,3.12356940032597,293.150841948344
1.48,7.90774994723014,293.149912701194,2.96528421130841,293.149987582917,3.12696584146145,293.150863853684
1.52,7.90527145976133,293.149910369535,2.96436820769002,293.149987268441,3.13036033254865,293.15088568239
1.56,7.90279374784351,293.149908039333,2.96345337856893,293.149986955057,3.13375287358756,293.150907434463
1.6,7.90031681147667,293.149905710586,2.96253972394514,293.149986642766,3.13714346457818,293.150929109901
1.64,7.89784065066081,293.149903383296,2.96162724381866,293.149986331566,3.14053210552052,293.150950708704
1.68,7.89536526539594,293.149901057461,2.96071593818948,293.149986021458,3.14391879641458,293.150972230874
1.72,7.89289065568204,293.149898733083,2.95980580705761,293.149985712442,3.14730353726035,293.150993676409
1.76,7.89041682151912,293.14989641016,2.95889685042304,293.149985404518,3.15068632805784,293.151015045311
1.8,7.88794376290719,293.149894088693,2.95798906828577,293.149985097686,3.15406716880704,293.151036337578
1.84,7.88547147984623,293.149891768683,2.95708246064581,293.149984791947,3.15744605950796,293.151057553211
1.88,7.88299997233626,293.149889450128,2.95617702750315,293.149984487299,3.16082300016059,293.15107869221
1.92,7.88052924037727,293.14988713303,2.95527276885779,293.149984183743,3.16419799076494,293.151099754575
1.96,7.87805928396926,293.149884817387,2.95436968470974,293.149983881279,3.167571031321,293.151120740305
2,7.87559010311223,293.1498825032,2.95346777505899,293.149983579907,3.17094212182878,293.151141649401
2.04,7.87312169780618,293.14988019047,2.95256703990555,293.149983279628,3.17431126228827,293.151162481864
2.08,7.87065406805111,293.149877879195,2.95166747924941,293.14998298044,3.17767845269948,293.151183237692
2.12,7.86818721384703,293.149875569377,2.95076909309057,293.149982682344,3.1810436930624,293.151203916886
2.16,7.86572113519392,293.149873261014,2.94987188142904,293.14998238534,3.18440698337704,293.151224519445
2.2,7.8632558320918,293.149870954108,2.94897584426481,293.149982089428,3.18776832364339,293.151245045371
2.24,7.86079130454066,293.149868648657,2.94808098159788,293.149981794608,3.19112771386146,293.151265494662
2.28,7.8583275525405,293.149866344662,2.94718729342826,293.149981500881,3.19448515403125,293.15128586732
2.32,7.85586457609131,293.149864042124,2.94629477975594,293.149981208245,3.19784064415275,293.151306163343
2.36,7.85340237519311,293.149861741041,2.94540344058092,293.149980916701,3.20119418422596,293.151326382732
2.4,7.8509409498459,293.149859441415,2.94451327590321,293.149980626249,3.20454577425089,293.151346525486
2.44,7.84848030004966,293.149857143244,2.94362428572281,293.149980336889,3.20789541422754,293.151366591607
2.48,7.8460204258044,293.14985484653,2.9427364700397,293.149980048622,3.21124310415589,293.151386581093
2.52,7.84356132711013,293.149852551271,2.9418498288539,293.149979761446,3.21458884403597,293.151406493946
2.56,7.84110300396683,293.149850257469,2.94096436216541,293.149979475362,3.21793263386776,293.151426330164
2.6,7.83864545637452,293.149847965122,2.94008006997421,293.14997919037,3.22127447365127,293.151446089748
2.64,7.8361886635444,293.149845674134,2.93919700584648,293.149978906126,3.22461433060911,293.151465821994
2.68,7.83373262037618,293.14984338448,2.93831518292409,293.149978622546,3.22795219669974,293.151485538998
2.72,7.83127735006841,293.149841096269,2.93743454143163,293.149978340014,3.23128810849996,293.151505185748
2.76,7.8288228526211,293.149838809501,2.9365550813691,293.149978058528,3.2346220660098,293.151524762243
2.8,7.82636912803425,293.149836524177,2.9356768027365,293.149977778091,3.23795406922925,293.151544268484
2.84,7.82391617630786,293.149834240297,2.93479970553384,293.149977498701,3.2412841181583,293.151563704472
2.88,7.82146399744193,293.149831957859,2.93392378976111,293.149977220358,3.24461221279696,293.151583070205
2.92,7.81901259143646,293.149829676865,2.93304905541831,293.149976943063,3.24793835314523,293.151602365684
2.96,7.81656195829144,293.149827397315,2.93217550250545,293.149976666815,3.25126253920311,293.151621590909
3,7.81411209800688,293.149825119207,2.93130313102252,293.149976391615,3.2545847709706,293.15164074588
3.04,7.81166301058279,293.149822842543,2.93043194096952,293.149976117462,3.25790504844769,293.151659830597
3.08,7.80921469601915,293.149820567323,2.92956193234646,293.149975844357,3.26122337163439,293.15167884506
3.12,7.80676715431597,293.149818293545,2.92869310515333,293.149975572299,3.2645397405307,293.151697789269
3.16,7.80432038547325,293.149816021212,2.92782545939013,293.149975301289,3.26785415513662,293.151716663223
3.2,7.80187438949098,293.149813750321,2.92695899505687,293.149975031326,3.27116661545215,293.151735466924
3.24,7.79942916636918,293.149811480874,2.92609371215354,293.149974762411,3.27447712147729,293.15175420037
3.28,7.79698471610783,293.14980921287,2.92522961068014,293.149974494543,3.27778567321203,293.151772863563
3.32,7.79454103870694,293.149806946309,2.92436669063667,293.149974227723,3.28109227065638,293.151791456501
3.36,7.79209813416652,293.149804681192,2.92350495202314,293.14997396195,3.28439691381034,293.151809979186
3.4,7.78965600248654,293.149802417518,2.92264439483955,293.149973697225,3.28769960267391,293.151828431616
3.44,7.78721464366703,293.149800155288,2.92178501908588,293.149973433547,3.29100033724708,293.151846813792
3.48,7.78477405770798,293.149797894501,2.92092682476215,293.149973170917,3.29429911752987,293.151865125714
3.52,7.78233424460939,293.149795635157,2.92006981186835,293.149972909334,3.29759594352226,293.151883367382
3.56,7.77989520437125,293.149793377256,2.91921398040449,293.149972648798,3.30089081522426,293.151901538796
3.6,7.77745693699357,293.149791120799,2.91835933037056,293.14997238931,3.30418373263587,293.151919639956
3.64,7.77501944247635,293.149788865785,2.91750586176656,293.14997213087,3.30747469575709,293.151937670861
3.68,7.7725827208196,293.149786612215,2.91665357459249,293.149971873477,3.31076370458791,293.151955631513
3.72,7.77014677202329,293.149784360088,2.91580246884836,293.149971617132,3.31405075912834,293.15197352191
3.76,7.76771159608745,293.149782109404,2.91495254453416,293.149971361834,3.31733585937838,293.151991342054
3.8,7.76527719301207,293.149779860164,2.9141038016499,293.149971107583,3.32061900533803,293.152009091943
3.84,7.76284356279714,293.149777612367,2.91325624019557,293.14997085438,3.32390019700729,293.152026771579
3.88,7.76041070544268,293.149775366013,2.91240986017117,293.149970602225,3.32717943438616,293.15204438096
3.92,7.75797862094867,293.149773121103,2.9115646615767,293.149970351117,3.33045671747463,293.152061920087
3.96,7.7555472638562,293.149770877426,2.91072076396925,293.149970100326,3.33373197217454,293.152079482583
4,7.75311665655496,293.149768635086,2.90987810846391,293.149969850213,3.33700523498114,293.152097022336
4.04,7.75068681821632,293.149766394171,2.90903664463986,293.149969601085,3.34027653714383,293.152114499863
4.08,7.74825774884028,293.149764154681,2.9081963724971,293.149969352942,3.34354587866261,293.152131915163
4.12,7.74582944842685,293.149761916617,2.90735729203565,293.149969105783,3.3468132595375,293.152149268237
4.16,7.74340191697603,293.149759679978,2.9065194032555,293.14996885961,3.35007867976847,293.152166559085
4.2,7.74097515448781,293.149757444764,2.90568270615664,293.149968614421,3.35334213935555,293.152183787706
4.24,7.7385491609622,293.149755210976,2.90484720073908,293.149968370218,3.35660363829872,293.1522009541
4.28,7.73612393639919,293.149752978613,2.90401288700282,293.149968126999,3.35986317659798,293.152218058269
4.32,7.73369948079879,293.149750747675,2.90317976494786,293.149967884765,3.36312075425334,293.15223510021
4.36,7.731275794161,293.149748518163,2.9023478345742,293.149967643516,3.3663763712648,293.152252079926
4.4,7.72885287648581,293.149746290076,2.90151709588184,293.149967403252,3.36963002763236,293.152268997415
4.44,7.72643072777322,293.149744063415,2.90068754887077,293.149967163973,3.37288172335601,293.152285852677
4.48,7.72400934802324,293.149741838178,2.899859193541,293.149966925679,3.37613145843575,293.152302645714
4.52,7.72158873723587,293.149739614367,2.89903202989253,293.14996668837,3.3793792328716,293.152319376523
4.56,7.7191688954111,293.149737391982,2.89820605792536,293.149966452045,3.38262504666353,293.152336045106
4.6,7.71674982254894,293.149735171021,2.89738127763949,293.149966216706,3.38586889981157,293.152352651463
4.64,7.71433151864938,293.149732951486,2.89655768903492,293.149965982352,3.3891107923157,293.152369195594
4.68,7.71191398371243,293.149730733377,2.89573529211164,293.149965748982,3.39235072417592,293.152385677498
4.72,7.70949721773809,293.149728516693,2.89491408686967,293.149965516597,3.39558869539225,293.152402097175
4.76,7.70708122072635,293.149726301434,2.89409407330899,293.149965285197,3.39882470596467,293.152418454626
4.8,7.70466599267721,293.1497240876,2.89327525142961,293.149965054783,3.40205875589318,293.152434749851
4.84,7.70225153359068,293.149721875192,2.89245762123153,293.149964825353,3.40529084517779,293.15245098285
4.88,7.69983784346676,293.149719664209,2.89164118271474,293.149964596908,3.4085209738185,293.152467153621
4.92,7.69742492230544,293.149717454652,2.89082593587926,293.149964369448,3.4117491418153,293.152483262167
4.96,7.69501277010673,293.149715246519,2.89001188072507,293.149964142972,3.4149753491682,293.152499308486
5,7.69260138687063,293.149713039812,2.88919901725218,293.149963917482,3.41819959587719,293.152515292578
5.04,7.69019077259712,293.149710834531,2.88838734546059,293.149963692977,3.42142188194228,293.152531214445
5.08,7.68778092728623,293.149708630675,2.8875768653503,293.149963469456,3.42464220736347,293.152547074084
5.12,7.68537185093794,293.149706428244,2.88676757692131,293.149963246921,3.42786057214075,293.152562871498
5.16,7.68296354355225,293.149704227238,2.88595948017361,293.14996302537,3.43107697627413,293.152578606685
5.2,7.68055600512918,293.149702027658,2.88515257510722,293.149962804804,3.43429141976361,293.152594279645
5.24,7.6781492356687,293.149699829503,2.88434686172212,293.149962585223,3.43750390260918,293.152609890379
5.28,7.67574316879784,293.149697632474,2.88354251960697,293.149962365608,3.44071431159518,293.15262555139
5.32,7.67333786172701,293.14969543683,2.88273939396476,293.149962146837,3.44392274430822,293.152641165706
5.36,7.67093331937831,293.149693242591,2.88193747147751,293.149961928986,3.44712920914418,293.152656724983
5.4,7.66852954175175,293.149691049759,2.88113675214521,293.149961712054,3.45033370610305,293.152672229221
5.44,7.66612652884731,293.149688858333,2.88033723596787,293.149961496042,3.45353623518482,293.15268767842
5.48,7.66372428066501,293.149686668313,2.87953892294548,293.14996128095,3.45673679638951,293.152703072581
5.52,7.66132279720483,293.149684479699,2.87874181307806,293.149961066778,3.45993538971711,293.152718411703
5.56,7.65892207846679,293.149682292492,2.87794590636559,293.149960853526,3.46313201516762,293.152733695786
5.6,7.65652212445088,293.149680106691,2.87715120280808,293.149960641193,3.46632667274104,293.152748924831
5.64,7.6541229351571,293.149677922296,2.87635770240552,293.14996042978,3.46951936243738,293.152764098836
5.68,7.65172451058545,293.149675739307,2.87556540515793,293.149960219287,3.47271008425662,293.152779217803
5.72,7.64932685073593,293.149673557725,2.87477431106529,293.149960009714,3.47589883819878,293.152794281732
5.76,7.64692995560855,293.149671377549,2.87398442012761,293.14995980106,3.47908562426385,293.152809290621
5.8,7.64453382520329,293.149669198778,2.87319573234488,293.149959593326,3.48227044245182,293.152824244472
5.84,7.64213845952017,293.149667021415,2.87240824771712,293.149959386512,3.48545329276271,293.152839143284
5.88,7.63974385855918,293.149664845457,2.87162196624431,293.149959180618,3.48863417519652,293.152853987058
5.92,7.63735002232032,293.149662670906,2.87083688792645,293.149958975644,3.49181308975323,293.152868775792
5.96,7.63495695080359,293.149660497761,2.87005301276356,293.149958771589,3.49499003643285,293.152883509488
6,7.63256464400899,293.149658326022,2.86927034075562,293.149958568455,3.49816501523539,293.152898188145
6.04,7.63017310193652,293.149656155689,2.86848887190264,293.14995836624,3.50133802616083,293.152912811764
6.08,7.62778232458619,293.149653986762,2.86770860620462,293.149958164944,3.50450906920919,293.152927380343
6.12,7.62539231195798,293.149651819242,2.86692954366156,293.149957964569,3.50767814438046,293.152941893884
6.16,7.62300306405191,293.149649653128,2.86615168427345,293.149957765113,3.51084525167464,293.152956352387
6.2,7.62061458086797,293.14964748842,2.8653750280403,293.149957566577,3.51401039109173,293.15297075585
6.24,7.61822686240616,293.149645325119,2.8645995749621,293.149957368961,3.51717356263174,293.152985104275
6.28,7.61583990866648,293.149643163223,2.86382532503887,293.149957172265,3.52033476629465,293.152999397661
6.32,7.61345371964893,293.149641002734,2.86305227827059,293.149956976488,3.52349400208048,293.153013636008
6.36,7.61106829535352,293.149638843651,2.86228043465727,293.149956781631,3.52665126998921,293.153027819317
6.4,7.60868363578023,293.149636685974,2.86150979419891,293.149956587694,3.52980657002086,293.153041947587
6.44,7.60629974092908,293.149634529704,2.8607403568955,293.149956394677,3.53295990217542,293.153056020818
6.48,7.60391661080005,293.14963237484,2.85997212274705,293.14995620258,3.53611126645289,293.15307003901
6.52,7.60153424539316,293.149630221382,2.85920509175356,293.149956011402,3.53926066285328,293.153084002164
6.56,7.59915263812388,293.149628069301,2.85843928231264,293.149955821048,3.54240807956348,293.153097919429
6.6,7.59677175907694,293.149625918466,2.85767477800961,293.149955631082,3.54555346291345,293.153111832376
6.64,7.5943916409036,293.149623769021,2.85691148761464,293.149955441979,3.54869687148177,293.153125695632
6.68,7.5920122834904,293.149621620965,2.85614941144465,293.149955253738,3.55183830506494,293.153139509355
6.72,7.58963368672394,293.149619474297,2.85538854981659,293.149955066357,3.55497776345947,293.153153273703
6.76,7.58725585049077,293.149617329016,2.85462890304738,293.149954879835,3.55811524646185,293.153166988833
6.8,7.58487877467747,293.149615185123,2.85387047145395,293.149954694171,3.56125075386859,293.153180654902
6.84,7.5825024591706,293.149613042617,2.85311325535323,293.149954509361,3.56438428547617,293.15319427207
6.88,7.58012690385675,293.149610901498,2.85235725506214,293.149954325405,3.56751584108111,293.153207840492
6.92,7.57775210862248,293.149608761764,2.85160247089763,293.149954142302,3.5706454204799,293.153221360326
6.96,7.57537807335435,293.149606623416,2.85084890317661,293.149953960048,3.57377302346904,293.153234831731
7,7.57300479793895,293.149604486452,2.85009655221602,293.149953778644,3.57689864984503,293.153248254864
7.04,7.57063228226284,293.149602350873,2.84934541833279,293.149953598086,3.58002229940437,293.153261629883
7.08,7.56826052621259,293.149600216677,2.84859550184384,293.149953418374,3.58314397194356,293.153274956944
7.12,7.56588952967478,293.149598083865,2.84784680306611,293.149953239506,3.58626366725911,293.153288236206
7.16,7.56351929253597,293.149595952436,2.84709932231653,293.14995306148,3.5893813851475,293.153301467827
7.2,7.56114981468273,293.14959382239,2.84635305991202,293.149952884295,3.59249712540525,293.153314651964
7.24,7.55878109600164,293.149591693725,2.84560801616952,293.149952707948,3.59561088782885,293.153327788774
7.28,7.55641313637926,293.149589566441,2.84486419140595,293.149952532438,3.59872267221479,293.153340878416
7.32,7.55404593570217,293.149587440539,2.84412158593824,293.149952357764,3.60183247835959,293.153353921046
7.36,7.55167949385694,293.149585316016,2.84338020008333,293.149952183924,3.60494030605973,293.153366916823
7.4,7.54931381073013,293.149583192874,2.84264003415814,293.149952010916,3.60804615511173,293.153379865905
7.44,7.54694888620832,293.149581071111,2.84190108847961,293.149951838738,3.61115002531207,293.153392768448
7.48,7.54458472017808,293.149578950727,2.84116336336466,293.14995166739,3.61425191645726,293.15340562461
7.52,7.54222131252598,293.149576831722,2.84042685913022,293.149951496869,3.61735182834381,293.153418434549
7.56,7.53985866313858,293.149574714094,2.83969157609322,293.149951327173,3.6204497607682,293.153431198423
7.6,7.53749677190247,293.149572597843,2.83895751457059,293.149951158301,3.62354571352693,293.153443916389
7.64,7.53513563870421,293.14957048297,2.83822467487927,293.149950990252,3.62663968641652,293.153456588605
7.68,7.53277526343037,293.149568369473,2.83749305733617,293.149950823023,3.62973167923346,293.153469215229
7.72,7.53041564596752,293.149566257352,2.83676266225824,293.149950656613,3.63282169177424,293.153481796418
7.76,7.52805678620224,293.149564146606,2.83603348996239,293.14995049102,3.63590972383537,293.153494332329
7.8,7.52569868402109,293.149562037235,2.83530554076557,293.149950326243,3.63899577521335,293.153506823121
7.84,7.52334133931064,293.149559929239,2.83457881498469,293.14995016228,3.64207984570467,293.153519268951
7.88,7.52098474609554,293.149557822593,2.83385333094792,293.149949999059,3.64516192295654,293.153531673573
7.92,7.51862890011916,293.14955571728,2.83312910170254,293.149949836526,3.6482419981783,293.15354403969
7.96,7.51627380987482,293.149553613335,2.83240610112054,293.149949674786,3.65132008900464,293.153556362176
8,7.51391947520815,293.149551510756,2.83168432964462,293.149949513836,3.65439619514724,293.153568641213
8.04,7.51156589596478,293.149549409543,2.83096378771747,293.149949353673,3.65747031631774,293.153580876985
8.08,7.50921307199036,293.149547309696,2.83024447578182,293.149949194296,3.66054245222782,293.153593069675
8.12,7.50686100313052,293.149545211213,2.82952639428036,293.149949035702,3.66361260258912,293.153605219464
8.16,7.50450968923089,293.149543114094,2.82880954365581,293.14994887789,3.6666807671133,293.153617326536
8.2,7.50215913013711,293.149541018339,2.82809392435086,293.149948720857,3.66974694551203,293.153629391074
8.24,7.49980932569482,293.149538923946,2.82737953680822,293.149948564601,3.67281113749696,293.15364141326
8.28,7.49746027574965,293.149536830916,2.82666638147059,293.14994840912,3.67587334277976,293.153653393278
8.32,7.49511198014724,293.149534739246,2.82595445878069,293.149948254412,3.67893356107207,293.153665331309
8.36,7.49276443873322,293.149532648938,2.82524376918122,293.149948100474,3.68199179208556,293.153677227536
8.4,7.49041765135323,293.149530559989,2.82453431311488,293.149947947304,3.68504803553189,293.153689082143
8.44,7.4880716178529,293.1495284724,2.82382609102438,293.149947794901,3.68810229112272,293.153700895312
8.48,7.48572633807788,293.149526386169,2.82311910335243,293.149947643262,3.6911545585697,293.153712667225
8.52,7.48338181187378,293.149524301297,2.82241335054172,293.149947492385,3.69420483758449,293.153724398066
8.56,7.48103803908627,293.149522217782,2.82170883303498,293.149947342268,3.69725312787876,293.153736088018
8.6,7.47869501956095,293.149520135623,2.82100555127489,293.149947192908,3.70029942916416,293.153747737262
8.64,7.47635275314348,293.149518054821,2.82030350570417,293.149947044304,3.70334374115234,293.153759345983
8.68,7.47401123967949,293.149515975374,2.81960269676553,293.149946896453,3.70638606355498,293.153770914361
8.72,7.47167047901461,293.149513897282,2.81890312490166,293.149946749354,3.70942639608373,293.153782442581
8.76,7.46933047099448,293.149511820544,2.81820479055528,293.149946603003,3.71246473845024,293.153793930825
8.8,7.46699121546474,293.149509745159,2.81750769416909,293.149946457399,3.71550109036618,293.153805379276
8.84,7.46465271227102,293.149507671127,2.81681183618579,293.149946312541,3.71853545154319,293.153816788116
8.88,7.46231496125895,293.149505598447,2.81611721704809,293.149946168424,3.72156782169296,293.153828157529
8.92,7.45997796227417,293.149503527119,2.8154238371987,293.149946025049,3.72459820052712,293.153839487696
8.96,7.45764171516233,293.149501457141,2.81473169708033,293.149945882411,3.72762658775735,293.153850778801
9,7.45530621976904,293.149499388514,2.81404079713566,293.14994574051,3.73065298309529,293.153862031027
9.04,7.45297147593996,293.149497321236,2.81335113780743,293.149945599342,3.73367738625261,293.153873244556
9.08,7.45063748352071,293.149495255306,2.81266271953832,293.149945458907,3.73669979694097,293.153884419571
9.12,7.44830424235693,293.149493190725,2.81197554277105,293.149945319201,3.73972021487202,293.153895556255
9.16,7.44597175229426,293.149491127491,2.81128960794832,293.149945180222,3.74273863975743,293.15390665479
9.2,7.44364001027778,293.149489065597,2.81060492750333,293.149945041961,3.74575506221889,293.153917710394
9.24,7.44130901697012,293.149487005043,2.8099214985015,293.149944904416,3.74876948452838,293.153928724648
9.28,7.438978773867,293.149484945833,2.80923931456426,293.149944767591,3.75178191156874,293.15393970056
9.32,7.43664928080145,293.149482887967,2.80855837618641,293.149944631484,3.75479234301214,293.153950638291
9.36,7.4343205376065,293.149480831444,2.80787868386277,293.149944496092,3.75780077853073,293.153961538002
9.4,7.43199254411519,293.149478776263,2.80720023808813,293.149944361414,3.76080721779668,293.153972399854
9.44,7.42966530016054,293.149476722424,2.80652303935731,293.149944227446,3.76381166048214,293.153983224008
9.48,7.4273388055756,293.149474669925,2.80584708816512,293.149944094187,3.76681410625929,293.153994010626
9.52,7.42501306019338,293.149472618767,2.80517238500635,293.149943961635,3.76981455480027,293.154004759868
9.56,7.42268806384693,293.149470568948,2.80449893037583,293.149943829788,3.77281300577725,293.154015471897
9.6,7.42036381636927,293.149468520468,2.80382672476834,293.149943698642,3.77580945886238,293.154026146872
9.64,7.41804031759345,293.149466473326,2.80315576867871,293.149943568197,3.77880391372784,293.154036784956
9.68,7.41571756735248,293.149464427522,2.80248606260174,293.14994343845,3.78179637004578,293.154047386309
9.72,7.4133955654794,293.149462383054,2.80181760703224,293.149943309398,3.78478682748836,293.154057951093
9.76,7.41107431180725,293.149460339922,2.80115040246501,293.14994318104,3.78777528572774,293.154068479468
9.8,7.40875380616905,293.149458298125,2.80048444939486,293.149943053373,3.79076174443608,293.154078971596
9.84,7.40643404839784,293.149456257663,2.7998197483166,293.149942926395,3.79374620328555,293.154089427638
9.88,7.40411503832666,293.149454218535,2.79915629972504,293.149942800105,3.7967286619483,293.154099847756
9.92,7.40179677578852,293.14945218074,2.79849410411498,293.149942674499,3.7997091200965,293.15411023211
9.96,7.39947926061647,293.149450144277,2.79783316198123,293.149942549575,3.8026875774023,293.154120580861
10,7.39716249264353,293.149448109147,2.7971734738186,293.149942425332,3.80566403353787,293.154130894172
10.04,7.39484647170275,293.149446075347,2.79651504012189,293.149942301767,3.80863848817537,293.154141172202
10.08,7.39253119762714,293.149444042878,2.79585786138591,293.149942178879,3.81161094098695,293.154151415113
10.12,7.39021667024975,293.149442011739,2.79520193810547,293.149942056664,3.81458139164478,293.154161623066
10.16,7.3879028894036,293.149439981928,2.79454727077538,293.14994193512,3.81754983982102,293.154171796223
10.2,7.38558985492173,293.149437953446,2.79389385989044,293.149941814246,3.82051628518783,293.154181934745
10.24,7.38327756663717,293.149435926292,2.79324170594546,293.14994169404,3.82348072741737,293.154192038792
10.28,7.38096602438295,293.149433900464,2.79259080943525,293.149941574498,3.8264431661818,293.154202108527
10.32,7.3786552279921,293.149431875963,2.79194117085461,293.149941455619,3.82940360115328,293.154212144109
10.36,7.37634517729766,293.149429852788,2.79129279069836,293.149941337401,3.83236203200398,293.154222145701
10.4,7.37403587213266,293.149427830937,2.7906456694613,293.149941219842,3.83531845840605,293.154232113463
10.44,7.37172731233012,293.14942581041,2.78999980763823,293.149941102938,3.83827288003165,293.154242047556
10.48,7.36941949772309,293.149423791207,2.78935520572396,293.149940986689,3.84122529655294,293.154251948143
10.52,7.36711242626991,293.149421773327,2.78871187612362,293.14994087112,3.84417569760647,293.154261806078
10.56,7.36480609918167,293.149419756769,2.78806981057686,293.149940756209,3.84712409024148,293.154271628363
10.6,7.36250051658446,293.149417741532,2.78742900771662,293.149940641948,3.85007047569892,293.154281416614
10.64,7.36019567830544,293.149415727615,2.78678946807506,293.149940528336,3.8530148536195,293.154291170963
10.68,7.35789158417175,293.149413715019,2.78615119218435,293.14994041537,3.8559572236439,293.154300891542
10.72,7.35558823401056,293.149411703742,2.78551418057663,293.149940303049,3.85889758541281,293.154310578482
10.76,7.35328562764901,293.149409693784,2.78487843378407,293.14994019137,3.86183593856692,293.154320231916
10.8,7.35098376491426,293.149407685143,2.78424395233883,293.149940080331,3.86477228274691,293.154329851977
10.84,7.34868264563346,293.14940567782,2.78361073677307,293.14993996993,3.86770661759348,293.154339438795
10.88,7.34638226963376,293.149403671814,2.78297878761894,293.149939860165,3.8706389427473,293.154348992502
10.92,7.34408263674232,293.149401667123,2.7823481054086,293.149939751033,3.87356925784908,293.154358513232
10.96,7.34178374678629,293.149399663747,2.78171869067421,293.149939642534,3.8764975625395,293.154368001115
11,7.33948559959282,293.149397661686,2.78109054394794,293.149939534664,3.87942385645924,293.154377456284
11.04,7.33718819498906,293.149395660938,2.78046366576194,293.149939427422,3.882348139249,293.154386878871
11.08,7.33489153280218,293.149393661503,2.77983805664836,293.149939320805,3.88527041054946,293.154396269007
11.12,7.33259561285931,293.149391663381,2.77921371713937,293.149939214811,3.88819067000131,293.154405626825
11.16,7.33030043498762,293.149389666571,2.77859064776713,293.149939109439,3.89110891724525,293.154414952457
11.2,7.32800599901426,293.149387671071,2.7779688490638,293.149939004686,3.89402515192195,293.154424246035
11.24,7.32571230476637,293.149385676882,2.77734832156152,293.14993890055,3.89693937367211,293.15443350769
11.28,7.32341935207112,293.149383684002,2.77672906579247,293.149938797029,3.89985158213641,293.154442737555
11.32,7.32112714075565,293.149381692431,2.7761110822888,293.149938694121,3.90276177695555,293.154451935761
