"time","tank.level","tank.medium.h","tank.aboveLevel[1]","tank.aboveLevel[2]","tank.aboveLevel[3]","tank.aboveLevel[4]","tank.ports_m_flow_out[1]","tank.ports_m_flow_out[2]","tank.ports_m_flow_out[3]","tank.ports_m_flow_out[4]"
3994,6.43004681142183,84013.0581525969,0,1,1,1,1,1,1,1
3995,6.43004825594332,84013.0581525969,0,1,1,1,1,1,1,1
3996,6.43004969715574,84013.0581525969,0,1,1,1,1,1,1,1
3997,6.43005113506705,84013.0581525969,0,1,1,1,1,1,1,1
3998,6.43005256968517,84013.0581525969,0,1,1,1,1,1,1,1
3999,6.43005400101804,84013.0581525969,0,1,1,1,1,1,1,1
4000,6.43005542907355,84013.0581525969,0,1,1,1,1,1,1,1
4001,6.43005685385962,84013.0581525969,0,1,1,1,1,1,1,1
4002,6.43005827538412,84013.0581525969,0,1,1,1,1,1,1,1
4003,6.43005969365493,84013.0581525969,0,1,1,1,1,1,1,1
4004,6.43006110867992,84013.0581525969,0,1,1,1,1,1,1,1
4005,6.43006252046692,84013.0581525969,0,1,1,1,1,1,1,1
4006,6.43006392902379,84013.0581525969,0,1,1,1,1,1,1,1
4007,6.43006533435834,84013.0581525969,0,1,1,1,1,1,1,1
4008,6.4300667364784,84013.0581525969,0,1,1,1,1,1,1,1
4009,6.43006813539177,84013.0581525969,0,1,1,1,1,1,1,1
4010,6.43006953110624,84013.0581525969,0,1,1,1,1,1,1,1
4011,6.43007092362958,84013.0581525969,0,1,1,1,1,1,1,1
4012,6.43007231296958,84013.0581525969,0,1,1,1,1,1,1,1
4013,6.43007369913399,84013.0581525969,0,1,1,1,1,1,1,1
4014,6.43007508213055,84013.0581525969,0,1,1,1,1,1,1,1
4015,6.43007646196701,84013.0581525969,0,1,1,1,1,1,1,1
4016,6.43007783865108,84013.0581525969,0,1,1,1,1,1,1,1
4017,6.43007921219048,84013.0581525969,0,1,1,1,1,1,1,1
4018,6.43008058259292,84013.0581525969,0,1,1,1,1,1,1,1
4019,6.43008194986608,84013.0581525969,0,1,1,1,1,1,1,1
4020,6.43008331401765,84013.0581525969,0,1,1,1,1,1,1,1
4021,6.43008467505531,84013.0581525969,0,1,1,1,1,1,1,1
4022,6.4300860329867,84013.0581525969,0,1,1,1,1,1,1,1
4023,6.43008738781948,84013.0581525969,0,1,1,1,1,1,1,1
4024,6.4300887395613,84013.0581525969,0,1,1,1,1,1,1,1
4025,6.43009008821977,84013.0581525969,0,1,1,1,1,1,1,1
4026,6.43009143380252,84013.0581525969,0,1,1,1,1,1,1,1
4027,6.43009277631717,84013.0581525969,0,1,1,1,1,1,1,1
4028,6.43009411577129,84013.0581525969,0,1,1,1,1,1,1,1
4029,6.43009545217249,84013.0581525969,0,1,1,1,1,1,1,1
4030,6.43009678552835,84013.0581525969,0,1,1,1,1,1,1,1
4031,6.43009811584643,84013.0581525969,0,1,1,1,1,1,1,1
4032,6.4300994431343,84013.0581525969,0,1,1,1,1,1,1,1
4033,6.43010076739949,84013.0581525969,0,1,1,1,1,1,1,1
4034,6.43010208864956,84013.0581525969,0,1,1,1,1,1,1,1
4035,6.43010340689202,84013.0581525969,0,1,1,1,1,1,1,1
4036,6.43010472213442,84013.0581525969,0,1,1,1,1,1,1,1
4037,6.43010603438424,84013.0581525969,0,1,1,1,1,1,1,1
4038,6.430107343649,84013.0581525969,0,1,1,1,1,1,1,1
4039,6.43010864993619,84013.0581525969,0,1,1,1,1,1,1,1
4040,6.4301099532533,84013.0581525969,0,1,1,1,1,1,1,1
4041,6.43011125360779,84013.0581525969,0,1,1,1,1,1,1,1
4042,6.43011255100713,84013.0581525969,0,1,1,1,1,1,1,1
4043,6.43011384545879,84013.0581525969,0,1,1,1,1,1,1,1
4044,6.43011513697019,84013.0581525969,0,1,1,1,1,1,1,1
4045,6.4301164255488,84013.0581525969,0,1,1,1,1,1,1,1
4046,6.43011771120203,84013.0581525969,0,1,1,1,1,1,1,1
4047,6.4301189939373,84013.0581525969,0,1,1,1,1,1,1,1
4048,6.43012027376204,84013.0581525969,0,1,1,1,1,1,1,1
4049,6.43012155068364,84013.0581525969,0,1,1,1,1,1,1,1
4050,6.4301228247095,84013.0581525969,0,1,1,1,1,1,1,1
4051,6.43012409584701,84013.0581525969,0,1,1,1,1,1,1,1
4052,6.43012536410354,84013.0581525969,0,1,1,1,1,1,1,1
4053,6.43012662948648,84013.0581525969,0,1,1,1,1,1,1,1
4054,6.43012789200317,84013.0581525969,0,1,1,1,1,1,1,1
4055,6.43012915166098,84013.0581525969,0,1,1,1,1,1,1,1
4056,6.43013040846725,84013.0581525969,0,1,1,1,1,1,1,1
4057,6.43013166242932,84013.0581525969,0,1,1,1,1,1,1,1
4058,6.43013291355453,84013.0581525969,0,1,1,1,1,1,1,1
4059,6.43013416185019,84013.0581525969,0,1,1,1,1,1,1,1
4060,6.43013540732363,84013.0581525969,0,1,1,1,1,1,1,1
4061,6.43013664998215,84013.0581525969,0,1,1,1,1,1,1,1
4062,6.43013788983304,84013.0581525969,0,1,1,1,1,1,1,1
4063,6.43013912688362,84013.0581525969,0,1,1,1,1,1,1,1
4064,6.43014036018867,84013.0581525969,0,1,1,1,1,1,1,1
4065,6.43014159036541,84013.0581525969,0,1,1,1,1,1,1,1
4066,6.43014281772073,84013.0581525969,0,1,1,1,1,1,1,1
4067,6.43014404226116,84013.0581525969,0,1,1,1,1,1,1,1
4068,6.43014526399323,84013.0581525969,0,1,1,1,1,1,1,1
4069,6.43014648292347,84013.0581525969,0,1,1,1,1,1,1,1
4070,6.43014769905837,84013.0581525969,0,1,1,1,1,1,1,1
4071,6.43014891240442,84013.0581525969,0,1,1,1,1,1,1,1
4072,6.43015012296811,84013.0581525969,0,1,1,1,1,1,1,1
4073,6.43015133075588,84013.0581525969,0,1,1,1,1,1,1,1
4074,6.4301525357742,84013.0581525969,0,1,1,1,1,1,1,1
4075,6.43015373802951,84013.0581525969,0,1,1,1,1,1,1,1
4076,6.43015493752821,84013.0581525969,0,1,1,1,1,1,1,1
4077,6.43015613427674,84013.0581525969,0,1,1,1,1,1,1,1
4078,6.43015732828147,84013.0581525969,0,1,1,1,1,1,1,1
4079,6.4301585195488,84013.0581525969,0,1,1,1,1,1,1,1
4080,6.4301597080851,84013.0581525969,0,1,1,1,1,1,1,1
4081,6.43016089389672,84013.0581525969,0,1,1,1,1,1,1,1
4082,6.43016207699002,84013.0581525969,0,1,1,1,1,1,1,1
4083,6.43016325737131,84013.0581525969,0,1,1,1,1,1,1,1
4084,6.43016443504693,84013.0581525969,0,1,1,1,1,1,1,1
4085,6.43016561002318,84013.0581525969,0,1,1,1,1,1,1,1
4086,6.43016678230636,84013.0581525969,0,1,1,1,1,1,1,1
4087,6.43016795190273,84013.0581525969,0,1,1,1,1,1,1,1
4088,6.43016911881859,84013.0581525969,0,1,1,1,1,1,1,1
4089,6.43017028306017,84013.0581525969,0,1,1,1,1,1,1,1
4090,6.43017144463373,84013.0581525969,0,1,1,1,1,1,1,1
4091,6.43017260354549,84013.0581525969,0,1,1,1,1,1,1,1
4092,6.43017375980167,84013.0581525969,0,1,1,1,1,1,1,1
4093,6.43017491340849,84013.0581525969,0,1,1,1,1,1,1,1
4094,6.43017606437213,84013.0581525969,0,1,1,1,1,1,1,1
4095,6.43017721269877,84013.0581525969,0,1,1,1,1,1,1,1
4096,6.4301783583946,84013.0581525969,0,1,1,1,1,1,1,1
4097,6.43017950146575,84013.0581525969,0,1,1,1,1,1,1,1
4098,6.43018064191839,84013.0581525969,0,1,1,1,1,1,1,1
4099,6.43018177975864,84013.0581525969,0,1,1,1,1,1,1,1
4100,6.43018291499262,84013.0581525969,0,1,1,1,1,1,1,1
4101,6.43018404762644,84013.0581525969,0,1,1,1,1,1,1,1
4102,6.43018517766621,84013.0581525969,0,1,1,1,1,1,1,1
4103,6.430186305118,84013.0581525969,0,1,1,1,1,1,1,1
4104,6.43018742998789,84013.0581525969,0,1,1,1,1,1,1,1
4105,6.43018855228195,84013.0581525969,0,1,1,1,1,1,1,1
4106,6.43018967200621,84013.0581525969,0,1,1,1,1,1,1,1
4107,6.43019078916673,84013.0581525969,0,1,1,1,1,1,1,1
4108,6.43019190376952,84013.0581525969,0,1,1,1,1,1,1,1
4109,6.43019301582061,84013.0581525969,0,1,1,1,1,1,1,1
4110,6.43019412532599,84013.0581525969,0,1,1,1,1,1,1,1
4111,6.43019523229167,84013.0581525969,0,1,1,1,1,1,1,1
4112,6.43019633672361,84013.0581525969,0,1,1,1,1,1,1,1
4113,6.4301974386278,84013.0581525969,0,1,1,1,1,1,1,1
4114,6.43019853801018,84013.0581525969,0,1,1,1,1,1,1,1
4115,6.43019963487671,84013.0581525969,0,1,1,1,1,1,1,1
4116,6.43020072923332,84013.0581525969,0,1,1,1,1,1,1,1
4117,6.43020182108593,84013.0581525969,0,1,1,1,1,1,1,1
4118,6.43020291044047,84013.0581525969,0,1,1,1,1,1,1,1
4119,6.43020399730283,84013.0581525969,0,1,1,1,1,1,1,1
4120,6.4302050816789,84013.0581525969,0,1,1,1,1,1,1,1
4121,6.43020616357457,84013.0581525969,0,1,1,1,1,1,1,1
4122,6.4302072429957,84013.0581525969,0,1,1,1,1,1,1,1
4123,6.43020831994816,84013.0581525969,0,1,1,1,1,1,1,1
4124,6.43020939443778,84013.0581525969,0,1,1,1,1,1,1,1
4125,6.43021046647042,84013.0581525969,0,1,1,1,1,1,1,1
4126,6.43021153605189,84013.0581525969,0,1,1,1,1,1,1,1
4127,6.43021260318801,84013.0581525969,0,1,1,1,1,1,1,1
4128,6.43021366788458,84013.0581525969,0,1,1,1,1,1,1,1
4129,6.4302147301474,84013.0581525969,0,1,1,1,1,1,1,1
4130,6.43021578998226,84013.0581525969,0,1,1,1,1,1,1,1
4131,6.43021684739493,84013.0581525969,0,1,1,1,1,1,1,1
4132,6.43021790239117,84013.0581525969,0,1,1,1,1,1,1,1
4133,6.43021895497673,84013.0581525969,0,1,1,1,1,1,1,1
4134,6.43022000515736,84013.0581525969,0,1,1,1,1,1,1,1
4135,6.43022105293879,84013.0581525969,0,1,1,1,1,1,1,1
4136,6.43022209832674,84013.0581525969,0,1,1,1,1,1,1,1
4137,6.43022314132693,84013.0581525969,0,1,1,1,1,1,1,1
4138,6.43022418194504,84013.0581525969,0,1,1,1,1,1,1,1
4139,6.43022522018679,84013.0581525969,0,1,1,1,1,1,1,1
4140,6.43022625605784,84013.0581525969,0,1,1,1,1,1,1,1
4141,6.43022728956388,84013.0581525969,0,1,1,1,1,1,1,1
4142,6.43022832071056,84013.0581525969,0,1,1,1,1,1,1,1
4143,6.43022934950353,84013.0581525969,0,1,1,1,1,1,1,1
4144,6.43023037594844,84013.0581525969,0,1,1,1,1,1,1,1
4145,6.43023140005091,84013.0581525969,0,1,1,1,1,1,1,1
4146,6.43023242181658,84013.0581525969,0,1,1,1,1,1,1,1
4147,6.43023344125105,84013.0581525969,0,1,1,1,1,1,1,1
4148,6.43023445835994,84013.0581525969,0,1,1,1,1,1,1,1
4149,6.43023547314882,84013.0581525969,0,1,1,1,1,1,1,1
4150,6.43023648562329,84013.0581525969,0,1,1,1,1,1,1,1
4151,6.43023749578892,84013.0581525969,0,1,1,1,1,1,1,1
4152,6.43023850365128,84013.0581525969,0,1,1,1,1,1,1,1
4153,6.43023950921592,84013.0581525969,0,1,1,1,1,1,1,1
4154,6.43024051248839,84013.0581525969,0,1,1,1,1,1,1,1
4155,6.43024151347423,84013.0581525969,0,1,1,1,1,1,1,1
4156,6.43024251217897,84013.0581525969,0,1,1,1,1,1,1,1
4157,6.43024350860812,84013.0581525969,0,1,1,1,1,1,1,1
4158,6.4302445027672,84013.0581525969,0,1,1,1,1,1,1,1
4159,6.4302454946617,84013.0581525969,0,1,1,1,1,1,1,1
4160,6.43024648429712,84013.0581525969,0,1,1,1,1,1,1,1
4161,6.43024747167894,84013.0581525969,0,1,1,1,1,1,1,1
4162,6.43024845681264,84013.0581525969,0,1,1,1,1,1,1,1
4163,6.43024943970368,84013.0581525969,0,1,1,1,1,1,1,1
4164,6.43025042035751,84013.0581525969,0,1,1,1,1,1,1,1
4165,6.43025139877959,84013.0581525969,0,1,1,1,1,1,1,1
4166,6.43025237497536,84013.0581525969,0,1,1,1,1,1,1,1
4167,6.43025334895024,84013.0581525969,0,1,1,1,1,1,1,1
4168,6.43025432070966,84013.0581525969,0,1,1,1,1,1,1,1
4169,6.43025529025902,84013.0581525969,0,1,1,1,1,1,1,1
4170,6.43025625760374,84013.0581525969,0,1,1,1,1,1,1,1
4171,6.43025722274921,84013.0581525969,0,1,1,1,1,1,1,1
4172,6.43025818570082,84013.0581525969,0,1,1,1,1,1,1,1
4173,6.43025914646394,84013.0581525969,0,1,1,1,1,1,1,1
4174,6.43026010504395,84013.0581525969,0,1,1,1,1,1,1,1
4175,6.43026106144622,84013.0581525969,0,1,1,1,1,1,1,1
4176,6.43026201567609,84013.0581525969,0,1,1,1,1,1,1,1
4177,6.43026296773892,84013.0581525969,0,1,1,1,1,1,1,1
4178,6.43026391764003,84013.0581525969,0,1,1,1,1,1,1,1
4179,6.43026486538477,84013.0581525969,0,1,1,1,1,1,1,1
4180,6.43026581097845,84013.0581525969,0,1,1,1,1,1,1,1
4181,6.43026675442639,84013.0581525969,0,1,1,1,1,1,1,1
4182,6.43026769573389,84013.0581525969,0,1,1,1,1,1,1,1
4183,6.43026863490626,84013.0581525969,0,1,1,1,1,1,1,1
4184,6.43026957194878,84013.0581525969,0,1,1,1,1,1,1,1
4185,6.43027050686674,84013.0581525969,0,1,1,1,1,1,1,1
4186,6.43027143966541,84013.0581525969,0,1,1,1,1,1,1,1
4187,6.43027237035006,84013.0581525969,0,1,1,1,1,1,1,1
4188,6.43027329851459,84013.0581525969,0,1,1,1,1,1,1,1
4189,6.43027422431842,84013.0581525969,0,1,1,1,1,1,1,1
4190,6.43027514800178,84013.0581525969,0,1,1,1,1,1,1,1
4191,6.43027606956953,84013.0581525969,0,1,1,1,1,1,1,1
4192,6.43027698902652,84013.0581525969,0,1,1,1,1,1,1,1
4193,6.43027790637759,84013.0581525969,0,1,1,1,1,1,1,1
4194,6.43027882162758,84013.0581525969,0,1,1,1,1,1,1,1
4195,6.43027973478131,84013.0581525969,0,1,1,1,1,1,1,1
4196,6.43028064584359,84013.0581525969,0,1,1,1,1,1,1,1
4197,6.43028155481922,84013.0581525969,0,1,1,1,1,1,1,1
4198,6.43028246171299,84013.0581525969,0,1,1,1,1,1,1,1
4199,6.43028336652969,84013.0581525969,0,1,1,1,1,1,1,1
4200,6.43028426927407,84013.0581525969,0,1,1,1,1,1,1,1
4201,6.43028516995089,84013.0581525969,0,1,1,1,1,1,1,1
4202,6.43028606856491,84013.0581525969,0,1,1,1,1,1,1,1
4203,6.43028696512087,84013.0581525969,0,1,1,1,1,1,1,1
4204,6.43028785962348,84013.0581525969,0,1,1,1,1,1,1,1
4205,6.43028875207746,84013.0581525969,0,1,1,1,1,1,1,1
4206,6.43028964248753,84013.0581525969,0,1,1,1,1,1,1,1
4207,6.43029053085838,84013.0581525969,0,1,1,1,1,1,1,1
4208,6.43029141719469,84013.0581525969,0,1,1,1,1,1,1,1
4209,6.43029230150114,84013.0581525969,0,1,1,1,1,1,1,1
4210,6.43029318378239,84013.0581525969,0,1,1,1,1,1,1,1
4211,6.43029406404311,84013.0581525969,0,1,1,1,1,1,1,1
4212,6.43029494228793,84013.0581525969,0,1,1,1,1,1,1,1
4213,6.43029581852149,84013.0581525969,0,1,1,1,1,1,1,1
4214,6.43029669274842,84013.0581525969,0,1,1,1,1,1,1,1
4215,6.43029756497332,84013.0581525969,0,1,1,1,1,1,1,1
4216,6.43029843520082,84013.0581525969,0,1,1,1,1,1,1,1
4217,6.4302993034355,84013.0581525969,0,1,1,1,1,1,1,1
4218,6.43030016968194,84013.0581525969,0,1,1,1,1,1,1,1
4219,6.43030103394473,84013.0581525969,0,1,1,1,1,1,1,1
4220,6.43030189622843,84013.0581525969,0,1,1,1,1,1,1,1
4221,6.43030275653759,84013.0581525969,0,1,1,1,1,1,1,1
4222,6.43030361487677,84013.0581525969,0,1,1,1,1,1,1,1
4223,6.4303044712505,84013.0581525969,0,1,1,1,1,1,1,1
4224,6.4303053256633,84013.0581525969,0,1,1,1,1,1,1,1
4225,6.4303061781197,84013.0581525969,0,1,1,1,1,1,1,1
4226,6.4303070286242,84013.0581525969,0,1,1,1,1,1,1,1
4227,6.4303078771813,84013.0581525969,0,1,1,1,1,1,1,1
4228,6.43030872379549,84013.0581525969,0,1,1,1,1,1,1,1
4229,6.43030956847124,84013.0581525969,0,1,1,1,1,1,1,1
4230,6.43031041121304,84013.0581525969,0,1,1,1,1,1,1,1
4231,6.43031125202534,84013.0581525969,0,1,1,1,1,1,1,1
4232,6.43031209091259,84013.0581525969,0,1,1,1,1,1,1,1
4233,6.43031292787923,84013.0581525969,0,1,1,1,1,1,1,1
4234,6.4303137629297,84013.0581525969,0,1,1,1,1,1,1,1
4235,6.43031459606842,84013.0581525969,0,1,1,1,1,1,1,1
4236,6.4303154272998,84013.0581525969,0,1,1,1,1,1,1,1
4237,6.43031625662825,84013.0581525969,0,1,1,1,1,1,1,1
4238,6.43031708405817,84013.0581525969,0,1,1,1,1,1,1,1
4239,6.43031790959394,84013.0581525969,0,1,1,1,1,1,1,1
4240,6.43031873323994,84013.0581525969,0,1,1,1,1,1,1,1
4241,6.43031955500054,84013.0581525969,0,1,1,1,1,1,1,1
4242,6.4303203748801,84013.0581525969,0,1,1,1,1,1,1,1
4243,6.43032119288296,84013.0581525969,0,1,1,1,1,1,1,1
4244,6.43032200901349,84013.0581525969,0,1,1,1,1,1,1,1
4245,6.43032282327599,84013.0581525969,0,1,1,1,1,1,1,1
4246,6.4303236356748,84013.0581525969,0,1,1,1,1,1,1,1
4247,6.43032444621425,84013.0581525969,0,1,1,1,1,1,1,1
4248,6.43032525489862,84013.0581525969,0,1,1,1,1,1,1,1
4249,6.43032606173222,84013.0581525969,0,1,1,1,1,1,1,1
4250,6.43032686671934,84013.0581525969,0,1,1,1,1,1,1,1
4251,6.43032766986426,84013.0581525969,0,1,1,1,1,1,1,1
4252,6.43032847117125,84013.0581525969,0,1,1,1,1,1,1,1
4253,6.43032927064458,84013.0581525969,0,1,1,1,1,1,1,1
4254,6.4303300682885,84013.0581525969,0,1,1,1,1,1,1,1
4255,6.43033086410725,84013.0581525969,0,1,1,1,1,1,1,1
4256,6.43033165810508,84013.0581525969,0,1,1,1,1,1,1,1
4257,6.43033245028621,84013.0581525969,0,1,1,1,1,1,1,1
4258,6.43033324065487,84013.0581525969,0,1,1,1,1,1,1,1
4259,6.43033402921527,84013.0581525969,0,1,1,1,1,1,1,1
4260,6.4303348159716,84013.0581525969,0,1,1,1,1,1,1,1
4261,6.43033560092808,84013.0581525969,0,1,1,1,1,1,1,1
4262,6.43033638408888,84013.0581525969,0,1,1,1,1,1,1,1
4263,6.43033716545819,84013.0581525969,0,1,1,1,1,1,1,1
4264,6.43033794504018,84013.0581525969,0,1,1,1,1,1,1,1
4265,6.430338722839,84013.0581525969,0,1,1,1,1,1,1,1
4266,6.43033949885883,84013.0581525969,0,1,1,1,1,1,1,1
4267,6.43034027310379,84013.0581525969,0,1,1,1,1,1,1,1
4268,6.43034104557804,84013.0581525969,0,1,1,1,1,1,1,1
4269,6.4303418162857,84013.0581525969,0,1,1,1,1,1,1,1
4270,6.4303425852309,84013.0581525969,0,1,1,1,1,1,1,1
4271,6.43034335241775,84013.0581525969,0,1,1,1,1,1,1,1
4272,6.43034411785036,84013.0581525969,0,1,1,1,1,1,1,1
4273,6.43034488153283,84013.0581525969,0,1,1,1,1,1,1,1
4274,6.43034564346925,84013.0581525969,0,1,1,1,1,1,1,1
4275,6.4303464036637,84013.0581525969,0,1,1,1,1,1,1,1
4276,6.43034716212026,84013.0581525969,0,1,1,1,1,1,1,1
4277,6.430347918843,84013.0581525969,0,1,1,1,1,1,1,1
4278,6.43034867383598,84013.0581525969,0,1,1,1,1,1,1,1
4279,6.43034942710325,84013.0581525969,0,1,1,1,1,1,1,1
4280,6.43035017864886,84013.0581525969,0,1,1,1,1,1,1,1
4281,6.43035092847685,84013.0581525969,0,1,1,1,1,1,1,1
4282,6.43035167659124,84013.0581525969,0,1,1,1,1,1,1,1
4283,6.43035242299606,84013.0581525969,0,1,1,1,1,1,1,1
4284,6.43035316769533,84013.0581525969,0,1,1,1,1,1,1,1
4285,6.43035391069305,84013.0581525969,0,1,1,1,1,1,1,1
4286,6.43035465199323,84013.0581525969,0,1,1,1,1,1,1,1
4287,6.43035539159985,84013.0581525969,0,1,1,1,1,1,1,1
4288,6.4303561295169,84013.0581525969,0,1,1,1,1,1,1,1
4289,6.43035686574837,84013.0581525969,0,1,1,1,1,1,1,1
4290,6.43035760029822,84013.0581525969,0,1,1,1,1,1,1,1
4291,6.43035833317041,84013.0581525969,0,1,1,1,1,1,1,1
4292,6.43035906436892,84013.0581525969,0,1,1,1,1,1,1,1
4293,6.43035979389767,84013.0581525969,0,1,1,1,1,1,1,1
4294,6.43036052176063,84013.0581525969,0,1,1,1,1,1,1,1
4295,6.43036124796172,84013.0581525969,0,1,1,1,1,1,1,1
4296,6.43036197250488,84013.0581525969,0,1,1,1,1,1,1,1
4297,6.43036269539401,84013.0581525969,0,1,1,1,1,1,1,1
4298,6.43036341663305,84013.0581525969,0,1,1,1,1,1,1,1
4299,6.4303641362259,84013.0581525969,0,1,1,1,1,1,1,1
4300,6.43036485417646,84013.0581525969,0,1,1,1,1,1,1,1
4301,6.43036557048862,84013.0581525969,0,1,1,1,1,1,1,1
4302,6.43036628516627,84013.0581525969,0,1,1,1,1,1,1,1
4303,6.43036699821329,84013.0581525969,0,1,1,1,1,1,1,1
4304,6.43036770963356,84013.0581525969,0,1,1,1,1,1,1,1
4305,6.43036841943095,84013.0581525969,0,1,1,1,1,1,1,1
4306,6.43036912760931,84013.0581525969,0,1,1,1,1,1,1,1
4307,6.4303698341725,84013.0581525969,0,1,1,1,1,1,1,1
4308,6.43037053912436,84013.0581525969,0,1,1,1,1,1,1,1
4309,6.43037124246875,84013.0581525969,0,1,1,1,1,1,1,1
4310,6.43037194420948,84013.0581525969,0,1,1,1,1,1,1,1
4311,6.4303726443504,84013.0581525969,0,1,1,1,1,1,1,1
4312,6.43037334268656,84013.0581525969,0,1,1,1,1,1,1,1
4313,6.43037403921722,84013.0581525969,0,1,1,1,1,1,1,1
4314,6.43037473414545,84013.0581525969,0,1,1,1,1,1,1,1
4315,6.43037542747483,84013.0581525969,0,1,1,1,1,1,1,1
4316,6.4303761192089,84013.0581525969,0,1,1,1,1,1,1,1
4317,6.43037680935123,84013.0581525969,0,1,1,1,1,1,1,1
4318,6.43037749790534,84013.0581525969,0,1,1,1,1,1,1,1
4319,6.43037818487477,84013.0581525969,0,1,1,1,1,1,1,1
4320,6.43037887026305,84013.0581525969,0,1,1,1,1,1,1,1
4321,6.43037955407369,84013.0581525969,0,1,1,1,1,1,1,1
4322,6.43038023631021,84013.0581525969,0,1,1,1,1,1,1,1
4323,6.43038091697609,84013.0581525969,0,1,1,1,1,1,1,1
4324,6.43038159607484,84013.0581525969,0,1,1,1,1,1,1,1
4325,6.43038227360994,84013.0581525969,0,1,1,1,1,1,1,1
4326,6.43038294958486,84013.0581525969,0,1,1,1,1,1,1,1
4327,6.43038362400306,84013.0581525969,0,1,1,1,1,1,1,1
4328,6.43038429686801,84013.0581525969,0,1,1,1,1,1,1,1
4329,6.43038496818316,84013.0581525969,0,1,1,1,1,1,1,1
4330,6.43038563795196,84013.0581525969,0,1,1,1,1,1,1,1
4331,6.43038630617782,84013.0581525969,0,1,1,1,1,1,1,1
4332,6.4303869728642,84013.0581525969,0,1,1,1,1,1,1,1
4333,6.43038763801449,84013.0581525969,0,1,1,1,1,1,1,1
4334,6.43038830163212,84013.0581525969,0,1,1,1,1,1,1,1
4335,6.43038896372048,84013.0581525969,0,1,1,1,1,1,1,1
4336,6.43038962428298,84013.0581525969,0,1,1,1,1,1,1,1
4337,6.43039028332299,84013.0581525969,0,1,1,1,1,1,1,1
4338,6.4303909408439,84013.0581525969,0,1,1,1,1,1,1,1
4339,6.43039159684908,84013.0581525969,0,1,1,1,1,1,1,1
4340,6.4303922513419,84013.0581525969,0,1,1,1,1,1,1,1
4341,6.4303929043257,84013.0581525969,0,1,1,1,1,1,1,1
4342,6.43039355580385,84013.0581525969,0,1,1,1,1,1,1,1
4343,6.43039420577967,84013.0581525969,0,1,1,1,1,1,1,1
4344,6.4303948542565,84013.0581525969,0,1,1,1,1,1,1,1
4345,6.43039550123768,84013.0581525969,0,1,1,1,1,1,1,1
4346,6.43039614672651,84013.0581525969,0,1,1,1,1,1,1,1
4347,6.43039679072631,84013.0581525969,0,1,1,1,1,1,1,1
4348,6.43039743324037,84013.0581525969,0,1,1,1,1,1,1,1
4349,6.430398074272,84013.0581525969,0,1,1,1,1,1,1,1
4350,6.43039871382448,84013.0581525969,0,1,1,1,1,1,1,1
4351,6.4303993519011,84013.0581525969,0,1,1,1,1,1,1,1
4352,6.43039998850512,84013.0581525969,0,1,1,1,1,1,1,1
4353,6.43040062363981,84013.0581525969,0,1,1,1,1,1,1,1
4354,6.43040125730843,84013.0581525969,0,1,1,1,1,1,1,1
4355,6.43040188951424,84013.0581525969,0,1,1,1,1,1,1,1
4356,6.43040252026046,84013.0581525969,0,1,1,1,1,1,1,1
4357,6.43040314955034,84013.0581525969,0,1,1,1,1,1,1,1
4358,6.43040377738712,84013.0581525969,0,1,1,1,1,1,1,1
4359,6.430404403774,84013.0581525969,0,1,1,1,1,1,1,1
4360,6.43040502871421,84013.0581525969,0,1,1,1,1,1,1,1
4361,6.43040565221095,84013.0581525969,0,1,1,1,1,1,1,1
4362,6.43040627426742,84013.0581525969,0,1,1,1,1,1,1,1
4363,6.43040689488682,84013.0581525969,0,1,1,1,1,1,1,1
4364,6.43040751407233,84013.0581525969,0,1,1,1,1,1,1,1
4365,6.43040813182713,84013.0581525969,0,1,1,1,1,1,1,1
4366,6.43040874815438,84013.0581525969,0,1,1,1,1,1,1,1
4367,6.43040936305727,84013.0581525969,0,1,1,1,1,1,1,1
4368,6.43040997653894,84013.0581525969,0,1,1,1,1,1,1,1
4369,6.43041058860255,84013.0581525969,0,1,1,1,1,1,1,1
4370,6.43041119925123,84013.0581525969,0,1,1,1,1,1,1,1
4371,6.43041180848813,84013.0581525969,0,1,1,1,1,1,1,1
4372,6.43041241631638,84013.0581525969,0,1,1,1,1,1,1,1
4373,6.43041302273909,84013.0581525969,0,1,1,1,1,1,1,1
4374,6.4304136277594,84013.0581525969,0,1,1,1,1,1,1,1
4375,6.43041423138039,84013.0581525969,0,1,1,1,1,1,1,1
4376,6.43041483360519,84013.0581525969,0,1,1,1,1,1,1,1
4377,6.43041543443688,84013.0581525969,0,1,1,1,1,1,1,1
4378,6.43041603387855,84013.0581525969,0,1,1,1,1,1,1,1
4379,6.43041663193329,84013.0581525969,0,1,1,1,1,1,1,1
4380,6.43041722860417,84013.0581525969,0,1,1,1,1,1,1,1
4381,6.43041782389427,84013.0581525969,0,1,1,1,1,1,1,1
4382,6.43041841780664,84013.0581525969,0,1,1,1,1,1,1,1
4383,6.43041901034434,84013.0581525969,0,1,1,1,1,1,1,1
4384,6.43041960151042,84013.0581525969,0,1,1,1,1,1,1,1
4385,6.43042019130793,84013.0581525969,0,1,1,1,1,1,1,1
4386,6.4304207797399,84013.0581525969,0,1,1,1,1,1,1,1
4387,6.43042136680936,84013.0581525969,0,1,1,1,1,1,1,1
4388,6.43042195251934,84013.0581525969,0,1,1,1,1,1,1,1
4389,6.43042253687284,84013.0581525969,0,1,1,1,1,1,1,1
