"time","freeMotion.Q[1]","freeMotion.Q[2]","freeMotion.Q[3]","freeMotion.Q[4]","freeMotion.r_rel_a[1]","freeMotion.r_rel_a[2]","freeMotion.r_rel_a[3]","freeMotion.v_rel_a[1]","freeMotion.v_rel_a[2]","freeMotion.v_rel_a[3]","freeMotion.w_rel_b[1]","freeMotion.w_rel_b[2]","freeMotion.w_rel_b[3]"
0,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.4,0,0,0,0,0,0,0
0.00022,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399999762676219,0,0,-0.002157463,0,0,0,0
0.00044,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399999050713007,0,0,-0.004314926,0,0,0,0
0.00066,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399997864108123,0,0,-0.006472389,0,0,0,0
0.00088,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399996202861448,0,0,-0.008629852,0,0,0,0
0.0011,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399994066972923,0,0,-0.010787315,0,0,0,0
0.00132,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399991456442579,0,0,-0.012944778,0,0,0,0
0.00154,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399988371270396,0,0,-0.015102241,0,0,0,0
0.00176,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399984811456344,0,0,-0.017259704,0,0,0,0
0.00198,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399980777000446,0,0,-0.019417167,0,0,0,0
0.0022,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399976267902703,0,0,-0.02157463,0,0,0,0
0.00242,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399971284163113,0,0,-0.023732093,0,0,0,0
0.00264,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399965825781677,0,0,-0.025889556,0,0,0,0
0.00286,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399959892758394,0,0,-0.028047019,0,0,0,0
0.00308,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399953485093232,0,0,-0.030204482,0,0,0,0
0.0033,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399946602786208,0,0,-0.032361945,0,0,0,0
0.00352,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399939245837327,0,0,-0.034519408,0,0,0,0
0.00374,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399931414246588,0,0,-0.036676871,0,0,0,0
0.00396,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399923108013993,0,0,-0.038834334,0,0,0,0
0.00418,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399914327139541,0,0,-0.040991797,0,0,0,0
0.0044,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399905071623233,0,0,-0.04314926,0,0,0,0
0.00462,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399895341465067,0,0,-0.045306723,0,0,0,0
0.00484,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399885136665044,0,0,-0.047464186,0,0,0,0
0.00506,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399874457223165,0,0,-0.049621649,0,0,0,0
0.00528,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399863303139428,0,0,-0.051779112,0,0,0,0
0.0055,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399851674413835,0,0,-0.053936575,0,0,0,0
0.00572,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399839571046384,0,0,-0.056094038,0,0,0,0
0.00594,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399826993037067,0,0,-0.058251501,0,0,0,0
0.00616,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399813940385886,0,0,-0.060408964,0,0,0,0
0.00638,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399800413092846,0,0,-0.062566427,0,0,0,0
0.0066,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399786411157947,0,0,-0.06472389,0,0,0,0
0.00682,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399771934581189,0,0,-0.066881353,0,0,0,0
0.00704,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399756983362572,0,0,-0.069038816,0,0,0,0
0.00726,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399741557502096,0,0,-0.071196279,0,0,0,0
0.00748,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399725656999761,0,0,-0.073353742,0,0,0,0
0.0077,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399709281855567,0,0,-0.075511205,0,0,0,0
0.00792,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399692432069513,0,0,-0.077668668,0,0,0,0
0.00814,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399675107641601,0,0,-0.079826131,0,0,0,0
0.00836,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.39965730857183,0,0,-0.081983594,0,0,0,0
0.00858,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399639034860199,0,0,-0.084141057,0,0,0,0
0.0088,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.39962028650671,0,0,-0.08629852,0,0,0,0
0.00902,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399601063511361,0,0,-0.088455983,0,0,0,0
0.00924,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399581365874154,0,0,-0.090613446,0,0,0,0
0.00946,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399561193595087,0,0,-0.092770909,0,0,0,0
0.00968,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399540546674161,0,0,-0.094928372,0,0,0,0
0.0099,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399519425111377,0,0,-0.097085835,0,0,0,0
0.01012,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399497828906733,0,0,-0.099243298,0,0,0,0
0.01034,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.39947575806023,0,0,-0.101400761,0,0,0,0
0.01056,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399453212571868,0,0,-0.103558224,0,0,0,0
0.01078,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399430192441647,0,0,-0.105715687,0,0,0,0
0.011,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399406697669567,0,0,-0.10787315,0,0,0,0
0.01122,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399382728255628,0,0,-0.110030613,0,0,0,0
0.01144,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.39935828419983,0,0,-0.112188076,0,0,0,0
0.01166,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399333365502169,0,0,-0.114345539,0,0,0,0
0.01188,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399307972162643,0,0,-0.116503002,0,0,0,0
0.0121,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399282104181256,0,0,-0.118660465,0,0,0,0
0.01232,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.39925576155801,0,0,-0.120817928,0,0,0,0
0.01254,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399228944292905,0,0,-0.122975391,0,0,0,0
0.01276,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399201652385939,0,0,-0.125132854,0,0,0,0
0.01298,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399173885837114,0,0,-0.127290317,0,0,0,0
0.0132,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399145644646429,0,0,-0.12944778,0,0,0,0
0.01342,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399116928813884,0,0,-0.131605243,0,0,0,0
0.01364,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.39908773833948,0,0,-0.133762706,0,0,0,0
0.01386,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399058073223215,0,0,-0.135920169,0,0,0,0
0.01408,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.399027933465091,0,0,-0.138077632,0,0,0,0
0.0143,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.398997319065107,0,0,-0.140235095,0,0,0,0
0.01452,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.398966230023264,0,0,-0.142392558,0,0,0,0
0.01474,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.39893466633956,0,0,-0.144550021,0,0,0,0
0.01496,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.398902628013997,0,0,-0.146707484,0,0,0,0
0.01518,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.398870115046574,0,0,-0.148864947,0,0,0,0
0.0154,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.398837127437291,0,0,-0.15102241,0,0,0,0
0.01562,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.398803665186149,0,0,-0.153179873,0,0,0,0
0.01584,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.398769728293146,0,0,-0.155337336,0,0,0,0
0.01606,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.398735316758284,0,0,-0.157494799,0,0,0,0
0.01628,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.398700430581562,0,0,-0.159652262,0,0,0,0
0.0165,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.398665069762981,0,0,-0.161809725,0,0,0,0
0.01672,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.398629234302539,0,0,-0.163967188,0,0,0,0
0.01694,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.398592924200238,0,0,-0.166124651,0,0,0,0
0.01716,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.398556139456077,0,0,-0.168282114,0,0,0,0
0.01738,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.398518880070056,0,0,-0.170439577,0,0,0,0
0.0176,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.398481146042176,0,0,-0.17259704,0,0,0,0
0.01782,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.398442937372436,0,0,-0.174754503,0,0,0,0
0.01804,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.398404254060836,0,0,-0.176911966,0,0,0,0
0.01826,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.398365096107376,0,0,-0.179069429,0,0,0,0
0.01848,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.398325463512056,0,0,-0.181226892,0,0,0,0
0.0187,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.398285356274877,0,0,-0.183384355,0,0,0,0
0.01892,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.398244774395838,0,0,-0.185541818,0,0,0,0
0.01914,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.398203717874939,0,0,-0.187699281,0,0,0,0
0.01936,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.39816218671218,0,0,-0.189856744,0,0,0,0
0.01958,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.398120180907561,0,0,-0.192014207,0,0,0,0
0.0198,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.398077700461083,0,0,-0.19417167,0,0,0,0
0.02002,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.398034745372745,0,0,-0.196329133,0,0,0,0
0.02024,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.397991315642547,0,0,-0.198486596,0,0,0,0
0.02046,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.39794741127049,0,0,-0.200644059,0,0,0,0
0.02068,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.397903032256572,0,0,-0.202801522,0,0,0,0
0.0209,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.397858178600795,0,0,-0.204958985,0,0,0,0
0.02112,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.397812850303158,0,0,-0.207116448,0,0,0,0
0.02134,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.397767047363661,0,0,-0.209273911,0,0,0,0
0.02156,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.397720769782305,0,0,-0.211431374,0,0,0,0
0.02178,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.397674017559089,0,0,-0.213588837,0,0,0,0
0.022,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.397626790694013,0,0,-0.2157463,0,0,0,0
0.02222,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.397579089187077,0,0,-0.217903763,0,0,0,0
0.02244,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.397530913038281,0,0,-0.220061226,0,0,0,0
0.02266,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.397482262247626,0,0,-0.222218689,0,0,0,0
0.02288,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.397433136815111,0,0,-0.224376152,0,0,0,0
0.0231,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.397383536740736,0,0,-0.226533615,0,0,0,0
0.02332,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.397333462024498,0,0,-0.228691078,0,0,0,0
0.02354,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.397282912666399,0,0,-0.230848541,0,0,0,0
0.02376,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.39723188866644,0,0,-0.233006004,0,0,0,0
0.02398,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.397180390024622,0,0,-0.235163467,0,0,0,0
0.0242,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.397128416740943,0,0,-0.23732093,0,0,0,0
0.02442,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.397075968815404,0,0,-0.239478393,0,0,0,0
0.02464,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.397023046248006,0,0,-0.241635856,0,0,0,0
0.02486,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.396969649038747,0,0,-0.243793319,0,0,0,0
0.02508,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.396915777187629,0,0,-0.245950782,0,0,0,0
0.0253,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.396861430694651,0,0,-0.248108245,0,0,0,0
0.02552,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.396806609559812,0,0,-0.250265708,0,0,0,0
0.02574,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.396751313783114,0,0,-0.252423171,0,0,0,0
0.02596,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.396695543364556,0,0,-0.254580634,0,0,0,0
0.02618,0.461939766255643,0.191341716182545,0.461939766255643,0.732537816328742,0.5,0.396639298304138,0,0,-0.256738097,0,0,0,0
