"time","filter[1].x[1]","filter[1].x[2]","filter[2].x[1]","filter[2].x[2]","harmonic.mean1.x","harmonic.mean2.x","integrator.y"
0.0205,0.255394936124054,1.1823966540546,-0.0171237465309086,-0.00132198457846495,0.0293593904568566,0.00376609940031465,0.257610597594363
0.021,0.2618472517358,1.17788919369017,-0.0190943098403416,-0.00140391900267849,0.0301961310652172,0.00398936448356895,0.263893782901543
0.0215,0.268255010884576,1.17343501679181,-0.0211035407068379,-0.00149518800587765,0.0310314465386682,0.00421788098465685,0.270176968208722
0.022,0.274618121209853,1.16903360887238,-0.0231511456386418,-0.00159594446885565,0.0318653013275759,0.00445163906938245,0.276460153515902
0.0225,0.280936524853713,1.16468464495337,-0.0252369379233847,-0.0017062838469667,0.0326976729219122,0.00469063233374925,0.282743338823081
0.023,0.287210139173608,1.16038766040919,-0.0273606504146264,-0.00182634243934467,0.0335285291304975,0.00493485159221301,0.289026524130261
0.0235,0.293438867849922,1.15614210908965,-0.0295219668639298,-0.00195627857989415,0.034357832022144,0.00518428572346693,0.295309709437441
0.023664456981183,0.295477767850027,1.15475689300379,-0.0302410512007975,-0.00200118507356946,0.0346302593513982,0.00526746700227717,0.297376336813105
0.023664456981183,0.295477767850027,1.15475689300379,-0.0302410512007975,-0.00200118507356946,0.0346302593513982,0.00526746700227717,0.297376336813105
0.024,0.298433367667933,1.15194583029714,-0.0265031928617159,-0.00208759757819697,0.0351855671655754,0.00543893030755439,0.30159289474462
0.0245,0.302847919706196,1.14779204076206,-0.0209867821047405,-0.00219332639291845,0.0360116837077143,0.00569876991258423,0.3078760800518
0.0249079064169941,0.306458365905453,1.14443429782213,-0.0165337487121882,-0.00225942771242804,0.0366844152318445,0.00591459005505814,0.313001983263723
0.0249079064169941,0.306458365905453,1.14443429782213,-0.0165337487121882,-0.00225942771242804,0.0366844152318445,0.00591459005505814,0.313001983263723
0.025,0.306182401305796,1.14367957938725,-0.0165188601339935,-0.00227227497964252,0.0368361474649373,0.00596379379847533,0.314159265358979
0.025,0.306182401305796,1.14367957938725,-0.0165188601339935,-0.00227227497964252,0.0368361474649373,0.00596379379847533,0.314159265358979
0.0255,0.310626421610546,1.13960402859541,-0.011125379363676,-0.00232861390079754,0.0376589388949453,0.00623399563718831,0.320442450666159
0.026,0.315081941101792,1.13557003432332,-0.00579560032509495,-0.00235863968160955,0.0384800073013033,0.0065093588176394,0.326725635973338
0.0262434494358378,0.317255424888728,1.13362089649838,-0.00322357275160076,-0.00236383378949045,0.0388791535248758,0.00664529870572678,0.329784911809932
0.0262434494358378,0.317255424888728,1.13362089649838,-0.00322357275160076,-0.00236383378949045,0.0388791535248758,0.00664529870572678,0.329784911809932
0.0265,0.320330668443877,1.13157849151921,-0.00454726653598482,-0.00236764720384617,0.0392993336491735,0.00678987696013038,0.333008821280518
0.027,0.326289550710847,1.12763469590382,-0.00715329969892473,-0.00238464319862358,0.0401168838887845,0.00707553838627998,0.339292006587698
0.0275,0.332202663810205,1.12373890641836,-0.00979370685334557,-0.00241440185851966,0.0409326090282933,0.00736632595267701,0.345575191894877
0.028,0.338069958769403,1.11989081373528,-0.0124683024379872,-0.00245699358623039,0.0417464873023685,0.00766223178964532,0.351858377202057
0.0285,0.343891381338102,1.11609007416799,-0.0151768799046934,-0.00251249632868011,0.0425584945187817,0.00796324709882612,0.358141562509236
0.029,0.349666828958789,1.11233603108234,-0.0179190421820238,-0.00258105698582452,0.0433685843785975,0.00826935470287875,0.364424747816416
0.0295,0.35539626312966,1.10862843240716,-0.0206946349267004,-0.00266273034860478,0.0441767390472222,0.00858054771855495,0.370707933123595
0.0298158128339883,0.358991377854948,1.10631033768733,-0.0224648674524537,-0.00272112092499486,0.0446861780857371,0.00877971996900893,0.374676554240263
0.0298158128339883,0.358991377854948,1.10631033768733,-0.0224648674524537,-0.00272112092499486,0.0446861780857371,0.00877971996900893,0.374676554240263
0.03,0.358345128174655,1.10496444588392,-0.0224244266109613,-0.00275662683766366,0.044389423758804,0.0086626236978503,0.376991118430775
0.03,0.358345128174655,1.10496444588392,-0.0224244266109613,-0.00275662683766366,0.044389423758804,0.0086626236978503,0.376991118430775
0.0300268191675925,0.358251125990915,1.1047685781004,-0.0224185441671806,-0.00276178538289766,0.0443462365153555,0.0086455162371884,0.377328138030311
0.0300268191675925,0.358251125990915,1.1047685781004,-0.0224185441671806,-0.00276178538289766,0.0443462365153555,0.0086455162371884,0.377328138030311
0.0305,0.363599275154666,1.10133338628112,-0.0251144003487576,-0.00285878593049259,0.0451072512397363,0.00894974103487533,0.383274303737955
0.031,0.369205470715126,1.09774734012655,-0.0279946387050925,-0.00297442486782424,0.0459094099115902,0.00927611642019782,0.389557489045134
0.0315,0.37476528294011,1.09420592182178,-0.0309070668603487,-0.00310365418002936,0.0467094941821044,0.00960752223708798,0.395840674352314
0.032,0.380278645505263,1.09070866939645,-0.0338513951591482,-0.00324656679785615,0.0475074711900507,0.00994394471616712,0.402123859659493
0.0325,0.385745527051956,1.08725536195587,-0.0368274843914897,-0.00340320655674644,0.0483033252033855,0.0102853771640251,0.408407044966673
0.033,0.391165843903104,1.08384540878732,-0.0398349619202987,-0.0035736903764015,0.0490970141422001,0.010631801625264,0.414690230273852
0.0331325580689841,0.392595048470369,1.08294864556878,-0.040637556331722,-0.00362120994986581,0.0493070707857407,0.0107244814769285,0.41635600409663
0.0331325580689841,0.392595048470369,1.08294864556878,-0.040637556331722,-0.00362120994986581,0.0493070707857407,0.0107244814769285,0.41635600409663
0.0335,0.395925883232686,1.08047760937548,-0.037046767640376,-0.00374757542700163,0.0498885313099588,0.0109832150827629,0.420973415581032
0.034,0.40046453875493,1.07714852935528,-0.0322164358757129,-0.00389832732005207,0.0506778215168884,0.0113395932700529,0.427256600888212
0.0345,0.405010052178278,1.07385781113913,-0.0274503823576658,-0.00402505484431292,0.0514648480702459,0.0117009196142896,0.433539786195391
0.0349731808324255,0.409317818861152,1.07077879930151,-0.02299905744537,-0.00412322731571997,0.0522075484341359,0.0120474098286394,0.439485951903261
0.0349731808324255,0.409317818861152,1.07077879930151,-0.02299905744537,-0.00412322731571997,0.0522075484341359,0.0120474098286394,0.439485951903261
0.035,0.409210445362385,1.07060526875524,-0.0229930242624679,-0.004128178089679,0.052249582937739,0.0120671811137839,0.439822971502571
0.035,0.409210445362385,1.07060526875524,-0.0229930242624679,-0.004128178089679,0.052249582937739,0.0120671811137839,0.439822971502571
0.0355,0.413770819075654,1.06738925779658,-0.018354073139822,-0.00420889273761121,0.0530320211070493,0.0124383754244704,0.44610615680975
0.036,0.418337171576199,1.06421116004994,-0.0137790064086529,-0.00426685545267292,0.0538121027495511,0.0128144743224547,0.45238934211693
0.0365,0.422909252076339,1.06107083965211,-0.009267707181766,-0.00430243229582745,0.0545898011591503,0.013195464904589,0.45867252742411
0.0368406227634234,0.426027040370277,1.05895303475443,-0.00623082762134005,-0.00431414101013677,0.0551182185528725,0.0134578038120202,0.462952919308975
0.0368406227634234,0.426027040370277,1.05895303475443,-0.00623082762134005,-0.00431414101013677,0.0551182185528725,0.0134578038120202,0.462952919308975
0.037,0.427638428005516,1.05796826319772,-0.00735953823725928,-0.00431800613727964,0.0553650867438126,0.013581332569516,0.464955712731289
0.0375,0.432662561095664,1.05490494709583,-0.0109186183054444,-0.00434153032365243,0.0561379481198931,0.013972071618225,0.471238898038469
0.038,0.437639432454952,1.05188081143191,-0.0145048309732786,-0.00438239032113862,0.0569083272353901,0.0143676528231892,0.477522083345648
0.0385,0.442569007347434,1.0488955572387,-0.0181179803515537,-0.00444061939912558,0.0576762025412514,0.0147680650820885,0.483805268652828
0.039,0.447451227635497,1.04594867253645,-0.0217577286358684,-0.00451627288677821,0.0584415371211438,0.0151732890260623,0.490088453960007
0.0395,0.452286069727238,1.04303994240494,-0.0254239326535988,-0.00460937289019686,0.0592043154578197,0.0155833163060774,0.496371639267187
0.0399463616648353,0.456562178849061,1.04047512415229,-0.0287189495134706,-0.00470726290213783,0.0598830797752126,0.0159534013827089,0.50198078537555
0.0399463616648353,0.456562178849061,1.04047512415229,-0.0287189495134706,-0.00470726290213783,0.0598830797752126,0.0159534013827089,0.50198078537555
0.04,0.456322676698877,1.04016875385554,-0.0287038842047829,-0.0047198549356484,0.0598016520210913,0.0159086718255884,0.502654824574367
0.04,0.456322676698877,1.04016875385554,-0.0287038842047829,-0.0047198549356484,0.0598016520210913,0.0159086718255884,0.502654824574367
0.0400005482913329,0.456320229156379,1.04016562231824,-0.0287037302479886,-0.00471998357645555,0.0598008198220742,0.0159082143160776,0.50266171460646
0.0400005482913329,0.456320229156379,1.04016562231824,-0.0287037302479886,-0.00471998357645555,0.0598008198220742,0.0159082143160776,0.50266171460646
0.0405,0.461058666925686,1.037331546142,-0.0324200840502606,-0.00484593459678697,0.0605575744116958,0.0163273483867606,0.508938009881546
0.041,0.465754781953063,1.03453109924683,-0.0361659926713078,-0.00498962468694554,0.0613125017378365,0.0167516871182949,0.515221195188726
0.0415,0.47040330157782,1.03176697361672,-0.039937092508977,-0.00515096508580972,0.0620647377448921,0.017180755028828,0.521504380495905
0.042,0.475004190124219,1.02903880560373,-0.0437331348575672,-0.00532998714380233,0.0628142560745732,0.0176145369023649,0.527787565803085
0.0425,0.479557428170837,1.02634639638183,-0.0475539836070799,-0.00552670788311637,0.063561042313176,0.0180530243976912,0.534070751110264
0.0425906833382006,0.480378120285795,1.02586182240536,-0.048249552782031,-0.00556429008930693,0.0636961851238013,0.0181330516382706,0.53521031154664
0.0425906833382006,0.480378120285795,1.02586182240536,-0.048249552782031,-0.00556429008930693,0.0636961851238013,0.0181330516382706,0.53521031154664
0.043,0.484155539098666,1.02368955405569,-0.0448744159717133,-0.0057281104694246,0.0643050696322396,0.0184962018250044,0.540353936417444
0.0435,0.48877138898769,1.02106824372888,-0.0408096003337721,-0.00590926107349038,0.0650462982273056,0.0189440455764831,0.546637121724624
0.044,0.49338861777844,1.01848217587203,-0.0368084683336053,-0.00607003110037304,0.065784685400125,0.0193965298662394,0.552920307031803
0.0445,0.498007029480429,1.01593123544612,-0.0328709080502129,-0.00621070304321933,0.0665202110471038,0.0198536422206759,0.559203492338983
0.0449994517086871,0.502621361825572,1.01341804705331,-0.0290010209774772,-0.00633143799440304,0.0672520532188172,0.0203148613045584,0.56547978761432
0.0449994517086871,0.502621361825572,1.01341804705331,-0.0290010209774772,-0.00633143799440304,0.0672520532188172,0.0203148613045584,0.56547978761432
0.045,0.502618665953551,1.01341530732469,-0.0290008654269038,-0.00633155958510622,0.0672528550521294,0.0203153701595771,0.565486677646162
0.0450000000000225,0.502618665953441,1.01341530732458,-0.0290008654268974,-0.00633155958511121,0.0672528550521623,0.0203153701595979,0.565486677646445
0.0450000000000225,0.502618665953441,1.01341530732458,-0.0290008654268974,-0.00633155958511121,0.0672528550521623,0.0203153701595979,0.565486677646445
0.0455,0.507238923883149,1.01093425673791,-0.025190109618902,-0.00643285744663942,0.0679826005657227,0.0207817030539244,0.571769862953342
0.046,0.511859477648043,1.00848781130718,-0.0214424145750764,-0.00651532807452118,0.0687093939450602,0.0212526068457632,0.578053048260522
0.0465,0.516480009569124,1.00607578098765,-0.0177575941951691,-0.00657942103014854,0.0694332028269234,0.0217280604814503,0.584336233567701
0.047,0.521100297102341,1.00369803183055,-0.0141355165033403,-0.00662544877419762,0.0701540046554894,0.0222080489580691,0.590619418874881
0.0474087683705086,0.524877248981148,1.00177953075543,-0.0112208777746414,-0.00664982706431412,0.0707410402330347,0.0226038181676014,0.595756153714119
0.0474087683705086,0.524877248981148,1.00177953075543,-0.0112208777746414,-0.00664982706431412,0.0707410402330347,0.0226038181676014,0.595756153714119
0.0475,0.525614337012012,1.00135442857597,-0.0120289904664606,-0.0066542652258416,0.0708717845782982,0.0226925624173531,0.59690260418206
0.048,0.529625635524352,0.999042940543281,-0.0164695602329834,-0.00669132362011873,0.0715865212913422,0.0231815864846336,0.60318578948924
0.0485,0.53358895407664,0.996762055079249,-0.0209295980434962,-0.00674991200113447,0.0722981616694688,0.0236750850210402,0.609468974796419
0.049,0.537504273617728,0.994511469011983,-0.0254088867854499,-0.00683002169486272,0.0730066835073006,0.0241730425768303,0.615752160103599
0.0495,0.541371569962613,0.992290776323618,-0.0299071338880257,-0.00693163978350729,0.0737120570854563,0.0246754381688887,0.622035345410779
0.0499989034173742,0.545182513442096,0.990104642449501,-0.0344143341944362,-0.00705446901459784,0.0744127379660756,0.0251811497745379,0.628304750654273
0.0499989034173742,0.545182513442096,0.990104642449501,-0.0344143341944362,-0.00705446901459784,0.0744127379660756,0.0251811497745379,0.628304750654273
0.05,0.545176665149706,0.990099869640875,-0.0344139650243256,-0.00705476250789202,0.0744112013626169,0.025180033382952,0.628318530717958
0.05,0.545176665149706,0.990099869640875,-0.0344139650243256,-0.00705476250789202,0.0744112013626169,0.025180033382952,0.628318530717958
0.0500136952616043,0.545103630896339,0.990040260882162,-0.0344093547788737,-0.00705842735728613,0.0743920119616991,0.0251660889410416,0.628490630450939
0.0500136952616043,0.545103630896339,0.990040260882162,-0.0344093547788737,-0.00705842735728613,0.0743920119616991,0.0251660889410416,0.628490630450939
0.0505,0.548771811873975,0.987937324075889,-0.0388216656214652,-0.00719870490757793,0.0750718469308146,0.0256633783883045,0.634601716025138
0.051,0.552495863762447,0.985803509402626,-0.0433760951968492,-0.00736411028646822,0.0757676382306651,0.0261789889715985,0.640884901332317
0.0515,0.556171804883231,0.983698006729758,-0.0479483184374709,-0.00755096704070149,0.0764601648866311,0.0266989527603934,0.647168086639497
0.052,0.559799623246518,0.981620531215219,-0.0525381236891554,-0.00775926038988808,0.0771494060473226,0.0272232539091489,0.653451271946676
0.052047378476985,0.560140887563624,0.981425113799295,-0.0529739398073203,-0.00778010868578249,0.07721454486629,0.02727315917679,0.654046647447614
0.052047378476985,0.560140887563624,0.981425113799295,-0.0529739398073203,-0.00778010868578249,0.07721454486629,0.02727315917679,0.654046647447614
0.0525,0.564338114395204,0.979573170305133,-0.049994996166753,-0.00797317877102082,0.0778353600147014,0.0277518911611437,0.659734457253856
0.053,0.568971094718853,0.977558392923161,-0.0467636530803507,-0.00817038630395503,0.0785179762812981,0.0282848258236309,0.666017642561035
0.0535,0.57359992006593,0.975575928182286,-0.0435944273413353,-0.00835126063403315,0.0791972134341809,0.028822025426247,0.672300827868215
0.054,0.578224503981415,0.973625719219316,-0.0404872590274636,-0.00851592267034078,0.0798730630008953,0.0293634831651371,0.678584013175395
0.0545,0.582844454172477,0.971707508003346,-0.0374418762058078,-0.00866492100023451,0.080545486540141,0.0299091681628861,0.684867198482574
0.054986304738449,0.58733334832028,0.969872487160752,-0.034539129733121,-0.00879490570704228,0.0811961988936488,0.0304439561743119,0.690978284057443
0.054986304738449,0.58733334832028,0.969872487160752,-0.034539129733121,-0.00879490570704228,0.0811961988936488,0.0304439561743119,0.690978284057443
0.055,0.587254666567145,0.969821235268246,-0.0345345027197105,-0.00879835420634244,0.0812144774535798,0.0304590748650863,0.691150383789754
0.0550000000000275,0.587254666566987,0.969821235268143,-0.0345345027197012,-0.00879835420634936,0.0812144774536165,0.0304590748651167,0.6911503837901
0.0550000000000275,0.587254666566987,0.969821235268143,-0.0345345027197012,-0.00879835420634936,0.0812144774536165,0.0304590748651167,0.6911503837901
0.0555,0.591866071983213,0.96796583782416,-0.0316121235545564,-0.00891678137642884,0.0818800219214843,0.0310131921401773,0.697433569096933
0.056,0.596472074176692,0.966141941640366,-0.0287509941621039,-0.0090206010666549,0.0825420659928591,0.0315714754190945,0.703716754404113
0.0565,0.601072276548547,0.964349279734271,-0.0259508309157147,-0.00911035557342011,0.0832005712289192,0.0321338920665135,0.709999939711293
0.057,0.605666624744557,0.962587815250202,-0.0232115943935902,-0.00918611855662005,0.0838555323992065,0.0327004375306501,0.716283125018472
0.0575,0.610254672325357,0.960857245688802,-0.0205329612751961,-0.00924849558624986,0.0845069065098749,0.0332710744922964,0.722566310325652
0.0579389262614923,0.614277173603048,0.959363569646793,-0.0182315149950743,-0.00929213100986401,0.0850757666410973,0.033775387355631,0.728082020399939
0.0579389262614923,0.614277173603048,0.959363569646793,-0.0182315149950743,-0.00929213100986401,0.0850757666410973,0.033775387355631,0.728082020399939
0.058,0.614638079890026,0.959157566656768,-0.0188699364275887,-0.00929766092825577,0.0851547014230826,0.033845809680177,0.728849495632831
0.0585,0.617565902157907,0.957483704921306,-0.0241031798671666,-0.00935713582679561,0.0857988876553729,0.0344246172172678,0.735132680940011
0.059,0.620445862182427,0.95583209725104,-0.0293479584515766,-0.00944186707919208,0.0864394183587377,0.0350074553169426,0.74141586624719
0.0595,0.623277962379675,0.954202233636256,-0.0346038714637254,-0.00955175246958036,0.0870762558205033,0.0355942894214825,0.74769905155437
0.0599726094768714,0.625910918115901,0.952681671709855,-0.0395821167852004,-0.00967874839615059,0.0876748132880537,0.0361526515535349,0.753638037396594
0.0599726094768714,0.625910918115901,0.952681671709855,-0.0395821167852004,-0.00967874839615059,0.0876748132880537,0.0361526515535349,0.753638037396594
0.06,0.625743229801146,0.952594103821009,-0.039571512307365,-0.00968675841181951,0.0876402241322668,0.0361201813743977,0.75398223686155
0.06,0.625743229801146,0.952594103821009,-0.039571512307365,-0.00968675841181951,0.0876402241322668,0.0361201813743977,0.75398223686155
0.0600660527428171,0.625339031171699,0.952382844038276,-0.0395459511022603,-0.00970605420141486,0.0875568577504704,0.0360418299906732,0.754812280107884
0.0600660527428171,0.625339031171699,0.952382844038276,-0.0395459511022603,-0.00970605420141486,0.0875568577504704,0.0360418299906732,0.754812280107884
0.0605,0.627715785957054,0.951002504375814,-0.0441316750704309,-0.00984217334058814,0.0881029295247842,0.0365582926289163,0.760265422168729
0.061,0.630409602727881,0.949431608792975,-0.0494251463450913,-0.0100223843856874,0.0887286124078069,0.0371570444395203,0.766548607475909
0.0615,0.633055552449947,0.947881253924137,-0.0547287286645171,-0.0102275363481877,0.0893505097272374,0.0377597049298869,0.772831792783088
0.0615112117275707,0.633114335077018,0.947846725142376,-0.0548477692652308,-0.0102324224802623,0.0893644114246233,0.0377732634710459,0.772972683506969
0.0615112117275707,0.633114335077018,0.947846725142376,-0.0548477692652308,-0.0102324224802623,0.0893644114246233,0.0377732634710459,0.772972683506969
0.062,0.637599267857432,0.946356110317158,-0.0524997600103461,-0.0104396285419583,0.0899686241833709,0.0383662766579757,0.779114978090268
0.0625,0.642177997015548,0.944860734067684,-0.050157172608087,-0.0106391935057697,0.0905829105256744,0.0389767154147734,0.785398163397448
0.063,0.64674731779225,0.943394953944055,-0.0478743524357663,-0.0108265338675901,0.0911933469399505,0.0395909994597194,0.791681348704627
