"time","axis.controller.PI.x","axis.gear.spring.phi_rel","axis.gear.spring.w_rel","axis.initializeFlange.phi_flange","axis.initializeFlange.w_flange","axis.motor.C.v","axis.motor.La.i","axis.gear.bearingFriction.mode","axis.gear.bearingFriction.startBackward","axis.gear.bearingFriction.startForward"
0.00224,0.0937121479771222,-0.000594296261016818,-1.04755420704544,3.33612398945503e-08,8.51692062570031e-05,-92.632499091946,1.76319266218164,1,0,0
0.00256,0.118060301102423,-0.000990366619622636,-1.43465109046672,7.02425824326599e-08,0.000149382220062413,-100.463366365895,1.92935715272844,1,0,0
0.00288,0.144046760165507,-0.00151637745633601,-1.85838439148769,1.31811229375629e-07,0.000240272436134952,-107.261783125084,2.07308814554058,1,0,0
0.0032,0.171424185401591,-0.00218285735212392,-2.31144222056895,2.27381540599625e-07,0.000362706567948346,-113.188235328487,2.19770769475742,1,0,0
0.00352,0.199982184074931,-0.00299814111088205,-2.78740813861994,3.67829685294636e-07,0.000521574465629696,-118.375465817242,2.30613996452934,1,0,0
0.00384,0.229542014576368,-0.00396863671197472,-3.28063236323993,5.65596553283317e-07,0.00072176110167235,-122.934403012707,2.40082345293367,1,0,0
0.00416,0.2599521396814,-0.00509905122140398,-3.78611761656766,8.34682026532306e-07,0.000968120997333862,-126.960849408636,2.48384082772548,1,0,0
0.00448,0.291084430468058,-0.00639258548348668,-4.2994364710521,1.19063140996523e-06,0.00126545508218951,-130.537497839819,2.55698806559283,1,0,0
0.0048,0.32283086559004,-0.00785110521583833,-4.81666000693483,1.65051494338161e-06,0.00161848996912035,-133.735586221538,2.62181157332668,1,0,0
0.00512,0.355100687395235,-0.00947529034073464,-5.33429664133519,2.23290098316658e-06,0.00203185934216949,-136.616298216082,2.67964381104744,1,0,0
0.00544,0.38781793785279,-0.0112647662972377,-5.84923925332849,2.95782354294276e-06,0.00251008725341141,-139.231980528493,2.73162509313213,1,0,0
0.00576,0.420919330541706,-0.0132182194284461,-6.35871821910248,3.84674476997207e-06,0.00305757310039301,-141.62756702065,2.77873369961376,1,0,0
0.00608,0.454352421913622,-0.0153334982219561,-6.86026251339019,4.92251275396168e-06,0.00367857813123676,-143.841466615802,2.82180774335284,1,0,0
0.0064,0.488074027271519,-0.0176077030374979,-7.35166563228902,6.20931523845722e-06,0.00437721333717389,-145.906456037212,2.86156228836732,1,0,0
0.00672,0.522048800897516,-0.0200372681194178,-7.83095519243275,7.73263056060256e-06,0.00515742827317932,-147.850463655815,2.89860692403163,1,0,0
0.00704,0.556248109700216,-0.0226180298399239,-8.2963683630464,9.51917349747205e-06,0.00602300161618885,-149.697341922629,2.93346286306125,1,0,0
0.00736,0.590648977605449,-0.0253452916666814,-8.74633032838108,1.15968396875647e-05,0.00697753223643124,-151.467214285611,2.96657221068003,1,0,0
0.00768,0.625233226300218,-0.028213879974885,-9.17943583136661,1.39946463709963e-05,0.00802443160344903,-153.177011620951,2.99830718327067,1,0,0
0.008,0.659986694832002,-0.0312181962158252,-9.59443231981198,1.67426714994667e-05,0.00916691684332503,-154.840983461515,3.0289803701167,1,0,0
0.00832,0.6948985755197,-0.0343522636734567,-9.99020572607299,1.98719906227337e-05,0.0104080046706224,-156.471109173714,3.05885516089867,1,0,0
0.00864,0.729960844774322,-0.0376097698183699,-10.3657687713637,2.34146118942847e-05,0.0117505061186077,-158.077324840388,3.08815215663165,1,0,0
0.00896,0.765167771431667,-0.040984105077671,-10.7202507940983,2.74034094808437e-05,0.0131970220187653,-159.667730011793,3.11705267081208,1,0,0
0.00928,0.800515490216225,-0.0444683985900611,-11.0528884172284,3.18720556471827e-05,0.0147499391730184,-161.248886364159,3.14570340939965,1,0,0
0.0096,0.836001633231324,-0.0480555512585138,-11.3630173061063,3.68549517456753e-05,0.0164114271660399,-162.826109212121,3.17422309158907,1,0,0
0.00992,0.871625013201867,-0.0517382663795518,-11.6500654152546,4.23871582933731e-05,0.0181834357901338,-164.40361737378,3.20270754106999,1,0,0
0.01024,0.907385350450592,-0.0555090782165959,-11.9135473477819,4.85043243117257e-05,0.0200676930711079,-165.984594216695,3.23123139271758,1,0,0
0.01056,0.943283036611263,-0.0593603788310102,-12.1530590799587,5.52426161173717e-05,0.0220657038750127,-167.571314430759,3.25984918551523,1,0,0
0.01088,0.979318931268855,-0.0632844433243795,-12.3682729334846,6.26386457550208e-05,0.024178749060246,-169.165348791282,3.28859879394189,1,0,0
0.0112,1.01549418862129,-0.0672734536030216,-12.5589332938118,7.07293992482014e-05,0.0264078851426566,-170.767705962148,3.31750573547085,1,0,0
0.01152,1.05181010967964,-0.0713195208572762,-12.7248532245868,7.95521648279355e-05,0.0287539444648888,-172.378848673637,3.34658495958912,1,0,0
0.01184,1.08826801375215,-0.0754147070393331,-12.8659113792881,8.91444612886572e-05,0.0312175358364548,-173.998705504327,3.37584052081629,1,0,0
0.01216,1.12486912940658,-0.0795510452976369,-12.9820488382728,9.95439666255615e-05,0.0337990456836423,-175.626771969661,3.40526598074427,1,0,0
0.01248,1.16161450153924,-0.0837205595062462,-13.0732659484557,0.000110788447111364,0.0364986396222023,-177.26226940859,3.43484767240705,1,0,0
0.0128,1.19850491504731,-0.0879152828366476,-13.1396198682387,0.000122915686946727,0.0393162644600296,-178.904184029235,3.46456755680471,1,0,0
0.01312,1.23554083045848,-0.0921272755771861,-13.1812226520169,0.00013596341861999,0.0422516506200456,-180.55120327005,3.49440259056807,1,0,0
0.01344,1.27272232837724,-0.0963486423304818,-13.1982390842584,0.000149969254107269,0.0453043149779019,-182.201734853225,3.52432328402076,1,0,0
0.01376,1.31004906352893,-0.100571548523279,-13.1908841456345,0.000164970617042462,0.048473564090186,-183.854045224943,3.55429536649494,1,0,0
0.01408,1.34752022946721,-0.104788236150437,-13.159420826091,0.000181004675979826,0.0517584977856773,-185.506342472881,3.58428302100937,1,0,0
0.0144,1.3851345314517,-0.108991038854415,-13.1041585732976,0.000198108278863879,0.0551580131103517,-187.156716470894,3.61424935563027,1,0,0
0.01472,1.42289016393438,-0.113172396495544,-13.025451725047,0.000216317888817932,0.0586708086253633,-188.80308321745,3.64415433637676,1,0,0
0.01504,1.46078479249364,-0.117324869198406,-12.9236974141193,0.000235669521361153,0.0622953890422072,-190.443264930359,3.6739545037837,1,0,0
0.01536,1.49881554234319,-0.121441150746355,-12.7993333931616,0.000256198683158918,0.0660300701664323,-192.07510554921,3.70360563713572,1,0,0
0.01568,1.53697899315334,-0.125514081317453,-12.6528363992362,0.000277940312403171,0.0698729841316283,-193.696462759094,3.73306458392868,1,0,0
0.016,1.57527117708851,-0.129536659697904,-12.4847208175068,0.000300928720914161,0.0738220849209355,-195.305120865507,3.76228789401043,1,0,0
0.01632,1.61368757842339,-0.133502055036287,-12.2955369560075,0.000325197538053165,0.0778751541684572,-196.898792253409,3.79123009322218,1,0,0
0.01664,1.65222313640327,-0.137403618037328,-12.0858689131882,0.000350779656532494,0.082029807216363,-198.475223498136,3.81984484663165,1,0,0
0.01696,1.69087225287118,-0.141234891502741,-11.8563326826573,0.000377707180201905,0.0862834994021561,-200.032251543631,3.84808745593051,1,0,0
0.01728,1.72962880305683,-0.144989620284592,-11.607574740001,0.000406011373883318,0.0906335325657807,-201.567738836841,3.87591501691165,1,0,0
0.0176,1.76848614697843,-0.148661760764519,-11.34027057784,0.000435722615322224,0.0950770617729201,-203.079510071913,3.90328438132972,1,0,0
0.01792,1.80743714161184,-0.152245489837214,-11.0551227488572,0.000466870349322009,0.0996111022385856,-204.565405526611,3.93015153060317,1,0,0
0.01824,1.84647415597371,-0.155735213278148,-10.7528587653071,0.000499483044122145,0.104232536423866,-206.023375916913,3.95647360117423,1,0,0
0.01856,1.88558908945758,-0.15912557346402,-10.434229421256,0.000533588150090522,0.10893812128724,-207.451476932683,3.98221049865386,1,0,0
0.01888,1.92477339106008,-0.162411456571138,-10.10000739216,0.000569212060697172,0.113724495679392,-208.847788062757,4.00732382564594,1,0,0
0.0192,1.96401807825805,-0.165587999275118,-9.75098558186807,0.000606380075953731,0.118588187882861,-210.210384481274,4.03177493520587,1,0,0
0.01952,2.00331375640497,-0.168650594920734,-9.38797499028335,0.00064511636826003,0.123525623268428,-211.537427139699,4.05552534742433,1,0,0
0.01984,2.04265064106346,-0.171594899032342,-9.01180269084978,0.000685443950699607,0.128533132041143,-212.827235799685,4.07853939623719,1,0,0
0.02016,2.08201858237268,-0.174416834198975,-8.62331038863943,0.000727384647837434,0.133606957064026,-214.078220063281,4.10078468664391,1,0,0
0.02048,2.12140708843824,-0.177112594482044,-8.22335301800872,0.00077095906903316,0.138743261757779,-215.288790054659,4.12222963273462,1,0,0
0.0208,2.16080534768744,-0.179678649343924,-7.81279676365556,0.000816186584291409,0.143938138062776,-216.457405417449,4.14284236684703,1,0,0
0.02112,2.20020225302907,-0.182111746951916,-7.39251687749263,0.000863085302665776,0.149187614433831,-217.582685509501,4.16259299202795,1,0,0
0.02144,2.23958642854509,-0.18440891681962,-6.96339602040392,0.00091167205322474,0.154487663846681,-218.663399562474,4.18145547005105,1,0,0
0.02176,2.27894625597271,-0.186567471922477,-6.5263229835094,0.000961962368581682,0.159834211813422,-219.698358633523,4.19940608080512,1,0,0
0.02208,2.31826989927994,-0.188585010372191,-6.08219103360981,0.00101397047098961,0.165223144401594,-220.686393708283,4.21642114608516,1,0,0
0.0224,2.35754532933599,-0.19045941655025,-5.63189579087909,0.00106770926099859,0.170650316233321,-221.626456665122,4.23247784493608,1,0,0
0.02272,2.39676035083611,-0.192188861594504,-5.17633334349126,0.00112319030866686,0.176111558438021,-222.517677678903,4.24755674698924,1,0,0
0.02304,2.43590263014777,-0.193771803309025,-4.71639892322939,0.00118042384730904,0.181602686549138,-223.359289060617,4.26164192991039,1,0,0
0.02336,2.47495972144821,-0.195206985632913,-4.25298557907078,0.00123941876976208,0.187119508344159,-224.150544914246,4.27471860864731,1,0,0
0.02368,2.51391909142016,-0.196493437658953,-3.78698234866655,0.00130018262714799,0.192657831614388,-224.890767322701,4.28677221009783,1,0,0
0.024,2.5527681450177,-0.197630472081764,-3.31927229449619,0.0013627216301081,0.198213471838639,-225.579441232844,4.29779034698748,1,0,0
0.02432,2.59149425285516,-0.198617683054709,-2.85073101960495,0.00142704065247612,0.203782259743265,-226.216204804783,4.30776444445646,1,0,0
0.02464,2.63008477791827,-0.199454943578594,-2.38222553989886,0.0014931432373525,0.209360048746293,-226.800753780921,4.3166884315009,1,0,0
0.02496,2.6685271001177,-0.200142402504274,-1.914612877559,0.00156103160554104,0.214942722281714,-227.33281461556,4.32455666143239,1,0,0
0.02528,2.70680864027027,-0.200680481078371,-1.44873825702119,0.00163070666630675,0.220526200985185,-227.812227157556,4.33136439197248,1,0,0
0.0256,2.74491688548429,-0.201069868941223,-0.985433482906345,0.00170216803041705,0.226106449718241,-228.239001266027,4.33710999058986,1,0,0
0.02592,2.78283941503885,-0.201311519639926,-0.525515831543866,0.00177541402538385,0.231679484424791,-228.613257558284,4.34179528083605,1,0,0
0.02624,2.82056392458204,-0.201406645773688,-0.0697870442558877,0.00185044171286632,0.237241378819744,-228.935145453606,4.34542358733954,1,0,0
0.02656,2.8580782482169,-0.201356713790791,0.380968060692686,0.0019272469082449,0.242788270896817,-229.204860855129,4.34799822763139,1,0,0
0.02688,2.89537038072129,-0.201163438362327,0.825983258651086,0.00200582420218683,0.248316369244706,-229.422751670699,4.34952424106613,1,0,0
0.0272,2.93242850138696,-0.200828776255274,1.26451210498167,0.00208616698421869,0.253821959147561,-229.589324840288,4.35001049913803,1,0,0
0.02752,2.96924099709392,-0.2003549198427,1.69582861671584,0.00216826746821766,0.259301408472628,-229.705135739993,4.34946846300663,1,0,0
0.02784,3.00579648245987,-0.19974429037357,2.11922821784069,0.00225211671975248,0.264751173348646,-229.770744345055,4.34790958448061,1,0,0
0.02816,3.04208381880156,-0.198999530929588,2.53402918647902,0.00233770468520488,0.270167803620078,-229.786810209556,4.34534569848566,1,0,0
0.02848,3.07809213452696,-0.198123498953471,2.93957390021868,0.00242502022259837,0.275547948055981,-229.754162292185,4.34179167337276,1,0,0
0.0288,3.11381084596378,-0.197119258415047,3.33522943107005,0.00251405113405514,0.280888359309686,-229.673723203774,4.33726578607237,1,0,0
0.02912,3.14922967569869,-0.195990071778264,3.72038804298353,0.00260478419980118,0.286185898637661,-229.546412299215,4.33178716044673,1,0,0
0.02944,3.18433866843875,-0.19473939178482,4.09446819998394,0.00269720521364119,0.291437540373574,-229.373183836501,4.32537448213201,1,0,0
0.02976,3.21912820719099,-0.193370852931253,4.45691574181547,0.00279129901982326,0.296640376138816,-229.155129525153,4.31804797467378,1,0,0
0.03008,3.25358903062246,-0.191888262614224,4.80720452794678,0.00288704955120835,0.301791618778766,-228.893471878708,4.30983122470923,1,0,0
0.0304,3.2877122491695,-0.190295592084019,5.14483664487066,0.0029844398686571,0.306888606031725,-228.589458294354,4.30074981190559,1,0,0
0.03072,3.32148935820766,-0.188596967308607,5.46934287792663,0.0030834522015478,0.31192880393656,-228.244325535353,4.29082897268732,1,0,0
0.03104,3.35491224999109,-0.186796659680479,5.78028360104729,0.00318406798934088,0.316909809968854,-227.85938440796,4.28009399051279,1,0,0
0.03136,3.38797322656282,-0.184899076474511,6.07724946704814,0.00328626792410194,0.321829355891331,-227.436079912514,4.26857249675535,1,0,0
0.03168,3.42066501277651,-0.18290875111901,6.35986152575521,0.00339003199389243,0.326685310319221,-226.975926320054,4.25629484053049,1,0,0
0.032,3.4529807669699,-0.180830333421991,6.6277712259028,0.00349533952693701,0.331475681011473,-226.480419203434,4.24329188582867,1,0,0
0.03232,3.48491408917587,-0.178668579776754,6.88066083375368,0.00360216923647925,0.336198616889026,-225.951060289191,4.2295937110294,1,0,0
0.03264,3.51645902920694,-0.176428343248296,7.11824402914513,0.0037104992662378,0.340852409768609,-225.389447917762,4.21523116729347,1,0,0
0.03296,3.54761009560928,-0.174114563508976,7.34026606001663,0.00382030723637614,0.345435495803025,-224.797280730481,4.20023762163097,1,0,0
0.03328,3.57836226358196,-0.171732256743089,7.54650348944466,0.00393157028986935,0.349946456652465,-224.1762706122,4.18464810122652,1,0,0
0.0336,3.60871098024644,-0.169286505608341,7.73676402868049,0.00404426513923361,0.35438402036452,-223.528083801083,4.16849693940041,1,0,0
0.03392,3.63865216797842,-0.166782449249739,7.91088686076834,0.00415836811346876,0.358747061996296,-222.854415478928,4.15181755329507,1,0,0
0.03424,3.66818222863955,-0.164225273234877,8.06874289209605,0.00427385520516196,0.363034603948932,-222.157071922295,4.13464496769671,1,0,0
0.03456,3.69729804840861,-0.161620199446237,8.21023435286089,0.00439070211765441,0.367245816020356,-221.437909584388,4.11701663746465,1,0,0
0.03488,3.72599700021206,-0.158972476099204,8.33529418873222,0.00450888431218227,0.371380015194125,-220.698726048163,4.09896997454394,1,0,0
0.0352,3.75427694322869,-0.156287367929543,8.44388595842412,0.00462837705490763,0.375436665172478,-219.941282473491,4.08054063513275,1,0,0
0.03552,3.78213622235109,-0.153570146423245,8.53600400040442,0.00474915546375745,0.379415375644103,-219.167413947981,4.06176434844548,1,0,0
0.03584,3.80957366899591,-0.150826080036827,8.61167308880806,0.00487119455498629,0.383315901282501,-218.379035990163,4.04267907347475,1,0,0
0.03616,3.83658860086054,-0.148060424546026,8.6709475776687,0.00499446928937825,0.38713814049055,-217.578032100279,4.02332376893799,1,0,0
0.03648,3.86318081854176,-0.145278413643836,8.71391079754031,0.00511895461800792,0.390882133908192,-216.76620509712,4.00373576712499,1,0,0
0.0368,3.88935060070994,-0.142485249718894,8.74067494948135,0.00524462552748483,0.394548062682205,-215.945364765911,3.98395098730369,1,0,0
0.03712,3.9150987004234,-0.139686094700795,8.75138084065696,0.0053714570846056,0.398136246490635,-215.117398957109,3.9640064393398,1,0,0
0.03744,3.94042634183793,-0.136886061025787,8.74619701127855,0.00549942448033684,0.401647141330278,-214.284207800222,3.94394076500771,1,0,0
0.03776,3.96533521461041,-0.13409020287346,8.72531873122955,0.00562850307305484,0.405081337087516,-213.447606754443,3.92379190206541,1,0,0
0.03808,3.98982746580336,-0.131303507698307,8.68896746589037,0.00575866843097347,0.408439554902351,-212.609350359794,3.90359562458665,1,0,0
0.0384,4.0139056918403,-0.128530887942335,8.63739056845798,0.00588989637369452,0.411722644321029,-211.771229330629,3.8833871667514,1,0,0
0.03872,4.03757293165506,-0.125777172885501,8.57086053866652,0.00602216301281398,0.414931580237889,-210.935078206946,3.86320313014637,1,0,0
0.03904,4.06083265904051,-0.123047100747488,8.48967384034905,0.00615544479151904,0.418067459643333,-210.102678988947,3.84308051719195,1,0,0
0.03936,4.08368877238005,-0.120345311144307,8.39414991559736,0.0062897185231152,0.421131498196259,-209.275712542575,3.82305440865111,1,0,0
0.03968,4.10614558304494,-0.117676337847022,8.28463064923365,0.00642496142842792,0.424125026624592,-208.45582986691,3.8031579312588,1,0,0
0.04,4.12820780477543,-0.115044601739964,8.16147975755048,0.00656115117201565,0.427049486949544,-207.64472187801,3.78342443197092,1,0,0
0.04032,4.14988054365562,-0.112454404000234,8.02508167516245,0.00669826589718327,0.429906428549002,-206.844075102783,3.76388825451502,1,0,0
0.04064,4.17116928657974,-0.109909919630266,7.87584023649027,0.00683628425966909,0.432697504068296,-206.055476656556,3.74458294152199,1,0,0
0.04096,4.1920798872318,-0.107415191390079,7.71417774093706,0.00697518546001593,0.43542446520301,-205.280412165241,3.72553926113133,1,0,0
0.04128,4.21261855184637,-0.104974124025648,7.54053441605205,0.00711494927457865,0.438089158351317,-204.520373408478,3.70678658540793,1,0,0
0.0416,4.23279182676652,-0.102590478703645,7.35536749545095,0.00725555608511539,0.440693520132679,-203.776886593751,3.68835531399317,1,0,0
0.04192,4.25260658581237,-0.100267867759493,7.1591497435758,0.00739698690692695,0.443239572791594,-203.051405498679,3.67027608578806,1,0,0
0.04224,4.27207001493942,-0.0980097498920543,6.95236818033525,0.00753922341550929,0.445729419509776,-202.345246454061,3.65257699262426,1,0,0
0.04256,4.29118959552325,-0.095819425743921,6.73552339564747,0.00768224797169084,0.448165239631924,-201.659672408379,3.63528344194643,1,0,0
0.04288,4.30997308923676,-0.093700033724523,6.50912881970107,0.00782604364522795,0.450549283799902,-200.995980778106,3.61842082261873,1,0,0
0.0432,4.32842852414521,-0.0916545461006243,6.27370937612525,0.00797059423683104,0.452883869005232,-200.355445356235,3.60201542555676,1,0,0
0.04352,4.34656417905163,-0.0896857655076209,6.02979996691717,0.00811588429859799,0.455171373584488,-199.739208624512,3.58609206997891,1,0,0
0.04384,4.36438856557872,-0.0877963219107713,5.77794449076976,0.00826189915283754,0.457414232172067,-199.148300373071,3.57067237187411,1,0,0
0.04416,4.38191041074497,-0.0859886698810637,5.51869518988665,0.00840862490926995,0.459614930607431,-198.583746039328,3.55577641775139,1,0,0
0.04448,4.39913864149013,-0.0842650861157315,5.25261158615504,0.00855604848059187,0.46177600079804,-198.046583479618,3.54142496452718,1,0,0
0.0448,4.41608236904874,-0.0826276673110794,4.98025895784582,0.00870415759639355,0.463900015557068,-197.537762268027,3.52763854663721,1,0,0
0.04512,4.4327508711082,-0.0810783284920682,4.70220705100296,0.00885294081542223,0.465989583437056,-197.058090180755,3.51443500119859,1,0,0
0.04544,4.44915357308952,-0.07961880173172,4.41902931989781,0.00900238753619136,0.468047343564204,-196.608309638632,3.50182940722767,1,0,0
0.04576,4.46530003106227,-0.0782506351344774,4.13130214038505,0.00915248800593663,0.470075960470054,-196.189176089782,3.48983642874635,1,0,0
0.04608,4.48119991598239,-0.0769751920989462,3.83960351222892,0.00930323332792011,0.472078118929983,-195.801411800316,3.47847121854538,1,0,0
0.0464,4.49686299676555,-0.0757936509835445,3.54451160895869,0.0094546154670868,0.474056518830039,-195.445611222672,3.46774745527805,1,0,0
0.04672,4.51229912160421,-0.0747070052024138,3.24660378361095,0.00960662725408395,0.476013870075852,-195.12224954599,3.45767569745483,1,0,0
0.04704,4.52751819978484,-0.0737160636370759,2.94645591677524,0.00975926238765069,0.477952887542508,-194.831778275242,3.44826467630999,1,0,0
0.04736,4.5425301854611,-0.0728214512831122,2.64464146942351,0.00991251543541594,0.479876286065205,-194.574652725451,3.43952335005855,1,0,0
0.04768,4.55734506187964,-0.0720236102073536,2.34173013213402,0.0100663818331038,0.481786775485703,-194.351253970753,3.43146061840516,1,0,0
0.048,4.57197282410044,-0.0713228009178846,2.03828654782347,0.0102208578821254,0.483687055775166,-194.161814894894,3.424082885414,1,0,0
0.04832,4.58642346048165,-0.0707191041110914,1.7348696317924,0.0103759407456626,0.485579812239245,-194.006485796975,3.41739341649267,1,0,0
0.04864,4.60070693599253,-0.0702124226481498,1.43203201304602,0.0105316284432178,0.487467710799915,-193.885435381761,3.41139487459336,1,0,0
0.04896,4.61483317763901,-0.069802483738676,1.13031891068171,0.0106879198436672,0.489353393358101,-193.798812546066,3.40609073622673,1,0,0
0.04928,4.62881205901564,-0.069488841475131,0.830266764739997,0.0108448146568468,0.491239473258859,-193.746632235817,3.40148313889305,1,0,0
0.0496,4.64265338288916,-0.0692708797655466,0.532402409218055,0.0110023134237036,0.49312853087363,-193.72878003865,3.39757080813208,1,0,0
0.04992,4.65636686453457,-0.0691478155205003,0.237242699238198,0.0111604175050518,0.49502310929415,-193.745128890553,3.39435058573583,1,0,0
0.05024,4.66996211776589,-0.0691187019896191,-0.0547062130984737,0.011319129068968,0.49692571013355,-193.795572810395,3.39181999164362,1,0,0
0.05056,4.68344864162233,-0.0691824323421571,-0.342950111490082,0.0114784510768633,0.498838789449586,-193.879924616976,3.3899765755157,1,0,0
0.05088,4.69683580522,-0.0693377436076676,-0.627007718846684,0.0116383872682731,0.500764753809404,-193.997851236444,3.38881523628533,1,0,0
0.0512,4.7101328319877,-0.0695832209061902,-0.906411081684673,0.0117989421444077,0.502705956497351,-194.148953364379,3.38832799562676,1,0,0
0.05152,4.72334878611906,-0.0699173018166572,-1.18070591770172,0.011960120950513,0.504664693856876,-194.332857054286,3.38850655422777,1,0,0
0.05184,4.73649256105193,-0.0703382808838624,-1.44945249348333,0.0121219296570827,0.506643201770698,-194.549170506479,3.38934343417642,1,0,0
0.05216,4.74957286722927,-0.0708443143917765,-1.71222666699389,0.0122843749399695,0.508643652297335,-194.797382758613,3.39082995819892,1,0,0
0.05248,4.7625982183936,-0.0714334254299509,-1.96862042319117,0.0124474641594447,0.510668150473819,-195.076871519758,3.39295447097036,1,0,0
0.0528,4.77557691880602,-0.0721035091222533,-2.21824201152791,0.0126112053382604,0.512718731277707,-195.387006433297,3.39570369457615,1,0,0
0.05312,4.78851705300713,-0.0728523379263507,-2.46071636867025,0.0127756071387647,0.514797356742837,-195.727182227343,3.39906500443877,1,0,0
0.05344,4.80142647644267,-0.0736775670773489,-2.69568597479189,0.0129406788391209,0.516905913239208,-196.096733407662,3.4030260167593,1,0,0
0.05376,4.8143128047782,-0.0745767402732173,-2.92281153740865,0.0131064303086838,0.519046208931579,-196.494872413801,3.40757226522211,1,0,0
0.05408,4.82718340272289,-0.0755472955490116,-3.14177212525109,0.0132728719825905,0.521219971417061,-196.920752708593,3.41268677852652,1,0,0
0.0544,4.84004537485044,-0.0765865712046419,-3.35226520412244,0.0134400148356165,0.52342884553307,-197.373555777718,3.4183522586281,1,0,0
0.05472,4.85290555842825,-0.0776918117671748,-3.55400709061135,0.0136078703553865,0.525674391327186,-197.852470488431,3.42455239461975,1,0,0
0.05504,4.86577051637634,-0.0788601740861089,-3.74673365328521,0.0137764505149174,0.527958082218418,-198.356595617095,3.43127046091968,1,0,0
0.05536,4.87864652861256,-0.0800887336192148,-3.9302006178671,0.0139457677446372,0.530281303340882,-198.884921282802,3.43848703379347,1,0,0
0.05568,4.89153958391749,-0.0813744907989869,-4.10418332560793,0.0141158349038917,0.532645350072263,-199.436439959657,3.44618104888634,1,0,0
0.056,4.90445537473477,-0.0827143773446828,-4.26847672802727,0.0142866652520102,0.535051426732334,-200.010201159945,3.45433256297893,1,0,0
0.05632,4.9173992933182,-0.0841052625880084,-4.42289594105189,0.014458272418983,0.537500645457846,-200.605217459752,3.4629225742108,1,0,0
0.05664,4.93037642632655,-0.0855439599455078,-4.56727665732824,0.0146306703758085,0.539994025268746,-201.220384037802,3.47193024017127,1,0,0
0.05696,4.94339154863107,-0.0870272334865863,-4.70147488838735,0.0148038734045712,0.542532491323542,-201.854551732455,3.48133227128811,1,0,0
0.05728,4.95644911945171,-0.0885518044288252,-4.82536657848692,0.0149778960683091,0.545116874347526,-202.50663369173,3.49110557793271,1,0,0
0.0576,4.96955328101363,-0.0901143575395146,-4.93884777554356,0.0151527531807266,0.547747910229824,-203.17557129427,3.50122878993334,1,0,0
0.05792,4.98270785673825,-0.0917115475813648,-5.04183504272253,0.0153284597758077,0.550426239802101,-203.860222513182,3.51168023722108,1,0,0
0.05824,4.99591634783461,-0.0933400058469389,-5.13426534613021,0.0155050310773869,0.55315240880465,-204.559361878683,3.52243587898469,1,0,0
0.05856,5.00918193080062,-0.09499634664391,-5.21609547709334,0.0156824824687369,0.555926868026473,-205.27179236276,3.53347063791997,1,0,0
0.05888,5.02250745775017,-0.0966771736238564,-5.28730176408747,0.0158608294622277,0.558749973606217,-205.996387511461,3.54476093399397,1,0,0
0.0592,5.03589545780328,-0.0983790860320217,-5.34788027542012,0.0160400876691101,0.561621987498572,-206.732001885569,3.55628435670048,1,0,0
0.05952,5.04934813708447,-0.10009868498972,-5.39784686082591,0.0162202727694749,0.564543078116153,-207.477402210946,3.56801717767923,1,0,0
0.05984,5.06286737813535,-0.101832579757448,-5.43723660936061,0.0164014004824444,0.567513321141448,-208.231332608093,3.57993384079457,1,0,0
0.06016,5.07645474137565,-0.103577393835806,-5.46610319688329,0.0165834865366482,0.570532700492203,-208.992608818299,3.5920092557198,1,0,0
