"time","transformer.l2sigma.inductor[1].i"
0.02105,16.9623466392761
0.0211,15.710266475091
0.02115,14.4543100354422
0.0212,13.1947872289931
0.02125,11.9320088569956
0.0213,10.6662864858611
0.02135,9.39793227008455
0.0214,8.12725925953301
0.02145,6.8545809920242
0.0215,5.58021151018585
0.02155,4.30446513564015
0.0216,3.02765668960468
0.02165,1.75010122036212
0.0217,0.472113959233921
0.02175,-0.805989789048342
0.0218,-2.08389468354854
0.02185,-3.36128539575806
0.0219,-4.63784675153886
0.02195,-5.91326380130936
0.022,-7.18722184723611
0.02205,-8.45940656187731
0.0221,-9.72950404411503
0.02215,-10.9972009202892
0.0222,-12.2621844047404
0.02225,-13.5241423767235
0.0223,-14.7827634663373
0.02235,-16.0377371263224
0.0224,-17.2887537053862
0.02245,-18.5355045328988
0.0225,-19.7776819935065
0.02255,-21.0149796034475
0.0226,-22.2470920883619
0.02265,-23.473715460537
0.0227,-24.6945470350702
0.02275,-25.9092855337806
0.0228,-27.1176312916993
0.02285,-28.3192861805854
0.0229,-29.513953732886
0.02295,-30.7013392179122
0.023,-31.8811496950396
0.02305,-33.053093778311
0.0231,-34.2168825059725
0.02315,-35.3722287614411
0.0232,-36.5188475286661
0.02325,-37.6564559669732
0.0233,-38.7847732068024
0.02335,-39.9035206727439
0.0234,-41.0124225399642
0.02345,-42.1112052433853
0.0235,-43.1995977382102
0.02355,-44.2773315726712
0.0236,-45.3441403228164
0.02365,-46.399761046497
0.0237,-47.4439333649765
0.02375,-48.4763997214703
0.0238,-49.4969054828847
0.02385,-50.5051983049265
0.0239,-51.5010296651698
0.02395,-52.4841539393749
0.024,-53.454328623507
0.02405,-54.4113144432443
0.0241,-55.3548748143496
0.02415,-56.2847771355183
0.0242,-57.2007920550865
0.02425,-58.102693633786
0.0243,-58.9902594523045
0.02435,-59.8632700358256
0.0244,-60.7215101840877
0.02445,-61.5647682395578
0.0245,-62.3928362179492
0.02455,-63.2055099224636
0.0246,-64.0025883416659
0.02465,-64.7838749980435
0.0247,-65.5491772307591
0.02475,-66.2983062896204
0.0248,-67.0310774559291
0.02485,-67.7473094363593
0.0249,-68.4468256857172
0.02495,-69.1294537318105
0.025,-69.7950252296399
0.02505,-70.4433760871746
0.0251,-71.0743458163007
0.02515,-71.6877789020193
0.0252,-72.2835241308868
0.02525,-72.8614346018346
0.0253,-73.4213678617752
0.02535,-73.9631852141206
0.0254,-74.4867531289926
0.02545,-74.9919425832413
0.0255,-75.4786290218205
0.02555,-75.9466925042405
0.0256,-76.3960169965382
0.02565,-76.8264917709309
0.0257,-77.2380107879723
0.02575,-77.6304726066721
0.0258,-78.0037805390108
0.02585,-78.3578419304614
0.0259,-78.6925695375814
0.02595,-79.007880960397
0.026,-79.3036984991991
0.02605,-79.5799493168265
0.0261,-79.8365647033535
0.02615,-80.0734814371734
0.0262,-80.2906412678339
0.02625,-80.4879907154417
0.0263,-80.6654812419797
0.02635,-80.8230685081003
0.0264,-80.960713701626
0.02645,-81.0783830800923
0.0265,-81.1760477122077
0.02655,-81.2536836572043
0.0266,-81.3112712237578
0.02665,-81.3487962474139
0.0267,-81.3662497012866
0.02675,-81.3636273814663
0.0268,-81.3409300926204
0.02685,-81.2981629119326
0.0269,-81.2353364098809
0.02695,-81.152466331733
0.027,-81.0495732272567
0.02705,-80.9266826420371
0.0271,-80.7838243892571
0.02715,-80.6210337087782
0.0272,-80.4383510212755
0.02725,-80.2358215031763
0.0273,-80.0134952830499
0.02735,-79.7714267272079
0.0274,-79.5096755276731
0.02745,-79.2283065307407
0.0275,-78.9273892608258
0.02755,-78.6069981202636
0.0276,-78.2672116935506
0.02765,-77.9081137574929
0.0277,-77.529793183951
0.02775,-77.1323434168984
0.0278,-76.7158626739983
0.02785,-76.2804532723401
0.0279,-75.826222557732
0.02795,-75.353282879703
0.028,-74.8617510257309
0.02805,-74.3517484233222
0.0281,-73.8234004904695
0.02815,-73.2768374811342
0.0282,-72.7121945294405
0.02825,-72.1296110462531
0.0283,-71.5292309201707
0.02835,-70.9112018962203
0.0284,-70.2756763349097
0.02845,-69.6228113211537
0.0285,-68.9527680297325
0.02855,-68.2657119232777
0.0286,-67.5618121618131
0.02865,-66.8412422747196
0.0287,-66.1041803287013
0.02875,-65.3508082688663
0.0288,-64.5813121118843
0.02885,-63.795881388349
0.0289,-62.9947097284645
0.02895,-62.1779950823317
0.029,-61.3459390436768
0.02905,-60.498747036401
0.0291,-59.6366277916564
0.02915,-58.7597938487957
0.0292,-57.8684618201229
0.02925,-56.9628517051248
0.0293,-56.0431870684704
0.02935,-55.1096945533607
0.0294,-54.1626043003115
0.02945,-53.2021502475093
0.0295,-52.2285694439167
0.02955,-51.2421022167295
0.0296,-50.2429917220026
0.02965,-49.2314842850429
0.0297,-48.2078297268005
0.02975,-47.1722806843194
0.0298,-46.1250927657391
0.02985,-45.0665241388277
0.0299,-43.9968357976795
0.02995,-42.9162919048995
0.03,-41.8251591280965
0.03005,-40.7237067805368
0.0301,-39.6122064479368
0.03015,-38.4909321869313
0.0302,-37.3601608721631
0.03025,-36.2201715577967
0.0303,-35.0712456019274
0.03035,-33.913666331616
0.0304,-32.7477191793824
0.03045,-31.5736920238977
0.0305,-30.3918745855221
0.03055,-29.2025585326425
0.0306,-28.0060371920386
0.03065,-26.8026056255829
0.0307,-25.592560940426
0.03075,-24.3762017434749
0.0308,-23.1538282230004
0.03085,-21.9257416599049
0.0309,-20.692245232732
0.03095,-19.453643310088
0.031,-18.2102415284074
0.03105,-16.9623466403231
0.0311,-15.7102664695843
0.03115,-14.4543100260528
0.0312,-13.1947872266565
0.03125,-11.9320088836854
0.0313,-10.6662864055719
0.03135,-9.39793217567166
0.0314,-8.12725916590457
0.03145,-6.85458092236289
0.0315,-5.58021143360893
0.03155,-4.30446506021649
0.0316,-3.02765662843643
0.03165,-1.75010117884106
0.0317,-0.47211394097514
0.03175,0.805989809805354
0.0318,2.08389469946007
0.03185,3.36128541670122
0.0319,4.63784677773699
0.03195,5.91326383075465
0.032,7.18722187919225
0.03205,8.45940658767918
0.0321,9.72950406203851
0.03215,10.9972009304413
0.0322,12.2621844045954
0.03225,13.5241423700092
0.0323,14.782763454638
0.03235,16.0377371093613
0.0324,17.2887536938055
0.03245,18.5355045444693
0.0325,19.7776820269307
0.03255,21.0149796598228
0.0326,22.247092166778
0.03265,23.4737155461806
0.0327,24.6945471207861
0.03275,25.9092856872948
0.0328,27.117631536797
0.03285,28.3192865159949
0.0329,29.5139541208704
0.03295,30.7013396042793
0.033,31.8811500110617
0.03305,33.0530941984359
0.0331,34.2168830256217
0.03315,35.3722293600585
0.0332,36.5188481421871
0.03325,37.6564564149246
0.0333,38.7847735238459
0.03335,39.9035210908374
0.0334,41.0124230581978
0.03345,42.1112058012449
0.0335,43.1995982435034
0.03355,44.2773318642115
0.0336,45.344140676845
0.03365,46.3997614980022
0.0337,47.4439338897062
0.03375,48.4764002224315
0.0338,49.4969056863603
0.03385,50.5051985345485
0.0339,51.5010300100921
0.03395,52.4841543699091
0.034,53.4543290208419
0.03405,54.4113146288649
0.0341,55.3548751045413
0.03415,56.2847775363357
0.0342,57.200792540513
0.03425,58.1026941287258
0.0343,58.9902597723627
0.03435,59.8632703990956
0.0344,60.7215106667678
0.03445,61.5647688483672
0.0345,62.392836831449
0.03455,63.2055102819574
0.0346,64.0025887352421
0.03465,64.7838755626843
0.0347,65.5491778663471
0.03475,66.2983068924554
0.0348,67.0310778329401
0.03485,67.7473098856243
0.0349,68.446826241983
0.03495,69.1294543774329
0.035,69.7950259006829
0.03505,70.4433765254828
0.0351,71.0743462649764
0.03515,71.6877794933498
0.0352,72.283524896113
0.03525,72.8614353391979
0.0353,73.4213683154754
0.03535,73.9631857026396
0.0354,74.486753807969
0.03545,74.9919433541542
0.0355,75.4786297717659
0.03555,75.9466930203395
0.0356,76.3960175305361
0.03565,76.8264924298178
0.0357,77.2380115653093
0.03575,77.6304734421023
0.0358,78.0037810727154
0.03585,78.3578424406346
0.0359,78.6925702229353
0.03595,79.0078818166333
0.036,79.3036993271599
0.03605,79.5799498497356
0.0361,79.8365652698229
0.03615,80.0734821752223
0.0362,80.2906421116957
0.03625,80.4879915601071
0.0363,80.6654818670312
0.03635,80.823069080788
0.0364,80.9607144157308
0.03645,81.0783839490296
0.0365,81.1760486264883
0.03655,81.2536842572353
0.0366,81.3112717720671
0.03665,81.3487970110193
0.0367,81.3662506063604
0.03675,81.3636282645088
0.0368,81.3409306934959
0.03685,81.298163529799
0.0369,81.2353371670891
0.03695,81.152467205548
0.037,81.0495741327757
0.03705,80.9266833079976
0.0371,80.7838249652627
0.03715,80.6210344386397
0.0372,80.4383519444992
0.03725,80.235822437873
0.0373,80.0134959146063
0.03735,79.7714272885285
0.0374,79.5096763178662
0.03745,79.2283074324553
0.0375,78.9273901536111
0.03755,78.606998769233
0.0376,78.2672122964771
0.03765,77.9081144942526
0.0377,77.5297940474801
0.03775,77.132344351172
0.0378,76.7158633441549
0.03785,76.2804538229789
0.0379,75.8262232717592
0.03795,75.3532837907814
0.038,74.8617519272987
0.03805,74.3517490532609
0.0381,73.8234010444438
0.03815,73.276838222851
0.0382,72.7121953776579
0.03825,72.1296119034645
0.0383,71.5292315924451
0.03835,70.9112024508999
0.0384,70.2756770141486
0.03845,69.6228121356655
0.0385,68.9527689195874
0.03855,68.265712559392
0.0386,67.5618126630322
0.03865,66.8412429453335
0.0387,66.1041811525695
0.03875,65.3508090893142
0.0388,64.5813127085954
0.03885,63.7958819173214
0.0389,62.9947103824571
0.03895,62.1779958341019
0.039,61.3459398240903
0.03905,60.4987476631143
0.0391,59.636628270591
0.03915,58.7597944393716
0.0392,57.8684625497465
0.03925,56.9628524797648
0.0393,56.0431876338076
0.03935,55.1096949856405
0.0394,54.1626049010675
0.03945,53.2021509416629
0.0395,52.2285701415791
0.03955,51.2421027490568
0.0396,50.2429921678332
0.03965,49.2314848204043
0.0397,48.2078303473808
0.03975,47.1722813502532
0.0398,46.1250932920477
0.03985,45.0665245219182
0.0399,43.9968362751654
0.03995,42.9162925156836
0.04,41.8251597460546
0.04005,40.723707242473
0.0401,39.6122067954231
0.04015,38.4909326540227
0.0402,37.3601614037365
0.04025,36.220172098497
0.0403,35.0712460379749
0.04035,33.9136666640196
0.0404,32.7477195742958
0.04045,31.5736924862232
0.0405,30.391875099746
0.04055,29.2025589261441
0.0406,28.0060374589278
0.04065,26.802605938105
0.0407,25.5925612921818
0.04075,24.3762020308415
0.0408,23.1538283110139
0.04085,21.9257417528248
0.0409,20.6922453379254
0.04095,19.4536434042407
0.041,18.2102415833583
0.04105,16.9623466825086
0.0411,15.7102665457418
0.04115,14.4543101365864
0.0412,13.1947873539291
0.04125,11.93200896451
0.0413,10.6662865102288
0.04135,9.39793231229311
0.0414,8.12725932836015
0.04145,6.85458105926893
0.0415,5.58021151641045
0.04155,4.30446514420874
0.0416,3.02765672134354
0.04165,1.75010125539403
0.0417,0.472113978638899
0.04175,-0.80598978061641
0.0418,-2.08389467045527
0.04185,-3.36128539715983
0.0419,-4.63784677615544
0.04195,-5.91326383284462
0.042,-7.18722188082353
0.04205,-8.45940659047947
0.0421,-9.72950406822886
0.04215,-10.9972009370394
0.0422,-12.2621844085581
0.04225,-13.5241423696684
0.0423,-14.782763453817
0.04235,-16.0377371133508
0.0424,-17.288753695093
0.04245,-18.535504537218
0.0425,-19.7776820288571
0.04255,-21.0149796667838
0.0426,-22.2470921681528
0.04265,-23.4737155374024
0.0427,-24.6945471303991
0.04275,-25.9092856948172
0.0428,-27.1176315316793
0.04285,-28.3192865093734
0.0429,-29.5139541307638
0.04295,-30.7013396077495
0.043,-31.8811499930565
0.04305,-33.0530942009162
0.0431,-34.2168830362109
0.04315,-35.3722293585895
0.0432,-36.5188481228516
0.04325,-37.6564564293143
0.0433,-38.78477353502
0.04335,-39.903521080356
0.0434,-41.0124230476846
0.04345,-42.1112058181529
0.0435,-43.1995982506538
0.04355,-44.2773318362243
0.0436,-45.3441406834212
0.04365,-46.3997615146989
0.0437,-47.4439338876605
0.04375,-48.4764001954074
0.0438,-49.4969057062318
0.04385,-50.5051985491348
0.0439,-51.5010299935452
0.04395,-52.484154356237
0.044,-53.4543290430895
0.04405,-54.411314637664
0.0441,-55.354875065241
0.04415,-56.2847775475917
0.0442,-57.2007925624342
0.04425,-58.1026941256
0.0443,-58.9902597392848
0.04435,-59.8632704244436
0.0444,-60.7215106847684
0.04445,-61.5647688259895
0.0445,-62.3928368163122
0.04455,-63.2055103089429
0.0446,-64.0025887448884
0.04465,-64.783875513668
0.0447,-65.5491778829771
0.04475,-66.298306918404
0.0448,-67.0310778278494
0.04485,-67.7473098478412
0.0449,-68.4468262720184
0.04495,-69.1294543981367
0.045,-69.7950258724846
0.04505,-70.4433765103813
0.0451,-71.0743462960797
0.04515,-71.6877795033892
0.0452,-72.2835248407925
0.04525,-72.8614353619637
0.0453,-73.421368344499
0.04535,-73.9631856950993
0.0454,-74.4867537670375
0.04545,-74.9919433878752
0.0455,-75.4786297941993
0.04555,-75.9466929863762
0.0456,-76.3960175166621
0.04565,-76.8264924640925
0.0457,-77.2380115751693
0.04575,-77.6304733824536
0.0458,-78.0037811020457
0.04585,-78.3578424718205
0.0459,-78.6925702127699
0.04595,-79.0078817742464
0.046,-79.3036993635551
0.04605,-79.5799498729946
0.0461,-79.8365652304967
0.04615,-80.0734821635864
0.0462,-80.2906421480382
0.04625,-80.4879915691902
0.0463,-80.6654818050477
0.04635,-80.8230691164657
0.0464,-80.9607144480767
0.04645,-81.078383936222
0.0465,-81.1760485842863
0.04655,-81.2536842952398
0.0466,-81.3112717953262
0.04665,-81.3487969670944
0.0467,-81.3662505977755
0.04675,-81.3636283017853
0.0468,-81.3409307013181
0.04685,-81.2981634674858
0.0469,-81.235337203786
0.04695,-81.1524672380117
0.047,-81.0495741174743
0.04705,-80.9266832674736
0.0471,-80.7838250037415
0.04715,-80.6210344611239
0.0472,-80.4383518970497
0.04725,-80.2358224328742
0.0473,-80.0134959516839
0.04735,-79.7714272947558
0.0474,-79.5096762571789
0.04745,-79.2283074690699
0.0475,-78.9273901851835
0.04755,-78.6069987517942
0.0476,-78.2672122589317
0.04765,-77.9081145320433
0.0477,-77.5297940684897
0.04775,-77.1323443015563
0.0478,-76.7158633429463
0.04785,-76.2804538587443
0.0479,-75.8262232762084
0.04795,-75.3532837335437
0.048,-74.8617519627219
0.04805,-74.351749083006
0.0481,-73.8234010254406
0.04815,-73.2768381893457
0.0482,-72.7121954136185
0.04825,-72.1296119224127
0.0483,-71.5292315422849
0.04835,-70.9112024533333
0.0484,-70.2756770475429
0.04845,-69.6228121383116
0.0485,-68.9527688674212
0.04855,-68.265712592537
0.0486,-67.5618126901136
0.04865,-66.8412429255407
0.0487,-66.1041811238824
0.04875,-65.350809122362
0.0488,-64.5813127250347
0.04885,-63.795881868462
0.0489,-62.9947103880297
0.04895,-62.1779958641591
0.049,-61.3459398250734
0.04905,-60.4987476173847
0.0491,-59.6366283004284
0.04915,-58.7597944630794
0.0492,-57.868462530118
0.04925,-56.9628524563588
0.0493,-56.0431876629532
0.04935,-55.1096949992768
0.0494,-54.1626048555222
0.04945,-53.2021509495296
0.0495,-52.2285701674589
0.04955,-51.2421027486807
0.0496,-50.242992129604
0.04965,-49.231484845997
0.0497,-48.2078303671539
0.04975,-47.1722813318909
0.0498,-46.1250932740561
0.04985,-45.066524546297
0.0499,-43.9968362858656
0.04995,-42.9162924755648
0.05,-41.8251597550582
0.05005,-40.7237072634875
0.0501,-39.6122067941419
0.05015,-38.4909326240239
0.0502,-37.3601614242713
0.05025,-36.2201721139422
0.0503,-35.071246022089
0.05035,-33.9136666512476
0.0504,-32.7477195931971
0.05045,-31.5736924940164
0.0505,-30.3918750677858
0.05055,-29.2025589348636
0.0506,-28.0060374745629
0.05065,-26.8026059365031
0.0507,-25.5925612707909
0.05075,-24.3762020456571
0.0508,-23.1538283219148
0.05085,-21.925741740685
0.0509,-20.6922453298669
0.05095,-19.45364341713
0.051,-18.2102415884293
0.05105,-16.9623466615941
0.0511,-15.7102665525568
0.05115,-14.4543101465156
0.0512,-13.194787352692
0.05125,-11.9320089517486
0.0513,-10.6662865188383
0.05135,-9.39793231861286
0.0514,-8.12725932123966
0.05145,-6.85458105513987
0.0515,-5.58021152294784
0.05155,-4.30446514688463
0.0516,-3.02765671173826
0.05165,-1.75010125856368
0.0517,-0.472113982732653
0.05175,0.805989780736654
0.0518,2.08389467491033
0.05185,3.36128539505202
0.0519,4.63784677427986
