"time","FF.RS1.TD1.x","FF.RS2.TD1.x"
14.5,4,4
14.55,4,4
14.6,4,4
14.65,4,4
14.7,4,4
14.75,4,4
14.8,4,4
14.85,4,4
14.9,4,4
14.95,4,4
15,4,4
15.05,4,4
15.1,4,4
15.15,4,4
15.2,4,4
15.25,4,4
15.3,4,4
15.35,4,4
15.4,4,4
15.45,4,4
15.5,4,4
15.55,4,4
15.6,4,4
15.65,4,4
15.7,4,4
15.75,4,4
15.8,4,4
15.85,4,4
15.9,4,4
15.95,4,4
16,4,4
16.05,4,4
16.1,4,4
16.15,4,4
16.2,4,4
16.25,4,4
16.3,4,4
16.35,4,4
16.4,4,4
16.45,4,4
16.5,4,4
16.55,4,4
16.6,4,4
16.65,4,4
16.7,4,4
16.75,4,4
16.8,4,4
16.85,4,4
16.9,4,4
16.95,4,4
17,4,4
17.05,4,4
17.1,4,4
17.15,4,4
17.2,4,4
17.25,4,4
17.3,4,4
17.35,4,4
17.4,4,4
17.45,4,4
17.5,4,4
17.55,4,4
17.6,4,4
17.65,4,4
17.7,4,4
17.75,4,4
17.8,4,4
17.85,4,4
17.9,4,4
17.95,4,4
18,4,4
18.05,4,4
18.1,4,4
18.15,4,4
18.2,4,4
18.25,4,4
18.3,4,4
18.35,4,4
18.4,4,4
18.45,4,4
18.5,4,4
18.55,4,4
18.6,4,4
18.65,4,4
18.7,4,4
18.75,4,4
18.8,4,4
18.85,4,4
18.9,4,4
18.95,4,4
19,4,4
19.05,4,4
19.1,4,4
19.15,4,4
19.2,4,4
19.25,4,4
19.3,4,4
19.35,4,4
19.4,4,4
19.45,4,4
19.5,4,4
19.55,4,4
19.6,4,4
19.65,4,4
19.7,4,4
19.75,4,4
19.8,4,4
19.85,4,4
19.9,4,4
19.95,4,4
20,4,4
20,4,3
20.00100000001,4,3
20.00100000001,4,3
20.05,4,3
20.1,4,3
20.15,4,3
20.2,4,3
20.25,4,3
20.3,4,3
20.35,4,3
20.4,4,3
20.45,4,3
20.5,4,3
20.55,4,3
20.6,4,3
20.65,4,3
20.7,4,3
20.75,4,3
20.8,4,3
20.85,4,3
20.9,4,3
20.95,4,3
21,4,3
21.05,4,3
21.1,4,3
21.15,4,3
21.2,4,3
21.25,4,3
21.3,4,3
21.35,4,3
21.4,4,3
21.45,4,3
21.5,4,3
21.55,4,3
21.6,4,3
21.65,4,3
21.7,4,3
21.75,4,3
21.8,4,3
21.85,4,3
21.9,4,3
21.95,4,3
22,4,3
22,4,3
22.05,4,3
22.1,4,3
22.15,4,3
22.2,4,3
22.25,4,3
22.3,4,3
22.35,4,3
22.4,4,3
22.45,4,3
22.5,4,3
22.55,4,3
22.6,4,3
22.65,4,3
22.7,4,3
22.75,4,3
22.8,4,3
22.85,4,3
22.9,4,3
22.95,4,3
23,4,3
23.05,4,3
23.1,4,3
23.15,4,3
23.2,4,3
23.25,4,3
23.3,4,3
23.35,4,3
23.4,4,3
23.45,4,3
23.5,4,3
23.55,4,3
23.6,4,3
23.65,4,3
23.7,4,3
23.75,4,3
23.8,4,3
23.85,4,3
23.9,4,3
23.95,4,3
24,4,3
24.05,4,3
24.1,4,3
24.15,4,3
24.2,4,3
24.25,4,3
24.3,4,3
24.35,4,3
24.4,4,3
24.45,4,3
24.5,4,3
24.55,4,3
24.6,4,3
24.65,4,3
24.7,4,3
24.75,4,3
24.8,4,3
24.85,4,3
24.9,4,3
24.95,4,3
25,4,3
25.05,4,3
25.1,4,3
25.15,4,3
25.2,4,3
25.25,4,3
25.3,4,3
25.35,4,3
25.4,4,3
25.45,4,3
25.5,4,3
25.55,4,3
25.6,4,3
25.65,4,3
25.7,4,3
25.75,4,3
25.8,4,3
25.85,4,3
25.9,4,3
25.95,4,3
26,4,3
26.05,4,3
26.1,4,3
26.15,4,3
26.2,4,3
26.25,4,3
26.3,4,3
26.35,4,3
26.4,4,3
26.45,4,3
26.5,4,3
26.55,4,3
26.6,4,3
26.65,4,3
26.7,4,3
26.75,4,3
26.8,4,3
26.85,4,3
26.9,4,3
26.95,4,3
27,4,3
27.05,4,3
27.1,4,3
27.15,4,3
27.2,4,3
27.25,4,3
27.3,4,3
27.35,4,3
27.4,4,3
27.45,4,3
27.5,4,3
27.55,4,3
27.6,4,3
27.65,4,3
27.7,4,3
27.75,4,3
27.8,4,3
27.85,4,3
27.9,4,3
27.95,4,3
28,4,3
28.05,4,3
28.1,4,3
28.15,4,3
28.2,4,3
28.25,4,3
28.3,4,3
28.35,4,3
28.4,4,3
28.45,4,3
28.5,4,3
28.55,4,3
28.6,4,3
28.65,4,3
28.7,4,3
28.75,4,3
28.8,4,3
28.85,4,3
28.9,4,3
28.95,4,3
29,4,3
29.05,4,3
29.1,4,3
29.15,4,3
29.2,4,3
29.25,4,3
29.3,4,3
29.35,4,3
29.4,4,3
29.45,4,3
29.5,4,3
29.55,4,3
29.6,4,3
29.65,4,3
29.7,4,3
29.75,4,3
29.8,4,3
29.85,4,3
29.9,4,3
29.95,4,3
30,4,3
30,3,3
30.001000000015,3,3
30.001000000015,3,3
30.05,3,3
30.1,3,3
30.15,3,3
30.2,3,3
30.25,3,3
30.3,3,3
30.35,3,3
30.4,3,3
30.45,3,3
30.5,3,3
30.55,3,3
30.6,3,3
30.65,3,3
30.7,3,3
30.75,3,3
30.8,3,3
30.85,3,3
30.9,3,3
30.95,3,3
31,3,3
31.05,3,3
31.1,3,3
31.15,3,3
31.2,3,3
31.25,3,3
31.3,3,3
31.35,3,3
31.4,3,3
31.45,3,3
31.5,3,3
31.55,3,3
31.6,3,3
31.65,3,3
31.7,3,3
31.75,3,3
31.8,3,3
31.85,3,3
31.9,3,3
31.95,3,3
32,3,3
32.05,3,3
32.1,3,3
32.15,3,3
32.2,3,3
32.25,3,3
32.3,3,3
32.35,3,3
32.4,3,3
32.45,3,3
32.5,3,3
32.55,3,3
32.6,3,3
32.65,3,3
32.7,3,3
32.75,3,3
32.8,3,3
32.85,3,3
32.9,3,3
32.95,3,3
33,3,3
33.05,3,3
33.1,3,3
33.15,3,3
33.2,3,3
33.25,3,3
33.3,3,3
33.35,3,3
33.4,3,3
33.45,3,3
33.5,3,3
33.55,3,3
33.6,3,3
33.65,3,3
33.7,3,3
33.75,3,3
33.8,3,3
33.85,3,3
33.9,3,3
33.95,3,3
34,3,3
34.05,3,3
34.1,3,3
34.15,3,3
34.2,3,3
34.25,3,3
34.3,3,3
34.35,3,3
34.4,3,3
34.45,3,3
34.5,3,3
34.55,3,3
34.6,3,3
34.65,3,3
34.7,3,3
34.75,3,3
34.8,3,3
34.85,3,3
34.9,3,3
34.95,3,3
35,3,3
35.05,3,3
35.1,3,3
35.15,3,3
35.2,3,3
35.25,3,3
35.3,3,3
35.35,3,3
35.4,3,3
35.45,3,3
35.5,3,3
35.55,3,3
35.6,3,3
35.65,3,3
35.7,3,3
35.75,3,3
35.8,3,3
35.85,3,3
35.9,3,3
35.95,3,3
36,3,3
36.05,3,3
36.1,3,3
36.15,3,3
36.2,3,3
36.25,3,3
36.3,3,3
36.35,3,3
36.4,3,3
36.45,3,3
36.5,3,3
36.55,3,3
36.6,3,3
36.65,3,3
36.7,3,3
36.75,3,3
36.8,3,3
36.85,3,3
36.9,3,3
36.95,3,3
37,3,3
37.05,3,3
37.1,3,3
37.15,3,3
37.2,3,3
37.25,3,3
37.3,3,3
37.35,3,3
37.4,3,3
37.45,3,3
37.5,3,3
37.55,3,3
37.6,3,3
37.65,3,3
37.7,3,3
37.75,3,3
37.8,3,3
37.85,3,3
37.9,3,3
37.95,3,3
38,3,3
38.05,3,3
38.1,3,3
38.15,3,3
38.2,3,3
38.25,3,3
38.3,3,3
38.35,3,3
38.4,3,3
38.45,3,3
38.5,3,3
38.55,3,3
38.6,3,3
38.65,3,3
38.7,3,3
38.75,3,3
38.8,3,3
38.85,3,3
38.9,3,3
38.95,3,3
39,3,3
39.05,3,3
39.1,3,3
39.15,3,3
39.2,3,3
39.25,3,3
39.3,3,3
39.35,3,3
39.4,3,3
39.45,3,3
39.5,3,3
39.55,3,3
39.6,3,3
39.65,3,3
39.7,3,3
39.75,3,3
39.8,3,3
39.85,3,3
39.9,3,3
39.95,3,3
40,3,3
40,3,4
40.00100000002,3,4
40.00100000002,3,4
40.05,3,4
40.1,3,4
40.15,3,4
40.2,3,4
40.25,3,4
40.3,3,4
40.35,3,4
40.4,3,4
40.45,3,4
40.5,3,4
40.55,3,4
40.6,3,4
40.65,3,4
40.7,3,4
40.75,3,4
40.8,3,4
40.85,3,4
40.9,3,4
40.95,3,4
41,3,4
41.05,3,4
41.1,3,4
41.15,3,4
41.2,3,4
41.25,3,4
41.3,3,4
41.35,3,4
41.4,3,4
41.45,3,4
41.5,3,4
41.55,3,4
41.6,3,4
41.65,3,4
41.7,3,4
41.75,3,4
41.8,3,4
41.85,3,4
41.9,3,4
41.95,3,4
42,3,4
42.05,3,4
42.1,3,4
42.15,3,4
42.2,3,4
42.25,3,4
42.3,3,4
42.35,3,4
42.4,3,4
42.45,3,4
42.5,3,4
42.55,3,4
42.6,3,4
42.65,3,4
42.7,3,4
42.75,3,4
42.8,3,4
42.85,3,4
42.9,3,4
42.95,3,4
43,3,4
43.05,3,4
43.1,3,4
43.15,3,4
43.2,3,4
43.25,3,4
43.3,3,4
43.35,3,4
43.4,3,4
43.45,3,4
43.5,3,4
43.55,3,4
43.6,3,4
43.65,3,4
43.7,3,4
43.75,3,4
43.8,3,4
43.85,3,4
43.9,3,4
43.95,3,4
44,3,4
44.05,3,4
44.1,3,4
44.15,3,4
44.2,3,4
44.25,3,4
44.3,3,4
44.35,3,4
44.4,3,4
44.45,3,4
44.5,3,4
44.55,3,4
44.6,3,4
44.65,3,4
44.7,3,4
44.75,3,4
44.8,3,4
44.85,3,4
44.9,3,4
44.95,3,4
45,3,4
45.05,3,4
45.1,3,4
45.15,3,4
45.2,3,4
45.25,3,4
45.3,3,4
45.35,3,4
45.4,3,4
45.45,3,4
45.5,3,4
45.55,3,4
45.6,3,4
45.65,3,4
45.7,3,4
45.75,3,4
45.8,3,4
45.85,3,4
45.9,3,4
45.95,3,4
46,3,4
46.05,3,4
46.1,3,4
46.15,3,4
46.2,3,4
46.25,3,4
46.3,3,4
46.35,3,4
46.4,3,4
46.45,3,4
46.5,3,4
46.55,3,4
46.6,3,4
46.65,3,4
46.7,3,4
46.75,3,4
46.8,3,4
46.85,3,4
46.9,3,4
46.95,3,4
47,3,4
47.05,3,4
47.1,3,4
47.15,3,4
47.2,3,4
47.25,3,4
47.3,3,4
47.35,3,4
47.4,3,4
47.45,3,4
47.5,3,4
47.55,3,4
47.6,3,4
47.65,3,4
47.7,3,4
47.75,3,4
47.8,3,4
47.85,3,4
47.9,3,4
47.95,3,4
48,3,4
48.05,3,4
48.1,3,4
48.15,3,4
48.2,3,4
48.25,3,4
48.3,3,4
48.35,3,4
48.4,3,4
48.45,3,4
48.5,3,4
48.55,3,4
48.6,3,4
48.65,3,4
48.7,3,4
48.75,3,4
48.8,3,4
48.85,3,4
48.9,3,4
48.95,3,4
49,3,4
49.05,3,4
49.1,3,4
49.15,3,4
49.2,3,4
49.25,3,4
49.3,3,4
49.35,3,4
49.4,3,4
49.45,3,4
49.5,3,4
49.55,3,4
49.6,3,4
49.65,3,4
49.7,3,4
49.75,3,4
49.8,3,4
49.85,3,4
49.9,3,4
49.95,3,4
50,3,4
50,4,4
50.001000000025,4,4
50.001000000025,4,4
50.05,4,4
50.1,4,4
50.15,4,4
50.2,4,4
50.25,4,4
50.3,4,4
50.35,4,4
50.4,4,4
50.45,4,4
50.5,4,4
50.55,4,4
50.6,4,4
50.65,4,4
50.7,4,4
50.75,4,4
50.8,4,4
50.85,4,4
50.9,4,4
50.95,4,4
51,4,4
51.05,4,4
51.1,4,4
51.15,4,4
51.2,4,4
51.25,4,4
51.3,4,4
51.35,4,4
51.4,4,4
51.45,4,4
51.5,4,4
51.55,4,4
51.6,4,4
51.65,4,4
51.7,4,4
51.75,4,4
51.8,4,4
51.85,4,4
51.9,4,4
51.95,4,4
52,4,4
52.05,4,4
52.1,4,4
52.15,4,4
52.2,4,4
52.25,4,4
52.3,4,4
52.35,4,4
52.4,4,4
52.45,4,4
52.5,4,4
52.55,4,4
52.6,4,4
52.65,4,4
52.7,4,4
52.75,4,4
52.8,4,4
52.85,4,4
52.9,4,4
52.95,4,4
53,4,4
53.05,4,4
53.1,4,4
53.15,4,4
53.2,4,4
53.25,4,4
53.3,4,4
53.35,4,4
53.4,4,4
53.45,4,4
53.5,4,4
53.55,4,4
53.6,4,4
53.65,4,4
53.7,4,4
53.75,4,4
53.8,4,4
53.85,4,4
53.9,4,4
53.95,4,4
54,4,4
54.05,4,4
54.1,4,4
54.15,4,4
54.2,4,4
54.25,4,4
54.3,4,4
54.35,4,4
54.4,4,4
54.45,4,4
54.5,4,4
54.55,4,4
54.6,4,4
54.65,4,4
54.7,4,4
54.75,4,4
54.8,4,4
54.85,4,4
54.9,4,4
54.95,4,4
55,4,4
55.05,4,4
55.1,4,4
55.15,4,4
55.2,4,4
55.25,4,4
55.3,4,4
55.35,4,4
55.4,4,4
55.45,4,4
55.5,4,4
55.55,4,4
55.6,4,4
55.65,4,4
55.7,4,4
55.75,4,4
55.8,4,4
55.85,4,4
55.9,4,4
55.95,4,4
56,4,4
56.05,4,4
56.1,4,4
56.15,4,4
56.2,4,4
56.25,4,4
56.3,4,4
56.35,4,4
56.4,4,4
56.45,4,4
56.5,4,4
56.55,4,4
56.6,4,4
56.65,4,4
56.7,4,4
56.75,4,4
56.8,4,4
56.85,4,4
56.9,4,4
56.95,4,4
57,4,4
57.05,4,4
57.1,4,4
57.15,4,4
57.2,4,4
57.25,4,4
57.3,4,4
57.35,4,4
57.4,4,4
57.45,4,4
57.5,4,4
57.55,4,4
57.6,4,4
57.65,4,4
57.7,4,4
57.75,4,4
57.8,4,4
57.85,4,4
57.9,4,4
57.95,4,4
58,4,4
58.05,4,4
58.1,4,4
58.15,4,4
58.2,4,4
58.25,4,4
58.3,4,4
58.35,4,4
58.4,4,4
58.45,4,4
58.5,4,4
58.55,4,4
58.6,4,4
58.65,4,4
58.7,4,4
58.75,4,4
58.8,4,4
58.85,4,4
58.9,4,4
58.95,4,4
59,4,4
59.05,4,4
59.1,4,4
59.15,4,4
59.2,4,4
59.25,4,4
59.3,4,4
59.35,4,4
59.4,4,4
59.45,4,4
59.5,4,4
59.55,4,4
59.6,4,4
59.65,4,4
59.7,4,4
59.75,4,4
59.8,4,4
59.85,4,4
59.9,4,4
59.95,4,4
60,4,4
60,4,3
60.00100000003,4,3
60.00100000003,4,3
60.05,4,3
60.1,4,3
60.15,4,3
60.2,4,3
60.25,4,3
60.3,4,3
60.35,4,3
60.4,4,3
60.45,4,3
60.5,4,3
60.55,4,3
60.6,4,3
60.65,4,3
60.7,4,3
60.75,4,3
60.8,4,3
60.85,4,3
60.9,4,3
60.95,4,3
61,4,3
61.05,4,3
61.1,4,3
61.15,4,3
61.2,4,3
61.25,4,3
61.3,4,3
61.35,4,3
61.4,4,3
61.45,4,3
61.5,4,3
61.55,4,3
61.6,4,3
61.65,4,3
61.7,4,3
61.75,4,3
61.8,4,3
61.85,4,3
61.9,4,3
61.95,4,3
62,4,3
62.05,4,3
62.1,4,3
62.15,4,3
62.2,4,3
62.25,4,3
62.3,4,3
62.35,4,3
62.4,4,3
62.45,4,3
62.5,4,3
62.55,4,3
62.6,4,3
62.65,4,3
62.7,4,3
62.75,4,3
62.8,4,3
62.85,4,3
62.9,4,3
62.95,4,3
63,4,3
63.05,4,3
63.1,4,3
63.15,4,3
63.2,4,3
63.25,4,3
63.3,4,3
63.35,4,3
63.4,4,3
63.45,4,3
63.5,4,3
63.55,4,3
63.6,4,3
63.65,4,3
63.7,4,3
63.75,4,3
63.8,4,3
63.85,4,3
63.9,4,3
63.95,4,3
64,4,3
64.05,4,3
64.1,4,3
64.15,4,3
64.2,4,3
64.25,4,3
64.3,4,3
64.35,4,3
64.4,4,3
64.45,4,3
64.5,4,3
64.55,4,3
64.6,4,3
64.65,4,3
64.7,4,3
64.75,4,3
64.8,4,3
64.85,4,3
64.9,4,3
64.95,4,3
65,4,3
65.05,4,3
65.1,4,3
65.15,4,3
65.2,4,3
65.25,4,3
65.3,4,3
65.35,4,3
65.4,4,3
65.45,4,3
65.5,4,3
65.55,4,3
65.6,4,3
65.65,4,3
65.7,4,3
65.75,4,3
65.8,4,3
65.85,4,3
65.9,4,3
65.95,4,3
66,4,3
66.05,4,3
66.1,4,3
66.15,4,3
66.2,4,3
66.25,4,3
66.3,4,3
66.35,4,3
66.4,4,3
66.45,4,3
66.5,4,3
66.55,4,3
66.6,4,3
66.65,4,3
66.7,4,3
66.75,4,3
66.8,4,3
66.85,4,3
66.9,4,3
66.95,4,3
67,4,3
67.05,4,3
67.1,4,3
67.15,4,3
67.2,4,3
67.25,4,3
67.3,4,3
67.35,4,3
67.4,4,3
67.45,4,3
67.5,4,3
67.55,4,3
67.6,4,3
67.65,4,3
67.7,4,3
67.75,4,3
67.8,4,3
67.85,4,3
67.9,4,3
67.95,4,3
68,4,3
68.05,4,3
68.1,4,3
68.15,4,3
68.2,4,3
68.25,4,3
68.3,4,3
68.35,4,3
68.4,4,3
68.45,4,3
68.5,4,3
68.55,4,3
68.6,4,3
68.65,4,3
68.7,4,3
68.75,4,3
68.8,4,3
68.85,4,3
68.9,4,3
68.95,4,3
69,4,3
69.05,4,3
69.1,4,3
69.15,4,3
69.2,4,3
69.25,4,3
69.3,4,3
69.35,4,3
69.4,4,3
69.45,4,3
69.5,4,3
69.55,4,3
69.6,4,3
69.65,4,3
69.7,4,3
69.75,4,3
69.8,4,3
69.85,4,3
69.9,4,3
69.95,4,3
70,4,3
70,3,3
70.001000000035,3,3
70.001000000035,3,3
70.05,3,3
70.1,3,3
70.15,3,3
70.2,3,3
70.25,3,3
70.3,3,3
70.35,3,3
70.4,3,3
70.45,3,3
70.5,3,3
70.55,3,3
70.6,3,3
70.65,3,3
70.7,3,3
70.75,3,3
70.8,3,3
70.85,3,3
70.9,3,3
70.95,3,3
71,3,3
71.05,3,3
71.1,3,3
71.15,3,3
71.2,3,3
71.25,3,3
71.3,3,3
71.35,3,3
71.4,3,3
71.45,3,3
71.5,3,3
71.55,3,3
71.6,3,3
71.65,3,3
71.7,3,3
71.75,3,3
71.8,3,3
71.85,3,3
71.9,3,3
71.95,3,3
72,3,3
72.05,3,3
72.1,3,3
72.15,3,3
72.2,3,3
72.25,3,3
72.3,3,3
72.35,3,3
72.4,3,3
72.45,3,3
72.5,3,3
72.55,3,3
72.6,3,3
72.65,3,3
72.7,3,3
72.75,3,3
72.8,3,3
72.85,3,3
72.9,3,3
72.95,3,3
73,3,3
73.05,3,3
73.1,3,3
73.15,3,3
73.2,3,3
73.25,3,3
73.3,3,3
73.35,3,3
73.4,3,3
73.45,3,3
73.5,3,3
73.55,3,3
73.6,3,3
73.65,3,3
73.7,3,3
73.75,3,3
73.8,3,3
73.85,3,3
73.9,3,3
73.95,3,3
74,3,3
74.05,3,3
74.1,3,3
74.15,3,3
74.2,3,3
74.25,3,3
74.3,3,3
74.35,3,3
74.4,3,3
74.45,3,3
74.5,3,3
74.55,3,3
74.6,3,3
74.65,3,3
74.7,3,3
74.75,3,3
74.8,3,3
74.85,3,3
74.9,3,3
74.95,3,3
75,3,3
75.05,3,3
75.1,3,3
75.15,3,3
75.2,3,3
75.25,3,3
75.3,3,3
75.35,3,3
75.4,3,3
75.45,3,3
75.5,3,3
75.55,3,3
75.6,3,3
75.65,3,3
75.7,3,3
75.75,3,3
75.8,3,3
75.85,3,3
75.9,3,3
75.95,3,3
76,3,3
76.05,3,3
76.1,3,3
76.15,3,3
76.2,3,3
76.25,3,3
76.3,3,3
76.35,3,3
76.4,3,3
76.45,3,3
76.5,3,3
76.55,3,3
76.6,3,3
76.65,3,3
76.7,3,3
76.75,3,3
76.8,3,3
76.85,3,3
76.9,3,3
76.95,3,3
77,3,3
77.05,3,3
77.1,3,3
77.15,3,3
77.2,3,3
77.25,3,3
77.3,3,3
77.35,3,3
77.4,3,3
77.45,3,3
77.5,3,3
77.55,3,3
77.6,3,3
77.65,3,3
77.7,3,3
77.75,3,3
77.8,3,3
77.85,3,3
77.9,3,3
77.95,3,3
78,3,3
78.05,3,3
78.1,3,3
78.15,3,3
78.2,3,3
78.25,3,3
78.3,3,3
78.35,3,3
78.4,3,3
78.45,3,3
78.5,3,3
78.55,3,3
78.6,3,3
78.65,3,3
78.7,3,3
78.75,3,3
78.8,3,3
78.85,3,3
78.9,3,3
78.95,3,3
79,3,3
79.05,3,3
79.1,3,3
79.15,3,3
79.2,3,3
79.25,3,3
79.3,3,3
79.35,3,3
79.4,3,3
79.45,3,3
79.5,3,3
79.55,3,3
79.6,3,3
79.65,3,3
79.7,3,3
79.75,3,3
79.8,3,3
79.85,3,3
79.9,3,3
79.95,3,3
80,3,3
80,3,4
80.00100000004,3,4
80.00100000004,3,4
80.05,3,4
80.1,3,4
80.15,3,4
80.2,3,4
80.25,3,4
80.3,3,4
80.35,3,4
80.4,3,4
80.45,3,4
80.5,3,4
80.55,3,4
80.6,3,4
80.65,3,4
80.7,3,4
80.75,3,4
80.8,3,4
80.85,3,4
80.9,3,4
80.95,3,4
81,3,4
81.05,3,4
81.1,3,4
81.15,3,4
81.2,3,4
81.25,3,4
81.3,3,4
81.35,3,4
81.4,3,4
81.45,3,4
81.5,3,4
81.55,3,4
81.6,3,4
81.65,3,4
81.7,3,4
81.75,3,4
81.8,3,4
81.85,3,4
81.9,3,4
81.95,3,4
82,3,4
82.05,3,4
82.1,3,4
82.15,3,4
82.2,3,4
82.25,3,4
82.3,3,4
82.35,3,4
82.4,3,4
82.45,3,4
82.5,3,4
82.55,3,4
82.6,3,4
82.65,3,4
82.7,3,4
82.75,3,4
82.8,3,4
82.85,3,4
82.9,3,4
82.95,3,4
83,3,4
83.05,3,4
83.1,3,4
83.15,3,4
83.2,3,4
83.25,3,4
83.3,3,4
83.35,3,4
83.4,3,4
83.45,3,4
83.5,3,4
83.55,3,4
83.6,3,4
83.65,3,4
83.7,3,4
83.75,3,4
83.8,3,4
83.85,3,4
83.9,3,4
83.95,3,4
84,3,4
84.05,3,4
84.1,3,4
84.15,3,4
84.2,3,4
84.25,3,4
84.3,3,4
84.35,3,4
84.4,3,4
84.45,3,4
84.5,3,4
84.55,3,4
84.6,3,4
84.65,3,4
84.7,3,4
84.75,3,4
84.8,3,4
84.85,3,4
84.9,3,4
84.95,3,4
85,3,4
85.05,3,4
85.1,3,4
85.15,3,4
85.2,3,4
85.25,3,4
85.3,3,4
85.35,3,4
85.4,3,4
85.45,3,4
85.5,3,4
85.55,3,4
85.6,3,4
85.65,3,4
85.7,3,4
85.75,3,4
85.8,3,4
85.85,3,4
85.9,3,4
85.95,3,4
86,3,4
86.05,3,4
86.1,3,4
86.15,3,4
86.2,3,4
86.25,3,4
86.3,3,4
86.35,3,4
86.4,3,4
86.45,3,4
86.5,3,4
86.55,3,4
86.6,3,4
