"time","cp[1]","cp[2]","cp[3]","eta[1]","eta[2]","eta[3]","lambda[1]","lambda[2]","lambda[3]","rho[1]","rho[2]","rho[3]","Nu[1]","Nu[2]","Nu[3]","velocity[1]","velocity[2]","velocity[3]","kc[1]","kc[2]","kc[3]","Pr[1]","Pr[2]","Pr[3]","Re[1]","Re[2]","Re[3]","input_Nu.y"
0,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,10,10,10,0.00435524008867194,6.21311263055498e-05,0.00024964654747664,0.2569,5.985,3.87,0.714973919813157,7.01036324143693,996.999224806202,283.66366367008,61.9208382482656,2.27265734495359,10
0.000202,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,10.0808,10.0808,10.0808,0.00442590510645141,6.31392216239508e-05,0.00025369713420717,0.258975752,6.0333588,3.9012696,0.714973919813157,7.01036324143693,996.999224806202,288.266187854401,62.9255215827116,2.30953186125498,10.0808
0.000404,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,10.1616,10.1616,10.1616,0.00449713880012392,6.4155429577748e-05,0.000257780317987489,0.261051504,6.0817176,3.9325392,0.714973919813157,7.01036324143693,996.999224806202,292.905750797545,63.9382900946524,2.34670312479911,10.1616
0.000606,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,10.2424,10.2424,10.2424,0.00456894116968948,6.51797501666738e-05,0.000261896098816522,0.263127256,6.1300764,3.9638088,0.714973919813157,7.01036324143693,996.999224806202,297.582352499512,64.9591437838213,2.38417113557621,10.2424
0.000808,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,10.3232,10.3232,10.3232,0.0046413122151481,6.62121833907283e-05,0.000266044476694268,0.265203008,6.1784352,3.9950784,0.714973919813157,7.01036324143693,996.999224806202,302.295992960304,65.9880826502186,2.42193589358627,10.3232
0.00101,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,10.404,10.404,10.404,0.00471425193649976,6.72527292499115e-05,0.000270225451620728,0.26727876,6.226794,4.026348,0.714973919813157,7.01036324143693,996.999224806202,307.046672179919,67.025106693844,2.45999739882929,10.404
0.001212,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,10.4848,10.4848,10.4848,0.00478776033374448,6.83013877442235e-05,0.000274439023595901,0.269354512,6.2751528,4.0576176,0.714973919813157,7.01036324143693,996.999224806202,311.834390158357,68.0702159146978,2.49835565130528,10.4848
0.001414,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,10.5656,10.5656,10.5656,0.00486183740688224,6.93581588736641e-05,0.000278685192619788,0.271430264,6.3235116,4.0888872,0.714973919813157,7.01036324143693,996.999224806202,316.65914689562,69.1234103127798,2.53701065101424,10.5656
0.001616,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,10.6464,10.6464,10.6464,0.00493648315591306,7.04230426382335e-05,0.000282963958692389,0.273506016,6.3718704,4.1201568,0.714973919813157,7.01036324143693,996.999224806202,321.520942391706,70.1846898880901,2.57596239795616,10.6464
0.001818,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,10.7272,10.7272,10.7272,0.00501169758083692,7.14960390379315e-05,0.000287275321813703,0.275581768,6.4202292,4.1514264,0.714973919813157,7.01036324143693,996.999224806202,326.419776646615,71.2540546406286,2.61521089213105,10.7272
0.00202,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,10.808,10.808,10.808,0.00508748068165384,7.25771480727582e-05,0.000291619281983731,0.27765752,6.468588,4.182696,0.714973919813157,7.01036324143693,996.999224806202,331.355649660349,72.3315045703954,2.6547561335389,10.808
0.002222,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,10.8888,10.8888,10.8888,0.0051638324583638,7.36663697427138e-05,0.000295995839202474,0.279733272,6.5169468,4.2139656,0.714973919813157,7.01036324143693,996.999224806202,336.328561432905,73.4170396773905,2.69459812217972,10.8888
0.002424,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,10.9696,10.9696,10.9696,0.00524075291096682,7.4763704047798e-05,0.000300404993469929,0.281809024,6.5653056,4.2452352,0.714973919813157,7.01036324143693,996.999224806202,341.338511964286,74.5106599616138,2.7347368580535,10.9696
0.002626,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,11.0504,11.0504,11.0504,0.00531824203946288,7.58691509880109e-05,0.000304846744786099,0.283884776,6.6136644,4.2765048,0.714973919813157,7.01036324143693,996.999224806202,346.38550125449,75.6123654230655,2.77517234116025,11.0504
0.002828,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,11.1312,11.1312,11.1312,0.005396299843852,7.69827105633527e-05,0.000309321093150983,0.285960528,6.6620232,4.3077744,0.714973919813157,7.01036324143693,996.999224806202,351.469529303518,76.7221560617455,2.81590457149997,11.1312
0.00303,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,11.212,11.212,11.212,0.00547492632413416,7.81043827738231e-05,0.00031382803856458,0.28803628,6.710382,4.339044,0.714973919813157,7.01036324143693,996.999224806202,356.59059611137,77.8400318776537,2.85693354907266,11.212
0.003232,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,11.2928,11.2928,11.2928,0.00555412148030938,7.92341676194223e-05,0.000318367581026891,0.290112032,6.7587408,4.3703136,0.714973919813157,7.01036324143693,996.999224806202,361.748701678045,78.9659928707902,2.89825927387831,11.2928
0.003434,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,11.3736,11.3736,11.3736,0.00563388531237764,8.03720651001503e-05,0.000322939720537917,0.292187784,6.8070996,4.4015832,0.714973919813157,7.01036324143693,996.999224806202,366.943846003544,80.1000390411551,2.93988174591692,11.3736
0.003636,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,11.4544,11.4544,11.4544,0.00571421782033896,8.1518075216007e-05,0.000327544457097656,0.294263536,6.8554584,4.4328528,0.714973919813157,7.01036324143693,996.999224806202,372.176029087866,81.2421703887483,2.98180096518851,11.4544
0.003838,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,11.5352,11.5352,11.5352,0.00579511900419333,8.26721979669924e-05,0.000332181790706109,0.296339288,6.9038172,4.4641224,0.714973919813157,7.01036324143693,996.999224806202,377.445250931013,82.3923869135698,3.02401693169306,11.5352
0.00404,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,11.616,11.616,11.616,0.00587658886394074,8.38344333531067e-05,0.000336851721363276,0.29841504,6.952176,4.495392,0.714973919813157,7.01036324143693,996.999224806202,382.751511532983,83.5506886156196,3.06652964543058,11.616
0.004242,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,11.6968,11.6968,11.6968,0.00595862739958121,8.50047813743497e-05,0.000341554249069157,0.300490792,7.0005348,4.5266616,0.714973919813157,7.01036324143693,996.999224806202,388.094810893776,84.7170754948978,3.10933910640107,11.6968
0.004444,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,11.7776,11.7776,11.7776,0.00604123461111473,8.61832420307215e-05,0.000346289373823752,0.302566544,7.0488936,4.5579312,0.714973919813157,7.01036324143693,996.999224806202,393.475149013393,85.8915475514043,3.15244531460452,11.7776
0.004646,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,11.8584,11.8584,11.8584,0.00612441049854129,8.73698153222221e-05,0.000351057095627061,0.304642296,7.0972524,4.5892008,0.714973919813157,7.01036324143693,996.999224806202,398.892525891834,87.0741047851391,3.19584827004095,11.8584
0.004848,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,11.9392,11.9392,11.9392,0.00620815506186091,8.85645012488514e-05,0.000355857414479084,0.306718048,7.1456112,4.6204704,0.714973919813157,7.01036324143693,996.999224806202,404.346941529099,88.2647471961022,3.23954797271034,11.9392
0.00505,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,12.02,12.02,12.02,0.00629246830107358,8.97672998106095e-05,0.00036069033037982,0.3087938,7.19397,4.65174,0.714973919813157,7.01036324143693,996.999224806202,409.838395925187,89.4634747842937,3.28354442261269,12.02
0.005252,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,12.1008,12.1008,12.1008,0.00637735021617929,9.09782110074964e-05,0.000365555843329271,0.310869552,7.2423288,4.6830096,0.714973919813157,7.01036324143693,996.999224806202,415.366889080099,90.6702875497135,3.32783761974802,12.1008
0.005454,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,12.1816,12.1816,12.1816,0.00646280080717806,9.21972348395122e-05,0.000370453953327436,0.312945304,7.2906876,4.7142792,0.714973919813157,7.01036324143693,996.999224806202,420.932420993834,91.8851854923616,3.37242756411632,12.1816
0.005656,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,12.2624,12.2624,12.2624,0.00654882007406988,9.34243713066567e-05,0.000375384660374315,0.315021056,7.3390464,4.7455488,0.714973919813157,7.01036324143693,996.999224806202,426.534991666393,93.1081686122382,3.41731425571758,12.2624
