"time","Revolute1.phi","Revolute1.w","Revolute2.phi","Revolute2.w","Revolute3.phi","Revolute3.w","Revolute4.phi","Revolute4.w"
0,0,0,0,0,0,0,0,0
0.00022,0,0,0,0,2.044026705665e-06,0.0185820587839789,1.34113012933395e-06,0.0121920927999564
0.00044,0,0,0,0,8.1761061312015e-06,0.0371641175680336,5.36452825419662e-06,0.0243842356891825
0.00066,0,0,0,0,1.83962384803229e-05,0.0557461763528371,1.20702309541139e-05,0.0365764926499677
0.00088,0,0,0,0,3.27044237548154e-05,0.0743282351384931,2.14582435593231e-05,0.0487688720915247
0.0011,0,0,0,0,5.11006619663053e-05,0.0929102939319416,3.35287452908642e-05,0.0609615167569102
0.00132,0,0,0,0,7.35849531143153e-05,0.111492352732914,4.82817291874806e-05,0.0731544210542918
0.00154,0,0,0,0,0.000100157297197176,0.130074411540472,6.57171709042788e-05,0.0853475654279233
0.00176,0,0,0,0,0.000130817694214888,0.148656470354616,8.58350704412589e-05,0.0975409498778048
0.00198,0,0,0,0,0.000165566144191061,0.167238529201414,0.000108635778703338,0.109734761629117
0.0022,0,0,0,0,0.000204402647126567,0.185820588081828,0.000134119308635205,0.121929007588492
0.00242,0,0,0,0,0.000247327203011745,0.204402646985193,0.000162285516667631,0.134123611154626
0.00264,0,0,0,0,0.000294339811846595,0.222984705911509,0.000193134402800616,0.146318572327519
0.00286,0,0,0,0,0.000345440473682935,0.241566764908522,0.000226666428887763,0.158514078338224
0.00308,0,0,0,0,0.000400629188556844,0.260148824009476,0.000262881916502552,0.170710259549572
0.0033,0,0,0,0,0.000459905956425867,0.278730883175254,0.00030178048724793,0.182906962562997
0.00352,0,0,0,0,0.000523270777290004,0.297312942405855,0.000343362141123897,0.1951041873785
0.00374,0,0,0,0,0.000590723651222416,0.315895001756696,0.000387627277954298,0.20730205561665
0.00396,0,0,0,0,0.000662264578373306,0.334477061341557,0.000434576718620289,0.219500816977491
0.00418,0,0,0,0,0.000737893558621408,0.353059121068579,0.000484209800386935,0.231700269866747
0.0044,0,0,0,0,0.000817610591966722,0.371641180937761,0.000536526523254236,0.243900414284418
0.00462,0,0,0,0,0.000901415678462272,0.390223240980065,0.000591527044129833,0.256101284576567
0.00484,0,0,0,0,0.000989308818511818,0.408805301431235,0.000649212557791204,0.268303142272227
0.00506,0,0,0,0,0.00108129001196829,0.427387362205404,0.000709582629048219,0.280505892111106
0.00528,0,0,0,0,0.00117735925888992,0.445969423336568,0.00077263743019949,0.292709571808249
0.0055,0,0,0,0,0.00127751655933494,0.464551484858723,0.000838377133543627,0.304914219078706
0.00572,0,0,0,0,0.00138176191336156,0.483133546805868,0.000906801911379243,0.317119871637522
0.00594,0,0,0,0,0.00149009532102801,0.501715609211999,0.000977911936004948,0.329326567199746
0.00616,0,0,0,0,0.00160251678239252,0.520297672111112,0.00105170737971935,0.341534343480425
0.00638,0,0,0,0,0.00171902629751332,0.538879735537205,0.00112818841482107,0.353743238194607
0.0066,0,0,0,0,0.00183962386743042,0.557461799883394,0.00120735617818973,0.365953364062911
0.00682,0,0,0,0,0.00196430949187558,0.576043865064261,0.00128921052137667,0.378164733859158
0.00704,0,0,0,0,0.00209308317077535,0.594625931065638,0.00137375148731358,0.39037737523886
0.00726,0,0,0,0,0.00222594490424774,0.613207997943389,0.00146097930703526,0.402591330484372
0.00748,0,0,0,0,0.00236289469241075,0.631790065753381,0.00155089421157648,0.414806641878052
0.0077,0,0,0,0,0.00250393253538241,0.650372134551476,0.00164349643197201,0.427023351702256
0.00792,0,0,0,0,0.00264905843328072,0.668954204393541,0.00173878619925663,0.439241502239341
0.00814,0,0,0,0,0.00279827238622369,0.687536275335439,0.00183676374446513,0.451461135771663
0.00836,0,0,0,0,0.00295157439571709,0.706118347845775,0.00193743011461183,0.463682295658448
0.00858,0,0,0,0,0.00310896446284426,0.724700422267506,0.00204078610831551,0.475905024931108
0.0088,0,0,0,0,0.00327044258652495,0.743282498300126,0.0021468312520678,0.488129364942195
0.00902,0,0,0,0,0.00343600876699492,0.761864576034517,0.00225556584613055,0.500355358065428
0.00924,0,0,0,0,0.00360566300448991,0.78044665556156,0.00236699019076561,0.512583046674523
0.00946,0,0,0,0,0.00377940529924567,0.799028736972136,0.00248110458623484,0.524812473143199
0.00968,0,0,0,0,0.00395723565149795,0.817610820357126,0.00259790933280011,0.537043679845172
0.0099,0,0,0,0,0.00413915406148248,0.836192905807412,0.00271740473072327,0.54927670915416
