"time","velocity[1]","velocity[2]","cp[1]","cp[2]","eta[1]","eta[2]","lambda[1]","lambda[2]","rho[1]","rho[2]","Nu[1]","Nu[2]","m_flow[1]","m_flow[2]","kc_OUT_1[1]","kc_OUT_1[2]","Re[1]","Re[2]","input_Nu.y"
0.00202,55.0106703336734,0.802110445875484,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,602.828,602.828,0.32676338178202,4.00337334088684,154.8665132,3607.92558,228096.523824704,50891.1067287903,602.828
0.002222,55.0427253679328,0.80255173287184,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,603.1108,603.1108,0.326953788685521,4.00557582635,154.93916452,3609.618138,228229.436982121,50919.1048476841,603.1108
0.002424,55.0747835987298,0.802993051893283,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,603.3936,603.3936,0.327144214576455,4.00777847165197,155.01181584,3611.310696,228362.363393677,50947.1049984579,603.3936
0.002626,55.1068450246901,0.803434402925553,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,603.6764,603.6764,0.327334659446659,4.00998127672158,155.08446716,3613.003254,228495.303053675,50975.1071802068,603.6764
0.002828,55.1389096444408,0.8038757859544,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,603.9592,603.9592,0.327525123287979,4.01218424148771,155.15711848,3614.695812,228628.255956422,51003.1113920268,603.9592
0.00303,55.1709774566105,0.804317200965589,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,604.242,604.242,0.327715606092266,4.0143873658793,155.2297698,3616.38837,228761.222096231,51031.1176330147,604.242
0.003232,55.2030484598285,0.804758647944897,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,604.5248,604.5248,0.327906107851381,4.01659064982538,155.30242112,3618.080928,228894.201467419,51059.1259022682,604.5248
0.003434,55.2351226527257,0.805200126878115,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,604.8076,604.8076,0.328096628557191,4.01879409325502,155.37507244,3619.773486,229027.194064309,51087.1361988856,604.8076
0.003636,55.2672000339341,0.805641637751045,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,605.0904,605.0904,0.328287168201568,4.02099769609735,155.44772376,3621.466044,229160.199881228,51115.1485219662,605.0904
0.003838,55.2992806020868,0.806083180549504,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,605.3732,605.3732,0.328477726776396,4.0232014582816,155.52037508,3623.158602,229293.218912511,51143.1628706101,605.3732
0.00404,55.3313643558184,0.80652475525932,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,605.656,605.656,0.328668304273561,4.02540537973703,155.5930264,3624.85116,229426.251152493,51171.1792439182,605.656
0.004242,55.3634512937644,0.806966361866337,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,605.9388,605.9388,0.328858900684961,4.02760946039298,155.66567772,3626.543718,229559.296595518,51199.1976409923,605.9388
0.004444,55.3955414145619,0.807408000356407,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,606.2216,606.2216,0.329049516002498,4.02981370017885,155.73832904,3628.236276,229692.355235935,51227.2180609349,606.2216
0.004646,55.4276347168488,0.807849670715399,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,606.5044,606.5044,0.329240150218082,4.03201809902409,155.81098036,3629.928834,229825.427068096,51255.2405028492,606.5044
0.004848,55.4597311992646,0.808291372929193,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,606.7872,606.7872,0.329430803323632,4.03422265685825,155.88363168,3631.621392,229958.512086359,51283.2649658395,606.7872
0.00505,55.4918308604495,0.808733106983684,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,607.07,607.07,0.32962147531107,4.03642737361092,155.956283,3633.31395,230091.610285087,51311.2914490107,607.07
0.005252,55.5239336990454,0.809174872864776,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,607.3528,607.3528,0.32981216617233,4.03863224921174,156.02893432,3635.006508,230224.721658648,51339.3199514687,607.3528
0.005454,55.5560397136953,0.809616670558389,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,607.6356,607.6356,0.33000287589935,4.04083728359045,156.10158564,3636.699066,230357.846201416,51367.35047232,607.6356
0.005656,55.5881489030432,0.810058500050454,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,607.9184,607.9184,0.330193604484077,4.04304247667682,156.17423696,3638.391624,230490.983907768,51395.3830106721,607.9184
0.005858,55.6202612657345,0.810500361326916,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,608.2012,608.2012,0.330384351918463,4.04524782840071,156.24688828,3640.084182,230624.134772087,51423.4175656332,608.2012
0.00606,55.6523768004158,0.810942254373732,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,608.484,608.484,0.33057511819447,4.04745333869202,156.3195396,3641.77674,230757.29878876,51451.4541363123,608.484
0.006262,55.6844955057347,0.811384179176871,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,608.7668,608.7668,0.330765903304064,4.04965900748072,156.39219092,3643.469298,230890.475952183,51479.4927218192,608.7668
0.006464,55.7166173803402,0.811826135722317,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,609.0496,609.0496,0.330956707239221,4.05186483469687,156.46484224,3645.161856,231023.666256751,51507.5333212646,609.0496
0.006666,55.7487424228825,0.812268123996064,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,609.3324,609.3324,0.331147529991922,4.05407082027056,156.53749356,3646.854414,231156.869696869,51535.5759337599,609.3324
0.006868,55.7808706320129,0.812710143984119,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,609.6152,609.6152,0.331338371554157,4.05627696413194,156.61014488,3648.546972,231290.086266943,51563.6205584173,609.6152
0.00707,55.8130020063839,0.813152195672506,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,609.898,609.898,0.33152923191792,4.05848326621126,156.6827962,3650.23953,231423.315961388,51591.6671943501,609.898
0.007272,55.8451365446492,0.813594279047255,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,610.1808,610.1808,0.331720111075216,4.0606897264388,156.75544752,3651.932088,231556.558774619,51619.7158406719,610.1808
0.007474,55.8772742454637,0.814036394094413,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,610.4636,610.4636,0.331911009018055,4.06289634474492,156.82809884,3653.624646,231689.814701061,51647.7664964974,610.4636
0.007676,55.9094151074836,0.814478540800037,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,610.7464,610.7464,0.332101925738453,4.06510312106003,156.90075016,3655.317204,231823.083735142,51675.8191609421,610.7464
0.007878,55.9415591293661,0.8149207191502,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,611.0292,611.0292,0.332292861228435,4.06731005531461,156.97340148,3657.009762,231956.365871292,51703.8738331222,611.0292
0.00808,55.9737063097698,0.815362929130984,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,611.312,611.312,0.332483815480033,4.0695171474392,157.0460528,3658.70232,232089.661103951,51731.9305121548,611.312
0.008282,56.0058566473542,0.815805170728485,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,611.5948,611.5948,0.332674788485284,4.07172439736441,157.11870412,3660.394878,232222.96942756,51759.9891971577,611.5948
0.008484,56.0380101407802,0.816247443928814,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,611.8776,611.8776,0.332865780236234,4.07393180502091,157.19135544,3662.087436,232356.290836567,51788.0498872496,611.8776
0.008686,56.0701667887098,0.816689748718088,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,612.1604,612.1604,0.333056790724936,4.07613937033941,157.26400676,3663.779994,232489.625325423,51816.1125815498,612.1604
0.008888,56.1023265898063,0.817132085082444,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,612.4432,612.4432,0.333247819943449,4.07834709325073,157.33665808,3665.472552,232622.972888587,51844.1772791787,612.4432
0.00909,56.134489542734,0.817574453008026,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,612.726,612.726,0.33343886788384,4.08055497368571,157.4093094,3667.16511,232756.33352052,51872.2439792571,612.726
0.009292,56.1666556461585,0.818016852480993,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,613.0088,613.0088,0.333629934538181,4.08276301157526,157.48196072,3668.857668,232889.707215689,51900.312680907,613.0088
0.009494,56.1988248987464,0.818459283487517,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,613.2916,613.2916,0.333821019898554,4.08497120685037,157.55461204,3670.550226,233023.093968565,51928.3833832509,613.2916
0.009696,56.2309972991658,0.81890174601378,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,613.5744,613.5744,0.334012123957045,4.08717955944208,157.62726336,3672.242784,233156.493773625,51956.4560854123,613.5744
0.009898,56.2631728460858,0.819344240045978,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,613.8572,613.8572,0.334203246705749,4.08938806928148,157.69991468,3673.935342,233289.906625352,51984.5307865151,613.8572
0.0101,56.2953515381764,0.81978676557032,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,614.14,614.14,0.334394388136768,4.09159673629975,157.772566,3675.6279,233423.33251823,52012.6074856846,614.14
0.010302,56.3275333741092,0.820229322573025,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,614.4228,614.4228,0.334585548242209,4.0938055604281,157.84521732,3677.320458,233556.771446751,52040.6861820462,614.4228
0.010504,56.3597183525567,0.820671911040327,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,614.7056,614.7056,0.334776727014187,4.09601454159783,157.91786864,3679.013016,233690.223405412,52068.7668747267,614.7056
0.010706,56.3919064721928,0.821114530958471,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,614.9884,614.9884,0.334967924444825,4.09822367974028,157.99051996,3680.705574,233823.688388712,52096.8495628532,614.9884
0.010908,56.4240977316923,0.821557182313715,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,615.2712,615.2712,0.335159140526252,4.10043297478687,158.06317128,3682.398132,233957.166391159,52124.9342455539,615.2712
0.01111,56.4562921297313,0.821999865092328,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,615.554,615.554,0.335350375250604,4.10264242666906,158.1358226,3684.09069,234090.657407261,52153.0209219577,615.554
0.011312,56.488489664987,0.822442579280592,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,615.8368,615.8368,0.335541628610023,4.1048520353184,158.20847392,3685.783248,234224.161431535,52181.1095911942,615.8368
0.011514,56.5206903361379,0.822885324864803,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,616.1196,616.1196,0.335732900596659,4.10706180066648,158.28112524,3687.475806,234357.678458501,52209.2002523938,616.1196
0.011716,56.5528941418635,0.823328101831265,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,616.4024,616.4024,0.335924191202669,4.10927172264494,158.35377656,3689.168364,234491.208482683,52237.2929046877,616.4024
0.011918,56.5851010808445,0.823770910166299,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,616.6852,616.6852,0.336115500420216,4.11148180118551,158.42642788,3690.860922,234624.751498612,52265.3875472079,616.6852
0.01212,56.6173111517628,0.824213749856236,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,616.968,616.968,0.336306828241471,4.11369203621997,158.4990792,3692.55348,234758.307500821,52293.4841790872,616.968
0.012322,56.6495243533013,0.824656620887418,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,617.2508,617.2508,0.33649817465861,4.11590242768015,158.57173052,3694.246038,234891.87648385,52321.5827994591,617.2508
0.012524,56.6817406841444,0.825099523246202,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,617.5336,617.5336,0.336689539663818,4.11811297549796,158.64438184,3695.938596,235025.458442243,52349.6834074579,617.5336
0.012726,56.7139601429773,0.825542456918954,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,617.8164,617.8164,0.336880923249285,4.12032367960535,158.71703316,3697.631154,235159.053370549,52377.7860022187,617.8164
0.012928,56.7461827284864,0.825985421892056,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,618.0992,618.0992,0.337072325407209,4.12253453993435,158.78968448,3699.323712,235292.661263321,52405.8905828773,618.0992
0.01313,56.7784084393594,0.826428418151898,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,618.382,618.382,0.337263746129795,4.12474555641703,158.8623358,3701.01627,235426.282115118,52433.9971485704,618.382
0.013332,56.8106372742851,0.826871445684886,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,618.6648,618.6648,0.337455185409253,4.12695672898555,158.93498712,3702.708828,235559.915920503,52462.1056984353,618.6648
0.013534,56.8428692319534,0.827314504477434,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,618.9476,618.9476,0.337646643237803,4.1291680575721,159.00763844,3704.401386,235693.562674044,52490.2162316102,618.9476
0.013736,56.8751043110553,0.827757594515972,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,619.2304,619.2304,0.337838119607668,4.13137954210894,159.08028976,3706.093944,235827.222370313,52518.328747234,619.2304
0.013938,56.907342510283,0.82820071578694,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,619.5132,619.5132,0.338029614511081,4.13359118252841,159.15294108,3707.786502,235960.895003888,52546.4432444464,619.5132
0.01414,56.9395838283299,0.82864386827679,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,619.796,619.796,0.33822112794028,4.13580297876288,159.2255924,3709.47906,236094.58056935,52574.5597223879,619.796
0.014342,56.9718282638904,0.829087051971987,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,620.0788,620.0788,0.338412659887509,4.13801493074478,159.29824372,3711.171618,236228.279061287,52602.6781801996,620.0788
0.014544,57.0040758156601,0.829530266859006,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,620.3616,620.3616,0.338604210345021,4.14022703840665,159.37089504,3712.864176,236361.990474289,52630.7986170236,620.3616
0.014746,57.0363264823358,0.829973512924339,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,620.6444,620.6444,0.338795779305075,4.14243930168102,159.44354636,3714.556734,236495.714802954,52658.9210320027,620.6444
0.014948,57.0685802626155,0.830416790154482,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,620.9272,620.9272,0.338987366759936,4.14465172050053,159.51619768,3716.249292,236629.452041882,52687.0454242802,620.9272
0.01515,57.1008371551979,0.830860098535952,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,621.21,621.21,0.339178972701876,4.14686429479786,159.588849,3717.94185,236763.202185678,52715.1717930005,621.21
0.015352,57.1330971587834,0.831303438055269,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,621.4928,621.4928,0.339370597123173,4.14907702450575,159.66150032,3719.634408,236896.965228953,52743.3001373086,621.4928
0.015554,57.1653602720731,0.831746808698973,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,621.7756,621.7756,0.339562240016115,4.15128990955701,159.73415164,3721.326966,237030.741166321,52771.4304563502,621.7756
0.015756,57.1976264937696,0.83219021045361,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,622.0584,622.0584,0.339753901372991,4.15350294988449,159.80680296,3723.019524,237164.529992403,52799.562749272,622.0584
0.015958,57.2298958225762,0.832633643305742,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,622.3412,622.3412,0.339945581186103,4.15571614542112,159.87945428,3724.712082,237298.331701822,52827.6970152212,622.3412
0.01616,57.2621682571978,0.833077107241941,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,622.624,622.624,0.340137279447755,4.15792949609989,159.9521056,3726.40464,237432.146289208,52855.8332533459,622.624
0.016362,57.2944437963398,0.833520602248788,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,622.9068,622.9068,0.340328996150259,4.16014300185382,160.02475692,3728.097198,237565.973749194,52883.9714627948,622.9068
0.016564,57.3267224387095,0.833964128312883,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,623.1896,623.1896,0.340520731285934,4.16235666261602,160.09740824,3729.789756,237699.814076419,52912.1116427175,623.1896
0.016766,57.3590041830147,0.834407685420831,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,623.4724,623.4724,0.340712484847107,4.16457047831964,160.17005956,3731.482314,237833.667265525,52940.2537922644,623.4724
0.016968,57.3912890279645,0.834851273559254,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,623.7552,623.7552,0.340904256826109,4.16678444889792,160.24271088,3733.174872,237967.533311159,52968.3979105864,623.7552
0.01717,57.4235769722692,0.835294892714781,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,624.038,624.038,0.341096047215279,4.16899857428411,160.3153622,3734.86743,238101.412207974,52996.5439968355,624.038
0.017372,57.4558680146402,0.835738542874055,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,624.3208,624.3208,0.341287856006963,4.17121285441156,160.38801352,3736.559988,238235.303950628,53024.692050164,624.3208
0.017574,57.48816215379,0.836182224023734,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,624.6036,624.6036,0.341479683193513,4.17342728921366,160.46066484,3738.252546,238369.208533781,53052.8420697254,624.6036
0.017776,57.5204593884322,0.836625936150481,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,624.8864,624.8864,0.341671528767287,4.17564187862386,160.53331616,3739.945104,238503.125952098,53080.9940546738,624.8864
0.017978,57.5527597172814,0.837069679240978,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,625.1692,625.1692,0.341863392720651,4.17785662257568,160.60596748,3741.637662,238637.056200252,53109.1480041638,625.1692
0.01818,57.5850631390534,0.837513453281913,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,625.452,625.452,0.342055275045977,4.18007152100269,160.6786188,3743.33022,238770.999272917,53137.3039173511,625.452
0.018382,57.6173696524652,0.837957258259987,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,625.7348,625.7348,0.342247175735644,4.18228657383851,160.75127012,3745.022778,238904.955164773,53165.4617933919,625.7348
0.018584,57.6496792562349,0.838401094161917,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,626.0176,626.0176,0.342439094782035,4.18450178101684,160.82392144,3746.715336,239038.923870504,53193.6216314432,626.0176
0.018786,57.6819919490816,0.838844960974426,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,626.3004,626.3004,0.342631032177545,4.18671714247141,160.89657276,3748.407894,239172.9053848,53221.7834306629,626.3004
0.018988,57.7143077297254,0.839288858684252,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,626.5832,626.5832,0.342822987914569,4.18893265813604,160.96922408,3750.100452,239306.899702354,53249.9471902095,626.5832
0.01919,57.7466265968878,0.839732787278143,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,626.866,626.866,0.343014961985513,4.19114832794457,161.0418754,3751.79301,239440.906817864,53278.1129092421,626.866
0.019392,57.7789485492911,0.84017674674286,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,627.1488,627.1488,0.343206954382789,4.19336415183095,161.11452672,3753.485568,239574.926726033,53306.2805869208,627.1488
0.019594,57.811273585659,0.840620737065174,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,627.4316,627.4316,0.343398965098814,4.19558012972914,161.18717804,3755.178126,239708.959421568,53334.4502224063,627.4316
0.019796,57.843601704716,0.841064758231869,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,627.7144,627.7144,0.343590994126013,4.19779626157317,161.25982936,3756.870684,239843.004899181,53362.6218148602,627.7144
0.019998,57.875932905188,0.841508810229742,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,627.9972,627.9972,0.343783041456817,4.20001254729715,161.33248068,3758.563242,239977.063153589,53390.7953634445,627.9972
0.0202,57.9082671858017,0.841952893045597,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,628.28,628.28,0.343975107083662,4.20222898683523,161.405132,3760.2558,240111.134179513,53418.9708673222,628.28
0.020402,57.9406045452851,0.842397006666254,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,628.5628,628.5628,0.344167190998993,4.20444558012161,161.47778332,3761.948358,240245.217971677,53447.148325657,628.5628
0.020604,57.9729449823672,0.842841151078542,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,628.8456,628.8456,0.344359293195261,4.20666232709056,161.55043464,3763.640916,240379.314524812,53475.3277376133,628.8456
0.020806,58.005288495778,0.843285326269304,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,629.1284,629.1284,0.344551413664922,4.20887922767641,161.62308596,3765.333474,240513.423833652,53503.5091023562,629.1284
0.021008,58.0376350842489,0.843729532225391,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,629.4112,629.4112,0.344743552400438,4.21109628181354,161.69573728,3767.026032,240647.545892937,53531.6924190516,629.4112
0.02121,58.0699847465121,0.844173768933669,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,629.694,629.694,0.344935709394282,4.21331348943639,161.7683886,3768.71859,240781.68069741,53559.8776868661,629.694
0.021412,58.1023374813009,0.844618036381014,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,629.9768,629.9768,0.345127884638927,4.21553085047946,161.84103992,3770.411148,240915.828241819,53588.064904967,629.9768
0.021614,58.1346932873499,0.845062334554312,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,630.2596,630.2596,0.345320078126859,4.2177483648773,161.91369124,3772.103706,241049.988520917,53616.2540725224,630.2596
0.021816,58.1670521633946,0.845506663440462,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,630.5424,630.5424,0.345512289850564,4.21996603256452,161.98634256,3773.796264,241184.16152946,53644.4451887011,630.5424
0.022018,58.1994141081716,0.845951023026377,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,630.8252,630.8252,0.345704519802539,4.2221838534758,162.05899388,3775.488822,241318.347262211,53672.6382526725,630.8252
0.02222,58.2317791204186,0.846395413298975,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,631.108,631.108,0.345896767975286,4.22440182754585,162.1316452,3777.18138,241452.545713935,53700.8332636069,631.108
0.022422,58.2641471988744,0.846839834245192,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,631.3908,631.3908,0.346089034361314,4.22661995470947,162.20429652,3778.873938,241586.756879403,53729.0302206753,631.3908
0.022624,58.2965183422789,0.847284285851972,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,631.6736,631.6736,0.346281318953137,4.22883823490149,162.27694784,3780.566496,241720.98075339,53757.2291230493,631.6736
0.022826,58.328892549373,0.84772876810627,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,631.9564,631.9564,0.346473621743276,4.2310566680568,162.34959916,3782.259054,241855.217330675,53785.4299699013,631.9564
0.023028,58.3612698188989,0.848173280995055,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,632.2392,632.2392,0.346665942724259,4.23327525411037,162.42225048,3783.951612,241989.466606043,53813.6327604045,632.2392
0.02323,58.3936501495994,0.848617824505304,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,632.522,632.522,0.346858281888621,4.2354939929972,162.4949018,3785.64417,242123.728574281,53841.8374937327,632.522
0.023432,58.4260335402189,0.849062398624008,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,632.8048,632.8048,0.3470506392289,4.23771288465236,162.56755312,3787.336728,242258.003230182,53870.0441690605,632.8048
0.023634,58.4584199895026,0.849507003338169,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,633.0876,633.0876,0.347243014737645,4.23993192901097,162.64020444,3789.029286,242392.290568544,53898.2527855632,633.0876
0.023836,58.4908094961967,0.849951638634798,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,633.3704,633.3704,0.347435408407408,4.24215112600821,162.71285576,3790.721844,242526.590584169,53926.4633424167,633.3704
