"time","damper1.s_rel","damper1.v_rel","mass1.s","mass1.v"
0.054,1.00018390964446,0.0178798885868251,-0.500210054657067,-0.0208594255998811
0.0545,1.00019268959213,0.0172286259528948,-0.50022031338295,-0.0201615194430107
0.055,1.00020112968052,0.0165208981852828,-0.500230206231008,-0.0193964188964041
0.0555,1.00020920188859,0.0157578807647787,-0.500239699730052,-0.0185651660103716
0.056,1.00021687894503,0.0149408537478546,-0.5002487612148,-0.017668933965544
0.0565,1.00022413430877,0.0140712630307352,-0.50025735872256,-0.0167090956594539
0.057,1.00023094205037,0.0131508371494085,-0.500265460701577,-0.015687353147431
0.0575,1.00023727720162,0.0121814417533515,-0.50027303660894,-0.0146055796356543
0.058,1.00024311574274,0.0111650618507773,-0.500280056920793,-0.0134657985506858
0.0585,1.00024843468157,0.0101037745187226,-0.500286493261178,-0.0122701537987145
0.059,1.00025321221414,0.00899996967610537,-0.500292318291589,-0.0110211632682049
0.0595,1.00025742774528,0.00785614371514108,-0.500297506012556,-0.00972148461342589
0.06,1.00026106190662,0.00667491845171708,-0.500302031759005,-0.00837393664954245
0.0605,1.00026409639583,0.00545893586966587,-0.500305872154942,-0.00698137592501581
0.061,1.00026651478973,0.0042111597702741,-0.500309005652941,-0.00554705618537401
0.0615,1.00026830203731,0.00293462584322122,-0.500311412280901,-0.0040743332557468
0.062,1.00026944463617,0.00163248992698722,-0.50031307378187,-0.00256672315093551
0.0625,1.00026992997234,0.000307864967706188,-0.500313973061998,-0.00102770235659448
0.063,1.00026974804724,-0.0010358296187907,-0.500314095736782,0.00053885900096789
0.0635,1.00026889031376,-0.00239513913011567,-0.500313429136179,0.00212903044388726
0.064,1.00026735006474,-0.0037665115127018,-0.500311962674368,0.00373874282488626
0.0645,1.00026512128686,-0.00514646658781854,-0.500309686732136,0.00536400528188844
0.065,1.00026220107177,-0.00653128808443317,-0.50030659506998,0.00700050478700505
0.0655,1.00025858810659,-0.00791724161033213,-0.500302683349829,0.00864388616890759
0.066,1.00025428303209,-0.00930054207242326,-0.500297949510579,0.0102897079656596
0.0665,1.0002492873257,-0.0106774624938666,-0.500292392596352,0.0119335898876354
0.067,1.00024360530329,-0.012044171529389,-0.500286014896393,0.0135709867030783
0.0675,1.00023724338144,-0.0133968107630991,-0.500278821178229,0.0151972919508031
0.068,1.0002302098476,-0.0147315275495942,-0.500270818459756,0.016807880501525
0.0685,1.00022251400991,-0.0160445268974439,-0.500262015068749,0.0183981853894842
0.069,1.00021416747041,-0.0173320132771681,-0.500252422072179,0.0199636058717282
0.0695,1.00020518444499,-0.0185901844999635,-0.500242053645727,0.0214994942979454
0.07,1.00019558082721,-0.0198152942095196,-0.500230926046803,0.0230012468281517
0.0705,1.00018537370525,-0.0210036671442974,-0.500219057055184,0.0244643307103142
0.071,1.00017458175326,-0.0221516989579427,-0.500206466437749,0.0258842766211876
0.0715,1.00016322668202,-0.0232558263748859,-0.500193177636262,0.0272566160188207
0.072,1.00015133160264,-0.0243125837935611,-0.500179215891036,0.0285769787391257
0.0725,1.00013892093796,-0.0253186026063197,-0.500164608128513,0.0298410939824569
0.073,1.00012601993287,-0.0262706238835175,-0.500149382389285,0.031044814608761
0.0735,1.00011265712155,-0.0271654995931464,-0.500133570787898,0.032184071190103
0.074,1.00009886210251,-0.0280002120127626,-0.500117206868257,0.0332549375272446
0.0745,1.00008466580948,-0.0287718758619383,-0.500100325927366,0.0342536279179487
0.075,1.00007009927013,-0.0294777243086123,-0.500082963496252,0.035176504433339
0.0755,1.00005519682747,-0.030115186051225,-0.500065159332025,0.0360201059026823
0.076,1.00003999351795,-0.0306818431494346,-0.500046954193855,0.036781148473928
0.0765,1.00002452561805,-0.0311754512370842,-0.500028390527968,0.037456538874799
0.077,1.00000882887848,-0.0315938681408551,-0.500009510223047,0.0380433236131432
0.0775,0.999992942133602,-0.031935238017946,-0.49999035924666,0.0385388377613591
0.078,0.999976904526836,-0.0321978720186006,-0.499970984109209,0.0389406166985621
0.0785,0.999960756131491,-0.032380290358404,-0.499951432674593,0.0392464339287607
0.079,0.999944536369986,-0.0324811082226242,-0.499931752067844,0.039454195380758
0.0795,0.999928286750574,-0.0324992736863995,-0.499911992350814,0.0395621700348471
0.08,0.999912049047018,-0.03243393409001,-0.499892204109809,0.0395688655640368
0.0805,0.999895865431134,-0.0322844616353159,-0.499872438652192,0.0394730561000894
0.081,0.999879777514645,-0.0320503427805224,-0.499852746669945,0.0392736679718409
0.0815,0.999863827709599,-0.031731375176079,-0.499833180191029,0.0389699890982965
0.082,0.999848058701418,-0.0313276176330002,-0.499813791859826,0.0385616189968
0.0825,0.999832512999145,-0.0308393501920443,-0.499794634326816,0.0380484293999258
0.083,0.999817232504824,-0.0302669912866172,-0.499775759594406,0.0374304724475201
0.0835,0.999802258926266,-0.0296112162896975,-0.499757219698458,0.0367081151439139
0.084,0.999787633959489,-0.0288730253735988,-0.499739067031817,0.035882117247786
0.0845,0.999773398616873,-0.028053623332235,-0.499721353339707,0.0349534993104181
0.085,0.999759593120016,-0.0271543765674539,-0.499704129521173,0.0339234921570589
0.0855,0.99974625682746,-0.0261768340327127,-0.499687445570544,0.0327935633253087
0.086,0.999733428534463,-0.0251229237556685,-0.499671351240179,0.0315656487395425
0.0865,0.999721145929775,-0.0239947515318043,-0.499655895068934,0.0302419193588783
0.087,0.999709445607874,-0.0227946017836227,-0.499641124397313,0.0288247813125568
0.0875,0.999698362956273,-0.0215248588576059,-0.499627085109452,0.0273167820629347
0.088,0.999687932036766,-0.0201883217552409,-0.499613821959146,0.0257209951340265
0.0885,0.999678185475713,-0.0187879329122307,-0.499601378026045,0.0240406920996505
0.089,0.999669154412499,-0.0173268198736673,-0.499589794714506,0.0222793937599154
0.0895,0.999660868730051,-0.0158081296968434,-0.499579111790625,0.0204406629464267
0.09,0.999653356088643,-0.0142354341251001,-0.499569366793083,0.0185286182246147
0.0905,0.999646642481062,-0.0126124091421439,-0.499560595240068,0.0165475311216811
0.091,0.999640751971383,-0.0109429086994558,-0.499552830416314,0.0145019209802894
0.0915,0.999635707559261,-0.00923073639511944,-0.499546104107681,0.0123962573337848
0.092,0.999631529079144,-0.00748010106756011,-0.499540444668775,0.0102355602492393
0.0925,0.999628234560536,-0.00569527407448901,-0.499535878203629,0.00802495249770748
0.093,0.999625839763625,-0.0038806674384818,-0.499532428105203,0.00576976431470985
0.0935,0.999624359332723,-0.00204064891988869,-0.499530116223115,0.00347528226333609
0.094,0.999623804478114,-0.000179852316501883,-0.4995289604285,0.00114717742677071
0.0945,0.999624184138183,0.0016970087017785,-0.49952897579076,-0.00120874742717035
0.095,0.999625504857777,0.00358514362904298,-0.499530174421995,-0.00358655947319113
0.0955,0.999627771842849,0.00547979564829679,-0.499532566640602,-0.00598035397659738
0.096,0.99963098714043,0.00737608688072576,-0.499536158915235,-0.00838402676486555
0.0965,0.999635149865376,0.00926905612923506,-0.499540954095258,-0.0107913257198065
0.097,0.999640256787648,0.011153730529895,-0.49954695204395,-0.0131959514192661
0.0975,0.999646303078624,0.0130251759911155,-0.499554150510724,-0.0155916350619011
0.098,0.999653281336073,0.0148784523585924,-0.499562543967405,-0.0179720635019652
0.0985,0.999661180567875,0.01670856607538,-0.499572122396111,-0.0203308003480415
0.099,0.999669987614831,0.018510570946697,-0.499582872939748,-0.0226614397873834
0.0995,0.999679687479909,0.0202795804973531,-0.499594780307663,-0.0249576288662702
0.1,0.999690263365473,0.0220107826235563,-0.499607826803447,-0.0272130866634153
0.1005,0.999701694338079,0.0236993727272246,-0.499621989458548,-0.0294214744065881
0.101,0.999713957577363,0.0253406443602291,-0.499637242758104,-0.031576553600097
0.1015,0.99972702825815,0.0269299859786655,-0.499653558502114,-0.0336721797817284
0.102,0.999740880598629,0.0284629056313582,-0.499670907110951,-0.0357023544147948
0.1025,0.999755484338,0.0299350051078476,-0.499689253163529,-0.0376611224179441
0.103,0.999770807683918,0.0313420256288057,-0.499708559099423,-0.0395426882018231
0.1035,0.999786816786825,0.0326798495705184,-0.499728784548551,-0.0413414074075079
0.104,0.999803477653583,0.0339444916186347,-0.499749888807359,-0.0430518137686029
0.1045,0.99982075173733,0.0351321636044762,-0.499771825073489,-0.0446686131710045
0.105,0.999838599364681,0.0362392480232618,-0.499794544894527,-0.0461867183660638
0.1055,0.999856978907295,0.0372623211374309,-0.499817997070572,-0.0476012616092295
0.106,0.999875849252821,0.0381980785302873,-0.499842130964442,-0.0489075493008658
0.1065,0.999895165028467,0.0390435215244214,-0.499866890045197,-0.0501012032280092
0.107,0.999914880124617,0.0397958448447868,-0.499892216616957,-0.0511780881014296
0.1075,0.999934946926129,0.040452478781557,-0.4999180507633,-0.0521343496089681
0.108,0.9999553181165,0.041010988258699,-0.499944332849726,-0.0529663215110427
0.1085,0.999975943788151,0.0414692768924066,-0.499970999455865,-0.0536707279658502
0.109,0.999996772983451,0.0418255034464009,-0.499997985509076,-0.0542446075456427
0.1095,1.00001775394055,0.0420780823586743,-0.500025224605276,-0.0546853186075884
0.11,1.00003883512103,0.0422255894359076,-0.500052650501536,-0.0549904386469805
0.1105,1.00005996384544,0.0422669235309935,-0.500080195083475,-0.055157943914264
0.111,1.00008108640022,0.0422013155131066,-0.50010778849272,-0.0551862227718377
0.1115,1.00010214893788,0.0420282549226215,-0.500135360418728,-0.055073999430239
0.112,1.00012309792126,0.041747424602765,-0.500162840788667,-0.0548202581564702
0.1125,1.00014387981789,0.0413587783550842,-0.500190159244957,-0.0544243368126907
0.113,1.00016444041787,0.040862680986473,-0.500217244030236,-0.0538860931924329
0.1135,1.00018472598706,0.0402597442137156,-0.500244023760972,-0.0532057164879833
0.114,1.0002046833509,0.0395508038393694,-0.500270427577698,-0.0523836987458717
0.1145,1.00022426013778,0.038736891122882,-0.500296385512162,-0.051420802332645
0.115,1.0002434039691,0.037819517155516,-0.500321826966213,-0.0503184112677343
0.1155,1.00026206347043,0.0368004161156062,-0.500346682455097,-0.0490782189285037
0.116,1.00028018822047,0.0356815699997729,-0.500370883502556,-0.0477022583324338
0.1165,1.00029772904714,0.0344650700094891,-0.500394363256097,-0.0461927274577309
0.117,1.00031463769636,0.033153535346135,-0.500417055372933,-0.0445525267175178
0.1175,1.00033086735241,0.0317497751998042,-0.500438895253873,-0.0427848295268255
0.118,1.00034637265764,0.0302568583058594,-0.500459819957276,-0.0408931726102646
0.1185,1.0003611096259,0.028677876869018,-0.50047976846727,-0.0388811453994865
0.119,1.00037503628495,0.0270164707100258,-0.50049868169369,-0.0367530874067191
0.1195,1.00038811243519,0.0252764299351882,-0.500516502797192,-0.0345135638154638
0.12,1.00040029988324,0.0234617926735073,-0.500533177339675,-0.0321674974793406
0.1205,1.00041156184534,0.0215765940419514,-0.500548652897981,-0.0297198270667265
0.121,1.00042186449343,0.0196253397286556,-0.500562880349225,-0.0271761593299389
0.1215,1.00043117613578,0.0176126795933667,-0.500575813310644,-0.0245423238546647
0.122,1.00043946733163,0.0155434244863278,-0.500587408262978,-0.0218243967895169
0.1225,1.00044671028172,0.0134223960508004,-0.500597623980023,-0.0190284900496496
0.123,1.00045288089916,0.0112548085682601,-0.500606423668787,-0.0161612963628961
0.1235,1.00045795741336,0.00904595888154034,-0.500613773609778,-0.0132296517835356
0.124,1.00046192035005,0.00680124166341888,-0.500619643100242,-0.0102405544064967
0.1245,1.00046475271329,0.0045261474716879,-0.500624004699029,-0.00720116520703784
0.125,1.00046644117084,0.00222636317177711,-0.500626835650981,-0.00411896542555412
0.1255,1.00046697505499,-9.23504975656831e-05,-0.500628116743471,-0.00100157314939277
0.126,1.00046634578572,-0.00242421025437783,-0.500627831606514,0.00214333719929157
0.1265,1.00046454827336,-0.00476332511529563,-0.500625968463062,0.0053078930358655
0.127,1.00046158074789,-0.00710372678238422,-0.500622519945133,0.00848406783560461
0.1275,1.00045744437405,-0.00943941553689977,-0.500617482646246,0.0116637503832588
0.128,1.00045214189216,-0.0117644630289475,-0.500610855445078,0.0148389095250531
0.1285,1.00044568079014,-0.0140728257411769,-0.500602643491207,0.0180012815257274
0.129,1.00043807115723,-0.0163585000339835,-0.500592855549522,0.0211426204330036
0.1295,1.00042932589047,-0.0186155168542198,-0.500581504265995,0.0242546872066875
0.13,1.00041945989151,-0.020837989649537,-0.500568605151608,0.0273293303758237
0.1305,1.00040849257313,-0.0230200311099612,-0.500554179846405,0.0303583236931858
0.131,1.00039644590531,-0.0251558466920966,-0.500538253615186,0.0333335312864814
0.1315,1.00038334409237,-0.0272397378876726,-0.500520854905787,0.0362469191386299
0.132,1.00036921403397,-0.0292661133821855,-0.500502015992197,0.0390905606020206
0.1325,1.00035408643414,-0.0312294940011275,-0.500481774491517,0.0418566201126259
0.133,1.00033799447982,-0.0331245409527309,-0.500460171603987,0.0445374186545244
0.1335,1.00032097280409,-0.03494604796302,-0.500437250671975,0.0471254448008253
0.134,1.00030305961506,-0.0366889869943254,-0.500413060170118,0.04961337204202
0.1345,1.00028429580587,-0.0383485116381392,-0.500387652486798,0.0519940819066098
0.135,1.00026472454451,-0.0399199654964,-0.500361083371015,0.0542606837674937
0.1355,1.00024438987974,-0.0413988523493507,-0.500333409957392,0.0564065029322169
0.136,1.00022333982382,-0.0427809486063965,-0.500304695195671,0.0584251695730389
0.1365,1.00020162402442,-0.0440622474757291,-0.50027500454708,0.060310590852526
0.137,1.00017929382119,-0.0452389689178882,-0.500244406072504,0.0620569629275821
0.1375,1.00015640166621,-0.0463075483304017,-0.500212969608367,0.0636587671701199
0.138,1.00013300301148,-0.0472647496127954,-0.500180769562302,0.0651108855826897
0.1385,1.00010915456078,-0.0481075949403695,-0.500147882374569,0.0664085405642774
0.139,1.00008491384059,-0.0488333386034032,-0.500114385873169,0.0675472675220531
0.1395,1.00006033976234,-0.0494395322961612,-0.500080360160472,0.068522992463309
0.14,1.00003549303633,-0.0499240786270512,-0.500045888274171,0.0693320965018534
0.1405,1.00001043520664,-0.050285175149341,-0.500011054750748,0.0699713587397461
0.141,0.999985227758924,-0.0505212192658932,-0.499975944218049,0.070437843589257
0.1415,0.999959933749269,-0.050631033281057,-0.499940644040956,0.0707291760679305
0.142,0.999934616720796,-0.0506137575248813,-0.499905242629342,0.0708434169482103
0.1425,0.99990934050055,-0.0504688447651007,-0.499869829142242,0.0707790588240353
0.143,0.999884168460696,-0.0501959494675772,-0.499834492264117,0.0705348881121571
0.1435,0.999859164880272,-0.0497952218568014,-0.499799322606242,0.070110362294965
0.144,0.999834393680445,-0.049267102290747,-0.499764410586927,0.0695053519065295
0.1445,0.999809918368634,-0.0486123195945665,-0.499729846346897,0.0687201385649772
0.145,0.99978580180777,-0.0478318709138479,-0.499695719389661,0.06775539135641
0.1455,0.999762106636714,-0.046927217220472,-0.499662119504069,0.0666124288382284
0.146,0.999738894590619,-0.0459001144972947,-0.499629135520763,0.0652929985201184
0.1465,0.999716226356761,-0.0447525443878937,-0.499596854988863,0.0637991824290177
0.147,0.999694161555457,-0.0434868508448118,-0.499565364382459,0.0621335874510746
0.1475,0.999672758599126,-0.0421057613970386,-0.499534748937896,0.0602993774138416
0.148,0.999652074436022,-0.0406122992484702,-0.499505092141744,0.0583001554289135
0.1485,0.999632164576167,-0.0390096220384924,-0.499476475491392,0.0561397370662388
0.149,0.999613082645921,-0.0373013703676308,-0.499448978462464,0.0538226468162405
0.1495,0.999594880410193,-0.0354914391744119,-0.499422678148936,0.0513537972302106
0.15,0.999577607661283,-0.0335839855425179,-0.499397649120038,0.0487385014934974
0.1505,0.999561312383551,-0.0315833093184594,-0.4993739634505,0.0459823017706076
0.151,0.999546039780181,-0.0294941499501679,-0.499351689849215,0.0430914060252622
0.1515,0.999531832745416,-0.0273214500340216,-0.499330893925327,0.0400723455166488
0.152,0.999518731902975,-0.0250703352139714,-0.499311638211191,0.036931944828819
0.1525,0.999506775414915,-0.0227461162090575,-0.49929398189552,0.0336773282737729
0.153,0.999495998107631,-0.0203544329321987,-0.499277979827555,0.0303161410256245
0.1535,0.999486432064233,-0.0179010934808621,-0.499263683086664,0.0268563091392478
0.154,0.999478107125877,-0.0153919925447531,-0.499251139563068,0.0233059127435661
0.1545,0.999471049625688,-0.0128332565484865,-0.499240392399133,0.0196734178378618
0.155,0.999465282479388,-0.0102312033807152,-0.499231480052592,0.0159676169247026
0.1555,0.999460825460021,-0.00759227793181079,-0.499224436581628,0.0121975314912304
0.156,0.999457696416836,-0.00492292122808545,-0.499219293174709,0.00837219967687016
0.1565,0.999455908282094,-0.00222982944874759,-0.499216074300854,0.00450110744455884
0.157,0.99945547100828,0.000480251333412019,-0.499214800142254,0.00059385542466565
0.1575,0.999456391342871,0.00320051580907421,-0.499215486292531,-0.00333982355350284
0.158,0.999458673557707,0.00592416630302706,-0.499218144697543,-0.00729017564841684
0.1585,0.999462316957718,0.00864427270434063,-0.499222780307864,-0.0112471736241932
0.159,0.999467317733886,0.0113539115324894,-0.499229393515674,-0.0152007548758677
0.1595,0.999473669286606,0.0140461855679316,-0.499237980596654,-0.0191408568137995
0.16,0.999481361691118,0.0167142206216427,-0.499248532945939,-0.0230574011125598
0.1605,0.999490380497077,0.0193511353480845,-0.499261035396297,-0.0269402252187265
0.161,0.999500708053888,0.0219501133124417,-0.499275468017685,-0.0307792139213377
0.1615,0.999512324656941,0.0245044348603019,-0.499291807736235,-0.0345643697439734
0.162,0.99952520610246,0.0270074464962065,-0.499310024836263,-0.0382857171141526
0.1625,0.999539324642822,0.029452597399615,-0.499330084291198,-0.0419333752842659
0.163,0.999554649400432,0.031833462861447,-0.499351946330504,-0.0454976009486123
0.1635,0.999571147984859,0.034143758308716,-0.499375568782917,-0.0489688428998077
0.164,0.999588782771141,0.0363773560727346,-0.499400901617705,-0.0523376871873715
0.1645,0.999607513617708,0.038528303548963,-0.499427890886969,-0.0555949411075339
0.165,0.999627297773886,0.040590829993806,-0.499456478587119,-0.0587316410153673
0.1655,0.999648090544331,0.0425593516967632,-0.499486603629026,-0.0617390738636983
0.166,0.999669842871721,0.0444285372943689,-0.499518198184701,-0.0646088204316686
0.1665,0.999692503466511,0.046193284345766,-0.499551190855838,-0.0673327665505235
0.167,0.9997160193488,0.0478487047470106,-0.499585507505124,-0.0699030931430332
0.1675,0.999740335030718,0.0493901776944881,-0.499621069964533,-0.0723123357609184
0.168,0.999765391906635,0.0508133941292368,-0.499657795064511,-0.0745534361386754
0.1685,0.999791129468862,0.0521143263554221,-0.499695596481585,-0.0766197236249357
0.169,0.999817486559917,0.0532891575949557,-0.499734386719564,-0.0785048384624519
0.1695,0.999844398921322,0.0543344664461239,-0.499774073166634,-0.0802029490375654
0.17,0.999871800694705,0.0552471490306836,-0.499814560455146,-0.081708669710065
0.1705,0.999899624654949,0.0560244200419056,-0.499855750809684,-0.0830170669278228
0.171,0.999927803346809,0.0566637218066123,-0.499897545898401,-0.0841235495011907
0.1715,0.999956266710945,0.0571629860526452,-0.499939842852323,-0.0850242020055199
0.172,0.999984944080671,0.0575204610839517,-0.49998253753675,-0.0857155731883012
0.1725,1.00001376425107,0.0577347114389129,-0.50002552466072,-0.0861946762173208
