"time","pipe.volume.medium.h","pipe.volume.medium.p","m_flow_initial"
0.7336,1999999.99999933,9756927.48888041,2.49748425695417
0.7344,1999999.99999933,9756927.48888041,2.49748425695417
0.7352,1999999.99999933,9756927.48888041,2.49748425695417
0.736,1999999.99999933,9756927.48888041,2.49748425695417
0.7368,1999999.99999933,9756927.48888041,2.49748425695417
0.7376,1999999.99999933,9756927.48888041,2.49748425695417
0.7384,1999999.99999933,9756927.48888041,2.49748425695417
0.7392,1999999.99999933,9756927.48888041,2.49748425695417
0.74,1999999.99999933,9756927.48888041,2.49748425695417
0.7408,1999999.99999933,9756927.48888041,2.49748425695417
0.7416,1999999.99999933,9756927.48888041,2.49748425695417
0.7424,1999999.99999933,9756927.48888041,2.49748425695417
0.7432,1999999.99999933,9756927.48888041,2.49748425695417
0.744,1999999.99999933,9756927.48888041,2.49748425695417
0.7448,1999999.99999933,9756927.48888041,2.49748425695417
0.7456,1999999.99999933,9756927.48888041,2.49748425695417
0.7464,1999999.99999933,9756927.48888041,2.49748425695417
0.7472,1999999.99999933,9756927.48888041,2.49748425695417
0.748,1999999.99999933,9756927.48888041,2.49748425695417
0.7488,1999999.99999933,9756927.48888041,2.49748425695417
0.7496,1999999.99999933,9756927.48888041,2.49748425695417
0.7504,1999999.99999933,9756927.48888041,2.49748425695417
0.7512,1999999.99999933,9756927.48888041,2.49748425695417
0.752,1999999.99999933,9756927.48888041,2.49748425695417
0.7528,1999999.99999933,9756927.48888041,2.49748425695417
0.7536,1999999.99999933,9756927.48888041,2.49748425695417
0.7544,1999999.99999933,9756927.48888041,2.49748425695417
0.7552,1999999.99999933,9756927.48888041,2.49748425695417
0.756,1999999.99999933,9756927.48888041,2.49748425695417
0.7568,1999999.99999933,9756927.48888041,2.49748425695417
0.7576,1999999.99999933,9756927.48888041,2.49748425695417
0.7584,1999999.99999933,9756927.48888041,2.49748425695417
0.7592,1999999.99999933,9756927.48888041,2.49748425695417
0.76,1999999.99999933,9756927.48888041,2.49748425695417
0.7608,1999999.99999933,9756927.48888041,2.49748425695417
0.7616,1999999.99999933,9756927.48888041,2.49748425695417
0.7624,1999999.99999933,9756927.48888041,2.49748425695417
0.7632,1999999.99999933,9756927.48888041,2.49748425695417
0.764,1999999.99999933,9756927.48888041,2.49748425695417
0.7648,1999999.99999933,9756927.48888041,2.49748425695417
0.7656,1999999.99999933,9756927.48888041,2.49748425695417
0.7664,1999999.99999933,9756927.48888041,2.49748425695417
0.7672,1999999.99999933,9756927.48888041,2.49748425695417
0.768,1999999.99999933,9756927.48888041,2.49748425695417
0.7688,1999999.99999933,9756927.48888041,2.49748425695417
0.7696,1999999.99999933,9756927.48888041,2.49748425695417
0.7704,1999999.99999933,9756927.48888041,2.49748425695417
0.7712,1999999.99999933,9756927.48888041,2.49748425695417
0.772,1999999.99999933,9756927.48888041,2.49748425695417
0.7728,1999999.99999933,9756927.48888041,2.49748425695417
0.7736,1999999.99999933,9756927.48888041,2.49748425695417
0.7744,1999999.99999933,9756927.48888041,2.49748425695417
0.7752,1999999.99999933,9756927.48888041,2.49748425695417
0.776,1999999.99999933,9756927.48888041,2.49748425695417
0.7768,1999999.99999933,9756927.48888041,2.49748425695417
0.7776,1999999.99999933,9756927.48888041,2.49748425695417
0.7784,1999999.99999933,9756927.48888041,2.49748425695417
0.7792,1999999.99999933,9756927.48888041,2.49748425695417
0.78,1999999.99999933,9756927.48888041,2.49748425695417
0.7808,1999999.99999933,9756927.48888041,2.49748425695417
0.7816,1999999.99999933,9756927.48888041,2.49748425695417
0.7824,1999999.99999933,9756927.48888041,2.49748425695417
0.7832,1999999.99999933,9756927.48888041,2.49748425695417
0.784,1999999.99999933,9756927.48888041,2.49748425695417
0.7848,1999999.99999933,9756927.48888041,2.49748425695417
0.7856,1999999.99999933,9756927.48888041,2.49748425695417
0.7864,1999999.99999933,9756927.48888041,2.49748425695417
0.7872,1999999.99999933,9756927.48888041,2.49748425695417
0.788,1999999.99999933,9756927.48888041,2.49748425695417
0.7888,1999999.99999933,9756927.48888041,2.49748425695417
0.7896,1999999.99999933,9756927.48888041,2.49748425695417
0.7904,1999999.99999933,9756927.48888041,2.49748425695417
0.7912,1999999.99999933,9756927.48888041,2.49748425695417
0.792,1999999.99999933,9756927.48888041,2.49748425695417
0.7928,1999999.99999933,9756927.48888041,2.49748425695417
0.7936,1999999.99999933,9756927.48888041,2.49748425695417
0.7944,1999999.99999933,9756927.48888041,2.49748425695417
0.7952,1999999.99999933,9756927.48888041,2.49748425695417
0.796,1999999.99999933,9756927.48888041,2.49748425695417
0.7968,1999999.99999933,9756927.48888041,2.49748425695417
0.7976,1999999.99999933,9756927.48888041,2.49748425695417
0.7984,1999999.99999933,9756927.48888041,2.49748425695417
0.7992,1999999.99999933,9756927.48888041,2.49748425695417
0.8,1999999.99999933,9756927.48888041,2.49748425695417
0.8008,1999999.99999933,9756927.48888041,2.49748425695417
0.8016,1999999.99999933,9756927.48888041,2.49748425695417
0.8024,1999999.99999933,9756927.48888041,2.49748425695417
0.8032,1999999.99999933,9756927.48888041,2.49748425695417
0.804,1999999.99999933,9756927.48888041,2.49748425695417
0.8048,1999999.99999933,9756927.48888041,2.49748425695417
0.8056,1999999.99999933,9756927.48888041,2.49748425695417
0.8064,1999999.99999933,9756927.48888041,2.49748425695417
0.8072,1999999.99999933,9756927.48888041,2.49748425695417
0.808,1999999.99999933,9756927.48888041,2.49748425695417
0.8088,1999999.99999933,9756927.48888041,2.49748425695417
0.8096,1999999.99999933,9756927.48888041,2.49748425695417
0.8104,1999999.99999933,9756927.48888041,2.49748425695417
0.8112,1999999.99999933,9756927.48888041,2.49748425695417
0.812,1999999.99999933,9756927.48888041,2.49748425695417
0.8128,1999999.99999933,9756927.48888041,2.49748425695417
0.8136,1999999.99999933,9756927.48888042,2.49748425695417
0.8144,1999999.99999933,9756927.48888042,2.49748425695417
0.8152,1999999.99999933,9756927.48888042,2.49748425695417
0.816,1999999.99999933,9756927.48888042,2.49748425695417
0.8168,1999999.99999933,9756927.48888042,2.49748425695417
0.8176,1999999.99999933,9756927.48888042,2.49748425695417
0.8184,1999999.99999933,9756927.48888042,2.49748425695417
0.8192,1999999.99999933,9756927.48888042,2.49748425695417
0.82,1999999.99999933,9756927.48888042,2.49748425695417
0.8208,1999999.99999933,9756927.48888042,2.49748425695417
0.8216,1999999.99999933,9756927.48888042,2.49748425695417
0.8224,1999999.99999933,9756927.48888042,2.49748425695417
0.8232,1999999.99999933,9756927.48888042,2.49748425695417
0.824,1999999.99999933,9756927.48888042,2.49748425695417
0.8248,1999999.99999933,9756927.48888042,2.49748425695417
0.8256,1999999.99999933,9756927.48888042,2.49748425695417
0.8264,1999999.99999933,9756927.48888042,2.49748425695417
0.8272,1999999.99999933,9756927.48888042,2.49748425695417
0.828,1999999.99999933,9756927.48888042,2.49748425695417
0.8288,1999999.99999933,9756927.48888042,2.49748425695417
0.8296,1999999.99999933,9756927.48888042,2.49748425695417
0.8304,1999999.99999933,9756927.48888042,2.49748425695417
0.8312,1999999.99999933,9756927.48888042,2.49748425695417
0.832,1999999.99999933,9756927.48888042,2.49748425695417
0.8328,1999999.99999933,9756927.48888042,2.49748425695417
0.8336,1999999.99999933,9756927.48888042,2.49748425695417
0.8344,1999999.99999933,9756927.48888042,2.49748425695417
0.8352,1999999.99999933,9756927.48888042,2.49748425695417
0.836,1999999.99999933,9756927.48888042,2.49748425695417
0.8368,1999999.99999933,9756927.48888042,2.49748425695417
0.8376,1999999.99999933,9756927.48888042,2.49748425695417
0.8384,1999999.99999933,9756927.48888042,2.49748425695417
0.8392,1999999.99999933,9756927.48888042,2.49748425695417
0.84,1999999.99999933,9756927.48888042,2.49748425695417
0.8408,1999999.99999933,9756927.48888042,2.49748425695417
0.8416,1999999.99999933,9756927.48888042,2.49748425695417
0.8424,1999999.99999933,9756927.48888042,2.49748425695417
0.8432,1999999.99999933,9756927.48888042,2.49748425695417
0.844,1999999.99999933,9756927.48888042,2.49748425695417
0.8448,1999999.99999933,9756927.48888042,2.49748425695417
0.8456,1999999.99999933,9756927.48888042,2.49748425695417
0.8464,1999999.99999933,9756927.48888042,2.49748425695417
0.8472,1999999.99999933,9756927.48888042,2.49748425695417
0.848,1999999.99999933,9756927.48888042,2.49748425695417
0.8488,1999999.99999933,9756927.48888042,2.49748425695417
0.8496,1999999.99999933,9756927.48888042,2.49748425695417
0.8504,1999999.99999933,9756927.48888042,2.49748425695417
0.8512,1999999.99999933,9756927.48888042,2.49748425695417
0.852,1999999.99999933,9756927.48888042,2.49748425695417
0.8528,1999999.99999933,9756927.48888042,2.49748425695417
0.8536,1999999.99999933,9756927.48888042,2.49748425695417
0.8544,1999999.99999933,9756927.48888042,2.49748425695417
0.8552,1999999.99999933,9756927.48888042,2.49748425695417
0.856,1999999.99999933,9756927.48888042,2.49748425695417
0.8568,1999999.99999933,9756927.48888042,2.49748425695417
0.8576,1999999.99999933,9756927.48888042,2.49748425695417
0.8584,1999999.99999933,9756927.48888042,2.49748425695417
0.8592,1999999.99999933,9756927.48888042,2.49748425695417
0.86,1999999.99999933,9756927.48888042,2.49748425695417
0.8608,1999999.99999933,9756927.48888042,2.49748425695417
0.8616,1999999.99999933,9756927.48888042,2.49748425695417
0.8624,1999999.99999933,9756927.48888042,2.49748425695417
0.8632,1999999.99999933,9756927.48888042,2.49748425695417
0.864,1999999.99999933,9756927.48888042,2.49748425695417
0.8648,1999999.99999933,9756927.48888042,2.49748425695417
0.8656,1999999.99999933,9756927.48888042,2.49748425695417
0.8664,1999999.99999933,9756927.48888042,2.49748425695417
0.8672,1999999.99999933,9756927.48888042,2.49748425695417
0.868,1999999.99999933,9756927.48888042,2.49748425695417
0.8688,1999999.99999933,9756927.48888042,2.49748425695417
0.8696,1999999.99999933,9756927.48888042,2.49748425695417
0.8704,1999999.99999933,9756927.48888042,2.49748425695417
0.8712,1999999.99999933,9756927.48888042,2.49748425695417
0.872,1999999.99999933,9756927.48888042,2.49748425695417
0.8728,1999999.99999933,9756927.48888042,2.49748425695417
0.8736,1999999.99999933,9756927.48888042,2.49748425695417
0.8744,1999999.99999933,9756927.48888042,2.49748425695417
0.8752,1999999.99999933,9756927.48888042,2.49748425695417
0.876,1999999.99999933,9756927.48888042,2.49748425695417
0.8768,1999999.99999933,9756927.48888042,2.49748425695417
0.8776,1999999.99999933,9756927.48888042,2.49748425695417
0.8784,1999999.99999933,9756927.48888042,2.49748425695417
0.8792,1999999.99999933,9756927.48888042,2.49748425695417
0.88,1999999.99999933,9756927.48888042,2.49748425695417
0.8808,1999999.99999933,9756927.48888042,2.49748425695417
0.8816,1999999.99999933,9756927.48888042,2.49748425695417
0.8824,1999999.99999933,9756927.48888042,2.49748425695417
0.8832,1999999.99999933,9756927.48888042,2.49748425695417
0.884,1999999.99999933,9756927.48888043,2.49748425695417
0.8848,1999999.99999933,9756927.48888043,2.49748425695417
0.8856,1999999.99999933,9756927.48888043,2.49748425695417
0.8864,1999999.99999933,9756927.48888043,2.49748425695417
0.8872,1999999.99999933,9756927.48888043,2.49748425695417
0.888,1999999.99999933,9756927.48888043,2.49748425695417
0.8888,1999999.99999933,9756927.48888043,2.49748425695417
0.8896,1999999.99999933,9756927.48888043,2.49748425695417
0.8904,1999999.99999933,9756927.48888043,2.49748425695417
0.8912,1999999.99999933,9756927.48888043,2.49748425695417
0.892,1999999.99999933,9756927.48888043,2.49748425695417
0.8928,1999999.99999933,9756927.48888043,2.49748425695417
0.8936,1999999.99999933,9756927.48888043,2.49748425695417
0.8944,1999999.99999933,9756927.48888043,2.49748425695417
0.8952,1999999.99999933,9756927.48888043,2.49748425695417
0.896,1999999.99999933,9756927.48888043,2.49748425695417
0.8968,1999999.99999933,9756927.48888043,2.49748425695417
0.8976,1999999.99999933,9756927.48888043,2.49748425695417
0.8984,1999999.99999933,9756927.48888043,2.49748425695417
0.8992,1999999.99999933,9756927.48888043,2.49748425695417
0.9,1999999.99999933,9756927.48888043,2.49748425695417
0.9008,1999999.99999933,9756927.48888043,2.49748425695417
0.9016,1999999.99999933,9756927.48888043,2.49748425695417
0.9024,1999999.99999933,9756927.48888043,2.49748425695417
0.9032,1999999.99999933,9756927.48888043,2.49748425695417
0.904,1999999.99999933,9756927.48888043,2.49748425695417
0.9048,1999999.99999933,9756927.48888043,2.49748425695417
0.9056,1999999.99999933,9756927.48888043,2.49748425695417
0.9064,1999999.99999933,9756927.48888043,2.49748425695417
0.9072,1999999.99999933,9756927.48888043,2.49748425695417
0.908,1999999.99999933,9756927.48888043,2.49748425695417
0.9088,1999999.99999933,9756927.48888043,2.49748425695417
0.9096,1999999.99999933,9756927.48888043,2.49748425695417
0.9104,1999999.99999933,9756927.48888043,2.49748425695417
0.9112,1999999.99999933,9756927.48888043,2.49748425695417
0.912,1999999.99999933,9756927.48888043,2.49748425695417
0.9128,1999999.99999933,9756927.48888043,2.49748425695417
0.9136,1999999.99999933,9756927.48888043,2.49748425695417
0.9144,1999999.99999933,9756927.48888043,2.49748425695417
0.9152,1999999.99999933,9756927.48888043,2.49748425695417
0.916,1999999.99999933,9756927.48888043,2.49748425695417
0.9168,1999999.99999933,9756927.48888043,2.49748425695417
0.9176,1999999.99999933,9756927.48888043,2.49748425695417
0.9184,1999999.99999933,9756927.48888043,2.49748425695417
0.9192,1999999.99999933,9756927.48888043,2.49748425695417
0.92,1999999.99999933,9756927.48888043,2.49748425695417
0.9208,1999999.99999933,9756927.48888043,2.49748425695417
0.9216,1999999.99999933,9756927.48888043,2.49748425695417
0.9224,1999999.99999933,9756927.48888043,2.49748425695417
0.9232,1999999.99999933,9756927.48888043,2.49748425695417
0.924,1999999.99999933,9756927.48888043,2.49748425695417
0.9248,1999999.99999933,9756927.48888043,2.49748425695417
0.9256,1999999.99999933,9756927.48888043,2.49748425695417
0.9264,1999999.99999933,9756927.48888043,2.49748425695417
0.9272,1999999.99999933,9756927.48888043,2.49748425695417
0.928,1999999.99999933,9756927.48888043,2.49748425695417
0.9288,1999999.99999933,9756927.48888043,2.49748425695417
0.9296,1999999.99999933,9756927.48888043,2.49748425695417
0.9304,1999999.99999933,9756927.48888043,2.49748425695417
0.9312,1999999.99999933,9756927.48888043,2.49748425695417
0.932,1999999.99999933,9756927.48888043,2.49748425695417
0.9328,1999999.99999933,9756927.48888043,2.49748425695417
0.9336,1999999.99999933,9756927.48888043,2.49748425695417
0.9344,1999999.99999933,9756927.48888043,2.49748425695417
0.9352,1999999.99999933,9756927.48888043,2.49748425695417
0.936,1999999.99999933,9756927.48888043,2.49748425695417
0.9368,1999999.99999933,9756927.48888043,2.49748425695417
0.9376,1999999.99999933,9756927.48888043,2.49748425695417
0.9384,1999999.99999933,9756927.48888043,2.49748425695417
0.9392,1999999.99999933,9756927.48888043,2.49748425695417
0.94,1999999.99999933,9756927.48888043,2.49748425695417
0.9408,1999999.99999933,9756927.48888043,2.49748425695417
0.9416,1999999.99999933,9756927.48888043,2.49748425695417
0.9424,1999999.99999933,9756927.48888043,2.49748425695417
0.9432,1999999.99999933,9756927.48888043,2.49748425695417
0.944,1999999.99999933,9756927.48888043,2.49748425695417
0.9448,1999999.99999933,9756927.48888043,2.49748425695417
0.9456,1999999.99999933,9756927.48888043,2.49748425695417
0.9464,1999999.99999933,9756927.48888043,2.49748425695417
0.9472,1999999.99999933,9756927.48888043,2.49748425695417
0.948,1999999.99999933,9756927.48888043,2.49748425695417
0.9488,1999999.99999933,9756927.48888043,2.49748425695417
0.9496,1999999.99999933,9756927.48888044,2.49748425695417
0.9504,1999999.99999933,9756927.48888044,2.49748425695417
0.9512,1999999.99999933,9756927.48888044,2.49748425695417
0.952,1999999.99999933,9756927.48888044,2.49748425695417
0.9528,1999999.99999933,9756927.48888044,2.49748425695417
0.9536,1999999.99999933,9756927.48888044,2.49748425695417
0.9544,1999999.99999933,9756927.48888044,2.49748425695417
0.9552,1999999.99999933,9756927.48888044,2.49748425695417
0.956,1999999.99999933,9756927.48888044,2.49748425695417
0.9568,1999999.99999933,9756927.48888044,2.49748425695417
0.9576,1999999.99999933,9756927.48888044,2.49748425695417
0.9584,1999999.99999934,9756927.48888044,2.49748425695417
0.9592,1999999.99999934,9756927.48888044,2.49748425695417
0.96,1999999.99999934,9756927.48888044,2.49748425695417
0.9608,1999999.99999934,9756927.48888044,2.49748425695417
0.9616,1999999.99999934,9756927.48888044,2.49748425695417
0.9624,1999999.99999934,9756927.48888044,2.49748425695417
0.9632,1999999.99999934,9756927.48888044,2.49748425695417
0.964,1999999.99999934,9756927.48888044,2.49748425695417
0.9648,1999999.99999934,9756927.48888044,2.49748425695417
0.9656,1999999.99999934,9756927.48888044,2.49748425695417
0.9664,1999999.99999934,9756927.48888044,2.49748425695417
0.9672,1999999.99999934,9756927.48888044,2.49748425695417
0.968,1999999.99999934,9756927.48888044,2.49748425695417
0.9688,1999999.99999934,9756927.48888044,2.49748425695417
0.9696,1999999.99999934,9756927.48888044,2.49748425695417
0.9704,1999999.99999934,9756927.48888044,2.49748425695417
0.9712,1999999.99999934,9756927.48888044,2.49748425695417
0.972,1999999.99999934,9756927.48888044,2.49748425695417
0.9728,1999999.99999934,9756927.48888044,2.49748425695417
0.9736,1999999.99999934,9756927.48888044,2.49748425695417
0.9744,1999999.99999934,9756927.48888044,2.49748425695417
0.9752,1999999.99999934,9756927.48888044,2.49748425695417
0.976,1999999.99999934,9756927.48888044,2.49748425695417
0.9768,1999999.99999934,9756927.48888044,2.49748425695417
0.9776,1999999.99999934,9756927.48888044,2.49748425695417
0.9784,1999999.99999934,9756927.48888044,2.49748425695417
0.9792,1999999.99999934,9756927.48888044,2.49748425695417
0.98,1999999.99999934,9756927.48888044,2.49748425695417
0.9808,1999999.99999934,9756927.48888044,2.49748425695417
0.9816,1999999.99999934,9756927.48888044,2.49748425695417
0.9824,1999999.99999934,9756927.48888044,2.49748425695417
0.9832,1999999.99999934,9756927.48888044,2.49748425695417
0.984,1999999.99999934,9756927.48888044,2.49748425695417
0.9848,1999999.99999934,9756927.48888044,2.49748425695417
0.9856,1999999.99999934,9756927.48888044,2.49748425695417
0.9864,1999999.99999934,9756927.48888044,2.49748425695417
0.9872,1999999.99999934,9756927.48888044,2.49748425695417
0.988,1999999.99999934,9756927.48888044,2.49748425695417
0.9888,1999999.99999934,9756927.48888044,2.49748425695417
0.9896,1999999.99999934,9756927.48888044,2.49748425695417
0.9904,1999999.99999934,9756927.48888044,2.49748425695417
0.9912,1999999.99999934,9756927.48888044,2.49748425695417
0.992,1999999.99999934,9756927.48888044,2.49748425695417
0.9928,1999999.99999934,9756927.48888044,2.49748425695417
0.9936,1999999.99999934,9756927.48888044,2.49748425695417
0.9944,1999999.99999934,9756927.48888044,2.49748425695417
0.9952,1999999.99999934,9756927.48888044,2.49748425695417
0.996,1999999.99999934,9756927.48888044,2.49748425695417
0.9968,1999999.99999934,9756927.48888044,2.49748425695417
0.9976,1999999.99999934,9756927.48888044,2.49748425695417
0.9984,1999999.99999934,9756927.48888044,2.49748425695417
0.9992,1999999.99999934,9756927.48888044,2.49748425695417
1,1999999.99999934,9756927.48888044,2.49748425695417
1.0008,1999999.99999934,9756927.48888044,2.49748425695417
1.0016,1999999.99999934,9756927.48888044,2.49748425695417
1.0024,1999999.99999934,9756927.48888044,2.49748425695417
1.0032,1999999.99999934,9756927.48888044,2.49748425695417
1.004,1999999.99999934,9756927.48888044,2.49748425695417
1.0048,1999999.99999934,9756927.48888044,2.49748425695417
1.0056,1999999.99999934,9756927.48888044,2.49748425695417
1.0064,1999999.99999934,9756927.48888044,2.49748425695417
1.0072,1999999.99999934,9756927.48888044,2.49748425695417
1.008,1999999.99999934,9756927.48888044,2.49748425695417
1.0088,1999999.99999934,9756927.48888044,2.49748425695417
1.0096,1999999.99999934,9756927.48888044,2.49748425695417
1.0104,1999999.99999934,9756927.48888044,2.49748425695417
1.0112,1999999.99999934,9756927.48888044,2.49748425695417
1.012,1999999.99999934,9756927.48888044,2.49748425695417
1.0128,1999999.99999934,9756927.48888044,2.49748425695417
1.0136,1999999.99999934,9756927.48888044,2.49748425695417
1.0144,1999999.99999934,9756927.48888044,2.49748425695417
1.0152,1999999.99999934,9756927.48888044,2.49748425695417
1.016,1999999.99999934,9756927.48888044,2.49748425695417
1.0168,1999999.99999934,9756927.48888044,2.49748425695417
1.0176,1999999.99999934,9756927.48888044,2.49748425695417
1.0184,1999999.99999934,9756927.48888044,2.49748425695417
1.0192,1999999.99999934,9756927.48888044,2.49748425695417
1.02,1999999.99999934,9756927.48888044,2.49748425695417
1.0208,1999999.99999934,9756927.48888044,2.49748425695417
1.0216,1999999.99999934,9756927.48888044,2.49748425695417
1.0224,1999999.99999934,9756927.48888044,2.49748425695417
1.0232,1999999.99999934,9756927.48888044,2.49748425695417
1.024,1999999.99999934,9756927.48888044,2.49748425695417
1.0248,1999999.99999934,9756927.48888044,2.49748425695417
1.0256,1999999.99999934,9756927.48888044,2.49748425695417
1.0264,1999999.99999934,9756927.48888044,2.49748425695417
1.0272,1999999.99999934,9756927.48888044,2.49748425695417
1.028,1999999.99999934,9756927.48888044,2.49748425695417
1.0288,1999999.99999934,9756927.48888044,2.49748425695417
1.0296,1999999.99999934,9756927.48888044,2.49748425695417
1.0304,1999999.99999934,9756927.48888044,2.49748425695417
1.0312,1999999.99999934,9756927.48888044,2.49748425695417
1.032,1999999.99999934,9756927.48888044,2.49748425695417
1.0328,1999999.99999934,9756927.48888044,2.49748425695417
1.0336,1999999.99999934,9756927.48888044,2.49748425695417
1.0344,1999999.99999934,9756927.48888044,2.49748425695417
1.0352,1999999.99999934,9756927.48888044,2.49748425695417
1.036,1999999.99999934,9756927.48888044,2.49748425695417
1.0368,1999999.99999934,9756927.48888044,2.49748425695417
1.0376,1999999.99999934,9756927.48888044,2.49748425695417
1.0384,1999999.99999934,9756927.48888044,2.49748425695417
1.0392,1999999.99999934,9756927.48888044,2.49748425695417
1.04,1999999.99999934,9756927.48888044,2.49748425695417
1.0408,1999999.99999934,9756927.48888044,2.49748425695417
1.0416,1999999.99999934,9756927.48888044,2.49748425695417
1.0424,1999999.99999934,9756927.48888044,2.49748425695417
1.0432,1999999.99999934,9756927.48888044,2.49748425695417
1.044,1999999.99999934,9756927.48888044,2.49748425695417
1.0448,1999999.99999934,9756927.48888044,2.49748425695417
1.0456,1999999.99999934,9756927.48888044,2.49748425695417
1.0464,1999999.99999934,9756927.48888045,2.49748425695417
1.0472,1999999.99999934,9756927.48888045,2.49748425695417
1.048,1999999.99999934,9756927.48888045,2.49748425695417
1.0488,1999999.99999934,9756927.48888045,2.49748425695417
1.0496,1999999.99999934,9756927.48888045,2.49748425695417
1.0504,1999999.99999934,9756927.48888045,2.49748425695417
1.0512,1999999.99999934,9756927.48888045,2.49748425695417
1.052,1999999.99999934,9756927.48888045,2.49748425695417
1.0528,1999999.99999934,9756927.48888045,2.49748425695417
1.0536,1999999.99999934,9756927.48888045,2.49748425695417
1.0544,1999999.99999934,9756927.48888045,2.49748425695417
1.0552,1999999.99999934,9756927.48888045,2.49748425695417
1.056,1999999.99999934,9756927.48888045,2.49748425695417
1.0568,1999999.99999934,9756927.48888045,2.49748425695417
1.0576,1999999.99999934,9756927.48888045,2.49748425695417
1.0584,1999999.99999934,9756927.48888045,2.49748425695417
1.0592,1999999.99999934,9756927.48888045,2.49748425695417
1.06,1999999.99999934,9756927.48888045,2.49748425695417
1.0608,1999999.99999934,9756927.48888045,2.49748425695417
1.0616,1999999.99999934,9756927.48888045,2.49748425695417
1.0624,1999999.99999934,9756927.48888045,2.49748425695417
1.0632,1999999.99999934,9756927.48888045,2.49748425695417
1.064,1999999.99999934,9756927.48888045,2.49748425695417
1.0648,1999999.99999934,9756927.48888045,2.49748425695417
1.0656,1999999.99999934,9756927.48888045,2.49748425695417
1.0664,1999999.99999934,9756927.48888045,2.49748425695417
1.0672,1999999.99999934,9756927.48888045,2.49748425695417
1.068,1999999.99999934,9756927.48888045,2.49748425695417
1.0688,1999999.99999934,9756927.48888045,2.49748425695417
1.0696,1999999.99999934,9756927.48888045,2.49748425695417
1.0704,1999999.99999934,9756927.48888045,2.49748425695417
1.0712,1999999.99999934,9756927.48888045,2.49748425695417
1.072,1999999.99999934,9756927.48888045,2.49748425695417
1.0728,1999999.99999934,9756927.48888045,2.49748425695417
1.0736,1999999.99999934,9756927.48888045,2.49748425695417
1.0744,1999999.99999934,9756927.48888045,2.49748425695417
1.0752,1999999.99999934,9756927.48888045,2.49748425695417
1.076,1999999.99999934,9756927.48888045,2.49748425695417
1.0768,1999999.99999934,9756927.48888045,2.49748425695417
1.0776,1999999.99999934,9756927.48888045,2.49748425695417
1.0784,1999999.99999934,9756927.48888045,2.49748425695417
1.0792,1999999.99999934,9756927.48888045,2.49748425695417
1.08,1999999.99999934,9756927.48888045,2.49748425695417
1.0808,1999999.99999934,9756927.48888045,2.49748425695417
1.0816,1999999.99999934,9756927.48888045,2.49748425695417
1.0824,1999999.99999934,9756927.48888045,2.49748425695417
1.0832,1999999.99999934,9756927.48888045,2.49748425695417
1.084,1999999.99999934,9756927.48888045,2.49748425695417
1.0848,1999999.99999934,9756927.48888045,2.49748425695417
1.0856,1999999.99999934,9756927.48888045,2.49748425695417
1.0864,1999999.99999934,9756927.48888045,2.49748425695417
1.0872,1999999.99999934,9756927.48888045,2.49748425695417
1.088,1999999.99999934,9756927.48888045,2.49748425695417
1.0888,1999999.99999934,9756927.48888045,2.49748425695417
1.0896,1999999.99999934,9756927.48888045,2.49748425695417
1.0904,1999999.99999934,9756927.48888045,2.49748425695417
1.0912,1999999.99999934,9756927.48888045,2.49748425695417
1.092,1999999.99999934,9756927.48888045,2.49748425695417
1.0928,1999999.99999934,9756927.48888045,2.49748425695417
1.0936,1999999.99999934,9756927.48888045,2.49748425695417
1.0944,1999999.99999934,9756927.48888045,2.49748425695417
1.0952,1999999.99999934,9756927.48888045,2.49748425695417
1.096,1999999.99999934,9756927.48888045,2.49748425695417
1.0968,1999999.99999934,9756927.48888045,2.49748425695417
1.0976,1999999.99999934,9756927.48888045,2.49748425695417
1.0984,1999999.99999934,9756927.48888045,2.49748425695417
1.0992,1999999.99999934,9756927.48888045,2.49748425695417
1.1,1999999.99999934,9756927.48888045,2.49748425695417
1.1008,1999999.99999934,9756927.48888045,2.49748425695417
1.1016,1999999.99999934,9756927.48888045,2.49748425695417
1.1024,1999999.99999934,9756927.48888045,2.49748425695417
1.1032,1999999.99999934,9756927.48888045,2.49748425695417
1.104,1999999.99999934,9756927.48888045,2.49748425695417
1.1048,1999999.99999934,9756927.48888045,2.49748425695417
1.1056,1999999.99999934,9756927.48888045,2.49748425695417
1.1064,1999999.99999934,9756927.48888045,2.49748425695417
1.1072,1999999.99999934,9756927.48888045,2.49748425695417
1.108,1999999.99999934,9756927.48888045,2.49748425695417
1.1088,1999999.99999934,9756927.48888045,2.49748425695417
1.1096,1999999.99999934,9756927.48888045,2.49748425695417
1.1104,1999999.99999934,9756927.48888045,2.49748425695417
1.1112,1999999.99999934,9756927.48888045,2.49748425695417
1.112,1999999.99999934,9756927.48888045,2.49748425695417
1.1128,1999999.99999934,9756927.48888045,2.49748425695417
1.1136,1999999.99999934,9756927.48888045,2.49748425695417
1.1144,1999999.99999934,9756927.48888045,2.49748425695417
1.1152,1999999.99999934,9756927.48888045,2.49748425695417
1.116,1999999.99999934,9756927.48888045,2.49748425695417
1.1168,1999999.99999934,9756927.48888045,2.49748425695417
1.1176,1999999.99999934,9756927.48888045,2.49748425695417
1.1184,1999999.99999934,9756927.48888045,2.49748425695417
1.1192,1999999.99999934,9756927.48888045,2.49748425695417
1.12,1999999.99999934,9756927.48888045,2.49748425695417
