"time","firstOrder1.y","firstOrder2.y"
0.2498,1.56931269946272,1.56931269946272
0.25,1.57137651207726,1.57137651207726
0.2502,1.57343671563186,1.57343671563186
0.2504,1.57549329707351,1.57549329707351
0.2506,1.57754624336892,1.57754624336892
0.2508,1.57959554150454,1.57959554150454
0.251,1.58164117848657,1.58164117848657
0.2512,1.58368314134095,1.58368314134095
0.2514,1.58572141711333,1.58572141711333
0.2516,1.58775599286912,1.58775599286912
0.2518,1.58978685569347,1.58978685569347
0.252,1.59181399269124,1.59181399269124
0.2522,1.59383739098707,1.59383739098707
0.2524,1.5958570377253,1.5958570377253
0.2526,1.59787292007003,1.59787292007003
0.2528,1.59988502520507,1.59988502520507
0.253,1.601893340334,1.601893340334
0.2532,1.60389785268012,1.60389785268012
0.2534,1.60589854948646,1.60589854948646
0.2536,1.60789541801581,1.60789541801581
0.2538,1.60988844555068,1.60988844555068
0.254,1.61187761939332,1.61187761939332
0.2542,1.61386292686572,1.61386292686572
0.2544,1.61584435530961,1.61584435530961
0.2546,1.61782189208644,1.61782189208644
0.2548,1.61979552457741,1.61979552457741
0.255,1.62176524018348,1.62176524018348
0.2552,1.6237310263253,1.6237310263253
0.2554,1.6256928704433,1.6256928704433
0.2556,1.62765075999761,1.62765075999761
0.2558,1.62960470082645,1.62960470082645
0.256,1.63155467133185,1.63155467133185
0.2562,1.63350065271662,1.63350065271662
0.2564,1.63544263266114,1.63544263266114
0.2566,1.63738059886826,1.63738059886826
0.2568,1.63931453906331,1.63931453906331
0.257,1.64124444099414,1.64124444099414
0.2572,1.64317029243105,1.64317029243105
0.2574,1.64509208116684,1.64509208116684
0.2576,1.6470097950168,1.6470097950168
0.2578,1.6489234218187,1.6489234218187
0.258,1.65083294943282,1.65083294943282
0.2582,1.65273836574189,1.65273836574189
0.2584,1.65463965865115,1.65463965865115
0.2586,1.65653681608831,1.65653681608831
0.2588,1.6584298260036,1.6584298260036
0.259,1.6603186763697,1.6603186763697
0.2592,1.6622033551818,1.6622033551818
0.2594,1.66408385045756,1.66408385045756
0.2596,1.66596015023713,1.66596015023713
0.2598,1.66783224258317,1.66783224258317
0.26,1.66970011558079,1.66970011558079
0.2602,1.67156375733761,1.67156375733761
0.2604,1.67342315598374,1.67342315598374
0.2606,1.67527829967175,1.67527829967175
0.2608,1.67712917657673,1.67712917657673
0.261,1.67897577489624,1.67897577489624
0.2612,1.68081808285033,1.68081808285033
0.2614,1.68265608868152,1.68265608868152
0.2616,1.68448978065485,1.68448978065485
0.2618,1.68631914705782,1.68631914705782
0.262,1.68814417620042,1.68814417620042
0.2622,1.68996485641514,1.68996485641514
0.2624,1.69178119954419,1.69178119954419
0.2626,1.69359317409865,1.69359317409865
0.2628,1.69540076770998,1.69540076770998
0.263,1.6972039689366,1.6972039689366
0.2632,1.69900276636203,1.69900276636203
0.2634,1.70079714859492,1.70079714859492
0.2636,1.70258710426904,1.70258710426904
0.2638,1.7043726220433,1.7043726220433
0.264,1.7061536906017,1.7061536906017
0.2642,1.70793029865339,1.70793029865339
0.2644,1.70970243493261,1.70970243493261
0.2646,1.71147008819876,1.71147008819876
0.2648,1.71323324723632,1.71323324723632
0.265,1.71499190085493,1.71499190085493
0.2652,1.71674603788933,1.71674603788933
0.2654,1.71849564719938,1.71849564719938
0.2656,1.72024071767006,1.72024071767006
0.2658,1.72198123821149,1.72198123821149
0.266,1.72371719775889,1.72371719775889
0.2662,1.72544858527262,1.72544858527262
0.2664,1.72717538973814,1.72717538973814
0.2666,1.72889760016604,1.72889760016604
0.2668,1.73061520559205,1.73061520559205
0.267,1.73232819507699,1.73232819507699
0.2672,1.73403655770683,1.73403655770683
0.2674,1.73574028259263,1.73574028259263
0.2676,1.73743935887061,1.73743935887061
0.2678,1.73913377570207,1.73913377570207
0.268,1.74082352227347,1.74082352227347
0.2682,1.74250858779636,1.74250858779636
0.2684,1.74418896150743,1.74418896150743
0.2686,1.74586463266848,1.74586463266848
0.2688,1.74753559459264,1.74753559459264
0.269,1.74920185081017,1.74920185081017
0.2692,1.75086337486257,1.75086337486257
0.2694,1.75252015623143,1.75252015623143
0.2696,1.75417218442579,1.75417218442579
0.2698,1.75581944898218,1.75581944898218
0.27,1.75746193946458,1.75746193946458
0.2702,1.75909964546445,1.75909964546445
0.2704,1.76073255660072,1.76073255660072
0.2706,1.76236066251975,1.76236066251975
0.2708,1.76398395289543,1.76398395289543
0.271,1.76560241742907,1.76560241742907
0.2712,1.76721604584946,1.76721604584946
0.2714,1.76882482791286,1.76882482791286
0.2716,1.770428753403,1.770428753403
0.2718,1.77202781213108,1.77202781213108
0.272,1.77362199393576,1.77362199393576
0.2722,1.77521128868316,1.77521128868316
0.2724,1.77679568626688,1.77679568626688
0.2726,1.77837517660799,1.77837517660799
0.2728,1.77994974965503,1.77994974965503
0.273,1.78151939538398,1.78151939538398
0.2732,1.78308410379832,1.78308410379832
0.2734,1.78464386492899,1.78464386492899
0.2736,1.78619866883438,1.78619866883438
0.2738,1.78774850560036,1.78774850560036
0.274,1.78929336534028,1.78929336534028
0.2742,1.79083323819494,1.79083323819494
0.2744,1.79236811433261,1.79236811433261
0.2746,1.79389798394902,1.79389798394902
0.2748,1.7954228372674,1.7954228372674
0.275,1.7969426645384,1.7969426645384
0.2752,1.79845745604018,1.79845745604018
0.2754,1.79996720885008,1.79996720885008
0.2756,1.80147191715271,1.80147191715271
0.2758,1.80297156284261,1.80297156284261
0.276,1.80446613644281,1.80446613644281
0.2762,1.80595562850839,1.80595562850839
0.2764,1.80744002962651,1.80744002962651
0.2766,1.80891933041653,1.80891933041653
0.2768,1.81039352153003,1.81039352153003
0.277,1.8118625936509,1.8118625936509
0.2772,1.81332653749542,1.81332653749542
0.2774,1.81478534381231,1.81478534381231
0.2776,1.81623900338278,1.81623900338278
0.2778,1.81768750702064,1.81768750702064
0.278,1.81913084557233,1.81913084557233
0.2782,1.82056900991701,1.82056900991701
0.2784,1.82200199096662,1.82200199096662
0.2786,1.82342977966594,1.82342977966594
0.2788,1.82485236699267,1.82485236699267
0.279,1.82626974395747,1.82626974395747
0.2792,1.82768190160408,1.82768190160408
0.2794,1.82908883100934,1.82908883100934
0.2796,1.83049052328326,1.83049052328326
0.2798,1.83188696956913,1.83188696956913
0.28,1.83327816104352,1.83327816104352
0.2802,1.83466408891642,1.83466408891642
0.2804,1.83604474443125,1.83604474443125
0.2806,1.83742011886495,1.83742011886495
0.2808,1.83879020352805,1.83879020352805
0.281,1.84015498976474,1.84015498976474
0.2812,1.84151446895292,1.84151446895292
0.2814,1.84286863250428,1.84286863250428
0.2816,1.84421747186437,1.84421747186437
0.2818,1.84556097851266,1.84556097851266
0.282,1.84689914468583,1.84689914468583
0.2822,1.84823196170259,1.84823196170259
0.2824,1.84955942079914,1.84955942079914
0.2826,1.8508815136006,1.8508815136006
0.2828,1.85219823176662,1.85219823176662
0.283,1.85350956699152,1.85350956699152
0.2832,1.85481551100433,1.85481551100433
0.2834,1.85611605556885,1.85611605556885
0.2836,1.85741119248375,1.85741119248375
0.2838,1.85870091358265,1.85870091358265
0.284,1.85998521073413,1.85998521073413
0.2842,1.86126407584189,1.86126407584189
0.2844,1.86253750084473,1.86253750084473
0.2846,1.86380547771671,1.86380547771671
0.2848,1.86506799846715,1.86506799846715
0.285,1.86632505514075,1.86632505514075
0.2852,1.86757663981764,1.86757663981764
0.2854,1.86882274461343,1.86882274461343
0.2856,1.87006336167934,1.87006336167934
0.2858,1.87129848320223,1.87129848320223
0.286,1.87252810140467,1.87252810140467
0.2862,1.87375220854503,1.87375220854503
0.2864,1.87497079691754,1.87497079691754
0.2866,1.87618385885239,1.87618385885239
0.2868,1.87739138671573,1.87739138671573
0.287,1.87859337290984,1.87859337290984
0.2872,1.87978980987312,1.87978980987312
0.2874,1.8809806900802,1.8809806900802
0.2876,1.88216600604201,1.88216600604201
0.2878,1.88334575030585,1.88334575030585
0.288,1.88451991545546,1.88451991545546
0.2882,1.88568849411107,1.88568849411107
0.2884,1.88685147892953,1.88685147892953
0.2886,1.88800885805108,1.88800885805108
0.2888,1.88916062757385,1.88916062757385
0.289,1.89030678075724,1.89030678075724
0.2892,1.89144731036229,1.89144731036229
0.2894,1.89258220918557,1.89258220918557
0.2896,1.89371147005921,1.89371147005921
0.2898,1.89483508585095,1.89483508585095
0.29,1.89595304946416,1.89595304946416
0.2902,1.89706535383795,1.89706535383795
0.2904,1.89817199194716,1.89817199194716
0.2906,1.89927295680248,1.89927295680248
0.2908,1.90036824145042,1.90036824145042
0.291,1.90145783897342,1.90145783897342
0.2912,1.90254174248988,1.90254174248988
0.2914,1.90361994515423,1.90361994515423
0.2916,1.90469244015693,1.90469244015693
0.2918,1.90575922072458,1.90575922072458
0.292,1.90682028011994,1.90682028011994
0.2922,1.90787561164198,1.90787561164198
0.2924,1.90892520862596,1.90892520862596
0.2926,1.90996906444343,1.90996906444343
0.2928,1.91100717250233,1.91100717250233
0.293,1.912039526247,1.912039526247
0.2932,1.91306611915828,1.91306611915828
0.2934,1.9140869447535,1.9140869447535
0.2936,1.91510199658658,1.91510199658658
0.2938,1.91611126824807,1.91611126824807
0.294,1.91711475336518,1.91711475336518
0.2942,1.91811244560184,1.91811244560184
0.2944,1.91910433865879,1.91910433865879
0.2946,1.92009042627355,1.92009042627355
0.2948,1.92107070222056,1.92107070222056
0.295,1.92204516019503,1.92204516019503
0.2952,1.92301379324805,1.92301379324805
0.2954,1.92397659604835,1.92397659604835
0.2956,1.92493356251017,1.92493356251017
0.2958,1.92588468658458,1.92588468658458
0.296,1.92682996225957,1.92682996225957
0.2962,1.92776938356008,1.92776938356008
0.2964,1.92870294454804,1.92870294454804
0.2966,1.92963063932239,1.92963063932239
0.2968,1.93055246201921,1.93055246201921
0.297,1.93146840681166,1.93146840681166
0.2972,1.93237846791012,1.93237846791012
0.2974,1.93328263956216,1.93328263956216
0.2976,1.93418091605266,1.93418091605266
0.2978,1.93507329170379,1.93507329170379
0.298,1.9359597608751,1.9359597608751
0.2982,1.93684031796356,1.93684031796356
0.2984,1.93771495740357,1.93771495740357
0.2986,1.93858367366708,1.93858367366708
0.2988,1.93944646126355,1.93944646126355
0.299,1.94030331474008,1.94030331474008
0.2992,1.94115422868138,1.94115422868138
0.2994,1.94199919770987,1.94199919770987
0.2996,1.94283821648573,1.94283821648573
0.2998,1.94367127970689,1.94367127970689
0.3,1.94449838210913,1.94449838210913
0.3002,1.94531951846612,1.94531951846612
0.3004,1.94613468358944,1.94613468358944
0.3006,1.94694387232865,1.94694387232865
0.3008,1.94774707957134,1.94774707957134
0.301,1.94854430024315,1.94854430024315
0.3012,1.94933552930785,1.94933552930785
0.3014,1.95012076176736,1.95012076176736
0.3016,1.95089999270943,1.95089999270943
0.3018,1.95167321726389,1.95167321726389
0.302,1.95244043046662,1.95244043046662
0.3022,1.95320162747381,1.95320162747381
0.3024,1.95395680348006,1.95395680348006
0.3026,1.95470595371847,1.95470595371847
0.3028,1.95544907346065,1.95544907346065
0.303,1.9561861580168,1.9561861580168
0.3032,1.95691720273573,1.95691720273573
0.3034,1.95764220300492,1.95764220300492
0.3036,1.95836115425058,1.95836115425058
0.3038,1.95907405193767,1.95907405193767
0.304,1.95978089156997,1.95978089156997
0.3042,1.9604816686901,1.9604816686901
0.3044,1.96117637887962,1.96117637887962
0.3046,1.96186501775902,1.96186501775902
0.3048,1.96254758098778,1.96254758098778
0.305,1.96322406426445,1.96322406426445
0.3052,1.96389446332666,1.96389446332666
0.3054,1.9645587739512,1.9645587739512
0.3056,1.96521699195403,1.96521699195403
0.3058,1.96586911319035,1.96586911319035
0.306,1.96651513355466,1.96651513355466
0.3062,1.96715504898077,1.96715504898077
0.3064,1.96778885544188,1.96778885544188
0.3066,1.96841654895062,1.96841654895062
0.3068,1.96903812555908,1.96903812555908
0.307,1.96965358135888,1.96965358135888
0.3072,1.9702629124812,1.9702629124812
0.3074,1.97086611509685,1.97086611509685
0.3076,1.9714631854163,1.9714631854163
0.3078,1.9720541196897,1.9720541196897
0.308,1.972638914207,1.972638914207
0.3082,1.97321756331333,1.97321756331333
0.3084,1.97379006361005,1.97379006361005
0.3086,1.97435641280026,1.97435641280026
0.3088,1.97491660730478,1.97491660730478
0.309,1.97547064358346,1.97547064358346
0.3092,1.97601851813521,1.97601851813521
0.3094,1.97656022749801,1.97656022749801
0.3096,1.977095768249,1.977095768249
0.3098,1.97762513700447,1.97762513700447
0.31,1.9781483304199,1.9781483304199
0.3102,1.97866534518998,1.97866534518998
0.3104,1.97917617804869,1.97917617804869
0.3106,1.97968082576928,1.97968082576928
0.3108,1.98017928516433,1.98017928516433
0.311,1.98067155308578,1.98067155308578
0.3112,1.98115762642498,1.98115762642498
0.3114,1.98163750211266,1.98163750211266
0.3116,1.98211117711906,1.98211117711906
0.3118,1.98257864845387,1.98257864845387
0.312,1.98303991316633,1.98303991316633
0.3122,1.98349496834522,1.98349496834522
0.3124,1.98394381111892,1.98394381111892
0.3126,1.98438643865543,1.98438643865543
0.3128,1.98482284816241,1.98482284816241
0.313,1.9852530368872,1.9852530368872
0.3132,1.98567700211688,1.98567700211688
0.3134,1.98609474117827,1.98609474117827
0.3136,1.98650625143799,1.98650625143799
0.3138,1.98691153030247,1.98691153030247
0.314,1.98731057521801,1.98731057521801
0.3142,1.98770338367078,1.98770338367078
0.3144,1.98808995318688,1.98808995318688
0.3146,1.98847028133238,1.98847028133238
0.3148,1.98884436571331,1.98884436571331
0.315,1.98921220397574,1.98921220397574
0.3152,1.98957379380579,1.98957379380579
0.3154,1.98992913292966,1.98992913292966
0.3156,1.99027821911367,1.99027821911367
0.3158,1.99062105016431,1.99062105016431
0.316,1.99095762392824,1.99095762392824
0.3162,1.99128793829234,1.99128793829234
0.3164,1.99161199118374,1.99161199118374
0.3166,1.99192978056988,1.99192978056988
0.3168,1.99224130445848,1.99224130445848
0.317,1.99254656089765,1.99254656089765
0.3172,1.99284554797585,1.99284554797585
0.3174,1.99313826382198,1.99313826382198
0.3176,1.9934247066054,1.9934247066054
0.3178,1.99370487453592,1.99370487453592
0.318,1.99397876586389,1.99397876586389
0.3182,1.99424637888021,1.99424637888021
0.3184,1.99450771191637,1.99450771191637
0.3186,1.99476276334446,1.99476276334446
0.3188,1.99501153157723,1.99501153157723
0.319,1.9952540150681,1.9952540150681
0.3192,1.99549021231123,1.99549021231123
0.3194,1.99572012184151,1.99572012184151
0.3196,1.99594374223462,1.99594374223462
0.3198,1.99616107210704,1.99616107210704
0.32,1.99637211011612,1.99637211011612
0.3202,1.99657685496009,1.99657685496009
0.3204,1.99677530537808,1.99677530537808
0.3206,1.99696746015017,1.99696746015017
0.3208,1.99715331809742,1.99715331809742
0.321,1.99733287808193,1.99733287808193
0.3212,1.99750613855342,1.99750613855342
0.3214,1.99767308972473,1.99767308972473
0.3216,1.99783373901008,1.99783373901008
0.3218,1.99798808540424,1.99798808540424
0.322,1.99813612794242,1.99813612794242
0.3222,1.9982778657003,1.9982778657003
0.3224,1.99841329779402,1.99841329779402
0.3226,1.99854242338022,1.99854242338022
0.3228,1.99866524165607,1.99866524165607
0.323,1.99878175185931,1.99878175185931
0.3232,1.99889195326825,1.99889195326825
0.3234,1.99899584520179,1.99899584520179
0.3236,1.99909342701947,1.99909342701947
0.3238,1.9991846981215,1.9991846981215
0.324,1.99926965794873,1.99926965794873
0.3242,1.99934830598276,1.99934830598276
0.3244,1.99942064174588,1.99942064174588
0.3246,1.99948666480115,1.99948666480115
0.3248,1.99954637475243,1.99954637475243
0.325,1.99959977124434,1.99959977124434
0.3252,1.99964685396237,1.99964685396237
0.3254,1.99968762263284,1.99968762263284
0.3256,1.99972207702296,1.99972207702296
0.3258,1.99975021694086,1.99975021694086
0.326,1.99977204223556,1.99977204223556
0.3262,1.99978755279707,1.99978755279707
0.3264,1.99979674855637,1.99979674855637
0.3266,1.99979962948544,1.99979962948544
0.3268,1.99979619559731,1.99979619559731
0.327,1.99978644694603,1.99978644694603
0.3272,1.99977038362675,1.99977038362675
0.3274,1.99974800577575,1.99974800577575
0.3276,1.99971931357039,1.99971931357039
0.3278,1.99968430722924,1.99968430722924
0.328,1.999642987012,1.999642987012
0.3282,1.99959535321962,1.99959535321962
0.3284,1.99954140619424,1.99954140619424
0.3286,1.9994811463193,1.9994811463193
0.3288,1.99941457401949,1.99941457401949
0.329,1.99934168976081,1.99934168976081
0.3292,1.99926249405061,1.99926249405061
0.3294,1.99917698743757,1.99917698743757
0.3296,1.99908517051177,1.99908517051177
0.3298,1.9989870439047,1.9989870439047
0.33,1.99888260828927,1.99888260828927
0.3302,1.99877186437985,1.99877186437985
0.3304,1.99865481293229,1.99865481293229
0.3306,1.99853145474396,1.99853145474396
0.3308,1.99840179065374,1.99840179065374
0.331,1.9982658215421,1.9982658215421
0.3312,1.99812354833105,1.99812354833105
0.3314,1.99797497198425,1.99797497198425
0.3316,1.99782009350697,1.99782009350697
0.3318,1.99765891394614,1.99765891394614
0.332,1.99749142656458,1.99749142656458
0.3322,1.99731762274059,1.99731762274059
0.3324,1.99713751926568,1.99713751926568
0.3326,1.99695111727697,1.99695111727697
0.3328,1.99675841795169,1.99675841795169
0.333,1.9965594225072,1.9965594225072
0.3332,1.99635413220101,1.99635413220101
0.3334,1.99614254833078,1.99614254833078
0.3336,1.99592467223433,1.99592467223433
0.3338,1.99570050528967,1.99570050528967
0.334,1.99547004891496,1.99547004891496
0.3342,1.99523330456857,1.99523330456857
0.3344,1.99499027374907,1.99499027374907
0.3346,1.99474095799524,1.99474095799524
0.3348,1.99448535888607,1.99448535888607
0.335,1.99422347804077,1.99422347804077
0.3352,1.99395531711881,1.99395531711881
0.3354,1.99368087781988,1.99368087781988
0.3356,1.99340016188394,1.99340016188394
0.3358,1.99311317109121,1.99311317109121
0.336,1.99281990726218,1.99281990726218
0.3362,1.99252037225762,1.99252037225762
0.3364,1.99221456797861,1.99221456797861
0.3366,1.9919024963665,1.9919024963665
0.3368,1.99158415940298,1.99158415940298
0.337,1.99125955911003,1.99125955911003
0.3372,1.99092869754999,1.99092869754999
0.3374,1.99059157682551,1.99059157682551
0.3376,1.9902481990796,1.9902481990796
0.3378,1.98989856649562,1.98989856649562
0.338,1.9895426812973,1.9895426812973
0.3382,1.98918054574875,1.98918054574875
0.3384,1.98881216215444,1.98881216215444
0.3386,1.98843753285926,1.98843753285926
0.3388,1.98805666024848,1.98805666024848
0.339,1.98766954674781,1.98766954674781
0.3392,1.98727619482334,1.98727619482334
0.3394,1.98687660698161,1.98687660698161
0.3396,1.98647078576962,1.98647078576962
0.3398,1.98605873377478,1.98605873377478
0.34,1.98564045362498,1.98564045362498
0.3402,1.98521594798856,1.98521594798856
0.3404,1.98478521957436,1.98478521957436
0.3406,1.98434827113169,1.98434827113169
0.3408,1.98390510545034,1.98390510545034
0.341,1.98345572536062,1.98345572536062
0.3412,1.98300013373336,1.98300013373336
0.3414,1.9825383334799,1.9825383334799
0.3416,1.98207032755209,1.98207032755209
0.3418,1.98159611894237,1.98159611894237
0.342,1.98111571068368,1.98111571068368
0.3422,1.98062910584954,1.98062910584954
0.3424,1.98013630755405,1.98013630755405
0.3426,1.97963731895186,1.97963731895186
0.3428,1.97913213486953,1.97913213486953
0.343,1.97862076044835,1.97862076044835
0.3432,1.97810320430897,1.97810320430897
0.3434,1.97757946972582,1.97757946972582
0.3436,1.97704956001304,1.97704956001304
0.3438,1.97651347852456,1.97651347852456
0.344,1.97597122865401,1.97597122865401
0.3442,1.97542281383478,1.97542281383478
0.3444,1.97486823754001,1.97486823754001
0.3446,1.9743075032826,1.9743075032826
0.3448,1.97374061461516,1.97374061461516
0.345,1.97316757513009,1.97316757513009
0.3452,1.97258838845952,1.97258838845952
0.3454,1.97200305827534,1.97200305827534
0.3456,1.97141158828919,1.97141158828919
0.3458,1.97081398225245,1.97081398225245
0.346,1.97021024395629,1.97021024395629
0.3462,1.96960037723162,1.96960037723162
0.3464,1.96898438594909,1.96898438594909
0.3466,1.96836227401913,1.96836227401913
0.3468,1.96773404539194,1.96773404539194
0.347,1.96709970405745,1.96709970405745
0.3472,1.96645925404539,1.96645925404539
0.3474,1.96581269942523,1.96581269942523
0.3476,1.96516004430621,1.96516004430621
0.3478,1.96450129283735,1.96450129283735
0.348,1.96383644920742,1.96383644920742
0.3482,1.96316551764496,1.96316551764496
0.3484,1.96248850241831,1.96248850241831
0.3486,1.96180540783554,1.96180540783554
0.3488,1.96111623824453,1.96111623824453
0.349,1.9604209980329,1.9604209980329
0.3492,1.95971969162808,1.95971969162808
0.3494,1.95901232349725,1.95901232349725
0.3496,1.95829889814738,1.95829889814738
0.3498,1.95757942012522,1.95757942012522
0.35,1.95685389401731,1.95685389401731
0.3502,1.95612232444994,1.95612232444994
0.3504,1.95538471608921,1.95538471608921
0.3506,1.954641073641,1.954641073641
0.3508,1.95389140185098,1.95389140185098
0.351,1.95313570550459,1.95313570550459
0.3512,1.95237398942708,1.95237398942708
0.3514,1.95160625848346,1.95160625848346
0.3516,1.95083251757855,1.95083251757855
0.3518,1.95005277165697,1.95005277165697
0.352,1.94926702570312,1.94926702570312
0.3522,1.94847528474119,1.94847528474119
0.3524,1.94767755383518,1.94767755383518
0.3526,1.94687383808886,1.94687383808886
0.3528,1.94606414264584,1.94606414264584
0.353,1.94524847268949,1.94524847268949
0.3532,1.94442683344299,1.94442683344299
0.3534,1.94359923016934,1.94359923016934
0.3536,1.94276564757855,1.94276564757855
0.3538,1.94192610694174,1.94192610694174
0.354,1.94108061642019,1.94108061642019
0.3542,1.94022918136478,1.94022918136478
0.3544,1.93937180716473,1.93937180716473
0.3546,1.93850849924758,1.93850849924758
0.3548,1.93763926307922,1.93763926307922
0.355,1.93676410416384,1.93676410416384
0.3552,1.93588302804393,1.93588302804393
0.3554,1.93499604030027,1.93499604030027
0.3556,1.93410314655192,1.93410314655192
0.3558,1.93320435245619,1.93320435245619
0.356,1.93229966370868,1.93229966370868
0.3562,1.93138908604319,1.93138908604319
0.3564,1.93047262523177,1.93047262523177
0.3566,1.9295502870847,1.9295502870847
0.3568,1.92862207745044,1.92862207745044
0.357,1.92768800221567,1.92768800221567
0.3572,1.92674806730523,1.92674806730523
0.3574,1.92580227868216,1.92580227868216
0.3576,1.92485064234763,1.92485064234763
0.3578,1.92389316434098,1.92389316434098
0.358,1.92292985073967,1.92292985073967
0.3582,1.92196070765931,1.92196070765931
0.3584,1.92098574125359,1.92098574125359
0.3586,1.92000495771432,1.92000495771432
0.3588,1.91901836327141,1.91901836327141
0.359,1.91802596419282,1.91802596419282
0.3592,1.91702776678459,1.91702776678459
0.3594,1.91602377739083,1.91602377739083
0.3596,1.91501400239367,1.91501400239367
0.3598,1.91399844821328,1.91399844821328
0.36,1.91297712130784,1.91297712130784
0.3602,1.91195002817356,1.91195002817356
0.3604,1.91091717534462,1.91091717534462
0.3606,1.90987856939319,1.90987856939319
0.3608,1.90883421692944,1.90883421692944
0.361,1.90778412460145,1.90778412460145
0.3612,1.9067282990953,1.9067282990953
0.3614,1.90566674713498,1.90566674713498
0.3616,1.90459947548239,1.90459947548239
0.3618,1.90352649093739,1.90352649093739
0.362,1.90244780033769,1.90244780033769
0.3622,1.90136341055893,1.90136341055893
0.3624,1.90027332851461,1.90027332851461
0.3626,1.89917756115611,1.89917756115611
0.3628,1.89807611547263,1.89807611547263
0.363,1.89696899849126,1.89696899849126
0.3632,1.8958562172769,1.8958562172769
0.3634,1.89473777893226,1.89473777893226
0.3636,1.89361369059787,1.89361369059787
0.3638,1.89248395945205,1.89248395945205
0.364,1.89134859271092,1.89134859271092
0.3642,1.89020759361597,1.89020759361597
0.3644,1.88906094942126,1.88906094942126
0.3646,1.88790868934132,1.88790868934132
0.3648,1.88675082065949,1.88675082065949
0.365,1.88558735069508,1.88558735069508
0.3652,1.88441828680333,1.88441828680333
0.3654,1.8832436363754,1.8832436363754
0.3656,1.88206340683835,1.88206340683835
0.3658,1.88087760565507,1.88087760565507
0.366,1.8796862403243,1.8796862403243
0.3662,1.87848931838059,1.87848931838059
0.3664,1.87728684739426,1.87728684739426
0.3666,1.87607883497136,1.87607883497136
0.3668,1.87486528875369,1.87486528875369
0.367,1.87364621641872,1.87364621641872
0.3672,1.87242162567959,1.87242162567959
0.3674,1.87119152428509,1.87119152428509
0.3676,1.8699559200196,1.8699559200196
0.3678,1.86871482070309,1.86871482070309
0.368,1.86746823419108,1.86746823419108
0.3682,1.86621616837463,1.86621616837463
0.3684,1.86495863118028,1.86495863118028
0.3686,1.86369563057006,1.86369563057006
0.3688,1.86242717454141,1.86242717454141
0.369,1.86115327112723,1.86115327112723
0.3692,1.85987392839577,1.85987392839577
0.3694,1.85858915445065,1.85858915445065
0.3696,1.85729895743083,1.85729895743083
0.3698,1.85600334551057,1.85600334551057
0.37,1.8547023268994,1.8547023268994
0.3702,1.8533959098421,1.8533959098421
0.3704,1.85208410261869,1.85208410261869
0.3706,1.85076691354435,1.85076691354435
0.3708,1.84944435096944,1.84944435096944
0.371,1.84811642327948,1.84811642327948
0.3712,1.84678313889506,1.84678313889506
0.3714,1.84544450627188,1.84544450627188
0.3716,1.84410053390069,1.84410053390069
0.3718,1.84275123030725,1.84275123030725
0.372,1.84139660405233,1.84139660405233
0.3722,1.84003666373168,1.84003666373168
0.3724,1.83867141797599,1.83867141797599
0.3726,1.83730087545085,1.83730087545085
0.3728,1.83592504485675,1.83592504485675
0.373,1.83454393492904,1.83454393492904
0.3732,1.8331575544379,1.8331575544379
0.3734,1.83176591218831,1.83176591218831
0.3736,1.83036901702004,1.83036901702004
0.3738,1.82896687780759,1.82896687780759
0.374,1.82755950346021,1.82755950346021
0.3742,1.8261469029218,1.8261469029218
0.3744,1.82472908517097,1.82472908517097
0.3746,1.82330605922095,1.82330605922095
0.3748,1.82187783411957,1.82187783411957
0.375,1.82044441042979,1.82044441042979
0.3752,1.81900579312263,1.81900579312263
0.3754,1.81756200239733,1.81756200239733
0.3756,1.81611304737756,1.81611304737756
0.3758,1.81465893722018,1.81465893722018
0.376,1.81319968111519,1.81319968111519
0.3762,1.81173528828564,1.81173528828564
0.3764,1.81026576798767,1.81026576798767
0.3766,1.80879112951042,1.80879112951042
0.3768,1.80731138217599,1.80731138217599
0.377,1.80582653533942,1.80582653533942
0.3772,1.80433659838865,1.80433659838865
0.3774,1.80284158074446,1.80284158074446
0.3776,1.80134149186045,1.80134149186045
0.3778,1.79983634122301,1.79983634122301
0.378,1.79832613835122,1.79832613835122
0.3782,1.7968108927969,1.7968108927969
0.3784,1.79529061414451,1.79529061414451
0.3786,1.7937653120111,1.7937653120111
0.3788,1.79223499604635,1.79223499604635
0.379,1.79069967593242,1.79069967593242
0.3792,1.789159361384,1.789159361384
0.3794,1.78761406214822,1.78761406214822
0.3796,1.78606378800465,1.78606378800465
0.3798,1.78450854876522,1.78450854876522
0.38,1.78294835427419,1.78294835427419
0.3802,1.78138321440813,1.78138321440813
0.3804,1.77981313907589,1.77981313907589
0.3806,1.77823813821849,1.77823813821849
0.3808,1.77665822180918,1.77665822180918
0.381,1.77507339985332,1.77507339985332
0.3812,1.77348368238838,1.77348368238838
0.3814,1.77188907948389,1.77188907948389
0.3816,1.77028960124139,1.77028960124139
0.3818,1.76868525779444,1.76868525779444
0.382,1.76707605930849,1.76707605930849
0.3822,1.76546201598092,1.76546201598092
0.3824,1.76384313804099,1.76384313804099
0.3826,1.76221943574975,1.76221943574975
0.3828,1.76059091940005,1.76059091940005
0.383,1.75895759931648,1.75895759931648
0.3832,1.75731948585534,1.75731948585534
0.3834,1.7556765894046,1.7556765894046
0.3836,1.75402892038384,1.75402892038384
0.3838,1.75237648924423,1.75237648924423
0.384,1.75071930646849,1.75071930646849
