"time","relative_a1.r_rel[3]","relative_a1.v_rel[3]","relative_a1.a_rel[3]","relative_a1.angles[3]","relative_a1.w_rel[3]","relative_a2.r_rel[3]","relative_a2.v_rel[3]","relative_a2.a_rel[3]","relative_a2.angles[3]","relative_a2.w_rel[3]","relative_a2.z_rel[3]","relative_b2.r_rel[3]","relative_b2.v_rel[3]","relative_b2.angles[3]","relative_b2.w_rel[3]","relative_b2.z_rel[3]","relative_b1.r_rel[3]","relative_b1.v_rel[3]","relative_b1.a_rel[3]","relative_b1.angles[3]","relative_b1.w_rel[3]","relative_b1.z_rel[3]","relativeSensor.r_rel[3]","relativeSensor.angles[3]","relative_a1.r_rel[2]","relative_a1.v_rel[2]","relative_a1.a_rel[2]","relative_a1.angles[2]","relative_a1.w_rel[2]","relative_a2.r_rel[2]","relative_a2.v_rel[2]","relative_a2.a_rel[2]","relative_a2.angles[2]","relative_a2.w_rel[2]","relative_a2.z_rel[2]","relative_b2.r_rel[2]","relative_b2.v_rel[2]","relative_b2.angles[2]","relative_b2.w_rel[2]","relative_b2.z_rel[2]","relative_b1.r_rel[2]","relative_b1.v_rel[2]","relative_b1.a_rel[2]","relative_b1.angles[2]","relative_b1.w_rel[2]","relative_b1.z_rel[2]","relativeSensor.r_rel[2]","relativeSensor.angles[2]","relative_a1.r_rel[1]","relative_a1.v_rel[1]","relative_a1.a_rel[1]","relative_a1.angles[1]","relative_a1.w_rel[1]","relative_a2.r_rel[1]","relative_a2.v_rel[1]","relative_a2.a_rel[1]","relative_a2.angles[1]","relative_a2.w_rel[1]","relative_a2.z_rel[1]","relative_b2.r_rel[1]","relative_b2.v_rel[1]","relative_b2.angles[1]","relative_b2.w_rel[1]","relative_b2.z_rel[1]","relative_b1.r_rel[1]","relative_b1.v_rel[1]","relative_b1.a_rel[1]","relative_b1.angles[1]","relative_b1.w_rel[1]","relative_b1.z_rel[1]","relativeSensor.r_rel[1]","relativeSensor.angles[1]"
0.004,-0.3,0,0,-0.785447368565413,-0.0246016845797175,-0.3,0,0,-0.785447368565413,-0.0246016845797175,-6.14932246127788,-0.3,0,-0.785447368565413,-0.0246016845797175,-6.14932246127788,-0.3,0,0,-0.785447368565413,-0.0246016845797175,-6.14932246127788,0,-0,-1.1313195938316,0.0256315957772641,6.41168686528017,-0,0,-1.1313195938316,0.0256315957772641,6.41168686528017,-0,0,0,-0.494847893452585,0.0634274326662483,-0,0,0,-0.494847893452585,0.0634274326662483,15.8577003056318,-0,0,0,0,-0,0.431422095784628,0.0256214149609402,6.40405109440821,-0,0,0.431422095784628,0.0256214149609402,6.40405109440821,-0,0,0,1.10504959638201,0.0121651096036216,-0,0,0,1.10504959638201,0.0121651096036216,3.03468203887085,-0,0,0,0,-0.000168008994503006
0.0044,-0.3,0,0,-0.785457700487071,-0.0270611913442831,-0.3,0,0,-0.785457700487071,-0.0270611913442831,-6.14895186442444,-0.3,0,-0.785457700487071,-0.0270611913442831,-6.14895186442444,-0.3,0,0,-0.785457700487071,-0.0270611913442831,-6.14895186442444,0,-0,-1.131308827448,0.028196679631355,6.41290773760992,-0,0,-1.131308827448,0.028196679631355,6.41290773760992,-0,0,0,-0.494821253515931,0.0697706410475215,-0,0,0,-0.494821253515931,0.0697706410475215,15.8579773384689,-0,0,0,0,-0,0.431432857443208,0.0281831288172664,6.40366831946846,-0,0,0.431432857443208,0.0281831288172664,6.40366831946846,-0,0,0,1.10505470480529,0.0133784972120431,-0,0,0,1.10505470480529,0.0133784972120431,3.03259233524586,-0,0,0,0,-0.000203290882775277
0.0048,-0.3,0,0,-0.785469016100238,-0.029520527857165,-0.3,0,0,-0.785469016100238,-0.029520527857165,-6.14854594877763,-0.3,0,-0.785469016100238,-0.029520527857165,-6.14854594877763,-0.3,0,0,-0.785469016100238,-0.029520527857165,-6.14854594877763,0,-0,-1.13129703483891,0.0307622919893436,6.4142448842565,-0,0,-1.13129703483891,0.0307622919893436,6.4142448842565,-0,0,0,-0.494792076233219,0.0761139728564196,-0,0,0,-0.494792076233219,0.0761139728564196,15.8582805953039,-0,0,0,0,-0,0.431444643846884,0.0307446991500989,6.40324904101317,-0,0,0.431444643846884,0.0307446991500989,6.40324904101317,-0,0,0,1.10506029837123,0.0145910017275554,-0,0,0,1.10506029837123,0.0145910017275554,3.03030358686011,-0,0,0,0,-0.000241932950746845
0.0052,-0.3,0,0,-0.785481315404915,-0.0319796941183632,-0.3,0,0,-0.785481315404915,-0.0319796941183632,-6.14810470905075,-0.3,0,-0.785481315404915,-0.0319796941183632,-6.14810470905075,-0.3,0,0,-0.785481315404915,-0.0319796941183632,-6.14810470905075,0,-0,-1.13128421586386,0.0333284633853676,6.41569830239986,-0,0,-1.13128421586386,0.0333284633853676,6.41569830239986,-0,0,0,-0.494760361588047,0.0824574315987944,-0,0,0,-0.494760361588047,0.0824574315987944,15.8586100326557,-0,0,0,0,-0,0.431457454855111,0.0333060953852087,6.40279324600747,-0,0,0.431457454855111,0.0333060953852087,6.40279324600747,-0,0,0,1.10506637674577,0.0158025505255776,-0,0,0,1.10506637674577,0.0158025505255776,3.02781578819059,-0,0,0,0,-0.00028393519841771
0.0056,-0.3,0,0,-0.785494598401102,-0.0344386901278777,-0.3,0,0,-0.785494598401102,-0.0344386901278777,-6.14762813949748,-0.3,0,-0.785494598401102,-0.0344386901278777,-6.14762813949748,-0.3,0,0,-0.785494598401102,-0.0344386901278777,-6.14762813949748,0,-0,-1.13127037037013,0.0358952243509781,6.4172679887451,-0,0,-1.13127037037013,0.0358952243509781,6.4172679887451,-0,0,0,-0.494726109562615,0.0888010207648466,-0,0,0,-0.494726109562615,0.0888010207648466,15.8589656033703,-0,0,0,0,-0,0.431471290315117,0.0358672869436893,6.4023009205102,-0,0,0.431471290315117,0.0358672869436893,6.4023009205102,-0,0,0,1.10507293956581,0.0170130709808302,-0,0,0,1.10507293956581,0.0170130709808302,3.02512893334729,-0,0,0,0,-0.000329297625787872
0.006,-0.3,0,0,-0.785508865088799,-0.0368975158857085,-0.3,0,0,-0.785508865088799,-0.0368975158857085,-6.14711623391209,-0.3,0,-0.785508865088799,-0.0368975158857085,-6.14711623391209,-0.3,0,0,-0.785508865088799,-0.0368975158857085,-6.14711623391209,0,-0,-1.13125549819284,0.0384626054148356,6.41895393952191,-0,0,-1.13125549819284,0.0384626054148356,6.41895393952191,-0,0,0,-0.494689320137729,0.0951447438278636,-0,0,0,-0.494689320137729,0.0951447438278636,15.8593472566202,-0,0,0,0,-0,0.431486150061901,0.0384282432416548,6.401772049674,-0,0,0.431486150061901,0.0384282432416548,6.401772049674,-0,0,0,1.1050799864392,0.0182224904673191,-0,0,0,1.1050799864392,0.0182224904673191,3.02224301607451,-0,0,0,0,-0.000378020232857332
0.0064,-0.3,0,0,-0.785524115389119,-0.0393561588429512,-0.3,0,0,-0.785524115389119,-0.0393561588429512,-6.1465689844594,-0.3,0,-0.785524115389119,-0.0393561588429512,-6.1465689844594,-0.3,0,0,-0.785524115389119,-0.0393561588429512,-6.1465689844594,0,-0,-1.13123959906567,0.0410306512843467,6.42075615333692,-0,0,-1.13123959906567,0.0410306512843467,6.42075615333692,-0,0,0,-0.494649993253836,0.101488610423186,-0,0,0,-0.494649993253836,0.101488610423186,15.8597549377549,-0,0,0,0,-0,0.431502034007417,0.0409889478621353,6.40120661753719,-0,0,0.431502034007417,0.0409889478621353,6.40120661753719,-0,0,0,1.10508751690569,0.0194307301446341,-0,0,0,1.10508751690569,0.0194307301446341,3.01915802845371,-0,0,0,0,-0.000430103019545543
0.0068,-0.3,0,0,-0.785540348238674,-0.0418144498419282,-0.3,0,0,-0.785540348238674,-0.0418144498419282,-6.1459863682451,-0.3,0,-0.785540348238674,-0.0418144498419282,-6.1459863682451,-0.3,0,0,-0.785540348238674,-0.0418144498419282,-6.1459863682451,0,-0,-1.13122267159674,0.0435995836590788,6.4226746649771,-0,0,-1.13122267159674,0.0435995836590788,6.4226746649771,-0,0,0,-0.49460812836368,0.107832707291984,-0,0,0,-0.49460812836368,0.107832707291984,15.8601885860737,-0,0,0,0,-0,0.431518943164434,0.0435495612430339,6.40060460357165,-0,0,0.431518943164434,0.0435495612430339,6.40060460357165,-0,0,0,1.1050955299886,0.0206376336223641,-0,0,0,1.1050955299886,0.0206376336223641,3.01587394550238,-0,0,0,0,-0.000485545984766776
0.0072,-0.3,0,0,-0.78555756445499,-0.044272518929954,-0.3,0,0,-0.78555756445499,-0.044272518929954,-6.14536838981051,-0.3,0,-0.78555756445499,-0.044272518929954,-6.14536838981051,-0.3,0,0,-0.78555756445499,-0.044272518929954,-6.14536838981051,0,-0,-1.13120471650899,0.0461692860961922,6.42470944112982,-0,0,-1.13120471650899,0.0461692860961922,6.42470944112982,-0,0,0,-0.494563725847794,0.114176973797319,-0,0,0,-0.494563725847794,0.114176973797319,15.8606481405899,-0,0,0,0,-0,0.431536876406929,0.0461099059039446,6.39996599090433,-0,0,0.431536876406929,0.0461099059039446,6.39996599090433,-0,0,0,1.10510402561333,0.0218431926615874,-0,0,0,1.10510402561333,0.0218431926615874,3.01239077265408,-0,0,0,0,-0.000544349129355733
0.0076,-0.3,0,0,-0.785575764038067,-0.0467303661070288,-0.3,0,0,-0.785575764038067,-0.0467303661070288,-6.14471504111306,-0.3,0,-0.785575764038067,-0.0467303661070288,-6.14471504111306,-0.3,0,0,-0.785575764038067,-0.0467303661070288,-6.14471504111306,0,-0,-1.1311857335887,0.0487397891157612,6.42686047690628,-0,0,-1.1311857335887,0.0487397891157612,6.42686047690628,-0,0,0,-0.49451678568149,0.120521413329329,-0,0,0,-0.49451678568149,0.120521413329329,15.8611335354047,-0,0,0,0,-0,0.431555833520944,0.0486699512320085,6.39929076026552,-0,0,0.431555833520944,0.0486699512320085,6.39929076026552,-0,0,0,1.10511300327152,0.0230473346304792,-0,0,0,1.10511300327152,0.0230473346304792,3.00870850183602,-0,0,0,0,-0.000606512453312414
0.008,-0.3,0,0,-0.785594946987904,-0.0491879913731525,-0.3,0,0,-0.785594946987904,-0.0491879913731525,-6.14402631365098,-0.3,0,-0.785594946987904,-0.0491879913731525,-6.14402631365098,-0.3,0,0,-0.785594946987904,-0.0491879913731525,-6.14402631365098,0,-0,-1.1311657226099,0.0513111232337663,6.42912776693888,-0,0,-1.1311657226099,0.0513111232337663,6.42912776693888,-0,0,0,-0.494467307838728,0.126866029254775,-0,0,0,-0.494467307838728,0.126866029254775,15.8616447009458,-0,0,0,0,-0,0.431575814280276,0.0512296666075561,6.39857889147894,-0,0,0.431575814280276,0.0512296666075561,6.39857889147894,-0,0,0,1.10512246242576,0.0242499868962825,-0,0,0,1.10512246242576,0.0242499868962825,3.0048271246182,-0,0,0,0,-0.00067203595663682
0.0084,-0.3,0,0,-0.785615113304502,-0.0516453947283252,-0.3,0,0,-0.785615113304502,-0.0516453947283252,-6.14330219846333,-0.3,0,-0.785615113304502,-0.0516453947283252,-6.14330219846333,-0.3,0,0,-0.785615113304502,-0.0516453947283252,-6.14330219846333,0,-0,-1.13114468333446,0.0538833189617904,6.43151130538044,-0,0,-1.13114468333446,0.0538833189617904,6.43151130538044,-0,0,0,-0.494415292292121,0.133210824915774,-0,0,0,-0.494415292292121,0.133210824915774,15.8621815639668,-0,0,0,0,-0,0.431596818446481,0.0537890214038051,6.39783036346179,-0,0,0.431596818446481,0.0537890214038051,6.39783036346179,-0,0,0,1.1051324025096,0.0254510768252955,-0,0,0,1.1051324025096,0.0254510768252955,3.00074663221541,-0,0,0,0,-0.00074091963932895
0.0088,-0.3,0,0,-0.785636262070402,-0.0541024552833696,-0.3,0,0,-0.785636262070402,-0.0541024552833696,-6.14254267253461,-0.3,0,-0.785636262070402,-0.0541024552833696,-6.14254267253461,-0.3,0,0,-0.785636262070402,-0.0541024552833696,-6.14254267253461,0,-0,-1.13112261447472,0.0564565433671048,6.43401112069179,-0,0,-1.13112261447472,0.0564565433671048,6.43401112069179,-0,0,0,-0.494360738560205,0.139555863014575,-0,0,0,-0.494360738560205,0.139555863014575,15.862744045008,-0,0,0,0,-0,0.431618846805731,0.0563481213840355,6.39704515013979,-0,0,0.431618846805731,0.0563481213840355,6.39704515013979,-0,0,0,1.10514282247329,0.0266504719075311,-0,0,0,1.10514282247329,0.0266504719075311,2.99646699967665,-0,0,0,0,-0.0008131634999813
0.0092,-0.3,0,0,-0.785658392761112,-0.056559103928168,-0.3,0,0,-0.785658392761112,-0.056559103928168,-6.14174771821606,-0.3,0,-0.785658392761112,-0.056559103928168,-6.14174771821606,-0.3,0,0,-0.785658392761112,-0.056559103928168,-6.14174771821606,0,-0,-1.13109951517504,0.0590309050389084,6.43662722814486,-0,0,-1.13109951517504,0.0590309050389084,6.43662722814486,-0,0,0,-0.494303646354146,0.145901180781406,-0,0,0,-0.494303646354146,0.145901180781406,15.8633320609712,-0,0,0,0,-0,0.431641899687768,0.058907013863926,6.39622322405893,-0,0,0.431641899687768,0.058907013863926,6.39622322405893,-0,0,0,1.10515372143258,0.0278480652691781,-0,0,0,1.10515372143258,0.0278480652691781,2.99198820745093,-0,0,0,0,-0.000888767537789225
0.0096,-0.3,0,0,-0.785681506194334,-0.0590154484076839,-0.3,0,0,-0.785681506194334,-0.0590154484076839,-6.14091733728937,-0.3,0,-0.785681506194334,-0.0590154484076839,-6.14091733728937,-0.3,0,0,-0.785681506194334,-0.0590154484076839,-6.14091733728937,0,-0,-1.13107538608518,0.0616063127773408,6.43935959124261,-0,0,-1.13107538608518,0.0616063127773408,6.43935959124261,-0,0,0,-0.494244016046134,0.152246728540301,-0,0,0,-0.494244016046134,0.152246728540301,15.8639455289874,-0,0,0,0,-0,0.431665975893208,0.0614655466105832,6.39536456323049,-0,0,0.431665975893208,0.0614655466105832,6.39536456323049,-0,0,0,1.10516509913865,0.0290438376313301,-0,0,0,1.10516509913865,0.0290438376313301,2.98731025895522,-0,0,0,0,-0.000967731754007194
0.01,-0.3,0,0,-0.785705602370068,-0.0614714887219173,-0.3,0,0,-0.785705602370068,-0.0614714887219173,-6.14005151895954,-0.3,0,-0.785705602370068,-0.0614714887219173,-6.14005151895954,-0.3,0,0,-0.785705602370068,-0.0614714887219173,-6.14005151895954,0,-0,-1.13105022691814,0.0641827970852309,6.44220820346289,-0,0,-1.13105022691814,0.0641827970852309,6.44220820346289,-0,0,0,-0.494181847603534,0.158592509516506,-0,0,0,-0.494181847603534,0.158592509516506,15.8645843605126,-0,0,0,0,-0,0.431691075134555,0.0640236889538009,6.3944691416716,-0,0,0.431691075134555,0.0640236889538009,6.3944691416716,-0,0,0,1.10517695490883,0.0302377163508267,-0,0,0,1.10517695490883,0.0302377163508267,2.98243314342235,-0,0,0,0,-0.00105005614863521
0.0104,-0.3,0,0,-0.785730681288314,-0.0639272248708683,-0.3,0,0,-0.785730681288314,-0.0639272248708683,-6.13915025197289,-0.3,0,-0.785730681288314,-0.0639272248708683,-6.13915025197289,-0.3,0,0,-0.785730681288314,-0.0639272248708683,-6.13915025197289,0,-0,-1.13102403737477,0.0667603884599861,6.44517305779911,-0,0,-1.13102403737477,0.0667603884599861,6.44517305779911,-0,0,0,-0.494117140992422,0.164938526904072,-0,0,0,-0.494117140992422,0.164938526904072,15.8652484633279,-0,0,0,0,-0,0.431717197112053,0.0665814102142391,6.3935369324918,-0,0,0.431717197112053,0.0665814102142391,6.3935369324918,-0,0,0,1.10518928803137,0.0314296287832764,-0,0,0,1.10518928803137,0.0314296287832764,2.97735684974177,-0,0,0,0,-0.00113574072167326
0.0108,-0.3,0,0,-0.785756742949072,-0.0663826568545369,-0.3,0,0,-0.785756742949072,-0.0663826568545369,-6.13821352461711,-0.3,0,-0.785756742949072,-0.0663826568545369,-6.13821352461711,-0.3,0,0,-0.785756742949072,-0.0663826568545369,-6.13821352461711,0,-0,-1.13099681714372,0.069339117393286,6.44825414675919,-0,0,-1.13099681714372,0.069339117393286,6.44825414675919,-0,0,0,-0.494049896177597,0.17128478386459,-0,0,0,-0.494049896177597,0.17128478386459,15.86593774154,-0,0,0,0,-0,0.431744341513681,0.0691386797031214,6.39256790789325,-0,0,0.431744341513681,0.0691386797031214,6.39256790789325,-0,0,0,1.10520209776548,0.0326195022830484,-0,0,0,1.10520209776548,0.0326195022830484,2.9720813664622,-0,0,0,0,-0.00122478547312136
0.0112,-0.3,0,0,-0.785783785114909,-0.0688375554006078,-0.3,0,0,-0.785783785114909,-0.0688375554006078,-6.13724129160583,-0.3,0,-0.785783785114909,-0.0688375554006078,-6.13724129160583,-0.3,0,0,-0.785783785114909,-0.0688375554006078,-6.13724129160583,0,-0,-1.13096856337259,0.0719192731058669,6.45145154666793,-0,0,-1.13096856337259,0.0719192731058669,6.45145154666793,-0,0,0,-0.493980112020363,0.17763139560577,-0,0,0,-0.493980112020363,0.17763139560577,15.8666520895321,-0,0,0,0,-0,0.431772510542222,0.071695724954196,6.39156202956379,-0,0,0.431772510542222,0.071695724954196,6.39156202956379,-0,0,0,1.10521538223342,0.033807150602121,-0,0,0,1.10521538223342,0.033807150602121,2.96660664369491,-0,0,0,0,-0.00131719039763387
0.0116,-0.3,0,0,-0.785811809021278,-0.0712920471073771,-0.3,0,0,-0.785811809021278,-0.0712920471073771,-6.13623355860083,-0.3,0,-0.785811809021278,-0.0712920471073771,-6.13623355860083,-0.3,0,0,-0.785811809021278,-0.0712920471073771,-6.13623355860083,0,-0,-1.13093927712189,0.0745007432403333,6.45476520534261,-0,0,-1.13093927712189,0.0745007432403333,6.45476520534261,-0,0,0,-0.493907789091706,0.18397830331843,-0,0,0,-0.493907789091706,0.18397830331843,15.8673914060332,-0,0,0,0,-0,0.431801702465578,0.0742523726392978,6.39051927029836,-0,0,0.431801702465578,0.0742523726392978,6.39051927029836,-0,0,0,1.10522914124796,0.0349925638059731,-0,0,0,1.10522914124796,0.0349925638059731,2.96093268904937,-0,0,0,0,-0.00141295549816251
