"time","transformerL.inductor[1].i","transformerL.inductor[2].i","transformerL.inductor[3].i"
0.0625,0.522678214374387,-0.119738742385229,-0.402939471989152
0.063,0.5200454937156,-0.111329926977942,-0.408715566737652
0.0635,0.517284460018028,-0.102893639666945,-0.414390820351078
0.064,0.51439579001883,-0.0944319664046628,-0.419963823614162
0.0645,0.5113802013465,-0.0859469884291848,-0.425433212917309
0.065,0.508238438731299,-0.0774407982222874,-0.430797640509006
0.0655,0.504971278392848,-0.0689154936348388,-0.436055784758004
0.066,0.501579527934108,-0.0603731774094875,-0.441206350524615
0.0665,0.498064016028549,-0.0518159614449369,-0.446248054583607
0.067,0.494425613347289,-0.0432459565476559,-0.451179656799628
0.0675,0.49066521891474,-0.0346652782438154,-0.455999940670919
0.068,0.486783761181854,-0.0260760457541491,-0.4607077154277
0.0685,0.482782198850263,-0.0174803810845366,-0.465301817765721
0.069,0.478661518559461,-0.00888040501441651,-0.469781113545039
0.0695,0.474422730956177,-0.000278230428258783,-0.474144500527913
0.07,0.470066886327244,0.00832401222382408,-0.478390898551063
0.0705,0.465595060011179,0.0169241990978924,-0.482519259109066
0.071,0.461008356347068,0.0255202066841826,-0.486528563031245
0.0715,0.456307908488322,0.0341099123262214,-0.490417820814538
0.072,0.451494871345315,0.0426912009053026,-0.494186072250612
0.0725,0.446570431473829,0.0512619563197293,-0.497832387793553
0.073,0.44153580704705,0.0598200618619522,-0.501355868908998
0.0735,0.436392241144929,0.0683634065919269,-0.50475564773685
0.074,0.431141004141671,0.0768898835468591,-0.508030887688525
0.0745,0.42578339322096,0.0853973901567703,-0.511180783377725
0.075,0.420320720345385,0.0938838222759856,-0.514204542621365
0.0755,0.414754339535915,0.102347089950546,-0.517101429486457
0.076,0.409085624772581,0.110785105882327,-0.519870730654903
0.0765,0.403315975595131,0.119195789209459,-0.522511764804586
0.077,0.397446816829796,0.127577066038862,-0.525023882868653
0.0775,0.391479594571338,0.13592686699565,-0.527406461566983
0.078,0.385415776671667,0.144243128362578,-0.52965890503424
0.0785,0.379256863258761,0.152523801209898,-0.531780664468655
0.079,0.37300437447392,0.160766842376735,-0.533771216850651
0.0795,0.36665985384109,0.168970217905383,-0.535630071746468
0.08,0.360224867954222,0.177131903542456,-0.537356771496674
0.0805,0.35370099911499,0.185249885304711,-0.538950884419696
0.081,0.347089858289383,0.193322159858459,-0.540412018147838
0.0815,0.340393078303038,0.201346735080272,-0.541739813383306
0.082,0.333612312085072,0.209321630571377,-0.542933942656445
0.0825,0.326749233599291,0.21724487814739,-0.543994111746677
0.083,0.319805536299957,0.225114522632983,-0.544920058932935
0.0835,0.312782927532307,0.232928623649109,-0.545711551181412
0.084,0.305683144060435,0.240685252229094,-0.546368396289524
0.0845,0.298507938113202,0.24838249465074,-0.546890432763937
0.085,0.291259080794952,0.256018452018214,-0.547277532813161
0.0855,0.283938361707326,0.263591240771315,-0.547529602478637
0.086,0.276547584322124,0.271098991215613,-0.547646575537732
0.0865,0.269088570378261,0.278539850255931,-0.547628420634187
0.087,0.261563162898014,0.285911983486699,-0.547475146384709
0.0875,0.253973219175717,0.293213572611582,-0.547186791787294
0.088,0.246320612681719,0.300442817015735,-0.546763429697449
0.0885,0.238607232652998,0.307597934260542,-0.546205166913535
0.089,0.230834976355782,0.314677152720606,-0.545512129076384
0.0895,0.22300576457031,0.32167872912162,-0.544684493691925
0.09,0.215121529656871,0.328600936677411,-0.543722466334277
0.0905,0.207184217419676,0.335442068022259,-0.542626285441931
0.091,0.199195786985022,0.342200436013966,-0.541396222998984
0.0915,0.191158208666396,0.348874372328644,-0.540032580995035
0.092,0.183073462310807,0.355462226585615,-0.538535688896418
0.0925,0.174943545284402,0.361962376090601,-0.536905921374998
0.093,0.16677046382113,0.368373217252226,-0.535143681073352
0.0935,0.15855623497387,0.374693168677836,-0.533249403651702
0.094,0.150302886153691,0.380920671612475,-0.531223557766161
0.0945,0.142012451160096,0.387054186761193,-0.529066637921284
0.095,0.133686975548816,0.393092200735388,-0.526779176284199
0.0955,0.125328514701827,0.399033224977467,-0.524361739679289
0.096,0.116939131257258,0.404875794025759,-0.521814925283012
0.0965,0.108520895637904,0.4106184669731,-0.519139362610999
0.097,0.100075885266777,0.416259827407306,-0.516335712674078
0.0975,0.0916061804207569,0.421798478065511,-0.513404658486263
0.098,0.0831138730493474,0.427233055874403,-0.510346928923746
0.0985,0.0746010586964196,0.432562220422156,-0.507163279118571
0.099,0.0660698380723758,0.437784657604366,-0.503854495676737
0.0995,0.0575223165577218,0.442899080017399,-0.500421396575116
0.1,0.0489606022666023,0.447904223447253,-0.496864825713851
0.1005,0.040386806497566,0.452798849831108,-0.493185656328669
0.101,0.03180304590712,0.457581754890016,-0.489384800797131
0.1015,0.0232114385681816,0.462251759181212,-0.485463197749389
0.102,0.0146141045650279,0.466807711450608,-0.481421816015631
0.1025,0.00601316548398483,0.471248488991207,-0.477261654475187
0.103,-0.00258925807766742,0.47557298927514,-0.472983731197468
0.1035,-0.011191043029819,0.479780147886466,-0.468589104856642
0.104,-0.0197900667167991,0.483868928232601,-0.464078861515797
0.1045,-0.0283842073641882,0.487838322177933,-0.45945411481374
0.105,-0.0369713443631759,0.491687351392787,-0.454716007029606
0.1055,-0.0455493590079645,0.495415065773961,-0.449865706765991
0.106,-0.0541161355182938,0.499020539397236,-0.444904403878937
0.1065,-0.0626695596831911,0.50250288706098,-0.439833327377784
0.107,-0.0712075210585871,0.505861250066841,-0.434653729008249
0.1075,-0.0797279130125629,0.509094800631743,-0.429366887619175
0.108,-0.088228633247487,0.512202742171823,-0.423974108924331
0.1085,-0.0967075843653356,0.515184303745196,-0.418476719379856
0.109,-0.105162674330273,0.518038748391883,-0.412876074061605
0.1095,-0.113591816981273,0.520765374705072,-0.407173557723793
0.11,-0.121992932601979,0.523363510659688,-0.401370578057704
0.1105,-0.130363948424878,0.525832516325914,-0.395468567901031
0.111,-0.138702799150739,0.528171784080375,-0.389468984929631
0.1115,-0.147007426475508,0.530380727180173,-0.38337330070466
0.112,-0.155275781870632,0.532458806482211,-0.377183024611574
0.1125,-0.163505825327316,0.534405509841016,-0.370899684513695
0.113,-0.171695526350631,0.536220357885336,-0.364524831534699
0.1135,-0.179842864478379,0.53790290422261,-0.358060039744225
0.114,-0.187945829126353,0.539452731705727,-0.35150690257937
0.1145,-0.196002420097281,0.540869452579534,-0.344867032482247
0.115,-0.204010650373376,0.542152721976724,-0.338142071603343
0.1155,-0.211968544216862,0.54330222398531,-0.331333679768444
0.116,-0.219874138413503,0.544317676089314,-0.324443537675807
0.1165,-0.227725482783867,0.545198829328824,-0.317473346544952
0.117,-0.235520638335003,0.545945459443954,-0.310424821108946
0.1175,-0.243257682077453,0.546557383487362,-0.303299701409903
0.118,-0.250934705671485,0.54703445285793,-0.296099747186441
0.1185,-0.258549815212095,0.547376550685758,-0.288826735473658
0.119,-0.266101132221318,0.547583593830282,-0.281482461608959
0.1195,-0.273586793645786,0.547655531559259,-0.274068737913468
0.12,-0.281004949510694,0.547592337522056,-0.266587388011357
0.1205,-0.288353771526498,0.547394033061685,-0.259040261535182
0.121,-0.29563144674179,0.547060667739912,-0.251429220998117
0.1215,-0.302836179920598,0.546592324825292,-0.243756144904689
0.122,-0.309966194026297,0.545989121363714,-0.236022927337412
0.1225,-0.317019728209294,0.545251202360595,-0.228231474151296
0.123,-0.32399504080576,0.544378746783636,-0.220383705977871
0.1235,-0.330890412473727,0.543371973889605,-0.212481561415873
0.124,-0.337704142261637,0.542231132879482,-0.20452699061784
0.1245,-0.344434549570725,0.54095650645657,-0.19652195688584
0.125,-0.3510799746196,0.53954841085144,-0.188468436231835
0.1255,-0.357638773127469,0.538007184127865,-0.180368411000391
0.126,-0.364109329082159,0.536333211147272,-0.172223882065108
0.1265,-0.370490046649751,0.534526906252511,-0.164036859602755
0.127,-0.37677935200784,0.532588716067159,-0.155809364059314
0.1275,-0.382975694150228,0.530519120209891,-0.147543426059658
0.128,-0.389077543566962,0.528318628184232,-0.139241084617265
0.1285,-0.395083390798915,0.525987776048352,-0.130904385249432
0.129,-0.400991757033473,0.523527144197073,-0.122535387163596
0.1295,-0.406801184910321,0.520937340445351,-0.114136155535025
0.13,-0.412510241736822,0.518219004870043,-0.105708763133216
0.1305,-0.418117519903331,0.515372809742211,-0.0972552898388748
0.131,-0.423621632153007,0.512399451590494,-0.0887778194374828
0.1315,-0.429021220171367,0.50929966363413,-0.0802784434627582
0.132,-0.434314953692129,0.506074213712688,-0.0717592600205542
0.1325,-0.439501527152857,0.502723898468787,-0.0632223713159246
0.133,-0.444579661738182,0.49924954576991,-0.0546698840317225
0.1335,-0.449548105325121,0.495652013996772,-0.046103908671646
0.134,-0.454405625021598,0.491932181263065,-0.0375265562414615
0.1345,-0.459151026747808,0.488090971396564,-0.0289399446487514
0.135,-0.463783140113733,0.484129332744704,-0.020346192630966
0.1355,-0.46830082297086,0.480048243724754,-0.0117474207538891
0.136,-0.472702961765227,0.47584871266644,-0.0031457509012085
0.1365,-0.476988468174726,0.471531773099167,0.00545669507556388
0.137,-0.481156281297987,0.467098485845317,0.0140577954526753
0.1375,-0.48520537627315,0.462549948996408,0.0226554272767466
0.138,-0.489134754657576,0.457887285528693,0.0312474691288873
0.1385,-0.492943447884743,0.453111646951003,0.0398318009337454
0.139,-0.496630517581949,0.44822421310403,0.0484063044779235
0.1395,-0.500195047484146,0.443226182652547,0.0569688648316036
0.14,-0.503636160260893,0.438118791168271,0.0655173690926259
0.1405,-0.506953008525089,0.432903300619702,0.0740497079053912
0.141,-0.51014477466958,0.427580998638603,0.0825637760309817
0.1415,-0.51321067233753,0.42215319959584,0.0910574727416948
0.142,-0.516149944854731,0.416621242516433,0.0995287023383033
0.1425,-0.518961860012382,0.410986485355383,0.107975374657004
0.143,-0.521645728945348,0.405250323300901,0.116395405644451
0.1435,-0.524200890052859,0.39941417221885,0.124786717834015
0.144,-0.52662671384572,0.393479472964562,0.133147240881164
0.1445,-0.528922603186174,0.387447691100342,0.141474912085837
0.145,-0.531087987360347,0.381320311074875,0.149767676285477
0.1455,-0.533122330243729,0.375098843057594,0.158023487186139
0.146,-0.535025133215343,0.368784825057592,0.166240308157756
0.1465,-0.536795927544995,0.362379815589795,0.174416111955205
0.147,-0.538434277473949,0.355885395943392,0.182548881530562
0.1475,-0.539939780412902,0.349303169861712,0.190636610551194
0.148,-0.541312055195519,0.342634753550682,0.198677301644842
0.1485,-0.5425507688901,0.335881796907845,0.206668971982259
0.149,-0.543655616604245,0.329045966689759,0.21460964991449
0.1495,-0.544626326660394,0.322128950222213,0.222497376438185
0.15,-0.545462660923209,0.315132455184896,0.230330205738318
0.1505,-0.546164411279704,0.308058206583106,0.238106204696602
0.151,-0.5467313988309,0.300907945692013,0.245823453138891
0.1515,-0.547163488504308,0.293683440218984,0.253480048285329
0.152,-0.547460574399081,0.286386473175018,0.261074101224068
0.1525,-0.547622584322807,0.279018845707388,0.268603738615423
0.153,-0.547649479901461,0.271582376711923,0.276067103189542
0.1535,-0.547541247894669,0.264078896752553,0.28346235114212
0.154,-0.547297915816171,0.256510257713417,0.290787658102758
0.1545,-0.546919546313597,0.24887832870204,0.298041217611561
0.155,-0.546406233607601,0.241184993285531,0.305221240322074
0.1555,-0.545758105651276,0.233432150429453,0.312325955221827
0.156,-0.544975322965312,0.225621713381555,0.319353609583761
0.1565,-0.544058069556597,0.217755604053316,0.326302465503285
0.157,-0.543006577753879,0.209835766690259,0.333170811063624
0.1575,-0.541821107638233,0.20186415572015,0.339956951918087
0.158,-0.540501952731168,0.193842738534026,0.346659214197146
0.1585,-0.539049440013133,0.185773495042891,0.353275944970246
0.159,-0.537463924303714,0.177658414460467,0.35980550984325
0.1595,-0.535745793242134,0.169499497301107,0.366246295941031
0.16,-0.533895474922722,0.161298758683905,0.372596716238821
0.1605,-0.531913426659011,0.153058222352426,0.378855204306589
0.161,-0.529800138682023,0.14477992204179,0.385020216640236
0.1615,-0.52755613411265,0.13646590101268,0.391090233099974
0.162,-0.525181957743988,0.128118206932326,0.397063750811666
0.1625,-0.522678199346034,0.119738901110502,0.402939298235535
0.163,-0.52004547817474,0.11133005160361,0.408715426571133
0.1635,-0.517284444727897,0.102893733490294,0.414390711237606
0.164,-0.514395781606527,0.0944320287751144,0.419963752831416
0.1645,-0.51138020068259,0.0859470249708727,0.425433175711721
0.165,-0.508238438919736,0.077440813225601,0.430797625694138
0.1655,-0.504971276801238,0.0689154940918452,0.436055782709396
0.166,-0.501579521120792,0.0603731712489155,0.44120634987188
0.1665,-0.498064009795231,0.051815952669584,0.44624805712565
0.167,-0.494425611745666,0.0432459501196777,0.451179661625992
0.1675,-0.490665219405112,0.034665276761488,0.455999942643627
0.168,-0.486783759740605,0.0260760495183933,0.460707710222215
0.1685,-0.482782193556723,0.017480388425907,0.465301805130819
0.169,-0.478661508964698,0.00888041448234735,0.469781094482353
0.1695,-0.474422723868761,0.0002782498183879,0.474144474050376
0.17,-0.470066885438215,-0.00832398287756569,0.478390868315784
0.1705,-0.465595058887465,-0.0169241627751781,0.482519221662646
0.171,-0.461008353502187,-0.0255201669041614,0.486528520406352
0.1715,-0.456307901540006,-0.0341098742713146,0.490417775811324
0.172,-0.451494863662497,-0.0426911654088388,0.494186029071338
0.1725,-0.446570428728779,-0.0512619228935926,0.497832351622374
0.173,-0.441535809495399,-0.0598200322007401,0.501355841696142
0.1735,-0.436392243686002,-0.0683633821187699,0.504755625804774
0.174,-0.431141004580344,-0.0768898643869345,0.508030868967281
0.1745,-0.425783388490267,-0.0853973752206621,0.511180763710931
0.175,-0.420320718325848,-0.0938838155226532,0.514204533848504
0.1755,-0.41475434334747,-0.102347091405528,0.517101434753001
0.176,-0.409085630445909,-0.110785114571746,0.519870745017658
0.1765,-0.403315980093624,-0.119195803109165,0.522511783202792
0.177,-0.397446817720746,-0.127577081872574,0.525023899593323
0.1775,-0.391479592185794,-0.135926882984756,0.527406475170552
0.178,-0.385415776901818,-0.144243146382283,0.529658923284104
0.1785,-0.379256868032926,-0.152523820145638,0.531780688178567
0.179,-0.373004378408718,-0.160766860287378,0.533771238696098
0.1795,-0.366659855405575,-0.168970233573615,0.535630088979192
0.18,-0.360224864948517,-0.177131916057617,0.537356781006136
0.1805,-0.353700995577781,-0.18524989415286,0.538950889730643
0.181,-0.347089858123923,-0.193322165150277,0.540412023274202
0.1815,-0.3403930805034,-0.201346736508868,0.54173981701227
0.182,-0.333612313166427,-0.209321627824146,0.542933940990575
0.1825,-0.3267492320157,-0.217244872160791,0.543994104176493
0.183,-0.319805530979819,-0.225114514784637,0.544920045764459
0.1835,-0.31278292417216,-0.232928614304313,0.545711538476475
0.184,-0.305683145531126,-0.240685243179734,0.546368388710862
0.1845,-0.298507939934175,-0.248382484846909,0.546890424781085
0.185,-0.291259081513368,-0.256018441637832,0.547277523151202
0.1855,-0.283938359471905,-0.263591229802955,0.547529589274862
0.186,-0.276547580697296,-0.271098981199497,0.547646561896794
0.1865,-0.269088569648735,-0.278539843898006,0.547628413546742
0.187,-0.26156316575717,-0.285911981416047,0.547475147173218
0.1875,-0.253973221830413,-0.293213572526327,0.547186794356742
0.188,-0.246320613761648,-0.300442817525418,0.546763431287068
0.1885,-0.238607230126853,-0.307597933007742,0.546205163134596
0.189,-0.230834974721298,-0.314677154035045,0.545512128756345
0.1895,-0.223005766138778,-0.321678734615607,0.544684500754387
0.19,-0.215121532579393,-0.328600944417527,0.543722476996922
0.1905,-0.207184219532512,-0.335442075643906,0.542626295176419
0.191,-0.199195786953618,-0.342200441615951,0.54139622856957
0.1915,-0.191158206294501,-0.34887437524032,0.540032581534822
0.192,-0.183073461342723,-0.355462230482988,0.538535691825712
0.1925,-0.174943547297729,-0.361962382315862,0.536905929613592
0.193,-0.166770465530489,-0.368373222031391,0.535143687561881
0.1935,-0.158556235561907,-0.374693171034639,0.533249406596547
0.194,-0.150302884397363,-0.38092067033622,0.531223554733584
0.1945,-0.142012448848882,-0.387054183982251,0.529066632831133
0.195,-0.133686975066398,-0.393092199489395,0.526779174555794
0.1955,-0.125328515922369,-0.399033225133723,0.524361741056093
0.196,-0.116939132131562,-0.404875792713912,0.521814924845475
0.1965,-0.108520895362885,-0.410618463234049,0.519139358596935
0.197,-0.100075882949718,-0.416259820273004,0.516335703222722
0.1975,-0.0916061789645405,-0.421798472681438,0.513404651645979
0.198,-0.0831138737315945,-0.427233054989603,0.510346928721198
0.1985,-0.0746010598575758,-0.432562220658647,0.507163280516223
0.199,-0.0660698388465342,-0.437784657085503,0.503854495932037
0.1995,-0.0575223161602247,-0.442899076859897,0.500421393020123
0.2,-0.048960601001752,-0.44790421872906,0.496864819730812
0.2005,-0.0403868061805509,-0.452798848729604,0.493185654910155
0.201,-0.0318030470107665,-0.457581758729569,0.489384805740336
0.2015,-0.0232114396187375,-0.462251763161431,0.485463202780169
0.202,-0.014614105135124,-0.466807713770875,0.481421818905999
0.2025,-0.00601316493903673,-0.4712484869714,0.477261651910437
0.203,0.00258925864171378,-0.475572987902749,0.472983729261035
0.2035,0.0111910428436468,-0.479780150774909,0.468589107931262
0.204,0.0197900660757094,-0.483868933497407,0.464078867421698
0.2045,0.028384206869233,-0.487838326180332,0.459454119311099
0.205,0.0369713442692774,-0.491687352113363,0.454716007844085
0.2055,0.0455493594635347,-0.495415062286485,0.44986570282295
0.206,0.0541161358649561,-0.499020537980082,0.444904402115126
0.2065,0.0626695596416946,-0.502502890938437,0.439833331296742
0.207,0.0712075210144545,-0.505861253232178,0.434653732217723
0.2075,0.0797279129874353,-0.509094801603544,0.429366888616108
0.208,0.0882286332843572,-0.512202738747443,0.423974105463085
0.2085,0.0967075844917858,-0.515184298679626,0.41847671418784
0.209,0.10516267458193,-0.51803874700622,0.412876072424289
0.2095,0.113591817324246,-0.520765377459387,0.407173560135141
0.21,0.121992932820162,-0.523363512567479,0.401370579747317
0.2105,0.130363948370512,-0.525832515497508,0.395468567126995
0.211,0.138702798623288,-0.528171777730623,0.389468979107335
0.2115,0.147007426209649,-0.530380723133314,0.383373296923664
0.212,0.155275782265511,-0.532458808186396,0.377183025920885
0.2125,0.163505825869698,-0.534405513507048,0.370899687637349
0.213,0.171695526576934,-0.53622036024228,0.364524833665345
0.2135,0.17984286400506,-0.53790290278892,0.358060038783859
0.214,0.187945828084742,-0.539452726837652,0.351506898752909
0.2145,0.196002419785546,-0.540869451245309,0.344867031459762
0.215,0.204010651306799,-0.542152726687038,0.338142075380238
0.2155,0.211968544991548,-0.543302228287941,0.331333683296392
0.216,0.219874138551278,-0.544317678009457,0.324443539458177
0.2165,0.227725481574067,-0.545198825937845,0.317473344363777
0.217,0.235520637144121,-0.545945455672416,0.310424818528293
0.2175,0.243257682348819,-0.546557384468439,0.303299702119618
0.218,0.250934707026767,-0.547034457412167,0.296099750385398
0.2185,0.25854981616059,-0.547376553961724,0.288826737801133
0.219,0.266101131995463,-0.547583593557488,0.281482461562023
0.2195,0.273586791637643,-0.547655525896985,0.27406873425934
0.22,0.281004948549449,-0.547592334429696,0.266587385880246
0.2205,0.288353773043079,-0.547394036455089,0.259040263412009
0.221,0.295631448383375,-0.547060671479754,0.251429223096378
0.2215,0.302836180725061,-0.546592326565507,0.243756145840445
0.222,0.309966192884255,-0.545989118453154,0.236022925568897
0.2225,0.317019726049437,-0.545251196914983,0.228231470865545
0.223,0.323995040486233,-0.544378745416891,0.220383704930657
0.2235,0.330890414558085,-0.543371977943926,0.21248156338584
0.224,0.337704143934236,-0.542231136240948,0.204526992306711
0.2245,0.344434549801402,-0.540956507006609,0.196521957205205
0.225,0.351079971893619,-0.539548405442457,0.188468433548837
0.2255,0.357638771124264,-0.538007180081713,0.180368408957448
0.226,0.364109330042025,-0.536333212795607,0.17222388275358
0.2265,0.370490048961909,-0.534526910604068,0.164036861642157
0.227,0.376779353465002,-0.532588719029837,0.155809365564833
0.2275,0.382975693361188,-0.530519119275143,0.147543425913953
0.228,0.389077540294689,-0.528318622826592,0.139241082531901
0.2285,0.395083389485966,-0.525987773898309,0.13090438441234
0.229,0.400991759712646,-0.523527148646737,0.122535388934089
0.2295,0.406801187323748,-0.520937344516972,0.114136157193222
