"time","voltageQS.pin_p.reference.gamma","iAC.mean1.y","iAC.mean2.y","iDC2.mean.y"
0.01355,4.25685804561417,0,0,0
0.0136,4.27256600888212,0,0,0
0.01365,4.28827397215007,0,0,0
0.0137,4.30398193541802,0,0,0
0.01375,4.31968989868597,0,0,0
0.0138,4.33539786195391,0,0,0
0.01385,4.35110582522186,0,0,0
0.0139,4.36681378848981,0,0,0
0.01395,4.38252175175776,0,0,0
0.014,4.39822971502571,0,0,0
0.01405,4.41393767829366,0,0,0
0.0141,4.42964564156161,0,0,0
0.01415,4.44535360482956,0,0,0
0.0142,4.46106156809751,0,0,0
0.01425,4.47676953136545,0,0,0
0.0143,4.4924774946334,0,0,0
0.01435,4.50818545790135,0,0,0
0.0144,4.5238934211693,0,0,0
0.01445,4.53960138443725,0,0,0
0.0145,4.5553093477052,0,0,0
0.01455,4.57101731097315,0,0,0
0.0146,4.5867252742411,0,0,0
0.01465,4.60243323750905,0,0,0
0.0147,4.61814120077699,0,0,0
0.01475,4.63384916404494,0,0,0
0.0148,4.64955712731289,0,0,0
0.01485,4.66526509058084,0,0,0
0.0149,4.68097305384879,0,0,0
0.01495,4.69668101711674,0,0,0
0.015,4.71238898038469,0,0,0
0.0150000000000084,4.71238898038733,0,0,0
0.0150000000000084,4.71238898038733,0,0,0
0.01505,4.72809694365264,0,0,0
0.0151,4.74380490692059,0,0,0
0.01515,4.75951287018854,0,0,0
0.0152,4.77522083345648,0,0,0
0.01525,4.79092879672443,0,0,0
0.0153,4.80663675999238,0,0,0
0.01535,4.82234472326033,0,0,0
0.0154,4.83805268652828,0,0,0
0.01545,4.85376064979623,0,0,0
0.0155,4.86946861306418,0,0,0
0.01555,4.88517657633213,0,0,0
0.0156,4.90088453960008,0,0,0
0.01565,4.91659250286803,0,0,0
0.0157,4.93230046613598,0,0,0
0.01575,4.94800842940392,0,0,0
0.0158,4.96371639267187,0,0,0
0.01585,4.97942435593982,0,0,0
0.0159,4.99513231920777,0,0,0
0.01595,5.01084028247572,0,0,0
0.016,5.02654824574367,0,0,0
0.01605,5.04225620901162,0,0,0
0.0161,5.05796417227957,0,0,0
0.01615,5.07367213554752,0,0,0
0.0162,5.08938009881546,0,0,0
0.01625,5.10508806208341,0,0,0
0.0163,5.12079602535136,0,0,0
0.01635,5.13650398861931,0,0,0
0.0164,5.15221195188726,0,0,0
0.01645,5.16791991515521,0,0,0
0.0165,5.18362787842316,0,0,0
0.01655,5.19933584169111,0,0,0
0.0166,5.21504380495906,0,0,0
0.01665,5.23075176822701,0,0,0
0.0167,5.24645973149495,0,0,0
0.01675,5.2621676947629,0,0,0
0.0168,5.27787565803085,0,0,0
0.01685,5.2935836212988,0,0,0
0.0169,5.30929158456675,0,0,0
0.01695,5.3249995478347,0,0,0
0.017,5.34070751110265,0,0,0
0.01705,5.3564154743706,0,0,0
0.0171,5.37212343763855,0,0,0
0.01715,5.38783140090649,0,0,0
0.0172,5.40353936417444,0,0,0
0.01725,5.41924732744239,0,0,0
0.0173,5.43495529071034,0,0,0
0.01735,5.45066325397829,0,0,0
0.0174,5.46637121724624,0,0,0
0.01745,5.48207918051419,0,0,0
0.0175,5.49778714378214,0,0,0
0.01755,5.51349510705009,0,0,0
0.0176,5.52920307031804,0,0,0
0.01765,5.54491103358598,0,0,0
0.0177,5.56061899685393,0,0,0
0.01775,5.57632696012188,0,0,0
0.0178,5.59203492338983,0,0,0
0.01785,5.60774288665778,0,0,0
0.0179,5.62345084992573,0,0,0
0.01795,5.63915881319368,0,0,0
0.018,5.65486677646163,0,0,0
0.01805,5.67057473972958,0,0,0
0.0181,5.68628270299753,0,0,0
0.01815,5.70199066626547,0,0,0
0.0182,5.71769862953342,0,0,0
0.01825,5.73340659280137,0,0,0
0.0183,5.74911455606932,0,0,0
0.01835,5.76482251933727,0,0,0
0.0184,5.78053048260522,0,0,0
0.01845,5.79623844587317,0,0,0
0.0185,5.81194640914112,0,0,0
0.01855,5.82765437240907,0,0,0
0.0186,5.84336233567702,0,0,0
0.01865,5.85907029894496,0,0,0
0.0187,5.87477826221291,0,0,0
0.01875,5.89048622548086,0,0,0
0.0188,5.90619418874881,0,0,0
0.01885,5.92190215201676,0,0,0
0.0189,5.93761011528471,0,0,0
0.01895,5.95331807855266,0,0,0
0.019,5.96902604182061,0,0,0
0.01905,5.98473400508856,0,0,0
0.0191,6.0004419683565,0,0,0
0.01915,6.01614993162445,0,0,0
0.0192,6.0318578948924,0,0,0
0.01925,6.04756585816035,0,0,0
0.0193,6.0632738214283,0,0,0
0.01935,6.07898178469625,0,0,0
0.0194,6.0946897479642,0,0,0
0.01945,6.11039771123215,0,0,0
0.0195,6.1261056745001,0,0,0
0.01955,6.14181363776805,0,0,0
0.0196,6.15752160103599,0,0,0
0.01965,6.17322956430394,0,0,0
0.0197,6.18893752757189,0,0,0
0.01975,6.20464549083984,0,0,0
0.0198,6.22035345410779,0,0,0
0.01985,6.23606141737574,0,0,0
0.0199,6.25176938064369,0,0,0
0.01995,6.26747734391164,0,0,0
0.02,6.28318530717959,0,0,0
0.02,6.28318530717959,0.00202619529850847,1.61345590097172e-05,0
0.02005,6.29889327044753,0.00202619529850847,1.61345590097172e-05,0
0.0201,6.31460123371548,0.00202619529850847,1.61345590097172e-05,0
0.02015,6.33030919698343,0.00202619529850847,1.61345590097172e-05,0
0.0202,6.34601716025138,0.00202619529850847,1.61345590097172e-05,0
0.02025,6.36172512351933,0.00202619529850847,1.61345590097172e-05,0
0.0203,6.37743308678728,0.00202619529850847,1.61345590097172e-05,0
0.02035,6.39314105005523,0.00202619529850847,1.61345590097172e-05,0
0.0204,6.40884901332318,0.00202619529850847,1.61345590097172e-05,0
0.02045,6.42455697659113,0.00202619529850847,1.61345590097172e-05,0
0.0205,6.44026493985907,0.00202619529850847,1.61345590097172e-05,0
0.02055,6.45597290312702,0.00202619529850847,1.61345590097172e-05,0
0.0206,6.47168086639497,0.00202619529850847,1.61345590097172e-05,0
0.02065,6.48738882966292,0.00202619529850847,1.61345590097172e-05,0
0.0207,6.50309679293087,0.00202619529850847,1.61345590097172e-05,0
0.02075,6.51880475619882,0.00202619529850847,1.61345590097172e-05,0
0.0208,6.53451271946677,0.00202619529850847,1.61345590097172e-05,0
0.02085,6.55022068273472,0.00202619529850847,1.61345590097172e-05,0
0.0209,6.56592864600267,0.00202619529850847,1.61345590097172e-05,0
0.02095,6.58163660927062,0.00202619529850847,1.61345590097172e-05,0
0.021,6.59734457253856,0.00202619529850847,1.61345590097172e-05,0
0.02105,6.61305253580651,0.00202619529850847,1.61345590097172e-05,0
0.0211,6.62876049907446,0.00202619529850847,1.61345590097172e-05,0
0.02115,6.64446846234241,0.00202619529850847,1.61345590097172e-05,0
0.0212,6.66017642561036,0.00202619529850847,1.61345590097172e-05,0
0.02125,6.67588438887831,0.00202619529850847,1.61345590097172e-05,0
0.0213,6.69159235214626,0.00202619529850847,1.61345590097172e-05,0
0.02135,6.70730031541421,0.00202619529850847,1.61345590097172e-05,0
0.0214,6.72300827868216,0.00202619529850847,1.61345590097172e-05,0
0.02145,6.73871624195011,0.00202619529850847,1.61345590097172e-05,0
0.0215,6.75442420521805,0.00202619529850847,1.61345590097172e-05,0
0.02155,6.770132168486,0.00202619529850847,1.61345590097172e-05,0
0.0216,6.78584013175395,0.00202619529850847,1.61345590097172e-05,0
0.02165,6.8015480950219,0.00202619529850847,1.61345590097172e-05,0
0.0217,6.81725605828985,0.00202619529850847,1.61345590097172e-05,0
0.02175,6.8329640215578,0.00202619529850847,1.61345590097172e-05,0
0.0218,6.84867198482575,0.00202619529850847,1.61345590097172e-05,0
0.02185,6.8643799480937,0.00202619529850847,1.61345590097172e-05,0
0.0219,6.88008791136165,0.00202619529850847,1.61345590097172e-05,0
0.02195,6.8957958746296,0.00202619529850847,1.61345590097172e-05,0
0.022,6.91150383789754,0.00202619529850847,1.61345590097172e-05,0
0.02205,6.92721180116549,0.00202619529850847,1.61345590097172e-05,0
0.0221,6.94291976443344,0.00202619529850847,1.61345590097172e-05,0
0.02215,6.95862772770139,0.00202619529850847,1.61345590097172e-05,0
0.0222,6.97433569096934,0.00202619529850847,1.61345590097172e-05,0
0.02225,6.99004365423729,0.00202619529850847,1.61345590097172e-05,0
0.0223,7.00575161750524,0.00202619529850847,1.61345590097172e-05,0
0.02235,7.02145958077319,0.00202619529850847,1.61345590097172e-05,0
0.0224,7.03716754404114,0.00202619529850847,1.61345590097172e-05,0
0.02245,7.05287550730909,0.00202619529850847,1.61345590097172e-05,0
0.0225,7.06858347057703,0.00202619529850847,1.61345590097172e-05,0
0.02255,7.08429143384498,0.00202619529850847,1.61345590097172e-05,0
0.0226,7.09999939711293,0.00202619529850847,1.61345590097172e-05,0
0.02265,7.11570736038088,0.00202619529850847,1.61345590097172e-05,0
0.0227,7.13141532364883,0.00202619529850847,1.61345590097172e-05,0
0.02275,7.14712328691678,0.00202619529850847,1.61345590097172e-05,0
0.0228,7.16283125018473,0.00202619529850847,1.61345590097172e-05,0
0.02285,7.17853921345268,0.00202619529850847,1.61345590097172e-05,0
0.0229,7.19424717672063,0.00202619529850847,1.61345590097172e-05,0
0.02295,7.20995513998858,0.00202619529850847,1.61345590097172e-05,0
0.023,7.22566310325652,0.00202619529850847,1.61345590097172e-05,0
0.02305,7.24137106652447,0.00202619529850847,1.61345590097172e-05,0
0.0231,7.25707902979242,0.00202619529850847,1.61345590097172e-05,0
0.02315,7.27278699306037,0.00202619529850847,1.61345590097172e-05,0
0.0232,7.28849495632832,0.00202619529850847,1.61345590097172e-05,0
0.02325,7.30420291959627,0.00202619529850847,1.61345590097172e-05,0
0.0233,7.31991088286422,0.00202619529850847,1.61345590097172e-05,0
0.02335,7.33561884613217,0.00202619529850847,1.61345590097172e-05,0
0.0234,7.35132680940012,0.00202619529850847,1.61345590097172e-05,0
0.02345,7.36703477266806,0.00202619529850847,1.61345590097172e-05,0
0.0235,7.38274273593601,0.00202619529850847,1.61345590097172e-05,0
0.02355,7.39845069920396,0.00202619529850847,1.61345590097172e-05,0
0.0236,7.41415866247191,0.00202619529850847,1.61345590097172e-05,0
0.02365,7.42986662573986,0.00202619529850847,1.61345590097172e-05,0
0.0237,7.44557458900781,0.00202619529850847,1.61345590097172e-05,0
0.02375,7.46128255227576,0.00202619529850847,1.61345590097172e-05,0
0.0238,7.47699051554371,0.00202619529850847,1.61345590097172e-05,0
0.02385,7.49269847881166,0.00202619529850847,1.61345590097172e-05,0
0.0239,7.5084064420796,0.00202619529850847,1.61345590097172e-05,0
0.02395,7.52411440534755,0.00202619529850847,1.61345590097172e-05,0
0.024,7.5398223686155,0.00202619529850847,1.61345590097172e-05,0
0.02405,7.55553033188345,0.00202619529850847,1.61345590097172e-05,0
0.0241,7.5712382951514,0.00202619529850847,1.61345590097172e-05,0
0.02415,7.58694625841935,0.00202619529850847,1.61345590097172e-05,0
0.0242,7.6026542216873,0.00202619529850847,1.61345590097172e-05,0
0.02425,7.61836218495525,0.00202619529850847,1.61345590097172e-05,0
0.0243,7.6340701482232,0.00202619529850847,1.61345590097172e-05,0
0.02435,7.64977811149114,0.00202619529850847,1.61345590097172e-05,0
0.0244,7.66548607475909,0.00202619529850847,1.61345590097172e-05,0
0.02445,7.68119403802704,0.00202619529850847,1.61345590097172e-05,0
0.0245,7.69690200129499,0.00202619529850847,1.61345590097172e-05,0
0.02455,7.71260996456294,0.00202619529850847,1.61345590097172e-05,0
0.0246,7.72831792783089,0.00202619529850847,1.61345590097172e-05,0
0.02465,7.74402589109884,0.00202619529850847,1.61345590097172e-05,0
0.0247,7.75973385436679,0.00202619529850847,1.61345590097172e-05,0
0.02475,7.77544181763474,0.00202619529850847,1.61345590097172e-05,0
0.0248,7.79114978090269,0.00202619529850847,1.61345590097172e-05,0
0.02485,7.80685774417064,0.00202619529850847,1.61345590097172e-05,0
0.0249,7.82256570743858,0.00202619529850847,1.61345590097172e-05,0
0.02495,7.83827367070653,0.00202619529850847,1.61345590097172e-05,0
0.025,7.85398163397448,0.00202619529850847,1.61345590097172e-05,0
0.0250000000000133,7.85398163397865,0.00202619529850847,1.61345590097172e-05,0
0.0250000000000133,7.85398163397865,0.00202619529850847,1.61345590097172e-05,0
0.02505,7.86968959724243,0.00202619529850847,1.61345590097172e-05,0
0.0251,7.88539756051038,0.00202619529850847,1.61345590097172e-05,0
0.02515,7.90110552377833,0.00202619529850847,1.61345590097172e-05,0
0.0252,7.91681348704628,0.00202619529850847,1.61345590097172e-05,0
0.02525,7.93252145031423,0.00202619529850847,1.61345590097172e-05,0
0.0253,7.94822941358218,0.00202619529850847,1.61345590097172e-05,0
0.02535,7.96393737685012,0.00202619529850847,1.61345590097172e-05,0
0.0254,7.97964534011807,0.00202619529850847,1.61345590097172e-05,0
0.02545,7.99535330338602,0.00202619529850847,1.61345590097172e-05,0
0.0255,8.01106126665397,0.00202619529850847,1.61345590097172e-05,0
0.02555,8.02676922992192,0.00202619529850847,1.61345590097172e-05,0
0.0256,8.04247719318987,0.00202619529850847,1.61345590097172e-05,0
0.02565,8.05818515645782,0.00202619529850847,1.61345590097172e-05,0
0.0257,8.07389311972577,0.00202619529850847,1.61345590097172e-05,0
0.02575,8.08960108299372,0.00202619529850847,1.61345590097172e-05,0
0.0258,8.10530904626166,0.00202619529850847,1.61345590097172e-05,0
0.02585,8.12101700952961,0.00202619529850847,1.61345590097172e-05,0
0.0259,8.13672497279756,0.00202619529850847,1.61345590097172e-05,0
0.02595,8.15243293606551,0.00202619529850847,1.61345590097172e-05,0
0.026,8.16814089933346,0.00202619529850847,1.61345590097172e-05,0
0.02605,8.18384886260141,0.00202619529850847,1.61345590097172e-05,0
0.0261,8.19955682586936,0.00202619529850847,1.61345590097172e-05,0
0.02615,8.21526478913731,0.00202619529850847,1.61345590097172e-05,0
0.0262,8.23097275240526,0.00202619529850847,1.61345590097172e-05,0
0.02625,8.24668071567321,0.00202619529850847,1.61345590097172e-05,0
0.0263,8.26238867894116,0.00202619529850847,1.61345590097172e-05,0
0.02635,8.2780966422091,0.00202619529850847,1.61345590097172e-05,0
0.0264,8.29380460547705,0.00202619529850847,1.61345590097172e-05,0
0.02645,8.309512568745,0.00202619529850847,1.61345590097172e-05,0
0.0265,8.32522053201295,0.00202619529850847,1.61345590097172e-05,0
0.02655,8.3409284952809,0.00202619529850847,1.61345590097172e-05,0
0.0266,8.35663645854885,0.00202619529850847,1.61345590097172e-05,0
0.02665,8.3723444218168,0.00202619529850847,1.61345590097172e-05,0
0.0267,8.38805238508475,0.00202619529850847,1.61345590097172e-05,0
0.02675,8.4037603483527,0.00202619529850847,1.61345590097172e-05,0
0.0268,8.41946831162064,0.00202619529850847,1.61345590097172e-05,0
0.02685,8.43517627488859,0.00202619529850847,1.61345590097172e-05,0
0.0269,8.45088423815654,0.00202619529850847,1.61345590097172e-05,0
0.02695,8.46659220142449,0.00202619529850847,1.61345590097172e-05,0
0.027,8.48230016469244,0.00202619529850847,1.61345590097172e-05,0
0.02705,8.49800812796039,0.00202619529850847,1.61345590097172e-05,0
0.0271,8.51371609122834,0.00202619529850847,1.61345590097172e-05,0
0.02715,8.52942405449629,0.00202619529850847,1.61345590097172e-05,0
0.0272,8.54513201776424,0.00202619529850847,1.61345590097172e-05,0
0.02725,8.56083998103218,0.00202619529850847,1.61345590097172e-05,0
0.0273,8.57654794430013,0.00202619529850847,1.61345590097172e-05,0
0.02735,8.59225590756808,0.00202619529850847,1.61345590097172e-05,0
0.0274,8.60796387083603,0.00202619529850847,1.61345590097172e-05,0
0.02745,8.62367183410398,0.00202619529850847,1.61345590097172e-05,0
0.0275,8.63937979737193,0.00202619529850847,1.61345590097172e-05,0
0.02755,8.65508776063988,0.00202619529850847,1.61345590097172e-05,0
0.0276,8.67079572390783,0.00202619529850847,1.61345590097172e-05,0
0.02765,8.68650368717578,0.00202619529850847,1.61345590097172e-05,0
0.0277,8.70221165044373,0.00202619529850847,1.61345590097172e-05,0
0.02775,8.71791961371168,0.00202619529850847,1.61345590097172e-05,0
0.0278,8.73362757697963,0.00202619529850847,1.61345590097172e-05,0
0.02785,8.74933554024757,0.00202619529850847,1.61345590097172e-05,0
0.0279,8.76504350351552,0.00202619529850847,1.61345590097172e-05,0
0.02795,8.78075146678347,0.00202619529850847,1.61345590097172e-05,0
0.028,8.79645943005142,0.00202619529850847,1.61345590097172e-05,0
0.02805,8.81216739331937,0.00202619529850847,1.61345590097172e-05,0
0.0281,8.82787535658732,0.00202619529850847,1.61345590097172e-05,0
0.02815,8.84358331985527,0.00202619529850847,1.61345590097172e-05,0
0.0282,8.85929128312322,0.00202619529850847,1.61345590097172e-05,0
0.02825,8.87499924639117,0.00202619529850847,1.61345590097172e-05,0
0.0283,8.89070720965912,0.00202619529850847,1.61345590097172e-05,0
0.02835,8.90641517292706,0.00202619529850847,1.61345590097172e-05,0
0.0284,8.92212313619501,0.00202619529850847,1.61345590097172e-05,0
0.02845,8.93783109946296,0.00202619529850847,1.61345590097172e-05,0
0.0285,8.95353906273091,0.00202619529850847,1.61345590097172e-05,0
0.02855,8.96924702599886,0.00202619529850847,1.61345590097172e-05,0
0.0286,8.98495498926681,0.00202619529850847,1.61345590097172e-05,0
0.02865,9.00066295253476,0.00202619529850847,1.61345590097172e-05,0
0.0287,9.01637091580271,0.00202619529850847,1.61345590097172e-05,0
