"time","motor.inertiaRotor.phi","motor.inertiaRotor.w","motor.la.i"
0,0,0.10471975511966,0
0.0016,0.00016712061559948,0.104148148634748,-0.0198980971502358
0.0032,0.000333240544042652,0.103541968819605,-0.0197822779456389
0.0048,0.000498423880759366,0.10293920687818,-0.019667116966063
0.0064,0.000662647896786592,0.102339945741682,-0.0195526247362763
0.008,0.000825920963890924,0.101744154855997,-0.0194387955187
0.0096,0.000988242540050422,0.10115183619933,-0.0193256296890237
0.0112,0.00114962361455857,0.100562949664763,-0.0192131195868739
0.0128,0.00131006234829806,0.0999775019644043,-0.0191012664942552
0.0144,0.00146956909864062,0.0993954552976556,-0.0189900631885096
0.016,0.00162814694523352,0.0988167984249354,-0.0188795075221344
0.0176,0.00178580082443633,0.0982415133304124,-0.0187695960531145
0.0192,0.00194253891765613,0.0976695701550246,-0.0186603230765967
0.0208,0.00209835973487245,0.0971009743368242,-0.0185516896316127
0.0224,0.00225327523515765,0.096535682229828,-0.0184436873793403
0.024,0.00240728725959486,0.0959736871147956,-0.0183363150360292
0.0256,0.00256040064870397,0.0954149713257037,-0.0182295692264816
0.0272,0.00271262024300486,0.0948595171965293,-0.0181234465754996
0.0288,0.00286395429195645,0.0943072946201742,-0.0180179413310129
0.0304,0.00301440668753283,0.0937582893923754,-0.0179130507791944
0.032,0.00316398273569128,0.0932124821484754,-0.0178087712203215
0.0336,0.00331268779832382,0.09266985331968,-0.0177050989156713
0.0352,0.00346052674675536,0.0921303851278657,-0.0176020304685964
0.0368,0.00360750470321081,0.0915940588790724,-0.0174995623074951
0.0384,0.00375362714514258,0.091060854582687,-0.0173976906130635
0.04,0.00389889933160701,0.0905307530452869,-0.0172964117182867
0.0416,0.00404332614305552,0.090003736455336,-0.0171957222201693
0.0432,0.00418691144953631,0.0894797906892131,-0.0170956194203199
0.0448,0.00432966106723406,0.0889588945200084,-0.0169960992632104
0.0464,0.0044715800396548,0.0884410295410457,-0.0168971582321398
0.048,0.00461267341030456,0.0879261773456489,-0.0167987928104067
0.0496,0.00475294483355659,0.0874143245974417,-0.016701000450044
0.0512,0.00489239965036277,0.0869054518040779,-0.0166037774269216
0.0528,0.00503104284038245,0.0863995407919202,-0.016507120268863
0.0544,0.00516887926236433,0.0858965738286519,-0.0164110255880104
0.056,0.00530591341889785,0.0853965344819786,-0.0163154902448775
0.0576,0.00544214976691099,0.0848994064862753,-0.0162205111318205
0.0592,0.00557759317405379,0.0844051720767346,-0.0161260848547741
0.0608,0.005712248275394,0.083913814337501,-0.016032208181867
0.0624,0.00584611967990988,0.0834253164479485,-0.0159388778994215
0.064,0.0059792119704902,0.082939661682681,-0.0158460908119536
0.0656,0.00611152970393425,0.0824568334115318,-0.0157538437421733
0.0672,0.00624307741095182,0.0819768150995639,-0.0156621335309841
0.0688,0.0063738595961632,0.08149959030707,-0.0155709570374837
0.0704,0.00650388025707716,0.0810251444451861,-0.0154803114744152
0.072,0.0066331439449538,0.0805534609039994,-0.01539019366835
0.0736,0.00676165510989787,0.0800845234427992,-0.0153006005164023
0.0752,0.00688941808056684,0.079618316264137,-0.01521152900038
0.0768,0.00701643715362159,0.0791548236873533,-0.0151229761244043
0.0784,0.00714271659372639,0.0786940301485781,-0.0150349389149095
0.08,0.00726826063354889,0.0782359202007304,-0.0149474144206434
0.0816,0.00739307347376013,0.0777804785135183,-0.0148603997126668
0.0832,0.00751716027337899,0.0773276862588238,-0.014773891193761
0.0848,0.00764052468948214,0.0768775300904091,-0.0146878863140518
0.0864,0.00776317088594603,0.0764299948122956,-0.0146023821702615
