"time","rev.phi","rev.w"
0.156,-0.232422841564886,-2.93831574043512
0.157,-0.23537006890248,-2.95614479987035
0.158,-0.23833511518276,-2.97395329862907
0.159,-0.241317959757999,-2.99174099660125
0.16,-0.244318581743136,-3.00950765094493
0.161,-0.24733696001335,-3.02725301607573
0.162,-0.250373073201632,-3.04497684365628
0.163,-0.253426899696365,-3.06267888258559
0.164,-0.256498417638892,-3.08035887898858
0.165,-0.259587604515198,-3.0980165752824
0.166,-0.262694436389056,-3.11565170842758
0.167,-0.265818892025594,-3.13326401930019
0.168,-0.268960948473304,-3.15085324263998
0.169,-0.272120582515524,-3.16841911034618
0.17,-0.275297770667817,-3.18596135146641
0.171,-0.278492489175346,-3.2034796921857
0.172,-0.281704714010253,-3.22097385581548
0.173,-0.284934420869032,-3.23844356278256
0.174,-0.288181585169909,-3.25588853061811
0.175,-0.291446182050217,-3.27330847394665
0.176,-0.294728186363773,-3.29070310447505
0.177,-0.298027572678255,-3.30807213098153
0.178,-0.301344315272582,-3.32541525930458
0.179,-0.304678388134284,-3.34273219233204
0.18,-0.308029764956884,-3.36002262999001
0.181,-0.311398419137272,-3.37728626923188
0.182,-0.314784323773086,-3.39452280402732
0.183,-0.318187451518328,-3.41173193852877
0.184,-0.321607773774101,-3.42891346204699
0.185,-0.325045263631477,-3.44606697522446
0.186,-0.328499892925907,-3.46319216360489
0.187,-0.33197163317792,-3.48028870993055
0.188,-0.335460455590421,-3.49735629413817
0.189,-0.338966331045997,-3.51439459335471
0.19,-0.342489230104219,-3.53140328189323
0.191,-0.346029122998947,-3.54838203124873
0.192,-0.349585979635631,-3.56533051009395
0.193,-0.353159769588614,-3.58224838427525
0.194,-0.356750462098438,-3.59913531680842
0.195,-0.360358026069144,-3.61599096787454
0.196,-0.363982430065574,-3.63281499481577
0.197,-0.36762364231068,-3.64960705213124
0.198,-0.371281630682821,-3.66636679147285
0.199,-0.374956362713068,-3.68309386164112
0.2,-0.378647805582509,-3.69978790858103
0.201,-0.382355926100983,-3.71644857924402
0.202,-0.386080690228549,-3.7330756206678
0.203,-0.389822064484641,-3.74966858597964
0.204,-0.393580014608888,-3.76622711269105
0.205,-0.397354505976551,-3.78275083562382
0.206,-0.401145503595807,-3.79923938691085
0.207,-0.404952972105023,-3.81569239599696
0.208,-0.40877687577004,-3.83210948963976
0.209,-0.41261717848145,-3.8484902919104
0.21,-0.416473843751876,-3.86483442419449
0.211,-0.420346834713249,-3.88114150519287
0.212,-0.424236114114088,-3.89741115092244
0.213,-0.428141644316782,-3.91364297471699
0.214,-0.432063387294865,-3.92983658722807
0.215,-0.436001304630296,-3.94599159642576
0.216,-0.439955357510742,-3.9621076075995
0.217,-0.443925506726851,-3.97818422335898
0.218,-0.447911712669537,-3.9942210436349
0.219,-0.451913935327254,-4.01021766567981
0.22,-0.455932135949211,-4.02617383524861
0.221,-0.459966272508817,-4.0420890351641
0.222,-0.464016303751603,-4.05796285290473
0.223,-0.468082188076998,-4.07379487937583
0.224,-0.472163883471175,-4.08958470306344
0.225,-0.476261347504402,-4.10533191004162
0.226,-0.480374537328394,-4.12103608397971
0.227,-0.484503409673659,-4.13669680614962
0.228,-0.488647920846854,-4.15231365543304
0.229,-0.49280802672813,-4.16788620832882
0.23,-0.496983682768482,-4.18341403896013
0.231,-0.501174843987105,-4.19889671908182
0.232,-0.505381464968738,-4.21433381808766
0.233,-0.509603499861016,-4.22972490301758
0.234,-0.513840902371823,-4.24506953856502
0.235,-0.518093625766637,-4.26036728708413
0.236,-0.522361622865886,-4.27561770859708
0.237,-0.526644846042291,-4.29082036080133
0.238,-0.530943251478244,-4.30597496933583
0.239,-0.535256788024611,-4.32108098261757
0.24,-0.539585406299293,-4.33613793559414
0.241,-0.54392905699341,-4.35114538216059
0.242,-0.548287690345142,-4.36610287424392
0.243,-0.552661256137289,-4.3810099618186
0.244,-0.557049703694823,-4.39586619292201
0.245,-0.561452981882446,-4.41067111366995
0.246,-0.565871039102143,-4.42542426827213
0.247,-0.570303823290741,-4.44012519904758
0.248,-0.574751281917461,-4.45477344644021
0.249,-0.579213361981473,-4.46936854903425
0.25,-0.583690010009456,-4.48391004356971
0.251,-0.58818117205315,-4.49839746495791
0.252,-0.592686793686911,-4.51283034629691
0.253,-0.597206820005269,-4.52720821888701
0.254,-0.601741195620481,-4.54153061224622
0.255,-0.606289864660087,-4.55579705412578
0.256,-0.61085277750362,-4.57000724383582
0.257,-0.615429874015624,-4.58416062112866
0.258,-0.620021095569532,-4.59825667549429
0.259,-0.62462638456661,-4.61229493386726
0.26,-0.629245682925218,-4.62627492185371
0.261,-0.633878932078727,-4.64019616375603
0.262,-0.638526072973439,-4.65405818259767
0.263,-0.643187046066496,-4.66786050014781
0.264,-0.647861791323803,-4.68160263694618
0.265,-0.652550248217937,-4.69528411232776
0.266,-0.657252355726068,-4.70890444444753
0.267,-0.66196805232787,-4.72246315030521
0.268,-0.666697276003442,-4.73595974577003
0.269,-0.671439964231219,-4.74939374560542
0.27,-0.676196053985891,-4.76276466349382
0.271,-0.680965481736316,-4.77607201206138
0.272,-0.685748183443439,-4.78931530290272
0.273,-0.690544094558204,-4.80249404660564
0.274,-0.695353158933567,-4.81560791447421
0.275,-0.700175308029342,-4.8286563613751
0.276,-0.70501047299005,-4.84163884488773
0.277,-0.70985858755544,-4.85455487816262
0.278,-0.714719584965601,-4.86740397384377
0.279,-0.719593397959408,-4.88018564410303
0.28,-0.724479958772971,-4.89289940067461
0.281,-0.729379199138089,-4.90554475488946
0.282,-0.734291050280694,-4.91812121770969
0.283,-0.739215442919306,-4.93062829976305
0.284,-0.744152307263479,-4.9430655113773
0.285,-0.74910157301225,-4.95543236261467
0.286,-0.754063169352593,-4.96772836330629
0.287,-0.759037024957866,-4.9799530230866
0.288,-0.764023067986258,-4.99210585142781
0.289,-0.769021226079244,-5.00418635767429
0.29,-0.774031426360031,-5.01619405107702
0.291,-0.779053595432009,-5.02812844082803
0.292,-0.784087669791628,-5.039989170731
0.293,-0.789133573548674,-5.05177573122676
0.294,-0.794191226957973,-5.06348756974431
0.295,-0.799260554989315,-5.07512420154609
0.296,-0.80434148211237,-5.0866851423626
0.297,-0.809433932295851,-5.09816990843597
0.298,-0.814537829006663,-5.10957801656354
0.299,-0.819653095209066,-5.12090898414143
0.3,-0.82477965336383,-5.13216232920814
0.301,-0.829917425427391,-5.14333757048806
0.302,-0.83506633285101,-5.15443422743513
0.303,-0.840226296579931,-5.16545182027637
0.304,-0.845397237052535,-5.17638987005543
0.305,-0.850579074199499,-5.18724789867622
0.306,-0.855771727442954,-5.19802542894646
0.307,-0.860975115695641,-5.20872198462124
0.308,-0.866189157360067,-5.21933709044662
0.309,-0.871413770327664,-5.2298702722032
0.31,-0.876648882990229,-5.24032115554171
0.311,-0.881894413415154,-5.2506892792136
0.312,-0.887150270797787,-5.26097410815132
0.313,-0.892416371535994,-5.27117517772564
0.314,-0.89769263154572,-5.28129202485913
0.315,-0.902978966261011,-5.29132418807745
0.316,-0.908275290634034,-5.30127120756066
0.317,-0.913581519135091,-5.31113262519451
0.318,-0.918897565752644,-5.32090798462178
0.319,-0.92422334399333,-5.33059683129355
0.32,-0.92955876688198,-5.34019871252056
0.321,-0.934903746961642,-5.34971317752443
0.322,-0.940258196293595,-5.35913977748907
0.323,-0.945622026457371,-5.3684780656119
0.324,-0.950995148550772,-5.37772759715522
0.325,-0.956377473189892,-5.38688792949746
0.326,-0.961768910509134,-5.39595862218456
0.327,-0.967169370161227,-5.40493923698119
0.328,-0.972578771982249,-5.41382939716963
0.329,-0.977997029344616,-5.42262869512144
0.33,-0.983424040814966,-5.43133664600557
0.331,-0.988859714753222,-5.43995282449521
0.332,-0.994303959075649,-5.44847680794952
0.333,-0.999756681255851,-5.45690817647037
0.334,-1.00521778832578,-5.46524651295911
0.335,-1.01068718687672,-5.47349140317331
0.336,-1.01616478306031,-5.48164243578354
0.337,-1.02165048258953,-5.48969920243013
0.338,-1.02714419073969,-5.4976612977799
0.339,-1.03264581234946,-5.50552831958295
0.34,-1.03815525182186,-5.51329986872939
0.341,-1.04367241312523,-5.52097554930612
0.342,-1.04919719979427,-5.5285549686536
0.343,-1.05472951493103,-5.53603773742255
0.344,-1.06026926120589,-5.54342346963079
0.345,-1.06581634085859,-5.55071178271993
0.346,-1.07137066515471,-5.55790231793171
0.347,-1.07693214398224,-5.56499471800595
0.348,-1.08250066639607,-5.57198858542601
0.349,-1.08807613359921,-5.57888355334879
0.35,-1.09365844640957,-5.58567925872598
0.351,-1.09924750526198,-5.59237534236301
0.352,-1.10484321021032,-5.5989714489781
0.353,-1.11044546092948,-5.6054672272613
0.354,-1.11605415671748,-5.61186232993345
0.355,-1.12166919649749,-5.61815641380525
0.356,-1.12729047881988,-5.62434913983625
0.357,-1.13291790186431,-5.63044017319389
0.358,-1.13855136344172,-5.63642918331249
0.359,-1.14419076099643,-5.64231584395231
0.36,-1.14983599160817,-5.64809983325851
0.361,-1.15548695199416,-5.65378083382022
0.362,-1.16114353851112,-5.65935853272955
0.363,-1.16680564715733,-5.66483262164056
0.364,-1.17247318113596,-5.67020278450031
0.365,-1.17814604773576,-5.67546870269685
0.366,-1.18382412837656,-5.68063010396041
0.367,-1.18950731832018,-5.68568669767988
0.368,-1.19519551252096,-5.69063819803487
0.369,-1.2008886056289,-5.69548432405298
0.37,-1.20658649199277,-5.70022479966712
0.371,-1.21228906566319,-5.70485935377276
0.372,-1.21799622039577,-5.7093877202853
0.373,-1.2237078496542,-5.71380963819726
0.374,-1.22942384661338,-5.71812485163566
0.375,-1.2351441041625,-5.7223331099193
0.376,-1.24086851490818,-5.72643416761599
0.377,-1.24659697117758,-5.73042778459993
0.378,-1.25232936502147,-5.73431372610893
0.379,-1.25806558821737,-5.73809176280177
0.38,-1.26380553227269,-5.74176167081544
0.381,-1.26954908842776,-5.74532323182245
0.382,-1.27529615293075,-5.74877620039723
0.383,-1.28104663086128,-5.75212028038142
0.384,-1.28680039864,-5.7553553574454
0.385,-1.29255734709922,-5.75848123207626
0.386,-1.29831736685769,-5.76149771034781
0.387,-1.30408034832471,-5.76440460397177
0.388,-1.30984618170424,-5.76720173034894
0.389,-1.31561475699898,-5.76988891262034
0.39,-1.32138596401447,-5.77246597971839
0.391,-1.32715969236318,-5.77493276641809
0.392,-1.33293583146865,-5.77728911338817
0.393,-1.33871427056953,-5.77953486724227
0.394,-1.34449489872371,-5.78166988059009
0.395,-1.35027760481242,-5.78369401208859
0.396,-1.35606227754431,-5.78560712649311
0.397,-1.36184880545956,-5.78740909470859
0.398,-1.36763707693397,-5.78909979384068
0.399,-1.37342698018307,-5.79067910724696
0.4,-1.37921840624644,-5.79214688757493
0.401,-1.38501125784097,-5.79350284691049
0.402,-1.39080540964347,-5.79474705015246
0.403,-1.39660074980029,-5.7958793995834
0.404,-1.40239716635011,-5.79689980359478
0.405,-1.40819454722887,-5.79780817672782
0.406,-1.41399278027469,-5.79860443971416
0.407,-1.41979175323283,-5.79928851951671
0.408,-1.42559135376061,-5.79986034937034
0.409,-1.43139146943235,-5.80031986882265
0.41,-1.43719198774429,-5.80066702377479
0.411,-1.44299279611958,-5.80090176652213
0.412,-1.44879378191313,-5.80102405579511
0.413,-1.45459483241661,-5.80103385679995
0.414,-1.46039583486339,-5.80093114125939
0.415,-1.46619667643341,-5.80071588745352
0.416,-1.47199724425819,-5.80038808026048
0.417,-1.47779742542572,-5.79994771119726
0.418,-1.48359710809829,-5.79939475311991
0.419,-1.48939619205654,-5.79872892028013
0.42,-1.49519455383594,-5.79795046234593
0.421,-1.50099208078776,-5.79705938896256
0.422,-1.50678866026796,-5.79605571608218
0.423,-1.51258417964274,-5.79493946599065
0.424,-1.51837852629408,-5.79371066733423
0.425,-1.52417158762532,-5.79236935514635
0.426,-1.52996325106668,-5.79091557087437
0.427,-1.53575340408082,-5.78934936240633
0.428,-1.54154193416839,-5.78767078409771
0.429,-1.54732872887361,-5.78587989679816
0.43,-1.55311367578976,-5.78397676787827
0.431,-1.55889666256479,-5.7819614712563
0.432,-1.56467757690684,-5.77983408742499
0.433,-1.57045630658978,-5.77759470347824
0.434,-1.57623273945881,-5.7752434131379
0.435,-1.58200676343596,-5.77278031678053
0.436,-1.58777826655689,-5.77020551994064
0.437,-1.59354714492884,-5.76751874543536
0.438,-1.59931328055346,-5.76472041542044
0.439,-1.60507656192738,-5.76181064683323
0.44,-1.61083687766468,-5.75878956277174
0.441,-1.61659411650281,-5.75565729250495
0.442,-1.62234816730848,-5.7524139714831
0.443,-1.62809891908353,-5.74905974134796
0.444,-1.63384626097082,-5.74559474994319
0.445,-1.63959008226012,-5.7420191513246
0.446,-1.64533027239402,-5.73833310577047
0.447,-1.65106672097379,-5.73453677979186
0.448,-1.65679931776527,-5.73063034614287
0.449,-1.66252795270476,-5.72661398383099
0.45,-1.66825251590495,-5.7224878781274
0.451,-1.67397289766072,-5.71825222057721
0.452,-1.67968898845512,-5.71390720900985
0.453,-1.68540067896521,-5.70945304754931
0.454,-1.69110786006793,-5.70488994662447
0.455,-1.69681042382143,-5.70021777080863
0.456,-1.70250826085878,-5.69543698196278
0.457,-1.70820126264897,-5.69054782502523
0.458,-1.71388932095689,-5.6855505251113
0.459,-1.71957232777857,-5.68044531306548
0.46,-1.72525017534702,-5.67523242545567
0.461,-1.7309227561382,-5.66991210456747
0.462,-1.73658996287697,-5.66448459839841
0.463,-1.74225168854296,-5.65895016065217
0.464,-1.7479078263766,-5.6533090507329
0.465,-1.75355826988496,-5.64756153373945
0.466,-1.75920291284774,-5.6417078804596
0.467,-1.76484164932316,-5.63574836736433
0.468,-1.77047437365394,-5.62968327660208
0.469,-1.7761009804732,-5.62351289599299
0.47,-1.78172136471038,-5.61723751902318
0.471,-1.7873354184391,-5.61085720712768
0.472,-1.79294303767842,-5.60437230117188
0.473,-1.7985441196182,-5.59778321214871
0.474,-1.80413856027675,-5.59109024442147
0.475,-1.80972625598869,-5.58429370726165
0.476,-1.81530710341064,-5.57739391482365
0.477,-1.8208809995269,-5.57039118611957
0.478,-1.82644784165507,-5.56328584499391
0.479,-1.83200752745178,-5.55607822009832
0.48,-1.83755995491835,-5.54876864486635
0.481,-1.84310502240645,-5.54135745748822
0.482,-1.84864262862376,-5.53384500088551
0.483,-1.8541726726397,-5.52623162268593
0.484,-1.85969505389103,-5.51851767519807
0.485,-1.86520967218759,-5.51070351538613
0.486,-1.87071642771792,-5.50278950484468
0.487,-1.87621521754167,-5.49477593699177
0.488,-1.8817059387937,-5.48666310330285
0.489,-1.88718849754595,-5.47845147675023
0.49,-1.89266279524026,-5.47014143060322
0.491,-1.89812873370501,-5.46173334220871
0.492,-1.90358621516016,-5.45322759295409
0.493,-1.90903514222237,-5.44462456823017
0.494,-1.91447541791014,-5.43592465739403
0.495,-1.91990694564884,-5.42712825373199
0.496,-1.92532962927588,-5.41823575442244
0.497,-1.93074337304576,-5.40924756049877
0.498,-1.9361480816352,-5.40016407681229
0.499,-1.94154366014825,-5.39098571199509
0.5,-1.94693001412135,-5.38171287842297
0.501,-1.95230704952849,-5.37234599217831
0.502,-1.95767467278624,-5.36288547301301
0.503,-1.96303278963293,-5.35333173021817
0.504,-1.96838129791059,-5.34368507218043
0.505,-1.97372011303939,-5.33394602512596
0.506,-1.97904914288905,-5.324115018503
0.507,-1.98436829577292,-5.31419248493717
0.508,-1.98967748045237,-5.30417886018564
0.509,-1.99497660614122,-5.29407458309126
0.51,-2.00026558251011,-5.28388009553672
0.511,-2.00554431969093,-5.2735958423987
0.512,-2.01081272828121,-5.26322227150197
0.513,-2.01607071934854,-5.25275983357358
0.514,-2.02131820443493,-5.242208982197
0.515,-2.02655509556124,-5.23157017376622
0.516,-2.0317813052316,-5.22084386743994
0.517,-2.03699674643777,-5.2100305250957
0.518,-2.04220133266358,-5.19913061128402
0.519,-2.0473949778893,-5.18814459318254
0.52,-2.05257758607697,-5.1770728323075
0.521,-2.05774907773274,-5.16591585775195
0.522,-2.06290936972831,-5.15467415845548
0.523,-2.06805837763719,-5.14334820715288
0.524,-2.07319601752288,-5.13193847868367
0.525,-2.07832220594243,-5.12044544993797
0.526,-2.08343685995009,-5.10886959980229
0.527,-2.08853989710087,-5.09721140910547
0.528,-2.09363123545414,-5.08547136056448
0.529,-2.09871079357723,-5.07364993873032
0.53,-2.10377849054905,-5.06174762993385
0.531,-2.10883424596366,-5.04976492223166
0.532,-2.11387797993387,-5.03770230535193
0.533,-2.11890961309483,-5.02556027064028
0.534,-2.12392906660766,-5.01333931100564
0.535,-2.12893626216302,-5.00103992086612
0.536,-2.1339311141381,-4.9886625552062
0.537,-2.1389135443198,-4.9762077062263
0.538,-2.1438834808241,-4.96367589763862
0.539,-2.14884084700626,-4.9510676268055
0.54,-2.15378556673681,-4.93838339215967
0.541,-2.15871756440424,-4.9256236931453
0.542,-2.16363676491769,-4.91278903015909
0.543,-2.16854309370956,-4.89987990449132
0.544,-2.17343647673829,-4.88689681826694
0.545,-2.17831684049094,-4.87384027438662
0.546,-2.18318411198595,-4.86071077646786
0.547,-2.18803821877576,-4.847508828786
0.548,-2.19287908894952,-4.83423493621537
0.549,-2.19770665113573,-4.82088960417029
0.55,-2.20252083450499,-4.80747333854618
0.551,-2.2073215687726,-4.79398664566063
0.552,-2.21210878000473,-4.78043003375698
0.553,-2.21688239077632,-4.76680401288762
0.554,-2.22164234076919,-4.75310908718661
0.555,-2.2263885613936,-4.73934576426109
0.556,-2.23112098458395,-4.72551455185836
0.557,-2.23583954280045,-4.71161595780734
0.558,-2.24054416903088,-4.69765048996
0.559,-2.24523479679223,-4.68361865613279
0.56,-2.24991136013245,-4.66952096404807
0.561,-2.25457379363214,-4.65535792127557
0.562,-2.25922203240625,-4.64113003517378
0.563,-2.26385601210575,-4.62683781283143
0.564,-2.2684756689194,-4.61248176100889
0.565,-2.27308093957541,-4.59806238607965
0.566,-2.27767176134312,-4.58358019397169
0.567,-2.28224807203478,-4.56903569010897
0.568,-2.28680980969298,-4.55442938074457
0.569,-2.29135689891149,-4.5397618335055
0.57,-2.29588928994793,-4.52503350408148
0.571,-2.30040692232248,-4.51024489742324
0.572,-2.30490973607437,-4.49539651782773
0.573,-2.3093976717627,-4.48048886888367
0.574,-2.31387067046716,-4.46552245341721
0.575,-2.31832867378882,-4.45049777343738
0.576,-2.3227716238509,-4.43541533008179
0.577,-2.32719946329951,-4.42027562356211
0.578,-2.33161213530448,-4.40507915310968
0.579,-2.33600958356004,-4.38982641692109
0.58,-2.34039175228568,-4.37451791210377
0.581,-2.34475858622684,-4.35915413462151
0.582,-2.34911003065574,-4.34373557924007
0.583,-2.3534460313721,-4.32826273947278
0.584,-2.35776653470393,-4.31273610752605
0.585,-2.36207147781428,-4.29715624300043
0.586,-2.36636081167048,-4.28152360993092
0.587,-2.37063448657909,-4.26583867933197
0.588,-2.37489245053819,-4.25010194083549
0.589,-2.37913465204844,-4.23431388270362
0.59,-2.38336104011309,-4.21847499178024
0.591,-2.38757156423787,-4.20258575344247
0.592,-2.39176617443092,-4.18664665155219
0.593,-2.39594482120275,-4.17065816840752
0.594,-2.40010745556616,-4.15462078469434
0.595,-2.40425402903615,-4.13853497943778
0.596,-2.40838449362987,-4.12240122995374
0.597,-2.41249880186657,-4.10622001180038
0.598,-2.41659690676751,-4.08999179872961
0.599,-2.42067876185589,-4.07371706263864
0.6,-2.42474432115679,-4.05739627352141
0.601,-2.42879353400524,-4.04102994958105
0.602,-2.43282635292151,-4.02461858109389
0.603,-2.43684273800892,-4.00816258787157
0.604,-2.44084264491536,-3.9916624355202
0.605,-2.44482602976493,-3.97511858774536
0.606,-2.44879284915706,-3.95853150631068
0.607,-2.45274306016576,-3.94190165099629
0.608,-2.45667662033882,-3.92522947955734
0.609,-2.46059348769703,-3.90851544768252
0.61,-2.46449362073336,-3.89176000895252
0.611,-2.4683769784122,-3.87496361479859
0.612,-2.47224352016853,-3.85812671446103
0.613,-2.47609320590715,-3.84124975494765
0.614,-2.47992599600192,-3.82433318099233
0.615,-2.48374185129487,-3.8073774350135
0.616,-2.48754073309554,-3.79038295707264
0.617,-2.49132260134706,-3.7733502091695
0.618,-2.49508741179374,-3.75627971279726
0.619,-2.4988351329318,-3.73917182383518
0.62,-2.50256572761586,-3.72202697670701
0.621,-2.50627915914287,-3.70484560355284
0.622,-2.50997539125074,-3.68762813419563
0.623,-2.51365438811689,-3.67037499610783
0.624,-2.51731611435687,-3.65308661437793
0.625,-2.52096053502296,-3.63576341167709
0.626,-2.52458761560277,-3.61840580822567
0.627,-2.52819732201786,-3.60101422175985
0.628,-2.53178962062227,-3.58358906749819
0.629,-2.5353644782012,-3.56613075810822
0.63,-2.53892186196957,-3.54863970367305
