"time","Th","Ts","h2","s2"
0.0094,301.897210941462,301.455820170083,54187.4283121133,355.70711050366
0.0096,301.937575834428,301.486870944975,54228.4130744723,355.811688057414
0.0098,301.977940671833,301.517924885896,54269.3978368309,355.91626561117
0.01,302.018305453586,301.548981993124,54310.3825991893,356.020843164926
0.0102,302.058670179598,301.58004226693,54351.3673615473,356.125420718679
0.0104,302.099034849782,301.61110570759,54392.3521239058,356.229998272432
0.0106,302.139399464047,301.642172315376,54433.3368862644,356.334575826185
0.0108,302.179764022304,301.673242090567,54474.3216486234,356.439153379945
0.011,302.220128524467,301.704315033433,54515.3064109813,356.543730933694
0.0112,302.260492970446,301.735391144252,54556.2911733402,356.648308487452
0.0114,302.300857360153,301.766470423297,54597.275935699,356.752886041205
0.0116,302.341221693501,301.797552870845,54638.2606980564,356.857463594961
0.0118,302.381585970403,301.828638487167,54679.2454604152,356.962041148711
0.012,302.42195019077,301.859727272543,54720.2302227741,357.066618702467
0.0122,302.462314354516,301.890819227244,54761.2149851322,357.171196256223
0.0124,302.502678461554,301.921914351547,54802.1997474902,357.275773809975
0.0126,302.543042511798,301.953012645727,54843.1845098492,357.380351363726
0.0128,302.583406505159,301.984114110061,54884.1692722081,357.484928917484
0.013,302.623770441553,302.015218744822,54925.1540345667,357.589506471239
0.0132,302.664134320893,302.046326550286,54966.1387969245,357.694084024991
0.0134,302.704498143094,302.07743752673,55007.123559284,357.798661578747
0.0136,302.744861908069,302.108551674428,55048.1083216419,357.903239132502
0.0138,302.785225615732,302.139668993655,55089.0930839997,358.007816686257
0.014,302.825589266,302.17078948469,55130.077846359,358.112394240009
0.0142,302.865952858786,302.201913147806,55171.0626087175,358.216971793764
0.0144,302.906316394005,302.23303998328,55212.0473710762,358.321549347517
0.0146,302.946679871573,302.26416999139,55253.0321334352,358.426126901273
0.0148,302.987043291404,302.295303172408,55294.0168957931,358.530704455027
0.015,303.027406653416,302.326439526614,55335.0016581518,358.635282008781
0.0152,303.067769957523,302.357579054282,55375.9864205104,358.739859562535
0.0154,303.10813320364,302.388721755689,55416.9711828688,358.844437116291
0.0156,303.148496391686,302.419867631111,55457.955945227,358.949014670043
0.0158,303.188859521576,302.451016680826,55498.9407075862,359.0535922238
0.016,303.229222593225,302.482168905108,55539.9254699446,359.158169777552
0.0162,303.269585606552,302.513324304236,55580.9102323021,359.262747331306
0.0164,303.309948561473,302.544482878485,55621.8949946614,359.367324885059
0.0166,303.350311457904,302.575644628133,55662.87975702,359.471902438813
0.0168,303.390674295763,302.606809553458,55703.864519379,359.576479992571
0.017,303.431037074968,302.637977654733,55744.8492817376,359.681057546322
0.0172,303.471399795435,302.669148932239,55785.8340440945,359.785635100079
0.0174,303.511762457084,302.700323386251,55826.8188064546,359.890212653832
0.0176,303.552125059831,302.731501017046,55867.8035688129,359.994790207589
0.0178,303.592487603595,302.762681824901,55908.7883311709,360.099367761339
0.018,303.632850088293,302.793865810096,55949.77309353,360.203945315096
0.0182,303.673212513844,302.825052972905,55990.7578558879,360.308522868848
0.0184,303.713574880168,302.856243313608,56031.7426182472,360.413100422604
0.0186,303.753937187182,302.88743683248,56072.7273806058,360.517677976358
0.0188,303.794299434806,302.9186335298,56113.7121429647,360.622255530111
0.019,303.834661622957,302.949833405845,56154.6969053229,360.726833083865
0.0192,303.875023751557,302.981036460895,56195.6816676818,360.831410637621
0.0194,303.915385820523,303.012242695223,56236.6664300395,360.935988191375
0.0196,303.955747829776,303.043452109112,56277.6511923984,361.040565745128
0.0198,303.996109779235,303.074664702837,56318.6359547566,361.145143298881
0.02,304.036471668821,303.105880476676,56359.620717116,361.249720852635
0.0202,304.076833498453,303.137099430909,56400.6054794742,361.354298406393
0.0204,304.11719526805,303.168321565811,56441.5902418322,361.458875960146
0.0206,304.157556977535,303.199546881662,56482.5750041911,361.5634535139
0.0208,304.197918626827,303.230775378741,56523.5597665489,361.668031067655
0.021,304.238280215846,303.262007057324,56564.5445289087,361.77260862141
0.0212,304.278641744513,303.293241917692,56605.5292912668,361.877186175162
0.0214,304.319003212751,303.324479960122,56646.5140536261,361.981763728916
0.0216,304.359364620478,303.355721184892,56687.4988159847,362.086341282672
0.0218,304.399725967617,303.386965592281,56728.4835783428,362.190918836427
0.022,304.440087254089,303.418213182569,56769.4683407017,362.29549639018
0.0222,304.480448479815,303.449463956032,56810.4531030604,362.400073943933
0.0224,304.520809644719,303.480717912951,56851.4378654191,362.504651497688
0.0226,304.561170748719,303.511975053604,56892.4226277775,362.609229051443
0.0228,304.601531791739,303.543235378269,56933.407390135,362.713806605195
0.023,304.641892773702,303.574498887227,56974.3921524948,362.81838415895
0.0232,304.682253694528,303.605765580756,57015.3769148526,362.922961712708
0.0234,304.722614554142,303.637035459134,57056.3616772118,363.027539266459
0.0236,304.762975352465,303.668308522641,57097.3464395707,363.132116820211
0.0238,304.803336089419,303.699584771558,57138.3312019293,363.23669437397
0.024,304.843696764928,303.73086420616,57179.315964288,363.341271927721
0.0242,304.884057378913,303.76214682673,57220.3007266459,363.445849481475
0.0244,304.9244179313,303.793432633546,57261.2854890053,363.55042703523
0.0246,304.964778422011,303.824721626888,57302.2702513639,363.655004588984
0.0248,305.005138850968,303.856013807036,57343.2550137224,363.759582142742
0.025,305.045499218095,303.887309174267,57384.2397760804,363.864159696496
0.0252,305.085859523317,303.918607728863,57425.2245384391,363.968737250248
0.0254,305.126219766557,303.949909471102,57466.2093007976,364.073314804003
0.0256,305.166579947738,303.981214401266,57507.1940631566,364.177892357757
0.0258,305.206940066785,304.012522519633,57548.178825515,364.282469911508
0.026,305.247300123621,304.043833826482,57589.1635878732,364.387047465263
0.0262,305.287660118172,304.075148322097,57630.1483502324,364.491625019019
0.0264,305.328020050359,304.106466006753,57671.1331125898,364.596202572773
0.0266,305.368379920111,304.137786880734,57712.1178749489,364.700780126527
0.0268,305.40873972735,304.169110944317,57753.1026373074,364.805357680283
0.027,305.449099472001,304.200438197784,57794.0873996664,364.909935234036
0.0272,305.48945915399,304.231768641416,57835.0721620254,365.014512787793
0.0274,305.52981877324,304.26310227549,57876.0569243838,365.119090341545
0.0276,305.570178329676,304.29443910029,57917.0416867424,365.223667895301
0.0278,305.610537823226,304.325779116094,57958.0264491013,365.328245449053
0.028,305.650897253813,304.357122323183,57999.0112114602,365.432823002809
0.0282,305.691256621364,304.388468721837,58039.9959738185,365.53740055656
0.0284,305.731615925803,304.419818312339,58080.9807361771,365.641978110316
0.0286,305.771975167057,304.451171094966,58121.9654985363,365.746555664069
0.0288,305.81233434505,304.482527070003,58162.9502608942,365.851133217825
0.029,305.852693459711,304.513886237726,58203.9350232524,365.955710771578
0.0292,305.893052510963,304.545248598419,58244.9197856111,366.060288325334
0.0294,305.933411498734,304.576614152362,58285.9045479701,366.164865879088
0.0296,305.973770422949,304.607982899835,58326.8893103286,366.269443432842
0.0298,306.014129283538,304.639354841121,58367.8740726885,366.374020986595
0.03,306.054488080422,304.670729976498,58408.8588350468,366.47859854035
0.0302,306.094846813531,304.70210830625,58449.8435974047,366.583176094103
0.0304,306.135205482791,304.733489830657,58490.8283597644,366.687753647856
0.0306,306.175564088129,304.76487455,58531.8131221222,366.792331201615
0.0308,306.215922629472,304.79626246456,58572.7978844806,366.896908755367
0.031,306.256281106746,304.827653574619,58613.7826468398,367.001486309119
0.0312,306.29663951988,304.859047880458,58654.7674091974,367.106063862878
0.0314,306.3369978688,304.890445382358,58695.7521715563,367.210641416628
0.0316,306.377356153435,304.921846080601,58736.7369339153,367.315218970385
0.0318,306.41771437371,304.953249975468,58777.7216962741,367.419796524136
0.032,306.458072529555,304.984657067241,58818.706458633,367.524374077895
0.0322,306.498430620895,305.016067356201,58859.6912209911,367.628951631646
0.0324,306.538788647661,305.047480842631,58900.67598335,367.733529185398
0.0326,306.579146609778,305.078897526811,58941.6607457084,367.838106739156
0.0328,306.619504507177,305.110317409023,58982.6455080669,367.942684292908
0.033,306.659862339784,305.14174048955,59023.6302704261,368.047261846665
0.0332,306.700220107527,305.173166768673,59064.6150327842,368.151839400415
0.0334,306.740577810335,305.204596246674,59105.5997951435,368.25641695417
0.0336,306.780935448137,305.236028923835,59146.5845575018,368.360994507924
0.0338,306.821293020861,305.267464800439,59187.5693198605,368.465572061683
0.034,306.861650528435,305.298903876767,59228.5540822191,368.570149615436
0.0342,306.902007970789,305.330346153099,59269.5388445774,368.674727169188
0.0344,306.942365347851,305.361791629723,59310.5236069365,368.779304722944
0.0346,306.982722659549,305.393240306915,59351.5083692949,368.8838822767
0.0348,307.023079905815,305.42469218496,59392.4931316534,368.98845983045
0.035,307.063437086575,305.456147264141,59433.4778940117,369.093037384206
0.0352,307.103794201761,305.48760554474,59474.4626563709,369.197614937959
0.0354,307.144151251299,305.519067027038,59515.4474187299,369.302192491714
0.0356,307.184508235121,305.550531711319,59556.432181089,369.40677004547
0.0358,307.224865153155,305.581999597865,59597.4169434471,369.511347599222
0.036,307.265222005332,305.613470686958,59638.401705806,369.615925152978
0.0362,307.30557879158,305.644944978881,59679.386468165,369.720502706732
0.0364,307.34593551183,305.676422473919,59720.3712305237,369.825080260487
0.0366,307.386292166012,305.70790317235,59761.3559928813,369.929657814239
0.0368,307.426648754055,305.739387074461,59802.3407552407,370.034235367996
0.037,307.467005275889,305.770874180531,59843.3255175987,370.138812921748
0.0372,307.507361731446,305.802364490847,59884.3102799585,370.243390475504
0.0374,307.547718120653,305.83385800569,59925.2950423171,370.34796802926
0.0376,307.588074443443,305.865354725342,59966.2798046753,370.452545583013
0.0378,307.628430699745,305.896854650087,60007.2645670337,370.557123136767
0.038,307.668786889491,305.928357780208,60048.2493293926,370.661700690521
0.0382,307.70914301261,305.959864115987,60089.2340917516,370.766278244274
0.0384,307.749499069033,305.991373657709,60130.21885411,370.870855798028
0.0386,307.78985505869,306.022886405656,60171.2036164686,370.975433351783
0.0388,307.830210981514,306.054402360111,60212.188378828,371.080010905536
0.039,307.870566837434,306.085921521359,60253.1731411859,371.184588459294
0.0392,307.910922626382,306.117443889682,60294.1579035448,371.289166013043
0.0394,307.951278348288,306.148969465363,60335.1426659034,371.3937435668
0.0396,307.991634003085,306.180498248686,60376.127428262,371.498321120554
0.0398,308.031989590702,306.212030239934,60417.1121906203,371.602898674306
0.04,308.072345111072,306.243565439391,60458.0969529797,371.707476228064
0.0402,308.112700564126,306.275103847341,60499.0817153377,371.812053781818
0.0404,308.153055949794,306.306645464066,60540.066477697,371.916631335569
0.0406,308.19341126801,306.338190289852,60581.0512400552,372.021208889324
0.0408,308.233766518704,306.369738324981,60622.0360024143,372.125786443081
0.041,308.274121701807,306.401289569737,60663.0207647727,372.230363996835
0.0412,308.314476817254,306.432844024403,60704.0055271316,372.334941550585
0.0414,308.354831864974,306.464401689265,60744.9902894895,372.439519104342
0.0416,308.395186844899,306.495962564605,60785.975051849,372.544096658093
0.0418,308.435541756962,306.527526650708,60826.9598142076,372.648674211849
0.042,308.475896601095,306.559093947857,60867.9445765664,372.753251765606
0.0422,308.51625137723,306.590664456337,60908.9293389252,372.857829319362
0.0424,308.5566060853,306.62223817643,60949.9141012841,372.962406873114
0.0426,308.596960725235,306.653815108423,60990.8988636422,373.06698442687
0.0428,308.637315296971,306.685395252598,61031.8836260015,373.171561980622
0.043,308.677669800437,306.71697860924,61072.8683883595,373.276139534376
0.0432,308.718024235568,306.748565178632,61113.8531507183,373.380717088129
0.0434,308.758378602295,306.780154961062,61154.8379130778,373.485294641885
0.0436,308.798732900551,306.811747956809,61195.8226754359,373.589872195638
0.0438,308.83908713027,306.843344166161,61236.8074377943,373.694449749394
0.044,308.879441291383,306.874943589402,61277.7922001532,373.79902730315
0.0442,308.919795383824,306.906546226815,61318.7769625125,373.903604856905
0.0444,308.960149407526,306.938152078686,61359.7617248708,374.008182410659
0.0446,309.000503362422,306.969761145297,61400.7464872303,374.11275996441
0.0448,309.040857248444,307.001373426935,61441.731249588,374.217337518163
0.045,309.081211065527,307.032988923885,61482.7160119469,374.321915071918
0.0452,309.121564813603,307.064607636431,61523.7007743054,374.426492625673
0.0454,309.161918492606,307.096229564855,61564.685536664,374.531070179427
0.0456,309.202272102469,307.127854709446,61605.6702990224,374.635647733183
0.0458,309.242625643125,307.159483070485,61646.6550613818,374.740225286935
0.046,309.282979114509,307.19111464826,61687.6398237404,374.84480284069
0.0462,309.323332516553,307.222749443053,61728.6245860993,374.949380394445
0.0464,309.363685849191,307.254387455152,61769.6093484573,375.053957948199
0.0466,309.404039112357,307.286028684838,61810.5941108162,375.158535501953
0.0468,309.444392305985,307.317673132399,61851.5788731749,375.263113055708
0.047,309.484745430009,307.349320798119,61892.5636355338,375.367690609462
0.0472,309.525098484363,307.380971682284,61933.5483978936,375.472268163219
0.0474,309.565451468979,307.412625785177,61974.5331602509,375.576845716969
0.0476,309.605804383794,307.444283107084,62015.5179226103,375.681423270723
0.0478,309.64615722874,307.475943648291,62056.502684969,375.786000824476
0.048,309.686510003751,307.507607409083,62097.4874473275,375.890578378233
0.0482,309.726862708764,307.539274389745,62138.4722096865,375.995155931989
0.0484,309.76721534371,307.570944590561,62179.4569720456,376.099733485742
0.0486,309.807567908525,307.602618011819,62220.4417344038,376.204311039496
0.0488,309.847920403143,307.634294653802,62261.4264967627,376.30888859325
0.049,309.888272827498,307.665974516797,62302.4112591208,376.413466147003
0.0492,309.928625181526,307.697657601087,62343.3960214789,376.518043700759
0.0494,309.968977465161,307.72934390696,62384.3807838382,376.622621254513
0.0496,310.009329678337,307.7610334347,62425.365546197,376.727198808266
0.0498,310.049681820989,307.792726184594,62466.3503085561,376.831776362022
0.05,310.090033893051,307.824422156926,62507.3350709148,376.936353915772
0.0502,310.13038589446,307.856121351984,62548.3198332738,377.04093146953
0.0504,310.170737825148,307.887823770051,62589.3045956319,377.145509023284
0.0506,310.211089685052,307.919529411413,62630.2893579899,377.250086577038
0.0508,310.251441474109,307.951238276357,62671.2741203493,377.35466413079
0.051,310.291793192248,307.982950365169,62712.2588827083,377.45924168455
0.0512,310.33214483941,308.014665678133,62753.243645067,377.5638192383
0.0514,310.372496415526,308.046384215536,62794.2284074256,377.668396792055
0.0516,310.412847920535,308.078105977663,62835.2131697848,377.772974345812
0.0518,310.453199354369,308.109830964801,62876.1979321428,377.877551899565
0.052,310.493550716965,308.141559177236,62917.1826945017,377.982129453318
0.0522,310.533902008258,308.173290615254,62958.1674568607,378.086707007072
0.0524,310.574253228185,308.20502527914,62999.1522192195,378.191284560826
0.0526,310.614604376678,308.236763169179,63040.1369815783,378.295862114579
0.0528,310.654955453676,308.268504285661,63081.1217439368,378.400439668331
0.053,310.695306459112,308.30024862887,63122.1065062952,378.505017222086
0.0532,310.735657392924,308.331996199091,63163.0912686547,378.609594775844
0.0534,310.776008255045,308.363746996612,63204.076031013,378.714172329599
0.0536,310.816359045414,308.395501021718,63245.0607933717,378.818749883351
0.0538,310.856709763964,308.427258274696,63286.0455557303,378.923327437107
0.054,310.897060410632,308.45901875583,63327.0303180888,379.02790499086
0.0542,310.937410985354,308.490782465411,63368.0150804473,379.132482544614
0.0544,310.977761488067,308.522549403721,63408.9998428067,379.237060098368
0.0546,311.018111918706,308.554319571049,63449.9846051654,379.341637652121
0.0548,311.058462277206,308.586092967681,63490.9693675238,379.446215205876
0.055,311.098812563504,308.617869593903,63531.9541298821,379.55079275963
0.0552,311.139162777537,308.649649450001,63572.9388922414,379.655370313388
0.0554,311.179512919239,308.681432536262,63613.9236546002,379.759947867138
0.0556,311.219862988549,308.713218852974,63654.9084169588,379.864525420897
0.0558,311.260212985402,308.745008400421,63695.8931793185,379.969102974649
0.056,311.300562909735,308.776801178891,63736.8779416768,380.073680528402
0.0562,311.340912761483,308.808597188672,63777.8627040353,380.178258082159
0.0564,311.381262540584,308.840396430049,63818.847466394,380.282835635911
0.0566,311.421612246973,308.872198903308,63859.8322287526,380.387413189666
0.0568,311.461961880588,308.904004608738,63900.8169911118,380.491990743421
0.057,311.502311441364,308.935813546624,63941.8017534702,380.596568297174
0.0572,311.54266092924,308.967625717254,63982.7865158287,380.701145850928
0.0574,311.583010344151,308.999441120915,64023.7712781877,380.805723404683
0.0576,311.623359686034,309.031259757893,64064.756040547,380.910300958438
0.0578,311.663708954825,309.063081628476,64105.740802905,381.014878512191
0.058,311.704058150462,309.094906732949,64146.7255652635,381.119456065946
0.0582,311.744407272882,309.126735071601,64187.7103276226,381.224033619701
0.0584,311.784756322022,309.158566644718,64228.6950899811,381.328611173453
0.0586,311.825105297818,309.190401452589,64269.6798523393,381.433188727206
0.0588,311.865454200207,309.222239495499,64310.6646146986,381.537766280962
0.059,311.905803029128,309.254080773735,64351.6493770582,381.642343834716
0.0592,311.946151784515,309.285925287585,64392.6341394161,381.746921388472
0.0594,311.986500466307,309.317773037337,64433.6189017752,381.851498942224
0.0596,312.026849074441,309.349624023276,64474.6036641335,381.956076495978
0.0598,312.067197608855,309.381478245692,64515.5884264929,382.060654049734
0.06,312.107546069485,309.41333570487,64556.5731888512,382.165231603488
0.0602,312.147894456269,309.445196401099,64597.55795121,382.269809157241
0.0604,312.188242769144,309.477060334666,64638.5427135688,382.374386710997
0.0606,312.228591008047,309.508927505857,64679.5274759274,382.47896426475
0.0608,312.268939172916,309.540797914962,64720.5122382859,382.583541818503
0.061,312.309287263689,309.572671562265,64761.4970006446,382.68811937226
0.0612,312.349635280303,309.604548448056,64802.4817630036,382.792696926014
0.0614,312.389983222694,309.636428572622,64843.4665253618,382.897274479765
0.0616,312.430331090803,309.668311936251,64884.4512877207,383.001852033522
0.0618,312.470678884566,309.700198539231,64925.4360500801,383.106429587275
0.062,312.511026603919,309.732088381847,64966.4208124383,383.211007141028
0.0622,312.551374248802,309.763981464389,65007.4055747972,383.315584694783
0.0624,312.591721819151,309.795877787145,65048.3903371565,383.420162248542
0.0626,312.632069314906,309.8277773504,65089.3750995148,383.524739802293
0.0628,312.672416736002,309.859680154445,65130.3598618733,383.629317356049
0.063,312.71276408238,309.891586199565,65171.3446242328,383.733894909801
0.0632,312.753111353975,309.92349548605,65212.329386591,383.838472463556
0.0634,312.793458550728,309.955408014186,65253.31414895,383.94305001731
0.0636,312.833805672574,309.987323784263,65294.298911309,384.047627571067
0.0638,312.874152719452,310.019242796567,65335.2836736666,384.15220512482
0.064,312.914499691302,310.051165051386,65376.2684360265,384.256782678574
0.0642,312.954846588058,310.083090549008,65417.2531983844,384.361360232328
0.0644,312.995193409662,310.115019289723,65458.2379607427,384.465937786085
0.0646,313.035540156051,310.146951273816,65499.2227231021,384.570515339835
0.0648,313.075886827164,310.178886501578,65540.2074854614,384.675092893589
0.065,313.116233422936,310.210824973295,65581.1922478189,384.779670447344
0.0652,313.156579943309,310.242766689255,65622.1770101783,384.884248001099
0.0654,313.196926388219,310.274711649747,65663.1617725372,384.988825554856
0.0656,313.237272757606,310.306659855059,65704.1465348966,385.093403108607
0.0658,313.277619051408,310.338611305478,65745.1312972544,385.19798066236
0.066,313.317965269562,310.370566001295,65786.1160596131,385.302558216116
0.0662,313.358311412008,310.402523942796,65827.1008219725,385.40713576987
0.0664,313.398657478684,310.434485130269,65868.0855843313,385.511713323623
0.0666,313.439003469529,310.466449564004,65909.0703466897,385.616290877377
0.0668,313.47934938448,310.498417244288,65950.0551090484,385.720868431134
0.067,313.519695223478,310.530388171409,65991.0398714072,385.825445984885
0.0672,313.560040986459,310.562362345657,66032.024633766,385.930023538638
0.0674,313.600386673364,310.59433976732,66073.0093961255,386.034601092396
0.0676,313.64073228413,310.626320436685,66113.9941584835,386.139178646149
0.0678,313.681077818697,310.658304354041,66154.9789208419,386.243756199902
0.068,313.721423277002,310.690291519677,66195.9636832008,386.348333753656
0.0682,313.761768658987,310.722281933882,66236.9484455599,386.452911307411
0.0684,313.802113964588,310.754275596944,66277.9332079189,386.557488861167
0.0686,313.842459193744,310.786272509151,66318.9179702775,386.662066414922
0.0688,313.882804346395,310.818272670791,66359.9027326365,386.766643968673
0.069,313.923149422479,310.850276082155,66400.8874949943,386.871221522428
0.0692,313.963494421937,310.882282743531,66441.8722573531,386.975799076184
0.0694,314.003839344705,310.914292655206,66482.8570197118,387.08037662994
0.0696,314.044184190724,310.94630581747,66523.8417820703,387.184954183694
0.0698,314.084528959933,310.97832223061,66564.8265444296,387.289531737445
0.07,314.12487365227,311.010341894918,66605.8113067883,387.3941092912
0.0702,314.165218267676,311.042364810679,66646.7960691476,387.498686844954
0.0704,314.205562806087,311.074390978186,66687.7808315052,387.603264398708
0.0706,314.245907267446,311.106420397725,66728.7655938646,387.707841952463
0.0708,314.286251651688,311.138453069585,66769.7503562237,387.812419506219
0.071,314.326595958757,311.170488994056,66810.7351185828,387.916997059973
0.0712,314.366940188587,311.202528171426,66851.7198809408,388.021574613727
0.0714,314.407284341123,311.234570601983,66892.7046433001,388.126152167478
0.0716,314.447628416299,311.266616286018,66933.689405659,388.230729721234
0.0718,314.487972414058,311.29866522382,66974.6741680175,388.33530727499
0.072,314.528316334339,311.330717415676,67015.6589303765,388.439884828742
0.0722,314.568660177078,311.362772861877,67056.6436927344,388.544462382498
0.0724,314.609003942219,311.394831562711,67097.6284550944,388.649039936253
0.0726,314.649347629698,311.426893518467,67138.6132174527,388.753617490006
0.0728,314.689691239457,311.458958729435,67179.5979798114,388.858195043758
0.073,314.730034771435,311.491027195903,67220.5827421703,388.962772597514
0.0732,314.77037822557,311.523098918162,67261.5675045286,389.067350151268
0.0734,314.810721601802,311.555173896499,67302.5522668874,389.171927705022
0.0736,314.851064900073,311.587252131204,67343.5370292468,389.276505258777
0.0738,314.891408120319,311.619333622567,67384.5217916046,389.381082812533
0.074,314.931751262483,311.651418370877,67425.506553964,389.485660366285
0.0742,314.972094326503,311.683506376423,67466.4913163224,389.590237920042
0.0744,315.012437312318,311.715597639493,67507.4760786806,389.694815473795
0.0746,315.052780219869,311.747692160379,67548.4608410403,389.799393027549
0.0748,315.093123049096,311.779789939369,67589.4456033992,389.903970581303
0.075,315.133465799938,311.811890976752,67630.4303657577,390.008548135058
0.0752,315.173808472334,311.843995272818,67671.415128116,390.113125688812
0.0754,315.214151066227,311.876102827856,67712.3998904752,390.217703242563
0.0756,315.254493581553,311.908213642156,67753.3846528332,390.322280796318
0.0758,315.294836018255,311.940327716007,67794.3694151923,390.426858350074
0.076,315.335178376271,311.972445049699,67835.3541775515,390.531435903828
0.0762,315.375520655541,312.004565643522,67876.3389399097,390.636013457584
0.0764,315.415862856006,312.036689497764,67917.3237022681,390.740591011336
0.0766,315.456204977606,312.068816612716,67958.3084646277,390.845168565091
0.0768,315.496547020281,312.100946988667,67999.2932269869,390.949746118844
0.077,315.536888983969,312.133080625906,68040.2779893455,391.054323672599
0.0772,315.577230868612,312.165217524724,68081.2627517036,391.158901226351
0.0774,315.617572674151,312.19735768541,68122.2475140624,391.263478780107
0.0776,315.657914400524,312.229501108254,68163.2322764205,391.368056333863
0.0778,315.698256047672,312.261647793545,68204.2170387801,391.472633887616
0.078,315.738597615536,312.293797741574,68245.2018011384,391.577211441372
0.0782,315.778939104055,312.325950952629,68286.186563497,391.681788995124
0.0784,315.819280513169,312.358107427002,68327.1713258565,391.78636654888
0.0786,315.859621842821,312.39026716498,68368.1560882153,391.890944102633
0.0788,315.899963092947,312.422430166856,68409.1408505741,391.995521656386
0.079,315.94030426349,312.454596432918,68450.1256129329,392.100099210143
0.0792,315.98064535439,312.486765963455,68491.1103752915,392.204676763896
0.0794,316.020986365588,312.51893875876,68532.0951376503,392.309254317651
0.0796,316.061327297023,312.55111481912,68573.0799000091,392.413831871404
0.0798,316.101668148634,312.583294144827,68614.0646623669,392.518409425158
0.08,316.142008920365,312.615476736169,68655.0494247266,392.622986978914
0.0802,316.182349612155,312.647662593437,68696.034187085,392.727564532668
0.0804,316.222690223944,312.679851716922,68737.0189494434,392.832142086423
0.0806,316.263030755672,312.712044106912,68778.0037118026,392.936719640174
0.0808,316.303371207281,312.744239763699,68818.9884741616,393.04129719393
0.081,316.34371157871,312.776438687572,68859.9732365206,393.145874747685
0.0812,316.3840518699,312.808640878821,68900.9579988791,393.250452301437
0.0814,316.424392080792,312.840846337737,68941.942761238,393.355029855192
0.0816,316.464732211326,312.87305506461,68982.9275235964,393.459607408947
0.0818,316.505072261444,312.90526705973,69023.9122859558,393.564184962701
0.082,316.545412231085,312.937482323387,69064.8970483137,393.668762516458
0.0822,316.58575212019,312.96970085587,69105.8818106729,393.773340070211
0.0824,316.6260919287,313.001922657471,69146.8665730314,393.877917623963
0.0826,316.666431656555,313.034147728481,69187.8513353905,393.982495177717
