"time","controller.busdelay.y","controller.positionToSpeed.x","controller.position_PI.x","controller.speed_PI.x","elastoGap.s_rel","elastoGap.v_rel","gearbox.phi_rel","gearbox.w_rel","rodMass.s","rodMass.v","slewRateLimiter.y"
0,0,-0.00972609630841506,0,-0.0291782889252452,0,0,0,0,0,0,0
1.16037356363557e-07,4.6625002279532e-11,-0.00972609630841506,2.25718100673167e-09,-0.0291782212098065,7.25255814779194e-13,1.15788340762895e-05,3.23437771396062e-13,7.25288157263558e-06,1.07812590465354e-15,2.41762719087852e-08,0
1.16037356363557e-07,4.6625002279532e-11,-0.00972609630841506,2.25718100673167e-09,-0.0291782212098065,7.25255814779194e-13,1.15788340762895e-05,3.23437771396062e-13,7.25288157263558e-06,1.07812590465354e-15,2.41762719087852e-08,0
0.000269529603348729,0.000213592142804984,-0.00972609630841509,5.24294176027801e-06,-0.0290209582785946,6.36161903968543e-07,0.00234654019432364,0.000872664625998323,7.16691848753862,2.90888208666108e-06,0.0238897282917954,0
0.000269529603348729,0.000213592142804984,-0.00972609630841509,5.24294176027801e-06,-0.0290209582785946,6.36161903968543e-07,0.00234654019432364,0.000872664625998323,7.16691848753862,2.90888208666108e-06,0.0238897282917954,0
0.000269599090819068,0.000213697567320389,-0.00972609630841509,5.2442934439355e-06,-0.0290209177062229,6.36325056524804e-07,0.00234983067245489,0.000873162678084729,7.16795375915748,2.91054226028243e-06,0.0238931791971916,0
0.000269599090819068,0.000213697567320389,-0.00972609630841509,5.2442934439355e-06,-0.0290209177062229,6.36325056524804e-07,0.00234983067245489,0.000873162678084729,7.16795375915748,2.91054226028243e-06,0.0238931791971916,0
0.000269599362571997,0.000213697979663235,-0.00972609630841509,5.24429873012582e-06,-0.0290209175475517,6.36325695104634e-07,0.00234985715061787,0.000873164625997152,7.16795372484549,2.91054875332384e-06,0.0238931790828184,0
0.000269599362571997,0.000213697979663235,-0.00972609630841509,5.24429873012582e-06,-0.0290209175475517,6.36325695104634e-07,0.00234985715061787,0.000873164625997152,7.16795372484549,2.91054875332384e-06,0.0238931790828184,0
0.005,-0.00517299074517418,-0.00971940334925946,9.7112142217841e-05,-0.0263842044719731,0.000107467010334587,-0.00906852440609944,0.00090545430699835,9.8080522795571e-07,3.03517853849869e-06,7.60587129958036e-06,0
0.005,-0.00517299074517418,-0.00971940334925946,9.7112142217841e-05,-0.0263842044719731,0.000107467010334587,-0.00906852440609944,0.00090545430699835,9.8080522795571e-07,3.03517853849869e-06,7.60587129958036e-06,0
0.00615233743484553,-10.7355222580143,-0.00796933690986793,8.24558918356643e-05,-0.061819012839328,9.93674289763627e-05,-0.00435728365577866,0.000905364270891951,-0.000102947928602185,3.04069217040618e-06,-3.4315976204413e-07,0
0.00615233743484553,-10.7355222580143,-0.00796933690986793,8.24558918356643e-05,-0.061819012839328,9.93674289763627e-05,-0.00435728365577866,0.000905364270891951,-0.000102947928602185,3.04069217040618e-06,-3.4315976204413e-07,0
0.01,-12.0646190942467,-0.00342518412960308,3.42223755308606e-05,-0.154135649850694,0.000100255738837998,0.000534381342126594,0.000905455236604492,8.06221978090189e-05,2.94183902729134e-06,-5.14344629435116e-05,0
0.01,-12.0646190942467,-0.00342518412960308,3.42223755308606e-05,-0.154135649850694,0.000100255738837998,0.000534381342126594,0.000905455236604492,8.06221978090189e-05,2.94183902729134e-06,-5.14344629435116e-05,0
0.015,1.62333332216638,-0.00491123437271886,0.000105902004854124,-0.122243442741822,9.99289516923743e-05,2.86988404789352e-05,0.000905677472105507,3.06327549929324e-05,2.67323962631179e-06,-4.56835319712637e-05,0
0.015,1.62333332216638,-0.00491123437271886,0.000105902004854124,-0.122243442741822,9.99289516923743e-05,2.86988404789352e-05,0.000905677472105507,3.06327549929324e-05,2.67323962631179e-06,-4.56835319712637e-05,0
0.02,-6.41816714281403,-0.00201218797603549,8.09920483133738e-05,-0.180943841131947,0.00010000998140578,-6.40057810031065e-06,0.000905805233421863,1.93975484769183e-05,2.39719173282522e-06,-6.99131146803757e-05,0
0.02,-6.41816714281403,-0.00201218797603549,8.09920483133738e-05,-0.180943841131947,0.00010000998140578,-6.40057810031065e-06,0.000905805233421863,1.93975484769183e-05,2.39719173282522e-06,-6.99131146803757e-05,0
0.025,-1.93891124488386,-0.00175178017261316,9.40201869095742e-05,-0.185735187478717,0.000100000282283039,-3.78573962725949e-08,0.000905881113564661,1.16927965872711e-05,2.01748412765397e-06,-7.81792154465059e-05,0
0.025,-1.93891124488386,-0.00175178017261316,9.40201869095742e-05,-0.185735187478717,0.000100000282283039,-3.78573962725949e-08,0.000905881113564661,1.16927965872711e-05,2.01748412765397e-06,-7.81792154465059e-05,0
0.03,1.24298663682807,-0.00315711766408289,0.000146807992496727,-0.156008948837866,9.9995783116058e-05,4.39145077317955e-08,0.000905926641393488,6.9888435760765e-06,1.6592317454035e-06,-6.27057094471007e-05,0
0.03,1.24298663682807,-0.00315711766408289,0.000146807992496727,-0.156008948837866,9.9995783116058e-05,4.39145077317955e-08,0.000905926641393488,6.9888435760765e-06,1.6592317454035e-06,-6.27057094471007e-05,0
0.035,6.04648670197605,-0.00692532554829785,0.0002738973653568,-0.0767691567229915,9.99889298243954e-05,6.40262872513218e-07,0.000905953363199071,4.10217639218861e-06,1.45701235187551e-06,-1.52063659774634e-05,0
0.035,6.04648670197605,-0.00692532554829785,0.0002738973653568,-0.0767691567229915,9.99889298243954e-05,6.40262872513218e-07,0.000905953363199071,4.10217639218861e-06,1.45701235187551e-06,-1.52063659774634e-05,0
0.0367879823201586,4.32480962529273,-0.00770855016620368,0.000315766619039481,-0.0598169587331347,9.99910458825621e-05,1.43580490537601e-06,0.000905960164504829,3.52122108099914e-06,1.44397526841925e-06,1.17374036051312e-08,0
0.0367879823201586,4.32480962529273,-0.00770855016620368,0.000315766619039481,-0.0598169587331347,9.99910458825621e-05,1.43580490537601e-06,0.000905960164504829,3.52122108099914e-06,1.44397526841925e-06,1.17374036051312e-08,0
0.04,3.12508541191555,-0.00880119843382333,0.000390853719909957,-0.0356432797888402,9.99946231601491e-05,3.51912879463546e-07,0.000905970017736661,2.62132410765581e-06,1.47622457589358e-06,1.92962738113867e-05,0
0.04,3.12508541191555,-0.00880119843382333,0.000390853719909957,-0.0356432797888402,9.99946231601491e-05,3.51912879463546e-07,0.000905970017736661,2.62132410765581e-06,1.47622457589358e-06,1.92962738113867e-05,0
0.045,-4.49895044023901,-0.00653414438627313,0.000421342963565388,-0.0799477965376108,0.000100005391584675,-4.87125877148967e-07,0.000905981478459759,1.81562864992323e-06,1.55062201717685e-06,5.1528462361649e-06,0
0.045,-4.49895044023901,-0.00653414438627313,0.000421342963565388,-0.0799477965376108,0.000100005391584675,-4.87125877148967e-07,0.000905981478459759,1.81562864992323e-06,1.55062201717685e-06,5.1528462361649e-06,0
0.05,-0.566262016829411,-0.00655819090220136,0.000487314796230838,-0.0773514010153466,9.99987108812901e-05,1.54302297627679e-07,0.000905987930302426,9.6428727580973e-07,1.56732668984534e-06,4.49190211333141e-06,0
0.05,-0.566262016829411,-0.00655819090220136,0.000487314796230838,-0.0773514010153466,9.99987108812901e-05,1.54302297627679e-07,0.000905987930302426,9.6428727580973e-07,1.56732668984534e-06,4.49190211333141e-06,0
