"time","cDC1.v","cDC2.v","transformer1.l2sigma.inductor[1].i","transformer1.l2sigma.inductor[3].i"
0.0051,53.9450106508981,53.9450106508981,-297.038760420465,7.69391250655308e-05
0.00515,54.1172104775733,54.1172104775733,-312.056106506077,0.000115385557614339
0.0052,54.3586111282717,54.3586111282717,-326.776102964187,0.000153803520503353
0.00525,54.6658343157979,54.6658343157979,-341.118114187367,0.000192183534675092
0.0053,55.035195969189,55.035195969189,-355.005173359777,0.000230516130435365
0.00535,55.462732587437,55.4627325874371,-368.364255649802,0.000268791849789739
0.0054,55.9442282193264,55.9442282193265,-381.126525357147,0.00030700124877718
0.00545,56.4752419369881,56.4752419369881,-393.227556126403,0.000345134899800248
0.0055,57.0511356604934,57.0511356604934,-404.607523276188,0.000383183393951176
0.00555,57.6671021680043,57.6671021680043,-415.211368731139,0.000421137343333329
0.0056,58.318193159282,58.318193159282,-424.98893931826,0.000458987383377611
0.00565,58.9993472472028,58.9993472472028,-433.895097036734,0.000496724175153027
0.0057,59.7054177325075,59.7054177325075,-441.889802094411,0.000534338407670911
0.00575,60.4312000278688,60.4312000278688,-448.93816891664,0.000571820800182132
0.0058,61.1714586375858,61.1714586375858,-455.010497100556,0.00060916210446724
0.00585,61.9209535402655,61.9209535402655,-460.082275271839,0.00064635310711817
0.0059,62.6744658833063,62.6744658833063,-464.134160406526,0.000683384631811566
0.00595,63.4268228634846,63.4268228634846,-467.151932457753,0.000720247541572691
0.006,64.1729217621007,64.1729217621007,-469.126427004238,0.000756932741030225
0.00605,64.9077529400193,64.9077529400193,-470.053443862533,0.00079343117866017
0.0061,65.6264217874766,65.6264217874767,-469.933635182552,0.000829733849019195
0.00615,66.3241695087397,66.3241695087397,-468.772372984268,0.00086583179496646
0.0062,66.9963927491379,66.9963927491379,-466.579598620302,0.000901716109874042
0.00625,67.6386618792779,67.6386618792779,-463.369653303788,0.000937377939824222
0.0063,68.2467379804538,68.2467379804538,-459.161092779527,0.000972808485794078
0.00635,68.8165884471413,68.8165884471413,-453.976486788667,0.00100799900582642
0.0064,69.344401225989,69.344401225989,-447.842205281495,0.00104294081718709
0.00645,69.8265975493593,69.8265975493593,-440.788191624219,0.00107762529850704
0.0065,70.2598432336793,70.2598432336794,-432.847725300281,0.00111204389190945
0.00655,70.6410584736454,70.6410584736454,-424.057175082343,0.00114618810512121
0.0066,70.9674257598526,70.9674257598526,-414.455742528906,0.00118004951356827
0.00665,71.2363974014995,71.2363974014995,-404.085204195837,0.00121361976245527
0.0067,71.445702170057,71.445702170057,-392.989650880404,0.00124689056882727
0.00675,71.593346202444,71.593346202444,-381.215202979404,0.00127985372360762
0.0068,71.6776179160431,71.6776179160431,-368.80974989899,0.00131250109363117
0.00685,71.6970882825562,71.6970882825562,-355.822670754408,0.00134482462365263
0.0069,71.6506099059569,71.650609905957,-342.304562984266,0.00137681633832189
0.00695,71.5373158254013,71.5373158254013,-328.306974274447,0.00140846834415541
0.00698206483452627,71.4292133465563,71.4292133465563,-319.102205138742,0.00142858426693361
0.00698206483452627,71.4292133465563,71.4292133465563,-319.102205138742,0.00142858426693361
0.007,71.3566402392576,71.3566402392576,-313.918398631717,0.0739787943744896
0.00705,71.1093771511188,71.1093771511188,-299.606918708084,1.05072172868714
0.0071,70.7981575751022,70.7981575751022,-285.551308040193,3.18823908949987
0.00715,70.4259745165863,70.4259745165863,-271.81155935609,6.51106740400848
0.0072,69.9960332514573,69.9960332514573,-258.443543462178,11.0414390144468
0.00725,69.5117250082511,69.5117250082511,-245.498770671754,16.7991641817166
0.0073,68.9766004096678,68.9766004096679,-233.024188677129,23.8015314402601
0.00735,68.3943425773887,68.3943425773887,-221.062015755507,32.0632256957327
0.0074,67.768740182129,67.7687401821291,-209.649608155446,41.59626347249
0.00745,67.10366054416,67.10366054416,-198.819362681243,52.4099458187556
0.0075,66.4030230362892,66.4030230362892,-188.598652707418,64.5108279793057
0.00755,65.6707729208527,65.6707729208528,-179.009800298008,77.9027071851804
0.0076,64.9108557424602,64.9108557424602,-170.070079231239,92.5866259492254
0.00765,64.127192490926,64.127192490926,-161.791752400339,108.560892609355
0.0077,63.3236555997059,63.3236555997059,-154.182138644801,125.821116641021
0.00775,62.5040459760768,62.5040459760769,-147.243710716359,144.360259595627
0.00775558300279342,62.41169378169,62.41169378169,-146.510568697106,146.509320465247
0.00775558300279342,62.41169378169,62.41169378169,-146.510568697106,146.509320465247
0.0078,61.6975456030863,61.6975456030863,-152.564419261818,152.564010762341
0.00785,60.9462253409241,60.9462253409242,-160.231229489863,160.230858976886
0.0079,60.2534036561943,60.2534036561943,-168.728417850149,168.728085415091
0.00795,59.6215505121848,59.6215505121848,-177.979349616482,177.979055341365
0.008,59.0526873377162,59.0526873377162,-187.905419759535,187.905163716969
0.00805,58.5483928388085,58.5483928388085,-198.42652334651,198.426305599668
0.0081,58.109811040908,58.109811040908,-209.461477882603,209.461298485212
0.00815,57.737653834743,57.737653834743,-220.928442581776,220.928301578099
0.0082,57.4322107332864,57.4322107332864,-232.745345001212,232.745242426039
0.00825,57.1933593683431,57.1933593683431,-244.830282615346,244.830218493987
0.0083,57.020577168834,57.020577168834,-257.101917814398,257.101892162673
0.00835,56.9129550718143,56.9129550718143,-269.479858655072,269.47987147931
0.0084,56.8692126602905,56.8692126602905,-281.885015798031,281.885067095068
0.00845,56.887714652181,56.887714652181,-294.239956414068,294.240046171248
0.0085,56.9664877737755,56.9664877737755,-306.469232392626,306.469360587803
0.00855,57.1032410196122,57.1032410196122,-318.499708567459,318.499875169001
0.0086,57.2953850874114,57.2953850874114,-330.260839089657,330.26104405646
0.00865,57.540053418704,57.540053418704,-341.684941923411,341.685185204901
0.0087,57.8341235460265,57.8341235460265,-352.707452675903,352.707734212054
0.00875,58.174239449496,58.174239449496,-363.267150899861,363.267470621208
0.0088,58.5568343530978,58.5568343530978,-373.306370938034,373.306728765691
0.00885,58.9781540048114,58.9781540048114,-382.771184580764,382.771580426442
0.0089,59.4342801768535,59.4342801768535,-391.611561230704,391.611994996735
0.00895,59.9211543017938,59.9211543017938,-399.781504855731,399.781976435088
0.009,60.4346011280357,60.4346011280357,-407.239169494046,407.239678770375
0.00905,60.9703523276916,60.9703523276916,-413.946951905899,413.947498753544
0.0091,61.5240699295392,61.5240699295392,-419.871557657976,419.87214194201
0.00915,62.0913694497133,62.0913694497133,-424.984048329025,424.984669905285
0.0092,62.6678426173654,62.6678426173654,-429.259865129739,429.26052384486
0.00925,63.2490795999382,63.2490795999382,-432.678830948524,432.679526639977
0.0093,63.8306906114446,63.8306906114446,-435.225130538283,435.225863034418
0.00935,64.4083269430133,64.4083269430133,-436.887273727373,436.888042847457
0.0094,64.9777011119764,64.9777011119764,-437.658034001302,437.658839555566
0.00945,65.5346062032694,65.5346062032695,-437.534370410844,437.53521220053
0.0095,66.0749343407545,66.0749343407545,-436.517332414036,436.518210231444
0.00955,66.5946941671691,66.5946941671691,-434.611947036305,434.612860664848
0.0096,67.0900272955412,67.0900272955412,-431.827090076538,431.828039290791
0.00965,67.5572236216667,67.5572236216667,-428.175341672148,428.176326237907
0.0097,67.9927357802493,67.9927357802493,-423.672831576841,423.673851251179
0.00975,68.3931919944453,68.3931919944453,-418.339065586914,418.340120118241
0.0098,68.7554080519471,68.7554080519471,-412.19674532867,412.197834456797
0.00985,69.0763979912089,69.0763979912089,-405.271576468973,405.272699925174
0.0099,69.3533835458782,69.3533835458782,-397.592067743495,397.593225250573
0.00995,69.5838023235144,69.5838023235145,-389.189322017584,389.190513289942
0.01,69.7653147738034,69.7653147738034,-380.096821033729,380.098045777439
0.01005,69.8958099880642,69.8958099880642,-370.350204874932,370.351462787806
0.0101,69.9734099592532,69.9734099592532,-359.98704590336,359.988336675027
0.01015,69.996472906137,69.996472906137,-349.046621346182,349.047944658163
0.0102,69.9635952897651,69.9635952897651,-337.569683407906,337.571038933694
0.01025,69.8736126427473,69.8736126427473,-325.598228724999,325.599616130139
0.0102647148384952,69.8361141900249,69.836114190025,-321.987128247376,321.98852496966
0.0102647148384952,69.8361141900249,69.836114190025,-321.987128247376,321.98852496966
0.0103,69.7257649735347,69.7257649735347,-313.037606682405,313.314468021322
0.01035,69.5211432138355,69.5211432138355,-299.534019060799,301.154952632477
0.0104,69.2620068304289,69.2620068304289,-285.09456186236,289.196498832628
0.01045,68.9508163086064,68.9508163086064,-269.748726519833,277.487494528864
0.0105,68.5902022410727,68.5902022410727,-253.52456496311,266.072959173735
0.01055,68.182943535836,68.182943535836,-236.448587741539,254.994344822619
0.0106,67.7319452339097,67.7319452339097,-218.545669536825,244.289352208341
0.01065,67.2402179035352,67.2402179035352,-199.83900656159,233.991842478233
0.0107,66.7108552095156,66.7108552095157,-180.350052785437,224.13171549968
0.01075,66.1470119424506,66.1470119424506,-160.098477129542,214.734828238168
0.0108,65.5518825545745,65.5518825545745,-139.102141483278,205.822953201873
0.01085,64.9286800192912,64.9286800192912,-117.377090505935,197.41376108141
0.0109,64.2806150794768,64.2806150794768,-94.9375526817681,189.520826699317
0.01095,63.6108761314161,63.6108761314161,-71.7959548570224,182.153661805534
0.011,62.922609849305,62.922609849305,-47.9629499050108,175.31777396291
0.01105,62.2189026625354,62.2189026625354,-23.4474567069682,169.014750315095
0.0110965798371389,61.5520851835171,61.5520851835171,-0.00123103885921062,163.620407446866
0.0110965798371389,61.5520851835171,61.5520851835171,-0.00123103885921062,163.620407446866
0.0111,61.50291352478,61.50291352478,-0.000433768392636794,164.114242003694
0.01115,60.8134633013447,60.8134633013447,-0.000395848046790201,171.78428958348
0.0112,60.1808808304214,60.1808808304214,-0.000357830031366002,180.237099248865
0.01125,59.6074445238272,59.6074445238272,-0.000319723726736361,189.397854441636
0.0113,59.0949997326519,59.094999732652,-0.000281538535061134,199.189957641831
0.01135,58.6449654482727,58.6449654482727,-0.000243283877966625,209.535462731368
0.0114,58.2583382313276,58.2583382313276,-0.000204969194214563,220.355484743032
0.01145,57.9356988061086,57.9356988061086,-0.000166603937380848,231.570608645719
0.0115,57.6772210204312,57.6772210204312,-0.000128197573518532,243.101292253844
0.01155,57.4826822574044,57.4826822574044,-8.97595788232204e-05,254.868255260229
0.0116,57.3514753054922,57.3514753054922,-5.12994372949405e-05,266.792856939809
0.01165,57.2826219092444,57.2826219092444,-1.28266383981243e-05,278.797461800956
0.0117,57.2747878540266,57.2747878540266,2.56493252797977e-05,290.805789878523
0.01175,57.3262992399741,57.3262992399741,6.41189603705073e-05,302.743251104869
0.0118,57.435160027193,57.435160027193,0.000102572775067174,314.537261226872
0.01185,57.5990706193658,57.5990706193658,0.000141001281466422,326.117540166382
0.0119,57.8154474467817,57.8154474467817,0.00017939499790932,337.41639108021
0.01195,58.0814433904169,58.0814433904169,0.000217744451320842,348.368959126367
0.012,58.3939689256085,58.3939689256085,0.000256040179547159,358.913469104729
0.01205,58.7497138340704,58.7497138340704,0.000294272733690382,368.991442886099
0.0121,59.145169447493,59.1451694474931,0.000332432680439862,378.547893614968
0.01215,59.5766512207068,59.5766512207069,0.000370510604399747,387.531498556964
0.0122,60.0403215491736,60.0403215491737,0.000408497110412082,395.894749382794
0.01225,60.5322127092303,60.5322127092304,0.000446382825874917,403.594079914767
0.0123,61.0482498059087,61.0482498059087,0.000484158403054789,410.589971309523
0.01235,61.584273622559,61.584273622559,0.000521814521393318,416.847035742144
0.0124,62.1360632607438,62.1360632607438,0.000559341889806781,422.334076680428
0.01245,62.6993584658888,62.6993584658889,0.00059673124897855,427.024128127757
0.0125,63.2698815421676,63.2698815421676,0.000633973373643754,430.894472304419
0.01255,63.8433587583859,63.8433587583859,0.00067105907486537,433.926636336933
0.0126,64.4155411594754,64.4155411594755,0.000707979202301469,436.106368760974
0.01265,64.9822247159671,64.9822247159671,0.000744724646463114,437.423596846974
0.0127,65.5392696893628,65.5392696893628,0.000781286340961808,437.872364190011
0.01275,66.0826191845531,66.0826191845531,0.000817655264746526,437.450750852506
0.0128,66.6083168027282,66.6083168027282,0.000853822444329559,436.160776216743
0.01285,67.1125233302106,67.1125233302106,0.000889778956000465,434.00828551333
0.0129,67.5915324304113,67.5915324304113,0.000925515928027952,431.002821379917
0.01295,68.0417852858524,68.0417852858524,0.000961024542848985,427.157481287449
0.013,68.4598841111194,68.4598841111194,0.000996296039244198,422.48876145757
0.01305,68.8426045545751,68.8426045545751,0.00103132171449966,417.016389149907
0.0131,69.1869069326115,69.1869069326115,0.00106609292655413,410.763144025065
0.01315,69.48994626757,69.48994626757,0.00110060109613123,403.754669747574
0.0132,69.7490811559899,69.7490811559899,0.00113483770885643,396.019277333579
0.01325,69.9618814124789,69.9618814124789,0.00116879431735791,387.587741008337
0.0133,70.1261344858692,70.1261344858692,0.00120246254335064,378.493087859226
0.01335,70.2398506839855,70.2398506839856,0.00123583407970367,368.770382671403
0.0134,70.301267191853,70.301267191853,0.00126890069248981,358.456508948271
0.01345,70.3088508872217,70.3088508872218,0.00130165422301695,347.589947299067
0.0135,70.2613000040644,70.2613000040644,0.00133408658984144,336.210552454551
0.01355,70.1575442027221,70.1575442027221,0.00136618979076095,324.359330099552
0.0136,69.9967445301234,69.9967445301234,0.00139795590479354,312.078214247068
0.0136027945134258,69.9860608059412,69.9860608059412,0.00139972121612367,311.379994042106
0.0136027945134258,69.9860608059412,69.9860608059412,0.00139972121612367,311.379994042106
0.01365,69.7786922515223,69.7786922515223,0.510796906801636,299.155070454937
0.0137,69.505275643985,69.505275643985,2.1745026935691,285.309208212815
0.01375,69.1791330283113,69.1791330283113,5.01377557718903,270.569495072862
0.0138,68.803072003202,68.803072003202,9.04605076067623,254.964123832803
0.01385,68.3800468042866,68.3800468042867,14.2866208255903,238.519631980569
0.0139,67.9131355420429,67.9131355420429,20.7485589076466,221.260822194102
0.01395,67.4055172980578,67.4055172980579,28.4426559304411,203.210696749836
0.014,66.8604492010987,66.8604492010987,37.3773745990351,184.390408528465
0.01405,66.2812436903513,66.2812436903513,47.5588174672616,164.81922603651
0.0141,65.6712460942567,65.6712460942567,58.9907091337281,144.514512431472
0.01415,65.0338126399457,65.0338126399458,71.6743932106744,123.4917191812
0.0142,64.3722890048498,64.3722890048498,85.6088429379114,101.764393260426
0.01425,63.6899895717594,63.6899895717595,100.790685748405,79.3441981862922
0.0143,62.9901774877791,62.9901774877791,117.214240645402,56.2409477522094
0.01435,62.2760456278737,62.2760456278737,134.871568019335,32.4626520842158
0.0144,61.5506985604571,61.5506985604572,153.752531265314,8.01557538598284
0.0144161016939362,61.3152222658134,61.3152222658134,160.091353929152,0.00122630083331461
0.0144161016939362,61.3152222658134,61.3152222658134,160.091353929152,0.00122630083331461
0.01445,60.831499296658,60.831499296658,165.293694861386,0.000421139707595932
0.0145,60.1661699981475,60.1661699981475,173.652733109528,0.00038318576440574
0.01455,59.5604355901814,59.5604355901815,182.762292239572,0.000345137275867322
0.0146,59.0163437507225,59.0163437507225,192.545164943576,0.000307003629852193
0.01465,58.5355032849228,58.5355032849229,202.922574357757,0.000268794235295505
0.0147,58.1190871085494,58.1190871085495,213.814621688565,0.000230518519786386
0.01475,57.767847105585,57.767847105585,225.14072801072,0.000192185927280015
0.0148,57.4821169801786,57.4821169801786,236.820006329018,0.000153805915784408
0.01485,57.2618225781909,57.2618225781909,248.771702011246,0.000115387954963373
0.0149,57.1064940165727,57.1064940165727,260.915559262431,7.69415238881843e-05
0.01495,57.0152790256728,57.0152790256729,273.172207269023,3.84761086431093e-05
0.015,56.9869573521539,56.9869573521539,285.46352148812,1.20000348231699e-09
0.01505,57.0199569116583,57.0199569116584,297.712966081121,-3.84737089397437e-05
0.0151,57.1123712693928,57.1123712693929,309.845917274617,-7.69391250337549e-05
0.01515,57.2619780202599,57.2619780202599,321.789978929728,-0.000115385557630233
0.0152,57.4662573311073,57.4662573311073,333.475273011912,-0.000153803520502416
0.01525,57.7224143555076,57.7224143555077,344.834716854205,-0.000192183534672858
0.0153,58.0273988301108,58.0273988301109,355.804272379104,-0.000230516130434826
0.01535,58.3779276137497,58.3779276137498,366.323171881044,-0.000268791849789512
0.0154,58.7705074654715,58.7705074654715,376.334115858833,-0.000307001248777174
0.01545,59.2014574174158,59.2014574174158,385.783460023801,-0.000345134899799598
0.0155,59.6669316589962,59.6669316589963,394.621396698942,-0.000383183393950576
0.01555,60.1629433651492,60.1629433651492,402.802065344713,-0.000421137343333149
0.0156,60.6853876800078,60.6853876800078,410.283678847137,-0.000458987383376849
0.01565,61.2300649881313,61.2300649881314,417.028632814631,-0.000496724175152023
0.0157,61.792704258726,61.792704258726,423.00355567664,-0.000534338407670369
0.01575,62.3689856728582,62.3689856728582,428.179358400234,-0.000571820800181778
0.0158,62.9545630823664,62.9545630823665,432.531267924499,-0.000609162104465849
0.01585,63.5450862551064,63.5450862551065,436.038839118352,-0.000646353107117165
0.0159,64.1362218687352,64.1362218687352,438.685918358724,-0.000683384631811338
0.01595,64.7236742822193,64.7236742822193,440.460616284984,-0.000720247541571177
0.016,65.3032061071915,65.3032061071915,441.355267902291,-0.000756932741028645
0.01605,65.8706567650415,65.8706567650415,441.366334968095,-0.000793431178659511
0.0161,66.421960825119,66.421960825119,440.494320525507,-0.000829733849018201
0.01615,66.9531657334467,66.9531657334467,438.743667972639,-0.000865831794964348
0.0162,67.4604481835576,67.4604481835576,436.122633136741,-0.000901716109872743
0.01625,67.9401288170682,67.9401288170683,432.643135841624,-0.000937377939824111
0.0163,68.3886865795692,68.3886865795692,428.320611713626,-0.000972808485791755
0.01635,68.8027727721195,68.8027727721195,423.17385759797,-0.00100799900582435
0.0164,69.1792215218818,69.1792215218819,417.224835213817,-0.0010429408171864
0.01645,69.5150608801533,69.5150608801533,410.498491317346,-0.00107762529850531
0.0165,69.8075229608723,69.8075229608723,403.02256638498,-0.00111204389190668
0.01655,70.0540516492396,70.0540516492396,394.827383293582,-0.00114618810511982
0.0166,70.2523093198461,70.2523093198462,385.945635218065,-0.0011800495135691
0.01665,70.4001827444387,70.4001827444388,376.412170858345,-0.00121361976245377
0.0167,70.4957888138738,70.4957888138738,366.263777492264,-0.00124689056882555
0.01675,70.5374760738007,70.5374760738008,355.538947915409,-0.00127985372360819
0.0168,70.523827589552,70.5238275895521,344.277659344244,-0.00131250109363172
0.01685,70.4536626858484,70.4536626858485,332.521146996361,-0.00134482462365106
0.0169,70.3260358016945,70.3260358016945,320.311674310637,-0.00137681633831987
0.0169420711462516,70.1736023101389,70.173602310139,309.719015443033,-0.00140347204620884
0.0169420711462516,70.1736023101389,70.173602310139,309.719015443033,-0.00140347204620884
0.01695,70.140237259934,70.140237259934,307.699503570748,-0.0157960484405753
0.017,69.8965218606913,69.8965218606914,295.092962606005,-0.774377312879376
0.01705,69.5971953665488,69.5971953665488,282.746132847332,-2.70097386297101
0.0171,69.2450372498573,69.2450372498573,270.708403034829,-5.81506443923001
0.01715,68.8429929987313,68.8429929987313,259.025373136106,-10.1339888546373
0.0172,68.3941507512964,68.3941507512965,247.738672327939,-15.6728583078312
0.01725,67.9017177227823,67.9017177227823,236.885807970771,-22.444481252762
0.0173,67.3689967080814,67.3689967080814,226.50004691847,-30.4593054707824
