"time","J2.D.v","RC.v","J1.D.v"
0.0093,1.436953631768,-0.131384136863591,9.86861586313641
0.0094,1.43543642763367,-0.131539729483551,9.86846027051645
0.0095,1.43397851256877,-0.1316893286285,9.8683106713715
0.0096,1.43257670347744,-0.131833250819802,9.8681667491802
0.0097,1.43122799084617,-0.131971795849455,9.86802820415054
0.0098,1.42992953555829,-0.132105246993071,9.86789475300693
0.0099,1.42867866397727,-0.132233871410821,9.86776612858918
0.01,1.4274728617992,-0.132357920684648,9.86764207931535
0.0101,1.4263097670787,-0.132477631449698,9.8675223685503
0.0102,1.42518716274925,-0.132593226086388,9.86740677391361
0.0103,1.42410296888884,-0.132704913446664,9.86729508655334
0.0104,1.42305523492301,-0.132812889594029,9.86718711040597
0.0105,1.42204213190948,-0.13291733854183,9.86708266145817
0.0106,1.42106194500992,-0.133018432978313,9.86698156702169
0.0107,1.42011306622355,-0.133116334970163,9.86688366502984
0.0108,1.41919398743293,-0.133211196638762,9.86678880336124
0.0109,1.41830329379345,-0.133303160805434,9.86669683919457
0.011,1.41743965748356,-0.133392361603416,9.86660763839658
0.0111,1.41660183182184,-0.133478925055534,9.86652107494447
0.0112,1.41578864574896,-0.133562969617375,9.86643703038263
0.0113,1.41499899866651,-0.133644606686445,9.86635539331355
0.0114,1.41423185562076,-0.13372394107824,9.86627605892176
0.0115,1.41348624281657,-0.133801071470462,9.86619892852954
0.0116,1.41276124344485,-0.13387609081687,9.86612390918313
0.0117,1.41205599380599,-0.13394908673233,9.86605091326767
0.0118,1.41136967971154,-0.134020141850726,9.86597985814927
0.0119,1.41070153314615,-0.134089334157398,9.8659106658426
0.012,1.41005082917237,-0.134156737297751,9.86584326270225
0.0121,1.40941688306155,-0.134222420863642,9.86577757913636
0.0122,1.40879904763452,-0.134286450659081,9.86571354934092
0.0123,1.40819671079692,-0.134348888946738,9.86565111105326
0.0124,1.40760929325475,-0.134409794676619,9.86559020532338
0.0125,1.40703624639647,-0.134469223698247,9.86553077630175
0.0126,1.4064770503292,-0.134527228957571,9.86547277104243
0.0127,1.4059312120572,-0.134583860679747,9.86541613932025
0.0128,1.40539826379165,-0.134639166538852,9.86536083346115
0.0129,1.40487776138177,-0.134693191815541,9.86530680818446
0.013,1.40436928285776,-0.134745979543549,9.86525402045645
0.0131,1.40387242707713,-0.134797570645889,9.86520242935411
0.0132,1.40338681246627,-0.134848004061542,9.86515199593846
0.0133,1.40291207585013,-0.134897316863342,9.86510268313666
0.0134,1.40244787136306,-0.134945544367748,9.86505445563225
0.0135,1.40199386943478,-0.134992720237092,9.86500727976291
0.0136,1.40154975584572,-0.135038876574893,9.86496112342511
0.0137,1.40111523084642,-0.135084044014735,9.86491595598526
0.0138,1.40069000833629,-0.135128251803205,9.8648717481968
0.0139,1.40027381509719,-0.135171527877318,9.86482847212268
0.014,1.3998663900779,-0.135213898936845,9.86478610106315
0.0141,1.39946748372561,-0.135255390511906,9.86474460948809
0.0142,1.39907685736117,-0.135296027026167,9.86470397297383
0.0143,1.3986942825948,-0.135335831855965,9.86466416814404
0.0144,1.39831954077965,-0.13537482738563,9.86462517261437
0.0145,1.39795242250031,-0.135413035059275,9.86458696494073
0.0146,1.39759272709415,-0.135450475429285,9.86454952457072
0.0147,1.39724026220326,-0.13548716820172,9.86451283179828
0.0148,1.39689484335497,-0.135523132278829,9.86447686772117
0.0149,1.39655629356948,-0.13555838579883,9.86444161420117
0.015,1.39622444299282,-0.135592946173124,9.86440705382688
0.0151,1.39589912855402,-0.135626830121063,9.86437316987894
0.0152,1.39558019364541,-0.135660053702378,9.86433994629762
0.0153,1.39526748782502,-0.13569263234735,9.86430736765265
0.0154,1.39496086654069,-0.135724580884799,9.8642754191152
0.0155,1.39466019087525,-0.135755913567902,9.8642440864321
0.0156,1.39436532731287,-0.135786644097873,9.86421335590213
0.0157,1.39407614752659,-0.13581678564547,9.86418321435453
0.0158,1.39379252818759,-0.135846350870278,9.86415364912972
0.0159,1.39351435079705,-0.135875351937668,9.86412464806233
0.016,1.39324150154185,-0.135903800533315,9.86409619946668
0.0161,1.3929738711757,-0.13593170787508,9.86406829212492
0.0162,1.39271135492812,-0.135959084722031,9.86404091527797
0.0163,1.39245385244373,-0.135985941380317,9.86401405861968
0.0164,1.39220126775535,-0.136012287705531,9.86398771229447
0.0165,1.39195350929501,-0.136038133101157,9.86396186689884
0.0166,1.39171048994743,-0.136063486512581,9.86393651348742
0.0167,1.39147212715174,-0.13608835641609,9.86391164358391
0.0168,1.39123834305779,-0.136112750802192,9.86388724919781
0.0169,1.39100906474443,-0.13613667715246,9.86386332284754
0.017,1.39078422450808,-0.136160142409054,9.86383985759095
0.0171,1.39056376023092,-0.136183152935931,9.86381684706407
0.0172,1.39034761583912,-0.136205714470649,9.86379428552935
0.0173,1.39013574186222,-0.13622783206561,9.86377216793439
0.0174,1.38992809610609,-0.136249510017428,9.86375048998257
0.0175,1.38972464445233,-0.136270751783081,9.86372924821692
0.0176,1.38952536179801,-0.1362915598814,9.8637084401186
0.0177,1.38933023314955,-0.136311935778415,9.86368806422158
0.0178,1.38913925488532,-0.136331879755083,9.86366812024492
0.0179,1.38895243620052,-0.136351390755924,9.86364860924408
0.018,1.38876980074762,-0.136370466217204,9.8636295337828
0.0181,1.38859138848399,-0.136389101873444,9.86361089812656
0.0182,1.388417257736,-0.13640729154126,9.86359270845874
0.0183,1.38824748748598,-0.136425026879896,9.8635749731201
0.0184,1.388082179884,-0.136442297128213,9.86355770287179
0.0185,1.38792146298113,-0.136459088818509,9.86354091118149
0.0186,1.38776549367388,-0.136475385468227,9.86352461453177
0.0187,1.38761446084132,-0.136491167251512,9.86350883274849
0.0188,1.38746858864606,-0.136506410653618,9.86349358934638
0.0189,1.38732813995881,-0.136521088112414,9.86347891188759
0.019,1.38719341985227,-0.136535167652652,9.86346483234735
0.0191,1.38706477909483,-0.136548612520315,9.86345138747969
0.0192,1.38694261755745,-0.136561380826125,9.86343861917388
0.0193,1.38682738742831,-0.136573425209265,9.86342657479073
0.0194,1.38671959611035,-0.136584692534439,9.86341530746556
0.0195,1.38661980865652,-0.136595123637492,9.86340487636251
0.0196,1.38652864957764,-0.136604653136927,9.86339534686307
0.0197,1.38644680383931,-0.13661320933059,9.86338679066941
0.0198,1.38637501684806,-0.136620714198472,9.86337928580153
0.0199,1.38631409321542,-0.136627083533835,9.86337291646617
0.02,1.38626489408247,-0.136632227225462,9.86336777277454
0.0201,1.38622833278941,-0.136636049713602,9.8633639502864
0.0202,1.38620536868723,-0.136638450640934,9.86336154935907
0.0203,1.38619699891195,-0.136639325717282,9.86336067428272
0.0204,1.38620424798067,-0.136638567812831,9.86336143218717
0.0205,1.3862281551212,-0.136636068288968,9.86336393171103
0.0206,1.38626975931642,-0.136631718568625,9.86336828143138
0.0207,1.38633008212839,-0.13662541193909,9.86337458806091
0.0208,1.38641010846536,-0.136617045569994,9.86338295443
0.0209,1.38651076556244,-0.136606522717778,9.86339347728222
0.021,1.38663290056031,-0.136593755076039,9.86340624492396
0.0211,1.38677725717852,-0.136578665219357,9.86342133478064
0.0212,1.38694445208344,-0.136561189077326,9.86343881092267
0.0213,1.38713495163713,-0.136541278366509,9.86345872163349
0.0214,1.38734904977405,-0.136518902901723,9.86348109709828
0.0215,1.38758684777966,-0.136494052705279,9.86350594729472
0.0216,1.38784823673295,-0.136466739834196,9.8635332601658
0.0217,1.38813288332054,-0.136436999851255,9.86356300014875
0.0218,1.38844021963308,-0.13640489287604,9.86359510712396
0.0219,1.38876943741963,-0.136370504166527,9.86362949583347
0.022,1.38911948710911,-0.136333944199335,9.86366605580067
0.0221,1.38948908172109,-0.13629534823655,9.86370465176345
0.0222,1.38987670559296,-0.136254875387624,9.86374512461238
0.0223,1.39028062766021,-0.136212707194826,9.86378729280517
0.0224,1.39069891885501,-0.13616904578882,9.86383095421118
0.0225,1.39112947304433,-0.136124111675909,9.86387588832409
0.0226,1.3915700308232,-0.136078141229562,9.86392185877044
0.0227,1.39201820541346,-0.136031383965484,9.86396861603452
0.0228,1.39247150989622,-0.135984099681664,9.86401590031834
0.0229,1.39292738502382,-0.1359365555428,9.8640634444572
0.023,1.39338322690915,-0.135889023182815,9.86411097681719
0.0231,1.39383641396989,-0.13584177589065,9.86415822410935
0.0232,1.39428433260386,-0.135795085933956,9.86420491406604
0.0233,1.39472440118119,-0.135749222063715,9.86425077793628
0.0234,1.39515409205095,-0.135704447230897,9.8642955527691
0.0235,1.39557095136906,-0.135661016534788,9.86433898346521
0.0236,1.39597261665339,-0.135619175412132,9.86438082458787
0.0237,1.39635683205942,-0.135579158067042,9.86442084193296
0.0238,1.39672146144241,-0.135541186134074,9.86445881386592
0.0239,1.39706449932896,-0.13550546756087,9.86449453243913
0.024,1.39738407996303,-0.135472195692409,9.86452780430759
0.0241,1.39767848461957,-0.135441548536061,9.86455845146394
0.0242,1.39794614739414,-0.135413688185055,9.86458631181494
0.0243,1.3981856596822,-0.135388760377512,9.86461123962249
0.0244,1.39839577355768,-0.135366894168704,9.8646331058313
0.0245,1.39857540424982,-0.135348201695341,9.86465179830466
0.0246,1.3987236319013,-0.135332778012442,9.86466722198756
0.0247,1.39883970277118,-0.135320700985462,9.86467929901454
0.0248,1.39892303002332,-0.135312031222736,9.86468796877726
0.0249,1.39897319421736,-0.135306812035875,9.86469318796413
0.025,1.39898994359354,-0.135305069418429,9.86469493058157
0.0251,1.39897319421736,-0.135306812035875,9.86469318796413
0.0252,1.39892303002332,-0.135312031222736,9.86468796877726
0.0253,1.39883970277118,-0.135320700985462,9.86467929901454
0.0254,1.3987236319013,-0.135332778012442,9.86466722198756
0.0255,1.39857540424982,-0.135348201695341,9.86465179830466
0.0256,1.39839577355768,-0.135366894168704,9.8646331058313
0.0257,1.3981856596822,-0.135388760377512,9.86461123962249
0.0258,1.39794614739414,-0.135413688185055,9.86458631181494
0.0259,1.39767848461957,-0.135441548536061,9.86455845146394
0.026,1.39738407996303,-0.135472195692409,9.86452780430759
0.0261,1.39706449932896,-0.13550546756087,9.86449453243913
0.0262,1.39672146144241,-0.135541186134074,9.86445881386592
0.0263,1.39635683205942,-0.135579158067042,9.86442084193296
0.0264,1.39597261665339,-0.135619175412132,9.86438082458787
0.0265,1.39557095136906,-0.135661016534788,9.86433898346521
0.0266,1.39515409205095,-0.135704447230897,9.8642955527691
0.0267,1.39472440118119,-0.135749222063715,9.86425077793628
0.0268,1.39428433260386,-0.135795085933956,9.86420491406605
0.0269,1.39383641396989,-0.13584177589065,9.86415822410935
0.027,1.39338322690915,-0.135889023182815,9.86411097681719
0.0271,1.39292738502382,-0.1359365555428,9.8640634444572
0.0272,1.39247150989622,-0.135984099681664,9.86401590031834
0.0273,1.39201820541346,-0.136031383965484,9.86396861603452
0.0274,1.3915700308232,-0.136078141229562,9.86392185877044
0.0275,1.39112947304433,-0.136124111675909,9.86387588832409
0.0276,1.39069891885501,-0.13616904578882,9.86383095421118
0.0277,1.39028062766021,-0.136212707194826,9.86378729280517
0.0278,1.38987670559296,-0.136254875387624,9.86374512461238
0.0279,1.38948908172109,-0.13629534823655,9.86370465176345
0.028,1.38911948710911,-0.136333944199335,9.86366605580067
0.0281,1.38876943741963,-0.136370504166527,9.86362949583347
0.0282,1.38844021963308,-0.13640489287604,9.86359510712396
0.0283,1.38813288332054,-0.136436999851255,9.86356300014875
0.0284,1.38784823673295,-0.136466739834196,9.8635332601658
0.0285,1.38758684777966,-0.136494052705279,9.86350594729472
0.0286,1.38734904977405,-0.136518902901723,9.86348109709828
0.0287,1.38713495163713,-0.136541278366509,9.86345872163349
0.0288,1.38694445208344,-0.136561189077326,9.86343881092267
0.0289,1.38677725717852,-0.136578665219357,9.86342133478064
0.029,1.38663290056031,-0.136593755076039,9.86340624492396
0.0291,1.38651076556244,-0.136606522717778,9.86339347728222
0.0292,1.38641010846536,-0.136617045569994,9.86338295443
0.0293,1.38633008212839,-0.13662541193909,9.86337458806091
0.0294,1.38626975931642,-0.136631718568625,9.86336828143138
0.0295,1.3862281551212,-0.136636068288968,9.86336393171103
0.0296,1.38620424798067,-0.136638567812831,9.86336143218717
0.0297,1.38619699891195,-0.136639325717282,9.86336067428272
0.0298,1.38620536868723,-0.136638450640934,9.86336154935907
0.0299,1.38622833278941,-0.136636049713602,9.8633639502864
0.03,1.38626489408247,-0.136632227225462,9.86336777277454
0.0301,1.38631409321542,-0.136627083533835,9.86337291646617
0.0302,1.38637501684806,-0.136620714198472,9.86337928580153
0.0303,1.38644680383931,-0.13661320933059,9.86338679066941
0.0304,1.38652864957764,-0.136604653136927,9.86339534686307
0.0305,1.38661980865652,-0.136595123637492,9.86340487636251
0.0306,1.38671959611035,-0.136584692534439,9.86341530746556
0.0307,1.38682738742831,-0.136573425209265,9.86342657479073
0.0308,1.38694261755745,-0.136561380826125,9.86343861917388
0.0309,1.38706477909483,-0.136548612520315,9.86345138747969
0.031,1.38719341985227,-0.136535167652652,9.86346483234735
0.0311,1.38732813995881,-0.136521088112414,9.86347891188759
0.0312,1.38746858864606,-0.136506410653618,9.86349358934638
0.0313,1.38761446084132,-0.136491167251512,9.86350883274849
0.0314,1.38776549367388,-0.136475385468227,9.86352461453177
0.0315,1.38792146298113,-0.136459088818509,9.86354091118149
0.0316,1.388082179884,-0.136442297128213,9.86355770287179
0.0317,1.38824748748598,-0.136425026879896,9.86357497312011
0.0318,1.388417257736,-0.13640729154126,9.86359270845874
0.0319,1.38859138848399,-0.136389101873444,9.86361089812656
0.032,1.38876980074762,-0.136370466217204,9.8636295337828
0.0321,1.38895243620052,-0.136351390755924,9.86364860924408
0.0322,1.38913925488532,-0.136331879755083,9.86366812024492
0.0323,1.38933023314955,-0.136311935778415,9.86368806422158
0.0324,1.38952536179801,-0.1362915598814,9.8637084401186
0.0325,1.38972464445233,-0.136270751783082,9.86372924821692
0.0326,1.38992809610609,-0.136249510017428,9.86375048998257
0.0327,1.39013574186222,-0.13622783206561,9.86377216793439
0.0328,1.39034761583912,-0.136205714470649,9.86379428552935
0.0329,1.39056376023092,-0.136183152935931,9.86381684706407
0.033,1.39078422450808,-0.136160142409054,9.86383985759095
0.0331,1.39100906474443,-0.13613667715246,9.86386332284754
0.0332,1.39123834305779,-0.136112750802192,9.86388724919781
0.0333,1.39147212715174,-0.13608835641609,9.86391164358391
0.0334,1.39171048994743,-0.136063486512581,9.86393651348742
0.0335,1.39195350929501,-0.136038133101157,9.86396186689884
0.0336,1.39220126775535,-0.136012287705531,9.86398771229447
0.0337,1.39245385244373,-0.135985941380317,9.86401405861968
0.0338,1.39271135492812,-0.135959084722031,9.86404091527797
0.0339,1.3929738711757,-0.13593170787508,9.86406829212492
0.034,1.39324150154185,-0.135903800533315,9.86409619946668
0.0341,1.39351435079705,-0.135875351937668,9.86412464806233
0.0342,1.39379252818759,-0.135846350870278,9.86415364912972
0.0343,1.39407614752659,-0.13581678564547,9.86418321435453
0.0344,1.39436532731287,-0.135786644097873,9.86421335590213
0.0345,1.39466019087525,-0.135755913567902,9.8642440864321
0.0346,1.39496086654069,-0.135724580884799,9.8642754191152
0.0347,1.39526748782502,-0.13569263234735,9.86430736765265
0.0348,1.39558019364541,-0.135660053702378,9.86433994629762
0.0349,1.39589912855402,-0.135626830121063,9.86437316987894
0.035,1.39622444299282,-0.135592946173124,9.86440705382688
0.0351,1.39655629356948,-0.13555838579883,9.86444161420117
0.0352,1.39689484335497,-0.135523132278829,9.86447686772117
0.0353,1.39724026220326,-0.13548716820172,9.86451283179828
0.0354,1.39759272709415,-0.135450475429285,9.86454952457072
0.0355,1.39795242250031,-0.135413035059275,9.86458696494073
0.0356,1.39831954077965,-0.13537482738563,9.86462517261437
0.0357,1.3986942825948,-0.135335831855965,9.86466416814404
0.0358,1.39907685736117,-0.135296027026167,9.86470397297383
0.0359,1.39946748372561,-0.135255390511906,9.86474460948809
0.036,1.3998663900779,-0.135213898936845,9.86478610106315
0.0361,1.40027381509719,-0.135171527877318,9.86482847212268
0.0362,1.40069000833629,-0.135128251803205,9.8648717481968
0.0363,1.40111523084642,-0.135084044014735,9.86491595598526
0.0364,1.40154975584572,-0.135038876574893,9.86496112342511
0.0365,1.40199386943478,-0.134992720237092,9.86500727976291
0.0366,1.40244787136306,-0.134945544367748,9.86505445563225
0.0367,1.40291207585013,-0.134897316863342,9.86510268313666
0.0368,1.40338681246627,-0.134848004061542,9.86515199593846
0.0369,1.40387242707713,-0.134797570645889,9.86520242935411
0.037,1.40436928285776,-0.134745979543549,9.86525402045645
0.0371,1.40487776138177,-0.134693191815541,9.86530680818446
0.0372,1.40539826379165,-0.134639166538852,9.86536083346115
0.0373,1.4059312120572,-0.134583860679747,9.86541613932025
0.0374,1.4064770503292,-0.134527228957572,9.86547277104243
0.0375,1.40703624639647,-0.134469223698247,9.86553077630175
0.0376,1.40760929325475,-0.134409794676619,9.86559020532338
0.0377,1.40819671079692,-0.134348888946738,9.86565111105326
0.0378,1.40879904763452,-0.134286450659081,9.86571354934092
0.0379,1.40941688306155,-0.134222420863642,9.86577757913636
0.038,1.41005082917237,-0.134156737297751,9.86584326270225
0.0381,1.41070153314615,-0.134089334157398,9.8659106658426
0.0382,1.41136967971154,-0.134020141850726,9.86597985814927
0.0383,1.41205599380599,-0.13394908673233,9.86605091326767
0.0384,1.41276124344485,-0.13387609081687,9.86612390918313
0.0385,1.41348624281657,-0.133801071470462,9.86619892852954
0.0386,1.41423185562076,-0.13372394107824,9.86627605892176
0.0387,1.41499899866651,-0.133644606686445,9.86635539331355
0.0388,1.41578864574896,-0.133562969617375,9.86643703038263
0.0389,1.41660183182184,-0.133478925055533,9.86652107494447
0.039,1.41743965748356,-0.133392361603416,9.86660763839658
0.0391,1.41830329379345,-0.133303160805434,9.86669683919457
0.0392,1.41919398743293,-0.133211196638762,9.86678880336124
0.0393,1.42011306622355,-0.133116334970163,9.86688366502984
0.0394,1.42106194500992,-0.133018432978313,9.86698156702169
0.0395,1.42204213190948,-0.13291733854183,9.86708266145817
0.0396,1.42305523492301,-0.132812889594029,9.86718711040597
0.0397,1.42410296888884,-0.132704913446664,9.86729508655334
0.0398,1.42518716274925,-0.132593226086388,9.86740677391361
0.0399,1.4263097670787,-0.132477631449698,9.8675223685503
0.04,1.4274728617992,-0.132357920684648,9.86764207931535
0.0401,1.42867866397727,-0.132233871410821,9.86776612858918
0.0402,1.42992953555829,-0.132105246993071,9.86789475300693
0.0403,1.43122799084617,-0.131971795849455,9.86802820415054
0.0404,1.43257670347744,-0.131833250819802,9.8681667491802
0.0405,1.43397851256877,-0.1316893286285,9.8683106713715
0.0406,1.43543642763367,-0.131539729483551,9.86846027051645
0.0407,1.436953631768,-0.131384136863591,9.86861586313641
0.0408,1.43853348249619,-0.131222217555373,9.86877778244463
0.0409,1.44017950955332,-0.131053622015792,9.86894637798421
0.041,1.44189540875822,-0.130877985144294,9.86912201485571
0.0411,1.44368503101887,-0.130694927562462,9.86930507243754
0.0412,1.44555236541822,-0.130504057506208,9.86949594249379
0.0413,1.44750151527544,-0.130304973440301,9.8696950265597
0.0414,1.44953666609168,-0.130097267502176,9.86990273249782
0.0415,1.4516620444027,-0.129880529868805,9.8701194701312
0.0416,1.45388186680956,-0.129654354113362,9.87034564588664
0.0417,1.45620027887859,-0.12941834357378,9.87058165642622
0.0418,1.458621284221,-0.129172118690622,9.87082788130938
0.0419,1.46114866488924,-0.128915325186307,9.87108467481369
0.042,1.46378589523963,-0.12864764285425,9.87135235714575
0.0421,1.46653605253986,-0.128368794612259,9.87163120538774
0.0422,1.46940172872804,-0.128078555362061,9.87192144463794
0.0423,1.47238494868417,-0.127776760103656,9.87222323989634
0.0424,1.4754871009546,-0.127463310699947,9.87253668930005
0.0425,1.47870888687541,-0.127138180693566,9.87286181930643
0.0426,1.48205029332785,-0.126801417657886,9.87319858234211
0.0427,1.485510592892,-0.126453142720586,9.87354685727941
0.0428,1.48908837305095,-0.126093547118521,9.87390645288148
0.0429,1.49278159359467,-0.125722885900064,9.87427711409994
0.043,1.49658766884213,-0.125341469147729,9.87465853085227
0.0431,1.50050356913799,-0.124949651309859,9.87505034869014
0.0432,1.50452593461581,-0.124547819372283,9.87545218062772
0.0433,1.5086511936442,-0.124136380650955,9.87586361934905
0.0434,1.5128756786998,-0.123715750944573,9.87628424905543
0.0435,1.51719573349087,-0.123286343668604,9.8767136563314
0.0436,1.52160780672836,-0.122848560426257,9.87715143957374
0.0437,1.52610852971179,-0.122402783288334,9.87759721671167
0.0438,1.53069477659821,-0.121949368879608,9.87805063112039
0.0439,1.53536370766158,-0.121488644223638,9.87851135577636
0.044,1.54011279692348,-0.121020904190784,9.87897909580922
0.0441,1.54493984622101,-0.120546410327248,9.87945358967275
0.0442,1.54984298811184,-0.120065390812069,9.87993460918793
0.0443,1.55482068006939,-0.119578041286495,9.88042195871351
0.0444,1.55987169227552,-0.119084526317533,9.88091547368247
0.0445,1.56499509105028,-0.118584981286751,9.88141501871325
0.0446,1.57019021963291,-0.11807951453012,9.88192048546988
0.0447,1.57545667769066,-0.117568209590069,9.88243179040993
0.0448,1.58079430061477,-0.117051127473939,9.88294887252606
0.0449,1.586203139382,-0.116528308841975,9.88347169115803
0.045,1.59168344152441,-0.115999776072155,9.88400022392785
0.0451,1.59723563355954,-0.115465535168534,9.88453446483147
0.0452,1.60286030508523,-0.114925577494751,9.88507442250525
0.0453,1.60855819463178,-0.114379881325504,9.8856201186745
0.0454,1.61433017728445,-0.113828413216781,9.88617158678322
0.0455,1.62017725403337,-0.113271129201094,9.88672887079891
0.0456,1.62610054277234,-0.112707975817433,9.88729202418257
0.0457,1.63210127084667,-0.112138890987664,9.88786110901234
0.0458,1.63818076904014,-0.111563804752011,9.88843619524799
0.0459,1.6443404668886,-0.110982639876379,9.88901736012362
0.046,1.65058188921109,-0.1103953123439,9.8896046876561
0.0461,1.65690665375605,-0.109801731742332,9.89019826825767
0.0462,1.66331646986942,-0.10920180155799,9.89079819844201
0.0463,1.66981313810188,-0.108595419385814,9.89140458061419
0.0464,1.67639855068387,-0.107982477064087,9.89201752293591
0.0465,1.68307469280832,-0.10736286074116,9.89263713925884
