"time","padeDelay1.y","padeDelayOld1.y","padeDelay2.y","padeDelayOld2.y"
0.014,0.1,0.1,0.1,0.1
0.0142,0.1,0.1,0.1,0.1
0.0144,0.1,0.1,0.1,0.1
0.0146,0.1,0.1,0.1,0.1
0.0148,0.1,0.1,0.1,0.1
0.015,0.1,0.1,0.1,0.1
0.0152,0.1,0.1,0.1,0.1
0.0154,0.1,0.1,0.1,0.1
0.0156,0.1,0.1,0.1,0.1
0.0158,0.1,0.1,0.1,0.1
0.016,0.1,0.1,0.1,0.1
0.0162,0.1,0.1,0.1,0.1
0.0164,0.1,0.1,0.1,0.1
0.0166,0.1,0.1,0.1,0.1
0.0168,0.1,0.1,0.1,0.1
0.017,0.1,0.1,0.1,0.1
0.0172,0.1,0.1,0.1,0.1
0.0174,0.1,0.1,0.1,0.1
0.0176,0.1,0.1,0.1,0.1
0.0178,0.1,0.1,0.1,0.1
0.018,0.1,0.1,0.1,0.1
0.0182,0.1,0.1,0.1,0.1
0.0184,0.1,0.1,0.1,0.1
0.0186,0.1,0.1,0.1,0.1
0.0188,0.1,0.1,0.1,0.1
0.019,0.1,0.1,0.1,0.1
0.0192,0.1,0.1,0.1,0.1
0.0194,0.1,0.1,0.1,0.1
0.0196,0.1,0.1,0.1,0.1
0.0198,0.1,0.1,0.1,0.1
0.02,0.1,0.1,0.1,0.1
0.0202,0.1,0.1,0.1,0.1
0.0204,0.1,0.1,0.1,0.1
0.0206,0.1,0.1,0.1,0.1
0.0208,0.1,0.1,0.1,0.1
0.021,0.1,0.1,0.1,0.1
0.0212,0.1,0.1,0.1,0.1
0.0214,0.1,0.1,0.1,0.1
0.0216,0.1,0.1,0.1,0.1
0.0218,0.1,0.1,0.1,0.1
0.022,0.1,0.1,0.1,0.1
0.0222,0.1,0.1,0.1,0.1
0.0224,0.1,0.1,0.1,0.1
0.0226,0.1,0.1,0.1,0.1
0.0228,0.1,0.1,0.1,0.1
0.023,0.1,0.1,0.1,0.1
0.0232,0.1,0.1,0.1,0.1
0.0234,0.1,0.1,0.1,0.1
0.0236,0.1,0.1,0.1,0.1
0.0238,0.1,0.1,0.1,0.1
0.024,0.1,0.1,0.1,0.1
0.0242,0.1,0.1,0.1,0.1
0.0244,0.1,0.1,0.1,0.1
0.0246,0.1,0.1,0.1,0.1
0.0248,0.1,0.1,0.1,0.1
0.025,0.1,0.1,0.1,0.1
0.0252,0.1,0.1,0.1,0.1
0.0254,0.1,0.1,0.1,0.1
0.0256,0.1,0.1,0.1,0.1
0.0258,0.1,0.1,0.1,0.1
0.026,0.1,0.1,0.1,0.1
0.0262,0.1,0.1,0.1,0.1
0.0264,0.1,0.1,0.1,0.1
0.0266,0.1,0.1,0.1,0.1
0.0268,0.1,0.1,0.1,0.1
0.027,0.1,0.1,0.1,0.1
0.0272,0.1,0.1,0.1,0.1
0.0274,0.1,0.1,0.1,0.1
0.0276,0.1,0.1,0.1,0.1
0.0278,0.1,0.1,0.1,0.1
0.028,0.1,0.1,0.1,0.1
0.0282,0.1,0.1,0.1,0.1
0.0284,0.1,0.1,0.1,0.1
0.0286,0.1,0.1,0.1,0.1
0.0288,0.1,0.1,0.1,0.1
0.029,0.1,0.1,0.1,0.1
0.0292,0.1,0.1,0.1,0.1
0.0294,0.1,0.1,0.1,0.1
0.0296,0.1,0.1,0.1,0.1
0.0298,0.1,0.1,0.1,0.1
0.03,0.1,0.1,0.1,0.1
0.0302,0.1,0.1,0.1,0.1
0.0304,0.1,0.1,0.1,0.1
0.0306,0.1,0.1,0.1,0.1
0.0308,0.1,0.1,0.1,0.1
0.031,0.1,0.1,0.1,0.1
0.0312,0.1,0.1,0.1,0.1
0.0314,0.1,0.1,0.1,0.1
0.0316,0.1,0.1,0.1,0.1
0.0318,0.1,0.1,0.1,0.1
0.032,0.1,0.1,0.1,0.1
0.0322,0.1,0.1,0.1,0.1
0.0324,0.1,0.1,0.1,0.1
0.0326,0.1,0.1,0.1,0.1
0.0328,0.1,0.1,0.1,0.1
0.033,0.1,0.1,0.1,0.1
0.0332,0.1,0.1,0.1,0.1
0.0334,0.1,0.1,0.1,0.1
0.0336,0.1,0.1,0.1,0.1
0.0338,0.1,0.1,0.1,0.1
0.034,0.1,0.1,0.1,0.1
0.0342,0.1,0.1,0.1,0.1
0.0344,0.1,0.1,0.1,0.1
0.0346,0.1,0.1,0.1,0.1
0.0348,0.1,0.1,0.1,0.1
0.035,0.1,0.1,0.1,0.1
0.0352,0.1,0.1,0.1,0.1
0.0354,0.1,0.1,0.1,0.1
0.0356,0.1,0.1,0.1,0.1
0.0358,0.1,0.1,0.1,0.1
0.036,0.1,0.1,0.1,0.1
0.0362,0.1,0.1,0.1,0.1
0.0364,0.1,0.1,0.1,0.1
0.0366,0.1,0.1,0.1,0.1
0.0368,0.1,0.1,0.1,0.1
0.037,0.1,0.1,0.1,0.1
0.0372,0.1,0.1,0.1,0.1
0.0374,0.1,0.1,0.1,0.1
0.0376,0.1,0.1,0.1,0.1
0.0378,0.1,0.1,0.1,0.1
0.038,0.1,0.1,0.1,0.1
0.0382,0.1,0.1,0.1,0.1
0.0384,0.1,0.1,0.1,0.1
0.0386,0.1,0.1,0.1,0.1
0.0388,0.1,0.1,0.1,0.1
0.039,0.1,0.1,0.1,0.1
0.0392,0.1,0.1,0.1,0.1
0.0394,0.1,0.1,0.1,0.1
0.0396,0.1,0.1,0.1,0.1
0.0398,0.1,0.1,0.1,0.1
0.04,0.1,0.1,0.1,0.1
0.0402,0.1,0.1,0.1,0.1
0.0404,0.1,0.1,0.1,0.1
0.0406,0.1,0.1,0.1,0.1
0.0408,0.1,0.1,0.1,0.1
0.041,0.1,0.1,0.1,0.1
0.0412,0.1,0.1,0.1,0.1
0.0414,0.1,0.1,0.1,0.1
0.0416,0.1,0.1,0.1,0.1
0.0418,0.1,0.1,0.1,0.1
0.042,0.1,0.1,0.1,0.1
0.0422,0.1,0.1,0.1,0.1
0.0424,0.1,0.1,0.1,0.1
0.0426,0.1,0.1,0.1,0.1
0.0428,0.1,0.1,0.1,0.1
0.043,0.1,0.1,0.1,0.1
0.0432,0.1,0.1,0.1,0.1
0.0434,0.1,0.1,0.1,0.1
0.0436,0.1,0.1,0.1,0.1
0.0438,0.1,0.1,0.1,0.1
0.044,0.1,0.1,0.1,0.1
0.0442,0.1,0.1,0.1,0.1
0.0444,0.1,0.1,0.1,0.1
0.0446,0.1,0.1,0.1,0.1
0.0448,0.1,0.1,0.1,0.1
0.045,0.1,0.1,0.1,0.1
0.0452,0.1,0.1,0.1,0.1
0.0454,0.1,0.1,0.1,0.1
0.0456,0.1,0.1,0.1,0.1
0.0458,0.1,0.1,0.1,0.1
0.046,0.1,0.1,0.1,0.1
0.0462,0.1,0.1,0.1,0.1
0.0464,0.1,0.1,0.1,0.1
0.0466,0.1,0.1,0.1,0.1
0.0468,0.1,0.1,0.1,0.1
0.047,0.1,0.1,0.1,0.1
0.0472,0.1,0.1,0.1,0.1
0.0474,0.1,0.1,0.1,0.1
0.0476,0.1,0.1,0.1,0.1
0.0478,0.1,0.1,0.1,0.1
0.048,0.1,0.1,0.1,0.1
0.0482,0.1,0.1,0.1,0.1
0.0484,0.1,0.1,0.1,0.1
0.0486,0.1,0.1,0.1,0.1
0.0488,0.1,0.1,0.1,0.1
0.049,0.1,0.1,0.1,0.1
0.0492,0.1,0.1,0.1,0.1
0.0494,0.1,0.1,0.1,0.1
0.0496,0.1,0.1,0.1,0.1
0.0498,0.1,0.1,0.1,0.1
0.05,0.1,0.1,0.1,0.1
0.0502,0.1,0.1,0.1,0.1
0.0504,0.1,0.1,0.1,0.1
0.0506,0.1,0.1,0.1,0.1
0.0508,0.1,0.1,0.1,0.1
0.051,0.1,0.1,0.1,0.1
0.0512,0.1,0.1,0.1,0.1
0.0514,0.1,0.1,0.1,0.1
0.0516,0.1,0.1,0.1,0.1
0.0518,0.1,0.1,0.1,0.1
0.052,0.1,0.1,0.1,0.1
0.0522,0.1,0.1,0.1,0.1
0.0524,0.1,0.1,0.1,0.1
0.0526,0.1,0.1,0.1,0.1
0.0528,0.1,0.1,0.1,0.1
0.053,0.1,0.1,0.1,0.1
0.0532,0.1,0.1,0.1,0.1
0.0534,0.1,0.1,0.1,0.1
0.0536,0.1,0.1,0.1,0.1
0.0538,0.1,0.1,0.1,0.1
0.054,0.1,0.1,0.1,0.1
0.0542,0.1,0.1,0.1,0.1
0.0544,0.1,0.1,0.1,0.1
0.0546,0.1,0.1,0.1,0.1
0.0548,0.1,0.1,0.1,0.1
0.055,0.1,0.1,0.1,0.1
0.0552,0.1,0.1,0.1,0.1
0.0554,0.1,0.1,0.1,0.1
0.0556,0.1,0.1,0.1,0.1
0.0558,0.1,0.1,0.1,0.1
0.056,0.1,0.1,0.1,0.1
0.0562,0.1,0.1,0.1,0.1
0.0564,0.1,0.1,0.1,0.1
0.0566,0.1,0.1,0.1,0.1
0.0568,0.1,0.1,0.1,0.1
0.057,0.1,0.1,0.1,0.1
0.0572,0.1,0.1,0.1,0.1
0.0574,0.1,0.1,0.1,0.1
0.0576,0.1,0.1,0.1,0.1
0.0578,0.1,0.1,0.1,0.1
0.058,0.1,0.1,0.1,0.1
0.0582,0.1,0.1,0.1,0.1
0.0584,0.1,0.1,0.1,0.1
0.0586,0.1,0.1,0.1,0.1
0.0588,0.1,0.1,0.1,0.1
0.059,0.1,0.1,0.1,0.1
0.0592,0.1,0.1,0.1,0.1
0.0594,0.1,0.1,0.1,0.1
0.0596,0.1,0.1,0.1,0.1
0.0598,0.1,0.1,0.1,0.1
0.06,0.1,0.1,0.1,0.1
0.0602,0.1,0.1,0.1,0.1
0.0604,0.1,0.1,0.1,0.1
0.0606,0.1,0.1,0.1,0.1
0.0608,0.1,0.1,0.1,0.1
0.061,0.1,0.1,0.1,0.1
0.0612,0.1,0.1,0.1,0.1
0.0614,0.1,0.1,0.1,0.1
0.0616,0.1,0.1,0.1,0.1
0.0618,0.1,0.1,0.1,0.1
0.062,0.1,0.1,0.1,0.1
0.0622,0.1,0.1,0.1,0.1
0.0624,0.1,0.1,0.1,0.1
0.0626,0.1,0.1,0.1,0.1
0.0628,0.1,0.1,0.1,0.1
0.063,0.1,0.1,0.1,0.1
0.0632,0.1,0.1,0.1,0.1
0.0634,0.1,0.1,0.1,0.1
0.0636,0.1,0.1,0.1,0.1
0.0638,0.1,0.1,0.1,0.1
0.064,0.1,0.1,0.1,0.1
0.0642,0.1,0.1,0.1,0.1
0.0644,0.1,0.1,0.1,0.1
0.0646,0.1,0.1,0.1,0.1
0.0648,0.1,0.1,0.1,0.1
0.065,0.1,0.1,0.1,0.1
0.0652,0.1,0.1,0.1,0.1
0.0654,0.1,0.1,0.1,0.1
0.0656,0.1,0.1,0.1,0.1
0.0658,0.1,0.1,0.1,0.1
0.066,0.1,0.1,0.1,0.1
0.0662,0.1,0.1,0.1,0.1
0.0664,0.1,0.1,0.1,0.1
0.0666,0.1,0.1,0.1,0.1
0.0668,0.1,0.1,0.1,0.1
0.067,0.1,0.1,0.1,0.1
0.0672,0.1,0.1,0.1,0.1
0.0674,0.1,0.1,0.1,0.1
0.0676,0.1,0.1,0.1,0.1
0.0678,0.1,0.1,0.1,0.1
0.068,0.1,0.1,0.1,0.1
0.0682,0.1,0.1,0.1,0.1
0.0684,0.1,0.1,0.1,0.1
0.0686,0.1,0.1,0.1,0.1
0.0688,0.1,0.1,0.1,0.1
0.069,0.1,0.1,0.1,0.1
0.0692,0.1,0.1,0.1,0.1
0.0694,0.1,0.1,0.1,0.1
0.0696,0.1,0.1,0.1,0.1
0.0698,0.1,0.1,0.1,0.1
0.07,0.1,0.1,0.1,0.1
0.0702,0.1,0.1,0.1,0.1
0.0704,0.1,0.1,0.1,0.1
0.0706,0.1,0.1,0.1,0.1
0.0708,0.1,0.1,0.1,0.1
0.071,0.1,0.1,0.1,0.1
0.0712,0.1,0.1,0.1,0.1
0.0714,0.1,0.1,0.1,0.1
0.0716,0.1,0.1,0.1,0.1
0.0718,0.1,0.1,0.1,0.1
0.072,0.1,0.1,0.1,0.1
0.0722,0.1,0.1,0.1,0.1
0.0724,0.1,0.1,0.1,0.1
0.0726,0.1,0.1,0.1,0.1
0.0728,0.1,0.1,0.1,0.1
0.073,0.1,0.1,0.1,0.1
0.0732,0.1,0.1,0.1,0.1
0.0734,0.1,0.1,0.1,0.1
0.0736,0.1,0.1,0.1,0.1
0.0738,0.1,0.1,0.1,0.1
0.074,0.1,0.1,0.1,0.1
0.0742,0.1,0.1,0.1,0.1
0.0744,0.1,0.1,0.1,0.1
0.0746,0.1,0.1,0.1,0.1
0.0748,0.1,0.1,0.1,0.1
0.075,0.1,0.1,0.1,0.1
0.0752,0.1,0.1,0.1,0.1
0.0754,0.1,0.1,0.1,0.1
0.0756,0.1,0.1,0.1,0.1
0.0758,0.1,0.1,0.1,0.1
0.076,0.1,0.1,0.1,0.1
0.0762,0.1,0.1,0.1,0.1
0.0764,0.1,0.1,0.1,0.1
0.0766,0.1,0.1,0.1,0.1
0.0768,0.1,0.1,0.1,0.1
0.077,0.1,0.1,0.1,0.1
0.0772,0.1,0.1,0.1,0.1
0.0774,0.1,0.1,0.1,0.1
0.0776,0.1,0.1,0.1,0.1
0.0778,0.1,0.1,0.1,0.1
0.078,0.1,0.1,0.1,0.1
0.0782,0.1,0.1,0.1,0.1
0.0784,0.1,0.1,0.1,0.1
0.0786,0.1,0.1,0.1,0.1
0.0788,0.1,0.1,0.1,0.1
0.079,0.1,0.1,0.1,0.1
0.0792,0.1,0.1,0.1,0.1
0.0794,0.1,0.1,0.1,0.1
0.0796,0.1,0.1,0.1,0.1
0.0798,0.1,0.1,0.1,0.1
0.08,0.1,0.1,0.1,0.1
0.0802,0.1,0.1,0.1,0.1
0.0804,0.1,0.1,0.1,0.1
0.0806,0.1,0.1,0.1,0.1
0.0808,0.1,0.1,0.1,0.1
0.081,0.1,0.1,0.1,0.1
0.0812,0.1,0.1,0.1,0.1
0.0814,0.1,0.1,0.1,0.1
0.0816,0.1,0.1,0.1,0.1
0.0818,0.1,0.1,0.1,0.1
0.082,0.1,0.1,0.1,0.1
0.0822,0.1,0.1,0.1,0.1
0.0824,0.1,0.1,0.1,0.1
0.0826,0.1,0.1,0.1,0.1
0.0828,0.1,0.1,0.1,0.1
0.083,0.1,0.1,0.1,0.1
0.0832,0.1,0.1,0.1,0.1
0.0834,0.1,0.1,0.1,0.1
0.0836,0.1,0.1,0.1,0.1
0.0838,0.1,0.1,0.1,0.1
0.084,0.1,0.1,0.1,0.1
0.0842,0.1,0.1,0.1,0.1
0.0844,0.1,0.1,0.1,0.1
0.0846,0.1,0.1,0.1,0.1
0.0848,0.1,0.1,0.1,0.1
0.085,0.1,0.1,0.1,0.1
0.0852,0.1,0.1,0.1,0.1
0.0854,0.1,0.1,0.1,0.1
0.0856,0.1,0.1,0.1,0.1
0.0858,0.1,0.1,0.1,0.1
0.086,0.1,0.1,0.1,0.1
0.0862,0.1,0.1,0.1,0.1
0.0864,0.1,0.1,0.1,0.1
0.0866,0.1,0.1,0.1,0.1
0.0868,0.1,0.1,0.1,0.1
0.087,0.1,0.1,0.1,0.1
0.0872,0.1,0.1,0.1,0.1
0.0874,0.1,0.1,0.1,0.1
0.0876,0.1,0.1,0.1,0.1
0.0878,0.1,0.1,0.1,0.1
0.088,0.1,0.1,0.1,0.1
0.0882,0.1,0.1,0.1,0.1
0.0884,0.1,0.1,0.1,0.1
0.0886,0.1,0.1,0.1,0.1
0.0888,0.1,0.1,0.1,0.1
0.089,0.1,0.1,0.1,0.1
0.0892,0.1,0.1,0.1,0.1
0.0894,0.1,0.1,0.1,0.1
0.0896,0.1,0.1,0.1,0.1
0.0898,0.1,0.1,0.1,0.1
0.09,0.1,0.1,0.1,0.1
0.0902,0.1,0.1,0.1,0.1
0.0904,0.1,0.1,0.1,0.1
0.0906,0.1,0.1,0.1,0.1
0.0908,0.1,0.1,0.1,0.1
0.091,0.1,0.1,0.1,0.1
0.0912,0.1,0.1,0.1,0.1
0.0914,0.1,0.1,0.1,0.1
0.0916,0.1,0.1,0.1,0.1
0.0918,0.1,0.1,0.1,0.1
0.092,0.1,0.1,0.1,0.1
0.0922,0.1,0.1,0.1,0.1
0.0924,0.1,0.1,0.1,0.1
0.0926,0.1,0.1,0.1,0.1
0.0928,0.1,0.1,0.1,0.1
0.093,0.1,0.1,0.1,0.1
0.0932,0.1,0.1,0.1,0.1
0.0934,0.1,0.1,0.1,0.1
0.0936,0.1,0.1,0.1,0.1
0.0938,0.1,0.1,0.1,0.1
0.094,0.1,0.1,0.1,0.1
0.0942,0.1,0.1,0.1,0.1
0.0944,0.1,0.1,0.1,0.1
0.0946,0.1,0.1,0.1,0.1
0.0948,0.1,0.1,0.1,0.1
0.095,0.1,0.1,0.1,0.1
0.0952,0.1,0.1,0.1,0.1
0.0954,0.1,0.1,0.1,0.1
0.0956,0.1,0.1,0.1,0.1
0.0958,0.1,0.1,0.1,0.1
0.096,0.1,0.1,0.1,0.1
0.0962,0.1,0.1,0.1,0.1
0.0964,0.1,0.1,0.1,0.1
0.0966,0.1,0.1,0.1,0.1
0.0968,0.1,0.1,0.1,0.1
0.097,0.1,0.1,0.1,0.1
0.0972,0.1,0.1,0.1,0.1
0.0974,0.1,0.1,0.1,0.1
0.0976,0.1,0.1,0.1,0.1
0.0978,0.1,0.1,0.1,0.1
0.098,0.1,0.1,0.1,0.1
0.0982,0.1,0.1,0.1,0.1
0.0984,0.1,0.1,0.1,0.1
0.0986,0.1,0.1,0.1,0.1
0.0988,0.1,0.1,0.1,0.1
0.099,0.1,0.1,0.1,0.1
0.0992,0.1,0.1,0.1,0.1
0.0994,0.1,0.1,0.1,0.1
0.0996,0.1,0.1,0.1,0.1
0.0998,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1
0.1,1.1,1.1,0.1,0.1
0.1002,0.891809456308399,0.891809456308398,0.102246765288987,0.102246765288987
0.1004,0.706106815659099,0.706106815659099,0.103998886350362,0.103998886350362
0.1006,0.541263899199636,0.541263899199636,0.105310805486586,0.105310805486586
0.1008,0.395740540393891,0.39574054039389,0.106232987124491,0.106232987124491
0.101,0.268080820649378,0.268080820649378,0.106812133938697,0.106812133938697
0.1012,0.15690943693437,0.156909436934369,0.107091393701097,0.107091393701097
0.1014,0.0609281974302769,0.0609281974302765,0.107110557187391,0.107110557187391
0.1016,-0.0210873583858315,-0.0210873583858317,0.106906247444555,0.106906247444555
0.1018,-0.0902912196455909,-0.0902912196455933,0.106512100776096,0.106512100776096
0.102,-0.147770046065219,-0.147770046065223,0.105958939638802,0.105958939638802
0.1022,-0.194546197045492,-0.194546197045497,0.105274937846744,0.105274937846744
0.1024,-0.231580650513303,-0.23158065051331,0.104485778307298,0.104485778307298
0.1026,-0.259775814353437,-0.259775814353444,0.103614803529794,0.103614803529794
0.1028,-0.279978234727232,-0.279978234727238,0.102683159240815,0.102683159240815
0.103,-0.292981208376642,-0.29298120837665,0.101709931621778,0.101709931621778
0.1032,-0.299527289337284,-0.299527289337294,0.100712277574141,0.100712277574142
0.1034,-0.300310703913665,-0.300310703913676,0.0997055489813057,0.0997055489813069
0.1036,-0.295979680265887,-0.2959796802659,0.0987034114173305,0.098703411417332
0.1038,-0.287138682080246,-0.287138682080262,0.0977179566495912,0.0977179566495932
0.104,-0.274350560539114,-0.274350560539133,0.0967598099033818,0.0967598099033841
0.1042,-0.258138622106984,-0.258138622107004,0.0958382317647887,0.0958382317647913
0.1044,-0.238988614966599,-0.238988614966623,0.0949612149399222,0.0949612149399251
0.1046,-0.217350640198411,-0.217350640198436,0.0941355762916432,0.0941355762916464
0.1048,-0.193640983358594,-0.193640983358622,0.093367043917648,0.0933670439176514
0.105,-0.168243878106256,-0.168243878106286,0.0926603400327604,0.0926603400327639
0.1052,-0.141513194566984,-0.141513194567016,0.0920192592330377,0.0920192592330413
0.1054,-0.113774062303464,-0.113774062303498,0.0914467427859911,0.0914467427859949
0.1056,-0.085324426464656,-0.085324426464692,0.0909449488885729,0.0909449488885768
0.1058,-0.0564365372744386,-0.0564365372744759,0.0905153189389125,0.0905153189389165
0.106,-0.0273583700830933,-0.0273583700831287,0.0901586396966062,0.0901586396966098
0.1062,0.00168497725374506,0.00168497725371594,0.0898751041180916,0.0898751041180947
0.1064,0.030489968301282,0.0304899683012583,0.0896643674221098,0.0896643674221121
0.1066,0.0588734082760698,0.0588734082760511,0.0895255975405322,0.0895255975405334
0.1068,0.086671218885396,0.0866712188853808,0.0894575260017001,0.0894575260017003
0.107,0.11373729895892,0.113737298958909,0.089458493872497,0.0894584938724962
0.1072,0.139942415613571,0.139942415613562,0.089526496033506,0.0895264960335043
0.1074,0.165173142390696,0.16517314239069,0.0896592228176524,0.0896592228176499
0.1076,0.189330871742205,0.189330871742202,0.0898540975279902,0.0898540975279868
0.1078,0.212330848180551,0.212330848180551,0.0901083128649,0.0901083128648958
0.108,0.234101254702311,0.234101254702313,0.0904188644692362,0.0904188644692313
0.1082,0.254582332519706,0.254582332519709,0.0907825826918148,0.0907825826918092
0.1084,0.273725551240087,0.273725551240092,0.0911961616831117,0.0911961616831054
0.1086,0.291492820103807,0.291492820103813,0.091656186363881,0.0916561863638742
0.1088,0.307855726469822,0.307855726469829,0.0921591579944022,0.0921591579943949
0.109,0.322794819022161,0.322794819022169,0.0927015174506435,0.0927015174506357
0.1092,0.336298913653212,0.33629891365322,0.0932796673665369,0.0932796673665286
0.1094,0.3483644527454,0.348364452745408,0.0938899915894177,0.0938899915894091
0.1096,0.358994885575409,0.358994885575418,0.0945288736435137,0.0945288736435047
0.1098,0.368200078197357,0.368200078197365,0.0951927137571702,0.095192713757161
0.11,0.375995759239613,0.375995759239622,0.0958779441652986,0.0958779441652891
0.1102,0.382402981470782,0.382402981470791,0.0965810436763936,0.0965810436763838
0.1104,0.387447634609482,0.387447634609492,0.0972985498256057,0.0972985498255957
0.1106,0.391159966985109,0.391159966985118,0.0980270706745577,0.0980270706745475
0.1108,0.393574136745191,0.3935741367452,0.0987632952614764,0.0987632952614662
0.111,0.394727791257325,0.394727791257334,0.0995040027998777,0.0995040027998673
0.1112,0.394661658093579,0.394661658093588,0.100246071378089,0.100246071378078
0.1114,0.393419181878073,0.393419181878081,0.100986484661977,0.100986484661967
0.1116,0.391046163043815,0.391046163043823,0.101722338570655,0.101722338570645
0.1118,0.387590424882225,0.387590424882233,0.1024508467571,0.102450846757089
0.112,0.383101498839276,0.383101498839283,0.10316934535368,0.10316934535367
0.1122,0.377630327930604,0.37763032793061,0.103875296991583,0.103875296991573
0.1124,0.371228997131731,0.371228997131736,0.104566293767542,0.104566293767532
0.1126,0.363950471306368,0.363950471306373,0.105240059950626,0.105240059950616
0.1128,0.355848354991531,0.355848354991536,0.105894453860093,0.105894453860083
0.113,0.346976664368661,0.346976664368665,0.106527469305987,0.106527469305977
0.1132,0.337389619687446,0.33738961968745,0.107137236292206,0.107137236292197
0.1134,0.327141452325586,0.327141452325589,0.107722021229994,0.107722021229985
0.1136,0.316286222039709,0.316286222039712,0.108280226818591,0.108280226818582
0.1138,0.30487765092436,0.304877650924362,0.108810391373792,0.108810391373783
0.114,0.292968977916934,0.292968977916935,0.109311187529786,0.109311187529778
0.1142,0.280612822953323,0.280612822953324,0.109781420629557,0.109781420629549
0.1144,0.267861025252838,0.267861025252839,0.110220027950695,0.110220027950689
0.1146,0.254764508761891,0.254764508761891,0.110626077158939,0.110626077158935
0.1148,0.241373131831888,0.241373131831889,0.110998765063517,0.110998765063515
0.115,0.227735871175268,0.227735871175269,0.111337406609755,0.111337406609755
0.1152,0.213900313882964,0.213900313882964,0.111641444355533,0.111641444355533
0.1154,0.199912906189383,0.199912906189384,0.111910436060489,0.111910436060491
0.1156,0.185818738578446,0.185818738578447,0.112144055223669,0.112144055223671
0.1158,0.171661477374079,0.171661477374078,0.11234208793693,0.112342087936933
0.116,0.157483428027608,0.157483428027608,0.112504426453253,0.112504426453256
0.1162,0.143325276664913,0.143325276664913,0.112631070198284,0.112631070198288
0.1164,0.129226314496946,0.129226314496946,0.112722116529786,0.11272211652979
0.1166,0.115224108209702,0.115224108209701,0.112777762497889,0.112777762497893
0.1168,0.101354763490261,0.101354763490259,0.112798295528697,0.112798295528702
0.117,0.0876526566901847,0.087652656690183,0.112784093651588,0.112784093651593
0.1172,0.0741505722394447,0.074150572239443,0.112735618856865,0.112735618856871
0.1174,0.0608796624649548,0.0608796624649534,0.112653413303087,0.112653413303092
0.1176,0.0478693628888287,0.0478693628888266,0.112538096387029,0.112538096387035
0.1178,0.0351475374739596,0.0351475374739568,0.112390358691702,0.112390358691708
0.118,0.022740296776643,0.0227402967766409,0.112210959613024,0.112210959613029
