"time","h1","s1"
0.0282,308260.351751222,6912.98601595491
0.0284,308301.210994065,6913.09026966566
0.0286,308342.070236909,6913.19452337641
0.0288,308382.929479753,6913.29877708715
0.029,308423.788722597,6913.4030307979
0.0292,308464.647965441,6913.50728450865
0.0294,308505.507208284,6913.6115382194
0.0296,308546.366451128,6913.71579193014
0.0298,308587.225693972,6913.82004564089
0.03,308628.084936816,6913.92429935164
0.0302,308668.94417966,6914.02855306239
0.0304,308709.803422503,6914.13280677313
0.0306,308750.662665347,6914.23706048388
0.0308,308791.521908191,6914.34131419463
0.031,308832.381151035,6914.44556790538
0.0312,308873.240393879,6914.54982161612
0.0314,308914.099636722,6914.65407532687
0.0316,308954.958879566,6914.75832903762
0.0318,308995.81812241,6914.86258274837
0.032,309036.677365254,6914.96683645911
0.0322,309077.536608097,6915.07109016986
0.0324,309118.395850941,6915.17534388061
0.0326,309159.255093785,6915.27959759136
0.0328,309200.114336629,6915.3838513021
0.033,309240.973579473,6915.48810501285
0.0332,309281.832822317,6915.5923587236
0.0334,309322.69206516,6915.69661243434
0.0336,309363.551308004,6915.80086614509
0.0338,309404.410550848,6915.90511985584
0.034,309445.269793692,6916.00937356659
0.0342,309486.129036535,6916.11362727733
0.0344,309526.988279379,6916.21788098808
0.0346,309567.847522223,6916.32213469883
0.0348,309608.706765067,6916.42638840958
0.035,309649.566007911,6916.53064212032
0.0352,309690.425250754,6916.63489583107
0.0354,309731.284493598,6916.73914954182
0.0356,309772.143736442,6916.84340325257
0.0358,309813.002979286,6916.94765696331
0.036,309853.86222213,6917.05191067406
0.0362,309894.721464973,6917.15616438481
0.0364,309935.580707817,6917.26041809555
0.0366,309976.439950661,6917.3646718063
0.0368,310017.299193505,6917.46892551705
0.037,310058.158436349,6917.5731792278
0.0372,310099.017679192,6917.67743293855
0.0374,310139.876922036,6917.78168664929
0.0376,310180.73616488,6917.88594036004
0.0378,310221.595407724,6917.99019407079
0.038,310262.454650568,6918.09444778153
0.0382,310303.313893411,6918.19870149228
0.0384,310344.173136255,6918.30295520303
0.0386,310385.032379099,6918.40720891378
0.0388,310425.891621943,6918.51146262452
0.039,310466.750864787,6918.61571633527
0.0392,310507.61010763,6918.71997004602
0.0394,310548.469350474,6918.82422375677
0.0396,310589.328593318,6918.92847746751
0.0398,310630.187836162,6919.03273117826
0.04,310671.047079006,6919.13698488901
0.0402,310711.906321849,6919.24123859976
0.0404,310752.765564693,6919.3454923105
0.0406,310793.624807537,6919.44974602125
0.0408,310834.484050381,6919.553999732
0.041,310875.343293225,6919.65825344275
0.0412,310916.202536068,6919.76250715349
0.0414,310957.061778912,6919.86676086424
0.0416,310997.921021756,6919.97101457499
0.0418,311038.7802646,6920.07526828574
0.042,311079.639507443,6920.17952199648
0.0422,311120.498750287,6920.28377570723
0.0424,311161.357993131,6920.38802941798
0.0426,311202.217235975,6920.49228312872
0.0428,311243.076478819,6920.59653683947
0.043,311283.935721662,6920.70079055022
0.0432,311324.794964506,6920.80504426097
0.0434,311365.65420735,6920.90929797171
0.0436,311406.513450194,6921.01355168246
0.0438,311447.372693038,6921.11780539321
0.044,311488.231935881,6921.22205910396
0.0442,311529.091178725,6921.3263128147
0.0444,311569.950421569,6921.43056652545
0.0446,311610.809664413,6921.5348202362
0.0448,311651.668907257,6921.63907394695
0.045,311692.5281501,6921.74332765769
0.0452,311733.387392944,6921.84758136844
0.0454,311774.246635788,6921.95183507919
0.0456,311815.105878632,6922.05608878994
0.0458,311855.965121476,6922.16034250068
0.046,311896.824364319,6922.26459621143
0.0462,311937.683607163,6922.36884992218
0.0464,311978.542850007,6922.47310363293
0.0466,312019.402092851,6922.57735734367
0.0468,312060.261335695,6922.68161105442
0.047,312101.120578538,6922.78586476517
0.0472,312141.979821382,6922.89011847592
0.0474,312182.839064226,6922.99437218666
0.0476,312223.69830707,6923.09862589741
0.0478,312264.557549914,6923.20287960816
0.048,312305.416792757,6923.3071333189
0.0482,312346.276035601,6923.41138702965
0.0484,312387.135278445,6923.5156407404
0.0486,312427.994521289,6923.61989445115
0.0488,312468.853764133,6923.72414816189
0.049,312509.713006976,6923.82840187264
0.0492,312550.57224982,6923.93265558339
0.0494,312591.431492664,6924.03690929414
0.0496,312632.290735508,6924.14116300488
0.0498,312673.149978352,6924.24541671563
0.05,312714.009221195,6924.34967042638
0.0502,312754.868464039,6924.45392413713
0.0504,312795.727706883,6924.55817784787
0.0506,312836.586949727,6924.66243155862
0.0508,312877.44619257,6924.76668526937
0.051,312918.305435414,6924.87093898012
0.0512,312959.164678258,6924.97519269086
0.0514,313000.023921102,6925.07944640161
0.0516,313040.883163946,6925.18370011236
0.0518,313081.74240679,6925.28795382311
0.052,313122.601649633,6925.39220753385
0.0522,313163.460892477,6925.4964612446
0.0524,313204.320135321,6925.60071495535
0.0526,313245.179378165,6925.70496866609
0.0528,313286.038621008,6925.80922237684
0.053,313326.897863852,6925.91347608759
0.0532,313367.757106696,6926.01772979834
0.0534,313408.61634954,6926.12198350908
0.0536,313449.475592384,6926.22623721983
0.0538,313490.334835227,6926.33049093058
0.054,313531.194078071,6926.43474464133
0.0542,313572.053320915,6926.53899835207
0.0544,313612.912563759,6926.64325206282
0.0546,313653.771806603,6926.74750577357
0.0548,313694.631049446,6926.85175948432
0.055,313735.49029229,6926.95601319506
0.0552,313776.349535134,6927.06026690581
0.0554,313817.208777978,6927.16452061656
0.0556,313858.068020822,6927.26877432731
0.0558,313898.927263665,6927.37302803805
0.056,313939.786506509,6927.4772817488
0.0562,313980.645749353,6927.58153545955
0.0564,314021.504992197,6927.6857891703
0.0566,314062.364235041,6927.79004288104
0.0568,314103.223477884,6927.89429659179
0.057,314144.082720728,6927.99855030254
0.0572,314184.941963572,6928.10280401329
0.0574,314225.801206416,6928.20705772403
0.0576,314266.66044926,6928.31131143478
0.0578,314307.519692103,6928.41556514553
0.058,314348.378934947,6928.51981885627
0.0582,314389.238177791,6928.62407256702
0.0584,314430.097420635,6928.72832627777
0.0586,314470.956663479,6928.83257998852
0.0588,314511.815906322,6928.93683369926
0.059,314552.675149166,6929.04108741001
0.0592,314593.53439201,6929.14534112076
0.0594,314634.393634854,6929.24959483151
0.0596,314675.252877698,6929.35384854225
0.0598,314716.112120541,6929.458102253
0.06,314756.971363385,6929.56235596375
0.0602,314797.830606229,6929.6666096745
0.0604,314838.689849073,6929.77086338524
0.0606,314879.549091917,6929.87511709599
0.0608,314920.40833476,6929.97937080674
0.061,314961.267577604,6930.08362451749
0.0612,315002.126820448,6930.18787822823
0.0614,315042.986063292,6930.29213193898
0.0616,315083.845306135,6930.39638564973
0.0618,315124.704548979,6930.50063936048
0.062,315165.563791823,6930.60489307122
0.0622,315206.423034667,6930.70914678197
0.0624,315247.282277511,6930.81340049272
0.0626,315288.141520354,6930.91765420346
0.0628,315329.000763198,6931.02190791421
0.063,315369.860006042,6931.12616162496
0.0632,315410.719248886,6931.23041533571
0.0634,315451.57849173,6931.33466904645
0.0636,315492.437734573,6931.4389227572
0.0638,315533.296977417,6931.54317646795
0.064,315574.156220261,6931.6474301787
0.0642,315615.015463105,6931.75168388944
0.0644,315655.874705949,6931.85593760019
0.0646,315696.733948792,6931.96019131094
0.0648,315737.593191636,6932.06444502169
0.065,315778.45243448,6932.16869873243
0.0652,315819.311677324,6932.27295244318
0.0654,315860.170920168,6932.37720615393
0.0656,315901.030163011,6932.48145986468
0.0658,315941.889405855,6932.58571357542
0.066,315982.748648699,6932.68996728617
0.0662,316023.607891543,6932.79422099692
0.0664,316064.467134387,6932.89847470767
0.0666,316105.32637723,6933.00272841841
0.0668,316146.185620074,6933.10698212916
0.067,316187.044862918,6933.21123583991
0.0672,316227.904105762,6933.31548955066
0.0674,316268.763348606,6933.4197432614
0.0676,316309.622591449,6933.52399697215
0.0678,316350.481834293,6933.6282506829
0.068,316391.341077137,6933.73250439364
0.0682,316432.200319981,6933.83675810439
0.0684,316473.059562825,6933.94101181514
0.0686,316513.918805668,6934.04526552589
0.0688,316554.778048512,6934.14951923663
0.069,316595.637291356,6934.25377294738
0.0692,316636.4965342,6934.35802665813
0.0694,316677.355777044,6934.46228036888
0.0696,316718.215019887,6934.56653407962
0.0698,316759.074262731,6934.67078779037
0.07,316799.933505575,6934.77504150112
0.0702,316840.792748419,6934.87929521187
0.0704,316881.651991263,6934.98354892261
0.0706,316922.511234106,6935.08780263336
0.0708,316963.37047695,6935.19205634411
0.071,317004.229719794,6935.29631005486
0.0712,317045.088962638,6935.4005637656
0.0714,317085.948205482,6935.50481747635
0.0716,317126.807448325,6935.6090711871
0.0718,317167.666691169,6935.71332489785
0.072,317208.525934013,6935.81757860859
0.0722,317249.385176857,6935.92183231934
0.0724,317290.2444197,6936.02608603009
0.0726,317331.103662544,6936.13033974083
0.0728,317371.962905388,6936.23459345158
0.073,317412.822148232,6936.33884716233
0.0732,317453.681391076,6936.44310087308
0.0734,317494.540633919,6936.54735458382
0.0736,317535.399876763,6936.65160829457
0.0738,317576.259119607,6936.75586200532
0.074,317617.118362451,6936.86011571607
0.0742,317657.977605295,6936.96436942681
0.0744,317698.836848138,6937.06862313756
0.0746,317739.696090982,6937.17287684831
0.0748,317780.555333826,6937.27713055906
0.075,317821.41457667,6937.3813842698
0.0752,317862.273819514,6937.48563798055
0.0754,317903.133062357,6937.5898916913
0.0756,317943.992305201,6937.69414540205
0.0758,317984.851548045,6937.79839911279
0.076,318025.710790889,6937.90265282354
0.0762,318066.570033733,6938.00690653429
0.0764,318107.429276576,6938.11116024504
0.0766,318148.28851942,6938.21541395578
0.0768,318189.147762264,6938.31966766653
0.077,318230.007005108,6938.42392137728
0.0772,318270.866247952,6938.52817508802
0.0774,318311.725490795,6938.63242879877
0.0776,318352.584733639,6938.73668250952
0.0778,318393.443976483,6938.84093622027
0.078,318434.303219327,6938.94518993101
0.0782,318475.162462171,6939.04944364176
0.0784,318516.021705014,6939.15369735251
0.0786,318556.880947858,6939.25795106326
0.0788,318597.740190702,6939.362204774
0.079,318638.599433546,6939.46645848475
0.0792,318679.45867639,6939.5707121955
0.0794,318720.317919233,6939.67496590625
0.0796,318761.177162077,6939.77921961699
0.0798,318802.036404921,6939.88347332774
0.08,318842.895647765,6939.98772703849
0.0802,318883.754890609,6940.09198074924
0.0804,318924.614133452,6940.19623445998
0.0806,318965.473376296,6940.30048817073
0.0808,319006.33261914,6940.40474188148
0.081,319047.191861984,6940.50899559223
0.0812,319088.051104827,6940.61324930297
0.0814,319128.910347671,6940.71750301372
0.0816,319169.769590515,6940.82175672447
0.0818,319210.628833359,6940.92601043522
0.082,319251.488076203,6941.03026414596
0.0822,319292.347319047,6941.13451785671
0.0824,319333.20656189,6941.23877156746
0.0826,319374.065804734,6941.3430252782
0.0828,319414.925047578,6941.44727898895
0.083,319455.784290422,6941.5515326997
0.0832,319496.643533265,6941.65578641045
0.0834,319537.502776109,6941.76004012119
0.0836,319578.362018953,6941.86429383194
0.0838,319619.221261797,6941.96854754269
0.084,319660.080504641,6942.07280125344
0.0842,319700.939747484,6942.17705496418
0.0844,319741.798990328,6942.28130867493
0.0846,319782.658233172,6942.38556238568
0.0848,319823.517476016,6942.48981609643
0.085,319864.37671886,6942.59406980717
0.0852,319905.235961703,6942.69832351792
0.0854,319946.095204547,6942.80257722867
0.0856,319986.954447391,6942.90683093942
0.0858,320027.813690235,6943.01108465016
0.086,320068.672933079,6943.11533836091
0.0862,320109.532175922,6943.21959207166
0.0864,320150.391418766,6943.32384578241
0.0866,320191.25066161,6943.42809949315
0.0868,320232.109904454,6943.5323532039
0.087,320272.969147298,6943.63660691465
0.0872,320313.828390141,6943.74086062539
0.0874,320354.687632985,6943.84511433614
0.0876,320395.546875829,6943.94936804689
0.0878,320436.406118673,6944.05362175764
0.088,320477.265361517,6944.15787546839
0.0882,320518.12460436,6944.26212917913
0.0884,320558.983847204,6944.36638288988
0.0886,320599.843090048,6944.47063660063
0.0888,320640.702332892,6944.57489031137
0.089,320681.561575736,6944.67914402212
0.0892,320722.420818579,6944.78339773287
0.0894,320763.280061423,6944.88765144362
0.0896,320804.139304267,6944.99190515436
0.0898,320844.998547111,6945.09615886511
0.09,320885.857789955,6945.20041257586
0.0902,320926.717032798,6945.30466628661
0.0904,320967.576275642,6945.40891999735
0.0906,321008.435518486,6945.5131737081
0.0908,321049.29476133,6945.61742741885
0.091,321090.154004173,6945.7216811296
0.0912,321131.013247017,6945.82593484034
0.0914,321171.872489861,6945.93018855109
0.0916,321212.731732705,6946.03444226184
0.0918,321253.590975549,6946.13869597259
0.092,321294.450218392,6946.24294968333
0.0922,321335.309461236,6946.34720339408
0.0924,321376.16870408,6946.45145710483
0.0926,321417.027946924,6946.55571081558
0.0928,321457.887189768,6946.65996452632
0.093,321498.746432611,6946.76421823707
0.0932,321539.605675455,6946.86847194782
0.0934,321580.464918299,6946.97272565856
0.0936,321621.324161143,6947.07697936931
0.0938,321662.183403987,6947.18123308006
0.094,321703.04264683,6947.28548679081
0.0942,321743.901889674,6947.38974050155
0.0944,321784.761132518,6947.4939942123
0.0946,321825.620375362,6947.59824792305
0.0948,321866.479618206,6947.7025016338
0.095,321907.338861049,6947.80675534454
0.0952,321948.198103893,6947.91100905529
0.0954,321989.057346737,6948.01526276604
0.0956,322029.916589581,6948.11951647679
0.0958,322070.775832425,6948.22377018753
0.096,322111.635075268,6948.32802389828
0.0962,322152.494318112,6948.43227760903
0.0964,322193.353560956,6948.53653131978
0.0966,322234.2128038,6948.64078503052
0.0968,322275.072046644,6948.74503874127
0.097,322315.931289487,6948.84929245202
0.0972,322356.790532331,6948.95354616277
0.0974,322397.649775175,6949.05779987351
0.0976,322438.509018019,6949.16205358426
0.0978,322479.368260863,6949.26630729501
0.098,322520.227503706,6949.37056100576
0.0982,322561.08674655,6949.4748147165
0.0984,322601.945989394,6949.57906842725
0.0986,322642.805232238,6949.683322138
0.0988,322683.664475082,6949.78757584874
0.099,322724.523717925,6949.89182955949
0.0992,322765.382960769,6949.99608327024
0.0994,322806.242203613,6950.10033698099
0.0996,322847.101446457,6950.20459069173
0.0998,322887.9606893,6950.30884440248
0.1,322928.819932144,6950.41309811323
0.1002,322969.679174988,6950.51735182398
0.1004,323010.538417832,6950.62160553472
0.1006,323051.397660676,6950.72585924547
0.1008,323092.25690352,6950.83011295622
0.101,323133.116146363,6950.93436666697
0.1012,323173.975389207,6951.03862037771
0.1014,323214.834632051,6951.14287408846
0.1016,323255.693874895,6951.24712779921
0.1018,323296.553117738,6951.35138150996
0.102,323337.412360582,6951.4556352207
0.1022,323378.271603426,6951.55988893145
0.1024,323419.13084627,6951.6641426422
0.1026,323459.990089114,6951.76839635295
0.1028,323500.849331957,6951.87265006369
0.103,323541.708574801,6951.97690377444
0.1032,323582.567817645,6952.08115748519
0.1034,323623.427060489,6952.18541119593
0.1036,323664.286303333,6952.28966490668
0.1038,323705.145546176,6952.39391861743
0.104,323746.00478902,6952.49817232818
0.1042,323786.864031864,6952.60242603892
0.1044,323827.723274708,6952.70667974967
0.1046,323868.582517552,6952.81093346042
0.1048,323909.441760395,6952.91518717117
0.105,323950.301003239,6953.01944088191
0.1052,323991.160246083,6953.12369459266
0.1054,324032.019488927,6953.22794830341
0.1056,324072.878731771,6953.33220201416
0.1058,324113.737974614,6953.4364557249
0.106,324154.597217458,6953.54070943565
0.1062,324195.456460302,6953.6449631464
0.1064,324236.315703146,6953.74921685715
0.1066,324277.17494599,6953.85347056789
0.1068,324318.034188833,6953.95772427864
0.107,324358.893431677,6954.06197798939
0.1072,324399.752674521,6954.16623170014
0.1074,324440.611917365,6954.27048541088
0.1076,324481.471160209,6954.37473912163
0.1078,324522.330403052,6954.47899283238
0.108,324563.189645896,6954.58324654312
0.1082,324604.04888874,6954.68750025387
0.1084,324644.908131584,6954.79175396462
0.1086,324685.767374428,6954.89600767537
0.1088,324726.626617271,6955.00026138612
0.109,324767.485860115,6955.10451509686
0.1092,324808.345102959,6955.20876880761
0.1094,324849.204345803,6955.31302251836
0.1096,324890.063588647,6955.4172762291
0.1098,324930.92283149,6955.52152993985
0.11,324971.782074334,6955.6257836506
0.1102,325012.641317178,6955.73003736135
0.1104,325053.500560022,6955.83429107209
0.1106,325094.359802865,6955.93854478284
0.1108,325135.219045709,6956.04279849359
0.111,325176.078288553,6956.14705220434
0.1112,325216.937531397,6956.25130591508
0.1114,325257.796774241,6956.35555962583
0.1116,325298.656017084,6956.45981333658
0.1118,325339.515259928,6956.56406704733
0.112,325380.374502772,6956.66832075807
0.1122,325421.233745616,6956.77257446882
0.1124,325462.09298846,6956.87682817957
0.1126,325502.952231303,6956.98108189032
0.1128,325543.811474147,6957.08533560106
0.113,325584.670716991,6957.18958931181
0.1132,325625.529959835,6957.29384302256
0.1134,325666.389202679,6957.3980967333
0.1136,325707.248445522,6957.50235044405
0.1138,325748.107688366,6957.6066041548
0.114,325788.96693121,6957.71085786555
0.1142,325829.826174054,6957.81511157629
0.1144,325870.685416898,6957.91936528704
0.1146,325911.544659741,6958.02361899779
0.1148,325952.403902585,6958.12787270854
0.115,325993.263145429,6958.23212641928
0.1152,326034.122388273,6958.33638013003
0.1154,326074.981631117,6958.44063384078
0.1156,326115.84087396,6958.54488755153
0.1158,326156.700116804,6958.64914126227
0.116,326197.559359648,6958.75339497302
0.1162,326238.418602492,6958.85764868377
0.1164,326279.277845336,6958.96190239452
0.1166,326320.137088179,6959.06615610526
0.1168,326360.996331023,6959.17040981601
0.117,326401.855573867,6959.27466352676
0.1172,326442.714816711,6959.37891723751
0.1174,326483.574059555,6959.48317094825
0.1176,326524.433302398,6959.587424659
0.1178,326565.292545242,6959.69167836975
0.118,326606.151788086,6959.79593208049
0.1182,326647.01103093,6959.90018579124
0.1184,326687.870273774,6960.00443950199
0.1186,326728.729516617,6960.10869321274
0.1188,326769.588759461,6960.21294692349
0.119,326810.448002305,6960.31720063423
0.1192,326851.307245149,6960.42145434498
0.1194,326892.166487993,6960.52570805573
0.1196,326933.025730836,6960.62996176647
0.1198,326973.88497368,6960.73421547722
0.12,327014.744216524,6960.83846918797
0.1202,327055.603459368,6960.94272289872
0.1204,327096.462702211,6961.04697660946
0.1206,327137.321945055,6961.15123032021
0.1208,327178.181187899,6961.25548403096
0.121,327219.040430743,6961.35973774171
0.1212,327259.899673587,6961.46399145245
0.1214,327300.75891643,6961.5682451632
0.1216,327341.618159274,6961.67249887395
0.1218,327382.477402118,6961.7767525847
0.122,327423.336644962,6961.88100629544
0.1222,327464.195887806,6961.98526000619
0.1224,327505.055130649,6962.08951371694
0.1226,327545.914373493,6962.19376742769
0.1228,327586.773616337,6962.29802113843
0.123,327627.632859181,6962.40227484918
0.1232,327668.492102025,6962.50652855993
0.1234,327709.351344868,6962.61078227068
0.1236,327750.210587712,6962.71503598142
0.1238,327791.069830556,6962.81928969217
0.124,327831.9290734,6962.92354340292
0.1242,327872.788316244,6963.02779711366
0.1244,327913.647559087,6963.13205082441
0.1246,327954.506801931,6963.23630453516
0.1248,327995.366044775,6963.34055824591
0.125,328036.225287619,6963.44481195665
0.1252,328077.084530463,6963.5490656674
0.1254,328117.943773306,6963.65331937815
0.1256,328158.80301615,6963.7575730889
0.1258,328199.662258994,6963.86182679964
0.126,328240.521501838,6963.96608051039
0.1262,328281.380744682,6964.07033422114
0.1264,328322.239987525,6964.17458793189
0.1266,328363.099230369,6964.27884164263
0.1268,328403.958473213,6964.38309535338
0.127,328444.817716057,6964.48734906413
0.1272,328485.676958901,6964.59160277488
0.1274,328526.536201744,6964.69585648562
0.1276,328567.395444588,6964.80011019637
0.1278,328608.254687432,6964.90436390712
0.128,328649.113930276,6965.00861761787
0.1282,328689.97317312,6965.11287132861
0.1284,328730.832415963,6965.21712503936
0.1286,328771.691658807,6965.32137875011
0.1288,328812.550901651,6965.42563246086
0.129,328853.410144495,6965.5298861716
0.1292,328894.269387338,6965.63413988235
0.1294,328935.128630182,6965.7383935931
0.1296,328975.987873026,6965.84264730384
0.1298,329016.84711587,6965.94690101459
0.13,329057.706358714,6966.05115472534
0.1302,329098.565601557,6966.15540843609
0.1304,329139.424844401,6966.25966214683
0.1306,329180.284087245,6966.36391585758
0.1308,329221.143330089,6966.46816956833
0.131,329262.002572933,6966.57242327908
0.1312,329302.861815776,6966.67667698982
0.1314,329343.72105862,6966.78093070057
0.1316,329384.580301464,6966.88518441132
0.1318,329425.439544308,6966.98943812207
0.132,329466.298787152,6967.09369183281
0.1322,329507.158029995,6967.19794554356
0.1324,329548.017272839,6967.30219925431
0.1326,329588.876515683,6967.40645296506
0.1328,329629.735758527,6967.5107066758
0.133,329670.595001371,6967.61496038655
0.1332,329711.454244214,6967.7192140973
0.1334,329752.313487058,6967.82346780805
0.1336,329793.172729902,6967.92772151879
0.1338,329834.031972746,6968.03197522954
0.134,329874.89121559,6968.13622894029
0.1342,329915.750458433,6968.24048265103
0.1344,329956.609701277,6968.34473636178
0.1346,329997.468944121,6968.44899007253
0.1348,330038.328186965,6968.55324378328
0.135,330079.187429809,6968.65749749402
0.1352,330120.046672652,6968.76175120477
0.1354,330160.905915496,6968.86600491552
0.1356,330201.76515834,6968.97025862627
0.1358,330242.624401184,6969.07451233701
0.136,330283.483644028,6969.17876604776
0.1362,330324.342886871,6969.28301975851
0.1364,330365.202129715,6969.38727346926
0.1366,330406.061372559,6969.49152718
0.1368,330446.920615403,6969.59578089075
0.137,330487.779858247,6969.7000346015
0.1372,330528.63910109,6969.80428831225
0.1374,330569.498343934,6969.90854202299
0.1376,330610.357586778,6970.01279573374
0.1378,330651.216829622,6970.11704944449
0.138,330692.076072466,6970.22130315524
0.1382,330732.935315309,6970.32555686598
0.1384,330773.794558153,6970.42981057673
0.1386,330814.653800997,6970.53406428748
0.1388,330855.513043841,6970.63831799822
0.139,330896.372286685,6970.74257170897
0.1392,330937.231529528,6970.84682541972
0.1394,330978.090772372,6970.95107913047
0.1396,331018.950015216,6971.05533284121
0.1398,331059.80925806,6971.15958655196
0.14,331100.668500903,6971.26384026271
0.1402,331141.527743747,6971.36809397346
0.1404,331182.386986591,6971.4723476842
0.1406,331223.246229435,6971.57660139495
0.1408,331264.105472279,6971.6808551057
0.141,331304.964715122,6971.78510881645
