"time","feedX.flange.f","actuator.g_ma.G_m","actuator.g_mb.G_m","actuator.L"
-3.8768,-9.89604366064084,1.21335355683104e-07,2.74664790801123e-07,0.00363439500488803
-3.8752,-9.89604366064084,1.21366996094808e-07,2.74633150389419e-07,0.00363501515695743
-3.8736,-9.89604366064084,1.21398636506512e-07,2.74601509977715e-07,0.00363563530902683
-3.872,-9.89604366064084,1.21430276918217e-07,2.74569869566011e-07,0.00363625546109624
-3.8704,-9.89604366064084,1.21461917329921e-07,2.74538229154307e-07,0.00363687561316563
-3.8688,-9.89604366064084,1.21493557741625e-07,2.74506588742603e-07,0.00363749576523504
-3.8672,-9.89604366064084,1.21525198153329e-07,2.74474948330899e-07,0.00363811591730444
-3.8656,-9.89604366064084,1.21556838565033e-07,2.74443307919195e-07,0.00363873606937384
-3.864,-9.89604366064084,1.21588478976737e-07,2.74411667507491e-07,0.00363935622144324
-3.8624,-9.89604366064084,1.21620119388441e-07,2.74380027095786e-07,0.00363997637351264
-3.8608,-9.89604366064084,1.21651759800145e-07,2.74348386684082e-07,0.00364059652558204
-3.8592,-9.89604366064084,1.21683400211849e-07,2.74316746272378e-07,0.00364121667765144
-3.8576,-9.89604366064084,1.21715040623553e-07,2.74285105860674e-07,0.00364183682972084
-3.856,-9.89604366064084,1.21746681035257e-07,2.7425346544897e-07,0.00364245698179024
-3.8544,-9.89604366064084,1.21778321446961e-07,2.74221825037266e-07,0.00364307713385964
-3.8528,-9.89604366064084,1.21809961858666e-07,2.74190184625562e-07,0.00364369728592904
-3.8512,-9.89604366064084,1.2184160227037e-07,2.74158544213858e-07,0.00364431743799844
-3.8496,-9.89604366064084,1.21873242682074e-07,2.74126903802154e-07,0.00364493759006784
-3.848,-9.89604366064084,1.21904883093778e-07,2.7409526339045e-07,0.00364555774213724
-3.8464,-9.89604366064084,1.21936523505482e-07,2.74063622978746e-07,0.00364617789420664
-3.8448,-9.89604366064084,1.21968163917186e-07,2.74031982567042e-07,0.00364679804627604
-3.8432,-9.89604366064084,1.2199980432889e-07,2.74000342155337e-07,0.00364741819834544
-3.8416,-9.89604366064084,1.22031444740594e-07,2.73968701743633e-07,0.00364803835041484
-3.84,-9.89604366064084,1.22063085152298e-07,2.73937061331929e-07,0.00364865850248424
-3.8384,-9.89604366064084,1.22094725564002e-07,2.73905420920225e-07,0.00364927865455364
-3.8368,-9.89604366064084,1.22126365975706e-07,2.73873780508521e-07,0.00364989880662304
-3.8352,-9.89604366064084,1.22158006387411e-07,2.73842140096817e-07,0.00365051895869244
-3.8336,-9.89604366064084,1.22189646799115e-07,2.73810499685113e-07,0.00365113911076184
-3.832,-9.89604366064084,1.22221287210819e-07,2.73778859273409e-07,0.00365175926283124
-3.8304,-9.89604366064084,1.22252927622523e-07,2.73747218861705e-07,0.00365237941490064
-3.8288,-9.89604366064084,1.22284568034227e-07,2.73715578450001e-07,0.00365299956697004
-3.8272,-9.89604366064084,1.22316208445931e-07,2.73683938038296e-07,0.00365361971903944
-3.8256,-9.89604366064084,1.22347848857635e-07,2.73652297626592e-07,0.00365423987110884
-3.824,-9.89604366064084,1.22379489269339e-07,2.73620657214888e-07,0.00365486002317824
-3.8224,-9.89604366064084,1.22411129681043e-07,2.73589016803184e-07,0.00365548017524764
-3.8208,-9.89604366064084,1.22442770092747e-07,2.7355737639148e-07,0.00365610032731704
-3.8192,-9.89604366064084,1.22474410504451e-07,2.73525735979776e-07,0.00365672047938644
-3.8176,-9.89604366064084,1.22506050916156e-07,2.73494095568072e-07,0.00365734063145584
-3.816,-9.89604366064084,1.2253769132786e-07,2.73462455156368e-07,0.00365796078352524
-3.8144,-9.89604366064084,1.22569331739564e-07,2.73430814744664e-07,0.00365858093559464
-3.8128,-9.89604366064084,1.22600972151268e-07,2.7339917433296e-07,0.00365920108766404
-3.8112,-9.89604366064084,1.22632612562972e-07,2.73367533921256e-07,0.00365982123973344
-3.8096,-9.89604366064084,1.22664252974676e-07,2.73335893509551e-07,0.00366044139180284
-3.808,-9.89604366064084,1.2269589338638e-07,2.73304253097847e-07,0.00366106154387224
-3.8064,-9.89604366064084,1.22727533798084e-07,2.73272612686143e-07,0.00366168169594164
-3.8048,-9.89604366064084,1.22759174209788e-07,2.73240972274439e-07,0.00366230184801104
-3.8032,-9.89604366064084,1.22790814621492e-07,2.73209331862735e-07,0.00366292200008044
-3.8016,-9.89604366064084,1.22822455033196e-07,2.73177691451031e-07,0.00366354215214984
-3.8,-9.89604366064084,1.22854095444901e-07,2.73146051039327e-07,0.00366416230421924
-3.7984,-9.89604366064084,1.22885735856605e-07,2.73114410627623e-07,0.00366478245628864
-3.7968,-9.89604366064084,1.22917376268309e-07,2.73082770215919e-07,0.00366540260835804
-3.7952,-9.89604366064084,1.22949016680013e-07,2.73051129804215e-07,0.00366602276042744
-3.7936,-9.89604366064084,1.22980657091717e-07,2.73019489392511e-07,0.00366664291249684
-3.792,-9.89604366064084,1.23012297503421e-07,2.72987848980807e-07,0.00366726306456624
-3.7904,-9.89604366064084,1.23043937915125e-07,2.72956208569102e-07,0.00366788321663564
-3.7888,-9.89604366064084,1.23075578326829e-07,2.72924568157398e-07,0.00366850336870504
-3.7872,-9.89604366064084,1.23107218738533e-07,2.72892927745694e-07,0.00366912352077444
-3.7856,-9.89604366064084,1.23138859150237e-07,2.7286128733399e-07,0.00366974367284384
-3.784,-9.89604366064084,1.23170499561941e-07,2.72829646922286e-07,0.00367036382491324
-3.7824,-9.89604366064084,1.23202139973646e-07,2.72798006510582e-07,0.00367098397698264
-3.7808,-9.89604366064084,1.2323378038535e-07,2.72766366098878e-07,0.00367160412905204
-3.7792,-9.89604366064084,1.23265420797054e-07,2.72734725687174e-07,0.00367222428112144
-3.7776,-9.89604366064084,1.23297061208758e-07,2.7270308527547e-07,0.00367284443319084
-3.776,-9.89604366064084,1.23328701620462e-07,2.72671444863766e-07,0.00367346458526024
-3.7744,-9.89604366064084,1.23360342032166e-07,2.72639804452061e-07,0.00367408473732964
-3.7728,-9.89604366064084,1.2339198244387e-07,2.72608164040357e-07,0.00367470488939904
-3.7712,-9.89604366064084,1.23423622855574e-07,2.72576523628653e-07,0.00367532504146844
-3.7696,-9.89604366064084,1.23455263267278e-07,2.72544883216949e-07,0.00367594519353784
-3.768,-9.89604366064084,1.23486903678982e-07,2.72513242805245e-07,0.00367656534560725
-3.7664,-9.89604366064084,1.23518544090686e-07,2.72481602393541e-07,0.00367718549767665
-3.7648,-9.89604366064084,1.2355018450239e-07,2.72449961981837e-07,0.00367780564974605
-3.7632,-9.89604366064084,1.23581824914095e-07,2.72418321570133e-07,0.00367842580181545
-3.7616,-9.89604366064084,1.23613465325799e-07,2.72386681158429e-07,0.00367904595388485
-3.76,-9.89604366064084,1.23645105737503e-07,2.72355040746725e-07,0.00367966610595425
-3.7584,-9.89604366064084,1.23676746149207e-07,2.72323400335021e-07,0.00368028625802365
-3.7568,-9.89604366064084,1.23708386560911e-07,2.72291759923317e-07,0.00368090641009305
-3.7552,-9.89604366064084,1.23740026972615e-07,2.72260119511612e-07,0.00368152656216245
-3.7536,-9.89604366064084,1.23771667384319e-07,2.72228479099908e-07,0.00368214671423185
-3.752,-9.89604366064084,1.23803307796023e-07,2.72196838688204e-07,0.00368276686630125
-3.7504,-9.89604366064084,1.23834948207727e-07,2.721651982765e-07,0.00368338701837065
-3.7488,-9.89604366064084,1.23866588619431e-07,2.72133557864796e-07,0.00368400717044005
-3.7472,-9.89604366064084,1.23898229031136e-07,2.72101917453092e-07,0.00368462732250945
-3.7456,-9.89604366064084,1.2392986944284e-07,2.72070277041388e-07,0.00368524747457885
-3.744,-9.89604366064084,1.23961509854544e-07,2.72038636629684e-07,0.00368586762664825
-3.7424,-9.89604366064084,1.23993150266248e-07,2.7200699621798e-07,0.00368648777871765
-3.7408,-9.89604366064084,1.24024790677952e-07,2.71975355806276e-07,0.00368710793078705
-3.7392,-9.89604366064084,1.24056431089656e-07,2.71943715394572e-07,0.00368772808285645
-3.7376,-9.89604366064084,1.2408807150136e-07,2.71912074982867e-07,0.00368834823492585
-3.736,-9.89604366064084,1.24119711913064e-07,2.71880434571163e-07,0.00368896838699525
-3.7344,-9.89604366064084,1.24151352324768e-07,2.71848794159459e-07,0.00368958853906465
-3.7328,-9.89604366064084,1.24182992736472e-07,2.71817153747755e-07,0.00369020869113405
-3.7312,-9.89604366064084,1.24214633148176e-07,2.71785513336051e-07,0.00369082884320345
-3.7296,-9.89604366064084,1.2424627355988e-07,2.71753872924347e-07,0.00369144899527285
-3.728,-9.89604366064084,1.24277913971585e-07,2.71722232512643e-07,0.00369206914734225
-3.7264,-9.89604366064084,1.24309554383289e-07,2.71690592100939e-07,0.00369268929941165
-3.7248,-9.89604366064084,1.24341194794993e-07,2.71658951689235e-07,0.00369330945148105
-3.7232,-9.89604366064084,1.24372835206697e-07,2.71627311277531e-07,0.00369392960355045
-3.7216,-9.89604366064084,1.24404475618401e-07,2.71595670865827e-07,0.00369454975561985
-3.72,-9.89604366064084,1.24436116030105e-07,2.71564030454123e-07,0.00369516990768925
-3.7184,-9.89604366064084,1.24467756441809e-07,2.71532390042418e-07,0.00369579005975865
-3.7168,-9.89604366064084,1.24499396853513e-07,2.71500749630714e-07,0.00369641021182805
-3.7152,-9.89604366064084,1.24531037265217e-07,2.7146910921901e-07,0.00369703036389745
-3.7136,-9.89604366064084,1.24562677676921e-07,2.71437468807306e-07,0.00369765051596685
-3.712,-9.89604366064084,1.24594318088625e-07,2.71405828395602e-07,0.00369827066803625
-3.7104,-9.89604366064084,1.2462595850033e-07,2.71374187983898e-07,0.00369889082010565
-3.7088,-9.89604366064084,1.24657598912034e-07,2.71342547572194e-07,0.00369951097217505
-3.7072,-9.89604366064084,1.24689239323738e-07,2.7131090716049e-07,0.00370013112424445
-3.7056,-9.89604366064084,1.24720879735442e-07,2.71279266748786e-07,0.00370075127631385
-3.704,-9.89604366064084,1.24752520147146e-07,2.71247626337082e-07,0.00370137142838325
-3.7024,-9.89604366064084,1.2478416055885e-07,2.71215985925377e-07,0.00370199158045265
-3.7008,-9.89604366064084,1.24815800970554e-07,2.71184345513673e-07,0.00370261173252205
-3.6992,-9.89604366064084,1.24847441382258e-07,2.71152705101969e-07,0.00370323188459145
-3.6976,-9.89604366064084,1.24879081793962e-07,2.71121064690265e-07,0.00370385203666085
-3.696,-9.89604366064084,1.24910722205666e-07,2.71089424278561e-07,0.00370447218873025
-3.6944,-9.89604366064084,1.2494236261737e-07,2.71057783866857e-07,0.00370509234079965
-3.6928,-9.89604366064084,1.24974003029075e-07,2.71026143455153e-07,0.00370571249286905
-3.6912,-9.89604366064084,1.25005643440779e-07,2.70994503043449e-07,0.00370633264493845
-3.6896,-9.89604366064084,1.25037283852483e-07,2.70962862631745e-07,0.00370695279700785
-3.688,-9.89604366064084,1.25068924264187e-07,2.70931222220041e-07,0.00370757294907725
-3.6864,-9.89604366064084,1.25100564675891e-07,2.70899581808337e-07,0.00370819310114665
-3.6848,-9.89604366064084,1.25132205087595e-07,2.70867941396632e-07,0.00370881325321605
-3.6832,-9.89604366064084,1.25163845499299e-07,2.70836300984928e-07,0.00370943340528545
-3.6816,-9.89604366064084,1.25195485911003e-07,2.70804660573224e-07,0.00371005355735485
-3.68,-9.89604366064084,1.25227126322707e-07,2.7077302016152e-07,0.00371067370942425
-3.6784,-9.89604366064084,1.25258766734411e-07,2.70741379749816e-07,0.00371129386149365
-3.6768,-9.89604366064084,1.25290407146115e-07,2.70709739338112e-07,0.00371191401356305
-3.6752,-9.89604366064084,1.2532204755782e-07,2.70678098926408e-07,0.00371253416563245
-3.6736,-9.89604366064084,1.25353687969524e-07,2.70646458514704e-07,0.00371315431770185
-3.672,-9.89604366064084,1.25385328381228e-07,2.70614818103e-07,0.00371377446977125
-3.6704,-9.89604366064084,1.25416968792932e-07,2.70583177691296e-07,0.00371439462184065
-3.6688,-9.89604366064084,1.25448609204636e-07,2.70551537279592e-07,0.00371501477391005
-3.6672,-9.89604366064084,1.2548024961634e-07,2.70519896867887e-07,0.00371563492597945
-3.6656,-9.89604366064084,1.25511890028044e-07,2.70488256456183e-07,0.00371625507804886
-3.664,-9.89604366064084,1.25543530439748e-07,2.70456616044479e-07,0.00371687523011826
-3.6624,-9.89604366064084,1.25575170851452e-07,2.70424975632775e-07,0.00371749538218766
-3.6608,-9.89604366064084,1.25606811263156e-07,2.70393335221071e-07,0.00371811553425706
-3.6592,-9.89604366064084,1.2563845167486e-07,2.70361694809367e-07,0.00371873568632646
-3.6576,-9.89604366064084,1.25670092086565e-07,2.70330054397663e-07,0.00371935583839586
-3.656,-9.89604366064084,1.25701732498269e-07,2.70298413985959e-07,0.00371997599046526
-3.6544,-9.89604366064084,1.25733372909973e-07,2.70266773574255e-07,0.00372059614253466
-3.6528,-9.89604366064084,1.25765013321677e-07,2.70235133162551e-07,0.00372121629460406
-3.6512,-9.89604366064084,1.25796653733381e-07,2.70203492750847e-07,0.00372183644667346
-3.6496,-9.89604366064084,1.25828294145085e-07,2.70171852339143e-07,0.00372245659874286
-3.648,-9.89604366064084,1.25859934556789e-07,2.70140211927438e-07,0.00372307675081226
-3.6464,-9.89604366064084,1.25891574968493e-07,2.70108571515734e-07,0.00372369690288166
-3.6448,-9.89604366064084,1.25923215380197e-07,2.7007693110403e-07,0.00372431705495106
-3.6432,-9.89604366064084,1.25954855791901e-07,2.70045290692326e-07,0.00372493720702046
-3.6416,-9.89604366064084,1.25986496203605e-07,2.70013650280622e-07,0.00372555735908986
-3.64,-9.89604366064084,1.2601813661531e-07,2.69982009868918e-07,0.00372617751115926
-3.6384,-9.89604366064084,1.26049777027014e-07,2.69950369457214e-07,0.00372679766322866
-3.6368,-9.89604366064084,1.26081417438718e-07,2.6991872904551e-07,0.00372741781529806
-3.6352,-9.89604366064084,1.26113057850422e-07,2.69887088633806e-07,0.00372803796736746
-3.6336,-9.89604366064084,1.26144698262126e-07,2.69855448222102e-07,0.00372865811943686
-3.632,-9.89604366064084,1.2617633867383e-07,2.69823807810398e-07,0.00372927827150626
-3.6304,-9.89604366064084,1.26207979085534e-07,2.69792167398693e-07,0.00372989842357566
-3.6288,-9.89604366064084,1.26239619497238e-07,2.69760526986989e-07,0.00373051857564506
-3.6272,-9.89604366064084,1.26271259908942e-07,2.69728886575285e-07,0.00373113872771446
-3.6256,-9.89604366064084,1.26302900320646e-07,2.69697246163581e-07,0.00373175887978386
-3.624,-9.89604366064084,1.2633454073235e-07,2.69665605751877e-07,0.00373237903185326
-3.6224,-9.89604366064084,1.26366181144054e-07,2.69633965340173e-07,0.00373299918392266
-3.6208,-9.89604366064084,1.26397821555759e-07,2.69602324928469e-07,0.00373361933599206
-3.6192,-9.89604366064084,1.26429461967463e-07,2.69570684516765e-07,0.00373423948806146
-3.6176,-9.89604366064084,1.26461102379167e-07,2.69539044105061e-07,0.00373485964013086
-3.616,-9.89604366064084,1.26492742790871e-07,2.69507403693357e-07,0.00373547979220026
-3.6144,-9.89604366064084,1.26524383202575e-07,2.69475763281653e-07,0.00373609994426966
-3.6128,-9.89604366064084,1.26556023614279e-07,2.69444122869948e-07,0.00373672009633906
-3.6112,-9.89604366064084,1.26587664025983e-07,2.69412482458244e-07,0.00373734024840846
-3.6096,-9.89604366064084,1.26619304437687e-07,2.6938084204654e-07,0.00373796040047786
-3.608,-9.89604366064084,1.26650944849391e-07,2.69349201634836e-07,0.00373858055254726
-3.6064,-9.89604366064084,1.26682585261095e-07,2.69317561223132e-07,0.00373920070461666
-3.6048,-9.89604366064084,1.26714225672799e-07,2.69285920811428e-07,0.00373982085668606
-3.6032,-9.89604366064084,1.26745866084504e-07,2.69254280399724e-07,0.00374044100875546
-3.6016,-9.89604366064084,1.26777506496208e-07,2.6922263998802e-07,0.00374106116082486
-3.6,-9.89604366064084,1.26809146907912e-07,2.69190999576316e-07,0.00374168131289426
-3.5984,-9.89604366064084,1.26840787319616e-07,2.69159359164612e-07,0.00374230146496366
-3.5968,-9.89604366064084,1.2687242773132e-07,2.69127718752908e-07,0.00374292161703306
-3.5952,-9.89604366064084,1.26904068143024e-07,2.69096078341203e-07,0.00374354176910246
-3.5936,-9.89604366064084,1.26935708554728e-07,2.69064437929499e-07,0.00374416192117186
-3.592,-9.89604366064084,1.26967348966432e-07,2.69032797517795e-07,0.00374478207324126
-3.5904,-9.89604366064084,1.26998989378136e-07,2.69001157106091e-07,0.00374540222531066
-3.5888,-9.89604366064084,1.2703062978984e-07,2.68969516694387e-07,0.00374602237738006
-3.5872,-9.89604366064084,1.27062270201544e-07,2.68937876282683e-07,0.00374664252944946
-3.5856,-9.89604366064084,1.27093910613249e-07,2.68906235870979e-07,0.00374726268151886
-3.584,-9.89604366064084,1.27125551024953e-07,2.68874595459275e-07,0.00374788283358826
-3.5824,-9.89604366064084,1.27157191436657e-07,2.68842955047571e-07,0.00374850298565766
-3.5808,-9.89604366064084,1.27188831848361e-07,2.68811314635867e-07,0.00374912313772706
-3.5792,-9.89604366064084,1.27220472260065e-07,2.68779674224163e-07,0.00374974328979646
-3.5776,-9.89604366064084,1.27252112671769e-07,2.68748033812458e-07,0.00375036344186586
-3.576,-9.89604366064084,1.27283753083473e-07,2.68716393400754e-07,0.00375098359393526
-3.5744,-9.89604366064084,1.27315393495177e-07,2.6868475298905e-07,0.00375160374600466
-3.5728,-9.89604366064084,1.27347033906881e-07,2.68653112577346e-07,0.00375222389807406
-3.5712,-9.89604366064084,1.27378674318585e-07,2.68621472165642e-07,0.00375284405014346
-3.5696,-9.89604366064084,1.27410314730289e-07,2.68589831753938e-07,0.00375346420221286
-3.568,-9.89604366064084,1.27441955141994e-07,2.68558191342234e-07,0.00375408435428226
-3.5664,-9.89604366064084,1.27473595553698e-07,2.6852655093053e-07,0.00375470450635167
-3.5648,-9.89604366064084,1.27505235965402e-07,2.68494910518826e-07,0.00375532465842107
-3.5632,-9.89604366064084,1.27536876377106e-07,2.68463270107122e-07,0.00375594481049047
-3.5616,-9.89604366064084,1.2756851678881e-07,2.68431629695418e-07,0.00375656496255987
-3.56,-9.89604366064084,1.27600157200514e-07,2.68399989283713e-07,0.00375718511462927
-3.5584,-9.89604366064084,1.27631797612218e-07,2.68368348872009e-07,0.00375780526669867
-3.5568,-9.89604366064084,1.27663438023922e-07,2.68336708460305e-07,0.00375842541876807
-3.5552,-9.89604366064084,1.27695078435626e-07,2.68305068048601e-07,0.00375904557083747
-3.5536,-9.89604366064084,1.2772671884733e-07,2.68273427636897e-07,0.00375966572290687
-3.552,-9.89604366064084,1.27758359259034e-07,2.68241787225193e-07,0.00376028587497627
-3.5504,-9.89604366064084,1.27789999670739e-07,2.68210146813489e-07,0.00376090602704567
-3.5488,-9.89604366064084,1.27821640082443e-07,2.68178506401785e-07,0.00376152617911507
-3.5472,-9.89604366064084,1.27853280494147e-07,2.68146865990081e-07,0.00376214633118447
-3.5456,-9.89604366064084,1.27884920905851e-07,2.68115225578377e-07,0.00376276648325387
-3.544,-9.89604366064084,1.27916561317555e-07,2.68083585166673e-07,0.00376338663532327
-3.5424,-9.89604366064084,1.27948201729259e-07,2.68051944754968e-07,0.00376400678739267
-3.5408,-9.89604366064084,1.27979842140963e-07,2.68020304343264e-07,0.00376462693946207
-3.5392,-9.89604366064084,1.28011482552667e-07,2.6798866393156e-07,0.00376524709153147
-3.5376,-9.89604366064084,1.28043122964371e-07,2.67957023519856e-07,0.00376586724360087
-3.536,-9.89604366064084,1.28074763376075e-07,2.67925383108152e-07,0.00376648739567027
-3.5344,-9.89604366064084,1.28106403787779e-07,2.67893742696448e-07,0.00376710754773967
-3.5328,-9.89604366064084,1.28138044199483e-07,2.67862102284744e-07,0.00376772769980907
-3.5312,-9.89604366064084,1.28169684611188e-07,2.6783046187304e-07,0.00376834785187847
-3.5296,-9.89604366064084,1.28201325022892e-07,2.67798821461336e-07,0.00376896800394787
-3.528,-9.89604366064084,1.28232965434596e-07,2.67767181049632e-07,0.00376958815601727
-3.5264,-9.89604366064084,1.282646058463e-07,2.67735540637928e-07,0.00377020830808667
-3.5248,-9.89604366064084,1.28296246258004e-07,2.67703900226224e-07,0.00377082846015607
-3.5232,-9.89604366064084,1.28327886669708e-07,2.67672259814519e-07,0.00377144861222547
-3.5216,-9.89604366064084,1.28359527081412e-07,2.67640619402815e-07,0.00377206876429487
-3.52,-9.89604366064084,1.28391167493116e-07,2.67608978991111e-07,0.00377268891636427
-3.5184,-9.89604366064084,1.2842280790482e-07,2.67577338579407e-07,0.00377330906843367
-3.5168,-9.89604366064084,1.28454448316524e-07,2.67545698167703e-07,0.00377392922050307
