"time","mass.s","mass.v"
0.0385,0.00228117240798492,0.172176190938785
0.039,0.00236829059215902,0.17631162781109
0.0395,0.00245748562855785,0.180482044708972
0.04,0.00254877503529683,0.184686777535826
0.0405,0.002642176038193,0.188925155556359
0.041,0.00273770365652579,0.193196566087236
0.0415,0.00283537508086141,0.19750030655096
0.042,0.0029352064923118,0.201835691967232
0.0425,0.00303721357122182,0.206202037762152
0.043,0.00314141165591132,0.210598654403618
0.0435,0.00324781573985703,0.215024847496566
0.044,0.00335644046887455,0.2194799178782
0.0445,0.00346730013830031,0.223963161713228
0.045,0.0035804086901735,0.228473870589096
0.0455,0.00369577971041804,0.233011331611221
0.046,0.00381342642602452,0.23757482749823
0.0465,0.00393336170223218,0.242163636677186
0.047,0.00405559803971084,0.246777033378832
0.0475,0.00418014757174288,0.251414287732816
0.048,0.00430702197861772,0.256074669864425
0.0485,0.00443623216684632,0.260757465358636
0.049,0.00456778949337787,0.265461916047169
0.0495,0.00470170455342764,0.270187278557315
0.05,0.00483798755671082,0.274932806085869
0.0505,0.00497664832444799,0.279697748502889
0.051,0.00511769628637067,0.28448135245546
0.0515,0.00526114047772686,0.289282861471457
0.052,0.0054069895362865,0.294101516063304
0.0525,0.00555525169934707,0.298936553831739
0.053,0.00570593480073903,0.303787209569578
0.0535,0.00585904626783139,0.30865271536547
0.054,0.00601459311853724,0.313532300707666
0.0545,0.00617258309026737,0.318425204008965
0.055,0.00633302594764602,0.323330685935346
0.0555,0.00649592463226932,0.328247940242333
0.056,0.00666128479949575,0.333176190133762
0.0565,0.0068291117072738,0.338114657004486
0.057,0.00699941021419305,0.343062560554693
0.0575,0.00717218477753522,0.348019118904214
0.058,0.00734743945132518,0.352983548706835
0.0585,0.00752517788438206,0.357955065264613
0.059,0.00770540331837026,0.362932882642177
0.0595,0.00788811858585049,0.367916213781051
0.06,0.00807332610833089,0.372904270613958
0.0605,0.00826102789431798,0.377896264179132
0.061,0.0084512267420698,0.382891414765582
0.0615,0.00864392607174478,0.387888950646015
0.062,0.00883912463208449,0.392888064132584
0.0625,0.0090368229833632,0.39788796568769
0.063,0.00923702128169808,0.402887865605588
0.0635,0.00943971927776948,0.407886974132268
0.064,0.00964491631554124,0.41288450158534
0.0645,0.00985261133098101,0.417879658473919
0.065,0.0100628028507806,0.422871655618506
0.0655,0.0102754889910761,0.427859704270875
0.066,0.0104906674561684,0.432843016233956
0.0665,0.0107083355372437,0.43782080398172
0.067,0.010928490111093,0.442792280779059
0.0675,0.0111511293075957,0.447756667955677
0.068,0.0113762510133139,0.452713188616354
0.0685,0.0116038489167727,0.457661050812385
0.069,0.0118339184645192,0.462599473200643
0.0695,0.0120664547018856,0.467527675912277
0.07,0.012301452272394,0.47244488067553
0.0705,0.0125389054171612,0.477350310938556
0.071,0.0127788079743037,0.482243191992242
0.0715,0.0130211533783423,0.487122751093024
0.072,0.0132659346596074,0.491988217585706
0.0725,0.0135131444436432,0.496838823026279
0.073,0.013762774950613,0.501673801304738
0.0735,0.0140148179947041,0.506492388767904
0.074,0.0142692671515375,0.511293826110742
0.0745,0.0145261147384296,0.516077356036384
0.075,0.0147853495696465,0.520842221548322
0.0755,0.0150469620902728,0.525587670261561
0.076,0.0153109423578262,0.530312952879467
0.0765,0.0155772800424176,0.535017323317202
0.077,0.0158459644269111,0.53970003882516
0.0775,0.0161169844070844,0.544360360112396
0.078,0.0163903284917884,0.548997551470069
0.0785,0.0166659848031077,0.553610880894869
0.079,0.0169439410765206,0.558199620212457
0.0795,0.0172241846610587,0.562763045200896
0.08,0.0175067025194678,0.567300435714089
0.0805,0.0177914839450121,0.571811068797422
0.081,0.0180785158139068,0.576294231058321
0.0815,0.0183677823562875,0.580749219380895
0.082,0.0186592692691239,0.58517533044022
0.0825,0.0189529618865973,0.589571865545835
0.083,0.0192488451810604,0.593938130763111
0.0835,0.0195469037639962,0.598273437034625
0.084,0.0198471218869778,0.602577100301537
0.0845,0.0201494834426275,0.606848441624954
0.085,0.020453971965576,0.611086787307312
0.0855,0.0207605706334225,0.615291469013743
0.086,0.0210692622676931,0.619461823893449
0.0865,0.0213800293348011,0.623597194701075
0.087,0.0216928571077864,0.627696908988474
0.0875,0.0220077273041712,0.631760321360377
0.088,0.0223246200675646,0.635786800480611
0.0885,0.0226435167341384,0.639775710881167
0.089,0.0229643983125952,0.643726423155056
0.0895,0.0232872454859305,0.647638314072371
0.09,0.0236120386131942,0.651510766696341
0.0905,0.0239387577312521,0.655343170499399
0.091,0.0242673825565479,0.659134921479234
0.0915,0.0245978924868647,0.662885422274861
0.092,0.0249302666030867,0.666594082282671
0.0925,0.0252644836709607,0.670260317772499
0.093,0.0256005221428581,0.67388355200368
0.0935,0.0259383634597778,0.677463176153977
0.094,0.0262779847291401,0.680998636400583
0.0945,0.0266193626160278,0.684489387852426
0.095,0.0269624745954723,0.687934879817475
0.0955,0.0273072978589125,0.691334568924446
0.096,0.0276538093166904,0.69468791923015
0.0965,0.0280019856005473,0.697994402326831
0.097,0.0283518030661203,0.701253497449499
0.0975,0.0287032377954379,0.704464691583279
0.098,0.0290562655994165,0.707627479570742
0.0985,0.0294108620203562,0.710741364219253
0.099,0.0297670023344372,0.7138058564083
0.0995,0.0301246615542159,0.716820475196843
0.1,0.0304838176952058,0.7197846889221
0.1005,0.0308444439972632,0.722698055974806
0.101,0.0312065142132657,0.725560129342259
0.1015,0.0315700025547611,0.728370457743369
0.102,0.0319348830006259,0.731128598279261
0.1025,0.0323011293002071,0.733834116528962
0.103,0.0326687149764628,0.736486586645073
0.1035,0.0330376133291036,0.739085591449451
0.104,0.0334077974377338,0.74163072252889
0.1045,0.0337792401649921,0.744121580330795
0.105,0.0341519141596935,0.746557774258865
0.1055,0.0345257918599694,0.748938922768769
0.106,0.0349008454964097,0.751264653463827
0.1065,0.0352770502727934,0.753534523977763
0.107,0.0356543763666706,0.755748221563121
0.1075,0.0360327952240967,0.75790540634622
0.108,0.0364122784777709,0.760005738470465
0.1085,0.0367927975847341,0.762048887302001
0.109,0.0371743238300742,0.764034531511346
0.1095,0.03755682833063,0.765962359155028
0.11,0.0379402820386957,0.767832067757222
0.1105,0.0383246557457256,0.769643364391388
0.111,0.0387099200860382,0.7713959657619
0.1115,0.0390960455405211,0.773089598285689
0.112,0.0394830024403349,0.774723998173878
0.1125,0.039870760970618,0.776298911513414
0.113,0.0402592941557501,0.777813994120106
0.1135,0.040648570019983,0.779269075274372
0.114,0.0410385583899004,0.780663929254738
0.1145,0.0414292290752123,0.781998336698744
0.115,0.0418205517719019,0.783272088064928
0.1155,0.0422124960664086,0.784484983698389
0.116,0.0426050314398102,0.785636833896346
0.1165,0.0429981272720057,0.786727458973701
0.117,0.0433917528458986,0.78775668932859
0.1175,0.0437858773515785,0.788724365507953
0.118,0.0441804698905049,0.789630338273085
0.1185,0.044575499479689,0.790474468665203
0.119,0.0449709351449181,0.791256623814388
0.1195,0.0453667480305678,0.791976576345667
0.12,0.0457629053422709,0.792634294214823
0.1205,0.0461593759253227,0.793229674298641
0.121,0.0465561285718782,0.793762623584699
0.1215,0.0469531320255088,0.794233059219102
0.122,0.0473503549857568,0.794640908554223
0.1225,0.0477477661126916,0.794986109196435
0.123,0.0481453340314646,0.795268609053851
0.1235,0.0485430273368655,0.795488366384062
0.124,0.0489408145978768,0.795645349841867
0.1245,0.0493386643622303,0.795739538527019
0.125,0.049736545160962,0.795770922031953
0.1255,0.050134425687219,0.795739487074373
0.126,0.0505322757854357,0.795645141741533
0.1265,0.0509300629896391,0.795487982395772
0.127,0.0513277558930625,0.795268034654979
0.1275,0.0517253231019745,0.794985334333085
0.128,0.0521227332404833,0.794639927468653
0.1285,0.0525199549553406,0.794231870353468
0.129,0.0529169569207465,0.793761229561132
0.1295,0.0533137078431528,0.793228081975654
0.13,0.0537101764660676,0.79263251482004
0.1305,0.0541063315748598,0.791974625684888
0.131,0.0545021420015626,0.791254522556977
0.1315,0.0548975766296782,0.79047232384786
0.132,0.0552926045378327,0.789628135034698
0.1325,0.0556871952676556,0.78872200437689
0.133,0.05608131746277,0.78775415299984
0.1335,0.0564749403005165,0.78672473457588
0.134,0.0568680330370403,0.785633912786685
0.1345,0.0572605650122142,0.784481861331955
0.135,0.0576525056545604,0.783268763938093
0.1355,0.0580438244861735,0.781994814366883
0.136,0.0584344911276423,0.780660216424172
0.1365,0.0588244753029724,0.779265183968549
0.137,0.0592137468445091,0.777809940920025
0.1375,0.0596022756978589,0.776294721268709
0.138,0.0599900319268127,0.774719769083493
0.1385,0.0603769857004341,0.773085305124059
0.139,0.0607631072932037,0.771391517901093
0.1395,0.0611483671876916,0.76963874674025
0.14,0.0615327359659982,0.767827269275616
0.1405,0.0619161843527178,0.765957372697821
0.141,0.0622986832198506,0.764029353742605
0.1415,0.0626802035917141,0.762043518679387
0.142,0.0630607166498547,0.760000183299828
0.1425,0.0634401937379597,0.757899672906402
0.143,0.0638186063667686,0.75574232230096
0.1435,0.0641959262189851,0.7535284757733
0.144,0.0645721251541882,0.751258487089729
0.1445,0.0649471752137447,0.748932719481636
0.145,0.0653210483286275,0.746551502907283
0.1455,0.065693716514602,0.744115161404955
0.146,0.0660651527829854,0.741624143357192
0.1465,0.0664353299043205,0.739078842969075
0.147,0.066804220851614,0.736479663295357
0.1475,0.0671717988051105,0.733827016209231
0.148,0.067538037157067,0.731121322371108
0.1485,0.0679029095165262,0.72836301119739
0.149,0.0682663897140912,0.725552520829242
0.1495,0.0686284518066992,0.722690298101367
0.15,0.0689890700823956,0.71977679851078
0.1505,0.0693482190651081,0.716812486185581
0.151,0.0697058735194205,0.713797833853732
0.1515,0.0700620077546889,0.710733272153131
0.152,0.0704165964849002,0.707619251424385
0.1525,0.0707696158817621,0.704456317474434
0.153,0.0711210416298242,0.701244970582365
0.1535,0.0714708496707381,0.697985718934195
0.154,0.0718190162077688,0.694679078572666
0.1545,0.0721655177103064,0.69132557334704
0.155,0.0725103309183777,0.687925734862895
0.1555,0.0728534328471577,0.684480102431918
0.156,0.0731948007914811,0.680989223021704
0.1565,0.0735344123303538,0.67745365120555
0.157,0.0738722453314647,0.673873949112251
0.1575,0.0742082779556967,0.670250686375891
0.158,0.0745424874420872,0.666584383673797
0.1585,0.074874852091491,0.662875604224399
0.159,0.0752053517815213,0.659124977347566
0.1595,0.0755339657585342,0.655333096071274
0.16,0.0758606735738022,0.65150056017654
0.1605,0.0761854550876436,0.647627976129548
0.161,0.0765082904735517,0.643715957013778
0.1615,0.0768291602223248,0.639765122462129
0.162,0.0771480451461956,0.635776098589043
0.1625,0.0774649263829607,0.631749517922631
0.163,0.0777797854001098,0.627686019336797
0.1635,0.0780926039989561,0.623586247983367
0.164,0.0784033643187648,0.619450855224208
0.1645,0.0787120470090474,0.61528043933109
0.165,0.079018634748145,0.61107565905739
0.1655,0.0793231115635568,0.606837211459587
0.166,0.0796254608162352,0.602565766518176
0.1665,0.0799256662117565,0.598261999632401
0.167,0.080223711803959,0.593926591536497
0.1675,0.0805195819985816,0.589560228215923
0.168,0.0808132615569017,0.585163600823605
0.1685,0.0811047355993736,0.580737405596171
0.169,0.0813939896092664,0.576282343770191
0.1695,0.0816810094363028,0.571799121498416
0.17,0.0819657813002967,0.567288449766013
0.1705,0.0822482917947918,0.562751044306807
0.171,0.0825285253805954,0.558187567014275
0.1715,0.0828064697736627,0.553598751353216
0.172,0.0830821134892396,0.548985344950335
0.1725,0.0833554444460948,0.544348076893277
0.173,0.083626450938177,0.539687680209332
0.1735,0.0838951216376653,0.535004891767993
0.174,0.0841614455980214,0.530300452183525
0.1745,0.0844254122570406,0.525575105717512
0.175,0.0846870114399032,0.52082960018143
0.1755,0.0849462333622257,0.516064686839197
0.176,0.0852030686331125,0.511281120309738
0.1765,0.0854575082582072,0.506479658469542
0.177,0.0857095436427434,0.501661062355226
0.1775,0.0859591633684511,0.496826042290609
0.178,0.0862063606944989,0.491975382768967
0.1785,0.0864511288521523,0.487109863873062
0.179,0.086693460639902,0.482230254378171
0.1795,0.086933349252014,0.477337325414589
0.18,0.0871707882809137,0.472431850359073
0.1805,0.087405771719571,0.467514604726293
0.181,0.0876382939638846,0.462586366060273
0.1815,0.0878683498150668,0.457647913825845
0.182,0.0880959344820285,0.452700029300092
0.1825,0.0883210435837634,0.447743495463794
0.183,0.0885436731517329,0.442779096892881
0.1835,0.0887638196322508,0.437807619649873
0.184,0.0889814759402932,0.432829806456792
0.1845,0.0891966412119827,0.427846467008787
0.185,0.089409313508872,0.422858395212862
0.1855,0.0896194907011259,0.417866379054558
0.186,0.0898271710647625,0.412871207226298
0.1865,0.0900323532833083,0.407873669010567
0.187,0.090235036449454,0.402874554163104
0.1875,0.0904352200667097,0.397874652796091
0.188,0.0906329040510603,0.392874755261334
0.1885,0.0908280887326207,0.387875652033461
0.189,0.0910207748572913,0.382878133593098
0.1895,0.0912109635884136,0.377882990310068
0.19,0.0913986565084251,0.372891012326568
0.1905,0.0915838509803973,0.367902958288598
0.191,0.0917665521646142,0.362919635892205
0.1915,0.0919467629512914,0.357941834168132
0.192,0.0921244863390926,0.352970339322244
0.1925,0.0922997257318161,0.34800593659942
0.193,0.0924724849392768,0.343049410161556
0.1935,0.092642768178189,0.338101542965557
0.194,0.0928105800730483,0.333163116641341
0.1945,0.0929759256570142,0.328234911369836
0.195,0.0931388103727925,0.323317705760972
0.1955,0.0932992400735175,0.318412276731688
0.196,0.0934572210236345,0.313519399383924
0.1965,0.0936127598496943,0.30863984675801
0.197,0.0937658585321071,0.303774377248769
0.1975,0.0939165280553142,0.298923768440723
0.198,0.0940647760731238,0.294088786297263
0.1985,0.094210610632889,0.289270194301595
0.199,0.0943540401755943,0.284468753332763
0.1995,0.0944950735359411,0.279685221541661
0.2,0.0946337199424339,0.274920354227053
0.2005,0.0947699890174666,0.27017490371159
0.201,0.0949038907774082,0.265449619217823
0.2015,0.095035435632689,0.260745246744226
0.202,0.0951646343878865,0.256062528941208
0.2025,0.0952914982418118,0.251402204987131
0.203,0.0954160383721888,0.246765011130489
0.2035,0.0955382622467742,0.242151686481695
0.204,0.0956581854788434,0.23756295387732
0.2045,0.0957758205777905,0.232999537796216
0.205,0.0958911804253692,0.228462158661045
0.2055,0.0960042782749798,0.223951532715569
0.206,0.0961151277509568,0.219468371901954
0.2065,0.0962237428478566,0.215013383738062
0.207,0.0963301379297446,0.210587271194751
0.2075,0.0964343277294829,0.206190732573173
0.208,0.0965363273480179,0.201824461382071
0.2085,0.0966361522536673,0.197489146215077
0.209,0.0967338182814082,0.193185470628006
0.2095,0.0968293408607041,0.188914117476308
0.21,0.0969227327509775,0.184675781880472
0.2105,0.0970140137770401,0.180471114814405
0.211,0.0971032009707364,0.1763007799741
0.2115,0.0971903117051658,0.172165435530498
0.212,0.0972753636931901,0.168065734011297
0.2125,0.0973583749859415,0.164002322182755
0.213,0.0974393639713301,0.159975840931494
0.2135,0.097518349372552,0.15598692514631
0.214,0.0975953502465966,0.152036203599974
0.2145,0.0976703859827544,0.148124298831041
0.215,0.0977434763011251,0.144251827025653
0.2155,0.0978146412511249,0.140419397899347
0.216,0.0978839001210374,0.136627625779067
0.2165,0.097951270591712,0.132877138174054
0.217,0.098016776184586,0.129168499037447
0.2175,0.0980804380003527,0.125502293602701
0.218,0.0981422774407589,0.121879100255645
0.2185,0.0982023162063724,0.118299490423899
0.219,0.0982605762943489,0.114764028466301
0.2195,0.0983170799961997,0.111273271562326
0.22,0.0983718498955585,0.107827769601507
0.2205,0.0984249088659487,0.10442806507286
0.221,0.0984762800685511,0.101074692954299
0.2215,0.0985259869499706,0.097768180602066
0.222,0.0985740532400035,0.0945090476401462
0.2225,0.0986205016103386,0.0912978265186748
0.223,0.0986653541279481,0.0881350553706276
0.2235,0.0987086374120446,0.0850211982672816
0.224,0.0987503760701735,0.0819567463894715
0.2245,0.0987905949626997,0.0789421829293705
0.225,0.0988293191998934,0.0759779829904352
0.2255,0.0988665741390152,0.0730646134873514
0.226,0.0989023853814017,0.0702025330459797
0.2265,0.0989367787695507,0.0673921919033003
0.227,0.0989697803842073,0.0646340318073593
0.2275,0.0990014165414485,0.0619284859172134
0.228,0.0990317137897692,0.0592759787028759
0.2285,0.0990606989071675,0.0566769258452618
0.229,0.0990883974035863,0.0541317666267842
0.2295,0.0991148350459276,0.0516409306171007
0.23,0.09914004088435,0.0492047717238678
0.2305,0.0991640423778281,0.0468236739902019
0.231,0.0991868671831689,0.0444980125415288
0.2315,0.0992085431514916,0.0422281534986832
0.232,0.0992290983247088,0.0400144538910105
0.2325,0.0992485609320058,0.0378572615694667
0.233,0.0992669593863213,0.0357569151197192
0.2335,0.099284322280828,0.0337137437752477
0.234,0.0993006783854123,0.0317280673304446
0.2345,0.0993160566431549,0.0298001960537157
0.235,0.0993304861668109,0.0279304306005811
0.2355,0.0993439948061089,0.0261191042984787
0.236,0.0993566112627456,0.0243665202511298
0.2365,0.0993683662228251,0.0226729175732789
0.237,0.0993792892772243,0.021038562502984
0.2375,0.0993894101553442,0.0194637116327052
0.238,0.0993987587211115,0.0179486118365857
0.2385,0.0994073649689806,0.0164935001977327
0.239,0.099415259019936,0.0150986039354983
0.2395,0.0994224711174936,0.0137641403327602
0.24,0.0994290316237031,0.0124903166632027
0.2405,0.0994349710151502,0.0112773301185976
0.241,0.0994403198789579,0.010125367736085
0.2415,0.0994451066778737,0.00903469460369377
0.242,0.099449363263958,0.0080054354504928
0.2425,0.0994531206680943,0.00703774102648061
0.243,0.0994564097168903,0.00613176346064
0.2435,0.0994592613138265,0.00528764490483721
0.244,0.0994617064347643,0.00450551748065626
0.2445,0.0994637761234537,0.00378550322623347
0.245,0.0994655014870413,0.00312771404309179
0.2455,0.099466913691578,0.00253225164297529
0.246,0.0994680439575267,0.00199920749468353
0.2465,0.0994689235552704,0.00152866277090603
0.247,0.0994695835923066,0.00112070446966068
0.2475,0.0994700547788663,0.000775443210901856
0.248,0.0994703690006864,0.000492890715974921
0.2485,0.0994705576219105,0.000273091177663912
0.249,0.0994706520287004,0.000116078649299988
0.2495,0.0994706836245365,2.18770076777993e-05
0.25,0.0994706838255185,-9.50008402814416e-06
0.2505,0.0994706840556664,2.19507866528875e-05
0.251,0.0994707157422209,0.000116222744404212
0.2515,0.0994708103109443,0.000273298589038097
0.252,0.0994709991814212,0.00049315075841213
0.2525,0.0994713137623592,0.000775741291345579
0.253,0.0994717851420229,0.00112106403774011
0.2535,0.0994724446596556,0.00152906478496421
0.254,0.099473323792091,0.00199965628245041
0.2545,0.0994744538227235,0.00253276342615489
0.255,0.0994758659974717,0.00312830095751711
0.2555,0.0994775915199602,0.00378617344283216
0.256,0.0994796615467013,0.0045062752526231
0.2565,0.0994821071822774,0.00528849054101332
0.257,0.0994849594745229,0.00613269322509885
0.2575,0.0994882494097057,0.00703874696432077
0.258,0.0994920079077097,0.00800650513983749
0.2585,0.0994962658172167,0.00903581083389716
0.259,0.0995010534334789,0.0101265796797386
0.2595,0.0995064017465174,0.0112785823375497
0.26,0.0995123413377246,0.0124916351694899
0.2605,0.0995189026896026,0.0137655456172002
0.261,0.0995261161864347,0.0151001112282366
0.2615,0.0995340121093559,0.0164951196548009
0.262,0.0995426206314235,0.01795034865247
0.2625,0.0995519718126871,0.0194655660789263
0.263,0.0995620955952596,0.0210405298926878
0.2635,0.0995730217983874,0.0226749881518381
0.264,0.0995847801135208,0.0243686790127562
0.2645,0.0995974001038636,0.0261213579017923
0.265,0.0996109111971652,0.0279327836899134
0.2655,0.099625342666055,0.0298026293000451
0.266,0.0996407236424061,0.0317305987435472
0.2665,0.0996570831057298,0.0337163866215441
0.267,0.0996744498782491,0.0357596781430898
0.2675,0.0996928526199729,0.0378601491433339
0.268,0.0997123198237691,0.0400174661016875
0.2685,0.0997328798104384,0.042231286159989
0.269,0.0997545607237881,0.0445012571406696
0.2695,0.0997773905257057,0.046827017564919
0.27,0.0998013969912324,0.0492081966708519
0.2705,0.0998266082156224,0.0516444679766708
0.271,0.099853051482036,0.0541354313939637
0.2715,0.099880753862788,0.0566806766414377
0.272,0.0999097423852915,0.0592798011332308
0.2725,0.0999400438698577,0.0619323935488872
0.273,0.0999716849249377,0.0646380338691344
0.2735,0.100004691942365,0.0673962934116602
0.274,0.100039091092597,0.07020673486689
0.2745,0.100074908319957,0.0730689123337635
0.275,0.100112169337879,0.0759823713555127
0.2755,0.100150899624143,0.0789466489554381
0.276,0.100191124527164,0.081961279944401
0.2765,0.100232870105331,0.0850258446332727
0.277,0.100276160378069,0.0881398138714388
0.2775,0.10032101991177,0.0913026954104023
0.278,0.100367473020644,0.0945139890705284
0.2785,0.100415543762248,0.0977731867929861
0.279,0.100465255933015,0.10107977269169
0.2795,0.100516633063777,0.10443322310524
0.28,0.1005696984153,0.107833006648866
0.2805,0.100624474973807,0.111278584266365
0.281,0.10068098544651,0.114769409282047
0.2815,0.100739252257134,0.118304927452673
0.282,0.100799298212041,0.121884606588256
0.2825,0.100861145603617,0.125507897266333
0.283,0.10092481545535,0.129174199793606
0.2835,0.100990329112966,0.132882934614346
0.284,0.101057707625447,0.136633515266203
0.2845,0.101126971740913,0.140425348447743
0.285,0.101198141902505,0.144257834085978
0.2855,0.101271238244263,0.148130365403901
0.286,0.101346280587013,0.152042328988024
0.2865,0.101423288434244,0.155993104855905
0.287,0.101502280967993,0.159982066523686
0.2875,0.101583277044726,0.16400858107363
0.288,0.101666296710531,0.168072062276784
0.2885,0.101751357506519,0.172171841787021
0.289,0.101838477175349,0.176307263865612
0.2895,0.101927673354053,0.180477674865909
0.29,0.10201896334451,0.184682415429481
0.2905,0.10211236410975,0.188920820568368
0.291,0.102207892270257,0.193192219747344
0.2915,0.102305564100272,0.197495936966179
0.292,0.102405395524097,0.201831290841896
0.2925,0.1025074021124,0.206197594691035
0.293,0.102611599078514,0.210594156611912
0.2935,0.102718001704064,0.215020290467023
0.294,0.102826625993922,0.219475332688104
0.2945,0.102937484943314,0.223958547676343
0.295,0.103050592440687,0.228469227069902
0.2955,0.103165962011621,0.233006658028743
0.296,0.10328360681564,0.237570123329789
0.2965,0.103403539643025,0.242158901462088
0.297,0.103525772911625,0.246772266721975
0.2975,0.10365031866367,0.251409489308238
0.298,0.103777188562582,0.256069835417278
0.2985,0.103906393889785,0.260752567338275
0.299,0.104037945541522,0.265456943548351
0.2995,0.104171855449301,0.270182244269362
0.3,0.104308133976319,0.274927725055376
0.3005,0.104446790187548,0.279692621775375
0.301,0.104587833576203,0.284476181643052
0.3015,0.104731273249615,0.28927764880846
0.302,0.104877117926635,0.294096264463714
0.3025,0.105025375935028,0.298931266948704
0.303,0.105176055208884,0.303781891856803
0.3035,0.105329163286013,0.308647372140573
0.304,0.105484707305349,0.31352693821748
0.3045,0.105642694004348,0.318419818075597
0.305,0.105803129716395,0.323325237379315
0.3055,0.105966023071913,0.328242453945051
0.306,0.106131377963385,0.33317066845027
0.3065,0.10629919959559,0.338109101483702
0.307,0.106469492851543,0.343056972911753
0.3075,0.106642262214132,0.348013501020989
0.308,0.106817511764159,0.352977902632053
0.3085,0.106995245178391,0.357949393213584
0.309,0.107175465727605,0.362927186996136
0.3095,0.107358176274637,0.367910497086099
0.31,0.10754337927243,0.372898535579617
0.3105,0.107731076762076,0.377890513676508
0.311,0.10792127126953,0.38288564962059
0.3115,0.108113965511235,0.387883166266941
0.312,0.108309159000557,0.392882261658311
0.3125,0.108506852303034,0.397882146214962
0.313,0.108707045580012,0.402882030182114
0.3135,0.108909738587372,0.407881123749794
0.314,0.109114930674257,0.412878637172679
0.3145,0.109322620781801,0.417873780889945
0.315,0.109532807441855,0.42286576564511
0.3155,0.109745488775716,0.427853802605881
0.316,0.109960662492854,0.432837103483999
0.3165,0.110178325889642,0.437814880655089
0.317,0.11039847792856,0.44278635751874
0.3175,0.110621114745341,0.447750746510517
0.318,0.110846231874167,0.452707260180618
0.3185,0.111073825151062,0.457655115766532
0.319,0.111303890010888,0.462593531858913
0.3195,0.111536421486775,0.467521728524897
0.32,0.111771414209553,0.472438927431413
0.3205,0.112008862407189,0.477344351968496
0.321,0.112248759904214,0.482237227372606
0.3215,0.112491100121157,0.487116780849935
0.322,0.11273587607398,0.491982241699726
0.3225,0.112983080601529,0.496832841690653
