"time","pipe.mediums[1].h","pipe.mediums[1].p"
0,84105.918942201242,199999.46160406424
0.0060000000000000001,84105.918942201213,199999.46160403456
0.012,84105.918942201213,199999.46160403456
0.018000000000000002,84105.918942201213,199999.46160403456
0.024,84105.918942201213,199999.46160403456
0.029999999999999999,84105.918942201213,199999.46160403456
0.036000000000000004,84105.918942201213,199999.46160403456
0.042000000000000003,84105.918942201213,199999.46160403456
0.048000000000000001,84105.918942201213,199999.46160403456
0.053999999999999999,84105.918942201213,199999.46160403456
0.059999999999999998,84105.918942201213,199999.46160403456
0.066000000000000003,84105.918942201213,199999.46160403456
0.072000000000000008,84105.918942201213,199999.46160403456
0.078,84105.918942201213,199999.46160403456
0.084000000000000005,84105.918942201213,199999.46160403456
0.089999999999999997,84105.918942201213,199999.46160403456
0.096000000000000002,84105.918942201213,199999.46160403456
0.10200000000000001,84105.918942201213,199999.46160403456
0.108,84105.918942201213,199999.46160403456
0.114,84105.918942201213,199999.46160403456
0.12,84105.918942201213,199999.46160403456
0.126,84105.918942201213,199999.46160403456
0.13200000000000001,84105.918942201213,199999.46160403456
0.13800000000000001,84105.918942201213,199999.46160403456
0.14400000000000002,84105.918942201213,199999.46160403456
0.14999999999999999,84105.918942201213,199999.46160403456
0.156,84105.918942201213,199999.46160403456
0.16200000000000001,84105.918942201213,199999.46160403456
0.16800000000000001,84105.918942201213,199999.46160403456
0.17400000000000002,84105.918942201213,199999.46160403456
0.17999999999999999,84105.918942201213,199999.46160403456
0.186,84105.918942201213,199999.46160403456
0.192,84105.918942201213,199999.46160403456
0.19800000000000001,84105.918942201213,199999.46160403456
0.20400000000000001,84105.918942201213,199999.46160403456
0.20999999999999999,84105.918942201213,199999.46160403456
0.216,84105.918942201213,199999.46160403456
0.222,84105.918942201213,199999.46160403456
0.22800000000000001,84105.918942201213,199999.46160403456
0.23400000000000001,84105.918942201213,199999.46160403456
0.23999999999999999,84105.918942201213,199999.46160403456
0.246,84105.918942201213,199999.46160403456
0.252,84105.918942201213,199999.46160403456
0.25800000000000001,84105.918942201213,199999.46160403456
0.26400000000000001,84105.918942201213,199999.46160403456
0.27000000000000002,84105.918942201213,199999.46160403456
0.27600000000000002,84105.918942201213,199999.46160403456
0.28200000000000003,84105.918942201213,199999.46160403456
0.28800000000000003,84105.918942201213,199999.46160403456
0.29399999999999998,84105.918942201213,199999.46160403456
0.29999999999999999,84105.918942201213,199999.46160403456
0.30599999999999999,84105.918942201213,199999.46160403456
0.312,84105.918942201213,199999.46160403456
0.318,84105.918942201213,199999.46160403456
0.32400000000000001,84105.918942201213,199999.46160403456
0.33000000000000002,84105.918942201213,199999.46160403456
0.33600000000000002,84105.918942201213,199999.46160403456
0.34200000000000003,84105.918942201213,199999.46160403456
0.34800000000000003,84105.918942201213,199999.46160403456
0.35399999999999998,84105.918942201213,199999.46160403456
0.35999999999999999,84105.918942201213,199999.46160403456
0.36599999999999999,84105.918942201213,199999.46160403456
0.372,84105.918942201213,199999.46160403456
0.378,84105.918942201213,199999.46160403456
0.38400000000000001,84105.918942201213,199999.46160403456
0.39000000000000001,84105.918942201213,199999.46160403456
0.39600000000000002,84105.918942201213,199999.46160403456
0.40200000000000002,84105.918942201213,199999.46160403456
0.40800000000000003,84105.918942201213,199999.46160403456
0.41400000000000003,84105.918942201213,199999.46160403456
0.41999999999999998,84105.918942201213,199999.46160403456
0.42599999999999999,84105.918942201213,199999.46160403456
0.432,84105.918942201213,199999.46160403456
0.438,84105.918942201213,199999.46160403456
0.44400000000000001,84105.918942201213,199999.46160403456
0.45000000000000001,84105.918942201213,199999.46160403456
0.45600000000000002,84105.918942201213,199999.46160403456
0.46200000000000002,84105.918942201213,199999.46160403456
0.46800000000000003,84105.918942201213,199999.46160403456
0.47400000000000003,84105.918942201213,199999.46160403456
0.47999999999999998,84105.918942201213,199999.46160403456
0.48599999999999999,84105.918942201213,199999.46160403456
0.49199999999999999,84105.918942201213,199999.46160403456
0.498,84105.918942201213,199999.46160403456
0.504,84105.918942201213,199999.46160403456
0.51000000000000001,84105.918942201213,199999.46160403456
0.51600000000000001,84105.918942201213,199999.46160403456
0.52200000000000002,84105.918942201213,199999.46160403456
0.52800000000000002,84105.918942201213,199999.46160403456
0.53400000000000003,84105.918942201213,199999.46160403456
0.54000000000000004,84105.918942201213,199999.46160403456
0.54600000000000004,84105.918942201213,199999.46160403456
0.55200000000000005,84105.918942201213,199999.46160403456
0.55800000000000005,84105.918942201213,199999.46160403456
0.56400000000000006,84105.918942201213,199999.46160403456
0.57000000000000006,84105.918942201213,199999.46160403456
0.57600000000000007,84105.918942201213,199999.46160403456
0.58199999999999996,84105.918942201213,199999.46160403456
0.58799999999999997,84105.918942201213,199999.46160403456
0.59399999999999997,84105.918942201213,199999.46160403456
0.59999999999999998,84105.918942201213,199999.46160403456
0.60599999999999998,84105.918942201213,199999.46160403456
0.61199999999999999,84105.918942201213,199999.46160403456
0.61799999999999999,84105.918942201213,199999.46160403456
0.624,84105.918942201213,199999.46160403456
0.63,84105.918942201213,199999.46160403456
0.63600000000000001,84105.918942201213,199999.46160403456
0.64200000000000002,84105.918942201213,199999.46160403456
0.64800000000000002,84105.918942201213,199999.46160403456
0.65400000000000003,84105.918942201213,199999.46160403456
0.66000000000000003,84105.918942201213,199999.46160403456
0.66600000000000004,84105.918942201213,199999.46160403456
0.67200000000000004,84105.918942201213,199999.46160403456
0.67800000000000005,84105.918942201213,199999.46160403456
0.68400000000000005,84105.918942201213,199999.46160403456
0.69000000000000006,84105.918942201213,199999.46160403456
0.69600000000000006,84105.918942201213,199999.46160403456
0.70200000000000007,84105.918942201213,199999.46160403456
0.70799999999999996,84105.918942201213,199999.46160403456
0.71399999999999997,84105.918942201213,199999.46160403456
0.71999999999999997,84105.918942201213,199999.46160403456
0.72599999999999998,84105.918942201213,199999.46160403456
0.73199999999999998,84105.918942201213,199999.46160403456
0.73799999999999999,84105.918942201213,199999.46160403456
0.74399999999999999,84105.918942201213,199999.46160403456
