"time","PID1.D.x","PID1.I.y","PID2.D.x","PID2.I.y","limIntegrator1.y","limIntegrator2.y","slewRateLimiter1.y","slewRateLimiter2.y"
0,0,-0,0,-0,0,0,0,0
0.00022,-4.52598249088748e-05,0,-4.52598249088748e-05,0,2.28082868700184e-06,2.28082868700184e-06,0.000422459792725695,0.000422459792725695
0.00044,-0.000179768764461052,0,-0.000179768764461052,0,9.12319507076196e-06,9.12319507076196e-06,0.00158081531810791,0.00158081531810791
0.00066,-0.000401610008309896,0,-0.000401610008309896,0,2.05270812075409e-05,2.05270812075409e-05,0.00333145914415886,0.00333145914415886
0.00088,-0.000708857317785897,0,-0.000708857317785897,0,3.64924002701627e-05,3.64924002701627e-05,0.005555186011622,0.005555186011622
0.0011,-0.00109964795572787,0,-0.00109964795572787,0,5.70190304739032e-05,5.70190304739032e-05,0.00815829919436326,0.00815829919436326
0.00117007461945771,-0.00124136975717802,0,-0.00124136975717802,0,6.45149906297235e-05,6.45149906297235e-05,0.00905459226750424,0.00905158551318799
0.00117007461945771,-0.00124136975717802,0,-0.00124136975717802,0,6.45149906297235e-05,6.45149906297235e-05,0.00905459226750424,0.00905158551318799
0.00132,-0.00157214232668905,0,-0.00157214232668905,0,8.2106818007136e-05,8.2106818007136e-05,0.0110036222145541,0.0110006154602378
0.00154,-0.00212436213936789,0,-0.00212436213936789,0,0.000111755534787288,0.000111755534787288,0.0138636222145541,0.0138606154602378
0.00176,-0.00275474674503829,0,-0.00275474674503829,0,0.000145964976575509,0.000145964976575509,0.0167236222145541,0.0167206154602378
0.00198,-0.00346165734970118,0,-0.00346165734970118,0,0.000184734890929985,0.000184734890929985,0.0195836222145541,0.0195806154602378
0.0022,-0.0042434828623535,0,-0.0042434828623535,0,0.000228064985198129,0.000228064985198129,0.0224436222145541,0.0224406154602378
0.00238555918641165,-0.0049599965508839,0,-0.0049599965508839,1.43613598255104e-06,0.000268156783477318,0.000268156783477318,0.0248558916379056,0.0248528848835893
0.00238555918641165,-0.0049599965508839,0,-0.0049599965508839,1.43613598255104e-06,0.000268156783477318,0.000268156783477318,0.0248558916379056,0.0248528848835893
0.00242,-0.00509863880317178,1.95326878241681e-07,-0.00509863880317178,1.63134997476416e-06,0.000275954950294714,0.000275954950294714,0.0253036222145541,0.0253006154602378
0.00264,-0.00602529998577681,1.05620256156858e-05,-0.00602529998577681,1.1997345382316e-05,0.000328404386877566,0.000328404386877566,0.0281636222145541,0.0281606154602378
0.00286,-0.00702180463049803,3.6439734698975e-05,-0.00702180463049803,3.78743526079582e-05,0.000385412849109683,0.000385412849109683,0.0310236222145541,0.0310206154602378
0.00308,-0.00808646014386539,7.74440205212943e-05,-0.00808646014386539,7.88779370488051e-05,0.000446979846547483,0.000446979846547483,0.0338836222145541,0.0338806154602378
0.0033,-0.00921802347290757,0.000133292560517624,-0.00921802347290757,0.0001347257761149,0.000513104971237868,0.000513104971237868,0.0367436222145541,0.0367406154602378
0.00352,-0.0104151798568647,0.000203686751138681,-0.0104151798568647,0.000205119266200507,0.000583787762549986,0.000583787762549986,0.0396036222145541,0.0396006154602378
0.00374,-0.0116764630800699,0.000288293597165878,-0.0116764630800699,0.000289725412049955,0.000659027672286101,0.000659027672286101,0.0424636222145541,0.0424606154602378
0.00396,-0.0130004684184589,0.000386794077395296,-0.0130004684184589,0.000388225192449081,0.000738824127615778,0.000738824127615778,0.0453236222145541,0.0453206154602378
0.00418,-0.0143859430173256,0.000498903669270345,-0.0143859430173256,0.000500334084838357,0.000823176571144357,0.000823176571144357,0.0481836222145541,0.0481806154602378
0.0044,-0.0158314789814778,0.000624302653456033,-0.0158314789814778,0.000625732369882763,0.000912084302432618,0.000912084302432618,0.0510436222145541,0.0510406154602378
0.00462,-0.0173359477236884,0.000762734737320839,-0.0173359477236884,0.000764163754949815,0.0010055467682366,0.0010055467682366,0.0539036222145541,0.0539006154602378
0.00484,-0.0188978179815361,0.000913852205285233,-0.0188978179815361,0.000915280524457511,0.00110356309695931,0.00110356309695931,0.0567636222145541,0.0567606154602378
0.00506,-0.0205158035681941,0.00107736297855707,-0.0205158035681941,0.00107879059961242,0.0012061326388171,0.0012061326388171,0.0596236222145541,0.0596206154602378
0.00528,-0.0221886923507932,0.00125299183727806,-0.0221886923507932,0.00125441876055717,0.00131325454094896,0.00131325454094896,0.0624836222145541,0.0624806154602378
0.0055,-0.0239152184493152,0.00144045134192426,-0.0239152184493152,0.00144187756776776,0.00142492800493768,0.00142492800493768,0.0653436222145541,0.0653406154602378
0.00572,-0.0256941652215492,0.00163946524518404,-0.0256941652215492,0.00164089077393217,0.00154115219287469,0.00154115219287469,0.0682036222145541,0.0682006154602378
0.00594,-0.0275244377044692,0.00184978496169931,-0.0275244377044692,0.00185120979369279,0.00166192615465275,0.00166192615465275,0.0710636222145541,0.0710606154602378
0.00616,-0.0294048055606229,0.00207113113205174,-0.0294048055606229,0.002072555267631,0.00178724905737752,0.00178724905737752,0.0739236222145541,0.0739206154602378
0.00638,-0.0313342698598545,0.00230327700767279,-0.0313342698598545,0.00230470044717815,0.00191711982574951,0.00191711982574951,0.0767836222145541,0.0767806154602378
0.0066,-0.0333116448734711,0.00254595336985938,-0.0333116448734711,0.00254737611363115,0.00205153758820621,0.00205153758820621,0.0796436222145541,0.0796406154602378
0.00682,-0.0353359076903241,0.0027989280246791,-0.0353359076903241,0.00280035007305736,0.00219050124825376,0.00219050124825376,0.0825036222145541,0.0825006154602378
0.00704,-0.0374060070150614,0.0030619623230278,-0.0374060070150614,0.00306338367635243,0.00233400975267848,0.00233400975267848,0.0853636222145541,0.0853606154602378
