"time","C1.v","C2.v","C3.v","C4.v","C7.v"
2.256,-0.546697280113822,-0.107636720087749,-0.277103614719827,0.0492584888701232,0.0393498348793377
2.268,-0.5485322954715,-0.109047390470123,-0.28114604456897,0.0499380757765978,0.0401708472049289
2.28,-0.550316941486273,-0.110469304646458,-0.285192096613583,0.0506247800121414,0.0410021060258825
2.292,-0.552051642933435,-0.111902483532996,-0.289241205767471,0.0513186369591042,0.0418436689698914
2.304,-0.55373682526074,-0.113346944962328,-0.293292810665131,0.0520196805332392,0.0426955934772238
2.316,-0.555372914555555,-0.114802703699409,-0.297346353698855,0.0527279432052047,0.0435579367807312
2.328,-0.556960336563213,-0.11626977277695,-0.301401279961782,0.0534434553929155,0.0444307549447411
2.34,-0.558499518893703,-0.117748160397192,-0.30545703986741,0.0541662469680941,0.0453141050664718
2.352,-0.559990889280766,-0.119237872323106,-0.309513087217149,0.0548963461451532,0.0462080435618124
2.364,-0.561434875884504,-0.120738911427922,-0.313568879624238,0.055633779725145,0.0471126264780769
2.376,-0.562831907320854,-0.122251277624487,-0.317623878622716,0.0563785731585879,0.0480279095358257
2.388,-0.564182412627694,-0.123774967882741,-0.321677549703325,0.0571307505662778,0.0489539481078403
2.4,-0.565486821230953,-0.125309976247174,-0.32572936234941,0.0578903347601002,0.0498907971980967
2.412,-0.566745562886569,-0.126856293882082,-0.329778790065854,0.0586573472644955,0.0508385114047677
2.424,-0.567959064929575,-0.128413912214346,-0.333825309630692,0.0594318084109047,0.0517971431023599
2.436,-0.569127759056688,-0.129982815110089,-0.337868403098641,0.0602137371738485,0.0527667469286042
2.448,-0.570252075533162,-0.131562985516859,-0.341907556174551,0.0610031513478193,0.0537473759546829
2.46,-0.571332444793327,-0.133154403601058,-0.345942258721099,0.0618000675237987,0.0547390827450944
2.472,-0.572369297403917,-0.134757046768602,-0.349972004793893,0.062604501110144,0.055741919334791
2.484,-0.573363064027406,-0.136370889685585,-0.353996292676568,0.0634164663534752,0.0567559372063156
2.496,-0.574314175385337,-0.137995904298943,-0.358014624915892,0.064235976359562,0.0577811872669395
2.508,-0.575223062221652,-0.13963205985711,-0.362026508356868,0.06506304311421,0.0588177198257992
2.52,-0.576090155266027,-0.141279322930686,-0.366031454177833,0.0658976775041484,0.059865584571034
2.532,-0.5769158851972,-0.142937657433097,-0.370028977925558,0.066739889337916,0.0609248305469232
2.544,-0.577700682606303,-0.144607024641258,-0.374018599550356,0.0675896873667486,0.0619955061310233
2.556,-0.578444977960197,-0.146287383216235,-0.377999843441176,0.0684470793054655,0.0630776590113054
2.568,-0.579149201564797,-0.147978689223904,-0.381972238460711,0.0693120718533564,0.064171336163292
2.58,-0.579813783528408,-0.149680896155619,-0.385935317980495,0.0701846707150685,0.0652765838271951
2.592,-0.580439153725058,-0.151393954948871,-0.389888619916006,0.0710648806214928,0.0663934474850529
2.604,-0.581025744040837,-0.153117813720169,-0.393831682293922,0.0719527031605899,0.0675219731056809
2.616,-0.581573993523686,-0.154852417131945,-0.397764033137357,0.0728481318229863,0.0686622100019761
2.628,-0.582084323666832,-0.156597709524164,-0.401685238799401,0.0737511756979283,0.0698141971026955
2.64,-0.582557163810283,-0.158353631728453,-0.405594854215854,0.0746618350917048,0.0709779770560375
2.652,-0.582992942948177,-0.160120122116844,-0.409492438901549,0.0755801093724532,0.0721535916775586
2.664,-0.583392089695059,-0.161897116622061,-0.413377556979689,0.0765059969882181,0.0733410819289477
2.676,-0.583755032252161,-0.163684548757817,-0.417249777211175,0.07743949548501,0.0745404878967999
2.688,-0.584082198373681,-0.165482349639098,-0.421108673023942,0.0783806015248644,0.0757518487713916
2.7,-0.584374015333065,-0.167290448002455,-0.424953822542287,0.0793293109039004,0.0769752028254546
2.712,-0.584630909889283,-0.169108770226298,-0.428784808616207,0.0802856185703798,0.0782105873929502
2.724,-0.584853308253109,-0.170937240351184,-0.432601218850725,0.0812495186427656,0.079458038847844
2.736,-0.585041636053403,-0.172775780100107,-0.436402645635228,0.0822210044277812,0.08071759258288
2.748,-0.585196318303387,-0.174624308898789,-0.440188686172796,0.0832000684384687,0.0819892829883553
2.76,-0.585317779366928,-0.176482743895974,-0.443958942509533,0.0841867024122484,0.0832731434308939
2.772,-0.585406442924811,-0.178350999983712,-0.447713021563904,0.0851808973289772,0.0845692062322218
2.784,-0.585462731941029,-0.180228989817656,-0.451450535156063,0.0861826434290076,0.0858775026479407
2.796,-0.585487066685334,-0.182116633937001,-0.45517108326838,0.0871919239828308,0.0871980617282083
2.808,-0.585479866213086,-0.184013852920239,-0.45887426713254,0.0882087201747384,0.0885309111671657
2.82,-0.585441553754708,-0.185920539226312,-0.462559736045682,0.0892330285546445,0.0898760804013183
2.832,-0.585372548830955,-0.187836598009186,-0.466227119667565,0.0902648358176924,0.0912335960721291
2.844,-0.585273270058669,-0.189761932384067,-0.469876052546587,0.0913041279503033,0.0926034836381594
2.856,-0.585144135116423,-0.191696443450987,-0.473506174143662,0.0923508902462014,0.0939857673534804
2.868,-0.584985560710173,-0.193640030318378,-0.477117128856094,0.0934051073224395,0.0953804702460827
2.88,-0.584797962538899,-0.195592590126649,-0.480708566041454,0.0944667631354243,0.0967876140962873
2.892,-0.584581755260256,-0.197554018071765,-0.484280140041453,0.0955358409969412,0.0982072194151562
2.904,-0.584337352456218,-0.199524207428825,-0.487831510205816,0.0966123235901803,0.0996393054229025
2.916,-0.584065166598727,-0.201503049575636,-0.491362340916161,0.0976961929857613,0.101083890027301
2.928,-0.583765609015339,-0.203490434016294,-0.49487230160987,0.0987874306577588,0.102540989802099
2.94,-0.583439089854872,-0.205486248404763,-0.498361066803963,0.099886017499728,0.104010619965427
2.952,-0.58308601805305,-0.207490378568445,-0.501828316118979,0.100991933840729,0.105492794358209
2.964,-0.582706804724485,-0.209502710555441,-0.505273723342571,0.102105155010001,0.10698752819834
2.976,-0.582301879072028,-0.211523140074853,-0.508696905452116,0.10322563063958,0.108494850975552
2.988,-0.58187162834672,-0.213551537079572,-0.512097614586875,0.104353362637267,0.110014757817497
3,-0.58141645745764,-0.215587781017137,-0.515475547279944,0.105488327715352,0.11154725778762
3.012,-0.580936770016343,-0.217631749678003,-0.518830405007931,0.106630501988289,0.113092358534972
3.024,-0.580432968305339,-0.219683319220783,-0.522161894205795,0.107779860985057,0.114650066274899
3.036,-0.579905453246558,-0.221742364197499,-0.525469726281686,0.108936379661511,0.116220385769746
3.048,-0.57935462436982,-0.223808757578819,-0.528753617631789,0.110100032412744,0.117803320309554
3.06,-0.578780879781314,-0.225882370779311,-0.532013289655159,0.111270793085438,0.119398871692759
3.072,-0.578184616132059,-0.227963073682683,-0.535248468768571,0.112448634990223,0.121007040206888
3.084,-0.577566228586382,-0.23005073466703,-0.538458886421354,0.113633530914036,0.122627824609261
3.096,-0.576926110790385,-0.23214522063008,-0.541644279110236,0.114825453132471,0.124261222107687
3.108,-0.576264654840417,-0.23424639701444,-0.544804388394185,0.116024373422141,0.125907228341162
3.12,-0.575582251251546,-0.236354127832837,-0.547938960909245,0.117230263073032,0.127565837360568
3.132,-0.57487928892603,-0.238468275693372,-0.551047748383387,0.11844309290086,0.129237041609372
3.144,-0.574156182698195,-0.240588709501792,-0.554130442701071,0.119662810806165,0.130920860529321
3.156,-0.573413302174196,-0.242715284685118,-0.557186843446394,0.120889399701082,0.132617266707773
3.168,-0.572651029766606,-0.244847859382,-0.560216721155735,0.122122830243104,0.134326246132469
3.18,-0.571869748963946,-0.246986291211074,-0.563219844886935,0.123363070372954,0.136047786028437
3.192,-0.57106984158146,-0.249130436539626,-0.566195988635074,0.12461008753974,0.137781872017655
3.204,-0.570251687732596,-0.251280150509677,-0.569144931340231,0.125863848710863,0.139528488102877
3.216,-0.56941566580048,-0.253435287064063,-0.572066456895238,0.127124320381927,0.141287616651445
3.228,-0.568562152409397,-0.255595698972517,-0.574960354153447,0.128391468586641,0.143059238379115
3.24,-0.567691522396268,-0.257761237857754,-0.577826416936484,0.129665258906737,0.14484333233387
3.252,-0.566804148782123,-0.259931754221552,-0.580664444042013,0.130945656481871,0.146639875879747
3.264,-0.565900402743588,-0.262107097470834,-0.583474239251492,0.132232626019531,0.148448844680649
3.276,-0.564980653584351,-0.264287115943751,-0.586255611337932,0.133526131804952,0.150270212684168
3.288,-0.56404526870665,-0.266471656935767,-0.589008374073661,0.134826137711016,0.152103952105406
3.3,-0.563094613582744,-0.268660566725736,-0.591732346238081,0.136132607208167,0.15395003341079
3.312,-0.562129069628917,-0.270853694366436,-0.594427313890114,0.137445493189157,0.155808447212603
3.324,-0.561148996341168,-0.273050883754743,-0.597093110127022,0.138764759504605,0.157679157945987
3.336,-0.56015474642651,-0.27525197684544,-0.599729583137982,0.140090372348139,0.159562122406701
3.348,-0.559146678595763,-0.277456816373298,-0.602336569186805,0.141422292971955,0.161457305426818
3.36,-0.558125149578948,-0.279665244206192,-0.6049139093897,0.142760482223129,0.163364670121175
3.372,-0.557090514099683,-0.281877101371803,-0.60746144971688,0.144104900551866,0.165284177874766
3.384,-0.556043124849579,-0.284092228084308,-0.609979040994168,0.145455508019743,0.167215788330131
3.396,-0.554983332462634,-0.286310463771081,-0.612466538904608,0.146812264307964,0.169159459374748
3.408,-0.553911485489635,-0.288531647099388,-0.614923803990068,0.1481751287256,0.171115147128427
3.42,-0.552827930372546,-0.290755616003081,-0.617350701652855,0.149544060217842,0.173082805930697
3.432,-0.551733011418911,-0.292982207709296,-0.619747102157319,0.150919017374249,0.175062388328199
3.444,-0.550627070776245,-0.295211258765149,-0.622112880631461,0.152299958436992,0.17705384506208
3.456,-0.549510448406435,-0.297442605064434,-0.624447917068541,0.153686841309107,0.179057125055379
3.468,-0.54838348206013,-0.299676081874314,-0.626752096328686,0.155079623562739,0.181072175400421
3.48,-0.54724651876499,-0.301911525598184,-0.629025284386635,0.156478256443663,0.183098955364547
3.492,-0.546099901775506,-0.304148771838404,-0.631267355203932,0.157882691671005,0.185137420519829
3.504,-0.544943949696863,-0.306387652278959,-0.633478233746658,0.1592928923177,0.18718749734452
3.516,-0.543778992459847,-0.308628000140643,-0.635657821715465,0.160708814046797,0.189249127041781
3.528,-0.54260535775219,-0.310869648165608,-0.637806025487439,0.162130412181529,0.191322249038148
3.54,-0.541423370996082,-0.313112428644532,-0.63992275611129,0.163557641711942,0.193406800974704
3.552,-0.54023335532568,-0.315356173443783,-0.642007929302534,0.164990457301518,0.195502718698267
3.564,-0.539035631564615,-0.317600714032584,-0.644061465438677,0.166428813293796,0.197609936252573
3.576,-0.537830518203504,-0.319845881510183,-0.646083289554399,0.167872663719003,0.199728385869451
3.588,-0.536618331377461,-0.322091506633012,-0.648073331336742,0.169321962300674,0.201857997960015
3.6,-0.535399384843601,-0.324337419841858,-0.650031525120291,0.170776662462275,0.203998701105835
3.612,-0.534173989958555,-0.326583451289028,-0.651957809882359,0.172236717333834,0.206150422050131
3.624,-0.53294245565598,-0.328829430865511,-0.653852129238174,0.173702079758557,0.208313085688943
3.636,-0.531705088424062,-0.331075188228148,-0.655714431436061,0.175172702299458,0.210486615062322
3.648,-0.530462198038199,-0.333320552805787,-0.657544658781786,0.176648534597529,0.212670937934256
3.66,-0.529214111062934,-0.335565353777081,-0.659342722792649,0.178129517154596,0.214866002267159
3.672,-0.527961106168321,-0.337809420333686,-0.661108622959492,0.179615611096169,0.217071702186369
3.684,-0.526703481318,-0.34005258146209,-0.662842323292397,0.181106767248633,0.219287954916697
3.696,-0.525441532030102,-0.342294666050049,-0.664543792203992,0.182602936139571,0.221514675911562
3.708,-0.524175551358427,-0.344535502913737,-0.666213002497906,0.184104068002698,0.223751778848377
3.72,-0.522905829873621,-0.346774920824904,-0.667849931357216,0.185610112782807,0.225999175623922
3.732,-0.521632655644349,-0.349012748538023,-0.669454560332897,0.187121020140695,0.228256776349728
3.744,-0.520356314218474,-0.351248814817443,-0.671026875332276,0.18863673945811,0.230524489347455
3.756,-0.519077088604229,-0.353482948464546,-0.672566866607478,0.190157219842682,0.232802221144272
3.768,-0.517795259251397,-0.355714978344893,-0.67407452874388,0.191682410132862,0.235089876468234
3.78,-0.516511104032487,-0.35794473341538,-0.675549860648558,0.193212258902861,0.237387358243665
3.792,-0.515224898223902,-0.360172042751389,-0.676992865538742,0.194746714467583,0.239694567586532
3.804,-0.513936914487128,-0.362396735573941,-0.678403550930262,0.196285724887568,0.242011403799832
3.816,-0.512647422849899,-0.364618641276847,-0.679781928626,0.197829237973924,0.244337764368964
3.828,-0.511356726758273,-0.366837583077344,-0.681127960169277,0.19937718960322,0.24667358562627
3.84,-0.510065067676639,-0.369053394904478,-0.682441701037712,0.200929534634057,0.249018735206201
3.852,-0.508772707528994,-0.371265906849178,-0.68372317596143,0.202486220187897,0.251373105012687
3.864,-0.507479907347215,-0.37347494896258,-0.684972411164433,0.204047192567683,0.253736587162122
3.876,-0.506186925562263,-0.375680351581931,-0.686189436908091,0.205612397810472,0.256109072073336
3.888,-0.50489401798939,-0.377881945357028,-0.687374287473491,0.207181781691063,0.258490448467528
3.9,-0.503601437813362,-0.380079561276652,-0.688527001143778,0.208755289725624,0.260880603368197
3.912,-0.502309435573673,-0.382273030695012,-0.689647620186495,0.21033286717532,0.26327942210108
3.924,-0.50101825914976,-0.384462185358179,-0.690736190835931,0.211914459049943,0.265686788294086
3.936,-0.499728153746218,-0.386646857430524,-0.691792763275456,0.213500010111537,0.268102583877229
3.948,-0.498439361878017,-0.388826879521158,-0.692817391619871,0.215089464878029,0.270526689082564
3.96,-0.49715212335572,-0.391002084710369,-0.693810133897746,0.216682767626854,0.272958982444118
3.972,-0.495866675270695,-0.393172306576062,-0.694771052033762,0.218279862398583,0.275399340797828
3.984,-0.494583251980333,-0.395337379220194,-0.695700211831056,0.219880693000555,0.277847639281474
3.996,-0.493302111262955,-0.397497128751289,-0.696597650718185,0.221485198244936,0.280303780898338
4.008,-0.492023475764081,-0.399651392422771,-0.697463449838737,0.223093322612433,0.282767630386084
4.02,-0.49074756393627,-0.40180000855328,-0.698297695904308,0.224705010619008,0.28523904918592
4.032,-0.489474600751789,-0.403942813050799,-0.699100467962936,0.226320204866014,0.287717907561272
4.044,-0.488204808501059,-0.406079642438399,-0.699871848697566,0.227938847716755,0.290204074219474
4.056,-0.486938406781904,-0.408210333879365,-0.700611924403406,0.229560881299376,0.292697416316274
4.068,-0.485675612488819,-0.410334725202307,-0.7013207849653,0.231186247509759,0.295197799460329
4.08,-0.484416639802216,-0.412452654926285,-0.701998523835081,0.232814888014409,0.297705087717707
4.092,-0.483161700177693,-0.414563962285923,-0.702645238008947,0.234446744253353,0.30021914361639
4.104,-0.481911002335284,-0.41666848725653,-0.703261028004812,0.236081757443027,0.302739828150771
4.116,-0.480664752248719,-0.418766070579217,-0.703845997839682,0.237719868579169,0.305267000786157
4.128,-0.479423153134682,-0.420856553786017,-0.704400255007009,0.239361018439711,0.307800519463266
