"time","Revolute1.phi","Revolute1.w","Revolute2.phi","Revolute2.w","Revolute3.phi","Revolute3.w","Revolute4.phi","Revolute4.w","Revolute5.phi","Revolute5.w","Revolute6.phi","Revolute6.w","Revolute7.phi","Revolute7.w","Revolute8.phi","Revolute8.w"
0.004,0.000158667177824941,0.0793335884681644,0.000158667177824941,0.0793335884681644,-0.000117620059777967,-0.0588080449167142,-0.000117620059777967,-0.0588080449167142,0.000158663764090811,0.0793304093906511,0.000158663764090811,0.0793304093906511,-0.000117624664530165,-0.0588123330992372,-0.000117624664530165,-0.0588123330992372
0.0044,0.000191987284880215,0.0872669469596997,0.000191987284880215,0.0872669469596997,-0.000142319212385858,-0.0646878889811015,-0.000142319212385858,-0.0646878889811015,0.000191982368042878,0.0872627374218824,0.000191982368042878,0.0872627374218824,-0.000142325844624274,-0.0646935670838527,-0.000142325844624274,-0.0646935670838527
0.0048,0.000228480735322369,0.0952003052889038,0.000228480735322369,0.0952003052889038,-0.000169370273979476,-0.0705674578078553,-0.000169370273979476,-0.0705674578078553,0.000228473881950655,0.0951948609933721,0.000228473881950655,0.0951948609933721,-0.000169379518330741,-0.0705748013767464,-0.00016937951833074,-0.0705748013767464
0.0052,0.000268147528991665,0.10313366336346,0.000268147528991665,0.10313366336346,-0.000198773071944831,-0.0764467255510922,-0.000198773071944831,-0.0764467255510922,0.000268138177439021,0.103126760707086,0.000268138177439021,0.103126760707086,-0.0001987856859529,-0.0764560361532533,-0.0001987856859529,-0.0764560361532533
0.0056,0.00031098766586031,0.111067021158838,0.00031098766586031,0.111067021158838,-0.00023052752923532,-0.0823256665192776,-0.00023052752923532,-0.0823256665192776,0.000310975197319487,0.11105841745397,0.000310975197319487,0.11105841745397,-0.00023054434754355,-0.0823372714599596,-0.00023054434754355,-0.0823372714599596
0.006,0.000357001145702664,0.119000378576506,0.000357001145702664,0.119000378576506,-0.000264633485739446,-0.0882042557393953,-0.000264633485739446,-0.0882042557393953,0.000356984822315631,0.118989812467039,0.000356984822315631,0.118989812467039,-0.000264655503531244,-0.0882185074840211,-0.000264655503531244,-0.088218507484021
0.0064,0.000406187968062655,0.126933735439775,0.000406187968062655,0.126933735439775,-0.000301090702093537,-0.0940824693511405,-0.000301090702093537,-0.0940824693511405,0.000406166873805653,0.126920927602879,0.000406166873805653,0.126920927602879,-0.000301119154782205,-0.094099744561071,-0.000301119154782205,-0.0940997445610709
0.0068,0.000458548132868519,0.134867091702306,0.000458548132868519,0.134867091702306,-0.000339899071108818,-0.0999602816384546,-0.000339899071108818,-0.0999602816384546,0.000458521272142569,0.134851743678099,0.000458521272142569,0.134851743678099,-0.000339935301432727,-0.0999809827791153,-0.000339935301432727,-0.0999809827791153
0.0072,0.000514081639916934,0.142800447273139,0.000514081639916934,0.142800447273139,-0.000381058440350184,-0.105837667520544,-0.000381058440350184,-0.105837667520544,0.000514047903798169,0.142782241865314,0.000514047903798169,0.142782241865314,-0.000381103943868971,-0.105862222310928,-0.000381103943868971,-0.105862222310928
0.0076,0.00057278848900458,0.150733802061313,0.00057278848900458,0.150733802061313,-0.000424568657382531,-0.111714601916613,-0.000424568657382531,-0.111714601916613,0.000572746655244247,0.15071240333714,0.000572746655244247,0.15071240333714,-0.000424625082477102,-0.111743463329284,-0.000424625082477102,-0.111743463329284
0.008,0.000634668679837935,0.158667155951894,0.000634668679837935,0.158667155951894,-0.000470429554629326,-0.117591059764468,-0.000470429554629326,-0.117591059764468,0.000634617401495466,0.1586422092182,0.000634617401495466,0.1586422092182,-0.000470498717814648,-0.117624706052521,-0.000470498717814648,-0.117624706052521
0.0084,0.000699722211050856,0.166600508544854,0.000699722211050856,0.166600508544854,-0.00051864078445887,-0.123467016223067,-0.00051864078445887,-0.123467016223067,0.000699659881323366,0.166571640062412,0.000699659881323366,0.166571640062412,-0.000518724852476928,-0.123505951240806,-0.000518724852476928,-0.123505951240806
0.0088,0.000767949082943153,0.174533859882961,0.000767949082943153,0.174533859882961,-0.000569202278893896,-0.129342446107879,-0.000569202278893896,-0.129342446107879,0.000767874045106817,0.17450067731009,0.000767874045106817,0.17450067731009,-0.000569303485894246,-0.129387198812761,-0.000569303485894246,-0.129387198812761
0.0092,0.000839349295175548,0.182467209839118,0.000839349295175548,0.182467209839118,-0.000622113862676812,-0.135217324366142,-0.000622113862676812,-0.135217324366142,0.000839259762048421,0.182429302061511,0.000839259762048421,0.182429302061511,-0.00062223461871106,-0.135268449009837,-0.00062223461871106,-0.135268449009837
0.0096,0.000913922847408761,0.190400558286227,0.000913922847408761,0.190400558286227,-0.000677375360550025,-0.141091625945096,-0.000677375360550025,-0.141091625945096,0.00091381690135078,0.190357495416952,0.00091381690135078,0.190357495416952,-0.000677518251571831,-0.141149702073487,-0.000677518251571831,-0.141149702073487
0.01,0.000991669739303513,0.198333905097193,0.000991669739303513,0.198333905097193,-0.000734986597255941,-0.146965325791977,-0.000734986597255941,-0.146965325791977,0.000991545332216495,0.198285238476691,0.000991545332216495,0.198285238476691,-0.000735154385121016,-0.147030958245164,-0.000735154385121016,-0.147030958245164
0.0104,0.00107258996385898,0.20626724886012,0.00107258996385898,0.20626724886012,-0.000794946642147762,-0.152838402610575,-0.000794946642147762,-0.152838402610575,0.00107244434669008,0.206212511813326,0.00107244434669008,0.206212511813326,-0.000795143032662733,-0.152912220209054,-0.000795143032662733,-0.152912220209054
0.0108,0.00115668352150616,0.214200589596472,0.00115668352150616,0.214200589596472,-0.000857255407314093,-0.158710830913754,-0.000857255407314093,-0.158710830913754,0.00115651388071135,0.214139296588151,0.00115651388071135,0.21413929658815,-0.000857484193377594,-0.158793487924155,-0.000857484193377594,-0.158793487924155
0.0112,0.0012439504125816,0.222133927309497,0.0012439504125816,0.222133927309497,-0.000921912794131649,-0.164582585267652,-0.000921912794131649,-0.164582585267652,0.00124375386203565,0.222065573954974,0.00124375386203565,0.222065573954974,-0.000922177866625736,-0.164674761384103,-0.000922177866625736,-0.164674761384103
0.0116,0.00133439063601056,0.230067261730253,0.00133439063601056,0.230067261730253,-0.000988918543946105,-0.170453641034237,-0.000988918543946105,-0.170453641034237,0.00133416409614597,0.229991324955818,0.00133416409614597,0.229991324955818,-0.000989224054449274,-0.170556041100034,-0.000989224054449273,-0.170556041100034
0.012,0.00142800419071831,0.238000592589798,0.00142800419071831,0.238000592589798,-0.00105827239810314,-0.17632397357548,-0.00105827239810314,-0.17632397357548,0.00142774438852532,0.237916530632701,0.00142774438852532,0.237916530632701,-0.00105862275889032,-0.176437327583085,-0.00105862275889032,-0.176437327583085
0.0124,0.00152479107563013,0.245933919619191,0.00152479107563013,0.245933919619192,-0.00112997409794842,-0.182193558253351,-0.00112997409794842,-0.182193558253351,0.0015244945446567,0.245841172027645,0.0015244945446567,0.245841172027645,-0.00113037398199099,-0.182318621344392,-0.00113037398199099,-0.182318621344392
0.0128,0.00162475128967128,0.253867242549491,0.00162475128967128,0.253867242549491,-0.00120402338482762,-0.18806237042982,-0.00120402338482762,-0.18806237042982,0.00162441437002311,0.253765230182668,0.00162441437002311,0.253765230182668,-0.0012044777257934,-0.188199922895091,-0.0012044777257934,-0.188199922895091
0.0132,0.00172788483176704,0.261800561111755,0.00172788483176704,0.261800561111755,-0.00128042000008643,-0.193930385466858,-0.00128042000008643,-0.193930385466858,0.00172750367010755,0.261688686139793,0.00172750367010755,0.261688686139793,-0.00128093399233967,-0.194081232746317,-0.00128093399233967,-0.194081232746317
0.0136,0.00183419170084267,0.269733875037043,0.00183419170084267,0.269733875037043,-0.0013591636850705,-0.199797578726433,-0.0013591636850705,-0.199797578726433,0.00183376225039303,0.269611520941037,0.00183376225039303,0.269611520941037,-0.0013597427836719,-0.199962551409207,-0.0013597427836719,-0.199962551409207
0.014,0.00194367189582346,0.277667184056413,0.00194367189582346,0.277667184056413,-0.00144025418112553,-0.205663925570517,-0.00144025418112553,-0.205663925570517,0.00194318991636254,0.277533715628423,0.00194318991636254,0.277533715628423,-0.00144090410183222,-0.205843879394897,-0.00144090410183222,-0.205843879394897
0.0144,0.00205632541222836,0.285600487362348,0.00205632541222836,0.285600487362348,-0.00152369103353963,-0.211529402185541,-0.00152369103353963,-0.211529402185541,0.00205578631937244,0.285455250464708,0.00205578631937244,0.285455250464708,-0.00152441795534021,-0.211725218239892,-0.00152441795534021,-0.211725218239892
0.0148,0.00217215223124482,0.293533781881363,0.00217215223124482,0.293533781881364,-0.00160947296272018,-0.21739398822673,-0.00160947296272018,-0.21739398822673,0.00217155046231591,0.293376102434028,0.00217155046231591,0.293376102434028,-0.00161028437996834,-0.217606573794774,-0.00161028437996834,-0.217606573794774
0.0152,0.00229115236578145,0.301467069555436,0.00229115236578145,0.301467069555436,-0.00169760051485373,-0.223257655671533,-0.00169760051485373,-0.223257655671533,0.00229048278338519,0.301296255777373,0.00229048278338519,0.301296255777373,-0.00169850335116792,-0.223487942361409,-0.00169850335116792,-0.223487942361409
0.0156,0.00241332581404836,0.309400350002551,0.00241332581404837,0.309400350002551,-0.00178807339012368,-0.229120380055016,-0.00178807339012368,-0.229120380055017,0.00241258305570441,0.309215691373157,0.00241258305570441,0.309215691373157,-0.00178907487234101,-0.22936932466621,-0.00178907487234101,-0.229369324666209
0.016,0.00253867257425568,0.317333622840692,0.00253867257425568,0.317333622840693,-0.00188089128871345,-0.234982136912246,-0.00188089128871345,-0.234982136912246,0.00253785105239768,0.317134390099795,0.00253785105239768,0.317134390099795,-0.00188199894688966,-0.235250721435588,-0.00188199894688966,-0.235250721435588
0.0164,0.00266719264461352,0.325266887687845,0.00266719264461352,0.325266887687845,-0.00197605391080643,-0.240842901778288,-0.00197605391080643,-0.240842901778288,0.00266628654658913,0.325052332835701,0.00266628654658913,0.325052332835701,-0.00197727557821594,-0.241132133395957,-0.00197727557821594,-0.241132133395957
0.0168,0.00279888602333199,0.333200144161994,0.00279888602333199,0.333200144161994,-0.00207356095658603,-0.246702650188207,-0.00207356095658603,-0.246702650188207,0.00279788931140288,0.332969500459289,0.00279788931140288,0.332969500459289,-0.00207490476972191,-0.247013561273729,-0.00207490476972191,-0.247013561273729
0.0172,0.00293375270862121,0.341133391881124,0.00293375270862121,0.341133391881124,-0.00217341212623566,-0.25256135767707,-0.00217341212623566,-0.25256135767707,0.00293265911996306,0.340885873848972,0.00293265911996306,0.340885873848972,-0.00217488652480961,-0.252895005795315,-0.00217488652480961,-0.252895005795315
0.0176,0.0030717926986913,0.349066630463219,0.0030717926986913,0.349066630463219,-0.00227560711993872,-0.258418999779942,-0.00227560711993872,-0.258418999779943,0.00307059574539378,0.348801433883166,0.00307059574539378,0.348801433883166,-0.00227722084688112,-0.258776467687128,-0.00227722084688112,-0.258776467687128
0.018,0.00321300599175237,0.356999859526264,0.00321300599175238,0.356999859526264,-0.00238014563787862,-0.26427555203189,-0.00238014563787862,-0.26427555203189,0.00321169896081917,0.356716161440284,0.00321169896081917,0.356716161440284,-0.00238190773933848,-0.26465794767558,-0.00238190773933848,-0.26465794767558
0.0184,0.00335739252638682,0.36493307048798,0.00335739252638683,0.36493307048798,-0.00248702442441902,-0.270131006092575,-0.00248702442441902,-0.270131006092576,0.00335596619430463,0.364630028166597,0.00335596619430463,0.364630028166597,-0.00248894731901907,-0.270539462108933,-0.00248894731901907,-0.270539462108932
0.0188,0.00350495233599027,0.372866267805214,0.00350495233599027,0.372866267805214,-0.00259624492393189,-0.275985327982161,-0.00259624492393189,-0.275985327982162,0.00350339860276117,0.372543020388281,0.00350339860276117,0.37254302038828,-0.00259833952238833,-0.27642100249536,-0.00259833952238833,-0.27642100249536
0.0192,0.00365568542169768,0.380799451498189,0.00365568542169768,0.38079945149819,-0.00270780698158907,-0.281838492444773,-0.00270780698158907,-0.281838492444774,0.00365399607434239,0.380455119436602,0.00365399607434238,0.380455119436602,-0.00271008434728411,-0.282302568794994,-0.0027100843472841,-0.282302568794993
0.0196,0.00380959177986751,0.388732620930243,0.00380959177986751,0.388732620930244,-0.0028217102057853,-0.287690475516202,-0.0028217102057853,-0.287690475516202,0.00380775830935003,0.388366305903285,0.00380775830935003,0.388366305903285,-0.00282418180063102,-0.288184162219359,-0.00282418180063102,-0.288184162219359
0.02,0.00396667140685823,0.396665775464714,0.00396667140685823,0.396665775464714,-0.00293795420491535,-0.293541253232239,-0.00293795420491535,-0.29354125323224,0.00396468500808587,0.396276560380053,0.00396468500808587,0.396276560380052,-0.00294063188935371,-0.294065783979983,-0.00294063188935371,-0.294065783979983
0.0204,0.0041269242990283,0.404598914464938,0.00412692429902831,0.404598914464939,-0.00305653858737396,-0.299390801628676,-0.00305653858737396,-0.299390801628677,0.00412477587085166,0.404185863458629,0.00412477587085165,0.404185863458628,-0.00305943462037679,-0.29994743528839,-0.00305943462037678,-0.29994743528839
0.0208,0.0042903504527362,0.412532037294253,0.0042903504527362,0.412532037294254,-0.00317746296155588,-0.305239096741305,-0.00317746296155589,-0.305239096741306,0.00428803059794915,0.412094195730737,0.00428803059794915,0.412094195730736,-0.00318059000062488,-0.305829117356107,-0.00318059000062488,-0.305829117356107
0.0212,0.00445694986434038,0.420465143315998,0.00445694986434038,0.420465143315999,-0.00330072693585587,-0.311086114605918,-0.00330072693585588,-0.311086114605919,0.00445444888968011,0.4200015377881,0.00445444888968011,0.4200015377881,-0.00330409803702263,-0.31171083139466,-0.00330409803702262,-0.311710831394659
0.0216,0.00462672253019931,0.428398231893508,0.00462672253019932,0.428398231893509,-0.00342633011866868,-0.316931831258305,-0.00342633011866869,-0.316931831258306,0.0046240304463463,0.427907870222443,0.00462403044634629,0.427907870222442,-0.00342995873649464,-0.317592578615574,-0.00342995873649463,-0.317592578615573
0.022,0.00479966838160036,0.43633129520788,0.00479966838160037,0.436331295207881,-0.00355427010249817,-0.322776236447916,-0.00355427010249818,-0.322776236447917,0.0047967733057932,0.435813165202522,0.00479677330579319,0.435813165202521,-0.00355817222986148,-0.323474373936077,-0.00355817222986147,-0.323474373936076
0.0224,0.00497578742132561,0.444264333331459,0.00497578742132562,0.444264333331461,-0.00368454669474159,-0.328619304856772,-0.0036845466947416,-0.328619304856774,0.00497267733243511,0.44371740415155,0.0049726773324351,0.443717404151549,-0.00368873851181714,-0.32935621721471,-0.00368873851181714,-0.329356217214709
0.0228,0.00515507967063365,0.452197348375942,0.00515507967063366,0.452197348375943,-0.0038171602751949,-0.334461007272995,-0.00381716027519491,-0.334461007272997,0.00515174286272962,0.451620570884385,0.00515174286272962,0.451620570884384,-0.00382165754187622,-0.335238104418373,-0.00382165754187622,-0.335238104418372
0.0232,0.005337545122791,0.460130339363392,0.00533754512279101,0.460130339363393,-0.00395211035646516,-0.340301320383999,-0.00395211035646517,-0.340301320384,0.00533396951798472,0.459522645592521,0.00533396951798472,0.45952264559252,-0.00395692933285042,-0.341120037409837,-0.00395692933285042,-0.341120037409836
0.0236,0.00552318377106418,0.468063305315873,0.0055231837710642,0.468063305315875,-0.00408939645115945,-0.346140220877196,-0.00408939645115945,-0.346140220877198,0.00551935691950838,0.467423608467454,0.00551935691950838,0.467423608467453,-0.00409455389755144,-0.34700201805187,-0.00409455389755143,-0.347002018051869
0.024,0.00571199560871974,0.475996245255449,0.00571199560871975,0.475996245255451,-0.00422901807188483,-0.351977685440002,-0.00422901807188484,-0.351977685440003,0.0057079046886086,0.47532343970068,0.0057079046886086,0.475323439700679,-0.00423453124879098,-0.352884048207244,-0.00423453124879097,-0.352884048207243
0.0244,0.00590398062902418,0.483929158204184,0.0059039806290242,0.483929158204186,-0.00437097473124837,-0.357813690759829,-0.00437097473124838,-0.357813690759831,0.00589961244659336,0.483222119483693,0.00589961244659335,0.483222119483692,-0.00437686139938074,-0.358766129738728,-0.00437686139938073,-0.358766129738727
0.0248,0.00609913882524405,0.491862043184142,0.00609913882524407,0.491862043184144,-0.00451526594185716,-0.363648213524092,-0.00451526594185717,-0.363648213524094,0.00609447981477063,0.49111962800799,0.00609447981477062,0.491119628007988,-0.00452154436213243,-0.364648264509093,-0.00452154436213242,-0.364648264509091
0.0252,0.00629747019064586,0.499794899217386,0.00629747019064588,0.499794899217388,-0.00466189121631825,-0.369481230420205,-0.00466189121631826,-0.369481230420207,0.0062925064144484,0.499015945465064,0.00629250641444839,0.499015945465062,-0.00466858014985775,-0.370530454381108,-0.00466858014985774,-0.370530454381107
0.0256,0.00649897467007227,0.507727720834564,0.00649897467007229,0.507727720834566,-0.00481084907174844,-0.375312726648265,-0.00481084907174845,-0.375312726648267,0.00649369100378601,0.50691104670582,0.006493691003786,0.506911046705818,-0.00481796886765839,-0.376412709807068,-0.00481796886765838,-0.376412709807067
0.026,0.00670365221006582,0.515660502723993,0.00670365221006584,0.515660502723995,-0.00496213806021125,-0.381142687109532,-0.00496213806021127,-0.381142687109535,0.00669803237124367,0.514804906768643,0.00669803237124366,0.514804906768642,-0.00496971061739622,-0.382295040937732,-0.0049697106173962,-0.382295040937731
0.0264,0.00691150285814547,0.523593248939762,0.00691150285814549,0.523593248939765,-0.00511575880962598,-0.38697107895411,-0.005115758809626,-0.386971078954113,0.00690553110517067,0.52269751182844,0.00690553110517066,0.522697511828438,-0.00512380530848446,-0.38817744001247,-0.00512380530848445,-0.388177440012468
0.0268,0.00712252660374303,0.53152595814826,0.00712252660374305,0.531525958148262,-0.00527171075376644,-0.392797879543534,-0.00527171075376646,-0.392797879543537,0.00711618675852194,0.530588841653782,0.00711618675852193,0.53058884165378,-0.00528025296104332,-0.394059909574259,-0.00528025296104331,-0.394059909574257
0.0272,0.00733672343629033,0.539458629015871,0.00733672343629035,0.539458629015874,-0.00542999332640643,-0.398623066239342,-0.00542999332640645,-0.398623066239345,0.00732999888425237,0.53847887601324,0.00732999888425236,0.538478876013238,-0.00543905359519297,-0.399942452166077,-0.00543905359519295,-0.399942452166075
0.0276,0.00755409334521919,0.547391260208984,0.00755409334521921,0.547391260208987,-0.00559060596131975,-0.40444661640307,-0.00559060596131977,-0.404446616403073,0.00754696703531686,0.546367594675386,0.00754696703531685,0.546367594675384,-0.00560020723105359,-0.405825070330903,-0.00560020723105357,-0.405825070330901
0.028,0.00777463631996141,0.555323850393985,0.00777463631996144,0.555323850393988,-0.0057535480922802,-0.410268507396254,-0.00575354809228022,-0.410268507396257,0.00776709076467032,0.554254977408793,0.0077670907646703,0.554254977408791,-0.00576371388874536,-0.411707766611714,-0.00576371388874535,-0.411707766611712
0.0284,0.00799835234994884,0.56325639823726,0.00799835234994887,0.563256398237263,-0.00591881915306158,-0.416088716580432,-0.00591881915306161,-0.416088716580435,0.00799036962526763,0.562141003982032,0.00799036962526762,0.56214100398203,-0.00592957358838848,-0.417590543551489,-0.00592957358838847,-0.417590543551487
0.0288,0.00822524141172143,0.571188901384379,0.00822524141172146,0.571188901384382,-0.00608641838712224,-0.421907223253932,-0.00608641838712227,-0.421907223253935,0.0082168029956153,0.570025652944947,0.00821680299561528,0.570025652944945,-0.00609778637470093,-0.423473405649768,-0.00609778637470091,-0.423473405649766
0.0292,0.00845530334768176,0.579121346859484,0.00845530334768179,0.579121346859488,-0.00625634305772259,-0.427724026867055,-0.00625634305772262,-0.427724026867058,0.00844638843911563,0.577908890166747,0.00844638843911561,0.577908890166744,-0.00626835254833639,-0.429356377763784,-0.00626835254833637,-0.429356377763781
0.0296,0.00868853825058973,0.58705374151081,0.00868853825058976,0.587053741510814,-0.00642859412401317,-0.433539089257965,-0.0064285941240132,-0.433539089257969,0.00867912690692604,0.585790705184091,0.00867912690692602,0.585790705184088,-0.00644127193226387,-0.435239446754673,-0.00644127193226385,-0.435239446754671
0.03,0.00892494610405651,0.594986083543846,0.00892494610405655,0.59498608354385,-0.00660317093384079,-0.439352388662658,-0.00660317093384082,-0.439352388662661,0.00891501787323834,0.593671077215298,0.00891501787323832,0.593671077215296,-0.0066165445577094,-0.441122616048799,-0.00661654455770938,-0.441122616048796
0.0304,0.0091645268916933,0.602918371164081,0.00916452689169334,0.602918371164085,-0.00678007283505222,-0.445163903317125,-0.00678007283505226,-0.445163903317129,0.00915406081224437,0.601549985478689,0.00915406081224435,0.601549985478686,-0.00679417045589902,-0.447005889072523,-0.006794170455899,-0.44700588907252
0.0308,0.00940728059711127,0.610850602577006,0.0094072805971113,0.61085060257701,-0.00695929917549428,-0.450973611457363,-0.00695929917549432,-0.450973611457367,0.00939625519813596,0.609427409192581,0.00939625519813594,0.609427409192578,-0.00697414965805877,-0.452889269252207,-0.00697414965805874,-0.452889269252204
0.0312,0.00965320720392158,0.61878277598811,0.00965320720392162,0.618782775988114,-0.00714084930301375,-0.456781491319364,-0.00714084930301379,-0.456781491319369,0.00964160050510495,0.617303327575294,0.00964160050510492,0.61730332757529,-0.00715648219541468,-0.458772760014214,-0.00715648219541465,-0.458772760014211
0.0316,0.00990230669573543,0.626714889602883,0.00990230669573547,0.626714889602887,-0.00732472256545744,-0.462587521139123,-0.00732472256545748,-0.462587521139128,0.00989009620734315,0.625177719845146,0.00989009620734312,0.625177719845143,-0.0073411680991928,-0.464656364784905,-0.00734116809919277,-0.464656364784901
0.032,0.010154579056164,0.634646941626814,0.010154579056164,0.634646941626819,-0.00751091831067212,-0.468391679152634,-0.00751091831067217,-0.468391679152639,0.0101417417790424,0.633050565220458,0.0101417417790424,0.633050565220455,-0.00752820740061915,-0.470540086990642,-0.00752820740061912,-0.470540086990639
0.0324,0.0104100241289064,0.642578920753437,0.0104100241289064,0.642578920753442,-0.00769943442692638,-0.474193961678542,-0.00769943442692642,-0.474193961678547,0.0103965352497249,0.640921831507574,0.0103965352497249,0.640921831507571,-0.00771760039826749,-0.476423948345271,-0.00771760039826746,-0.476423948345268
0.0328,0.0106686419382297,0.650510827952244,0.0106686419382298,0.650510827952249,-0.00789027068619394,-0.479994341698352,-0.00789027068619398,-0.479994341698357,0.0106544765133773,0.648791501240927,0.0106544765133773,0.648791501240923,-0.00790934704567747,-0.482307946961144,-0.00790934704567743,-0.48230794696114
0.0332,0.0109304324969942,0.658442663417232,0.0109304324969943,0.658442663417237,-0.0080834267414515,-0.485792793667815,-0.00808342674145155,-0.48579279366782,0.0109155653462046,0.656659556024547,0.0109155653462046,0.656659556024543,-0.00810344731818514,-0.48819208244156,-0.0081034473181851,-0.488192082441556
0.0336,0.0111953957818725,0.666374424882164,0.0111953957818725,0.666374424882169,-0.0082789018681609,-0.4915892967197,-0.00827890186816095,-0.491589296719706,0.0111798011507531,0.664525974510799,0.011179801150753,0.664525974510795,-0.00829990126027515,-0.494076359119813,-0.00829990126027511,-0.49407635911981
0.034,0.0114635317695369,0.674306110080801,0.011463531769537,0.674306110080807,-0.00847669534178395,-0.497383829986776,-0.008476695341784,-0.497383829986782,0.0114471833295689,0.672390735352048,0.0114471833295688,0.672390735352044,-0.00849870891643212,-0.499960781329199,-0.00849870891643208,-0.499960781329195
0.0344,0.0117348404366601,0.682237716746907,0.0117348404366601,0.682237716746913,-0.00867680643778247,-0.503176372601811,-0.00867680643778253,-0.503176372601817,0.0117177112851982,0.680253817200657,0.0117177112851982,0.680253817200652,-0.00869987033114069,-0.505845353403012,-0.00869987033114064,-0.505845353403008
0.0348,0.0120093217599145,0.690169242614244,0.0120093217599146,0.69016924261425,-0.00887923443161829,-0.508966903697574,-0.00887923443161835,-0.508966903697579,0.0119913844201874,0.688115198708991,0.0119913844201873,0.688115198708987,-0.00890338554888549,-0.511730079674546,-0.00890338554888545,-0.511730079674542
0.0352,0.0122869757159726,0.698100685416576,0.0122869757159727,0.698100685416581,-0.00908397859875322,-0.514755402406831,-0.00908397859875328,-0.514755402406837,0.0122682021370826,0.695974858529414,0.0122682021370825,0.695974858529409,-0.00910925461415115,-0.517614964477097,-0.0091092546141511,-0.517614964477092
0.0356,0.01256780219054,0.706032037372468,0.0125678021905401,0.706032037372474,-0.00929103749060597,-0.520541858359918,-0.00929103749060603,-0.520541858359924,0.0125481630655035,0.703832768657548,0.0125481630655034,0.703832768657543,-0.00931747774551412,-0.523500022781287,-0.00931747774551407,-0.523500022781282
0.036,0.0128518010816958,0.71396329145069,0.0128518010816959,0.713963291450696,-0.00950040975708243,-0.526326259759246,-0.00950040975708249,-0.526326259759252,0.0128312659402064,0.711688901994491,0.0128312659402063,0.711688901994486,-0.0095280551378702,-0.529385268110809,-0.00952805513787015,-0.529385268110805
