"time","coil.Phi","coil.i","r_mLeak.port_p.Phi","rootMeanSquare.mean.x","sourceQS.pin_p.reference.gamma"
0.0011200000000000001,-0.00059239885599860788,0.32747366412219409,0.00016373683206107452,4.0787384231126965e-05,0.35185837720205709
0.00116,-0.00061254091943751426,0.33860804638945002,0.00016930402319467923,4.5224537164108583e-05,0.36442474781641621
0.0012000000000000001,-0.00063258030934579235,0.34968567149564872,0.00017484283574775402,4.9962536834386583e-05,0.37699111843077543
0.00124,-0.00065251386301357517,0.3607047911182939,0.00018035239555907518,5.5009611510800379e-05,0.38955748904513454
0.0012800000000000001,-0.00067233843407829964,0.37166366597170247,0.00018583183298578928,6.0373790034039836e-05,0.40212385965949371
0.0013200000000000002,-0.00069205089450268692,0.3825605669001691,0.00019128028345005731,6.6062878900012846e-05,0.41469023027385293
0.0013600000000000001,-0.00071164813313471359,0.39339377408254761,0.00019669688704119088,7.2084480439939415e-05,0.42725660088821205
0.0014000000000000002,-0.00073112705732487481,0.40416157792461799,0.00020208078896224671,7.8445975849297079e-05,0.43982297150257121
0.0014400000000000001,-0.00075048459212806158,0.41486227862005104,0.00020743113930996859,8.5154533172721513e-05,0.45238934211693038
0.0014800000000000002,-0.00076971768308818384,0.42549418768829705,0.00021274709384408935,9.2217079832813986e-05,0.46495571273128955
0.0015200000000000001,-0.00078882329366770573,0.43605562655395175,0.0002180278132769391,9.9640327968611973e-05,0.47752208334564872
0.0015600000000000002,-0.00080779840968304636,0.44654492899919701,0.00022327246449951909,0.00010743073253365919,0.49008845396000789
0.0016000000000000001,-0.00082664003504186894,0.45696043880620468,0.00022848021940300432,0.00011559453123799628,0.50265482457436694
0.0016400000000000002,-0.00084534519688997454,0.4673005126033361,0.00023365025630158446,0.00012413769980882804,0.51522119518872622
0.0016800000000000001,-0.0008639109425909356,0.47756351819546944,0.00023878175909763675,0.00013306597727118891,0.52778756580308539
0.0017200000000000002,-0.00088233434178104685,0.48774783569930324,0.0002438739178495419,0.00014238484904886004,0.54035393641744456
0.0017600000000000001,-0.0009006124866723853,0.49785185771116497,0.00024892592885551902,0.00015209954455152366,0.55292030703180362
0.0018000000000000002,-0.00091874249329004136,0.50787398999188726,0.00025393699499582755,0.00016221502736800763,0.56548667764616289
0.0018400000000000001,-0.00093672150038883091,0.51781265086557537,0.00025890632543275045,0.0001727360034217668,0.57805304826052195
0.0018800000000000002,-0.00095454667108220371,0.52766627212350958,0.00026383313606168258,0.00018366690810513842,0.59061941887488123
0.0019200000000000003,-0.00097221519223811292,0.53743329868707246,0.00026871664934337194,0.00019501191986403315,0.6031857894892404
0.0019600000000000004,-0.00098972427435233771,0.54711218853803212,0.00027355609426898465,0.00020677496780992661,0.61575216010359957
0.002,-0.0010070711549295685,0.55670141459097655,0.00027835070729547291,0.00021895967382778639,0.62831853071795862
0.0020400000000000001,-0.0010242530964139687,0.56619946354530615,0.0002830997317725805,0.0002315693965562473,0.64088490133231779
0.0020800000000000003,-0.0010412673871151106,0.57560483639826443,0.00028780241819906336,0.00024460722960900752,0.65345127194667696
0.0021200000000000004,-0.0010581113417686492,0.58491604875614112,0.00029245802437797408,0.0002580759899063705,0.66601764256103624
0.00216,-0.0010747823021901577,0.59413163119384538,0.0002970658155969145,0.00027197819970011379,0.6785840131753953
0.0022000000000000001,-0.0010912776374364553,0.60325012934681121,0.00030162506467330672,0.00028631610349662951,0.69115038378975446
0.0022400000000000002,-0.0011075947442072262,0.61227010412877225,0.00030613505206434038,0.00030109168154662103,0.70371675440411363
0.0022800000000000003,-0.0011237310474375023,0.62119013206416862,0.00031059506603195393,0.00031630661812704822,0.7162831250184728
0.00232,-0.0011396840007134848,0.63000880551334559,0.00031500440275660023,0.00033196230407744968,0.72884949563283197
0.0023600000000000001,-0.0011554510866383712,0.63872473287900455,0.00031936236643941588,0.00034805984532760138,0.74141586624719114
0.0024000000000000002,-0.0011710298165591212,0.6473365384520916,0.00032366826922593299,0.00036460009490493745,0.7539822368615503
0.0024400000000000003,-0.0011864177322927854,0.65584286336720399,0.00032792143168350617,0.00038158358327299783,0.76654860747590947
0.00248,-0.001201612405777718,0.66424236541033244,0.00033212118270504613,0.00039901055706417885,0.77911497809026853
0.0025200000000000001,-0.0012166114394939395,0.67253371925010474,0.00033626685962492441,0.00041688097626156216,0.7916813487046277
0.0025600000000000002,-0.0012314124656030967,0.68071561596303543,0.00034035780798142927,0.00043519455552420869,0.80424771931898698
0.0026000000000000003,-0.0012460131491000513,0.68878676477616596,0.00034439338238797005,0.00045395066997268611,0.81681408993334614
0.0026400000000000004,-0.0012604111862262917,0.69674589218860516,0.00034837294609419794,0.00047314842206507983,0.82938046054770531
0.0026800000000000001,-0.0012746043050845734,0.70459174231299992,0.00035229587115631693,0.00049278663348797426,0.84194683116206437
0.0027200000000000002,-0.0012885902652350286,0.71232307665000349,0.00035616153832488268,0.00051286387187773723,0.85451320177642365
0.0027600000000000003,-0.0013023668602940345,0.71993867552793234,0.00035996933776387651,0.00053337837529912071,0.86707957239078282
0.0028000000000000004,-0.0013159319165714405,0.72743733734718108,0.00036371866867347609,0.00055432811151178926,0.87964594300514198
0.0028400000000000001,-0.0013292832935017246,0.73481787881879579,0.00036740893940928376,0.00057571077836455684,0.89221231361950104
0.0028800000000000002,-0.0013424188838865548,0.74207913509917978,0.00037103956754952445,0.00059752380912765136,0.90477868423386021
0.0029200000000000003,-0.0013553366154677429,0.7492199606598845,0.0003746099803298727,0.00061976432546436333,0.91734505484821949
0.0029600000000000004,-0.0013680344501808153,0.75623922887394746,0.0003781196144368824,0.00064242918182407969,0.92991142546257866
0.0030000000000000001,-0.0013805103842260209,0.76313583205597035,0.00038156791602781895,0.0006655149771516083,0.94247779607693771
0.0030400000000000002,-0.00139276244889372,0.7699086819169183,0.00038495434095842644,0.00068901803770124394,0.95504416669129688
0.0030800000000000003,-0.0014047887114215843,0.77655671004195526,0.00038827835502085021,0.00071293439823526619,0.96761053730565605
0.0031200000000000004,-0.0014165872746043403,0.78307886766901325,0.00039153943383434615,0.00073725983225930735,0.98017690792001533
0.00316,-0.0014281562763523896,0.78947412544883611,0.00039473706272429363,0.00076198987736371046,0.9927432785343745
0.0032000000000000002,-0.001439493891453356,0.79574147441824383,0.00039787073720895456,0.00078711979035904272,1.0053096491487337
0.0032400000000000003,-0.0014505983315493652,0.80187992598557523,0.00040093996299269395,0.00081264456073766437,1.0178760197630929
0.0032800000000000004,-0.0014614678450648999,0.80788851189366639,0.00040394425594675402,0.00083855892546184571,1.030442390377452
0.0033200000000000005,-0.0014721007162229235,0.81376628367395465,0.00040688314183681061,0.00086485740884858847,1.0430087609918113
0.0033600000000000001,-0.0014824952680572935,0.81951231431111971,0.00040975615715544328,0.00089153424580871239,1.0555751316061703
0.0034000000000000002,-0.0014926498610136345,0.82512569747287468,0.00041256284873622621,0.00091858343422730466,1.0681415022205296
0.0034400000000000003,-0.0015025628934083285,0.83060554775925943,0.00041530277387948343,0.00094599873316775814,1.0807078728348889
0.0034800000000000005,-0.0015122328004844015,0.83595100018541713,0.00041797550009250783,0.0009737737006517553,1.0932742434492482
0.0035200000000000001,-0.0015216580574637035,0.84116121186427528,0.00042058060593203744,0.0010019016184502766,1.1058406140636072
0.0035600000000000002,-0.0015308371777995584,0.84623536104516295,0.00042311768052242897,0.0010303755527392166,1.1184069846779663
0.0036000000000000003,-0.0015397687136635917,0.85117264737835951,0.00042558632368907363,0.0010591883513886755,1.1309733552923256
0.0036400000000000004,-0.0015484512554958274,0.85597229167049127,0.00042798614583507052,0.0010883326669062334,1.1435397259066848
0.0036800000000000001,-0.001556883434387694,0.86063353719796643,0.00043031676859891257,0.0011178009027678808,1.1561060965210439
0.0037200000000000002,-0.0015650639206431316,0.86515564891596264,0.0004325778244578811,0.0011475852632294808,1.1686724671354032
0.0037600000000000003,-0.0015729914239257198,0.86953791353572041,0.00043476895676770156,0.0011776777589585106,1.1812388377497625
0.0038000000000000004,-0.0015806646934370472,0.87377963962502914,0.00043688981981231578,0.0012080702128109016,1.1938052083641217
0.0038400000000000005,-0.0015880825196237284,0.8778801585514806,0.00043894007927560184,0.0012387542282262737,1.2063715789784808
0.0038800000000000002,-0.0015952437330157235,0.88183882384156353,0.00044091941192060549,0.001269721227889697,1.2189379495928399
0.0039200000000000007,-0.0016021472039650312,0.8856550110334086,0.00044282750551661438,0.001300962467984204,1.2315043202071994
0.00396,-0.0016087918436579693,0.8893281182400874,0.00044466405911987815,0.0013324690256581821,1.2440706908215582
0.0040000000000000001,-0.0016151766049263623,0.89285756659389848,0.00044642878329678444,0.0013642317911635601,1.2566370614359175
0.0040400000000000002,-0.0016213004814681652,0.89624279981882959,0.00044812139990926597,0.0013962414942099665,1.2692034320502767
0.0040800000000000003,-0.001627162507116372,0.89948328382522125,0.00044974164191243139,0.0014284887265249261,1.281769802664636
0.0041200000000000004,-0.0016327617578965233,0.90257850784655658,0.0004512892539231058,0.0014609639111011804,1.2943361732789953
0.0041600000000000005,-0.0016380973516125926,0.90552798421153002,0.00045276399210561908,0.0014936573192743442,1.3069025438933546
0.0042000000000000006,-0.0016431684476612301,0.90833124824112343,0.0004541656241204029,0.0015265590834192841,1.3194689145077136
0.0042400000000000007,-0.0016479742457632892,0.91098785754664346,0.00045549392877319958,0.0015596592269724158,1.3320352851220731
0.00428,-0.00165251398919551,0.91349739381760275,0.00045674869690864558,0.0015929476176398435,1.344601655736432
0.0043200000000000001,-0.0016567869629335369,0.91585946179356481,0.00045792973089660066,0.0016264140079756447,1.3571680263507913
0.0043600000000000002,-0.0016607924940529684,0.91807368948679835,0.00045903684474323572,0.001660048036777109,1.3697343969651508
0.0044000000000000003,-0.0016645299505761971,0.92013972754496431,0.00046006986377234051,0.001693839254221081,1.3823007675795098
0.0044400000000000004,-0.0016679987445819625,0.92205725097006319,0.00046102862548479432,0.001727777084450652,1.3948671381938691
0.0044800000000000005,-0.0016711983301552283,0.92382595798308165,0.00046191297899140517,0.0017618508640451886,1.4074335088082284
0.0045200000000000006,-0.0016741282036763238,0.92544557018817541,0.00046272278509391354,0.0017960498449479277,1.4199998794225877
0.0045600000000000007,-0.0016767879032210738,0.92691583223622409,0.00046345791611798043,0.0018303632097978291,1.4325662500369469
0.0046000000000000008,-0.0016791770110335575,0.92823651319558376,0.00046411825659760662,0.0018647800497563296,1.4451326206513062
0.00464,-0.0016812951517247961,0.92940740555307222,0.00046470370277644052,0.0018992893943950934,1.457698991265665
0.0046800000000000001,-0.0016831419922068557,0.93042832518096585,0.00046521416259042044,0.0019338802186686934,1.4702653618800245
0.0047200000000000002,-0.0016847172418405446,0.9312991114164535,0.00046564955570804983,0.0019685414491942481,1.4828317324943836
0.0047600000000000003,-0.0016860206540657403,0.93201962796170612,0.00046600981398072286,0.0020032619562287712,1.4953981031087429
0.0048000000000000004,-0.0016870520249613608,0.93258976209166011,0.00046629488104566065,0.0020380305751408223,1.5079644737231022
0.0048400000000000006,-0.0016878111927659247,0.93300942438523438,0.00046650471219245835,0.0020728361162247267,1.5205308443374614
0.0048800000000000007,-0.0016882980389403869,0.9332785493151815,0.00046663927465742915,0.0021076673645727202,1.5330972149518207
0.0049200000000000008,-0.0016885124887049553,0.93339709554366024,0.00046669854777168531,0.0021425130837281667,1.54566358556618
0.00496,-0.0016884545101267874,0.93336504541873622,0.00046668252270918372,0.0021773620296058156,1.5582299561805388
0.0050000000000000001,-0.0016881241131304343,0.93318240442601297,0.00046659120221287988,0.0022122029614300297,1.5707963267948983
0.0050400000000000002,-0.0016875213516513484,0.93284920238135127,0.00046642460119051789,0.0022470246393010299,1.5833626974092574
0.0050800000000000003,-0.0016866463228553728,0.93236549299698235,0.00046618274649829362,0.0022818158350351144,1.5959290680236167
0.0051200000000000004,-0.0016854991668836816,0.93173135374153471,0.00046586567687061266,0.0023165653406063444,1.6084954386379759
0.0051600000000000005,-0.0016840800652627853,0.93094688496210043,0.00046547344248087306,0.0023512619779517637,1.6210618092523352
0.0052000000000000006,-0.0016823892443532135,0.93001221178860383,0.00046500610589415869,0.0023858945995370046,1.6336281798666945
0.0052400000000000007,-0.0016804269729915036,0.92892748283233129,0.0004644637414159985,0.0024204521001159919,1.6461945504810538
0.0052800000000000008,-0.0016781935628492144,0.92769287038274295,0.0004638464351911853,0.0024549234227713912,1.6587609210954131
0.0053200000000000001,-0.00167568936711219,0.92630856967823927,0.00046315428483894347,0.0024892975652703753,1.6713272917097721
0.0053600000000000002,-0.0016729147835088797,0.92477480058030315,0.00046238740028997296,0.0025235635891123873,1.6838936623241312
0.0054000000000000003,-0.001669870252026174,0.92309180631001964,0.00046154590315491202,0.0025577106253314341,1.6964600329384905
0.0054400000000000004,-0.0016665562550235856,0.92125985351303341,0.00046062992675635595,0.0025917278806501212,1.70902640355285
0.0054800000000000005,-0.0016629733165561226,0.91927923188212868,0.00045963961594092464,0.0026256046425647715,1.721592774167209
0.0055200000000000006,-0.0016591220046504999,0.91715025541841566,0.00045857512770912731,0.0026593302938189285,1.7341591447815683
0.0055600000000000007,-0.0016550029293436318,0.91487326134635127,0.00045743663067304089,0.0026928943134345378,1.7467255153959276
0.0056000000000000008,-0.0016506167424298478,0.91244860997252619,0.00045622430498607277,0.0027262862812855969,1.7592918860102869
0.00564,-0.0016459641375688215,0.90987668474645533,0.00045493834237307347,0.0027594958860967726,1.7718582566246459
0.0056800000000000002,-0.0016410458516267594,0.90715789300280303,0.00045357894650124343,0.002792512940543506,1.784424627239005
0.0057200000000000003,-0.0016358626631545693,0.9042926651183868,0.0004521463325590691,0.0028253273798318811,1.7969909978533642
0.0057600000000000004,-0.0016304153916914229,0.90128145412836169,0.00045064072706412276,0.0028579292623791956,1.8095573684677237
0.0058000000000000005,-0.0016247048988111182,0.89812473630508483,0.00044906236815238436,0.0028903087860933391,1.8221237390820828
0.0058400000000000006,-0.0016187320883385102,0.89482301127531938,0.00044741150563745236,0.0029224562976890682,1.8346901096964421
0.0058800000000000007,-0.0016124979053718823,0.8913768014822564,0.00044568840074094289,0.0029543622921221718,1.8472564803108014
0.0059200000000000008,-0.001606003335082071,0.88778665152115621,0.0004438933257604419,0.0029860174065702329,1.8598228509251606
0.0059600000000000009,-0.0015992494048506366,0.88405312932127023,0.00044202656466047564,0.0030174124514380529,1.8723892215395199
0.0060000000000000001,-0.0015922371831490858,0.88017682552544918,0.00044008841276252462,0.0030485384059654851,1.8849555921538788
0.0060400000000000002,-0.001584967779226438,0.87615835331779468,0.00043807917665875806,0.0030793864226064385,1.8975219627682383
0.0060800000000000003,-0.0015774423413851683,0.87199834747212102,0.00043599917373588778,0.0031099478117595837,1.9100883333825975
0.0061200000000000004,-0.0015696620602577689,0.86769746616037102,0.00043384873308008749,0.0031402140935133816,1.9226547039969566
0.0061600000000000005,-0.0015616281662453736,0.86325638954004713,0.00043162819476987247,0.003170176971647926,1.9352210746113159
0.0062000000000000006,-0.0015533419297552057,0.85867581988204311,0.00042933790994087299,0.0031998283442875031,1.9477874452256754
0.0062400000000000008,-0.001544804659850303,0.85395648082686149,0.00042697824041328276,0.0032291602910711941,1.9603538158400344
0.0062800000000000009,-0.0015360177069040555,0.84909911885072442,0.00042454955942523891,0.003258165123584237,1.9729201864543937
0.0063200000000000001,-0.0015269824603035449,0.84410450199658205,0.00042205225099818016,0.0032868353574938883,1.9854865570687525
0.0063600000000000002,-0.0015177003483734244,0.83897341983151785,0.00041948670991567789,0.0033151637186980961,1.998052927683112
0.0064000000000000003,-0.0015081728376772068,0.83370668306113727,0.00041685334153047346,0.0033431431394569076,2.0106192982974713
0.0064400000000000004,-0.0014984014349009468,0.82830512457024619,0.00041415256228496819,0.0033707668017004849,2.0231856689118306
0.0064800000000000005,-0.0014883876849087763,0.82276959834752528,0.00041138479917367167,0.0033980281103473775,2.0357520395261899
0.0065200000000000006,-0.0014781331703032274,0.81710097924488856,0.00040855048962227787,0.0034249206925340641,2.0483184101405492
0.0065600000000000007,-0.0014676395114945357,0.81130016301216479,0.00040565008150591342,0.0034514384082714256,2.0608847807549084
0.0066000000000000008,-0.0014569083676566823,0.80536806682840023,0.00040268403341408714,0.0034775753796849316,2.0734511513692673
0.0066400000000000009,-0.0014459414352248788,0.79930562847108344,0.00039965281423535049,0.0035033259692850887,2.0860175219836266
0.0066800000000000002,-0.0014347404470571143,0.79311380584982316,0.00039655690292484465,0.0035286847695429652,2.0985838925979858
0.0067200000000000003,-0.0014233071733617934,0.78679357752391765,0.00039339678876189143,0.0035536466343206049,2.1111502632123451
0.0067600000000000004,-0.0014116434215898058,0.78034594263856594,0.00039017297131912934,0.00357820668608877,2.1237166338267044
0.0068000000000000005,-0.0013997510354676907,0.77377192039119669,0.0003868859601954814,0.0036023603035746652,2.1362830044410637
0.0068400000000000006,-0.0013876318936928065,0.76707254931243263,0.00038353627465607124,0.0036261030986717777,2.1488493750554229
0.0068800000000000007,-0.00137528791185848,0.76024888832749304,0.00038012444416362555,0.0036494309754768017,2.1614157456697822
0.0069200000000000008,-0.0013627210411043015,0.75330201601200075,0.00037665100800589893,0.003672340106645593,2.1739821162841411
0.0069600000000000009,-0.0013499332677525653,0.74623303039026545,0.000373116515195002,0.0036948269345151276,2.1865484868985008
0.0070000000000000001,-0.001336926611670558,0.73904304802947252,0.00036952152401461934,0.0037168881366990859,2.1991148575128596
0.0070400000000000003,-0.0013237031289438416,0.73173320551861898,0.00036586660275918687,0.0037385207108508469,2.2116812281272189
0.0070800000000000004,-0.0013102649094852952,0.72430465814570433,0.00036215232907276293,0.0037597219197504565,2.2242475987415782
0.0071200000000000005,-0.001296614077050453,0.71675857990748515,0.00035837928995358684,0.0037804893023615869,2.2368139693559375
0.0071600000000000006,-0.0012827527879832302,0.70909616281371746,0.00035454808140680132,0.0038008206480653101,2.2493803399702967
0.0072000000000000007,-0.0012686832332785445,0.70131861803118656,0.0003506593090155103,0.0038207140698712934,2.261946710584656
0.0072400000000000008,-0.0012544076364674334,0.6934271747108669,0.00034671358735529592,0.00384016795298541,2.2745130811990153
0.0072800000000000009,-0.0012399282533557478,0.68542307984495177,0.00034271153992236419,0.0038591809579192221,2.2870794518133746
0.007320000000000001,-0.0012252473713487298,0.67730759789414074,0.00033865379894702422,0.0038777520113398253,2.2996458224277339
0.0073600000000000002,-0.0012103673108035612,0.6690820115353765,0.00033454100576754274,0.0038958803614567864,2.3122121930420927
0.0074000000000000003,-0.0011952904232530432,0.66074762067748494,0.00033037381033856959,0.0039135655336416273,2.324778563656452
0.0074400000000000004,-0.0011800190908329942,0.65230574214726267,0.00032615287107352713,0.003930807323394442,2.3373449342708112
0.0074800000000000005,-0.0011645557262674796,0.64375770968134638,0.00032187885484053641,0.0039476058088353848,2.3499113048851705
0.0075200000000000006,-0.0011489027734016518,0.63510487421837125,0.00031755243710909417,0.0039639613815922459,2.3624776754995298
0.0075600000000000007,-0.0011330627058253435,0.62634860314099183,0.00031317430157036134,0.0039798747133555018,2.3750440461138891
0.0076000000000000009,-0.0011170380259709907,0.61749027977437965,0.00030874513988712204,0.0039953467364691577,2.3876104167282484
0.007640000000000001,-0.0011008312658202979,0.60853130378010079,0.00030426565188991273,0.0040103786831268964,2.4001767873426076
0.0076800000000000011,-0.0010844449865162545,0.59947309093768542,0.00029973654546879594,0.004024972084896189,2.4127431579569665
0.0077200000000000003,-0.0010678817774582164,0.59031707264903466,0.00029515853632440428,0.0040391287542849525,2.4253095285713258
0.0077600000000000004,-0.001051144255037977,0.58106469523489834,0.00029053234761738678,0.0040528507507726413,2.437875899185685
0.0078000000000000005,-0.0010342350641292157,0.57171742076253029,0.00028585871038116204,0.0040661404516089033,2.4504422698000443
0.0078400000000000015,-0.0010171568766872347,0.56227672626818836,0.00028113836313402947,0.0040790005131774582,2.4630086404144036
0.0078799999999999999,-0.00099991239133654709,0.55274410353183878,0.00027637205176585055,0.0040914338699277646,2.4755750110287624
0.00792,-0.00098250433193880255,0.5431210582839876,0.00027156052914184694,0.0041034436926596918,2.4881413816431217
0.0079600000000000001,-0.00096493544947249231,0.53340911124400292,0.00026670455562195284,0.0041150334777237986,2.5007077522574805
0.0080000000000000002,-0.00094720851998453086,0.52360979699141541,0.00026180489849555224,0.004126206981499481,2.5132741228718398
0.0080400000000000003,-0.00092932634441415655,0.51372466386295901,0.00025686233193140267,0.0041369682277995349,2.5258404934861991
0.0080800000000000004,-0.00091129174748862726,0.50375527334757098,0.00025187763667377237,0.0041473214785823871,2.5384068641005584
0.0081200000000000005,-0.00089310757907235807,0.49370320082957864,0.00024685160041468528,0.0041572713050307781,2.5509732347149177
0.0081600000000000006,-0.00087477671238350263,0.48357003460134529,0.00024178501730061751,0.0041668225297994792,2.5635396053292765
0.0082000000000000007,-0.00085630204358324604,0.4733573756400416,0.00023667868781993099,0.0041759802256235191,2.5761059759436358
0.0082400000000000008,-0.00083768649115264528,0.46306683725962444,0.00023153341862974897,0.0041847497048346869,2.5886723465579951
0.0082800000000000009,-0.00081893299663593315,0.45270004552420912,0.00022635002276202203,0.0041931365677486104,2.6012387171723543
0.008320000000000001,-0.00080004452315674988,0.44225863842614438,0.00022112931921299306,0.0042011466555391562,2.6138050877867136
0.0083600000000000011,-0.00078102405478191756,0.43174426553536249,0.00021587213276760928,0.0042087860388347227,2.6263714584010724
0.0084000000000000012,-0.0007618745963868099,0.42115858792442734,0.000210579293962179,0.004216061028801797,2.6389378290154317
0.0084400000000000013,-0.00074259917375561497,0.41050327822461147,0.0002052516391122467,0.0042229781987131619,2.651504199629791
0.0084800000000000014,-0.00072320083243243647,0.39978001998973384,0.00019989000999477694,0.0042295443501243523,2.6640705702441503
0.0085200000000000015,-0.0007036826368481884,0.38899050721408523,0.00019449525360697417,0.0042357664905055999,2.6766369408585096
0.0085599999999999999,-0.00068404767069352439,0.37813644453902717,0.00018906822226947057,0.0042416518680037478,2.689203311472868
0.0086,-0.00066429903634169151,0.36721954693356545,0.00018360977346670892,0.0042472079627917693,2.7017696820872272
0.0086400000000000001,-0.00064443985406262034,0.35624153925925373,0.00017812076962955733,0.0042524424688718861,2.7143360527015865
0.0086800000000000002,-0.00062447326091095089,0.34520415565653878,0.00017260207782822246,0.0042573632601541544,2.7269024233159458
0.0087200000000000003,-0.00060440241160851125,0.33410914003227699,0.00016705457001608601,0.0042619784501270646,2.7394687939303046
0.0087600000000000004,-0.00058423047727527522,0.32295824535794548,0.00016147912267887792,0.0042662963506262044,2.7520351645446639
0.0088000000000000005,-0.00056396064498144766,0.31175323342170713,0.00015587661671079172,0.0042703254690601338,2.7646015351590232
0.0088400000000000006,-0.00054359611661191579,0.30049587420211449,0.00015024793710097974,0.0042740744727700212,2.7771679057733825
0.0088800000000000007,-0.000523140109824564,0.28918794639615447,0.0001445939731980018,0.0042775522538115269,2.7897342763877417
0.0089200000000000008,-0.00050259585651367552,0.27783123657082232,0.00013891561828536337,0.004280767874053599,2.8023006470021006
0.0089600000000000009,-0.0004819666024517711,0.26642753896500981,0.0001332137694824908,0.0042837305666885922,2.8148670176164599
0.0090000000000000011,-0.00046125560641167515,0.25497865500412581,0.00012748932750205718,0.0042864497124913007,2.8274333882308191
0.0090400000000000012,-0.00044046614071469189,0.24348639360307051,0.00012174319680148319,0.0042889348861244129,2.8399997588451784
0.0090800000000000013,-0.00041960148991001129,0.2319525704356212,0.00011597628521777975,0.0042911958106080453,2.8525661294595377
0.0091200000000000014,-0.00039866495027723197,0.22037900766090585,0.00011018950383041598,0.0042932423522103989,2.8651325000738965
0.0091600000000000015,-0.0003776598292470833,0.20876753360181396,0.00010438376680086688,0.0042950845111851812,2.8776988706882558
0.0092000000000000016,-0.0003565894455347774,0.19711998281929763,9.8559991409617504e-05,0.0042967324483532106,2.8902652413026151
0.0092399999999999999,-0.00033545712804351399,0.18543819550626792,9.2719097753103603e-05,0.0042981964500795255,2.9028316119169739
0.0092800000000000001,-0.00031426621524245629,0.1737240171435461,8.6862008571736633e-05,0.0042994869167562759,2.9153979825313328
0.0093200000000000002,-0.00029302005486054759,0.16197929833062974,8.0989649165281595e-05,0.0043006143675000438,2.927964353145692
0.0093600000000000003,-0.00027172200362108592,0.15020589463905157,7.5102947319515245e-05,0.0043015894469281904,2.9405307237600513
0.0094000000000000004,-0.00025037542637060603,0.13840566613113697,6.9202833065528649e-05,0.0043024229011497279,2.9530970943744106
