"time","universal.phi_a","universal.phi_b","universal.w_a","universal.w_b"
0,0,0,2,2
0.0008,0.00160293475095366,0.00159999911701513,2.00733765799345,1.99999738324668
0.0016,0.00321174590110689,0.0031999928744521,2.01468556304909,1.99998943751618
0.0024,0.00482644423857514,0.00479997555277237,2.02204381218795,1.99997601418808
0.0032,0.00644703939193079,0.00639994199597047,2.02941249146018,1.99995698068379
0.004,0.00807353029992594,0.00799989275401127,2.03679159115208,1.99993235156882
0.0048,0.00970593959751552,0.00959981543706584,2.04418131016644,1.99990181441013
0.0056,0.01134425729992,0.0111997155105619,2.05158156076284,1.99986550702883
0.0064,0.0129885025005541,0.012799582303029,2.05899250808961,1.99982316577498
0.0072,0.014638683878832,0.0143994109634694,2.06641422721926,1.99977467079954
0.008,0.0162947980430664,0.0159992033169182,2.07384668798175,1.99972006890594
0.0088,0.0179568756654785,0.0175989417339009,2.08129014993178,1.99965893634944
0.0096,0.0196249025384644,0.0191986343805228,2.08874449284166,1.9995914694118
0.0104,0.0212988954584521,0.0207982711880651,2.0962098539938,1.99951743556663
0.0112,0.0229788671255151,0.0223978445433933,2.10368633718982,1.99943665899667
0.012,0.0246648216130516,0.0239973520046844,2.11117397572288,1.9993490833106
0.0128,0.0263567669861972,0.025596788737245,2.11867283551183,1.99925459685631
0.0136,0.0280547113100875,0.0271961499063815,2.12618298247551,1.99915308798167
0.0144,0.0297586694604445,0.0287954256158091,2.13370452728818,1.99904435033053
0.0152,0.0314686495190081,0.0303946110184943,2.14123753597779,1.99892827201988
0.016,0.0331846593120853,0.0319937014572394,2.14878207289374,1.99880474471861
0.0168,0.0349067080247043,0.0335926912650527,2.15633821131421,1.99867364120203
0.0176,0.0366348048418934,0.0351915747749426,2.16390602451735,1.99853483424544
0.0184,0.0383689614363982,0.0367903421786851,2.1714855769242,1.99838816173927
0.0192,0.0401091864093227,0.0383889887813305,2.1790769438919,1.99823350464711
0.02,0.0418554889331201,0.03998750893682,2.18668019874336,1.9980707359206
0.0208,0.0436078784715998,0.0415858965140833,2.19429541376422,1.99789972442574
0.0216,0.0453663644885709,0.0431841453820495,2.20192266124006,1.99772033902854
0.0224,0.0471309593635184,0.044782241197556,2.20956196966532,1.99753240363199
0.0232,0.048901671484965,0.0463801808581105,2.21721342747556,1.99733580368423
0.024,0.0506785104837091,0.0479779577623123,2.22487710444836,1.9971304054761
0.0248,0.0524614861159715,0.0495755649555045,2.23255306847752,1.99691607336428
0.0256,0.0542506081379729,0.0511729954830302,2.24024138745686,1.99669267170547
0.0264,0.0560458863059343,0.0527702423902325,2.24794212928018,1.99646006485635
0.0272,0.0578473303760763,0.0543672987224545,2.25565536184131,1.99621811717361
0.028,0.0596549501046198,0.0559641575250392,2.26338115303405,1.99596669301394
0.0288,0.0614687552477856,0.0575608118433298,2.27111957075222,1.99570565673402
0.0296,0.0632887561827462,0.0591572534259215,2.27887067871025,1.99543486308427
0.0304,0.0651149682868527,0.0607534635794212,2.28663450696846,1.99515408946116
0.0312,0.0669473972461358,0.062349443849044,2.29441115081541,1.99486326318819
0.032,0.0687860530501955,0.0639451867927617,2.30220067657416,1.9945622450116
0.0328,0.070630945688632,0.0655406849685458,2.31000315056773,1.99425089567765
0.0336,0.0724820851510456,0.0671359309343678,2.31781863911915,1.9939290759326
0.0344,0.0743394814270363,0.0687309172481995,2.32564720855145,1.9935966465227
