"time","Tmix1.T","Tmix2.T","Tdiff","volume1.medium.h","volume2.medium.h"
0,291.01926284378936,291.020724719741,0.0014618759516338287,100000,100000
0.029999999999999999,285.04692805508012,285.04692805508012,0,98520.679252837668,98520.679252837668
0.059999999999999998,285.04692805482,285.04692805482,0,97083.849640643006,97083.849640643006
0.089999999999999997,285.04692805457148,285.04692805457148,0,95685.772782060987,95685.772782060987
0.12,285.04692805433456,285.04692805433456,0,94328.837179554976,94328.837179554976
0.14999999999999999,285.04692805410843,285.04692805410843,0,93012.177605363424,93012.177605363424
0.17999999999999999,285.04692805389277,285.04692805389277,0,91734.435868478657,91734.435868478657
0.20999999999999999,285.04692805368711,285.04692805368711,0,90494.943099446857,90494.943099446857
0.23999999999999999,285.04692805349111,285.04692805349111,0,89292.538446463877,89292.538446463877
0.27000000000000002,285.04692805330421,285.04692805330421,0,88125.795482349917,88125.795482349917
0.29999999999999999,285.04692805312584,285.04692805312584,0,86994.179264821505,86994.179264821505
0.32999999999999996,285.04692805295576,285.04692805295576,0,85896.397324484002,85896.397324484002
0.35999999999999999,285.04692805279342,285.04692805279342,0,84831.611852598886,84831.611852598886
0.39000000000000001,285.04692805263846,285.04692805263846,0,83798.651987388934,83798.651987388934
0.41999999999999998,285.04692805249078,285.04692805249078,0,82796.508424936939,82796.508424936939
0.44999999999999996,285.04692805234964,285.04692805234964,0,81824.16761727487,81824.16761727487
0.47999999999999998,285.04692805221509,285.04692805221509,0,80880.90853556298,80880.90853556298
0.51000000000000001,285.04692805208651,285.04692805208651,0,79965.661875437247,79965.661875437247
0.54000000000000004,285.04692805196362,285.04692805196362,0,79077.522733178703,79077.522733178703
0.56999999999999995,285.04692805184641,285.04692805184641,0,78215.917466709303,78215.917466709303
0.59999999999999998,285.04692805173431,285.04692805173431,0,77379.84885679929,77379.84885679929
0.63,285.04692805162739,285.04692805162739,0,76568.550559540919,76568.550559540919
0.65999999999999992,285.04692805152513,285.04692805152513,0,75781.449495288471,75781.449495288471
0.68999999999999995,285.04692805142747,285.04692805142747,0,75017.66660594198,75017.66660594198
0.71999999999999997,285.04692805133402,285.04692805133402,0,74276.506700510945,74276.506700510945
0.75,285.04692805124455,285.04692805124455,0,73557.361667403267,73557.361667403267
0.78000000000000003,285.04692805115928,285.04692805115928,0,72859.523574910621,72859.523574910621
0.80999999999999994,285.04692805107749,285.04692805107749,0,72182.348136984932,72182.348136984932
0.83999999999999997,285.0469280509995,285.0469280509995,0,71525.211744671673,71525.211744671673
0.87,285.04692805092486,285.04692805092486,0,70887.511466109834,70887.511466109834
0.89999999999999991,285.04692805085335,285.04692805085335,0,70268.716385485895,70268.716385485895
0.92999999999999994,285.04692805078491,285.04692805078491,0,69668.271859058616,69668.271859058616
0.95999999999999996,285.04692805071932,285.04692805071932,0,69085.64374673256,69085.64374673256
0.98999999999999999,285.04692805065679,285.04692805065679,0,68520.330226317441,68520.330226317441
1.02,285.0469280505967,285.0469280505967,0,67971.852267546419,67971.852267546419
1.05,285.04692805053929,285.04692805053929,0,67439.731665876126,67439.731665876126
1.0800000000000001,285.04692805048433,285.04692805048433,0,66923.23489335808,66923.23489335808
1.1099999999999999,285.04692805043169,285.04692805043169,0,66422.056722897192,66422.056722897192
