"time","meanCurrent.x","meanVoltage.x","meanCurrent.y","meanVoltage.y","chopperStepDown.vDC1","chopperStepDown.iDC1","chopperStepDown.vDC2","chopperStepDown.iDC2"
0,0,0,0,0,100,1.0009998997999101,99.999989990001012,-0.99999989990001015
0.0001,9.9999989990001004e-05,0.0099999989990001027,0,0,100,1.0009998997999101,99.999989990001012,-0.99999989990001015
0.00020000000000000001,0.00019999997998000198,0.019999997998000205,0,0,100,1.0009998997999101,99.999989990001012,-0.99999989990001015
0.00025000000000000011,0.00024999997497500263,0.024999997497500266,0,0,100,1.0009998997999101,99.999989990001012,-0.99999989990001015
0.00025000000000000011,0.00024999997497500263,0.024999997497500266,0,0,100,0.00099900199600798422,0.099800399201596821,-0.0009980039920159682
0.00030000000000000003,0.00025004987517460343,0.025004987517460345,0,0,100,0.00099900199600798422,0.099800399201596821,-0.0009980039920159682
0.00040000000000000002,0.00025014967557380503,0.025014967557380502,0,0,100,0.00099900199600798422,0.099800399201596821,-0.0009980039920159682
0.00050000000000000001,0.00025024947597300664,0.025024947597300663,0,0,100,0.00099900199600798422,0.099800399201596821,-0.0009980039920159682
0.00060000000000000006,0.00025034927637220824,0.025034927637220823,0,0,100,0.00099900199600798422,0.099800399201596821,-0.0009980039920159682
0.00069999999999999999,0.00025044907677140984,0.025044907677140984,0,0,100,0.00099900199600798422,0.099800399201596821,-0.0009980039920159682
0.00080000000000000004,0.00025054887717061144,0.025054887717061144,0,0,100,0.00099900199600798422,0.099800399201596821,-0.0009980039920159682
0.00090000000000000008,0.00025064867756981304,0.025064867756981305,0,0,100,0.00099900199600798422,0.099800399201596821,-0.0009980039920159682
0.001,0.00025074847796901465,0.025074847796901462,0,0,100,0.00099900199600798422,0.099800399201596821,-0.0009980039920159682
0.001,0,0,0.25074847796901467,25.074847796901462,100,1.0009998997999101,99.999989990001012,-0.99999989990001015
0.0011000000000000001,9.999998999000099e-05,0.0099999989990001009,0.25074847796901467,25.074847796901462,100,1.0009998997999101,99.999989990001012,-0.99999989990001015
0.0012000000000000001,0.00019999997998000203,0.019999997998000209,0.25074847796901467,25.074847796901462,100,1.0009998997999101,99.999989990001012,-0.99999989990001015
0.001250000000000778,0.00024999997497578044,0.024999997497578051,0.25074847796901467,25.074847796901462,100,1.0009998997999101,99.999989990001012,-0.99999989990001015
0.001250000000000778,0.00024999997497578044,0.024999997497578051,0.25074847796901467,25.074847796901462,100,0.00099900199600798422,0.099800399201596821,-0.0009980039920159682
0.0013000000000000002,0.00025004987517538043,0.02500498751753805,0.25074847796901467,25.074847796901462,100,0.00099900199600798422,0.099800399201596821,-0.0009980039920159682
0.0014,0.00025014967557458203,0.025014967557458214,0.25074847796901467,25.074847796901462,100,0.00099900199600798422,0.099800399201596821,-0.0009980039920159682
0.0015,0.00025024947597378363,0.025024947597378371,0.25074847796901467,25.074847796901462,100,0.00099900199600798422,0.099800399201596821,-0.0009980039920159682
0.0016000000000000001,0.00025034927637298523,0.025034927637298532,0.25074847796901467,25.074847796901462,100,0.00099900199600798422,0.099800399201596821,-0.0009980039920159682
0.0017000000000000001,0.00025044907677218678,0.025044907677218689,0.25074847796901467,25.074847796901462,100,0.00099900199600798422,0.099800399201596821,-0.0009980039920159682
0.0018000000000000002,0.00025054887717138838,0.02505488771713885,0.25074847796901467,25.074847796901462,100,0.00099900199600798422,0.099800399201596821,-0.0009980039920159682
0.0019,0.00025064867757058998,0.02506486775705901,0.25074847796901467,25.074847796901462,100,0.00099900199600798422,0.099800399201596821,-0.0009980039920159682
0.002,0.00025074847796979159,0.025074847796979167,0.25074847796901467,25.074847796901462,100,0.00099900199600798422,0.099800399201596821,-0.0009980039920159682
0.002,0,0,0.25074847796979161,25.074847796979167,100,1.0009998997999101,99.999989990001012,-0.99999989990001015
0.0021000000000000003,9.9999989990001207e-05,0.0099999989990001235,0.25074847796979161,25.074847796979167,100,1.0009998997999101,99.999989990001012,-0.99999989990001015
0.0022000000000000001,0.00019999997998000179,0.019999997998000184,0.25074847796979161,25.074847796979167,100,1.0009998997999101,99.999989990001012,-0.99999989990001015
0.0022500000000000003,0.00024999997497500241,0.024999997497500249,0.25074847796979161,25.074847796979167,100,1.0009998997999101,99.999989990001012,-0.99999989990001015
0.0022500000000000003,0.00024999997497500241,0.024999997497500249,0.25074847796979161,25.074847796979167,100,0.00099900199600798422,0.099800399201596821,-0.0009980039920159682
0.0023,0.00025004987517460322,0.025004987517460327,0.25074847796979161,25.074847796979167,100,0.00099900199600798422,0.099800399201596821,-0.0009980039920159682
0.0024000000000000002,0.00025014967557380482,0.025014967557380485,0.25074847796979161,25.074847796979167,100,0.00099900199600798422,0.099800399201596821,-0.0009980039920159682
0.0025000000000000001,0.00025024947597300642,0.025024947597300645,0.25074847796979161,25.074847796979167,100,0.00099900199600798422,0.099800399201596821,-0.0009980039920159682
0.0026000000000000003,0.00025034927637220802,0.025034927637220806,0.25074847796979161,25.074847796979167,100,0.00099900199600798422,0.099800399201596821,-0.0009980039920159682
0.0027000000000000001,0.00025044907677140962,0.025044907677140966,0.25074847796979161,25.074847796979167,100,0.00099900199600798422,0.099800399201596821,-0.0009980039920159682
0.0028,0.00025054887717061123,0.025054887717061124,0.25074847796979161,25.074847796979167,100,0.00099900199600798422,0.099800399201596821,-0.0009980039920159682
0.0029000000000000002,0.00025064867756981283,0.025064867756981284,0.25074847796979161,25.074847796979167,100,0.00099900199600798422,0.099800399201596821,-0.0009980039920159682
0.0030000000000000001,0.00025074847796901443,0.025074847796901445,0.25074847796979161,25.074847796979167,100,0.00099900199600798422,0.099800399201596821,-0.0009980039920159682
