"time","prismatic.s","prismatic.v","prismatic1.s","prismatic1.v"
0.0228,-1.00020955106369,-0.0183745929374775,-1.0002104213671,-0.0184509085861485
0.0234,-1.00022072007917,-0.0188572628497455,-1.00022163677143,-0.0189355835092398
0.024,-1.00023217887629,-0.0193398756035482,-1.00023314316107,-0.0194202010578338
0.0246,-1.00024392741916,-0.0198224297352132,-1.00024494050003,-0.0199047597627249
0.0252,-1.00025596473164,-0.0203048854214453,-1.00025702780846,-0.0203892196500684
0.0258,-1.00026829146728,-0.0207872693243895,-1.00026940574236,-0.0208736074828038
0.0264,-1.00028090758723,-0.0212695798600726,-1.00028207426278,-0.0213579216709701
0.027,-1.00029381305269,-0.0217518154445218,-1.00029503333073,-0.021842160624606
0.0276,-1.00030700782482,-0.022233974493764,-1.00030828290724,-0.0223263227537505
0.0282,-1.00032049186479,-0.0227160554238263,-1.00032182295334,-0.0228104064684425
0.0288,-1.00033426513378,-0.0231980566507356,-1.00033565343006,-0.0232944101787209
0.0294,-1.00034832759296,-0.0236799765905189,-1.00034977429841,-0.0237783322946245
0.03,-1.00036267920351,-0.0241618136592032,-1.00036418551944,-0.0242621712261924
0.0306,-1.00037731992659,-0.0246435662728156,-1.00037888705416,-0.0247459253834632
0.0312,-1.00039224972339,-0.025125232847383,-1.00039387886361,-0.0252295931764761
0.0318,-1.00040746855507,-0.0256068117989324,-1.0004091609088,-0.0257131730152698
0.0324,-1.00042297638281,-0.0260883015434908,-1.00042473315076,-0.0261966633098832
0.033,-1.00043877316779,-0.0265697004970853,-1.00044059555053,-0.0266800624703553
0.0336,-1.00045485887117,-0.0270510070757427,-1.00045674806913,-0.027163368906725
0.0342,-1.00047123345413,-0.0275322196954902,-1.00047319066758,-0.0276465810290311
0.0348,-1.00048789625576,-0.028013327835087,-1.00048992268249,-0.0281296882762124
0.0354,-1.00050484737667,-0.0284943319135205,-1.00050694421483,-0.0286126910688506
0.036,-1.0005220870584,-0.0289752343750197,-1.00052425550706,-0.0290955918604355
0.0366,-1.00053961524891,-0.0294560334457985,-1.00054185650694,-0.0295783888704742
0.0372,-1.00055743189617,-0.0299367273520704,-1.00055974716225,-0.0300610803184738
0.0378,-1.00057553694813,-0.0304173143200492,-1.00057792742075,-0.0305436644239412
0.0384,-1.00059393035276,-0.0308977925759486,-1.0005963972302,-0.0310261394063835
0.039,-1.00061261205803,-0.0313781603459821,-1.00061515653837,-0.0315085034853078
0.0396,-1.00063158201188,-0.0318584158563636,-1.00063420529302,-0.031990754880221
0.0402,-1.00065084016228,-0.0323385573333067,-1.00065354344191,-0.0324728918106302
0.0408,-1.0006703864572,-0.032818583003025,-1.00067317093282,-0.0329549124960425
0.0414,-1.0006902208446,-0.0332984910917323,-1.0006930877135,-0.0334368151559648
0.042,-1.00071034327243,-0.0337782798256422,-1.00071329373173,-0.0339185980099042
0.0426,-1.00073075368867,-0.0342579474309684,-1.00073378893526,-0.0344002592773677
0.0432,-1.00075145204126,-0.0347374921339246,-1.00075457327187,-0.0348817971778624
0.0438,-1.00077243827817,-0.0352169121607244,-1.00077564668931,-0.0353632099308952
0.0444,-1.00079371195816,-0.0356962057418529,-1.00079700874467,-0.0358444957602125
0.045,-1.00081527221475,-0.0361753711124616,-1.0008186585682,-0.0363256528941923
0.0456,-1.00083711992511,-0.0366544064885668,-1.00084059704038,-0.0368066795422205
0.0462,-1.00085925502166,-0.0371333100965526,-1.00086282409339,-0.0372875739239734
0.0468,-1.00088167743682,-0.0376120801628034,-1.00088533965938,-0.0377683342591274
0.0474,-1.00090438710301,-0.0380907149137033,-1.00090814367052,-0.0382489587673588
0.048,-1.00092738395265,-0.0385692125756366,-1.00093123605898,-0.0387294456683439
0.0486,-1.00095066791816,-0.0390475713749876,-1.00095461675691,-0.0392097931817591
0.0492,-1.00097423893195,-0.0395257895381406,-1.00097828569648,-0.0396899995272806
0.0498,-1.00099809692645,-0.0400038652914797,-1.00100224280985,-0.0401700629245847
0.0504,-1.00102224183407,-0.0404817968613892,-1.00102648802919,-0.0406499815933479
0.051,-1.00104667358723,-0.0409595824742534,-1.00105102128667,-0.0411297537532464
0.0516,-1.00107139211836,-0.0414372203564565,-1.00107584251443,-0.0416093776239565
0.0522,-1.00109639735987,-0.0419147087343827,-1.00110095164465,-0.0420888514251546
0.0528,-1.00112168924418,-0.0423920458344164,-1.0011263486095,-0.042568173376517
0.0534,-1.00114726770372,-0.0428692298829417,-1.00115203334113,-0.04304734169772
0.054,-1.00117313267088,-0.0433462591063429,-1.0011780057717,-0.0435263546084399
0.0546,-1.00119928151495,-0.043823136396506,-1.00120426326053,-0.0440052150110139
0.0552,-1.00122571592496,-0.044299856782376,-1.00123080750305,-0.0444839179159194
0.0558,-1.00125243609612,-0.0447764180119996,-1.0012576386952,-0.0449624610627359
0.0564,-1.0012794419311,-0.0452528183659243,-1.00128475673929,-0.0454408427255021
0.057,-1.00130673333255,-0.0457290561246976,-1.00131216153761,-0.0459190611782568
0.0576,-1.00133431020315,-0.046205129568867,-1.00133985299245,-0.0463971146950387
0.0582,-1.00136217244556,-0.0466810369789799,-1.00136783100611,-0.0468750015498867
0.0588,-1.00139031996243,-0.0471567766355839,-1.00139609548088,-0.0473527200168394
0.0594,-1.00141875265643,-0.0476323468192264,-1.00142464631906,-0.0478302683699357
0.06,-1.00144747043022,-0.048107745810455,-1.00145348342294,-0.0483076448832144
0.0606,-1.00147647318647,-0.0485829718898171,-1.00148260669482,-0.0487848478307142
0.0612,-1.00150576082783,-0.0490580233378603,-1.00151201603698,-0.0492618754864738
0.0618,-1.00153533325697,-0.049532898435132,-1.00154171135173,-0.0497387261245321
0.0624,-1.00156519037656,-0.0500075954621796,-1.00157169254135,-0.0502153980189279
0.063,-1.00159533208925,-0.0504821126995508,-1.00160195950815,-0.0506918894436998
0.0636,-1.0016257582977,-0.050956448427793,-1.00163251215442,-0.0511681986728867
0.0642,-1.00165646890458,-0.0514306009274537,-1.00166335038244,-0.0516443239805273
0.0648,-1.00168746381256,-0.0519045684790803,-1.00169447409453,-0.0521202636406605
0.0654,-1.00171874292429,-0.0523783493632204,-1.00172588319296,-0.0525960159273249
0.066,-1.00175030614244,-0.0528519418604215,-1.00175757758004,-0.0530715791145594
0.0666,-1.00178215336966,-0.053325344251231,-1.00178955715806,-0.0535469514764027
0.0672,-1.00181428450863,-0.0537985548161964,-1.00182182182931,-0.0540221312868937
0.0678,-1.001846699462,-0.0542715718358653,-1.00185437149609,-0.0544971168200709
0.0684,-1.00187939813244,-0.0547443935907852,-1.00188720606069,-0.0549719063499734
0.069,-1.0019123804226,-0.0552170183615034,-1.00192032542541,-0.0554464981506397
0.0696,-1.00194564623516,-0.0556894444285676,-1.00195372949254,-0.0559208904961087
0.0702,-1.00197919547277,-0.0561616700725251,-1.00198741816437,-0.0563950816604192
0.0708,-1.0020130280381,-0.0566336935739236,-1.00202139134321,-0.0568690699176099
0.0714,-1.00204714383381,-0.0571055132133105,-1.00205564893134,-0.0573428535417196
0.072,-1.00208154276256,-0.0575771272712332,-1.00209019083106,-0.057816430806787
0.0726,-1.00211622472701,-0.0580485340282393,-1.00212501694466,-0.058289799986851
0.0732,-1.00215118962983,-0.0585197317648762,-1.00216012717444,-0.0587629593559503
0.0738,-1.00218643697515,-0.0589907189382294,-1.00219552102265,-0.0592359073652222
0.0744,-1.00222196397955,-0.0594614950186925,-1.00223119569534,-0.0597086434823295
0.075,-1.00225777328365,-0.0599320570739914,-1.0022671538431,-0.0601811647646387
0.0756,-1.00229386477789,-0.0604024033900756,-1.00230339535601,-0.0606534694916074
0.0762,-1.00233023835277,-0.0608725322528944,-1.0023399201241,-0.0611255559426935
0.0768,-1.00236689389873,-0.0613424419483972,-1.00237672803743,-0.0615974223973547
0.0774,-1.00240383130625,-0.0618121307625333,-1.00241381898606,-0.0620690671350489
0.078,-1.0024410504658,-0.0622815969812522,-1.00245119286004,-0.0625404884352339
0.0786,-1.00247855126784,-0.062750838890503,-1.00248884954942,-0.0630116845773674
0.0792,-1.00251633360285,-0.0632198547762353,-1.00252678894425,-0.0634826538409072
0.0798,-1.00255439736128,-0.0636886429243984,-1.0025650109346,-0.0639533945053112
0.0804,-1.00259274243361,-0.0641572016209416,-1.0026035154105,-0.0644239048500371
0.081,-1.00263136871031,-0.0646255291518143,-1.00264230226203,-0.0648941831545427
0.0816,-1.00267027608184,-0.0650936238029659,-1.00268137137922,-0.0653642276982858
0.0822,-1.00270946443868,-0.0655614838603457,-1.00272072265214,-0.0658340367607242
0.0828,-1.00274893367128,-0.0660291076099031,-1.00276035597083,-0.0663036086213157
0.0834,-1.00278868367012,-0.0664964933375874,-1.00280027122536,-0.0667729415595181
0.084,-1.00282871432566,-0.0669636393293481,-1.00284046830577,-0.0672420338547892
0.0846,-1.00286902552838,-0.0674305438711344,-1.00288094710211,-0.0677108837865868
0.0852,-1.00290961716874,-0.0678972052488958,-1.00292170750445,-0.0681794896343686
0.0858,-1.0029504891372,-0.0683636217485815,-1.00296274940283,-0.0686478496775925
0.0864,-1.00299164132424,-0.0688297916561411,-1.00300407268731,-0.0691159621957163
0.087,-1.00303307362033,-0.0692957132575237,-1.00304567724794,-0.0695838254681977
0.0876,-1.00307478591592,-0.0697613848386788,-1.00308756297478,-0.0700514377744946
0.0882,-1.0031167781015,-0.0702268046855558,-1.00312972975788,-0.0705187973940647
0.0888,-1.00315905006752,-0.0706919710841039,-1.00317217748728,-0.0709859026063658
0.0894,-1.00320160170446,-0.0711568823202726,-1.00321490605306,-0.0714527516908558
0.09,-1.00324443290278,-0.0716215366800113,-1.00325791534525,-0.0719193429269923
0.0906,-1.00328754355295,-0.0720859324492692,-1.00330120525391,-0.0723856745942333
0.0912,-1.00333093354543,-0.0725500679139958,-1.00334477566911,-0.0728517449720365
0.0918,-1.00337459680873,-0.0730139473146386,-1.0033886204963,-0.0733175583152745
0.0924,-1.0034185349251,-0.0734775672474642,-1.00343274132378,-0.0737831112077866
0.093,-1.0034627510893,-0.0739409226982891,-1.00347714135838,-0.0742483986173057
0.0936,-1.00350724516181,-0.0744040119830095,-1.00352182046008,-0.0747134188533414
0.0942,-1.00355201700311,-0.0748668334175215,-1.00356677848881,-0.0751781702254035
0.0948,-1.00359706647369,-0.0753293853177212,-1.00361201530455,-0.0756426510430016
0.0954,-1.00364239343403,-0.0757916659995046,-1.00365753076724,-0.0761068596156455
0.096,-1.00368799774461,-0.076253673778768,-1.00370332473684,-0.0765707942528451
0.0966,-1.00373387926592,-0.0767154069714074,-1.0037493970733,-0.0770344532641099
0.0972,-1.00378003785845,-0.077176863893319,-1.00379574763658,-0.0774978349589497
0.0978,-1.00382647338266,-0.0776380428603987,-1.00384237628664,-0.0779609376468744
0.0984,-1.00387318569906,-0.0780989421885429,-1.00388928288343,-0.0784237596373935
0.099,-1.00392017466811,-0.0785595601936475,-1.00393646728691,-0.0788862992400169
0.0996,-1.00396744015031,-0.0790198951916087,-1.00398392935703,-0.0793485547642543
0.1002,-1.00401498200613,-0.0794799454983226,-1.00403166895374,-0.0798105245196154
0.1008,-1.00406280009607,-0.0799397094296853,-1.00407968593701,-0.0802722068156099
0.1014,-1.0041108942806,-0.0803991853015928,-1.00412798016679,-0.0807335999617477
0.102,-1.00415926442022,-0.0808583714299414,-1.00417655150304,-0.0811947022675384
0.1026,-1.00420791037539,-0.0813172661306272,-1.0042253998057,-0.0816555120424918
0.1032,-1.0042568320066,-0.0817758677195462,-1.00427452493474,-0.0821160275961176
0.1038,-1.00430602917435,-0.0822341745125945,-1.00432392675011,-0.0825762472379255
0.1044,-1.00435550173911,-0.0826921848256683,-1.00437360511177,-0.0830361692774254
0.105,-1.00440524956136,-0.0831498969746637,-1.00442355987967,-0.0834957920241269
0.1056,-1.00445527250159,-0.0836073092754768,-1.00447379091376,-0.0839551137875397
0.1062,-1.00450557042028,-0.0840644200440037,-1.00452429807401,-0.0844141328771736
0.1068,-1.00455614317792,-0.0845212275961405,-1.00457508122037,-0.0848728476025384
0.1074,-1.00460699063499,-0.0849777302477833,-1.00462614021279,-0.0853312562731437
0.108,-1.00465811265196,-0.0854339263148282,-1.00467747491124,-0.0857893571984994
0.1086,-1.00470950908934,-0.0858898141131714,-1.00472908517565,-0.0862471486881151
0.1092,-1.00476117851992,-0.0863453932011409,-1.00478096957344,-0.0867046302982004
0.1098,-1.004813113547,-0.0868006688968606,-1.00483312067982,-0.087161807364546
0.1104,-1.00486532160123,-0.0872556322120138,-1.00488554595366,-0.0876186708673583
0.111,-1.00491780251127,-0.0877102814932003,-1.00493824522296,-0.0880752191469563
0.1116,-1.0049705561058,-0.08816461508702,-1.00499121831574,-0.0885314505436587
0.1122,-1.00502358221347,-0.0886186313400725,-1.00504446506,-0.0889873633977845
0.1128,-1.00507688066293,-0.0890723285989577,-1.00509798528378,-0.0894429560496525
0.1134,-1.00513045128287,-0.0895257052102753,-1.00515177881507,-0.0898982268395816
0.114,-1.00518429390192,-0.0899787595206251,-1.00520584548189,-0.0903531741078907
0.1146,-1.00523840834877,-0.0904314898766068,-1.00526018511226,-0.0908077961948985
0.1152,-1.00529279445206,-0.0908838946248203,-1.00531479753418,-0.0912620914409241
0.1158,-1.00534745204046,-0.0913359721118653,-1.00536968257567,-0.0917160581862863
0.1164,-1.00540238094264,-0.0917877206843415,-1.00542484006474,-0.0921696947713038
0.117,-1.00545758098725,-0.0922391386888488,-1.00548026982942,-0.0926229995362957
0.1176,-1.00551305200296,-0.0926902244719869,-1.0055359716977,-0.0930759708215807
0.1182,-1.00556879381842,-0.0931409763803556,-1.0055919454976,-0.0935286069674778
0.1188,-1.00562480626231,-0.0935913927605546,-1.00564819105714,-0.0939809063143057
0.1194,-1.00568108916327,-0.0940414719591838,-1.00570470820432,-0.0944328672023834
0.12,-1.00573764234998,-0.0944912123228429,-1.00576149676717,-0.0948844879720298
0.1206,-1.0057944656511,-0.0949406121981316,-1.0058185565737,-0.0953357669635636
0.1212,-1.00585155889528,-0.0953896699316499,-1.00587588745191,-0.0957867025173039
0.1218,-1.00590892191119,-0.0958383838699973,-1.00593348922982,-0.0962372929735694
0.1224,-1.00596655452749,-0.0962867523597737,-1.00599136173545,-0.0966875366726789
0.123,-1.00602445657284,-0.0967347737475789,-1.0060495047968,-0.0971374319549514
0.1236,-1.0060826278759,-0.0971824463800126,-1.0061079182419,-0.0975869771607058
0.1242,-1.00614106826534,-0.0976297686036746,-1.00616660189874,-0.0980361706302609
0.1248,-1.00619977756982,-0.0980767387651646,-1.00622555559536,-0.0984850107039355
0.1254,-1.00625875561799,-0.0985233552110825,-1.00628477915975,-0.0989334957220486
0.126,-1.00631800223853,-0.0989696162880281,-1.00634427241994,-0.099381624024919
0.1266,-1.00637751726009,-0.099415520342601,-1.00640403520393,-0.0998293939528656
0.1272,-1.00643729481064,-0.0998610720090831,-1.00646406161737,-0.100276810155313
0.1278,-1.00649733658204,-0.100306267579016,-1.00652435335856,-0.100723868910521
0.1284,-1.00655764532504,-0.100751102176051,-1.0065849131887,-0.101170565324877
0.129,-1.00661822083888,-0.101195574179213,-1.00664574090629,-0.101616897771235
0.1296,-1.00667906292285,-0.101639681967527,-1.00670683630983,-0.102062864622452
0.1302,-1.0067401713762,-0.102083423920018,-1.00676819919783,-0.10250846425138
0.1308,-1.00680154599819,-0.102526798415711,-1.00682982936879,-0.102953695030876
0.1314,-1.00686318658809,-0.102969803833631,-1.00689172662121,-0.103398555333792
0.132,-1.00692509294516,-0.103412438552803,-1.0069538907536,-0.103843043532984
0.1326,-1.00698726486867,-0.103854700952252,-1.00701632156446,-0.104287158001307
0.1332,-1.00704970215788,-0.104296589411003,-1.00707901885229,-0.104730897111614
0.1338,-1.00711240461205,-0.10473810230808,-1.0071419824156,-0.105174259236761
0.1344,-1.00717537203045,-0.10517923802251,-1.00720521205288,-0.105617242749602
0.135,-1.00723860421233,-0.105619994933316,-1.00726870756265,-0.106059846022992
0.1356,-1.00730210095697,-0.106060371419524,-1.0073324687434,-0.106502067429784
0.1362,-1.00736586206363,-0.106500365860159,-1.00739649539364,-0.106943905342835
0.1368,-1.00742988733157,-0.106939976634246,-1.00746078731188,-0.107385358134997
0.1374,-1.00749417656005,-0.107379202120809,-1.0075253442966,-0.107826424179126
0.138,-1.00755872954834,-0.107818040698874,-1.00759016614633,-0.108267101848077
0.1386,-1.00762354609571,-0.108256490747466,-1.00765525265955,-0.108707389514703
0.1392,-1.0076886260014,-0.108694550645609,-1.00772060363478,-0.10914728555186
0.1398,-1.0077539690647,-0.109132218772329,-1.00778621887052,-0.109586788332402
0.1404,-1.00781957508486,-0.10956949350665,-1.00785209816527,-0.110025896229183
0.141,-1.00788544386115,-0.110006373227598,-1.00791824131753,-0.110464607615058
0.1416,-1.00795157519282,-0.110442856314198,-1.00798464812581,-0.110902920862882
0.1422,-1.00801796887915,-0.110878941145474,-1.00805131838861,-0.111340834345509
0.1428,-1.00808462471939,-0.111314626100452,-1.00811825190443,-0.111778346435794
0.1434,-1.00815154251282,-0.111749909558156,-1.00818544847178,-0.112215455506591
0.144,-1.00821872205869,-0.112184789897611,-1.00825290788916,-0.112652159930755
0.1446,-1.00828616186015,-0.112619267203168,-1.00832062865401,-0.113088459792281
0.1452,-1.00835385551957,-0.11305334800719,-1.00838860434433,-0.113524361645162
0.1458,-1.00842180945895,-0.11348702197506,-1.00845684140661,-0.113959855118898
0.1464,-1.00849002344918,-0.113920287523163,-1.00852533961084,-0.114394938623834
0.147,-1.00855849726111,-0.114353143067885,-1.00859409872703,-0.114829610570311
0.1476,-1.00862723066561,-0.114785587025613,-1.00866311852517,-0.115263869368673
0.1482,-1.00869622343355,-0.115217617812733,-1.00873239877527,-0.115697713429264
0.1488,-1.0087654753358,-0.11564923384563,-1.00880193924731,-0.116131141162425
0.1494,-1.00883498614322,-0.116080433540692,-1.00887173971131,-0.1165641509785
0.15,-1.00890475562669,-0.116511215314303,-1.00894179993726,-0.116996741287833
0.1506,-1.00897478355707,-0.11694157758285,-1.00901211969515,-0.117428910500766
0.1512,-1.00904506970522,-0.11737151876272,-1.00908269875499,-0.117860657027642
0.1518,-1.00911561384202,-0.117801037270298,-1.00915353688678,-0.118291979278804
0.1524,-1.00918641573833,-0.11823013152197,-1.00922463386052,-0.118722875664596
0.153,-1.00925747516502,-0.118658799934122,-1.00929598944619,-0.119153344595361
0.1536,-1.00932879189296,-0.119087040923141,-1.00936760341381,-0.11958338448144
0.1542,-1.00940036569301,-0.119514852905413,-1.00943947553337,-0.120012993733179
0.1548,-1.00947219633605,-0.119942234297323,-1.00951160557487,-0.120442170760919
0.1554,-1.00954428359294,-0.120369183515258,-1.00958399330831,-0.120870913975004
0.156,-1.00961662723454,-0.120795698975603,-1.00965663850369,-0.121299221785776
0.1566,-1.00968922703174,-0.121221779094746,-1.00972954093101,-0.12172709260358
0.1572,-1.00976208275538,-0.121647422289072,-1.00980270036026,-0.122154524838757
0.1578,-1.00983519417634,-0.122072626974967,-1.00987611656145,-0.122581516901651
0.1584,-1.00990856106549,-0.122497391568817,-1.00994978930457,-0.123008067202606
0.159,-1.0099821831937,-0.122921714487008,-1.01002371835962,-0.123434174151963
0.1596,-1.01005606033183,-0.123345594145926,-1.01009790349661,-0.123859836160067
0.1602,-1.01013019225076,-0.123769028961959,-1.01017234448553,-0.124285051637259
0.1608,-1.01020457872134,-0.12419201735149,-1.01024704109637,-0.124709818993884
0.1614,-1.01027921951444,-0.124614557730907,-1.01032199309915,-0.125134136640284
0.162,-1.01035411440094,-0.125036648516596,-1.01039720026385,-0.125558002986803
0.1626,-1.01042925946837,-0.125458293762685,-1.01047265866307,-0.125981422100784
0.1632,-1.01050465574118,-0.125879489966812,-1.01054836932519,-0.126404390467268
0.1638,-1.01058030469672,-0.126300232933412,-1.0106243337332,-0.126826903875726
0.1644,-1.01065620606737,-0.126720521137758,-1.01070055161848,-0.127248960795586
0.165,-1.01073235958472,-0.127140353056386,-1.01077702271158,-0.127670559697549
0.1656,-1.0108087649795,-0.127559727167106,-1.01085374674222,-0.12809169905359
0.1662,-1.01088542198161,-0.127978641948993,-1.01093072343928,-0.128512377336957
0.1668,-1.01096233032015,-0.128397095882394,-1.01100795253081,-0.128932593022171
0.1674,-1.01103948972335,-0.128815087448924,-1.01108543374403,-0.129352344585027
0.168,-1.01111689991865,-0.129232615131467,-1.01116316680534,-0.129771630502593
0.1686,-1.01119456063263,-0.129649677414175,-1.01124115144028,-0.13019044925321
0.1692,-1.01127247159106,-0.13006627278247,-1.01131938737358,-0.130608799316493
0.1698,-1.01135063251887,-0.130482399723044,-1.01139787432913,-0.13102667917333
0.1704,-1.01142904314018,-0.130898056723855,-1.01147661203,-0.131444087305882
0.171,-1.01150770317825,-0.131313242274133,-1.01155560019839,-0.131861022197584
0.1716,-1.01158661235554,-0.131727954864376,-1.01163483855572,-0.132277482333143
0.1722,-1.01166577039366,-0.132142192986351,-1.01171432682253,-0.132693466198542
0.1728,-1.01174517701341,-0.132555955133092,-1.01179406471857,-0.133108972281035
0.1734,-1.01182483193473,-0.132969239798906,-1.01187405196272,-0.133523999069149
0.174,-1.01190473487678,-0.133382045479366,-1.01195428827306,-0.133938545052687
0.1746,-1.01198488555784,-0.133794370671315,-1.01203477336682,-0.134352608722722
0.1752,-1.01206528369539,-0.134206213872865,-1.01211550696039,-0.134766188571604
0.1758,-1.01214592900608,-0.134617573583396,-1.01219648876935,-0.135179283092952
0.1764,-1.01222682120572,-0.135028448303558,-1.01227771850843,-0.135591890781662
0.177,-1.0123079600093,-0.13543883653527,-1.01235919589153,-0.136004010133902
0.1776,-1.01238934513096,-0.135848736781721,-1.01244092063173,-0.136415639647113
0.1782,-1.01247097628405,-0.136258147547366,-1.01252289244127,-0.136826777820009
0.1788,-1.01255285318106,-0.136667067337932,-1.01260511103155,-0.13723742315258
0.1794,-1.01263497553366,-0.137075494660413,-1.01268757611315,-0.137647574146085
0.18,-1.01271734281711,-0.137483428680377,-1.01277028715931,-0.138057229962621
0.1806,-1.01279995375677,-0.137890870654561,-1.01285324289048,-0.138466391862639
0.1812,-1.01288280910431,-0.138297816185178,-1.01293644406125,-0.138875055432638
0.1818,-1.01296590855848,-0.138704263811086,-1.01301989036926,-0.139283219205852
0.1824,-1.013049251817,-0.139110212072994,-1.01310358151104,-0.139690881717374
0.183,-1.01313283857654,-0.139515659513467,-1.01318751718214,-0.140098041504156
0.1836,-1.01321666853275,-0.13992060467692,-1.01327169707703,-0.140504697105008
0.1842,-1.01330074138021,-0.14032504610962,-1.01335612088916,-0.140910847060599
0.1848,-1.0133850568125,-0.140728982359689,-1.01344078831091,-0.141316489913457
0.1854,-1.01346961452213,-0.141132411977099,-1.01352569903364,-0.14172162420797
0.186,-1.01355441420059,-0.141535333513676,-1.01361085274767,-0.142126248490382
0.1866,-1.01363945553833,-0.141937745523098,-1.01369624914226,-0.142530361308799
0.1872,-1.01372473822475,-0.142339646560894,-1.01378188790565,-0.142933961213183
0.1878,-1.01381026194823,-0.142741035184448,-1.01386776872501,-0.143337046755356
0.1884,-1.0138960263961,-0.143141909952994,-1.0139538912865,-0.143739616489001
0.189,-1.01398203125465,-0.143542269427622,-1.01404025527521,-0.144141668969655
0.1896,-1.01406827620913,-0.14394211217127,-1.0141268603752,-0.144543202754717
0.1902,-1.01415476094378,-0.144341436748732,-1.01421370626949,-0.144944216403446
0.1908,-1.01424148514176,-0.144740241726652,-1.01430079264006,-0.145344708476957
0.1914,-1.01432844848521,-0.145138525673529,-1.01438811916784,-0.145744677538224
0.192,-1.01441565065525,-0.145536287159712,-1.01447568553271,-0.146144122152082
0.1926,-1.01450309133192,-0.145933524757404,-1.01456349141354,-0.146543040885223
0.1932,-1.01459077019427,-0.146330237040659,-1.01465153648811,-0.146941432306198
0.1938,-1.01467868692028,-0.146726422585386,-1.0147398204332,-0.147339294985418
0.1944,-1.0147668411869,-0.147122079969344,-1.01482834292453,-0.147736627495151
0.195,-1.01485523267003,-0.147517207772146,-1.01491710363678,-0.148133428409525
0.1956,-1.01494386104456,-0.147911804575256,-1.01500610224358,-0.148529696304527
0.1962,-1.01503272598433,-0.148305868961992,-1.01509533841753,-0.148925429758002
0.1968,-1.01512182716212,-0.148699399517523,-1.01518481183019,-0.149320627349653
0.1974,-1.0152111642497,-0.149092394828872,-1.01527452215206,-0.149715287661045
0.198,-1.01530073691778,-0.149484853484914,-1.01536446905262,-0.150109409275599
0.1986,-1.01539054483606,-0.149876774076375,-1.01545465220028,-0.150502990778594
