"time","multiPort.ports_b[1].m_flow","multiPort.ports_b[1].p","multiPort.ports_b[1].h_outflow","multiPort.ports_b[1].Xi_outflow[1]","multiPort.ports_b[2].m_flow","multiPort.ports_b[2].p","multiPort.ports_b[2].h_outflow","multiPort.ports_b[2].Xi_outflow[1]","ramp.y","pipe1.port_b.m_flow","pipe1.port_b.p","pipe1.port_b.h_outflow","pipe2.port_b.m_flow","pipe2.port_b.p","pipe2.port_b.h_outflow"
0.004242,-59.2436043830603,697242.7,25807.8407752052,0.01,-37.2958337401177,697242.7,25807.8407752052,0.01,697242.7,-37.2958337401177,500000,25807.8407752052,-59.2436043830603,200000,25807.8407752052
0.004444,-59.2301939612219,697111.4,25808.8021248296,0.01,-37.2798880140075,697111.4,25808.8021248296,0.01,697111.4,-37.2798880140075,500000,25808.8021248296,-59.2301939612219,200000,25808.8021248296
0.004646,-59.2167834543072,696980.1,25809.7638378797,0.01,-37.263940157952,696980.1,25809.7638378797,0.01,696980.1,-37.263940157952,500000,25809.7638378797,-59.2167834543072,200000,25809.7638378797
0.004848,-59.2033728622586,696848.8,25810.7259145618,0.01,-37.2479901692188,696848.8,25810.7259145618,0.01,696848.8,-37.2479901692188,500000,25810.7259145618,-59.2033728622586,200000,25810.7259145618
0.00505,-59.1899621850181,696717.5,25811.688355082,0.01,-37.2320380450704,696717.5,25811.688355082,0.01,696717.5,-37.2320380450704,500000,25811.688355082,-59.1899621850181,200000,25811.688355082
0.005252,-59.176551422528,696586.2,25812.6511596469,0.01,-37.2160837827642,696586.2,25812.6511596469,0.01,696586.2,-37.2160837827642,500000,25812.6511596469,-59.176551422528,200000,25812.6511596469
0.005454,-59.1631405747304,696454.9,25813.6143284629,0.01,-37.2001273795527,696454.9,25813.6143284629,0.01,696454.9,-37.2001273795527,500000,25813.6143284629,-59.1631405747304,200000,25813.6143284629
0.005656,-59.1497296415671,696323.6,25814.5778617369,0.01,-37.1841688326832,696323.6,25814.5778617369,0.01,696323.6,-37.1841688326832,500000,25814.5778617369,-59.1497296415671,200000,25814.5778617369
0.005858,-59.1363186229802,696192.3,25815.5417596757,0.01,-37.1682081393979,696192.3,25815.5417596757,0.01,696192.3,-37.1682081393979,500000,25815.5417596757,-59.1363186229802,200000,25815.5417596757
0.00606,-59.1229075189117,696061,25816.5060224864,0.01,-37.152245296934,696061,25816.5060224864,0.01,696061,-37.152245296934,500000,25816.5060224864,-59.1229075189117,200000,25816.5060224864
0.006262,-59.1094963293033,695929.7,25817.4706503763,0.01,-37.1362803025233,695929.7,25817.4706503763,0.01,695929.7,-37.1362803025233,500000,25817.4706503763,-59.1094963293033,200000,25817.4706503763
0.006464,-59.0960850540969,695798.4,25818.4356435526,0.01,-37.1203131533929,695798.4,25818.4356435526,0.01,695798.4,-37.1203131533929,500000,25818.4356435526,-59.0960850540969,200000,25818.4356435526
0.006666,-59.0826736932342,695667.1,25819.401002223,0.01,-37.1043438467645,695667.1,25819.401002223,0.01,695667.1,-37.1043438467645,500000,25819.401002223,-59.0826736932342,200000,25819.401002223
0.006868,-59.0692622466571,695535.8,25820.3667265951,0.01,-37.0883723798545,695535.8,25820.3667265951,0.01,695535.8,-37.0883723798545,500000,25820.3667265951,-59.0692622466571,200000,25820.3667265951
0.00707,-59.0558507143069,695404.5,25821.3328168768,0.01,-37.0723987498745,695404.5,25821.3328168768,0.01,695404.5,-37.0723987498745,500000,25821.3328168768,-59.0558507143069,200000,25821.3328168768
0.007272,-59.0424390961255,695273.2,25822.299273276,0.01,-37.0564229540307,695273.2,25822.299273276,0.01,695273.2,-37.0564229540307,500000,25822.299273276,-59.0424390961255,200000,25822.299273276
0.007474,-59.0290273920543,695141.9,25823.2660960009,0.01,-37.0404449895241,695141.9,25823.2660960009,0.01,695141.9,-37.0404449895241,500000,25823.2660960009,-59.0290273920543,200000,25823.2660960009
0.007676,-59.0156156020348,695010.6,25824.2332852599,0.01,-37.0244648535505,695010.6,25824.2332852599,0.01,695010.6,-37.0244648535505,500000,25824.2332852599,-59.0156156020348,200000,25824.2332852599
0.007878,-59.0022037260084,694879.3,25825.2008412614,0.01,-37.0084825433006,694879.3,25825.2008412614,0.01,694879.3,-37.0084825433006,500000,25825.2008412614,-59.0022037260084,200000,25825.2008412614
0.00808,-58.9887917639166,694748,25826.168764214,0.01,-36.9924980559596,694748,25826.168764214,0.01,694748,-36.9924980559596,500000,25826.168764214,-58.9887917639166,200000,25826.168764214
0.008282,-58.9753797157006,694616.7,25827.1370543266,0.01,-36.9765113887079,694616.7,25827.1370543266,0.01,694616.7,-36.9765113887079,500000,25827.1370543266,-58.9753797157006,200000,25827.1370543266
0.008484,-58.9619675813018,694485.4,25828.1057118081,0.01,-36.9605225387202,694485.4,25828.1057118081,0.01,694485.4,-36.9605225387202,500000,25828.1057118081,-58.9619675813018,200000,25828.1057118081
0.008686,-58.9485553606613,694354.1,25829.0747368675,0.01,-36.9445315031662,694354.1,25829.0747368675,0.01,694354.1,-36.9445315031662,500000,25829.0747368675,-58.9485553606613,200000,25829.0747368675
0.008888,-58.9351430537204,694222.8,25830.0441297143,0.01,-36.9285382792102,694222.8,25830.0441297143,0.01,694222.8,-36.9285382792102,500000,25830.0441297143,-58.9351430537204,200000,25830.0441297143
0.00909,-58.9217306604201,694091.5,25831.0138905577,0.01,-36.9125428640111,694091.5,25831.0138905577,0.01,694091.5,-36.9125428640111,500000,25831.0138905577,-58.9217306604201,200000,25831.0138905577
0.009292,-58.9083181807015,693960.2,25831.9840196074,0.01,-36.8965452547229,693960.2,25831.9840196074,0.01,693960.2,-36.8965452547229,500000,25831.9840196074,-58.9083181807015,200000,25831.9840196074
0.009494,-58.8949056145055,693828.9,25832.9545170731,0.01,-36.8805454484937,693828.9,25832.9545170731,0.01,693828.9,-36.8805454484937,500000,25832.9545170731,-58.8949056145055,200000,25832.9545170731
0.009696,-58.8814929617732,693697.6,25833.9253831648,0.01,-36.8645434424667,693697.6,25833.9253831648,0.01,693697.6,-36.8645434424667,500000,25833.9253831648,-58.8814929617732,200000,25833.9253831648
0.009898,-58.8680802224455,693566.3,25834.8966180924,0.01,-36.8485392337797,693566.3,25834.8966180924,0.01,693566.3,-36.8485392337797,500000,25834.8966180924,-58.8680802224455,200000,25834.8966180924
0.0101,-58.8546673964631,693435,25835.8682220663,0.01,-36.8325328195648,693435,25835.8682220663,0.01,693435,-36.8325328195648,500000,25835.8682220663,-58.8546673964631,200000,25835.8682220663
0.010302,-58.841254483767,693303.7,25836.8401952967,0.01,-36.8165241969492,693303.7,25836.8401952967,0.01,693303.7,-36.8165241969492,500000,25836.8401952967,-58.841254483767,200000,25836.8401952967
0.010504,-58.8278414842977,693172.4,25837.8125379944,0.01,-36.8005133630544,693172.4,25837.8125379944,0.01,693172.4,-36.8005133630544,500000,25837.8125379944,-58.8278414842977,200000,25837.8125379944
0.010706,-58.814428397996,693041.1,25838.7852503698,0.01,-36.7845003149966,693041.1,25838.7852503698,0.01,693041.1,-36.7845003149966,500000,25838.7852503698,-58.814428397996,200000,25838.7852503698
0.010908,-58.8010152248026,692909.8,25839.758332634,0.01,-36.7684850498865,692909.8,25839.758332634,0.01,692909.8,-36.7684850498865,500000,25839.758332634,-58.8010152248026,200000,25839.758332634
0.01111,-58.7876019646579,692778.5,25840.7317849979,0.01,-36.7524675648295,692778.5,25840.7317849979,0.01,692778.5,-36.7524675648295,500000,25840.7317849979,-58.7876019646579,200000,25840.7317849979
0.011312,-58.7741886175025,692647.2,25841.7056076727,0.01,-36.7364478569254,692647.2,25841.7056076727,0.01,692647.2,-36.7364478569254,500000,25841.7056076727,-58.7741886175025,200000,25841.7056076727
0.011514,-58.7607751832768,692515.9,25842.6798008697,0.01,-36.7204259232688,692515.9,25842.6798008697,0.01,692515.9,-36.7204259232688,500000,25842.6798008697,-58.7607751832768,200000,25842.6798008697
0.011716,-58.7473616619213,692384.6,25843.6543648006,0.01,-36.7044017609484,692384.6,25843.6543648006,0.01,692384.6,-36.7044017609484,500000,25843.6543648006,-58.7473616619213,200000,25843.6543648006
0.011918,-58.7339480533764,692253.3,25844.6292996768,0.01,-36.6883753670479,692253.3,25844.6292996768,0.01,692253.3,-36.6883753670479,500000,25844.6292996768,-58.7339480533764,200000,25844.6292996768
0.01212,-58.7205343575823,692122,25845.6046057104,0.01,-36.6723467386452,692122,25845.6046057104,0.01,692122,-36.6723467386452,500000,25845.6046057104,-58.7205343575823,200000,25845.6046057104
0.012322,-58.7071205744791,691990.7,25846.5802831132,0.01,-36.6563158728128,691990.7,25846.5802831132,0.01,691990.7,-36.6563158728128,500000,25846.5802831132,-58.7071205744791,200000,25846.5802831132
0.012524,-58.6937067040073,691859.4,25847.5563320974,0.01,-36.6402827666175,691859.4,25847.5563320974,0.01,691859.4,-36.6402827666175,500000,25847.5563320974,-58.6937067040073,200000,25847.5563320974
0.012726,-58.6802927461068,691728.1,25848.5327528753,0.01,-36.6242474171209,691728.1,25848.5327528753,0.01,691728.1,-36.6242474171209,500000,25848.5327528753,-58.6802927461068,200000,25848.5327528753
0.012928,-58.6668787007178,691596.8,25849.5095456594,0.01,-36.6082098213787,691596.8,25849.5095456594,0.01,691596.8,-36.6082098213787,500000,25849.5095456594,-58.6668787007178,200000,25849.5095456594
0.01313,-58.6534645677802,691465.5,25850.4867106623,0.01,-36.5921699764412,691465.5,25850.4867106623,0.01,691465.5,-36.5921699764412,500000,25850.4867106623,-58.6534645677802,200000,25850.4867106623
0.013332,-58.6400503472341,691334.2,25851.4642480968,0.01,-36.5761278793531,691334.2,25851.4642480968,0.01,691334.2,-36.5761278793531,500000,25851.4642480968,-58.6400503472341,200000,25851.4642480968
0.013534,-58.6266360390193,691202.9,25852.442158176,0.01,-36.5600835271536,691202.9,25852.442158176,0.01,691202.9,-36.5600835271536,500000,25852.442158176,-58.6266360390193,200000,25852.442158176
0.013736,-58.6132216430757,691071.6,25853.4204411128,0.01,-36.544036916876,691071.6,25853.4204411128,0.01,691071.6,-36.544036916876,500000,25853.4204411128,-58.6132216430757,200000,25853.4204411128
0.013938,-58.5998071593432,690940.3,25854.3990971207,0.01,-36.5279880455484,690940.3,25854.3990971207,0.01,690940.3,-36.5279880455484,500000,25854.3990971207,-58.5998071593432,200000,25854.3990971207
0.01414,-58.5863925877613,690809,25855.3781264129,0.01,-36.5119369101928,690809,25855.3781264129,0.01,690809,-36.5119369101928,500000,25855.3781264129,-58.5863925877613,200000,25855.3781264129
0.014342,-58.5729779282699,690677.7,25856.3575292033,0.01,-36.4958835078259,690677.7,25856.3575292033,0.01,690677.7,-36.4958835078259,500000,25856.3575292033,-58.5729779282699,200000,25856.3575292033
0.014544,-58.5595631808086,690546.4,25857.3373057054,0.01,-36.4798278354586,690546.4,25857.3373057054,0.01,690546.4,-36.4798278354586,500000,25857.3373057054,-58.5595631808086,200000,25857.3373057054
0.014746,-58.5461483453169,690415.1,25858.3174561334,0.01,-36.4637698900961,690415.1,25858.3174561334,0.01,690415.1,-36.4637698900961,500000,25858.3174561334,-58.5461483453169,200000,25858.3174561334
0.014948,-58.5327334217344,690283.8,25859.2979807012,0.01,-36.447709668738,690283.8,25859.2979807012,0.01,690283.8,-36.447709668738,500000,25859.2979807012,-58.5327334217344,200000,25859.2979807012
0.01515,-58.5193184100006,690152.5,25860.2788796231,0.01,-36.431647168378,690152.5,25860.2788796231,0.01,690152.5,-36.431647168378,500000,25860.2788796231,-58.5193184100006,200000,25860.2788796231
0.015352,-58.5059033100547,690021.2,25861.2601531136,0.01,-36.4155823860042,690021.2,25861.2601531136,0.01,690021.2,-36.4155823860042,500000,25861.2601531136,-58.5059033100547,200000,25861.2601531136
0.015554,-58.4924881218363,689889.9,25862.2418013872,0.01,-36.3995153185991,689889.9,25862.2418013872,0.01,689889.9,-36.3995153185991,500000,25862.2418013872,-58.4924881218363,200000,25862.2418013872
0.015756,-58.4790728452846,689758.6,25863.2238246587,0.01,-36.3834459631392,689758.6,25863.2238246587,0.01,689758.6,-36.3834459631392,500000,25863.2238246587,-58.4790728452846,200000,25863.2238246587
0.015958,-58.4656574803388,689627.3,25864.2062231431,0.01,-36.3673743165954,689627.3,25864.2062231431,0.01,689627.3,-36.3673743165954,500000,25864.2062231431,-58.4656574803388,200000,25864.2062231431
0.01616,-58.4522420269381,689496,25865.1889970553,0.01,-36.3513003759327,689496,25865.1889970553,0.01,689496,-36.3513003759327,500000,25865.1889970553,-58.4522420269381,200000,25865.1889970553
0.016362,-58.4388264850217,689364.7,25866.1721466108,0.01,-36.3352241381104,689364.7,25866.1721466108,0.01,689364.7,-36.3352241381104,500000,25866.1721466108,-58.4388264850217,200000,25866.1721466108
0.016564,-58.4254108545286,689233.4,25867.1556720247,0.01,-36.319145600082,689233.4,25867.1556720247,0.01,689233.4,-36.319145600082,500000,25867.1556720247,-58.4254108545286,200000,25867.1556720247
0.016766,-58.4119951353979,689102.1,25868.1395735129,0.01,-36.3030647587949,689102.1,25868.1395735129,0.01,689102.1,-36.3030647587949,500000,25868.1395735129,-58.4119951353979,200000,25868.1395735129
0.016968,-58.3985793275684,688970.8,25869.1238512909,0.01,-36.2869816111912,688970.8,25869.1238512909,0.01,688970.8,-36.2869816111912,500000,25869.1238512909,-58.3985793275684,200000,25869.1238512909
0.01717,-58.3851634309792,688839.5,25870.1085055747,0.01,-36.2708961542065,688839.5,25870.1085055747,0.01,688839.5,-36.2708961542065,500000,25870.1085055747,-58.3851634309792,200000,25870.1085055747
0.017372,-58.3717474455691,688708.2,25871.0935365804,0.01,-36.254808384771,688708.2,25871.0935365804,0.01,688708.2,-36.254808384771,500000,25871.0935365804,-58.3717474455691,200000,25871.0935365804
0.017574,-58.3583313712768,688576.9,25872.0789445242,0.01,-36.238718299809,688576.9,25872.0789445242,0.01,688576.9,-36.238718299809,500000,25872.0789445242,-58.3583313712768,200000,25872.0789445242
0.017776,-58.3449152080411,688445.6,25873.0647296225,0.01,-36.2226258962385,688445.6,25873.0647296225,0.01,688445.6,-36.2226258962385,500000,25873.0647296225,-58.3449152080411,200000,25873.0647296225
0.017978,-58.3314989558006,688314.3,25874.0508920919,0.01,-36.206531170972,688314.3,25874.0508920919,0.01,688314.3,-36.206531170972,500000,25874.0508920919,-58.3314989558006,200000,25874.0508920919
0.01818,-58.318082614494,688183,25875.0374321491,0.01,-36.190434120916,688183,25875.0374321491,0.01,688183,-36.190434120916,500000,25875.0374321491,-58.318082614494,200000,25875.0374321491
0.018382,-58.3046661840599,688051.7,25876.024350011,0.01,-36.1743347429707,688051.7,25876.024350011,0.01,688051.7,-36.1743347429707,500000,25876.024350011,-58.3046661840599,200000,25876.024350011
0.018584,-58.2912496644368,687920.4,25877.0116458947,0.01,-36.1582330340309,687920.4,25877.0116458947,0.01,687920.4,-36.1582330340309,500000,25877.0116458947,-58.2912496644368,200000,25877.0116458947
0.018786,-58.277833055563,687789.1,25877.9993200174,0.01,-36.1421289909849,687789.1,25877.9993200174,0.01,687789.1,-36.1421289909849,500000,25877.9993200174,-58.277833055563,200000,25877.9993200174
0.018988,-58.2644163573771,687657.8,25878.9873725966,0.01,-36.1260226107154,687657.8,25878.9873725966,0.01,687657.8,-36.1260226107154,500000,25878.9873725966,-58.2644163573771,200000,25878.9873725966
0.01919,-58.2509995698172,687526.5,25879.9758038497,0.01,-36.1099138900989,687526.5,25879.9758038497,0.01,687526.5,-36.1099138900989,500000,25879.9758038497,-58.2509995698172,200000,25879.9758038497
0.019392,-58.2375826928219,687395.2,25880.9646139945,0.01,-36.0938028260058,687395.2,25880.9646139945,0.01,687395.2,-36.0938028260058,500000,25880.9646139945,-58.2375826928219,200000,25880.9646139945
0.019594,-58.2241657263291,687263.9,25881.953803249,0.01,-36.0776894153007,687263.9,25881.953803249,0.01,687263.9,-36.0776894153007,500000,25881.953803249,-58.2241657263291,200000,25881.953803249
0.019796,-58.2107486702772,687132.6,25882.9433718311,0.01,-36.0615736548419,687132.6,25882.9433718311,0.01,687132.6,-36.0615736548419,500000,25882.9433718311,-58.2107486702772,200000,25882.9433718311
0.019998,-58.1973315246041,687001.3,25883.9333199592,0.01,-36.0454555414818,687001.3,25883.9333199592,0.01,687001.3,-36.0454555414818,500000,25883.9333199592,-58.1973315246041,200000,25883.9333199592
0.0202,-58.183914289248,686870,25884.9236478516,0.01,-36.0293350720667,686870,25884.9236478516,0.01,686870,-36.0293350720667,500000,25884.9236478516,-58.183914289248,200000,25884.9236478516
0.020402,-58.1704969641469,686738.7,25885.9143557269,0.01,-36.0132122434367,686738.7,25885.9143557269,0.01,686738.7,-36.0132122434367,500000,25885.9143557269,-58.1704969641469,200000,25885.9143557269
0.020604,-58.1570795492386,686607.4,25886.9054438038,0.01,-35.9970870524258,686607.4,25886.9054438038,0.01,686607.4,-35.9970870524258,500000,25886.9054438038,-58.1570795492386,200000,25886.9054438038
0.020806,-58.1436620444611,686476.1,25887.8969123012,0.01,-35.9809594958621,686476.1,25887.8969123012,0.01,686476.1,-35.9809594958621,500000,25887.8969123012,-58.1436620444611,200000,25887.8969123012
0.021008,-58.1302444497522,686344.8,25888.8887614383,0.01,-35.9648295705671,686344.8,25888.8887614383,0.01,686344.8,-35.9648295705671,500000,25888.8887614383,-58.1302444497522,200000,25888.8887614383
0.02121,-58.1168267650497,686213.5,25889.8809914342,0.01,-35.9486972733566,686213.5,25889.8809914342,0.01,686213.5,-35.9486972733566,500000,25889.8809914342,-58.1168267650497,200000,25889.8809914342
0.021412,-58.1034089902912,686082.2,25890.8736025084,0.01,-35.9325626010399,686082.2,25890.8736025084,0.01,686082.2,-35.9325626010399,500000,25890.8736025084,-58.1034089902912,200000,25890.8736025084
0.021614,-58.0899911254144,685950.9,25891.8665948804,0.01,-35.9164255504203,685950.9,25891.8665948804,0.01,685950.9,-35.9164255504203,500000,25891.8665948804,-58.0899911254144,200000,25891.8665948804
0.021816,-58.0765731703568,685819.6,25892.85996877,0.01,-35.9002861182948,685819.6,25892.85996877,0.01,685819.6,-35.9002861182948,500000,25892.85996877,-58.0765731703568,200000,25892.85996877
0.022018,-58.0631551250561,685688.3,25893.8537243971,0.01,-35.8841443014541,685688.3,25893.8537243971,0.01,685688.3,-35.8841443014541,500000,25893.8537243971,-58.0631551250561,200000,25893.8537243971
0.02222,-58.0497369894496,685557,25894.8478619818,0.01,-35.8680000966828,685557,25894.8478619818,0.01,685557,-35.8680000966828,500000,25894.8478619818,-58.0497369894496,200000,25894.8478619818
0.022422,-58.0363187634749,685425.7,25895.8423817444,0.01,-35.8518535007591,685425.7,25895.8423817444,0.01,685425.7,-35.8518535007591,500000,25895.8423817444,-58.0363187634749,200000,25895.8423817444
0.022624,-58.0229004470692,685294.4,25896.8372839052,0.01,-35.8357045104552,685294.4,25896.8372839052,0.01,685294.4,-35.8357045104552,500000,25896.8372839052,-58.0229004470692,200000,25896.8372839052
0.022826,-58.0094820401698,685163.1,25897.8325686849,0.01,-35.8195531225365,685163.1,25897.8325686849,0.01,685163.1,-35.8195531225365,500000,25897.8325686849,-58.0094820401698,200000,25897.8325686849
0.023028,-57.996063542714,685031.8,25898.8282363042,0.01,-35.8033993337627,685031.8,25898.8282363042,0.01,685031.8,-35.8033993337627,500000,25898.8282363042,-57.996063542714,200000,25898.8282363042
0.02323,-57.982644954639,684900.5,25899.824286984,0.01,-35.7872431408867,684900.5,25899.824286984,0.01,684900.5,-35.7872431408867,500000,25899.824286984,-57.982644954639,200000,25899.824286984
0.023432,-57.9692262758818,684769.2,25900.8207209456,0.01,-35.7710845406553,684769.2,25900.8207209456,0.01,684769.2,-35.7710845406553,500000,25900.8207209456,-57.9692262758818,200000,25900.8207209456
0.023634,-57.9558075063797,684637.9,25901.8175384101,0.01,-35.7549235298088,684637.9,25901.8175384101,0.01,684637.9,-35.7549235298088,500000,25901.8175384101,-57.9558075063797,200000,25901.8175384101
0.023836,-57.9423886460694,684506.6,25902.8147395989,0.01,-35.7387601050812,684506.6,25902.8147395989,0.01,684506.6,-35.7387601050812,500000,25902.8147395989,-57.9423886460694,200000,25902.8147395989
0.024038,-57.9289696948881,684375.3,25903.8123247338,0.01,-35.7225942632002,684375.3,25903.8123247338,0.01,684375.3,-35.7225942632002,500000,25903.8123247338,-57.9289696948881,200000,25903.8123247338
0.02424,-57.9155506527725,684244,25904.8102940364,0.01,-35.7064260008869,684244,25904.8102940364,0.01,684244,-35.7064260008869,500000,25904.8102940364,-57.9155506527725,200000,25904.8102940364
0.024442,-57.9021315196595,684112.7,25905.8086477288,0.01,-35.6902553148562,684112.7,25905.8086477288,0.01,684112.7,-35.6902553148562,500000,25905.8086477288,-57.9021315196595,200000,25905.8086477288
0.024644,-57.888712295486,683981.4,25906.807386033,0.01,-35.6740822018162,683981.4,25906.807386033,0.01,683981.4,-35.6740822018162,500000,25906.807386033,-57.888712295486,200000,25906.807386033
0.024846,-57.8752929801885,683850.1,25907.8065091714,0.01,-35.657906658469,683850.1,25907.8065091714,0.01,683850.1,-35.657906658469,500000,25907.8065091714,-57.8752929801885,200000,25907.8065091714
0.025048,-57.8618735737037,683718.8,25908.8060173664,0.01,-35.6417286815099,683718.8,25908.8060173664,0.01,683718.8,-35.6417286815099,500000,25908.8060173664,-57.8618735737037,200000,25908.8060173664
0.02525,-57.8484540759683,683587.5,25909.8059108407,0.01,-35.6255482676277,683587.5,25909.8059108407,0.01,683587.5,-35.6255482676277,500000,25909.8059108407,-57.8484540759683,200000,25909.8059108407
0.025452,-57.8350344869187,683456.2,25910.8061898171,0.01,-35.609365413505,683456.2,25910.8061898171,0.01,683456.2,-35.609365413505,500000,25910.8061898171,-57.8350344869187,200000,25910.8061898171
0.025654,-57.8216148064915,683324.9,25911.8068545186,0.01,-35.5931801158175,683324.9,25911.8068545186,0.01,683324.9,-35.5931801158175,500000,25911.8068545186,-57.8216148064915,200000,25911.8068545186
0.025856,-57.808195034623,683193.6,25912.8079051682,0.01,-35.5769923712346,683193.6,25912.8079051682,0.01,683193.6,-35.5769923712346,500000,25912.8079051682,-57.808195034623,200000,25912.8079051682
0.026058,-57.7947751712496,683062.3,25913.8093419895,0.01,-35.5608021764191,683062.3,25913.8093419895,0.01,683062.3,-35.5608021764191,500000,25913.8093419895,-57.7947751712496,200000,25913.8093419895
0.02626,-57.7813552163076,682931,25914.8111652058,0.01,-35.544609528027,682931,25914.8111652058,0.01,682931,-35.544609528027,500000,25914.8111652058,-57.7813552163076,200000,25914.8111652058
0.026462,-57.7679351697332,682799.7,25915.8133750408,0.01,-35.5284144227081,682799.7,25915.8133750408,0.01,682799.7,-35.5284144227081,500000,25915.8133750408,-57.7679351697332,200000,25915.8133750408
0.026664,-57.7545150314626,682668.4,25916.8159717184,0.01,-35.5122168571053,682668.4,25916.8159717184,0.01,682668.4,-35.5122168571053,500000,25916.8159717184,-57.7545150314626,200000,25916.8159717184
0.026866,-57.741094801432,682537.1,25917.8189554626,0.01,-35.4960168278549,682537.1,25917.8189554626,0.01,682537.1,-35.4960168278549,500000,25917.8189554626,-57.741094801432,200000,25917.8189554626
