"time","inductor1.i","inductor2.i"
0,0,0
0.000125,0.0624609577394141,0.0624609577394141
0.00025,0.124843902543289,0.124843902543289
0.000375,0.187148919006283,0.187148919006283
0.0005,0.249376101845946,0.249376101845946
0.000625,0.311525541995245,0.311525541995245
0.00075,0.373597333510301,0.373597333510301
0.000875,0.4355915794927,0.4355915794927
0.001,0.497508377204522,0.497508377204522
0.001125,0.559347826052076,0.559347826052076
0.00125,0.621110022068613,0.621110022068613
0.001375,0.682795061264839,0.682795061264839
0.0015,0.744403040894052,0.744403040894052
0.001625,0.805934057714878,0.805934057714878
0.00175,0.867388208420479,0.867388208420479
0.001875,0.928765589838091,0.928765589838091
0.002,0.990066298459902,0.990066298459902
0.002125,1.05129042464674,1.05129042464674
0.00225,1.11243806658991,1.11243806658991
0.002375,1.17350931986946,1.17350931986946
0.0025,1.23450428006543,1.23450428006543
0.002625,1.29542304275786,1.29542304275786
0.00275,1.35626570352679,1.35626570352679
0.002875,1.41703235723927,1.41703235723927
0.003,1.4777230981789,1.4777230981789
0.003125,1.53833802278401,1.53833802278401
0.00325,1.59887722646885,1.59887722646885
0.003375,1.65934080464765,1.65934080464765
0.0035,1.71972885273466,1.71972885273466
0.003625,1.78004146183324,1.78004146183324
0.00375,1.84027872152589,1.84027872152589
0.003875,1.90044073145767,1.90044073145767
0.004,1.96052758626539,1.96052758626539
0.004125,2.0205393805859,2.0205393805859
0.00425,2.08047620905603,2.08047620905603
0.004375,2.1403381617389,2.1403381617389
0.0045,2.20012532861306,2.20012532861306
0.004625,2.25983780785641,2.25983780785641
0.00475,2.31947569333687,2.31947569333687
0.004875,2.37903907892233,2.37903907892233
0.005,2.43852805848069,2.43852805848069
0.005125,2.497942721225,2.497942721225
0.00525,2.55728315759867,2.55728315759867
0.005375,2.61654946436468,2.61654946436468
0.0055,2.67574173469519,2.67574173469519
0.005625,2.73486006176237,2.73486006176237
0.00575,2.79390453873837,2.79390453873837
0.005875,2.85287525370141,2.85287525370141
0.006,2.91177229725529,2.91177229725529
0.006125,2.97059576510457,2.97059576510457
0.00625,3.02934574973758,3.02934574973758
0.006375,3.08802234364267,3.08802234364267
0.0065,3.14662563930816,3.14662563930816
0.006625,3.20515572507824,3.20515572507824
0.00675,3.26361269140803,3.26361269140803
0.006875,3.32199663170719,3.32199663170719
0.007,3.38030763725951,3.38030763725951
0.007125,3.43854579923957,3.43854579923957
0.00725,3.4967112087127,3.4967112087127
0.007375,3.55480395663501,3.55480395663501
0.0075,3.61282413385335,3.61282413385335
0.007625,3.67077183110535,3.67077183110535
0.00775,3.72864713901941,3.72864713901941
0.007875,3.78645014811469,3.78645014811469
0.008,3.84418094880111,3.84418094880111
0.008125,3.90183962981553,3.90183962981553
0.00825,3.95942628155599,3.95942628155599
0.008375,4.01694099452052,4.01694099452052
0.0085,4.07438385853681,4.07438385853681
0.008625,4.13175496331402,4.13175496331402
0.00875,4.18905439844275,4.18905439844275
0.008875,4.24628225339506,4.24628225339506
0.009,4.30343861752442,4.30343861752442
0.009125,4.36052358006578,4.36052358006578
0.00925,4.41753723013553,4.41753723013553
0.009375,4.4744796567315,4.4744796567315
0.0095,4.53135094873297,4.53135094873297
0.009625,4.58815119644348,4.58815119644348
0.00975,4.64488048789067,4.64488048789067
0.009875,4.70153891136134,4.70153891136134
0.01,4.75812655535062,4.75812655535062
0.010125,4.81464350823989,4.81464350823989
0.01025,4.87108985829682,4.87108985829682
0.010375,4.92746569367533,4.92746569367533
0.0105,4.98377110241564,4.98377110241564
0.010625,5.04000617244421,5.04000617244421
0.01075,5.09617099157379,5.09617099157379
0.010875,5.1522656475034,5.1522656475034
0.011,5.20829022781832,5.20829022781832
0.011125,5.2642448214723,5.2642448214723
0.01125,5.32012951497324,5.32012951497324
0.011375,5.37594439549586,5.37594439549586
0.0115,5.43168955023936,5.43168955023936
0.011625,5.48736506629259,5.48736506629259
0.01175,5.54297103063405,5.54297103063405
0.011875,5.59850753013193,5.59850753013193
0.012,5.65397465154409,5.65397465154409
0.012125,5.70937248151806,5.70937248151806
0.01225,5.76470110659101,5.76470110659101
0.012375,5.81996061318981,5.81996061318981
0.0125,5.875151087635,5.875151087635
0.012625,5.93027261703985,5.93027261703985
0.01275,5.98532528686623,5.98532528686623
0.012875,6.04030918313582,6.04030918313582
0.013,6.09522439176186,6.09522439176186
0.013125,6.1500709985491,6.1500709985491
0.01325,6.20484908919385,6.20484908919385
0.013375,6.25955874928393,6.25955874928393
0.0135,6.31420006429873,6.31420006429873
0.013625,6.36877311960915,6.36877311960915
0.01375,6.42327800047763,6.42327800047763
0.013875,6.47771479205816,6.47771479205816
0.014,6.53208357947017,6.53208357947017
0.014125,6.58638444832568,6.58638444832568
0.01425,6.64061748294968,6.64061748294968
0.014375,6.69478276809407,6.69478276809407
0.0145,6.74888038840391,6.74888038840391
0.014625,6.80291042841744,6.80291042841744
0.01475,6.85687297256605,6.85687297256605
0.014875,6.91076810517432,6.91076810517432
0.015,6.96459591045998,6.96459591045998
0.015125,7.01835647253394,7.01835647253394
0.01525,7.07204987540029,7.07204987540029
0.015375,7.12567620295627,7.12567620295627
0.0155,7.1792355389923,7.1792355389923
0.015625,7.23272796719196,7.23272796719196
0.01575,7.28615357113201,7.28615357113201
0.015875,7.33951243428238,7.33951243428238
0.016,7.39280464000616,7.39280464000616
0.016125,7.44603027155961,7.44603027155961
0.01625,7.49918941209217,7.49918941209217
0.016375,7.55228214464644,7.55228214464644
0.0165,7.6053085521582,7.6053085521582
0.016625,7.65826871745637,7.65826871745637
0.01675,7.71116272326308,7.71116272326308
0.016875,7.76399065219361,7.76399065219361
0.017,7.81675258737557,7.81675258737557
0.017125,7.86944861223298,7.86944861223298
0.01725,7.92207880781794,7.92207880781794
0.017375,7.97464325635168,7.97464325635168
0.0175,8.02714203994974,8.02714203994974
0.017625,8.07957524062202,8.07957524062202
0.01775,8.13194294027273,8.13194294027273
0.017875,8.18424522070044,8.18424522070044
0.018,8.23648216359802,8.23648216359802
0.018125,8.28865385055271,8.28865385055271
0.01825,8.34076036304604,8.34076036304604
0.018375,8.39280178245391,8.39280178245391
0.0185,8.44477819004655,8.44477819004655
0.018625,8.4966896669885,8.4966896669885
0.01875,8.54853629433865,8.54853629433865
0.018875,8.60031815305022,8.60031815305022
0.019,8.65203532397076,8.65203532397076
0.019125,8.70368788784216,8.70368788784216
0.01925,8.75527592530064,8.75527592530064
0.019375,8.80679951687675,8.80679951687675
0.0195,8.85825874299538,8.85825874299538
0.019625,8.90965368397575,8.90965368397575
0.01975,8.96098442003141,8.96098442003141
0.019875,9.01225103127024,9.01225103127024
0.02,9.06345360176913,9.06345360176913
0.020125,9.11459221226286,9.11459221226286
0.02025,9.16566693899725,9.16566693899725
0.020375,9.21667786175274,9.21667786175274
0.0205,9.26762506020685,9.26762506020685
