"time","cp[1]","cp[2]","cp[3]","eta[1]","eta[2]","eta[3]","lambda[1]","lambda[2]","lambda[3]","rho[1]","rho[2]","rho[3]","velocity[1]","velocity[2]","velocity[3]","Nu[1]","Nu[2]","Nu[3]","Pr[1]","Pr[2]","Pr[3]","Re[1]","Re[2]","Re[3]","input_v_0.y","input_v_1.y","input_v_2.y"
0,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0,0,0,-0,0,0,0.714973919813157,7.01036324143693,996.999224806202,0,0,0,0,0,0
0.000202,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.282337236363636,0.0184515207341141,2.02,83.5860946870944,194.729679537961,1041.22222650955,0.714973919813157,7.01036324143693,996.999224806202,18389.07,18389.07,18389.07,2.02,0.0126920309129513,0.199973468252395
0.000404,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.564674472727273,0.0369030414682281,4.04,143.375363729366,355.945007071361,1941.46500018599,0.714973919813157,7.01036324143693,996.999224806202,36778.14,36778.14,36778.14,4.04,0.0253840413806001,0.3959479977043
0.000606,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.847011709090909,0.0553545622023422,6.06,196.69771504736,506.302230482966,2795.12484472292,0.714973919813157,7.01036324143693,996.999224806202,55167.21,55167.21,55167.21,6.06,0.0380760109576771,0.588003556521842
0.000808,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,1.12934894545455,0.0738060829364563,8.08,246.226771363401,649.966577212329,3619.85799045786,0.714973919813157,7.01036324143693,996.999224806202,73556.28,73556.28,73556.28,8.08,0.0507679191989786,0.776218513719995
0.00101,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,1.41168618181818,0.0922576036705703,10.1,293.120487175372,788.826909585234,4423.71983313319,0.714973919813157,7.01036324143693,996.999224806202,91945.35,91945.35,91945.35,10.1,0.0634597456593999,0.960669671141359
0.001212,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,1.69402341818182,0.110709124404684,12.12,338.019498566883,923.960922697159,5211.32626579397,0.714973919813157,7.01036324143693,996.999224806202,110334.42,110334.42,110334.42,12.12,0.0761514698939678,1.14143229479545
0.001414,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,1.97636065454545,0.129160645138798,14.14,381.327249234336,1056.06339829165,5985.66333051003,0.714973919813157,7.01036324143693,996.999224806202,128723.49,128723.49,128723.49,14.14,0.0888430714578741,1.31858014557129
0.001616,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,2.25869789090909,0.147612165872913,16.16,423.31946084923,1185.61826627879,6748.81683875502,0.714973919813157,7.01036324143693,996.999224806202,147112.56,147112.56,147112.56,16.16,0.101534529906508,1.49218550933582
0.001818,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,2.54103512727273,0.166063686607027,18.18,464.195567190353,1312.98119647366,7502.32358362375,0.714973919813157,7.01036324143693,996.999224806202,165501.63,165501.63,165501.63,18.18,0.114225824795489,1.66231922643043
0.00202,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,2.82337236363636,0.184515207341141,20.2,504.105980604616,1438.42415809607,8247.36127457374,0.714973919813157,7.01036324143693,996.999224806202,183890.7,183890.7,183890.7,20.2,0.1269169356807,1.82905072057763
