"time","medium.h","medium.p"
6.115,1289200,6117000
6.12,1289600,6122000
6.125,1290000,6127000
6.13,1290400,6132000
6.135,1290800,6137000
6.14,1291200,6142000
6.145,1291600,6147000
6.15,1292000,6152000
6.155,1292400,6157000
6.16,1292800,6162000
6.165,1293200,6167000
6.17,1293600,6172000
6.175,1294000,6177000
6.18,1294400,6182000
6.185,1294800,6187000
6.19,1295200,6192000
6.195,1295600,6197000
6.2,1296000,6202000
6.205,1296400,6207000
6.21,1296800,6212000
6.215,1297200,6217000
6.22,1297600,6222000
6.225,1298000,6227000
6.23,1298400,6232000
6.235,1298800,6237000
6.24,1299200,6242000
6.245,1299600,6247000
6.25,1300000,6252000
6.255,1300400,6257000
6.26,1300800,6262000
6.265,1301200,6267000
6.27,1301600,6272000
6.275,1302000,6277000
6.28,1302400,6282000
6.285,1302800,6287000
6.29,1303200,6292000
6.295,1303600,6297000
6.3,1304000,6302000
6.305,1304400,6307000
6.31,1304800,6312000
6.315,1305200,6317000
6.32,1305600,6322000
6.325,1306000,6327000
6.33,1306400,6332000
6.335,1306800,6337000
6.34,1307200,6342000
6.345,1307600,6347000
6.35,1308000,6352000
6.355,1308400,6357000
6.36,1308800,6362000
6.365,1309200,6367000
6.37,1309600,6372000
6.375,1310000,6377000
6.38,1310400,6382000
6.385,1310800,6387000
6.39,1311200,6392000
6.395,1311600,6397000
6.4,1312000,6402000
6.405,1312400,6407000
6.41,1312800,6412000
6.415,1313200,6417000
6.42,1313600,6422000
6.425,1314000,6427000
6.43,1314400,6432000
6.435,1314800,6437000
6.44,1315200,6442000
6.445,1315600,6447000
6.45,1316000,6452000
6.455,1316400,6457000
6.46,1316800,6462000
6.465,1317200,6467000
6.47,1317600,6472000
6.475,1318000,6477000
6.48,1318400,6482000
6.485,1318800,6487000
6.49,1319200,6492000
6.495,1319600,6497000
6.5,1320000,6502000
6.505,1320400,6507000
6.51,1320800,6512000
6.515,1321200,6517000
6.52,1321600,6522000
6.525,1322000,6527000
6.53,1322400,6532000
6.535,1322800,6537000
6.54,1323200,6542000
6.545,1323600,6547000
6.55,1324000,6552000
6.555,1324400,6557000
6.56,1324800,6562000
6.565,1325200,6567000
6.57,1325600,6572000
6.575,1326000,6577000
6.58,1326400,6582000
6.585,1326800,6587000
6.59,1327200,6592000
6.595,1327600,6597000
6.6,1328000,6602000
6.605,1328400,6607000
6.61,1328800,6612000
6.615,1329200,6617000
6.62,1329600,6622000
6.625,1330000,6627000
6.63,1330400,6632000
6.635,1330800,6637000
6.64,1331200,6642000
6.645,1331600,6647000
6.65,1332000,6652000
6.655,1332400,6657000
6.66,1332800,6662000
6.665,1333200,6667000
6.67,1333600,6672000
6.675,1334000,6677000
6.68,1334400,6682000
6.685,1334800,6687000
6.69,1335200,6692000
6.695,1335600,6697000
6.7,1336000,6702000
6.705,1336400,6707000
6.71,1336800,6712000
6.715,1337200,6717000
6.72,1337600,6722000
6.725,1338000,6727000
6.73,1338400,6732000
6.735,1338800,6737000
6.74,1339200,6742000
6.745,1339600,6747000
6.75,1340000,6752000
6.755,1340400,6757000
6.76,1340800,6762000
6.765,1341200,6767000
6.77,1341600,6772000
6.775,1342000,6777000
6.78,1342400,6782000
6.785,1342800,6787000
6.79,1343200,6792000
6.795,1343600,6797000
6.8,1344000,6802000
6.805,1344400,6807000
6.81,1344800,6812000
6.815,1345200,6817000
6.82,1345600,6822000
6.825,1346000,6827000
6.83,1346400,6832000
6.835,1346800,6837000
6.84,1347200,6842000
6.845,1347600,6847000
6.85,1348000,6852000
6.855,1348400,6857000
6.86,1348800,6862000
6.865,1349200,6867000
6.87,1349600,6872000
6.875,1350000,6877000
6.88,1350400,6882000
6.885,1350800,6887000
6.89,1351200,6892000
6.895,1351600,6897000
6.9,1352000,6902000
6.905,1352400,6907000
6.91,1352800,6912000
6.915,1353200,6917000
6.92,1353600,6922000
6.925,1354000,6927000
6.93,1354400,6932000
6.935,1354800,6937000
6.94,1355200,6942000
6.945,1355600,6947000
6.95,1356000,6952000
6.955,1356400,6957000
6.96,1356800,6962000
6.965,1357200,6967000
6.97,1357600,6972000
6.975,1358000,6977000
6.98,1358400,6982000
6.985,1358800,6987000
6.99,1359200,6992000
6.995,1359600,6997000
7,1360000,7002000
7.005,1360400,7007000
7.01,1360800,7012000
7.015,1361200,7017000
7.02,1361600,7022000
7.025,1362000,7027000
7.03,1362400,7032000
7.035,1362800,7037000
7.04,1363200,7042000
7.045,1363600,7047000
7.05,1364000,7052000
7.055,1364400,7057000
7.06,1364800,7062000
7.065,1365200,7067000
7.07,1365600,7072000
7.075,1366000,7077000
7.08,1366400,7082000
7.085,1366800,7087000
7.09,1367200,7092000
7.095,1367600,7097000
7.1,1368000,7102000
7.105,1368400,7107000
7.11,1368800,7112000
7.115,1369200,7117000
7.12,1369600,7122000
7.125,1370000,7127000
7.13,1370400,7132000
7.135,1370800,7137000
7.14,1371200,7142000
7.145,1371600,7147000
7.15,1372000,7152000
7.155,1372400,7157000
7.16,1372800,7162000
7.165,1373200,7167000
7.17,1373600,7172000
7.175,1374000,7177000
7.18,1374400,7182000
7.185,1374800,7187000
7.19,1375200,7192000
7.195,1375600,7197000
7.2,1376000,7202000
7.205,1376400,7207000
7.21,1376800,7212000
7.215,1377200,7217000
7.22,1377600,7222000
7.225,1378000,7227000
7.23,1378400,7232000
7.235,1378800,7237000
7.24,1379200,7242000
7.245,1379600,7247000
7.25,1380000,7252000
7.255,1380400,7257000
7.26,1380800,7262000
7.265,1381200,7267000
7.27,1381600,7272000
7.275,1382000,7277000
7.28,1382400,7282000
7.285,1382800,7287000
7.29,1383200,7292000
7.295,1383600,7297000
7.3,1384000,7302000
7.305,1384400,7307000
7.31,1384800,7312000
7.315,1385200,7317000
7.32,1385600,7322000
7.325,1386000,7327000
7.33,1386400,7332000
7.335,1386800,7337000
7.34,1387200,7342000
7.345,1387600,7347000
7.35,1388000,7352000
7.355,1388400,7357000
7.36,1388800,7362000
7.365,1389200,7367000
7.37,1389600,7372000
7.375,1390000,7377000
7.38,1390400,7382000
7.385,1390800,7387000
7.39,1391200,7392000
7.395,1391600,7397000
7.4,1392000,7402000
7.405,1392400,7407000
7.41,1392800,7412000
7.415,1393200,7417000
7.42,1393600,7422000
7.425,1394000,7427000
7.43,1394400,7432000
7.435,1394800,7437000
7.44,1395200,7442000
7.445,1395600,7447000
7.45,1396000,7452000
7.455,1396400,7457000
7.46,1396800,7462000
7.465,1397200,7467000
7.47,1397600,7472000
7.475,1398000,7477000
7.48,1398400,7482000
7.485,1398800,7487000
7.49,1399200,7492000
7.495,1399600,7497000
7.5,1400000,7502000
7.505,1400400,7507000
7.51,1400800,7512000
7.515,1401200,7517000
7.52,1401600,7522000
7.525,1402000,7527000
7.53,1402400,7532000
7.535,1402800,7537000
7.54,1403200,7542000
7.545,1403600,7547000
7.55,1404000,7552000
7.555,1404400,7557000
7.56,1404800,7562000
7.565,1405200,7567000
7.57,1405600,7572000
7.575,1406000,7577000
7.58,1406400,7582000
7.585,1406800,7587000
7.59,1407200,7592000
7.595,1407600,7597000
7.6,1408000,7602000
7.605,1408400,7607000
7.61,1408800,7612000
7.615,1409200,7617000
7.62,1409600,7622000
7.625,1410000,7627000
7.63,1410400,7632000
7.635,1410800,7637000
7.64,1411200,7642000
7.645,1411600,7647000
7.65,1412000,7652000
7.655,1412400,7657000
7.66,1412800,7662000
7.665,1413200,7667000
7.67,1413600,7672000
7.675,1414000,7677000
7.68,1414400,7682000
7.685,1414800,7687000
7.69,1415200,7692000
7.695,1415600,7697000
7.7,1416000,7702000
7.705,1416400,7707000
7.71,1416800,7712000
7.715,1417200,7717000
7.72,1417600,7722000
7.725,1418000,7727000
7.73,1418400,7732000
7.735,1418800,7737000
7.74,1419200,7742000
7.745,1419600,7747000
7.75,1420000,7752000
7.755,1420400,7757000
7.76,1420800,7762000
7.765,1421200,7767000
7.77,1421600,7772000
7.775,1422000,7777000
7.78,1422400,7782000
7.785,1422800,7787000
7.79,1423200,7792000
7.795,1423600,7797000
7.8,1424000,7802000
7.805,1424400,7807000
7.81,1424800,7812000
7.815,1425200,7817000
7.82,1425600,7822000
7.825,1426000,7827000
7.83,1426400,7832000
7.835,1426800,7837000
7.84,1427200,7842000
7.845,1427600,7847000
7.85,1428000,7852000
7.855,1428400,7857000
7.86,1428800,7862000
7.865,1429200,7867000
7.87,1429600,7872000
7.875,1430000,7877000
7.88,1430400,7882000
7.885,1430800,7887000
7.89,1431200,7892000
7.895,1431600,7897000
7.9,1432000,7902000
7.905,1432400,7907000
7.91,1432800,7912000
7.915,1433200,7917000
7.92,1433600,7922000
7.925,1434000,7927000
7.93,1434400,7932000
7.935,1434800,7937000
7.94,1435200,7942000
7.945,1435600,7947000
7.95,1436000,7952000
7.955,1436400,7957000
7.96,1436800,7962000
7.965,1437200,7967000
7.97,1437600,7972000
7.975,1438000,7977000
7.98,1438400,7982000
7.985,1438800,7987000
7.99,1439200,7992000
7.995,1439600,7997000
8,1440000,8002000
8.005,1440400,8007000
8.01,1440800,8012000
8.015,1441200,8017000
8.02,1441600,8022000
8.025,1442000,8027000
8.03,1442400,8032000
8.035,1442800,8037000
8.04,1443200,8042000
8.045,1443600,8047000
8.05,1444000,8052000
8.055,1444400,8057000
8.06,1444800,8062000
8.065,1445200,8067000
8.07,1445600,8072000
8.075,1446000,8077000
8.08,1446400,8082000
8.085,1446800,8087000
8.09,1447200,8092000
8.095,1447600,8097000
8.1,1448000,8102000
8.105,1448400,8107000
8.11,1448800,8112000
8.115,1449200,8117000
8.12,1449600,8122000
8.125,1450000,8127000
8.13,1450400,8132000
8.135,1450800,8137000
8.14,1451200,8142000
8.145,1451600,8147000
8.15,1452000,8152000
8.155,1452400,8157000
8.16,1452800,8162000
8.165,1453200,8167000
8.17,1453600,8172000
8.175,1454000,8177000
8.18,1454400,8182000
8.185,1454800,8187000
8.19,1455200,8192000
8.195,1455600,8197000
8.2,1456000,8202000
8.205,1456400,8207000
8.21,1456800,8212000
8.215,1457200,8217000
8.22,1457600,8222000
8.225,1458000,8227000
8.23,1458400,8232000
8.235,1458800,8237000
8.24,1459200,8242000
8.245,1459600,8247000
8.25,1460000,8252000
8.255,1460400,8257000
8.26,1460800,8262000
8.265,1461200,8267000
8.27,1461600,8272000
8.275,1462000,8277000
8.28,1462400,8282000
8.285,1462800,8287000
8.29,1463200,8292000
8.295,1463600,8297000
8.3,1464000,8302000
8.305,1464400,8307000
8.31,1464800,8312000
8.315,1465200,8317000
8.32,1465600,8322000
8.325,1466000,8327000
8.33,1466400,8332000
8.335,1466800,8337000
8.34,1467200,8342000
8.345,1467600,8347000
8.35,1468000,8352000
8.355,1468400,8357000
8.36,1468800,8362000
8.365,1469200,8367000
8.37,1469600,8372000
8.375,1470000,8377000
8.38,1470400,8382000
8.385,1470800,8387000
8.39,1471200,8392000
8.395,1471600,8397000
8.4,1472000,8402000
8.405,1472400,8407000
8.41,1472800,8412000
8.415,1473200,8417000
8.42,1473600,8422000
8.425,1474000,8427000
8.43,1474400,8432000
8.435,1474800,8437000
8.44,1475200,8442000
8.445,1475600,8447000
8.45,1476000,8452000
8.455,1476400,8457000
8.46,1476800,8462000
8.465,1477200,8467000
8.47,1477600,8472000
8.475,1478000,8477000
8.48,1478400,8482000
8.485,1478800,8487000
8.49,1479200,8492000
8.495,1479600,8497000
8.5,1480000,8502000
8.505,1480400,8507000
8.51,1480800,8512000
8.515,1481200,8517000
8.52,1481600,8522000
8.525,1482000,8527000
8.53,1482400,8532000
8.535,1482800,8537000
8.54,1483200,8542000
8.545,1483600,8547000
8.55,1484000,8552000
8.555,1484400,8557000
8.56,1484800,8562000
8.565,1485200,8567000
8.57,1485600,8572000
8.575,1486000,8577000
8.58,1486400,8582000
8.585,1486800,8587000
8.59,1487200,8592000
8.595,1487600,8597000
8.6,1488000,8602000
8.605,1488400,8607000
8.61,1488800,8612000
8.615,1489200,8617000
8.62,1489600,8622000
8.625,1490000,8627000
8.63,1490400,8632000
8.635,1490800,8637000
8.64,1491200,8642000
8.645,1491600,8647000
8.65,1492000,8652000
8.655,1492400,8657000
8.66,1492800,8662000
8.665,1493200,8667000
8.67,1493600,8672000
8.675,1494000,8677000
8.68,1494400,8682000
8.685,1494800,8687000
8.69,1495200,8692000
8.695,1495600,8697000
8.7,1496000,8702000
8.705,1496400,8707000
8.71,1496800,8712000
8.715,1497200,8717000
8.72,1497600,8722000
8.725,1498000,8727000
8.73,1498400,8732000
8.735,1498800,8737000
8.74,1499200,8742000
8.745,1499600,8747000
8.75,1500000,8752000
8.755,1500400,8757000
8.76,1500800,8762000
8.765,1501200,8767000
8.77,1501600,8772000
8.775,1502000,8777000
8.78,1502400,8782000
8.785,1502800,8787000
8.79,1503200,8792000
8.795,1503600,8797000
8.8,1504000,8802000
8.805,1504400,8807000
8.81,1504800,8812000
8.815,1505200,8817000
8.82,1505600,8822000
8.825,1506000,8827000
8.83,1506400,8832000
8.835,1506800,8837000
8.84,1507200,8842000
8.845,1507600,8847000
8.85,1508000,8852000
8.855,1508400,8857000
8.86,1508800,8862000
8.865,1509200,8867000
8.87,1509600,8872000
8.875,1510000,8877000
8.88,1510400,8882000
8.885,1510800,8887000
8.89,1511200,8892000
8.895,1511600,8897000
8.9,1512000,8902000
8.905,1512400,8907000
8.91,1512800,8912000
8.915,1513200,8917000
8.92,1513600,8922000
8.925,1514000,8927000
8.93,1514400,8932000
8.935,1514800,8937000
8.94,1515200,8942000
8.945,1515600,8947000
8.95,1516000,8952000
8.955,1516400,8957000
8.96,1516800,8962000
8.965,1517200,8967000
8.97,1517600,8972000
8.975,1518000,8977000
8.98,1518400,8982000
8.985,1518800,8987000
8.99,1519200,8992000
8.995,1519600,8997000
9,1520000,9002000
9.005,1520400,9007000
9.01,1520800,9012000
9.015,1521200,9017000
9.02,1521600,9022000
9.025,1522000,9027000
9.03,1522400,9032000
9.035,1522800,9037000
9.04,1523200,9042000
9.045,1523600,9047000
9.05,1524000,9052000
9.055,1524400,9057000
9.06,1524800,9062000
9.065,1525200,9067000
9.07,1525600,9072000
9.075,1526000,9077000
9.08,1526400,9082000
9.085,1526800,9087000
9.09,1527200,9092000
9.095,1527600,9097000
9.1,1528000,9102000
9.105,1528400,9107000
9.11,1528800,9112000
9.115,1529200,9117000
9.12,1529600,9122000
9.125,1530000,9127000
9.13,1530400,9132000
9.135,1530800,9137000
9.14,1531200,9142000
9.145,1531600,9147000
9.15,1532000,9152000
9.155,1532400,9157000
9.16,1532800,9162000
9.165,1533200,9167000
9.17,1533600,9172000
9.175,1534000,9177000
9.18,1534400,9182000
9.185,1534800,9187000
9.19,1535200,9192000
9.195,1535600,9197000
9.2,1536000,9202000
9.205,1536400,9207000
9.21,1536800,9212000
9.215,1537200,9217000
9.22,1537600,9222000
9.225,1538000,9227000
9.23,1538400,9232000
9.235,1538800,9237000
9.24,1539200,9242000
9.245,1539600,9247000
9.25,1540000,9252000
9.255,1540400,9257000
9.26,1540800,9262000
9.265,1541200,9267000
9.27,1541600,9272000
9.275,1542000,9277000
9.28,1542400,9282000
9.285,1542800,9287000
9.29,1543200,9292000
9.295,1543600,9297000
9.3,1544000,9302000
9.305,1544400,9307000
9.31,1544800,9312000
9.315,1545200,9317000
9.32,1545600,9322000
9.325,1546000,9327000
9.33,1546400,9332000
9.335,1546800,9337000
9.34,1547200,9342000
9.345,1547600,9347000
9.35,1548000,9352000
9.355,1548400,9357000
9.36,1548800,9362000
9.365,1549200,9367000
9.37,1549600,9372000
9.375,1550000,9377000
9.38,1550400,9382000
9.385,1550800,9387000
9.39,1551200,9392000
9.395,1551600,9397000
9.4,1552000,9402000
9.405,1552400,9407000
9.41,1552800,9412000
9.415,1553200,9417000
9.42,1553600,9422000
9.425,1554000,9427000
9.43,1554400,9432000
9.435,1554800,9437000
9.44,1555200,9442000
9.445,1555600,9447000
9.45,1556000,9452000
9.455,1556400,9457000
9.46,1556800,9462000
9.465,1557200,9467000
9.47,1557600,9472000
9.475,1558000,9477000
9.48,1558400,9482000
9.485,1558800,9487000
9.49,1559200,9492000
9.495,1559600,9497000
9.5,1560000,9502000
9.505,1560400,9507000
9.51,1560800,9512000
9.515,1561200,9517000
9.52,1561600,9522000
9.525,1562000,9527000
9.53,1562400,9532000
9.535,1562800,9537000
9.54,1563200,9542000
9.545,1563600,9547000
9.55,1564000,9552000
9.555,1564400,9557000
9.56,1564800,9562000
9.565,1565200,9567000
9.57,1565600,9572000
9.575,1566000,9577000
9.58,1566400,9582000
9.585,1566800,9587000
9.59,1567200,9592000
9.595,1567600,9597000
9.6,1568000,9602000
9.605,1568400,9607000
9.61,1568800,9612000
9.615,1569200,9617000
9.62,1569600,9622000
9.625,1570000,9627000
9.63,1570400,9632000
9.635,1570800,9637000
9.64,1571200,9642000
9.645,1571600,9647000
9.65,1572000,9652000
9.655,1572400,9657000
9.66,1572800,9662000
9.665,1573200,9667000
9.67,1573600,9672000
9.675,1574000,9677000
9.68,1574400,9682000
9.685,1574800,9687000.00000001
9.69,1575200,9692000
9.695,1575600,9697000.00000001
9.7,1576000,9702000.00000001
9.705,1576400,9707000.00000001
9.71,1576800,9712000.00000001
9.715,1577200,9717000
9.72,1577600,9722000.00000001
9.725,1578000,9727000
9.73,1578400,9732000.00000001
9.735,1578800,9737000.00000001
9.74,1579200,9742000.00000001
9.745,1579600,9747000.00000001
9.75,1580000,9752000.00000001
9.755,1580400,9757000.00000001
9.76,1580800,9762000.00000001
9.765,1581200,9767000.00000001
9.77,1581600,9772000
9.775,1582000,9777000.00000001
9.78,1582400,9782000.00000001
9.785,1582800,9787000.00000001
9.79,1583200,9792000.00000001
9.795,1583600,9797000.00000001
9.8,1584000,9802000.00000001
9.805,1584400,9807000.00000001
9.81,1584800,9812000.00000001
9.815,1585200,9817000
9.82,1585600,9822000.00000001
9.825,1586000,9827000.00000001
9.83,1586400,9832000.00000001
9.835,1586800,9837000.00000001
9.84,1587200,9842000.00000001
9.845,1587600,9847000.00000001
9.85,1588000,9852000.00000001
9.855,1588400,9857000.00000001
9.86,1588800,9862000.00000001
9.865,1589200,9867000
9.87,1589600,9872000.00000001
9.875,1590000,9877000
9.88,1590400,9882000.00000001
9.885,1590800,9887000.00000001
9.89,1591200,9892000.00000001
9.895,1591600,9897000
9.9,1592000,9902000.00000001
9.905,1592400,9907000
9.91,1592800,9912000.00000001
9.915,1593200,9917000.00000001
9.92,1593600,9922000
9.925,1594000,9927000.00000001
9.93,1594400,9932000.00000001
9.935,1594800,9937000.00000001
9.94,1595200,9942000
9.945,1595600,9947000.00000001
9.95,1596000,9952000.00000001
9.955,1596400,9957000.00000001
9.96,1596800,9962000.00000001
9.965,1597200,9967000
9.97,1597600,9972000.00000001
9.975,1598000,9977000
9.98,1598400,9982000.00000001
9.985,1598800,9987000.00000001
9.99,1599200,9992000.00000001
9.995,1599600,9997000.00000001
10,1600000,10002000
10.005,1600400,10007000
10.01,1600800,10012000
10.015,1601200,10017000
10.02,1601600,10022000
10.025,1602000,10027000
10.03,1602400,10032000
10.035,1602800,10037000
10.04,1603200,10042000
10.045,1603600,10047000
10.05,1604000,10052000
10.055,1604400,10057000
10.06,1604800,10062000
10.065,1605200,10067000
10.07,1605600,10072000
10.075,1606000,10077000
10.08,1606400,10082000
10.085,1606800,10087000
10.09,1607200,10092000
10.095,1607600,10097000
10.1,1608000,10102000
10.105,1608400,10107000
10.11,1608800,10112000
10.115,1609200,10117000
10.12,1609600,10122000
10.125,1610000,10127000
10.13,1610400,10132000
10.135,1610800,10137000
10.14,1611200,10142000
10.145,1611600,10147000
10.15,1612000,10152000
10.155,1612400,10157000
10.16,1612800,10162000
10.165,1613200,10167000
10.17,1613600,10172000
10.175,1614000,10177000
10.18,1614400,10182000
10.185,1614800,10187000
10.19,1615200,10192000
10.195,1615600,10197000
10.2,1616000,10202000
10.205,1616400,10207000
10.21,1616800,10212000
10.215,1617200,10217000
10.22,1617600,10222000
10.225,1618000,10227000
10.23,1618400,10232000
10.235,1618800,10237000
10.24,1619200,10242000
10.245,1619600,10247000
10.25,1620000,10252000
10.255,1620400,10257000
10.26,1620800,10262000
10.265,1621200,10267000
10.27,1621600,10272000
10.275,1622000,10277000
10.28,1622400,10282000
10.285,1622800,10287000
10.29,1623200,10292000
10.295,1623600,10297000
10.3,1624000,10302000
10.305,1624400,10307000
10.31,1624800,10312000
10.315,1625200,10317000
10.32,1625600,10322000
10.325,1626000,10327000
10.33,1626400,10332000
10.335,1626800,10337000
10.34,1627200,10342000
10.345,1627600,10347000
10.35,1628000,10352000
10.355,1628400,10357000
10.36,1628800,10362000
10.365,1629200,10367000
10.37,1629600,10372000
10.375,1630000,10377000
10.38,1630400,10382000
10.385,1630800,10387000
10.39,1631200,10392000
10.395,1631600,10397000
10.4,1632000,10402000
10.405,1632400,10407000
10.41,1632800,10412000
10.415,1633200,10417000
10.42,1633600,10422000
10.425,1634000,10427000
10.43,1634400,10432000
10.435,1634800,10437000
10.44,1635200,10442000
10.445,1635600,10447000
10.45,1636000,10452000
10.455,1636400,10457000
10.46,1636800,10462000
10.465,1637200,10467000
10.47,1637600,10472000
10.475,1638000,10477000
10.48,1638400,10482000
10.485,1638800,10487000
10.49,1639200,10492000
10.495,1639600,10497000
10.5,1640000,10502000
10.505,1640400,10507000
10.51,1640800,10512000
10.515,1641200,10517000
10.52,1641600,10522000
10.525,1642000,10527000
10.53,1642400,10532000
10.535,1642800,10537000
10.54,1643200,10542000
10.545,1643600,10547000
10.55,1644000,10552000
10.555,1644400,10557000
10.56,1644800,10562000
10.565,1645200,10567000
10.57,1645600,10572000
10.575,1646000,10577000
10.58,1646400,10582000
10.585,1646800,10587000
10.59,1647200,10592000
10.595,1647600,10597000
10.6,1648000,10602000
10.605,1648400,10607000
10.61,1648800,10612000
10.615,1649200,10617000
10.62,1649600,10622000
10.625,1650000,10627000
10.63,1650400,10632000
10.635,1650800,10637000
10.64,1651200,10642000
10.645,1651600,10647000
10.65,1652000,10652000
10.655,1652400,10657000
10.66,1652800,10662000
10.665,1653200,10667000
10.67,1653600,10672000
10.675,1654000,10677000
10.68,1654400,10682000
10.685,1654800,10687000
10.69,1655200,10692000
10.695,1655600,10697000
10.7,1656000,10702000
10.705,1656400,10707000
10.71,1656800,10712000
10.715,1657200,10717000
10.72,1657600,10722000
10.725,1658000,10727000
10.73,1658400,10732000
10.735,1658800,10737000
10.74,1659200,10742000
10.745,1659600,10747000
10.75,1660000,10752000
10.755,1660400,10757000
10.76,1660800,10762000
10.765,1661200,10767000
10.77,1661600,10772000
10.775,1662000,10777000
10.78,1662400,10782000
10.785,1662800,10787000
10.79,1663200,10792000
10.795,1663600,10797000
10.8,1664000,10802000
10.805,1664400,10807000
10.81,1664800,10812000
10.815,1665200,10817000
10.82,1665600,10822000
10.825,1666000,10827000
10.83,1666400,10832000
10.835,1666800,10837000
10.84,1667200,10842000
10.845,1667600,10847000
10.85,1668000,10852000
10.855,1668400,10857000
10.86,1668800,10862000
10.865,1669200,10867000
10.87,1669600,10872000
10.875,1670000,10877000
10.88,1670400,10882000
10.885,1670800,10887000
10.89,1671200,10892000
10.895,1671600,10897000
10.9,1672000,10902000
10.905,1672400,10907000
10.91,1672800,10912000
10.915,1673200,10917000
10.92,1673600,10922000
10.925,1674000,10927000
10.93,1674400,10932000
10.935,1674800,10937000
10.94,1675200,10942000
10.945,1675600,10947000
10.95,1676000,10952000
10.955,1676400,10957000
10.96,1676800,10962000
10.965,1677200,10967000
10.97,1677600,10972000
10.975,1678000,10977000
10.98,1678400,10982000
10.985,1678800,10987000
10.99,1679200,10992000
10.995,1679600,10997000
11,1680000,11002000
11.005,1680400,11007000
11.01,1680800,11012000
11.015,1681200,11017000
11.02,1681600,11022000
11.025,1682000,11027000
11.03,1682400,11032000
11.035,1682800,11037000
11.04,1683200,11042000
11.045,1683600,11047000
11.05,1684000,11052000
11.055,1684400,11057000
11.06,1684800,11062000
11.065,1685200,11067000
11.07,1685600,11072000
11.075,1686000,11077000
11.08,1686400,11082000
11.085,1686800,11087000
11.09,1687200,11092000
11.095,1687600,11097000
11.1,1688000,11102000
11.105,1688400,11107000
11.11,1688800,11112000
11.115,1689200,11117000
11.12,1689600,11122000
11.125,1690000,11127000
11.13,1690400,11132000
11.135,1690800,11137000
11.14,1691200,11142000
11.145,1691600,11147000
11.15,1692000,11152000
11.155,1692400,11157000
11.16,1692800,11162000
11.165,1693200,11167000
11.17,1693600,11172000
11.175,1694000,11177000
11.18,1694400,11182000
11.185,1694800,11187000
11.19,1695200,11192000
11.195,1695600,11197000
11.2,1696000,11202000
11.205,1696400,11207000
11.21,1696800,11212000
11.215,1697200,11217000
11.22,1697600,11222000
11.225,1698000,11227000
11.23,1698400,11232000
11.235,1698800,11237000
11.24,1699200,11242000
11.245,1699600,11247000
11.25,1700000,11252000
11.255,1700400,11257000
11.26,1700800,11262000
11.265,1701200,11267000
11.27,1701600,11272000
11.275,1702000,11277000
11.28,1702400,11282000
11.285,1702800,11287000
11.29,1703200,11292000
11.295,1703600,11297000
11.3,1704000,11302000
11.305,1704400,11307000
11.31,1704800,11312000
11.315,1705200,11317000
11.32,1705600,11322000
11.325,1706000,11327000
11.33,1706400,11332000
11.335,1706800,11337000
11.34,1707200,11342000
11.345,1707600,11347000
11.35,1708000,11352000
11.355,1708400,11357000
11.36,1708800,11362000
11.365,1709200,11367000
11.37,1709600,11372000
11.375,1710000,11377000
11.38,1710400,11382000
11.385,1710800,11387000
11.39,1711200,11392000
11.395,1711600,11397000
11.4,1712000,11402000
11.405,1712400,11407000
11.41,1712800,11412000
11.415,1713200,11417000
11.42,1713600,11422000
11.425,1714000,11427000
11.43,1714400,11432000
11.435,1714800,11437000
11.44,1715200,11442000
11.445,1715600,11447000
11.45,1716000,11452000
11.455,1716400,11457000
11.46,1716800,11462000
11.465,1717200,11467000
11.47,1717600,11472000
11.475,1718000,11477000
11.48,1718400,11482000
11.485,1718800,11487000
11.49,1719200,11492000
11.495,1719600,11497000
11.5,1720000,11502000
11.505,1720400,11507000
11.51,1720800,11512000
11.515,1721200,11517000
11.52,1721600,11522000
11.525,1722000,11527000
11.53,1722400,11532000
11.535,1722800,11537000
11.54,1723200,11542000
11.545,1723600,11547000
11.55,1724000,11552000
11.555,1724400,11557000
11.56,1724800,11562000
11.565,1725200,11567000
11.57,1725600,11572000
11.575,1726000,11577000
11.58,1726400,11582000
11.585,1726800,11587000
11.59,1727200,11592000
11.595,1727600,11597000
11.6,1728000,11602000
11.605,1728400,11607000
11.61,1728800,11612000
11.615,1729200,11617000
11.62,1729600,11622000
11.625,1730000,11627000
11.63,1730400,11632000
11.635,1730800,11637000
11.64,1731200,11642000
11.645,1731600,11647000
11.65,1732000,11652000
11.655,1732400,11657000
11.66,1732800,11662000
11.665,1733200,11667000
11.67,1733600,11672000
11.675,1734000,11677000
11.68,1734400,11682000
11.685,1734800,11687000
11.69,1735200,11692000
11.695,1735600,11697000
11.7,1736000,11702000
11.705,1736400,11707000
11.71,1736800,11712000
11.715,1737200,11717000
11.72,1737600,11722000
11.725,1738000,11727000
11.73,1738400,11732000
11.735,1738800,11737000
11.74,1739200,11742000
11.745,1739600,11747000
11.75,1740000,11752000
11.755,1740400,11757000
11.76,1740800,11762000
11.765,1741200,11767000
11.77,1741600,11772000
11.775,1742000,11777000
11.78,1742400,11782000
11.785,1742800,11787000
11.79,1743200,11792000
11.795,1743600,11797000
11.8,1744000,11802000
11.805,1744400,11807000
11.81,1744800,11812000
11.815,1745200,11817000
11.82,1745600,11822000
11.825,1746000,11827000
11.83,1746400,11832000
11.835,1746800,11837000
11.84,1747200,11842000
11.845,1747600,11847000
11.85,1748000,11852000
11.855,1748400,11857000
