"time","revolute1.phi","revolute1.w","revolute2.phi","revolute2.w"
0,0,0,0,0
0.0006,-4.52512451348603e-06,-0.0150837147020743,6.01186774522504e-06,0.0200394760136199
0.0012,-1.810027004127e-05,-0.0301669845979814,2.40469029195557e-05,0.0400778423799259
0.0018,-4.07251206550007e-05,-0.045249809548304,5.41043170340633e-05,0.060115098614731
0.0024,-7.23992597755715e-05,-0.0603321892358503,9.61830705131217e-05,0.0801512436295261
0.003,-0.000113122790577546,-0.0754141237372842,0.000150283420827657,0.100186277687506
0.0036,-0.0001628944312861,-0.0904956090818216,0.000216402161918249,0.120220187332158
0.0042,-0.000221714223162787,-0.105576645397286,0.000294539396991004,0.140252972996659
0.0048,-0.000289582429393425,-0.120657233498995,0.000384695784343588,0.160284637444025
0.0054,-0.000366499049978014,-0.135737373386949,0.000486871323976001,0.180315180674256
0.006,-0.000452464084916555,-0.150817065061147,0.000601066015888242,0.200344602687351
0.0066,-0.000547475989089384,-0.165896294764145,0.000727275969864656,0.220372856985901
0.0072,-0.000651534281750511,-0.180975058215471,0.000865499975509936,0.240399929102775
0.0078,-0.000764640013503028,-0.196053364769494,0.00101574067797365,0.26042585065386
0.0084,-0.000886793184346935,-0.211131214426213,0.00117799807725579,0.280450621639154
0.009,-0.00101799379428223,-0.226208607185627,0.00135227217335637,0.300474242058658
0.0096,-0.00115824058114452,-0.241285523092767,0.00153855975339809,0.320496644510342
0.0102,-0.00130753123115623,-0.256361925566529,0.00173685492759082,0.340517705433992
0.0108,-0.00146586791215962,-0.271437848880762,0.00194716321424199,0.360537540596594
0.0114,-0.00163325062415469,-0.286513293035464,0.00216948461335159,0.380556149998148
0.012,-0.00180967936714143,-0.301588258030636,0.00240381912491962,0.400573533638653
0.0126,-0.00199515373736178,-0.316662733195523,0.00265016569935261,0.420589655486715
0.0132,-0.00218966954413434,-0.331736607776334,0.00290851344272159,0.440604141565672
0.0138,-0.00239322982495405,-0.34680996204977,0.00317887025117784,0.460617262941757
0.0144,-0.00260583457982093,-0.361882796015831,0.00346123612472136,0.480629019614971
0.015,-0.00282748380873496,-0.376955109674518,0.00375561106335214,0.500639411585313
0.0156,-0.00305817751169615,-0.39202690302583,0.00406199506707018,0.520648438852783
0.0162,-0.00329791298672926,-0.407098072327207,0.00438038093737227,0.540655751161962
0.0168,-0.00354669099060837,-0.422168646635052,0.00471077069042815,0.560661446613018
0.0174,-0.00380451155686291,-0.43723862723673,0.00505316441556566,0.58066552955235
0.018,-0.00407137441614601,-0.452308003790646,0.00540756139520079,0.600667965064686
0.0186,-0.00434727929911083,-0.467376765955205,0.00577396091174957,0.620668718234759
0.0192,-0.00463222509841439,-0.482444847161872,0.00615235981952054,0.640667564331785
0.0198,-0.00492621133502274,-0.497512222999695,0.0065427567933579,0.660664420944015
0.0204,-0.00522923796664007,-0.512578898361502,0.00694515177356178,0.680659304585787
0.021,-0.00554130460449898,-0.52764485489295,0.00735954369652518,0.700652153291738
0.0216,-0.00586241085983207,-0.542710074239696,0.00778593149864114,0.720642905096505
0.0222,-0.00619255601845237,-0.557774505613236,0.00822431303655964,0.74063138853773
0.0228,-0.00653173925477468,-0.572838087122142,0.00867468579731099,0.760617394669837
0.0234,-0.00687996043950348,-0.587900826273309,0.00913704957821661,0.780600948834417
0.024,-0.00723721910822353,-0.60296269717267,0.00961140306466984,0.800581963612169
0.0246,-0.00760351479651961,-0.618023673926155,0.010097744942064,0.82056035158379
0.0252,-0.00797884688688067,-0.633083715395046,0.0105960733611262,0.840535973857642
0.0258,-0.00836321415761959,-0.648142720279248,0.0111063843625822,0.860508488412077
0.0264,-0.00875661653012697,-0.663200701101655,0.0116286779791989,0.880477937539554
0.027,-0.00915905345828625,-0.678257623832714,0.012162952611039,0.900444206351969
0.0276,-0.00957052439598086,-0.693313454442877,0.0127092066581651,0.920407179961219
0.0282,-0.00999102879709425,-0.70836815890259,0.0132674385206399,0.9403667434792
0.0288,-0.0104205648283137,-0.723421596833511,0.0138376421769683,0.960322422868877
0.0294,-0.0108591325016351,-0.738473780317615,0.0144198179443459,0.980274258964705
0.03,-0.0113067311896266,-0.753524668607051,0.0150139639435152,1.0002221141903
0.0306,-0.0117633602335354,-0.7685742183662,0.01562007818763,1.02016584223019
0.0312,-0.0122290189746087,-0.783622386259444,0.0162381586898437,1.04010529676887
0.0318,-0.0127037059019523,-0.798669067900238,0.0168682005718091,1.0600401252649
0.0324,-0.0131874202170944,-0.813714209942906,0.0175102013725826,1.07997014758947
0.033,-0.0136801612428873,-0.82875776773395,0.0181641590429,1.0998952129754
0.0336,-0.0141819280678492,-0.843799679831213,0.018830070738351,1.1198151139445
0.0342,-0.0146927197554314,-0.858839882996612,0.0195079335294667,1.1397296369521
0.0348,-0.0152125350141516,-0.873878295932259,0.0201977432956358,1.15963850738079
0.0354,-0.0157413725317963,-0.888914835758108,0.0208994958457269,1.17954144526963
0.036,-0.016279231380192,-0.903949437969045,0.0216131882753403,1.1994382328112
0.0366,-0.0168261103748445,-0.918982024862191,0.022338816819595,1.21932860756928
0.0372,-0.0173820082912098,-0.934012516200019,0.0230763775783116,1.23921229854272
0.0378,-0.0179469238646933,-0.949040829210353,0.0238258665160127,1.25908902616541
0.0384,-0.0185208557906506,-0.964066878586374,0.0245872794619225,1.27895850230627
0.039,-0.0191038024970189,-0.979090580318335,0.0253606113434955,1.29882044295452
0.0396,-0.0196957626408744,-0.99411184332533,0.0261458578603411,1.31867454051591
0.0402,-0.0202967347903251,-1.0091305748162,0.026943014411864,1.33852048156049
0.0408,-0.020906717438265,-1.02414668005775,0.0277520761436311,1.35835794605518
0.0414,-0.0215257090337875,-1.03916006184531,0.0285730380532693,1.37818660561118
0.042,-0.0221537079821861,-1.0541706205028,0.0294058949904647,1.39800612348399
0.0426,-0.0227907125176006,-1.06917825093827,0.0302506412270242,1.41781614452968
0.0432,-0.0234367202178462,-1.08418283142681,0.0311072688189504,1.4376162569419
0.0438,-0.0240917297085175,-1.09918426300931,0.0319757733594447,1.45740612664594
0.0444,-0.0247557391041094,-1.11418243345131,0.0328561487161801,1.47718537435786
0.045,-0.0254287464651046,-1.12917722781077,0.0337483885744146,1.49695361163263
0.0456,-0.0261107497979735,-1.14416852843812,0.0346524864369902,1.51671044086411
