"time","Inertia2.phi","Inertia2.w","gear.mode"
0.078,-0.00111385472979603,-0.00242501596255989,-1
0.0785,-0.00111494800193473,-0.00194716347321555,-1
0.079,-0.00111580087383912,-0.00146341963122584,-1
0.0795,-0.00111641040238793,-0.000973794306175284,-1
0.08,-0.00111677364942685,-0.000478297425440985,-1
0.0804771289480603,-0.00111688794644722,5.00000054151187e-11,-1
0.0804771289480603,-0.00111688794644722,5.00000054151187e-11,0
0.0805,-0.00111688794644607,5.00000054152377e-11,0
0.081,-0.00111688794642107,5.0000005415165e-11,0
0.0815,-0.00111688794639607,5.00000054148506e-11,0
0.082,-0.00111688794637107,5.00000054145839e-11,0
0.0825,-0.00111688794634607,5.00000054090328e-11,0
0.083,-0.00111688794632107,5.00000054034817e-11,0
0.0835,-0.00111688794629607,5.00000053965351e-11,0
0.084,-0.00111688794627107,5.00000053632284e-11,0
0.0845,-0.00111688794624607,5.00000053299217e-11,0
0.085,-0.00111688794622107,5.0000005296615e-11,0
0.0855,-0.00111688794619607,5.00000052633083e-11,0
0.086,-0.00111688794617107,5.00000052300016e-11,0
0.0865,-0.00111688794614607,5.00000051985191e-11,0
0.087,-0.00111688794612107,5.00000051985191e-11,0
0.0875,-0.00111688794609607,5.00000051985191e-11,0
0.088,-0.00111688794607107,5.00000051985191e-11,0
0.0885,-0.00111688794604607,5.00000051985191e-11,0
0.089,-0.00111688794602107,5.00000051985191e-11,0
0.0895,-0.00111688794599607,5.00000051985191e-11,0
0.09,-0.00111688794597107,5.00000051985191e-11,0
0.0905,-0.00111688794594607,5.00000051985191e-11,0
0.091,-0.00111688794592107,5.00000051985191e-11,0
0.0915,-0.00111688794589607,5.00000051985191e-11,0
0.092,-0.00111688794587107,5.00000051985191e-11,0
0.0925,-0.00111688794584608,5.0000005195688e-11,0
0.093,-0.00111688794582108,5.00000051512791e-11,0
0.0935,-0.00111688794579607,5.00000051068701e-11,0
0.094,-0.00111688794577107,5.00000050624612e-11,0
0.0945,-0.00111688794574607,5.00000050180523e-11,0
0.095,-0.00111688794572108,5.00000049736434e-11,0
0.0955,-0.00111688794569608,5.00000049292345e-11,0
0.096,-0.00111688794567108,5.00000048848255e-11,0
0.0965,-0.00111688794564607,5.00000048404166e-11,0
0.097,-0.00111688794562107,5.00000047960077e-11,0
0.0975,-0.00111688794559607,5.00000047515988e-11,0
0.098,-0.00111688794557107,5.00000047071899e-11,0
0.0985,-0.00111688794554608,5.00000046627809e-11,0
0.099,-0.00111688794552108,5.0000004618372e-11,0
0.0995,-0.00111688794549607,5.00000045739631e-11,0
0.1,-0.00111688794547107,5.00000045295542e-11,0
0.1005,-0.00111688794544607,5.00000044851452e-11,0
0.101,-0.00111688794542107,5.00000044407363e-11,0
0.1015,-0.00111688794539608,5.00000043963274e-11,0
0.102,-0.00111688794537108,5.00000043519185e-11,0
0.1025,-0.00111688794534607,5.00000043075096e-11,0
0.103,-0.00111688794532107,5.00000042631006e-11,0
0.1035,-0.00111688794529607,5.00000042186917e-11,0
0.104,-0.00111688794527107,5.00000041742828e-11,0
0.1045,-0.00111688794524607,5.0000004126245e-11,0
0.105,-0.00111688794522108,5.00000040374271e-11,0
0.1055,-0.00111688794519608,5.00000039486093e-11,0
0.106,-0.00111688794517107,5.00000038597914e-11,0
0.1065,-0.00111688794514607,5.00000037709736e-11,0
0.107,-0.00111688794512107,5.00000036821558e-11,0
0.1075,-0.00111688794509607,5.00000035933379e-11,0
0.108,-0.00111688794507108,5.00000035045201e-11,0
0.1085,-0.00111688794504608,5.00000034157022e-11,0
0.109,-0.00111688794502107,5.00000033268844e-11,0
0.1095,-0.00111688794499607,5.00000032380666e-11,0
0.11,-0.00111688794497107,5.00000031492487e-11,0
0.1105,-0.00111688794494607,5.00000030604309e-11,0
0.111,-0.00111688794492107,5.0000002971613e-11,0
0.1115,-0.00111688794489608,5.00000028827952e-11,0
0.112,-0.00111688794487107,5.00000027939774e-11,0
0.1125,-0.00111688794484607,5.00000027051595e-11,0
0.113,-0.00111688794482107,5.00000026163417e-11,0
0.1135,-0.00111688794479607,5.00000025275238e-11,0
0.114,-0.00111688794477107,5.0000002438706e-11,0
0.1145,-0.00111688794474607,5.00000023498881e-11,0
0.115,-0.00111688794472107,5.00000022610703e-11,0
0.1155,-0.00111688794469607,5.00000021722525e-11,0
0.116,-0.00111688794467107,5.00000020834346e-11,0
0.1165,-0.00111688794464607,5.00000019946168e-11,0
0.117,-0.00111688794462107,5.00000019057989e-11,0
0.1175,-0.00111688794459607,5.00000018169811e-11,0
0.118,-0.00111688794457108,5.00000017281633e-11,0
0.1185,-0.00111688794454607,5.00000016393454e-11,0
0.119,-0.00111688794452107,5.00000015505276e-11,0
0.1195,-0.00111688794449607,5.00000014617097e-11,0
0.12,-0.00111688794447107,5.00000013728919e-11,0
0.1205,-0.00111688794444607,5.0000001284074e-11,0
0.121,-0.00111688794442107,5.00000011952562e-11,0
0.1215,-0.00111688794439607,5.00000011064384e-11,0
0.122,-0.00111688794437107,5.00000010176205e-11,0
0.1225,-0.00111688794434607,5.00000009288027e-11,0
0.123,-0.00111688794432107,5.00000008399848e-11,0
0.1235,-0.00111688794429607,5.0000000751167e-11,0
0.124,-0.00111688794427107,5.00000006623491e-11,0
0.1245,-0.00111688794424607,5.00000005735313e-11,0
0.125,-0.00111688794422107,5.00000004847135e-11,0
0.1255,-0.00111688794419607,5.00000003958956e-11,0
0.126,-0.00111688794417108,5.00000003070778e-11,0
0.1265,-0.00111688794414608,5.00000002182599e-11,0
0.127,-0.00111688794412108,5.00000001294421e-11,0
0.1275,-0.00111688794409607,5.00000000406243e-11,0
0.128,-0.00111688794407108,4.99999999518064e-11,0
0.1285,-0.00111688794404608,4.99999998525397e-11,0
0.129,-0.00111688794402108,4.99999996749041e-11,0
0.1295,-0.00111688794399608,4.99999994972684e-11,0
0.13,-0.00111688794397108,4.99999993196327e-11,0
0.1305,-0.00111688794394608,4.9999999141997e-11,0
0.131,-0.00111688794392107,4.99999989643613e-11,0
0.1315,-0.00111688794389608,4.99999987867256e-11,0
0.132,-0.00111688794387108,4.999999860909e-11,0
0.1325,-0.00111688794384608,4.99999984314543e-11,0
0.133,-0.00111688794382108,4.99999982538186e-11,0
0.1335,-0.00111688794379608,4.99999980761829e-11,0
0.134,-0.00111688794377107,4.99999978985472e-11,0
0.1345,-0.00111688794374607,4.99999977209115e-11,0
0.135,-0.00111688794372108,4.99999975432759e-11,0
0.1355,-0.00111688794369608,4.99999973656402e-11,0
0.136,-0.00111688794367108,4.99999971880045e-11,0
0.1365,-0.00111688794364608,4.99999970103688e-11,0
0.137,-0.00111688794362108,4.99999968327331e-11,0
0.1375,-0.00111688794359608,4.99999966550974e-11,0
0.138,-0.00111688794357108,4.99999964774618e-11,0
0.1385,-0.00111688794354608,4.99999962998261e-11,0
0.139,-0.00111688794352108,4.99999961221904e-11,0
0.1395,-0.00111688794349608,4.99999959445547e-11,0
0.14,-0.00111688794347108,4.9999995766919e-11,0
0.1405,-0.00111688794344608,4.99999955892833e-11,0
0.141,-0.00111688794342108,4.99999954116476e-11,0
0.1415,-0.00111688794339608,4.9999995234012e-11,0
0.142,-0.00111688794337108,4.99999950563763e-11,0
0.1425,-0.00111688794334608,4.99999948787406e-11,0
0.143,-0.00111688794332108,4.99999947011049e-11,0
0.1435,-0.00111688794329608,4.99999945234692e-11,0
0.144,-0.00111688794327108,4.99999943458335e-11,0
0.1445,-0.00111688794324608,4.99999941681979e-11,0
0.145,-0.00111688794322108,4.99999939905622e-11,0
0.1455,-0.00111688794319608,4.99999938129265e-11,0
0.146,-0.00111688794317108,4.99999936352908e-11,0
0.1465,-0.00111688794314608,4.99999934576551e-11,0
0.147,-0.00111688794312108,4.99999932800194e-11,0
0.1475,-0.00111688794309608,4.99999931023838e-11,0
0.148,-0.00111688794307108,4.99999929247481e-11,0
0.1485,-0.00111688794304608,4.99999927471124e-11,0
0.149,-0.00111688794302108,4.99999925694767e-11,0
0.1495,-0.00111688794299608,4.9999992391841e-11,0
0.15,-0.00111688794297108,4.99999922142053e-11,0
0.1505,-0.00111688794294608,4.99999920365697e-11,0
0.151,-0.00111688794292108,4.9999991858934e-11,0
0.1515,-0.00111688794289608,4.99999916812983e-11,0
0.152,-0.00111688794287108,4.99999915036626e-11,0
0.1525,-0.00111688794284608,4.99999913260269e-11,0
0.153,-0.00111688794282108,4.99999911483912e-11,0
0.1535,-0.00111688794279608,4.99999909707555e-11,0
0.154,-0.00111688794277108,4.99999907931199e-11,0
0.1545,-0.00111688794274608,4.99999906154842e-11,0
0.155,-0.00111688794272108,4.99999904378485e-11,0
0.1555,-0.00111688794269608,4.99999902602128e-11,0
0.156,-0.00111688794267108,4.99999900825771e-11,0
0.1565,-0.00111688794264608,4.99999899049414e-11,0
0.157,-0.00111688794262108,4.99999897273058e-11,0
0.1575,-0.00111688794259608,4.99999895496701e-11,0
0.158,-0.00111688794257108,4.99999893720344e-11,0
0.1585,-0.00111688794254608,4.99999891943987e-11,0
0.159,-0.00111688794252108,4.9999989016763e-11,0
0.1595,-0.00111688794249608,4.99999888391273e-11,0
0.16,-0.00111688794247108,4.99999886614917e-11,0
0.1605,-0.00111688794244608,4.9999988483856e-11,0
0.161,-0.00111688794242108,4.99999883062203e-11,0
0.1615,-0.00111688794239608,4.99999881285846e-11,0
0.162,-0.00111688794237108,4.99999879509489e-11,0
0.1625,-0.00111688794234608,4.99999877733132e-11,0
0.163,-0.00111688794232108,4.99999875956776e-11,0
0.1635,-0.00111688794229608,4.99999874180419e-11,0
0.164,-0.00111688794227108,4.99999872404062e-11,0
0.1645,-0.00111688794224608,4.99999870627705e-11,0
0.165,-0.00111688794222108,4.99999868851348e-11,0
0.1655,-0.00111688794219608,4.99999867074991e-11,0
0.166,-0.00111688794217108,4.99999865298635e-11,0
0.1665,-0.00111688794214608,4.99999863522278e-11,0
0.167,-0.00111688794212108,4.99999861745921e-11,0
0.1675,-0.00111688794209608,4.99999859969564e-11,0
0.168,-0.00111688794207108,4.99999858193207e-11,0
0.1685,-0.00111688794204608,4.9999985641685e-11,0
0.169,-0.00111688794202108,4.99999854640493e-11,0
0.1695,-0.00111688794199608,4.99999852864137e-11,0
0.17,-0.00111688794197108,4.9999985108778e-11,0
0.1705,-0.00111688794194608,4.99999849311423e-11,0
0.171,-0.00111688794192108,4.99999847535066e-11,0
0.1715,-0.00111688794189608,4.99999845758709e-11,0
0.172,-0.00111688794187108,4.99999843982352e-11,0
0.1725,-0.00111688794184608,4.99999842205996e-11,0
0.173,-0.00111688794182108,4.99999840429639e-11,0
0.1735,-0.00111688794179608,4.99999838653282e-11,0
0.174,-0.00111688794177108,4.99999836876925e-11,0
0.1745,-0.00111688794174608,4.99999835100568e-11,0
0.175,-0.00111688794172108,4.99999833324211e-11,0
0.1755,-0.00111688794169608,4.99999831547855e-11,0
0.176,-0.00111688794167108,4.99999829771498e-11,0
0.1765,-0.00111688794164608,4.99999827995141e-11,0
0.177,-0.00111688794162108,4.99999826218784e-11,0
0.1775,-0.00111688794159608,4.99999824442427e-11,0
0.178,-0.00111688794157108,4.9999982266607e-11,0
0.1785,-0.00111688794154608,4.99999820889714e-11,0
0.179,-0.00111688794152108,4.99999819113357e-11,0
0.1795,-0.00111688794149608,4.99999817337e-11,0
0.18,-0.00111688794147108,4.99999815560643e-11,0
0.1805,-0.00111688794144608,4.99999813784286e-11,0
0.181,-0.00111688794142108,4.99999812007929e-11,0
0.1815,-0.00111688794139608,4.99999810231572e-11,0
0.182,-0.00111688794137108,4.99999808455216e-11,0
0.1825,-0.00111688794134608,4.99999806678859e-11,0
0.183,-0.00111688794132108,4.99999804902502e-11,0
0.1835,-0.00111688794129608,4.99999803126145e-11,0
0.184,-0.00111688794127108,4.99999801349788e-11,0
0.1845,-0.00111688794124608,4.99999799573431e-11,0
0.185,-0.00111688794122108,4.99999797797075e-11,0
0.1855,-0.00111688794119608,4.99999796020718e-11,0
0.186,-0.00111688794117108,4.99999794244361e-11,0
0.1865,-0.00111688794114608,4.99999792468004e-11,0
0.187,-0.00111688794112108,4.99999790691647e-11,0
0.1875,-0.00111688794109608,4.9999978891529e-11,0
0.188,-0.00111688794107108,4.99999787138934e-11,0
0.1885,-0.00111688794104608,4.99999785362577e-11,0
0.189,-0.00111688794102108,4.9999978358622e-11,0
0.1895,-0.00111688794099608,4.99999781809863e-11,0
0.19,-0.00111688794097108,4.99999780033506e-11,0
0.1905,-0.00111688794094608,4.99999778257149e-11,0
0.191,-0.00111688794092108,4.99999776480793e-11,0
0.1915,-0.00111688794089608,4.99999774704436e-11,0
0.192,-0.00111688794087108,4.99999772928079e-11,0
0.1925,-0.00111688794084608,4.99999771151722e-11,0
0.193,-0.00111688794082108,4.99999769375365e-11,0
0.1935,-0.00111688794079608,4.99999767599008e-11,0
0.194,-0.00111688794077108,4.99999765822652e-11,0
0.1945,-0.00111688794074608,4.99999764046295e-11,0
0.195,-0.00111688794072108,4.99999762269938e-11,0
0.1955,-0.00111688794069608,4.99999760493581e-11,0
0.196,-0.00111688794067108,4.99999758717224e-11,0
0.1965,-0.00111688794064608,4.99999756940867e-11,0
0.197,-0.00111688794062108,4.9999975516451e-11,0
0.1975,-0.00111688794059608,4.99999753388154e-11,0
0.198,-0.00111688794057108,4.99999751611797e-11,0
0.1985,-0.00111688794054608,4.9999974983544e-11,0
0.199,-0.00111688794052108,4.99999748059083e-11,0
0.1995,-0.00111688794049608,4.99999746282726e-11,0
0.19951990084761,-0.00111688794049508,4.99999746212024e-11,0
0.19951990084761,-0.00111688794049508,4.99999746212024e-11,1
0.2,-0.00111688780079807,7.25267999907665e-07,1
0.2005,-0.00111688676472538,3.01219655500212e-06,1
0.201,-0.0011168841400914,6.85014050969338e-06,1
0.2015,-0.00111687919342674,1.2226328916947e-05,1
0.202,-0.00111687117937118,1.91276697912597e-05,1
0.2025,-0.00111685940035853,2.75417444406927e-05,1
0.203,-0.0011168431634773,3.74562074688205e-05,1
0.2035,-0.00111682162752678,4.88558285772461e-05,1
0.204,-0.00111679405220169,6.17273042710531e-05,1
0.2045,-0.001116759694231,7.6056704186399e-05,1
0.205,-0.00111671780031753,9.18302676372295e-05,1
0.2055,-0.00111666771195342,0.000109034770865827,1
0.206,-0.00111660869315144,0.000127656502399199,1
0.2065,-0.00111654002803604,0.000147681877362987,1
0.207,-0.00111646100809935,0.000169097272201934,1
0.2075,-0.00111637095607717,0.000191888899328747,1
0.208,-0.0011162691469775,0.000216043221731285,1
0.2085,-0.00111615487313474,0.000241546611432278,1
0.209,-0.00111602753385132,0.000268385526279926,1
0.2095,-0.00111588647003953,0.000296546377273278,1
0.21,-0.00111573096703757,0.000326015530821674,1
0.2105,-0.00111556036074623,0.000356779364642298,1
0.211,-0.00111537411836684,0.000388824118127621,1
0.2115,-0.00111517152251544,0.000422136225130188,1
0.212,-0.00111495192014396,0.00045670205172482,1
0.2125,-0.00111471473426436,0.000492507827930683,1
0.213,-0.00111445937033105,0.000529539815173707,1
0.2135,-0.00111418516519717,0.000567784397593442,1
0.214,-0.00111389149557384,0.000607227888255613,1
0.2145,-0.0011135778734525,0.000647856363732871,1
0.215,-0.00111324363386545,0.000689656209952617,1
0.2155,-0.00111288817198863,0.000732613707700935,1
0.216,-0.00111251093099458,0.000776715067454873,1
0.2165,-0.00111211137940745,0.000821946462554548,1
0.217,-0.00111168892674101,0.000868294152782912,1
0.2175,-0.00111124301605036,0.000915744348789036,1
0.218,-0.00111077309692823,0.000964283251645202,1
0.2185,-0.00111027862550496,0.00101389705284691,1
0.219,-0.00110975906444849,0.00106457193431288,1
0.2195,-0.00110921389639513,0.00111629405707967,1
0.22,-0.00110864261531101,0.00116904956857319,1
0.2205,-0.00110804469609637,0.00122282462819439,1
0.221,-0.00110741963362412,0.00127760537445846,1
0.2215,-0.00110676692991636,0.00133337793578898,1
0.222,-0.00110608609414445,0.00139012843051789,1
0.2225,-0.00110537664262898,0.00144784296688553,1
0.223,-0.00110463809437498,0.00150650768798819,1
0.2235,-0.00110386997160509,0.00156610876641043,1
0.224,-0.0011030718166123,0.00162663223456725,1
0.2245,-0.00110224317252068,0.00168806417838726,1
0.225,-0.00110138358944881,0.00175039067526534,1
0.2255,-0.00110049262450975,0.00181359779406257,1
0.226,-0.00109956984181105,0.00187767159510627,1
0.2265,-0.0010986148103118,0.00194259816180594,1
0.227,-0.00109762710194734,0.0020083636283208,1
0.2275,-0.00109660630518799,0.00207495397952003,1
0.228,-0.00109555201110841,0.00214235525650934,1
0.2285,-0.0010944638176962,0.00221055349306385,1
0.229,-0.00109334132985189,0.00227953471562808,1
0.2295,-0.00109218415938894,0.00234928494331595,1
0.23,-0.00109099192523141,0.00241979020501798,1
0.2305,-0.00108976425395662,0.00249103658638086,1
0.231,-0.0010885007776214,0.00256301004163835,1
0.2315,-0.00108720113582356,0.00263569657206173,1
0.232,-0.00108586497508467,0.00270908217252377,1
0.2325,-0.00108449194884995,0.00278315283149877,1
0.233,-0.00108308171748837,0.00285789453106255,1
0.2335,-0.00108163394892221,0.00293329325568102,1
0.234,-0.0010801483231254,0.00300933505499682,1
0.2345,-0.00107862451828394,0.00308600585065778,1
0.235,-0.00107706222317955,0.00316329160916677,1
0.2355,-0.0010754611335763,0.00324117829144714,1
0.236,-0.00107382095222067,0.00331965185284268,1
0.2365,-0.0010721413888415,0.00339869824311767,1
0.237,-0.00107042216021997,0.00347830340909023,1
0.2375,-0.00106866299236697,0.00355845337656486,1
0.238,-0.00106686361500465,0.00363913404267484,1
0.2385,-0.00106502376619261,0.0037203313499654,1
0.239,-0.00106314319103147,0.00380203123760963,1
0.2395,-0.00106122164166655,0.00388421964154477,1
0.24,-0.00105925887729142,0.0039668824946085,1
0.2405,-0.00105725466415156,0.00405000572667521,1
0.241,-0.00105520877554798,0.00413357526479231,1
0.2415,-0.00105312099184083,0.00421757703331648,1
0.242,-0.00105099110045303,0.00430199695405,1
0.2425,-0.0010488188958739,0.00438682094637701,1
0.243,-0.00104660417966276,0.00447203492739979,1
0.2435,-0.00104434676045257,0.00455762481207508,1
0.244,-0.00104204645395353,0.00464357651335033,1
0.2445,-0.00103970308254282,0.00472987593829346,1
0.245,-0.00103731647628978,0.00481650899811762,1
0.2455,-0.00103488647217258,0.00490346160070009,1
0.246,-0.00103241291421009,0.00499071965196015,1
0.2465,-0.00102989565351293,0.00507826905645401,1
0.247,-0.0010273345482869,0.00516609571750954,1
0.2475,-0.00102472946383644,0.00525418553736097,1
0.248,-0.0010220802725681,0.0053425244172837,1
0.2485,-0.00101938685399399,0.00543109825772895,1
0.249,-0.00101664909473529,0.00551989295845855,1
0.2495,-0.00101386688852562,0.00560889441867965,1
0.25,-0.00101104013621459,0.00569808853717948,1
0.2505,-0.0010081687457712,0.00578746121246003,1
0.251,-0.00100525263228736,0.00587699834287287,1
0.2515,-0.00100229170340748,0.00596668586620331,1
0.252,-0.000999285891808649,0.00605650967189481,1
