"time","rev.phi","rev.w"
0,0,0
0.001,9.85748831293608e-05,0.278893843696804
0.002,0.000665776669200885,0.886968892880659
0.003,0.00190320478199558,1.59059790651686
0.004,0.00383548357429945,2.2619706708426
0.005,0.006395847381041,2.8407716934684
0.006,0.0094793616473565,3.30732663197744
0.007,0.0129739221839754,3.66453053875169
0.008,0.0167765481639617,3.92625213471922
0.009,0.0208005246086579,4.11027202577331
0.01,0.0249771191601088,4.23430658973794
0.011,0.0292543969105308,4.31402500012226
0.012,0.0335947167474195,4.36228966038755
0.013,0.037971855463911,4.38909664613935
0.014,0.0423682638697864,4.40186632085569
0.015,0.0467727058449553,4.40588957880951
0.016,0.0511783654503811,4.40479160957891
0.017,0.0555813975273842,4.40094955531303
0.018,0.0599798617678795,4.39584455340002
0.019,0.06437296814726,4.39034269355204
0.02,0.068760577036673,4.3849023954794
0.021,0.0731428676186998,4.37972651696897
0.022,0.0775201396453816,4.37486688100249
0.023,0.081892699477603,4.37029380613229
0.024,0.0862608019815434,4.36594034471183
0.025,0.0906246280968679,4.36172836948522
0.026,0.0949842813431613,4.35758324161052
0.027,0.0993397954443264,4.35344035811621
0.028,0.103691145808692,4.34924727232605
0.029,0.108038261092388,4.34496489622493
0.03,0.112381036159609,4.34056410104311
0.031,0.116719341771669,4.33602456556116
0.032,0.121053032082675,4.33133219680767
0.033,0.125381949673272,4.32647766666206
0.034,0.1297059295397,4.32145546853701
0.035,0.13402480231459,4.31626266370601
0.036,0.138338396578084,4.31089800039794
0.037,0.142646540096436,4.30536115303602
0.038,0.146949060733481,4.29965224202954
0.039,0.151245786659622,4.29377165965539
0.04,0.155536546543166,4.28771990464918
0.041,0.159821169494138,4.2814975388375
0.042,0.164099485188999,4.27510512921475
0.043,0.168371323801725,4.26854328003174
0.044,0.172636516057765,4.261812478596
0.045,0.176894893182789,4.25491330935342
0.046,0.181146286852796,4.24784613444452
0.047,0.185390529212142,4.24061118095494
0.048,0.189627452932776,4.23320878377958
0.049,0.193856890368884,4.22563928119705
0.05,0.198078674909828,4.21790286259197
0.051,0.202292639858316,4.20999983380742
0.052,0.206498618639137,4.20193057683284
0.053,0.210696445302399,4.19369532159357
0.054,0.214885954029142,4.18529449991205
0.055,0.21906697933591,4.17672843569096
0.056,0.223239357124247,4.16799743329042
0.057,0.227402923905328,4.15910173621865
0.058,0.23155751437535,4.1500416924278
0.059,0.23570296389831,4.14081761407187
0.06,0.239839107838209,4.13142981330486
0.061,0.243965784311479,4.12187882159173
0.062,0.2480828323485,4.11216524322005
0.063,0.252190085676484,4.10228925992634
0.064,0.256287380504989,4.09225125123768
0.065,0.26037455304357,4.08205159668115
0.066,0.264451446124138,4.07169081311812
0.067,0.26851790684996,4.06116950598921
0.068,0.27257376548602,4.05048793154312
0.069,0.276618860037961,4.03964650655413
0.07,0.280653028511424,4.02864564779651
0.071,0.284676115685192,4.01748582772772
0.072,0.288687974568798,4.00616758647166
0.073,0.292688435298806,3.99469127610953
0.074,0.296677338058332,3.98305733131703
0.075,0.300654523030498,3.97126618676984
0.076,0.304619836191067,3.95931831325445
0.077,0.308573135178514,3.9472142542615
0.078,0.312514251308296,3.93495438918657
0.079,0.316443027034681,3.92253916686347
0.08,0.320359304811933,3.90996903612599
0.081,0.324262930531819,3.89724452226087
0.082,0.328153762735042,3.88436643187788
0.083,0.332031639274594,3.87133511147461
0.084,0.335896406747466,3.85815110202255
0.085,0.339747912195909,3.84481495439623
0.086,0.343586003107438,3.83132722937312
0.087,0.347410527414827,3.81768849763369
0.088,0.351221337247068,3.80389906002799
0.089,0.355018283569879,3.78995934726824
0.09,0.358801214581298,3.77587003957946
0.091,0.362569981102858,3.76163166464461
