"time","junctionIdeal.medium.h","junctionIdeal.medium.p","junctionVolume.medium.h","pipe1.mediums[1].h","pipe1.mediums[1].p","pipe2.mediums[1].h","pipe2.mediums[1].p","pipe3.mediums[1].h","pipe3.mediums[1].p","valveOpening1.a","valveOpening1.b","valveOpening1.last","valveOpening1.nextEvent","valveOpening2.a","valveOpening2.b","valveOpening2.last","valveOpening2.nextEvent"
1.244,101575.838190403,182131.012249474,88904.213905289,103743.310537259,341114.796279472,89930.7676438452,103336.05509989,89934.0717066473,101905.889319575,-1,2,3,2,0,1,2,3
1.245,101585.832224196,182134.642396042,88908.9563685933,103751.756479967,341116.576254373,89936.0494892041,103345.051974317,89939.3909085881,101905.976134583,-1,2,3,2,0,1,2,3
1.246,101595.819045338,182138.287235069,88913.7013852851,103760.194715101,341118.363591894,89941.3333229384,103354.084829562,89944.7123600784,101906.063298454,-1,2,3,2,0,1,2,3
1.247,101605.798649375,182141.946829577,88918.4489537183,103768.625249926,341120.158323522,89946.6191402831,103363.153818931,89950.0360572594,101906.150812688,-1,2,3,2,0,1,2,3
1.248,101615.771031856,182145.621242584,88923.1990722471,103777.048091704,341121.960480746,89951.9069364731,103372.259095727,89955.3619962722,101906.238678785,-1,2,3,2,0,1,2,3
1.249,101625.736188329,182149.310537112,88927.9517392253,103785.4632477,341123.770095051,89957.1967067434,103381.400813257,89960.6901732581,101906.326898246,-1,2,3,2,0,1,2,3
1.25,101635.694114341,182153.014776181,88932.7069530071,103793.870725178,341125.587197928,89962.4884463291,103390.579124826,89966.0205843584,101906.41547257,-1,2,3,2,0,1,2,3
1.251,101645.644805441,182156.73402281,88937.4647119465,103802.2705314,341127.411820861,89967.7821504649,103399.794183737,89971.3532257143,101906.504403259,-1,2,3,2,0,1,2,3
1.252,101655.588257177,182160.46834002,88942.2250143974,103810.662673631,341129.243995341,89973.0778143858,103409.046143298,89976.6880934669,101906.593691812,-1,2,3,2,0,1,2,3
1.253,101665.524465095,182164.217790831,88946.9878587139,103819.047159135,341131.083752853,89978.375433327,103418.335156811,89982.0251837577,101906.683339729,-1,2,3,2,0,1,2,3
1.254,101675.45344521,182167.982655496,88951.7532385772,103827.4239917,341132.931233325,89983.6750019571,103427.661901349,89987.3644940681,101906.773353689,-1,2,3,2,0,1,2,3
1.255,101685.375594663,182171.76726011,88956.5210606388,103835.793110394,341134.788596333,89988.9765044016,103437.036808906,89992.7060468439,101906.863836792,-1,2,3,2,0,1,2,3
1.256,101695.290536019,182175.567708339,88961.291408422,103844.154585818,341136.653896891,89994.2799462134,103446.450486398,89998.0498137959,101906.954696176,-1,2,3,2,0,1,2,3
1.257,101705.198267226,182179.384088685,88966.0642797325,103852.508424828,341138.527179207,89999.5853225612,103455.903148574,90003.3957912226,101907.045933948,-1,2,3,2,0,1,2,3
1.258,101715.09878628,182183.216490157,88970.8396723654,103860.854634272,341140.408487743,90004.8926286122,103465.395011394,90008.7439754255,101907.137552229,-1,2,3,2,0,1,2,3
1.259,101724.992091224,182187.065002263,88975.6175841049,103869.19322099,341142.297867207,90010.2018595324,103474.926292032,90014.0943627094,101907.22955315,-1,2,3,2,0,1,2,3
1.26,101734.87818015,182190.929715014,88980.3980127243,103877.524191814,341144.195362563,90015.5130104863,103484.49720887,90019.4469493819,101907.321938855,-1,2,3,2,0,1,2,3
1.261,101744.757051194,182194.810718926,88985.1809559864,103885.847553568,341146.101019022,90020.8260766372,103494.107981507,90024.801731754,101907.414711498,-1,2,3,2,0,1,2,3
1.262,101754.628702543,182198.708105016,88989.9664116428,103894.163313067,341148.014882047,90026.1410531472,103503.758830749,90030.1587061397,101907.507873249,-1,2,3,2,0,1,2,3
1.263,101764.493132428,182202.621964803,88994.7543774346,103902.471477119,341149.936997354,90031.4579351769,103513.449978618,90035.5178688561,101907.601426285,-1,2,3,2,0,1,2,3
1.264,101774.350339131,182206.552390309,88999.5448510919,103910.772052524,341151.867410907,90036.7767178858,103523.181648345,90040.8792162232,101907.695372799,-1,2,3,2,0,1,2,3
1.265,101784.200320978,182210.49947406,89004.3378303341,103919.065046074,341153.806168922,90042.0973964319,103532.954064373,90046.2427445645,101907.789714994,-1,2,3,2,0,1,2,3
1.266,101794.043076343,182214.463309083,89009.1333128696,103927.350464553,341155.753317866,90047.4199659719,103542.767452359,90051.6084502063,101907.884455085,-1,2,3,2,0,1,2,3
1.267,101803.87860365,182218.443988908,89013.9312963962,103935.628314736,341157.708904457,90052.7444216614,103552.622039171,90056.9763294781,101907.979595301,-1,2,3,2,0,1,2,3
1.268,101813.706901368,182222.441607569,89018.7317786008,103943.89860339,341159.672975664,90058.0707586543,103562.518052887,90062.3463787124,101908.07513788,-1,2,3,2,0,1,2,3
1.269,101823.527968012,182226.4562596,89023.5347571595,103952.161337275,341161.645578707,90063.3989721037,103572.4557228,90067.7185942451,101908.171085073,-1,2,3,2,0,1,2,3
1.27,101833.341802149,182230.488040041,89028.3402297376,103960.416523143,341163.626761056,90068.729057161,103582.435279412,90073.0929724148,101908.267439144,-1,2,3,2,0,1,2,3
1.271,101843.148402387,182234.537044431,89033.1481939896,103968.664167738,341165.616570433,90074.0610089764,103592.456954439,90078.4695095635,101908.364202369,-1,2,3,2,0,1,2,3
1.272,101852.947767388,182238.603368814,89037.9586475591,103976.904277794,341167.61505481,90079.3948226988,103602.520980808,90083.8482020361,101908.461377035,-1,2,3,2,0,1,2,3
1.273,101862.739895856,182242.687109736,89042.7715880789,103985.136860039,341169.62226241,90084.7304934758,103612.627592657,90089.2290461808,101908.55896544,-1,2,3,2,0,1,2,3
1.274,101872.524786546,182246.788364246,89047.5870131712,103993.361921192,341171.638241708,90090.0680164536,103622.777025338,90094.6120383488,101908.656969897,-1,2,3,2,0,1,2,3
1.275,101882.302438258,182250.907229895,89052.4049204471,104001.579467965,341173.663041429,90095.4073867774,103632.969515413,90099.9971748943,101908.755392728,-1,2,3,2,0,1,2,3
1.276,101892.07284984,182255.043804737,89057.2253075071,104009.789507061,341175.69671055,90100.7485995907,103643.205300657,90105.3844521748,101908.854236268,-1,2,3,2,0,1,2,3
1.277,101901.836020188,182259.198187328,89062.0481719407,104017.992045175,341177.739298295,90106.0916500358,103653.484620056,90110.7738665508,101908.953502866,-1,2,3,2,0,1,2,3
1.278,101911.591948245,182263.370476728,89066.8735113267,104026.187088994,341179.790854145,90111.4365332539,103663.807713809,90116.1654143858,101909.05319488,-1,2,3,2,0,1,2,3
1.279,101921.340633,182267.560772498,89071.7013232332,104034.374645197,341181.851427828,90116.7832443845,103674.174823326,90121.5590920466,101909.153314681,-1,2,3,2,0,1,2,3
1.28,101931.082073493,182271.769174703,89076.5316052172,104042.554720457,341183.921069323,90122.1317785663,103684.586191228,90126.954895903,101909.253864652,-1,2,3,2,0,1,2,3
1.281,101940.816268807,182275.995783909,89081.3643548252,104050.727321435,341185.99982886,90127.4821309363,103695.042061351,90132.3528223279,101909.354847189,-1,2,3,2,0,1,2,3
1.282,101950.543218075,182280.240701187,89086.1995695927,104058.892454786,341188.087756922,90132.8342966302,103705.54267874,90137.7528676972,101909.456264699,-1,2,3,2,0,1,2,3
1.283,101960.262920477,182284.504028109,89091.0372470443,104067.050127158,341190.184904241,90138.1882707826,103716.088289653,90143.1550283902,101909.5581196,-1,2,3,2,0,1,2,3
1.284,101969.975375239,182288.78586675,89095.8773846941,104075.20034519,341192.2913218,90143.5440485267,103726.679141559,90148.559300789,101909.660414324,-1,2,3,2,0,1,2,3
1.285,101979.680581636,182293.086319686,89100.7199800451,104083.343115512,341194.407060833,90148.9016249943,103737.315483139,90153.965681279,101909.763151314,-1,2,3,2,0,1,2,3
1.286,101989.37853899,182297.405489999,89105.5650305897,104091.478444748,341196.532172826,90154.260995316,103747.997564289,90159.3741662485,101909.866333024,-1,2,3,2,0,1,2,3
1.287,101999.069237566,182301.743640662,89110.4125336554,104099.606340415,341198.666790663,90159.6221523552,103758.726004927,90164.7847547074,101909.969965734,-1,2,3,2,0,1,2,3
1.288,102008.752660242,182306.101165273,89115.2624864337,104107.726810761,341200.811113728,90164.9850871243,103769.501727279,90170.197447806,101910.074058844,-1,2,3,2,0,1,2,3
1.289,102018.428828324,182310.477786056,89120.1148867532,104115.839860219,341202.964999589,90170.3498001854,103780.324100117,90175.6122356612,101910.178605703,-1,2,3,2,0,1,2,3
1.29,102028.097741138,182314.873611334,89124.96973206,104123.945495396,341205.128502382,90175.7162866179,103791.193385663,90181.0291147266,101910.283608891,-1,2,3,2,0,1,2,3
1.291,102037.759398053,182319.288749998,89129.8270197892,104132.043722894,341207.301676524,90181.084541499,103802.109847498,90186.4480814606,101910.389071002,-1,2,3,2,0,1,2,3
1.292,102047.413798484,182323.723311504,89134.6867473648,104140.134549308,341209.484576718,90186.4545599036,103813.073750562,90191.8691323252,101910.494994643,-1,2,3,2,0,1,2,3
1.293,102057.060941888,182328.177405875,89139.5489122001,104148.217981222,341211.677257947,90191.8263369043,103824.085361155,90197.2922637868,101910.601382434,-1,2,3,2,0,1,2,3
1.294,102066.700827767,182332.651143699,89144.4135116978,104156.294025215,341213.879775479,90197.1998675718,103835.144946934,90202.7174723161,101910.708237011,-1,2,3,2,0,1,2,3
1.295,102076.333455665,182337.144636131,89149.2805432492,104164.362687858,341216.092184866,90202.5751469743,103846.252776917,90208.1447543875,101910.81556102,-1,2,3,2,0,1,2,3
1.296,102085.958825171,182341.657994891,89154.150004235,104172.423975714,341218.314541942,90207.9521701779,103857.409121479,90213.5741064799,101910.923357123,-1,2,3,2,0,1,2,3
1.297,102095.576935918,182346.191332266,89159.0218920252,104180.477895338,341220.546902824,90213.3309322464,103868.614252353,90219.0055250764,101911.031627994,-1,2,3,2,0,1,2,3
1.298,102105.187787582,182350.744761109,89163.8962039785,104188.524453277,341222.789323914,90218.7114282416,103879.868442634,90224.4390066638,101911.140376323,-1,2,3,2,0,1,2,3
1.299,102114.791379882,182355.31839484,89168.7729374432,104196.563656072,341225.041861894,90224.0936532228,103891.171966772,90229.8745477336,101911.24960481,-1,2,3,2,0,1,2,3
1.3,102124.387712584,182359.912347444,89173.6520897563,104204.595510255,341227.304573733,90229.4776022474,103902.525100578,90235.312144781,101911.359316171,-1,2,3,2,0,1,2,3
1.301,102133.976785493,182364.526733471,89178.5336582443,104212.62002235,341229.577516681,90234.8632703703,103913.928121222,90240.7517943056,101911.469513134,-1,2,3,2,0,1,2,3
1.302,102143.55859846,182369.16166804,89183.4176402225,104220.637198874,341231.860748271,90240.2506526444,103925.381307231,90246.193492811,101911.580198442,-1,2,3,2,0,1,2,3
1.303,102153.133151382,182373.817266833,89188.3040329955,104228.647046336,341234.154326321,90245.6397441202,103936.884938493,90251.6372368052,101911.691374851,-1,2,3,2,0,1,2,3
1.304,102162.700444196,182378.493646101,89193.192833857,104236.649571238,341236.45830893,90251.0305398461,103948.439296253,90257.0830227999,101911.803045129,-1,2,3,2,0,1,2,3
1.305,102172.260476884,182383.190922659,89198.08404009,104244.644780074,341238.772754482,90256.4230348684,103960.044663116,90262.5308473113,101911.91521206,-1,2,3,2,0,1,2,3
1.306,102181.813249473,182387.909213889,89202.9776489662,104252.632679329,341241.097721643,90261.8172242309,103971.701323045,90267.9807068597,101912.027878439,-1,2,3,2,0,1,2,3
1.307,102191.358762032,182392.648637739,89207.8736577468,104260.613275483,341243.433269364,90267.2131029754,103983.409561362,90273.4325979695,101912.141047076,-1,2,3,2,0,1,2,3
1.308,102200.897014675,182397.409312724,89212.772063682,104268.586575005,341245.779456876,90272.6106661415,103995.169664747,90278.8865171691,101912.254720795,-1,2,3,2,0,1,2,3
1.309,102210.428007558,182402.191357922,89217.6728640111,104276.55258436,341248.136343698,90278.0099087665,104006.981921241,90284.3424609913,101912.368902431,-1,2,3,2,0,1,2,3
1.31,102219.951740883,182406.994892982,89222.5760559626,104284.511310002,341250.503989627,90283.4108258855,104018.846620242,90289.8004259728,101912.483594837,-1,2,3,2,0,1,2,3
1.311,102229.468214894,182411.820038114,89227.4816367541,104292.462758379,341252.882454748,90288.8134125314,104030.764052506,90295.2604086548,101912.598800874,-1,2,3,2,0,1,2,3
1.312,102238.97742988,182416.666914098,89232.3896035923,104300.406935932,341255.271799425,90294.2176637349,104042.73451015,90300.7224055821,101912.71452342,-1,2,3,2,0,1,2,3
1.313,102248.479386172,182421.535642278,89237.299953673,104308.343849092,341257.672084307,90299.6235745244,104054.758286648,90306.1864133041,101912.830765366,-1,2,3,2,0,1,2,3
1.314,102257.974084147,182426.426344565,89242.2126841812,104316.273504285,341260.083370328,90305.0311399263,104066.835676834,90311.6524283742,101912.947529616,-1,2,3,2,0,1,2,3
1.315,102267.461524224,182431.339143436,89247.1277922911,104324.195907927,341262.505718704,90310.4403549645,104078.9669769,90317.12044735,101913.064819087,-1,2,3,2,0,1,2,3
1.316,102276.941706865,182436.274161934,89252.0452751658,104332.111066428,341264.939190931,90315.851214661,104091.152484398,90322.5904667931,101913.182636712,-1,2,3,2,0,1,2,3
1.317,102286.414632578,182441.231523668,89256.9651299576,104340.018986189,341267.383848794,90321.2637140353,104103.392498236,90328.0624832693,101913.300985434,-1,2,3,2,0,1,2,3
1.318,102295.880301914,182446.211352812,89261.8873538081,104347.919673604,341269.839754357,90326.6778481049,104115.687318683,90333.5364933487,101913.419868211,-1,2,3,2,0,1,2,3
1.319,102305.338715468,182451.21377411,89266.8119438478,104355.81313506,341272.306969969,90332.0936118849,104128.037247368,90339.0124936053,101913.539288016,-1,2,3,2,0,1,2,3
1.32,102314.78983576,182456.239902554,89271.7389035104,104363.699381887,341274.786048439,90337.5109995204,104140.444926456,90344.4904854304,101913.659271441,-1,2,3,2,0,1,2,3
1.321,102324.233659085,182461.289977971,89276.6682306314,104371.578421025,341277.277109123,90342.930005922,104152.910929627,90349.9704659606,101913.779824201,-1,2,3,2,0,1,2,3
1.322,102333.670219972,182466.363249076,89281.5999167096,104379.450254446,341279.779780493,90348.3506268684,104165.433488033,90355.4524275138,101913.900928374,-1,2,3,2,0,1,2,3
1.323,102343.09951877,182471.459853781,89286.5339589016,104387.314888562,341282.294131433,90353.7728573562,104178.012934513,90360.9363667339,101914.022587244,-1,2,3,2,0,1,2,3
1.324,102352.521555864,182476.579930778,89291.4703543544,104395.172329775,341284.820231214,90359.1966923798,104190.649603769,90366.4222802698,101914.144804117,-1,2,3,2,0,1,2,3
1.325,102361.936331674,182481.723619536,89296.4091002059,104403.022584482,341287.358149497,90364.6221269312,104203.343832368,90371.9101647756,101914.267582314,-1,2,3,2,0,1,2,3
1.326,102371.343846656,182486.891060305,89301.350193584,104410.865659073,341289.907956332,90370.049156,104216.095958735,90377.4000169104,101914.390925179,-1,2,3,2,0,1,2,3
1.327,102380.744101302,182492.082394114,89306.2936316076,104418.701559933,341292.469722157,90375.4777745734,104228.906323161,90382.8918333389,101914.51483607,-1,2,3,2,0,1,2,3
1.328,102390.137096137,182497.297762772,89311.2394113856,104426.530293437,341295.043517798,90380.9079776362,104241.775267799,90388.3856107306,101914.639318367,-1,2,3,2,0,1,2,3
1.329,102399.522831725,182502.537308865,89316.1875300177,104434.351865958,341297.629414473,90386.3397601708,104254.703136664,90393.8813457603,101914.764375466,-1,2,3,2,0,1,2,3
1.33,102408.901308662,182507.801175762,89321.137984594,104442.166283858,341300.227483785,90391.7731171571,104267.690275634,90399.3790351081,101914.890010784,-1,2,3,2,0,1,2,3
1.331,102418.272527584,182513.089507606,89326.090772195,104449.973553494,341302.837797729,90397.2080435728,104280.737032448,90404.8786754591,101915.016227755,-1,2,3,2,0,1,2,3
1.332,102427.636489157,182518.402449325,89331.0458898919,104457.773681218,341305.460428686,90402.644534393,104293.843756711,90410.3802635036,101915.143029832,-1,2,3,2,0,1,2,3
1.333,102436.993194088,182523.740146622,89336.0033347462,104465.566673374,341308.095449428,90408.0825845907,104307.010799888,90415.8837959373,101915.270420487,-1,2,3,2,0,1,2,3
1.334,102446.342643115,182529.102745982,89340.9631038098,104473.352536298,341310.742933114,90413.522189136,104320.238515307,90421.3892694609,101915.398403209,-1,2,3,2,0,1,2,3
1.335,102455.684837015,182534.490394667,89345.9251941254,104481.131276321,341313.402953293,90418.9633429971,104333.527258158,90426.8966807802,101915.526981508,-1,2,3,2,0,1,2,3
1.336,102465.019776597,182539.90324072,89350.889602726,104488.902899768,341316.075583903,90424.4060411395,104346.877385495,90432.4060266063,101915.656158911,-1,2,3,2,0,1,2,3
1.337,102474.347462709,182545.341432962,89355.856326635,104496.667412956,341318.76089927,90429.8502785265,104360.289256234,90437.9173036555,101915.785938964,-1,2,3,2,0,1,2,3
1.338,102483.667896232,182550.805120994,89360.8253628665,104504.424822196,341321.45897411,90435.2960501188,104373.763231153,90443.4305086492,101915.916325232,-1,2,3,2,0,1,2,3
1.339,102492.981078085,182556.294455196,89365.7967084249,104512.175133793,341324.169883525,90440.7433508749,104387.299672893,90448.9456383141,101916.047321297,-1,2,3,2,0,1,2,3
1.34,102502.287009219,182561.809586729,89370.7703603051,104519.918354043,341326.89370301,90446.1921757506,104400.898945959,90454.462689382,101916.178930761,-1,2,3,2,0,1,2,3
1.341,102511.585690623,182567.35066753,89375.7463154927,104527.654489239,341329.630508444,90451.6425196997,104414.561416716,90459.9816585898,101916.311157244,-1,2,3,2,0,1,2,3
1.342,102520.877123322,182572.917850317,89380.7245709635,104535.383545664,341332.3803761,90457.0943776734,104428.287453393,90465.5025426798,101916.444004386,-1,2,3,2,0,1,2,3
1.343,102530.161308375,182578.511288588,89385.705123684,104543.105529597,341335.143382635,90462.5477446204,104442.077426081,90471.0253383992,101916.577475843,-1,2,3,2,0,1,2,3
1.344,102539.438246877,182584.13113662,89390.6879706111,104550.820447308,341337.919605098,90468.0026154871,104455.931706736,90476.5500425006,101916.711575292,-1,2,3,2,0,1,2,3
1.345,102548.707939958,182589.777549467,89395.6731086921,104558.528305063,341340.709120925,90473.4589852176,104469.850669172,90482.0766517418,101916.846306427,-1,2,3,2,0,1,2,3
1.346,102557.970388785,182595.450682965,89400.660534865,104566.229109119,341343.512007942,90478.9168487534,104483.83468907,90487.6051628855,101916.981672962,-1,2,3,2,0,1,2,3
1.347,102567.225594559,182601.150693729,89405.6502460581,104573.922865727,341346.328344364,90484.3762010338,104497.884143971,90493.1355727,101917.117678628,-1,2,3,2,0,1,2,3
1.348,102576.473558517,182606.877739151,89410.6422391903,104581.609581133,341349.158208793,90489.8370369955,104511.999413279,90498.6678779583,101917.254327175,-1,2,3,2,0,1,2,3
1.349,102585.714281932,182612.631977405,89415.6365111708,104589.289261575,341352.001680221,90495.2993515731,104526.180878261,90504.2020754391,101917.391622372,-1,2,3,2,0,1,2,3
1.35,102594.947766112,182618.413567442,89420.6330588996,104596.961913284,341354.85883803,90500.7631396983,104540.428922048,90509.7381619258,101917.529568008,-1,2,3,2,0,1,2,3
1.351,102604.174012401,182624.222668995,89425.631879267,104604.627542485,341357.729761988,90506.228396301,104554.74392963,90515.2761342073,101917.668167887,-1,2,3,2,0,1,2,3
1.352,102613.393022177,182630.059442573,89430.6329691536,104612.286155396,341360.614532254,90511.6951163083,104569.126287864,90520.8159890775,101917.807425835,-1,2,3,2,0,1,2,3
1.353,102622.604741233,182635.927461312,89435.636342499,104619.937762832,341363.51493439,90517.1632938293,104583.584548339,90526.3577335989,101917.94742703,-1,2,3,2,0,1,2,3
1.354,102631.809200315,182641.825090218,89440.6419871748,104627.582368574,341366.430151279,90522.6329242162,104598.114802148,90531.90135917,101918.088132493,-1,2,3,2,0,1,2,3
1.355,102641.006418507,182647.751412711,89445.6498946335,104635.219977363,341369.359724819,90528.1040026469,104612.714859185,90537.4468593532,101918.229520373,-1,2,3,2,0,1,2,3
1.356,102650.196396913,182653.706618095,89450.6600618462,104642.850595427,341372.303749553,90533.5765240329,104627.385175187,90542.9942310406,101918.37159518,-1,2,3,2,0,1,2,3
1.357,102659.379136661,182659.690896951,89455.672485777,104650.474228986,341375.262320665,90539.0504832832,104642.126208945,90548.5434711307,101918.514361456,-1,2,3,2,0,1,2,3
1.358,102668.55463891,182665.704441142,89460.6871633832,104658.090884255,341378.235533977,90544.5258753042,104656.938422312,90554.0945765288,101918.657823773,-1,2,3,2,0,1,2,3
1.359,102677.722904843,182671.747443807,89465.7040916149,104665.700567442,341381.223485949,90550.0026949999,104671.822280196,90559.6475441469,101918.801986733,-1,2,3,2,0,1,2,3
1.36,102686.883935674,182677.820099366,89470.7232674152,104673.30328475,341384.226273679,90555.4809372716,104686.778250564,90565.2023709037,101918.94685497,-1,2,3,2,0,1,2,3
1.361,102696.037732642,182683.922603517,89475.7446877203,104680.899042375,341387.243994904,90560.9605970181,104701.806804439,90570.7590537246,101919.092433147,-1,2,3,2,0,1,2,3
1.362,102705.184297013,182690.055153237,89480.7683494592,104688.487846509,341390.276748,90566.441669136,104716.908415905,90576.3175895415,101919.238725959,-1,2,3,2,0,1,2,3
1.363,102714.323630081,182696.217946781,89485.7942495541,104696.069703337,341393.324631981,90571.9241485189,104732.083562101,90581.8779752933,101919.385738129,-1,2,3,2,0,1,2,3
1.364,102723.455733168,182702.411183684,89490.82238492,104703.644619038,341396.3877465,90577.4080300584,104747.332723226,90587.4402079252,101919.533474412,-1,2,3,2,0,1,2,3
1.365,102732.580607624,182708.635064758,89495.852752465,104711.212599784,341399.466191846,90582.893308643,104762.656382534,90593.0042843895,101919.681939594,-1,2,3,2,0,1,2,3
1.366,102741.698254824,182714.889792098,89500.8853490901,104718.773651743,341402.560068949,90588.3799791592,104778.055026339,90598.5702016448,101919.831138492,-1,2,3,2,0,1,2,3
1.367,102750.808676172,182721.175569072,89505.9201716894,104726.327781075,341405.669479377,90593.8680364906,104793.529144013,90604.1379566566,101919.981075951,-1,2,3,2,0,1,2,3
1.368,102759.911873099,182727.492600331,89510.9572171499,104733.874993937,341408.794525337,90599.3574755187,104809.079227984,90609.7075463971,101920.131756848,-1,2,3,2,0,1,2,3
1.369,102769.007847064,182733.841091804,89515.9964823517,104741.415296477,341411.935309672,90604.848291122,104824.705773739,90615.2789678451,101920.283186092,-1,2,3,2,0,1,2,3
1.37,102778.096599551,182740.221250698,89521.0379641676,104748.948694839,341415.091935866,90610.3404781768,104840.409279823,90620.852217986,101920.435368619,-1,2,3,2,0,1,2,3
1.371,102787.178132076,182746.6332855,89526.0816594636,104756.47519516,341418.264508041,90615.8340315568,104856.190247839,90626.4272938122,101920.588309398,-1,2,3,2,0,1,2,3
1.372,102796.252446177,182753.077405974,89531.1275650989,104763.994803571,341421.453130955,90621.3289461331,104872.049182445,90632.0041923224,101920.742013429,-1,2,3,2,0,1,2,3
1.373,102805.319543423,182759.553823165,89536.1756779252,104771.507526199,341424.657910009,90626.8252167744,104887.986591362,90637.5829105222,101920.89648574,-1,2,3,2,0,1,2,3
1.374,102814.379425409,182766.062749395,89541.2259947875,104779.013369162,341427.878951238,90632.322838347,104904.002985364,90643.1634454239,101921.051731392,-1,2,3,2,0,1,2,3
1.375,102823.432093757,182772.604398266,89546.2785125238,104786.512338575,341431.116361318,90637.8218057142,104920.098878284,90648.7457940463,101921.207755474,-1,2,3,2,0,1,2,3
1.376,102832.477550119,182779.178984658,89551.333227965,104794.004440544,341434.370247563,90643.3221137374,104936.274787015,90654.3299534152,101921.364563109,-1,2,3,2,0,1,2,3
1.377,102841.51579617,182785.786724731,89556.3901379349,104801.489681172,341437.640717925,90648.823757275,104952.531231506,90659.9159205626,101921.522159446,-1,2,3,2,0,1,2,3
1.378,102850.546833617,182792.427835923,89561.4492392504,104808.968066555,341440.927880995,90654.3267311831,104968.868734763,90665.5036925278,101921.680549668,-1,2,3,2,0,1,2,3
1.379,102859.57066419,182799.102536951,89566.5105287214,104816.439602783,341444.231846001,90659.8310303153,104985.287822852,90671.0932663563,101921.839738988,-1,2,3,2,0,1,2,3
1.38,102868.587289649,182805.81104781,89571.5740031508,104823.904295938,341447.552722812,90665.3366495226,105001.789024894,90676.6846391004,101921.999732648,-1,2,3,2,0,1,2,3
1.381,102877.596711782,182812.553589776,89576.6396593344,104831.3621521,341450.890621933,90670.8435836535,105018.372873071,90682.2778078192,101922.160535921,-1,2,3,2,0,1,2,3
1.382,102886.598932402,182819.330385401,89581.7074940609,104838.813177341,341454.245654508,90676.3518275539,105035.03990262,90687.8727695783,101922.322154112,-1,2,3,2,0,1,2,3
1.383,102895.593953351,182826.141658518,89586.7775041123,104846.257377726,341457.617932322,90681.8613760674,105051.790651839,90693.4695214503,101922.484592554,-1,2,3,2,0,1,2,3
1.384,102904.581776498,182832.987634238,89591.8496862632,104853.694759315,341461.007567795,90687.3722240349,105068.625662079,90699.0680605141,101922.647856613,-1,2,3,2,0,1,2,3
1.385,102913.562403739,182839.868538951,89596.9240372816,104861.125328164,341464.414673987,90692.8843662948,105085.545477754,90704.6683838555,101922.811951683,-1,2,3,2,0,1,2,3
1.386,102922.535795852,182846.784985026,89602.0005623908,104868.549087669,341467.839571319,90698.397783546,105102.551233608,90710.2705033902,101922.976892644,-1,2,3,2,0,1,2,3
1.387,102931.501990333,182853.73686908,89607.079251034,104875.966046162,341471.282195548,90703.9124828344,105119.642972842,90715.874403412,101923.142676786,-1,2,3,2,0,1,2,3
1.388,102940.460989847,182860.724414919,89612.1600998166,104883.376209724,341474.742658196,90709.4284592269,105136.821239236,90721.4800807794,101923.309309438,-1,2,3,2,0,1,2,3
1.389,102949.412796165,182867.747856238,89617.2431055266,104890.779584371,341478.221076056,90714.9457074713,105154.086592776,90727.087532689,101923.47679617,-1,2,3,2,0,1,2,3
1.39,102958.357411082,182874.807428052,89622.3282649457,104898.176176112,341481.717566577,90720.4642223116,105171.439596569,90732.6967563463,101923.645142585,-1,2,3,2,0,1,2,3
1.391,102967.294836415,182881.903366699,89627.4155748496,104905.56599095,341485.232247873,90725.9839984873,105188.880816847,90738.3077489645,101923.814354318,-1,2,3,2,0,1,2,3
1.392,102976.225074005,182889.035909838,89632.505032008,104912.949034881,341488.765238718,90731.5050307342,105206.410822961,90743.9205077656,101923.984437034,-1,2,3,2,0,1,2,3
1.393,102985.148125714,182896.205296448,89637.5966331845,104920.325313896,341492.316658547,90737.027313784,105224.030187388,90749.5350299797,101924.155396431,-1,2,3,2,0,1,2,3
1.394,102994.063993428,182903.411766829,89642.6903751365,104927.694833979,341495.886627455,90742.550842364,105241.739485725,90755.1513128451,101924.327238236,-1,2,3,2,0,1,2,3
1.395,103002.972679056,182910.655562606,89647.7862546155,104935.057601108,341499.475266202,90748.0756111977,105259.539296694,90760.7693536088,101924.49996821,-1,2,3,2,0,1,2,3
1.396,103011.874184529,182917.93692672,89652.8842683667,104942.413621255,341503.082696205,90753.6016150045,105277.430202136,90766.3891495258,101924.673592146,-1,2,3,2,0,1,2,3
1.397,103020.768511802,182925.256103437,89657.9844131295,104949.762900386,341506.709039545,90759.1288484996,105295.412787018,90772.0106978594,101924.848115866,-1,2,3,2,0,1,2,3
1.398,103029.655662851,182932.613338342,89663.0866856368,104957.105444459,341510.354418964,90764.6573063943,105313.487639427,90777.6339958815,101925.023545225,-1,2,3,2,0,1,2,3
1.399,103038.535639676,182940.008878343,89668.1910826159,104964.441259428,341514.018957863,90770.1869833957,105331.655350575,90783.2590408719,101925.199886109,-1,2,3,2,0,1,2,3
1.4,103047.408444301,182947.442971668,89673.2976007878,104971.770351239,341517.702780307,90775.7178742068,105349.916514795,90788.8858301192,101925.377144438,-1,2,3,2,0,1,2,3
1.401,103056.274078771,182954.915867867,89678.4062368672,104979.092725834,341521.40601102,90781.2499735266,105368.271729543,90794.5143609199,101925.555326159,-1,2,3,2,0,1,2,3
1.402,103065.132545154,182962.427817812,89683.5169875632,104986.408389146,341525.128775389,90786.78327605,105386.721595396,90800.1446305791,101925.734437254,-1,2,3,2,0,1,2,3
