"time","aimc.idq_rr[1]","aimc.idq_rr[2]","aimc.idq_sr[1]","aimc.idq_sr[2]","cRun.v","cStart.v","loadInertia.phi","loadInertia.w"
0.0025,3.72033900740314e-05,-0.000554674705611658,-3.86186827606302e-05,0.000577350741724605,2.97384759532974e-05,2.97347920393807e-05,5.22957581527247e-19,1.27917745280732e-15
0.00255,3.92801853903178e-05,-0.000563251459513536,-4.07767329102302e-05,0.000586349762279477,3.0794887123075e-05,3.07911652388217e-05,5.96588885312183e-19,1.43311784235408e-15
0.0026,4.14259996353928e-05,-0.000571686554074736,-4.30066818848148e-05,0.000595203996883367,3.18619331665718e-05,3.18581752556074e-05,6.78314149764818e-19,1.60140931859224e-15
0.00265,4.36415356254243e-05,-0.000579977698032451,-4.53092712365146e-05,0.000603911045931159,3.2939102786895e-05,3.29353108194324e-05,7.68621879906427e-19,1.78481149423414e-15
0.0027,4.59274961765802e-05,-0.000588122600123874,-4.76852425174598e-05,0.00061246850981774,3.40258846871513e-05,3.4022060659991e-05,8.68000580758291e-19,1.98408398199211e-15
0.00275,4.82845841050282e-05,-0.000596118969086199,-5.01353372797809e-05,0.000620873988937993,3.51217675704479e-05,3.51179135069779e-05,9.76938757341687e-19,2.19998639457849e-15
0.0028,5.07135022269362e-05,-0.00060396451365662,-5.26602970756083e-05,0.000629125083686803,3.62262401398915e-05,3.62223580900875e-05,1.09592491467789e-18,2.43327834470561e-15
0.00285,5.32149533584719e-05,-0.00061165694257233,-5.52608634570723e-05,0.000637219394459055,3.73387910985892e-05,3.73348831390143e-05,1.22544755778818e-18,2.68471944508582e-15
0.0029,5.57834951406804e-05,-0.000619198545158792,-5.79314327362935e-05,0.000645159199477287,3.84579986658337e-05,3.84540667865637e-05,1.37239872547653e-18,2.96147730494086e-15
0.00295,5.84200036402339e-05,-0.000626586901012984,-6.06729253563223e-05,0.000652941967254707,3.958337721394e-05,3.95794234348263e-05,1.53708638837163e-18,3.26413087677312e-15
0.003,6.11274881841198e-05,-0.000633817999608421,-6.34884644718379e-05,0.000660563542424992,4.07147571841638e-05,4.07107835940864e-05,1.7175955691436e-18,3.5910346159179e-15
0.00305,6.39062794274946e-05,-0.000640889827089583,-6.63784073577302e-05,0.000668021808679277,4.18515721393481e-05,4.18475808469266e-05,1.91480258041236e-18,3.94333621295559e-15
0.0031,6.67567080255151e-05,-0.000647800369600951,-6.93431112888893e-05,0.000675314649708697,4.29932556423363e-05,4.29892487759298e-05,2.12958373479782e-18,4.32218335846657e-15
0.00315,6.96791046333378e-05,-0.000654547613287007,-7.23829335402051e-05,0.000682439949204386,4.41392412559714e-05,4.41352209636787e-05,2.36281534491989e-18,4.72872374303122e-15
0.0032,7.26737999061194e-05,-0.000661129544292231,-7.54982313865675e-05,0.00068939559085748,4.52889625430968e-05,4.52849309927561e-05,2.61537372339849e-18,5.16410505722994e-15
0.00325,7.57411244990166e-05,-0.000667544148761104,-7.86893621028665e-05,0.000696179458359114,4.64418530665557e-05,4.64378124457447e-05,2.88813518285353e-18,5.62947499164311e-15
0.0033,7.88785466746768e-05,-0.000673792091804091,-8.1953722462977e-05,0.000702792183753975,4.75970545206518e-05,4.75930069798479e-05,3.18613906839119e-18,6.12944137517093e-15
0.00335,8.20839018504798e-05,-0.000679873694904763,-8.52890889797352e-05,0.000709234046559621,4.87537460372226e-05,4.87496936970932e-05,3.51389073927432e-18,6.66816821003558e-15
0.0034,8.53596151975509e-05,-0.000685784983911447,-8.86979852335362e-05,0.000715500919397641,4.99115747498619e-05,4.99075197924059e-05,3.8692202669129e-18,7.24427127865276e-15
0.00345,8.870544086941e-05,-0.000691524484527147,-9.21801722380392e-05,0.000721591239492733,5.10699154374793e-05,5.10658600529874e-05,4.25384242162764e-18,7.85959516254226e-15
0.0035,9.2121092571837e-05,-0.000697090760310652,-9.5735369172817e-05,0.000727503482905878,5.22281387546646e-05,5.2224085140916e-05,4.66953080049159e-18,8.51603333755764e-15
0.00355,9.56062435628724e-05,-0.000702482412676539,-9.93632533833565e-05,0.000733236164534341,5.33856112316877e-05,5.33815615931466e-05,5.11811782733011e-18,9.21552817388626e-15
0.0036,9.91605266528161e-05,-0.000707698080895171,-0.000103063460381058,0.000738787838111672,5.45416952744982e-05,5.45376518215111e-05,5.60149475272087e-18,9.96007093604924e-15
0.00365,0.000102783534204229,-0.000712736442092696,-0.000106835583843236,0.000744157096207707,5.56957491647258e-05,5.56917141127179e-05,6.12161165399388e-18,1.07517017829015e-14
0.0037,0.000106474374383063,-0.000717596355201563,-0.000110678713660039,0.000749342717752407,5.68471557732216e-05,5.68431313350538e-05,6.68198330500032e-18,1.15932025685485e-14
0.00375,0.000110231338661142,-0.000722276968821498,-0.000114591089796656,0.000754343778574315,5.79953440748878e-05,5.79913324480887e-05,7.28881751243654e-18,1.2488615952601e-14
0.0038,0.000114054692759443,-0.000726776815847702,-0.000118573007731364,0.000759158723554397,5.91396085558439e-05,5.91356119528608e-05,7.94154399958715e-18,1.34388880525742e-14
0.00385,0.000117943710693681,-0.000731094775615626,-0.00012262373082675,0.000763786352654464,6.02793011306602e-05,6.02753217633932e-05,8.64287942600354e-18,1.44464990268263e-14
0.0039,0.000121897614897782,-0.000735229768928354,-0.000126742469020503,0.000768225508374115,6.14137703100346e-05,6.14098103888622e-05,9.39563706159027e-18,1.55139953110355e-14
0.00395,0.000125915576223882,-0.0007391807580566,-0.000130928378825416,0.000772475075750736,6.25423612007933e-05,6.25384229335972e-05,1.02027267866051e-17,1.66439896181999e-14
0.004,0.000129996713942325,-0.00074294674673871,-0.000135180563329386,0.000776533982359503,6.36644155058906e-05,6.36605010970809e-05,1.10671550916591e-17,1.78391609386376e-14
0.00405,0.000134140095741666,-0.000746526780180664,-0.000139498072195414,0.000780401198313377,6.47792715244086e-05,6.47753831739493e-05,1.19920250777163e-17,1.91022545399866e-14
0.0041,0.000138344783071615,-0.000749919974743631,-0.000143879947465161,0.000784075768190034,6.58862952818352e-05,6.58824351846113e-05,1.29808201011981e-17,2.04360603567682e-14
0.00415,0.000142610353080568,-0.000753125859674108,-0.000148325750798533,0.000787557178539072,6.69852388671676e-05,6.69814092162948e-05,1.40406687807149e-17,2.18431642350941e-14
0.0042,0.000146935362622569,-0.000756143371437377,-0.000152834011877404,0.000790844276356951,6.80751858942643e-05,6.80713888727983e-05,1.51727365145901e-17,2.33266799865548e-14
0.00425,0.000151318728536411,-0.000758971757432872,-0.000157403622706152,0.000793936240970592,6.91554991348249e-05,6.91517369178948e-05,1.63808598869053e-17,2.48895915475524e-14
0.0043,0.000155759320079201,-0.000761610309146661,-0.000162033425904994,0.000796832297061259,7.02255407029532e-05,7.02218154568169e-05,1.76689971149309e-17,2.6534947225362e-14
0.00435,0.000160255958926354,-0.000764058362151444,-0.000166722214709987,0.00079953171466456,7.12846720551573e-05,7.12809859362569e-05,1.90412280491257e-17,2.82658596981316e-14
0.0044,0.000164807419171596,-0.000766315296106554,-0.000171468732973026,0.000802033809170447,7.23322539903496e-05,7.23286091443668e-05,2.05017541731374e-17,3.00855060148816e-14
0.00445,0.000169412427326963,-0.00076838053475796,-0.000176271675161845,0.000804337941323213,7.33676466498468e-05,7.33640452107581e-05,2.20548986038021e-17,3.19971275955055e-14
0.0045,0.000174069662322805,-0.000770253545938259,-0.000181129686360018,0.000806443517221496,7.43902095173699e-05,7.43866536065023e-05,2.37051060911446e-17,3.40040302307696e-14
0.00455,0.000178778720682207,-0.000771934145907108,-0.000186042348264793,0.000808350320813845,7.53996980556038e-05,7.53961897906128e-05,2.54599472742928e-17,3.61081952927349e-14
0.0046,0.000183537793737567,-0.000773421766927242,-0.00019100780629017,0.000810057713716731,7.63953091628522e-05,7.63918506428199e-05,2.73228886558517e-17,3.83136219880552e-14
0.00465,0.000188345409829544,-0.000774716006617583,-0.000196024549353373,0.000811565235389405,7.73763971263172e-05,7.73729904347614e-05,2.92987154678065e-17,4.06238205077407e-14
0.0047,0.000193200153304821,-0.000775816539347134,-0.00020109112281006,0.000812872506330677,7.83423581447752e-05,7.83390053497703e-05,3.13926570082431e-17,4.30422163613031e-14
0.00475,0.000198100567451733,-0.000776723085628485,-0.000206206029295811,0.000813979194640944,7.92925904401619e-05,7.92892935934606e-05,3.36100845133558e-17,4.55722900426894e-14
0.0048,0.00020304515450027,-0.000777435412117808,-0.000211367728726125,0.00081488501602219,8.02264942575719e-05,8.02232553937283e-05,3.5956511157447e-17,4.82175770302817e-14
0.00485,0.000208032375622073,-0.000777953331614861,-0.000216574638296421,0.000815589733777986,8.11434718652589e-05,8.11402930007508e-05,3.84375920529276e-17,5.0981667786897e-14
0.0049,0.000213060650930435,-0.000778276703062985,-0.000221825132482043,0.00081609315881349,8.20429275546359e-05,8.2039810686987e-05,4.10591242503168e-17,5.38682077597877e-14
0.00495,0.000218128846461571,-0.000778405570539196,-0.000227118039471437,0.000816395303260643,8.29244949371751e-05,8.29214420491745e-05,4.38292239643003e-17,5.68797845098215e-14
0.005,0.000223235290787569,-0.00077833988258414,-0.000232451638692355,0.000816496070254682,8.37875779517487e-05,8.37845910053779e-05,4.67539299859308e-17,6.00201749904214e-14
0.00505,0.00022837816988828,-0.000778079604903098,-0.000237824063347882,0.000816395378502113,8.46315351697778e-05,8.46286161042703e-05,4.98389691003371e-17,6.32934431691269e-14
0.0051,0.000233555802941059,-0.000777624799079574,-0.000243233581559048,0.000816093249282528,8.54558085191882e-05,8.54529592519759e-05,5.30909891046426e-17,6.67033097808361e-14
0.00515,0.000238766472434777,-0.000776975574087865,-0.000248678423181481,0.000815589752855641,8.62598439906834e-05,8.6257066416565e-05,5.65167992711298e-17,7.02535405586832e-14
0.0052,0.000244008424169821,-0.000776132086293062,-0.000254156779805406,0.000814885008461291,8.70430916377448e-05,8.70403876280536e-05,6.01233703472392e-17,7.39479462340384e-14
0.00525,0.000249279867258091,-0.000775094539451047,-0.00025966680475565,0.000813979184319435,8.78050055766316e-05,8.7802376978404e-05,6.39178345555699e-17,7.77903825365078e-14
0.0053,0.000254578974123002,-0.000773863184708498,-0.000265206613091634,0.000812872497630157,8.85450439863808e-05,8.85424926215241e-05,6.79074855938796e-17,8.17847501939336e-14
0.00535,0.000259904156156938,-0.000772438357849308,-0.000270774562488207,0.000811565258766171,8.92628010752477e-05,8.92603287429011e-05,7.21010942046804e-17,8.5934081713072e-14
0.0054,0.000265253694325119,-0.000770820429382332,-0.000276368876839904,0.000810057812052433,8.99578302384263e-05,8.99554387130428e-05,7.65071452397084e-17,9.02417651436528e-14
0.00545,0.000270625482254406,-0.000769009769827935,-0.000281987384481596,0.00080835049457897,9.06295210660673e-05,9.06272120925221e-05,8.1132611556455e-17,9.47123951936549e-14
0.0055,0.000276017596441304,-0.00076700682676364,-0.000287628099201242,0.000806443727614779,9.12773723209183e-05,9.12751476162189e-05,8.59856753242855e-17,9.93498842001462e-14
0.00555,0.000281428080249914,-0.000764812095638255,-0.000293289000144859,0.00080433798197908,9.19008885309182e-05,9.18987497834141e-05,9.10746971590361e-17,1.04158177717578e-13
0.0056,0.000286854943911927,-0.000762426119771875,-0.000298968031816528,0.000802033778041312,9.24995799891975e-05,9.24975288577894e-05,9.64082161230144e-17,1.09141254517787e-13
0.00565,0.000292296164526628,-0.000759849490355879,-0.000304663104078389,0.000799531685721137,9.30729627540782e-05,9.30710008674276e-05,1.01994949725e-16,1.14303126589993e-13
0.0057,0.000297749686060899,-0.000757082846452932,-0.000310372092150641,0.00079683232448844,9.3620558649074e-05,9.36186876048122e-05,1.07843793920241e-16,1.19647839140799e-13
0.00575,0.000303213610438992,-0.000754126860672873,-0.00031609303264337,0.00079393635139782,9.41419539991323e-05,9.41401753656069e-05,1.13964091815178e-16,1.25178807510545e-13
0.0058,0.000308686259602932,-0.000750982234520665,-0.000321824187221976,0.000790844457202543,9.46368187064551e-05,9.46351340252996e-05,1.20365720934895e-16,1.30898601823061e-13
0.00585,0.000314165236474457,-0.000747649768786783,-0.000327563079283318,0.000787557425154473,9.51046176135746e-05,9.51030283898128e-05,1.27057772776005e-16,1.36812205458046e-13
0.0059,0.000319648445796633,-0.000744130287024819,-0.000333307541198764,0.000784076067081832,9.55449242846542e-05,9.55434319903561e-05,1.34049988283474e-16,1.42923472719446e-13
0.00595,0.000325133770895255,-0.000740424659781485,-0.000339055382715864,0.000780401243629494,9.59573216499913e-05,9.59559277236379e-05,1.41352303322217e-16,1.49236250476928e-13
0.006,0.000330619074305432,-0.000736533804549639,-0.00034480439160113,0.00077653386421975,9.63414021986117e-05,9.63401080444682e-05,1.48974849558176e-16,1.55754375991647e-13
0.00605,0.000336102198398162,-0.000732458685721321,-0.000350552334282826,0.000772474887013076,9.66967681708641e-05,9.66955751583616e-05,1.5692795533939e-16,1.62481674742009e-13
0.0061,0.000341580966006913,-0.000728200314540783,-0.000356296956493744,0.000768225318868896,9.70230317510149e-05,9.70219412141401e-05,1.65222146577076e-16,1.69421958249438e-13
0.00615,0.000347053181054198,-0.000723759749057523,-0.000362035983913996,0.000763786215306348,9.73198152598432e-05,9.73188284965365e-05,1.73868147626705e-16,1.76579021904143e-13
0.0062,0.000352516629178156,-0.00071913809407931,-0.000367767122813787,0.000759158680465049,9.75867513472348e-05,9.75858696187968e-05,1.82876882169075e-16,1.83956642790879e-13
0.00625,0.00035796907835913,-0.000714336501125224,-0.000373488060696209,0.000754343867065861,9.78234831847772e-05,9.78227077152838e-05,1.92259474091387e-16,1.91558577514717e-13
0.0063,0.000363408279546248,-0.000709356168378681,-0.000379196466940017,0.000749342976371658,9.80296646583545e-05,9.80289966340794e-05,2.02027248368326e-16,1.99388560026807e-13
0.00635,0.000368831967283996,-0.000704198340640468,-0.000384889993442415,0.000744157258148085,9.82049605607413e-05,9.82044011295883e-05,2.1219173194313e-16,2.07450299450145e-13
0.0064,0.000374237860338801,-0.000698864309281774,-0.000390566275261839,0.000738788010624335,9.83490467841984e-05,9.83485970551402e-05,2.22764654608671e-16,2.15747477905337e-13
0.00645,0.00037962366232561,-0.000693355412197223,-0.000396222931260741,0.000733236580453901,9.84616105130665e-05,9.84612715555935e-05,2.33757949888528e-16,2.24283748336365e-13
0.0065,0.000384987062334465,-0.0006876730337579,-0.000401857564748373,0.000727504362675352,9.85423504163614e-05,9.85421232599377e-05,2.45183755918068e-16,2.33062732336355e-13
0.00655,0.000390325735557084,-0.000681818604764391,-0.000407467764123567,0.000721592800673093,9.85909768403685e-05,9.85908624738967e-05,2.57054416325513e-16,2.42088017973337e-13
0.0066,0.000395637915278797,-0.000675792908298213,-0.000413051697076478,0.000715502671005895,9.86072103277855e-05,9.86072097116601e-05,2.69379266652487e-16,2.51362093948566e-13
0.00665,0.00040092091156431,-0.000669597879954596,-0.000418606571727386,0.000709235938194234,9.85907861507215e-05,9.8590900196261e-05,2.82172972527856e-16,2.60889106238836e-13
0.0067,0.000406172356453508,-0.000663235095877668,-0.000424129930181622,0.000702794196953485,9.85414508581166e-05,9.85416804344072e-05,2.95448528691589e-16,2.70672539002342e-13
0.00675,0.00041138991098173,-0.000656706129389995,-0.000429619344161473,0.000696179039638166,9.84589633282695e-05,9.84593092625526e-05,3.09218911683841e-16,2.80715758988975e-13
0.0068,0.000416571228481762,-0.000650012596287974,-0.000435072376874573,0.0006893921029189,9.83430950707513e-05,9.83435581479966e-05,3.23497290711462e-16,2.91022082850429e-13
0.00685,0.000421713955328829,-0.000643156154651018,-0.000440486583779704,0.000682435067594975,9.81936304186529e-05,9.81942113811435e-05,3.38297027862913e-16,3.01594774745535e-13
0.0069,0.000426815731685578,-0.000636138504650744,-0.000445859513352582,0.000675309658406901,9.80103667208329e-05,9.80110662677608e-05,3.53631678323166e-16,3.12437043945587e-13
0.00695,0.000431874192247076,-0.000628961388360152,-0.000451188707851656,0.000668017643848976,9.77931145341657e-05,9.77939333212383e-05,3.69514990588614e-16,3.23552042439672e-13
0.007,0.000436886966985792,-0.000621626589562817,-0.000456471704083897,0.00066056083598184,9.75416978157892e-05,9.75426364548467e-05,3.85960906681973e-16,3.34942862540001e-13
0.00705,0.000441851681896587,-0.000614135933562067,-0.000461706034170597,0.000652941090245039,9.72559541153527e-05,9.72570131739962e-05,4.02983562367196e-16,3.46612534487235e-13
0.0071,0.000446765959741708,-0.000606491286990173,-0.000466889226313156,0.000645160305269586,9.69357347672644e-05,9.69369147684958e-05,4.20597287364371e-16,3.58564024055819e-13
0.00715,0.000451627420795772,-0.000598694557617532,-0.00047201880555888,0.00063722042269052,9.65809050829399e-05,9.65822065048116e-05,4.38816605564634e-16,3.70800230159309e-13
0.0072,0.000456433683590757,-0.000590747694161853,-0.000477092294566772,0.000629123426959466,9.61913445430493e-05,9.61927678183255e-05,4.57656235245073e-16,3.83323982455702e-13
0.00725,0.00046118236566099,-0.00058265268609734,-0.000482107214373327,0.000620871345157195,9.57669469897658e-05,9.57684925055944e-05,4.77131089283631e-16,3.96138038952765e-13
0.0073,0.000465871084288141,-0.00057441156346388,-0.000487061085158324,0.000612466246806187,9.53076208190129e-05,9.53092889166087e-05,4.9725627537402e-16,4.09245083613363e-13
0.00735,0.000470497457246204,-0.000566026396676223,-0.000491951427010622,0.000603910243683189,9.48132891727126e-05,9.48150801470512e-05,5.18047096240622e-16,4.22647723960796e-13
0.0074,0.000475059995535326,-0.000557498638020572,-0.000496776698188263,0.000595204805252623,9.42836226823071e-05,9.42855367984887e-05,5.3950850590036e-16,4.36346168790222e-13
0.00745,0.000479556525909369,-0.000548830286232176,-0.000501534637152898,0.000586351969367741,9.37185128645086e-05,9.37205503446577e-05,5.61653765548823e-16,4.50342330418397e-13
0.0075,0.000483984086092207,-0.000540023964187635,-0.000506222152423256,0.000577354423050159,9.31181039546553e-05,9.31202649628598e-05,5.84505691200664e-16,4.64640096749125e-13
0.00755,0.000488340372186496,-0.000531081851035917,-0.000510836843807367,0.000568214392348462,9.24823593397315e-05,9.24846439940122e-05,6.08079553292392e-16,4.79241566380277e-13
0.0076,0.000492623089644456,-0.000522006161559014,-0.000515376320245416,0.000558934140690553,9.18112565751255e-05,9.18136649472799e-05,6.3239075769842e-16,4.94148736148703e-13
0.00765,0.000496829954181687,-0.000512799145856515,-0.000519838200752993,0.000549515968566677,9.11047875262535e-05,9.11073196417146e-05,6.57454843950181e-16,5.09363498296447e-13
0.0077,0.000500958692691002,-0.000503463089030193,-0.000524220115364328,0.000539962213212439,9.03629585101849e-05,9.03656143478935e-05,6.83287483455256e-16,5.24887637636962e-13
0.00775,0.000505007044156252,-0.000494000310868575,-0.000528519706075541,0.000530275248291822,8.95857904372662e-05,8.95885699295579e-05,7.09904477716506e-16,5.40722828721329e-13
