"time","meanCurrent.x","meanVoltage.x","rootMeanSquareVoltage.mean.x","meanCurrent.y","meanVoltage.y","pulse2m.twomPulse.timerNegative[1].entryTime","pulse2m.twomPulse.timerNegative[2].entryTime","pulse2m.twomPulse.timerNegative[3].entryTime","pulse2m.twomPulse.timerPositive[1].entryTime","pulse2m.twomPulse.timerPositive[2].entryTime","pulse2m.twomPulse.timerPositive[3].entryTime","rectifier.pre[1].u","rectifier.pre[2].u","rectifier.pre[3].u","rectifier.thyristor_p.idealThyristor[1].off","rectifier.thyristor_p.idealThyristor[2].off","rectifier.thyristor_p.idealThyristor[3].off","rootMeanSquareVoltage.mean.y"
0.0023,0.00692499926167963,0.138499985233592,30.274542811224,0,0,0,0,0,0.00166666666666667,0,0,0,0,1,1,1,0,0
0.0024,0.00792140263923362,0.158428052784672,34.2460920425522,0,0,0,0,0,0.00166666666666667,0,0,0,0,1,1,1,0,0
0.0025,0.0088888355313859,0.177776710627718,37.9900866841414,0,0,0,0,0,0.00166666666666667,0,0,0,0,1,1,1,0,0
0.0026,0.00982634318301944,0.196526863660389,41.5060761126805,0,0,0,0,0,0.00166666666666667,0,0,0,0,1,1,1,0,0
0.0027,0.0107330004310931,0.214660008621861,44.7945108457857,0,0,0,0,0,0.00166666666666667,0,0,0,0,1,1,1,0,0
0.0028,0.0116079125435891,0.232158250871781,47.8567395505743,0,0,0,0,0,0.00166666666666667,0,0,0,0,1,1,1,0,0
0.0029,0.0124502160700196,0.249004321400392,50.6950029301933,0,0,0,0,0,0.00166666666666667,0,0,0,0,1,1,1,0,0
0.003,0.0132590797452428,0.265181594904855,53.3124255087077,0,0,0,0,0,0.00166666666666667,0,0,0,0,1,1,1,0,0
0.0031,0.0140337053108638,0.280674106217275,55.713003230057,0,0,0,0,0,0.00166666666666667,0,0,0,0,1,1,1,0,0
0.0032,0.0147733283076739,0.295466566153478,57.9015879750495,0,0,0,0,0,0.00166666666666667,0,0,0,0,1,1,1,0,0
0.0033,0.0154772188233195,0.309544376466389,59.8838684431118,0,0,0,0,0,0.00166666666666667,0,0,0,0,1,1,1,0,0
0.00333333333333333,0.0157037873560328,0.314075747120656,60.499884578881,0,0,0,0,0,0.00166666666666667,0,0,0,0,1,1,1,0,0
0.00333333333333333,0,0,0,4.71113620680984,94.2227241361968,0,0,0,0.00166666666666667,0,0,0,0,1,1,1,0,18149.9653736643
0.00333333343333333,6.73608989057476e-10,1.34721797811496e-08,1.81499627467257e-06,4.71113620680984,94.2227241361968,0,0,0,0.00166666666666667,0,0,0,0,1,1,1,0,18149.9653736643
0.00333333343333333,6.73608989057476e-10,1.34721797811496e-08,1.81499627467257e-06,4.71113620680984,94.2227241361968,0,0,0,0.00166666666666667,0,0,1,0,1,0,1,1,18149.9653736643
0.0034,0.000898078971090135,0.0179615794218027,4.8392768690513,4.71113620680984,94.2227241361968,0,0,0,0.00166666666666667,0,0,1,0,1,0,1,1,18149.9653736643
0.0035,0.00224433683951065,0.0448867367902131,12.0889190545709,4.71113620680984,94.2227241361968,0,0,0,0.00166666666666667,0,0,1,0,1,0,1,1,18149.9653736643
0.0036,0.00358837983336993,0.0717675966673987,19.3147293120731,4.71113620680984,94.2227241361968,0,0,0,0.00166666666666667,0,0,1,0,1,0,1,1,18149.9653736643
0.0037,0.00492888151885168,0.0985776303770337,26.5025151656137,4.71113620680984,94.2227241361968,0,0,0,0.00166666666666667,0,0,1,0,1,0,1,1,18149.9653736643
0.0038,0.00626451898057402,0.12529037961148,33.6382355397981,4.71113620680984,94.2227241361968,0,0,0,0.00166666666666667,0,0,1,0,1,0,1,1,18149.9653736643
0.0039,0.00759397411566142,0.151879482313229,40.7080553736726,4.71113620680984,94.2227241361968,0,0,0,0.00166666666666667,0,0,1,0,1,0,1,1,18149.9653736643
0.004,0.00891593491082612,0.178318698216522,47.6983991695774,4.71113620680984,94.2227241361968,0,0,0,0.00166666666666667,0,0,1,0,1,0,1,1,18149.9653736643
0.0041,0.0102290967464375,0.204581934928749,54.5960049331199,4.71113620680984,94.2227241361968,0,0,0,0.00166666666666667,0,0,1,0,1,0,1,1,18149.9653736643
0.0042,0.0115321636950282,0.230643273900565,61.3879770846688,4.71113620680984,94.2227241361968,0,0,0,0.00166666666666667,0,0,1,0,1,0,1,1,18149.9653736643
0.0043,0.0128238497887789,0.256476995775578,68.0618368217287,4.71113620680984,94.2227241361968,0,0,0,0.00166666666666667,0,0,1,0,1,0,1,1,18149.9653736643
0.0044,0.0141028802911216,0.282057605822432,74.6055714777763,4.71113620680984,94.2227241361968,0,0,0,0.00166666666666667,0,0,1,0,1,0,1,1,18149.9653736643
0.0045,0.0153679929524979,0.307359859049958,81.0076818307699,4.71113620680984,94.2227241361968,0,0,0,0.00166666666666667,0,0,1,0,1,0,1,1,18149.9653736643
0.0046,0.0166179392588254,0.332358785176507,87.2572275824237,4.71113620680984,94.2227241361968,0,0,0,0.00166666666666667,0,0,1,0,1,0,1,1,18149.9653736643
0.0047,0.0178514856643089,0.357029713286178,93.3438705577064,4.71113620680984,94.2227241361968,0,0,0,0.00166666666666667,0,0,1,0,1,0,1,1,18149.9653736643
0.0048,0.0190674148080605,0.381348296161209,99.2579154975953,4.71113620680984,94.2227241361968,0,0,0,0.00166666666666667,0,0,1,0,1,0,1,1,18149.9653736643
0.0049,0.0202645267148731,0.405290534297462,104.990348296539,4.71113620680984,94.2227241361968,0,0,0,0.00166666666666667,0,0,1,0,1,0,1,1,18149.9653736643
0.0049999986214057,0.0214416238951981,0.428832477903962,110.532796513166,4.71113620680984,94.2227241361968,0,0,0,0.00166666666666667,0,0,1,0,1,0,1,1,18149.9653736643
0.0049999986214057,0.0214416238951981,0.428832477903962,110.532796513166,4.71113620680984,94.2227241361968,0,0,0,0.00166666666666667,0,0,1,0,1,0,1,1,18149.9653736643
0.005,0.0214416399796067,0.428832799592135,110.532871577513,4.71113620680984,94.2227241361968,0,0,0,0.00166666666666667,0,0,1,0,1,0,1,1,18149.9653736643
0.005,0.0214416399796067,0.428832799592135,110.532871577513,4.71113620680984,94.2227241361968,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,18149.9653736643
0.00500000137859687,0.0214416560640454,0.428833121280907,110.532946642,4.71113620680984,94.2227241361968,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,18149.9653736643
0.00500000137859687,0.0214416560640454,0.428833121280907,110.532946642,4.71113620680984,94.2227241361968,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,18149.9653736643
0.0051,0.0226187507818265,0.45237501563653,116.075379177968,4.71113620680984,94.2227241361968,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,18149.9653736643
0.0052,0.0238158629865568,0.476317259731137,121.807806289818,4.71113620680984,94.2227241361968,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,18149.9653736643
0.0053,0.0250317918399965,0.50063583679993,127.721837463855,4.71113620680984,94.2227241361968,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,18149.9653736643
0.0054,0.0262653379505246,0.525306759010493,133.808469328565,4.71113620680984,94.2227241361968,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,18149.9653736643
0.0055,0.0275152843828928,0.550305687657857,140.058018900799,4.71113620680984,94.2227241361968,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,18149.9653736643
0.0056,0.0287803972026494,0.575607944052989,146.460134446604,4.71113620680984,94.2227241361968,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,18149.9653736643
0.0057,0.0300594278182438,0.601188556364876,153.003873265138,4.71113620680984,94.2227241361968,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,18149.9653736643
0.0058,0.0313511139973885,0.62702227994777,159.677736406855,4.71113620680984,94.2227241361968,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,18149.9653736643
0.0059,0.0326541810319579,0.653083620639157,166.469711960235,4.71113620680984,94.2227241361968,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,18149.9653736643
0.006,0.0339673429150405,0.679346858300811,173.367319639337,4.71113620680984,94.2227241361968,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,18149.9653736643
0.0061,0.0352893037139206,0.705786074278412,180.357663994849,4.71113620680984,94.2227241361968,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,18149.9653736643
0.0062,0.0366187589223135,0.732375178446271,187.427487572726,4.71113620680984,94.2227241361968,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,18149.9653736643
0.0063,0.037954396408028,0.759087928160559,194.563209676398,4.71113620680984,94.2227241361968,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,18149.9653736643
0.0064,0.0392948980936258,0.785897961872517,201.750996134496,4.71113620680984,94.2227241361968,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,18149.9653736643
0.0065,0.0406389410494164,0.812778820988328,208.97680510631,4.71113620680984,94.2227241361968,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,18149.9653736643
0.0066,0.0419851988852065,0.839703977704129,216.226446329294,4.71113620680984,94.2227241361968,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,18149.9653736643
0.00666666666666667,0.0428832785613754,0.857665571227509,221.065728850891,4.71113620680984,94.2227241361968,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,18149.9653736643
0.00666666666666667,0,0,0,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,66319.7186552673
0.0067,0.000449064419321557,0.00898128838643115,2.41990623311962,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,66319.7186552673
0.0068,0.00179576541074543,0.0359153082149085,9.67432105116497,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,66319.7186552673
0.0069,0.00314069420941734,0.0628138841883469,16.9096579114306,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,66319.7186552673
0.007,0.00448252352547505,0.0896504705095011,24.1116874365009,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,66319.7186552673
0.0071,0.00581992911226415,0.116398582245283,31.2663113656576,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,66319.7186552673
0.0072,0.00715159113077991,0.143031822615598,38.359620418307,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,66319.7186552673
0.0073,0.00847619538949895,0.169523907789979,45.3779463837258,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,66319.7186552673
0.0074,0.00979243466021911,0.195848693204382,52.3079168744982,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,66319.7186552673
0.0075,0.0110990099711058,0.221980199422116,59.136508208611,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,66319.7186552673
0.0076,0.0123946319032927,0.247892638065853,65.851097587993,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,66319.7186552673
0.0077,0.0136780218279289,0.273560436558577,72.4395112396848,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,66319.7186552673
0.0078,0.0149479131972177,0.298958263944354,78.8900738021739,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,66319.7186552673
0.0079,0.0162030527802922,0.324061055605844,85.1916537199206,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,66319.7186552673
0.008,0.0174422019059511,0.348844038119023,91.3337074493753,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,66319.7186552673
0.0081,0.0186641376840513,0.373282753681026,97.3063210464303,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,66319.7186552673
0.0082,0.0198676542117069,0.397353084234138,103.100249265722,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,66319.7186552673
0.0083,0.0210515637632729,0.421031275265458,108.706952039427,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,66319.7186552673
0.00833333195474071,0.0214416245688268,0.428832491376536,110.532801958243,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,66319.7186552673
0.0083333333333375,0.0214416406532624,0.428832813065248,110.532877022706,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0,0,1,0,0,0,1,1,66319.7186552673
0.0083333333333375,0.0214416406532624,0.428832813065248,110.532877022706,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,0,0,0,1,1,66319.7186552673
0.0084,0.0222146957249855,0.44429391449971,114.118615039444,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,0,0,0,1,1,66319.7186552673
0.0085,0.0233559070271992,0.467118140543985,119.328239948943,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,0,0,0,1,1,66319.7186552673
0.0086,0.0244740691437566,0.489481382875133,124.32958135285,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,0,0,0,1,1,66319.7186552673
0.0087,0.0255680780218327,0.511361560436655,129.117215133975,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,0,0,0,1,1,66319.7186552673
0.0088,0.0266368541882761,0.532737083765522,133.686570348015,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,0,0,0,1,1,66319.7186552673
0.0089,0.0276793428484894,0.553586856969789,138.033939957418,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,0,0,0,1,1,66319.7186552673
0.009,0.0286945153086598,0.573890306173196,142.156498433875,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,0,0,0,1,1,66319.7186552673
0.0091,0.0296813700101452,0.593627400202905,146.052305024476,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,0,0,0,1,1,66319.7186552673
0.0092,0.0306389332435011,0.612778664870023,149.72031115237,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,0,0,0,1,1,66319.7186552673
0.0093,0.0315662595149662,0.631325190299325,153.160361381737,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,0,0,0,1,1,66319.7186552673
0.0094,0.0324624338582133,0.649248677164266,156.373204502461,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,0,0,0,1,1,66319.7186552673
0.0095,0.0333265714505662,0.666531429011325,159.360485139936,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,0,0,0,1,1,66319.7186552673
0.0096,0.0341578196205925,0.68315639241185,162.124741821231,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,0,0,0,1,1,66319.7186552673
0.0097,0.0349553581967395,0.699107163934791,164.669390230574,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,0,0,0,1,1,66319.7186552673
0.0098,0.0357184000753215,0.71436800150643,166.998713591029,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,0,0,0,1,1,66319.7186552673
0.0099,0.0364461921125145,0.728923842250291,169.117847997498,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,0,0,0,1,1,66319.7186552673
0.01,0.037138016084106,0.742760321682121,171.03275710263,12.8649835684126,257.299671368253,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,0,0,0,1,1,66319.7186552673
0.01,0,0,0,11.1414048252318,222.828096504636,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,0,0,0,1,1,51309.8271307889
0.0100000001000092,6.73670716406002e-10,1.347341432812e-08,1.81516259505489e-06,11.1414048252318,222.828096504636,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,0,0,0,1,1,51309.8271307889
0.0100000001000092,6.73670716406002e-10,1.347341432812e-08,1.81516259505489e-06,11.1414048252318,222.828096504636,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,1,0,1,0,1,51309.8271307889
0.0101,0.00134699570916027,0.0269399141832055,7.25759176657473,11.1414048252318,222.828096504636,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,1,0,1,0,1,51309.8271307889
0.0102,0.00269266282726257,0.0538532565452515,14.5008737693443,11.1414048252318,222.828096504636,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,1,0,1,0,1,51309.8271307889
0.0103,0.00403567262341462,0.0807134524682925,21.7155799869687,11.1414048252318,222.828096504636,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,1,0,1,0,1,51309.8271307889
0.0104,0.00537469967746617,0.107493993549323,28.8875616166378,11.1414048252318,222.828096504636,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,1,0,1,0,1,51309.8271307889
0.0105,0.00670842254529128,0.134168450905826,36.0028406616912,11.1414048252318,222.828096504636,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,1,0,1,0,1,51309.8271307889
0.0106,0.00803552500756696,0.160710500151339,43.0476624698972,11.1414048252318,222.828096504636,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,1,0,1,0,1,51309.8271307889
0.0107,0.00935469737360124,0.187093947472025,50.0085502233744,11.1414048252318,222.828096504636,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,1,0,1,0,1,51309.8271307889
0.0108,0.0106646377704693,0.213292755409386,56.8723579433975,11.1414048252318,222.828096504636,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,1,0,1,0,1,51309.8271307889
0.0109,0.0119640534590235,0.23928106918047,63.6263238641266,11.1414048252318,222.828096504636,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,1,0,1,0,1,51309.8271307889
0.011,0.0132516620685125,0.265033241370249,70.2581188975528,11.1414048252318,222.828096504636,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,1,0,1,0,1,51309.8271307889
0.0111,0.0145261928877685,0.290523857755369,76.7558964714052,11.1414048252318,222.828096504636,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,1,0,1,0,1,51309.8271307889
0.0112,0.0157863881074181,0.315727762148363,83.1083387022347,11.1414048252318,222.828096504636,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,1,0,1,0,1,51309.8271307889
0.0113,0.0170310040665918,0.340620081331836,89.3047013053276,11.1414048252318,222.828096504636,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,1,0,1,0,1,51309.8271307889
0.0114,0.0182588124799572,0.365176249599145,95.3348559988924,11.1414048252318,222.828096504636,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,1,0,1,0,1,51309.8271307889
0.0115,0.0194686016492168,0.389372032984336,101.1893304538,11.1414048252318,222.828096504636,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,1,0,1,0,1,51309.8271307889
0.0116,0.0206591776585076,0.413183553170152,106.85934565892,11.1414048252318,222.828096504636,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,1,0,1,0,1,51309.8271307889
0.0116666652880698,0.0214416238951062,0.428832477902125,110.532796512526,11.1414048252318,222.828096504636,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,1,0,1,0,1,51309.8271307889
0.0116666652880698,0.0214416238951062,0.428832477902125,110.532796512526,11.1414048252318,222.828096504636,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,1,0,1,0,1,51309.8271307889
0.0116666666666725,0.0214416399796129,0.428832799592259,110.532871577331,11.1414048252318,222.828096504636,0,0,0.005,0.00166666666666667,0.0083333333333375,0,1,1,0,1,0,1,51309.8271307889
0.0116666666666725,0.0214416399796129,0.428832799592259,110.532871577331,11.1414048252318,222.828096504636,0.0116666666666725,0,0.005,0.00166666666666667,0.0083333333333375,0,0,1,0,1,0,1,51309.8271307889
0.0116666680452635,0.0214416560639835,0.428833121279671,110.5329466415,11.1414048252318,222.828096504636,0.0116666666666725,0,0.005,0.00166666666666667,0.0083333333333375,0,0,1,0,1,0,1,51309.8271307889
0.0116666680452635,0.0214416560639835,0.428833121279671,110.5329466415,11.1414048252318,222.828096504636,0.0116666666666725,0,0.005,0.00166666666666667,0.0083333333333375,0,0,1,0,1,0,1,51309.8271307889
0.0117,0.0218317159963778,0.436634319927556,112.358791249938,11.1414048252318,222.828096504636,0.0116666666666725,0,0.005,0.00166666666666667,0.0083333333333375,0,0,1,0,1,0,1,51309.8271307889
0.0118,0.0230156240467357,0.460312480934714,117.965483591842,11.1414048252318,222.828096504636,0.0116666666666725,0,0.005,0.00166666666666667,0.0083333333333375,0,0,1,0,1,0,1,51309.8271307889
0.0119,0.0242191407112773,0.484382814225546,123.759401377711,11.1414048252318,222.828096504636,0.0116666666666725,0,0.005,0.00166666666666667,0.0083333333333375,0,0,1,0,1,0,1,51309.8271307889
0.012,0.0254410761182848,0.508821522365697,129.73200035254,11.1414048252318,222.828096504636,0.0116666666666725,0,0.005,0.00166666666666667,0.0083333333333375,0,0,1,0,1,0,1,51309.8271307889
0.0121,0.0266802251280983,0.533604502561967,135.874049458934,11.1414048252318,222.828096504636,0.0116666666666725,0,0.005,0.00166666666666667,0.0083333333333375,0,0,1,0,1,0,1,51309.8271307889
0.0122,0.0279353648671184,0.558707297342368,142.175634087705,11.1414048252318,222.828096504636,0.0116666666666725,0,0.005,0.00166666666666667,0.0083333333333375,0,0,1,0,1,0,1,51309.8271307889
0.0123,0.0292052563913578,0.584105127827156,148.62620192108,11.1414048252318,222.828096504636,0.0116666666666725,0,0.005,0.00166666666666667,0.0083333333333375,0,0,1,0,1,0,1,51309.8271307889
0.0124,0.0304886464055694,0.609772928111389,155.214619039068,11.1414048252318,222.828096504636,0.0116666666666725,0,0.005,0.00166666666666667,0.0083333333333375,0,0,1,0,1,0,1,51309.8271307889
0.0125,0.0317842684132332,0.635685368264665,161.929211454553,11.1414048252318,222.828096504636,0.0116666666666725,0,0.005,0.00166666666666667,0.0083333333333375,0,0,1,0,1,0,1,51309.8271307889
0.0126,0.0330908438167406,0.661816876334812,168.757806464114,11.1414048252318,222.828096504636,0.0116666666666725,0,0.005,0.00166666666666667,0.0083333333333375,0,0,1,0,1,0,1,51309.8271307889
0.0127,0.0344070831109322,0.688141662218644,175.687777990511,11.1414048252318,222.828096504636,0.0116666666666725,0,0.005,0.00166666666666667,0.0083333333333375,0,0,1,0,1,0,1,51309.8271307889
0.0128,0.0357316873999667,0.714633747999334,182.70610569244,11.1414048252318,222.828096504636,0.0116666666666725,0,0.005,0.00166666666666667,0.0083333333333375,0,0,1,0,1,0,1,51309.8271307889
0.0129,0.037063349477682,0.74126698955364,189.799418058981,11.1414048252318,222.828096504636,0.0116666666666725,0,0.005,0.00166666666666667,0.0083333333333375,0,0,1,0,1,0,1,51309.8271307889
0.013,0.0384007550827683,0.768015101655367,196.954043458754,11.1414048252318,222.828096504636,0.0116666666666725,0,0.005,0.00166666666666667,0.0083333333333375,0,0,1,0,1,0,1,51309.8271307889
0.0131,0.0397425843779289,0.794851687558578,204.156072512354,11.1414048252318,222.828096504636,0.0116666666666725,0,0.005,0.00166666666666667,0.0083333333333375,0,0,1,0,1,0,1,51309.8271307889
