"time","cutForce1a.force[3]","cutForce1a.torque[3]","cutForce1b.torque[3]","cutForce2a.force[3]","cutForce2a.torque[3]","cutForce2b.force[3]","cutForce2b.torque[3]","cutForce1a.force[2]","cutForce1a.torque[2]","cutForce1b.torque[2]","cutForce2a.force[2]","cutForce2a.torque[2]","cutForce2b.force[2]","cutForce2b.torque[2]","cutForce1a.force[1]","cutForce1a.torque[1]","cutForce1b.torque[1]","cutForce2a.force[1]","cutForce2a.torque[1]","cutForce2b.force[1]","cutForce2b.torque[1]"
0.24398,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.2442,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.24442,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.24464,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.24486,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.24508,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.2453,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.24552,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.24574,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.24596,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.24618,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.2464,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.24662,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.24684,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.24706,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.24728,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.2475,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.24772,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.24794,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.24816,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.24838,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.2486,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.24882,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.24904,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.24926,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.24948,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.2497,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.24992,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25014,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25036,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25058,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.2508,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25102,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25124,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25146,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25168,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.2519,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25212,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25234,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25256,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25278,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.253,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25322,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25344,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25366,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25388,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.2541,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25432,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25454,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25476,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25498,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.2552,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25542,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25564,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25586,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25608,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.2563,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25652,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25674,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25696,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25718,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.2574,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25762,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25784,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25806,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25828,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.2585,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25872,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25894,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25916,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25938,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.2596,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.25982,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26004,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26026,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26048,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.2607,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26092,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26114,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26136,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26158,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.2618,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26202,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26224,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26246,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26268,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.2629,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26312,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26334,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26356,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26378,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.264,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26422,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26444,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26466,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26488,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.2651,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26532,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26554,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26576,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26598,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.2662,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26642,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26664,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26686,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26708,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.2673,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26752,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26774,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26796,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26818,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.2684,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26862,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26884,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26906,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26928,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.2695,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26972,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.26994,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.27016,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.27038,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.2706,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.27082,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.27104,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.27126,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.27148,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.2717,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.27192,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.27214,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.27236,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.27258,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.2728,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.27302,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.27324,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.27346,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.27368,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.2739,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.27412,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.27434,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.27456,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.27478,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.275,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.27522,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
